Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119)
1.37301565130851e-08,0.11224583993917252,0.9,0.0,0.0,0.0,0.0,0.09999630904585413,9.89804171500478e-07,7.608773139136159e-07,6.224172807762482e-07,6.78213035765874e-07,4.057708774798538e-07,5.793738084749874e-07,5.412608104403513e-07,5.425110917724611e-07,5.043692772261109e-07,5.043692772261109e-07,4.3521766925494836e-07,4.781926505175562e-07,3.4257890045952295e-09,2.5252730833472398e-08,1.208394225862175e-08,2.0916012279483195e-09,2.7872658146128635e-07,1.205974180347314e-07,1.9950935856372043e-07,1.164755722548503e-07,1.6965805823187648e-08,9.954562297977962e-11,4.194855062742726e-08,3.0686960927979433e-14,2.94959455722557e-10,2.030739354657705e-14
1.4656445854122067e-08,0.11224587495320315,0.9,0.0,0.0,0.0,0.0,0.09999606002539073,1.0596948253902052e-06,8.027318550428292e-07,6.622729050287196e-07,7.254110522325393e-07,4.2493842086745055e-07,6.193525547712248e-07,5.758246141849873e-07,5.774864675916423e-07,5.383953046084216e-07,5.383953046084216e-07,4.630863866202766e-07,5.119510990098554e-07,3.614235947396033e-09,2.66525121848897e-08,1.2661066407323556e-08,2.191272413859329e-09,3.148287502191102e-07,1.3577548377517402e-07,2.2636785938305707e-07,1.3168313461664955e-07,1.9351857616962703e-08,1.0590931930331814e-10,4.770435214990796e-08,3.2853694658942744e-14,3.342203226214499e-10,2.172056020991259e-14
1.5582735195159034e-08,0.11224591035160635,0.9,0.0,0.0,0.0,0.0,0.09999581100347603,1.1299666824724672e-06,8.435510873116053e-07,7.018684546802954e-07,7.727507166662264e-07,4.4330113344197797e-07,6.594318131955389e-07,6.101218049169749e-07,6.122621445671979e-07,5.724212472554794e-07,5.724212472554794e-07,4.90773268724108e-07,5.458913550402272e-07,3.798021489443346e-09,2.8017668727724267e-08,1.321395756246552e-08,2.2867584889204306e-09,3.527793618830392e-07,1.5164494552467038e-07,2.5480293271001846e-07,1.4769464565230863e-07,2.1897266946387357e-08,1.1222394161995957e-10,5.38153237161045e-08,3.503223453521649e-14,3.7555301004440526e-10,2.3137960148528815e-14
1.6509024536196e-08,0.11224594612648602,0.9,0.0,0.0,0.0,0.0,0.09999556198016812,1.2006175644618188e-06,8.833606163028773e-07,7.412056261040816e-07,8.202260767374426e-07,4.6089280569717234e-07,6.996094913931183e-07,6.441498701496087e-07,6.468391150456878e-07,6.064471051668009e-07,6.064471051668009e-07,5.182795014851303e-07,5.800120034623228e-07,3.977260917960313e-09,2.9349056810149697e-08,1.374363312724251e-08,2.3782351636546963e-09,3.9252679400918856e-07,1.6817677199465303e-07,2.8479585571718524e-07,1.6449021888850845e-07,2.460242978238054e-08,1.1848902685349878e-10,6.027870265686931e-08,3.722251290449527e-14,4.188995308423316e-10,2.4559415087528516e-14
1.7435313877232965e-08,0.11224598227018293,0.9,0.0,0.0,0.0,0.0,0.0999953129555231,1.2716453039074719e-06,9.221854143156782e-07,7.802861046083893e-07,8.678314300225119e-07,4.777458094352005e-07,7.398835163653406e-07,6.779065004627064e-07,6.812183682739716e-07,6.404728783419213e-07,6.404728783419213e-07,5.456062630875484e-07,6.1431161639688e-07,4.152066668856778e-09,3.064751160591873e-08,1.4251067803200699e-08,2.465870771777243e-09,4.3402110806277066e-07,1.8534315076098764e-07,3.163283295703195e-07,1.8205045968407216e-07,2.7467733804702458e-08,1.2470414933226804e-10,6.70917014100096e-08,3.9424462451436e-14,4.642037922987713e-10,2.598475423701168e-14
1.836160321826993e-08,0.11224601877526587,0.9,0.0,0.0,0.0,0.0,0.09999506392959522,1.3430477441593011e-06,9.600498360303594e-07,8.191115645089026e-07,9.155613135132704e-07,4.938911573320705e-07,7.802518343208355e-07,7.113895823002827e-07,7.154008903827506e-07,6.744985667803946e-07,6.744985667803946e-07,5.727547240315269e-07,6.487887542851819e-07,4.322548397260575e-09,3.1913847633816277e-08,1.4737195369937338e-08,2.5498265796271315e-09,4.772139882225315e-07,2.031174370997305e-07,3.4938246581947496e-07,2.0035645306695547e-07,3.0493558478711926e-08,1.3086891946250877e-10,7.425150957827628e-08,4.1638016196587675e-14,5.114115224307209e-10,2.741381397786297e-14
1.9287892559306895e-08,0.11224605563452396,0.9,0.0,0.0,0.0,0.0,0.09999481490243707,1.4148227393336755e-06,9.969776337901935e-07,8.576836692003808e-07,9.63410493564364e-07,5.093585600193703e-07,8.207124105276063e-07,7.44597190978921e-07,7.493876643706139e-07,7.085241704817938e-07,7.085241704817938e-07,5.997260471833042e-07,6.834419669052368e-07,4.4888130463217905e-09,3.314885926265777e-08,1.5202910389508873e-08,2.6302570824840687e-09,5.220586825334771e-07,2.2147410495735856e-07,3.8394077329111e-07,2.193897518703907e-07,3.368027513153661e-08,1.3698298244059926e-10,8.175529591453939e-08,4.3863107495317764e-14,5.604702088117217e-10,2.8846437560646426e-14
2.021418190034386e-08,0.11224609284095845,0.9,0.0,0.0,0.0,0.0,0.09999456587409951,1.4869681542791128e-06,1.0329919724913958e-06,8.960040712278933e-07,1.0113739562622845e-06,5.241764807366679e-07,8.612632291662027e-07,7.775275839021185e-07,7.83179670088583e-07,7.425496894457089e-07,7.425496894457089e-07,6.265213878249811e-07,7.18269794351604e-07,4.650964914254198e-09,3.435332121781737e-08,1.5649069873625913e-08,2.707310289432323e-09,5.68509946337882e-07,2.403886999772683e-07,4.1998614546425265e-07,2.391323651622103e-07,3.702824702765792e-08,1.430460170032844e-10,8.960021023594347e-08,4.609967003673608e-14,6.113290375403725e-10,3.0282474817136956e-14
2.1140471241380826e-08,0.11224613038777567,0.9,0.0,0.0,0.0,0.0,0.09999431684463174,1.5594818645417715e-06,1.0681154441122764e-06,9.340744123575896e-07,1.0594468981995606e-06,5.383721877050832e-07,9.019022931839419e-07,8.101791939754677e-07,8.167778842251462e-07,7.765751236717468e-07,7.765751236717468e-07,6.531418937039854e-07,7.532707679798489e-07,4.809105719751474e-09,3.5527989067261674e-08,1.6076494860589498e-08,2.7811279957280535e-09,6.165239879039009e-07,2.598377945027015e-07,4.575018483129029e-07,2.595667469607466e-07,4.0537829443913e-08,1.490577342147812e-10,9.778338526897391e-08,4.8347637842609204e-14,6.639388285211296e-10,3.1721781883984464e-14
2.206676058241779e-08,0.11224616826837955,0.9,0.0,0.0,0.0,0.0,0.09999406781408135,1.6323617563307827e-06,1.1023700818906302e-06,9.718963236470066e-07,1.10762471763719e-06,5.519718043165845e-07,9.426276241501724e-07,8.425506232172847e-07,8.501832802917808e-07,8.106004731595312e-07,8.106004731595312e-07,6.795887050822118e-07,7.884434113166611e-07,4.963334665819767e-09,3.667359968722181e-08,1.648597190633376e-08,2.8518460430890704e-09,6.660584161563087e-07,2.7979894447367775e-07,4.964715085964676e-07,2.8067578523035935e-07,4.420936974391708e-08,1.5501787628991531e-10,1.0630193842745329e-07,5.060694526627216e-14,7.182519751816783e-10,3.31642209380052e-14
2.2993049923454756e-08,0.11224620647636492,0.9,0.0,0.0,0.0,0.0,0.09999381878249447,1.7056057264834202e-06,1.135777374136946e-06,1.009471425514917e-06,1.1559030060381854e-06,5.650003571847134e-07,9.834372621125711e-07,8.746406365590097e-07,8.833968286089467e-07,8.446257379087015e-07,8.446257379087015e-07,7.058629547848409e-07,8.237862409367201e-07,5.113748501970946e-09,3.779087172983384e-08,1.6878254543558177e-08,2.9195945700248735e-09,7.170721904178035e-07,3.002506481332575e-07,5.368791025796941e-07,3.024427911492221e-07,4.804320745191124e-08,1.6092621545231888e-10,1.1515297352558003e-07,5.287752699153938e-14,7.742223902563569e-10,3.460965994259535e-14
2.3919339264491722e-08,0.11224624500551067,0.9,0.0,0.0,0.0,0.0,0.09999356974991577,1.77921168243013e-06,1.1683582777072959e-06,1.0468013278107216e-06,1.2042775399561774e-06,5.774818221808812e-07,1.0243292654544677e-06,9.064481558300047e-07,9.164194962925542e-07,8.786509179189125e-07,8.786509179189125e-07,7.319657682488417e-07,8.592977673073281e-07,5.2604415848830756e-09,3.888050607816477e-08,1.725406467897964e-08,2.984498251588331e-09,7.695255720838697e-07,3.2117230646563096e-07,5.787089451647231e-07,3.2485148864233743e-07,5.2039674326040614e-08,1.6678255282645338e-10,1.2433358242800397e-07,5.515931803160548e-14,8.318054521026242e-10,3.6057972404776356e-14
2.4845628605528687e-08,0.11224628384977356,0.9,0.0,0.0,0.0,0.0,0.0999933207163885,1.8531775421594065e-06,1.2001332311557174e-06,1.0838876298833897e-06,1.2527442732642657e-06,5.894391685680185e-07,1.0653017107531843e-06,9.379722539217243e-07,9.492522472408884e-07,9.126760131898345e-07,9.126760131898345e-07,7.578982635711563e-07,8.949764956017624e-07,5.403505937617837e-09,3.99431862774797e-08,1.76140939038611e-08,3.0466765281442117e-09,8.233800781555583e-07,3.425441852943148e-07,6.219456794191945e-07,3.478860041732375e-07,5.619909443106697e-08,1.7258671736267378e-10,1.3384084663880351e-07,5.745225372794304e-14,8.909579507977188e-10,3.750903714242777e-14
2.5771917946565652e-08,0.11224632300328187,0.9,0.0,0.0,0.0,0.0,0.0999930716819545,1.927501234182531e-06,1.2311221675517122e-06,1.120731920649951e-06,1.301299329710193e-06,6.008944012628305e-07,1.1063526926393886e-06,9.692121491264954e-07,9.818960421219917e-07,9.467010237211517e-07,9.467010237211517e-07,7.836615515565714e-07,9.308209264822627e-07,5.543031307330824e-09,4.0979578965433004e-08,1.795900476740548e-08,3.1062438252794446e-09,8.785984365532568e-07,3.6434737897141314e-07,6.66574266485325e-07,3.7153085678819145e-07,6.052178421051957e-08,1.7833856479461306e-10,1.436718388311445e-07,5.975626974920233e-14,9.516380374924816e-10,3.896273806130317e-14
2.6698207287602617e-08,0.11224636246032968,0.9,0.0,0.0,0.0,0.0,0.09999282264665434,2.002180697498177e-06,1.2613445269749113e-06,1.1573357786635382e-06,1.3499389957842677e-06,6.118686013074051e-07,1.147480323657452e-06,1.0001671996461666e-06,1.0143518383614916e-06,9.807259495125623e-07,9.807259495125623e-07,8.09256735765278e-07,9.66829556853551e-07,5.679105221527596e-09,4.1990334297337133e-08,1.828943201179899e-08,3.1633097648784925e-09,9.351445431410139e-07,3.8656377559196435e-07,7.12579975855208e-07,3.957709484067499e-07,6.500805255828782e-08,1.8403797662770367e-10,1.5382362431937825e-07,6.207130209009984e-14,1.0138051770788529e-09,4.041896394141036e-14
2.7624496628639583e-08,0.11224640221537109,0.9,0.0,0.0,0.0,0.0,0.09999257361052731,2.0772138815568823e-06,1.29081926871394e-06,1.193700772180988e-06,1.3986597138867773e-06,6.223819646675749e-07,1.1886827341268068e-06,1.0308368982659331e-06,1.0466205901308719e-06,1.0147507905637786e-06,1.0147507905637786e-06,8.346849125601183e-07,1.003000880587773e-06,5.8118130429878396e-09,4.297608634758845e-08,1.8605983729460022e-08,3.217979366289408e-09,9.92983420395735e-07,4.0917602366974534e-07,7.599483759979046e-07,4.205915543524608e-07,6.965820088965977e-08,1.8968485915807332e-10,1.6429326247531892e-07,6.439728707030297e-14,1.0774201017901409e-09,4.187760823235553e-14
2.8550785969676548e-08,0.11224644226301461,0.9,0.0,0.0,0.0,0.0,0.09999232457361149,2.1525987462253945e-06,1.3195648831601013e-06,1.2298284592300004e-06,1.447458075782234e-06,6.324538394005864e-07,1.229958072004292e-06,1.0612208671887519e-06,1.078703248336176e-06,1.0487755468745256e-06,1.0487755468745256e-06,8.599471711535281e-07,1.039333389221735e-06,5.941238023316391e-09,4.393745350465867e-08,1.8909242473552578e-08,3.270353239380181e-09,1.0520811776541952e-06,4.3216750021178065e-07,8.08665325324521e-07,4.459783141177799e-07,7.447252321181091e-08,1.952791425212429e-10,1.7507780809039622e-07,6.673416133332005e-14,1.142444765761807e-09,4.3338568857290134e-14
2.9477075310713513e-08,0.1122464825980182,0.9,0.0,0.0,0.0,0.0,0.09999207553594375,2.2283332617508987e-06,1.3475994033962844e-06,1.2657203876758564e-06,1.496330816328396e-06,6.421027612393147e-07,1.2713045027474844e-06,1.0913188530259257e-06,1.110600760607139e-06,1.082800218444541e-06,1.082800218444541e-06,8.8504459365417e-07,1.075825572627269e-06,6.06746135512122e-09,4.4875038867003915e-08,1.919976634485282e-08,3.3205277703117256e-09,1.1124049728732054e-06,4.5552228013246463e-07,8.58716963478111e-07,4.7191722235737383e-07,7.945130619374673e-08,2.0082077976943813e-10,1.8617431268532356e-07,6.908186184537837e-14,1.2088423019569803e-09,4.4801748025085635e-14
3.040336465175048e-08,0.11224652321528385,0.9,0.0,0.0,0.0,0.0,0.09999182649755985,2.304415408725129e-06,1.374940416509975e-06,1.3013780952877096e-06,1.5452748074685382e-06,6.513464876987954e-07,1.312720209179012e-06,1.1211307219395517e-06,1.1423140712867376e-06,1.1168248052735757e-06,1.1168248052735757e-06,9.099782551132646e-07,1.1124759196555397e-06,6.190562222948897e-09,4.5789430618450014e-08,1.947809001717251e-08,3.3685952985944885e-09,1.1739229758440875e-06,4.792251069522729e-07,9.100897029357877e-07,4.983946201041523e-07,8.459482923570337e-08,2.0630974597674933e-10,1.9757982576886374e-07,7.144032589429601e-14,1.2765769812015542e-09,4.6267052050382244e-14
3.132965399278745e-08,0.11224656410985301,0.9,0.0,0.0,0.0,0.0,0.09999157745849448,2.380843178048363e-06,1.4016050746295958e-06,1.336803109804434e-06,1.594287052475965e-06,6.602020307624517e-07,1.3542033913518293e-06,1.1506564549326716e-06,1.1738441214211583e-06,1.1508493073613916e-06,1.1508493073613916e-06,9.347492235706178e-07,1.1492829187560843e-06,6.310617852975637e-09,4.668120239114466e-08,1.9744725708089545e-08,3.414644286527718e-09,1.2366043328043073e-06,5.032613647268485e-07,9.627702209109828e-07,5.253971862025543e-07,8.990336453800988e-08,2.1174603737178713e-10,2.0929139604723333e-07,7.380949108836406e-14,1.3456141723293696e-09,4.773439118120734e-14
3.225594333382441e-08,0.11224660527690164,0.9,0.0,0.0,0.0,0.0,0.09999132841878117,2.4576145708933145e-06,1.4276101056752106e-06,1.3719969490000502e-06,1.6433646804402068e-06,6.686856881735791e-07,1.3957522664154643e-06,1.1798961432830509e-06,1.20519184875017e-06,1.1848737247077622e-06,1.1848737247077622e-06,9.593585601003496e-07,1.1862450585713489e-06,6.427703561411459e-09,4.755091363221624e-08,2.000016413076331e-08,3.458759482578398e-09,1.300419132389947e-06,5.27617051154124e-07,1.016745451544274e-06,5.529119289537497e-07,9.537717716941617e-08,2.171296704966671e-10,2.213060725856459e-07,7.618929535521544e-14,1.4159203035727665e-09,4.92036794338328e-14
3.318223267486138e-08,0.11224664671173583,0.9,0.0,0.0,0.0,0.0,0.09999107937845254,2.5347275986689214e-06,1.452971823848913e-06,1.4069611207487232e-06,1.6925049409847116e-06,6.768130734158364e-07,1.4373650684832178e-06,1.2088499841165996e-06,1.2363581876978999e-06,1.2188980573124727e-06,1.2188980573124727e-06,9.838073188563235e-07,1.2233608285074752e-06,6.541892801731529e-09,4.839910995578279e-08,2.0244875403193242e-08,3.5010220773485384e-09,1.3653383728761139e-06,5.52278751810908e-07,1.072002578371567e-06,5.809261779674685e-07,1.0101652513489027e-07,2.224606813914883e-10,2.3362090592346054e-07,7.857967694068461e-14,1.487462825723939e-09,5.067483443454923e-14
3.410852201589834e-08,0.11224668840978749,0.9,0.0,0.0,0.0,0.0,0.09999083033754014,2.6121802829840337e-06,1.4777061398743675e-06,1.4416971230893338e-06,1.7417051992062827e-06,6.845991444541028e-07,1.4790400485003192e-06,1.2375182761165583e-06,1.267344069364002e-06,1.2529223051753195e-06,1.2529223051753195e-06,1.0080965471172802e-06,1.2606287192820615e-06,6.653257210779876e-09,4.9226323477623754e-08,2.047930990059346e-08,3.5415098523177945e-09,1.4313339306543308e-06,5.772336154714682e-07,1.1285290270588944e-06,6.094275762153393e-07,1.0682165944288891e-07,2.2773912480417477e-10,2.462329491443566e-07,8.098057440768283e-14,1.5602101768340323e-09,5.214777726809917e-14
3.503481135693531e-08,0.11224673036660991,0.9,0.0,0.0,0.0,0.0,0.09999058129607463,2.6899706556110094e-06,1.501828570971762e-06,1.4762064442896302e-06,1.7909629308269929e-06,6.920582312544008e-07,1.5207754741130203e-06,1.2659014153647012e-06,1.298150421515217e-06,1.2869464682961093e-06,1.2869464682961093e-06,1.0322272853316757e-06,1.2980472234496108e-06,6.761866653680958e-09,5.003307315295236e-08,2.0703899085881645e-08,3.5802973233674967e-09,1.498378529897347e-06,6.024693304616813e-07,1.1863124583935949e-06,6.384040722807812e-07,1.1279282417210494e-07,2.32965073424568e-10,2.591392589029163e-07,8.339192663506051e-14,1.6341317480322227e-09,5.362243233247913e-14
3.5961100697972273e-08,0.11224677257787413,0.9,0.0,0.0,0.0,0.0,0.09999033225408567,2.76809675844922e-06,1.5253542505853645e-06,1.5104905629099637e-06,1.8402757175496436e-06,6.992040621395154e-07,1.5625696295386328e-06,1.2939998913108807e-06,1.3287781685773136e-06,1.3209705466746584e-06,1.3209705466746584e-06,1.0562005671622292e-06,1.335614835905349e-06,6.867789267636033e-09,5.081986510652567e-08,2.091905631415721e-08,3.6174558782476285e-09,1.5664457133649868e-06,6.27974102006002e-07,1.245340761522009e-06,6.678439128005802e-07,1.1893025653769578e-07,2.3813861714179746e-10,2.723368964089581e-07,8.581367281645415e-14,1.709197850554592e-09,5.5098727199812834e-14
3.688739003900924e-08,0.11224681503936454,0.9,0.0,0.0,0.0,0.0,0.09999008321160213,2.8465566434884656e-06,1.5482979378820977e-06,1.5445509478666041e-06,1.889641242608217e-06,7.060497890568378e-07,1.6044208154364929e-06,1.321814282867345e-06,1.359228231627406e-06,1.3549945403107936e-06,1.3549945403107936e-06,1.08001741953018e-06,1.3733300543680837e-06,6.971091504690868e-09,5.1587192942952605e-08,2.1125177585046122e-08,3.653053907263514e-09,1.6355098143062938e-06,6.537366305261365e-07,1.3056020474241968e-06,6.977356350933853e-07,1.2523418695699596e-07,2.43259862325043e-10,2.8582292837092524e-07,8.82457524591563e-14,1.7853796841538844e-09,5.657659248308498e-14
3.7813679380046204e-08,0.11224685774697565,0.9,0.0,0.0,0.0,0.0,0.09998983416865195,2.9253483727723195e-06,1.5706740270079365e-06,1.578389058494645e-06,1.93905728650514e-06,7.126080117820487e-07,1.6463273487798528e-06,1.3493452546243605e-06,1.3895015283866445e-06,1.389018449204352e-06,1.389018449204352e-06,1.1036788626592524e-06,1.4111913798427488e-06,7.0718381734124035e-09,5.233553805660425e-08,2.1322642266497017e-08,3.687156929203393e-09,1.705545929413767e-06,6.797460908503649e-07,1.3670846426166097e-06,7.280680599705337e-07,1.317048391147182e-07,2.483289311266839e-10,2.9959442789959935e-07,9.068810538297339e-14,1.862649306731404e-09,5.805596170848205e-14
3.9666258062120135e-08,0.11224694388466602,0.9,0.0,0.0,0.0,0.0,0.09998933608145939,3.083919662296268e-06,1.613779215581336e-06,1.645404246572951e-06,2.038032515263477e-06,7.249097185385289e-07,1.7302998065057324e-06,1.4035600038943826e-06,1.449521477096907e-06,1.4570660127631296e-06,1.4570660127631296e-06,1.1505395688691767e-06,1.4873463748686503e-06,7.265916062949855e-09,5.377714645551215e-08,2.1693040311940143e-08,3.751126377426787e-09,1.8484382533067163e-06,7.324647616759032e-07,1.493668108889611e-06,7.900116767267627e-07,1.4514717010755188e-07,2.583111031312011e-10,3.2798215917302e-07,9.560339190877999e-14,2.020344268970445e-09,6.101895994039169e-14
4.1333578875986673e-08,0.11224702221125815,0.9,0.0,0.0,0.0,0.0,0.09998888780165413,3.227749493149588e-06,1.6507699422115464e-06,1.7049721837210656e-06,2.127262580462983e-06,7.351138839784003e-07,1.806047752139032e-06,1.4513922767999537e-06,1.5029440278510064e-06,1.518308530144963e-06,1.518308530144963e-06,1.1921928041561263e-06,1.5563706009728454e-06,7.432464044644478e-09,5.501426304422121e-08,2.2000282514611028e-08,3.804188606358116e-09,1.9801305351786865e-06,7.806565013888913e-07,1.6116572006345877e-06,8.471615453064382e-07,1.5781756478133606e-07,2.67118139879196e-10,3.5447821469887933e-07,1.0006168703341929e-13,2.165726215523274e-09,6.36901903997513e-14
4.300089968985321e-08,0.11224710127608171,0.9,0.0,0.0,0.0,0.0,0.09998843952073554,3.372624815878089e-06,1.686129755768403e-06,1.763842216274555e-06,2.216625840913162e-06,7.445595993571377e-07,1.8819495813505894e-06,1.4983201456707237e-06,1.5558079741394234e-06,1.5795507729587162e-06,1.5795507729587162e-06,1.2333580785026123e-06,1.6258450964358587e-06,7.591668962148023e-09,5.6196835464814274e-08,2.2284688214323463e-08,3.85330694575389e-09,2.1146170893430315e-06,8.294996115292568e-07,1.7334310191249553e-06,9.05577665747216e-07,1.7103131569986849e-07,2.757586770618023e-10,3.818540463462449e-07,1.045523458281911e-13,2.3142342796875344e-09,6.636538058383893e-14
4.466822050371975e-08,0.11224718105873302,0.9,0.0,0.0,0.0,0.0,0.09998799123883931,3.518534686989277e-06,1.7199305433329835e-06,1.8220225167779452e-06,2.306112369562789e-06,7.533032191674658e-07,1.957996052061279e-06,1.5443501271014187e-06,1.6081185459324085e-06,1.640792741203748e-06,1.640792741203748e-06,1.274041105373124e-06,1.6957612920078343e-06,7.743854481667282e-09,5.732726791259144e-08,2.2547954222823306e-08,3.898774440709637e-09,2.251777070468406e-06,8.789456747623654e-07,1.8589285241773747e-06,9.6520420698464e-07,1.847894923611629e-07,2.8423391353456277e-10,4.1009292163516856e-07,1.0907502847021324e-13,2.4657329137685268e-09,6.90442331776241e-14
4.633554131758629e-08,0.1122472615396836,0.9,0.0,0.0,0.0,0.0,0.09998754295609406,3.6654682655819915e-06,1.7522410232148732e-06,1.8795211620742925e-06,2.395712977144693e-06,7.613969096365848e-07,2.0341780835430614e-06,1.5894893737516768e-06,1.6598809375098011e-06,1.7020344348794999e-06,1.7020344348794999e-06,1.3142475313337757e-06,1.766110683448178e-06,7.889330002256383e-09,5.840785859492834e-08,2.27916512281396e-08,3.9408623562101415e-09,2.391495812504285e-06,9.289498721398907e-07,1.9880905059598266e-06,1.0259877989654177e-06,1.9909309861463615e-07,2.9254516533165797e-10,4.391782349123047e-07,1.1362939832518077e-13,2.6200935133286516e-09,7.17264729624293e-14
4.800286213145283e-08,0.11224734270027244,0.9,0.0,0.0,0.0,0.0,0.09998709467262201,3.8134148126430777e-06,1.7831268847537395e-06,1.9363461344261205e-06,2.485419157252453e-06,7.688889604998674e-07,2.1104867541496156e-06,1.6337456206820523e-06,1.711100307380765e-06,1.76327585398549e-06,1.76327585398549e-06,1.3539829368357956e-06,1.8368848373283274e-06,8.02839128525914e-09,5.9440804415056904e-08,2.3017233199664616e-08,3.979821799059992e-09,2.5336644639702533e-06,9.794707152223551e-07,2.1208594978790447e-06,1.087877424065316e-06,2.1394307380950748e-07,3.006938557810847e-10,4.6909351868922746e-07,1.182151219253816e-13,2.7771940066459277e-09,7.441184517090596e-14
4.967018294531937e-08,0.11224742452262762,0.9,0.0,0.0,0.0,0.0,0.09998664638853919,3.962363690342566e-06,1.8126509218631346e-06,1.9925053226230283e-06,2.575223035547785e-06,7.758240733238384e-07,2.1869132990766766e-06,1.6771271348044684e-06,1.761781778214327e-06,1.8245169985213086e-06,1.8245169985213086e-06,1.3932528369897068e-06,1.9080753963324593e-06,8.161321055574024e-09,6.042820545830431e-08,2.322604608832489e-08,4.015885219116279e-09,2.6781796472343524e-06,1.030469798347332e-06,2.2571796947335047e-06,1.1508243133583437e-06,2.2934029392680396e-07,3.086815061930412e-10,4.998224539999922e-07,1.2283186894765258e-13,2.9369184713166034e-09,7.71001139657182e-14
5.1337503759185906e-08,0.11224750698963988,0.9,0.0,0.0,0.0,0.0,0.09998619810395573,4.112304361327609e-06,1.8408731607738104e-06,2.048006523076437e-06,2.665117322718622e-06,7.822436285888433e-07,2.2634491081510726e-06,1.7196426672279108e-06,1.8119304367801619e-06,1.8857578684866154e-06,1.8857578684866154e-06,1.4320626823305135e-06,1.9796740840947833e-06,8.288389576819486e-09,6.137206923894818e-08,2.3419335835073246e-08,4.049267795742856e-09,2.824943139696179e-06,1.0819115691937132e-06,2.3969968756856006e-06,1.214781847424801e-06,2.452855726955438e-07,3.165097270839679e-10,5.313488798534385e-07,1.2747931219148752e-13,3.099156775773384e-09,7.979106103069411e-14
5.3004824573052445e-08,0.11224759008491243,0.9,0.0,0.0,0.0,0.0,0.09998574981897644,4.263226388015291e-06,1.8678509820069632e-06,2.102857440901308e-06,2.7550952710280266e-06,7.881859323497221e-07,2.3400857236487843e-06,1.761301408434828e-06,1.8615513338995946e-06,1.946998463881137e-06,1.946998463881137e-06,1.4704178595737823e-06,2.051672709586722e-06,8.409855200506563e-09,6.227431477764137e-08,2.3598255802387626e-08,4.080168720198917e-09,2.97386157604308e-06,1.1337631168582014e-06,2.540258331881353e-06,1.2797054616230226e-06,2.617796626929263e-07,3.241802099202102e-10,5.636568018061912e-07,1.3215712755695482e-13,3.263804244335578e-09,8.248448426942642e-14
5.4672145386918984e-08,0.11224767379272538,0.9,0.0,0.0,0.0,0.0,0.09998530153370094,4.4151194318845965e-06,1.8936392369353306e-06,2.1570656909851903e-06,2.8451506340997218e-06,7.936864444965418e-07,2.416814838141209e-06,1.802112946087354e-06,1.910649484406326e-06,2.0082387847046596e-06,2.0082387847046596e-06,1.5083236923628748e-06,2.124063171089738e-06,8.52596489083637e-09,6.31367765282424e-08,2.376387367774905e-08,4.108772385335689e-09,3.1248461696401e-06,1.1859939757158407e-06,2.6869127983040705e-06,1.3455525555416873e-06,2.788232564289841e-07,3.3169471934482126e-10,5.967303997262581e-07,1.3686499402251902e-13,3.4307613436855016e-09,8.518019660076043e-14
5.633946620078552e-08,0.11224775809799789,0.9,0.0,0.0,0.0,0.0,0.09998485324822397,4.567973252767686e-06,1.9182903592628917e-06,2.210638799044764e-06,2.9352776296801723e-06,7.98777990176533e-07,2.4936282923692635e-06,1.8420872253201169e-06,1.959229867116576e-06,2.0694788309570336e-06,2.0694788309570336e-06,1.5457854420074312e-06,2.196837459779886e-06,8.636954726642533e-09,6.396120808513888e-08,2.39171778111856e-08,4.135249483047134e-09,3.277812451645225e-06,1.2385759438009787e-06,2.8369103895617753e-06,1.4122824064356334e-06,2.96416987415912e-07,3.39055085865599e-10,6.305540347981138e-07,1.416025936231117e-13,3.599933389500849e-09,8.787802484361358e-14
5.800678701465206e-08,0.11224784298625468,0.9,0.0,0.0,0.0,0.0,0.09998440496263566,4.721777708140699e-06,1.9418544716126675e-06,2.2635842026700483e-06,3.0254709051436613e-06,8.034909556267901e-07,2.5705180731448926e-06,1.8812345113833765e-06,2.007297424808335e-06,2.1307186026381632e-06,2.1307186026381632e-06,1.582808308213242e-06,2.269987662948614e-06,8.743050381293938e-09,6.474928573424313e-08,2.4059083101389573e-08,4.159758021236784e-09,3.43268002656748e-06,1.2914829145663742e-06,2.99020253933571e-06,1.4798560864555078e-06,3.145614312223179e-07,3.4626319897438893e-10,6.651122558172118e-07,1.4636961142801607e-13,3.771230271614038e-09,9.057780868384445e-14
