Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887)
1.1355957882374881e-13,0.11224537200342635,0.9,0.0,0.0,0.0,0.0,0.09999999996947463,7.817882944771452e-12,7.787004133244194e-12,5.4017073720791054e-12,5.401711356986316e-12,4.678492204109916e-12,4.678589639400442e-12,4.678459163115336e-12,4.678459437925813e-12,4.171621761066513e-12,4.171682012263402e-12,3.777058157549563e-12,3.777061055770411e-12,3.068200050542623e-14,1.8225439210702934e-16,7.736258652949383e-17,1.6763694390046287e-17,6.95661707153786e-17,5.835790012235836e-21,1.5958080899559684e-17,8.01239798957155e-18,1.2338998284353722e-18,3.756009238005203e-18,1.0341916531687592e-20,2.2183995149740803e-19,9.102818304099203e-20,1.4850638872553496e-19,1.0985356427845485e-19,1.4644869977173343e-19,3.4125573448235875e-26,2.123691642774449e-18,5.950492934627509e-17,3.7049596952613924e-24,3.1334346614376576e-20,5.187493492873444e-19,1.3721247279946818e-26,3.897893528265153e-20,2.274930965740671e-19,1.2701106916748222e-26,1.400281263839304e-28,1.5446315573490052e-23,1.3587696202854966e-30,4.765579968202719e-30,1.3251896117659785e-30,4.1920375387273073e-32,2.7797975370298998e-39,5.6913050135217514e-36,9.2944080956766e-43,7.448035483981828e-31,6.021537226862537e-40,2.5811710087778078e-39
1.7550218563715668e-13,0.11224537200529526,0.9,0.0,0.0,0.0,0.0,0.09999999995282415,1.2082256266918615e-11,1.2031945949562906e-11,8.348139275446322e-12,8.348149620282451e-12,7.230341187193837e-12,7.230590695406921e-12,7.230385877789146e-12,7.2303865807494294e-12,6.447089221251147e-12,6.447184321519894e-12,5.837303907855285e-12,5.837311433101959e-12,4.980472010028519e-14,4.662332518124276e-16,1.9798719797067598e-16,4.289848882835102e-17,1.1757627792543321e-16,2.6165155556333923e-20,4.085008868717443e-17,2.2399728549025642e-17,3.158819074966769e-18,9.59214315466511e-18,4.62804671342962e-20,3.540788059237743e-19,1.4068049744958384e-19,2.367480710036083e-19,1.7550732045778351e-19,2.3469991571869483e-19,9.313893341942431e-26,2.1237295728863264e-18,9.312104891272411e-17,1.0253897389362363e-23,4.898753318380918e-20,1.3592426239449327e-18,3.831775916122198e-26,6.226472637933671e-20,6.199113146936076e-19,4.091712908311916e-26,3.881438515297543e-28,3.954301721780399e-23,1.8532543293619712e-30,2.1374759565738593e-29,1.7025429875154525e-30,1.0016798144808196e-31,1.1264025088618216e-38,2.528773226142013e-35,6.886264715412082e-42,3.4529663554895644e-30,4.1752388277146524e-39,1.824714510758322e-38
2.3744479245056457e-13,0.11224537200716427,0.9,0.0,0.0,0.0,0.0,0.09999999993617366,1.6346631454442463e-11,1.6276789014534483e-11,1.129456988901112e-11,1.1294588869577127e-11,9.782137134297396e-12,9.782592361009887e-12,9.782311478573593e-12,9.782312758562429e-12,8.722556680889607e-12,8.722687079880317e-12,7.897548756432165e-12,7.897562564972056e-12,6.891877960609714e-14,8.502437343107975e-16,3.611317203084758e-16,7.824288763462551e-17,1.7115421016784804e-16,6.324404082739507e-20,7.452676674220968e-17,4.2308629992135584e-17,5.763129165343519e-18,1.746827656980434e-17,1.1172825132321434e-19,4.862963351485233e-19,1.903345720768049e-19,3.249773689218991e-19,2.411493251018486e-19,3.2293015429410643e-19,1.7425173725064758e-25,2.1237325091372754e-18,1.2673720039181072e-16,1.9787098119517302e-23,6.664074266155654e-20,2.5026145373696587e-18,7.230322599851818e-26,8.554641760666211e-20,1.1590543548951437e-18,8.164767427208232e-26,7.312921195309507e-28,7.214453603796783e-23,2.4929347197520086e-30,5.167749159770268e-29,2.1290432418619156e-30,1.8338132099500368e-31,2.7178432979951147e-38,6.294152487078288e-35,2.0847583871360528e-41,8.439189971197985e-30,1.270639312148437e-38,5.58483772796446e-38
3.613300060773803e-13,0.11224537201090215,0.9,0.0,0.0,0.0,0.0,0.0999999999028727,2.487538929091185e-11,2.4766051351476297e-11,1.7187425956935583e-11,1.718747131189949e-11,1.4885517099359394e-11,1.4886598130518648e-11,1.4886158235058708e-11,1.4886161254148445e-11,1.3273491597981822e-11,1.327369439286969e-11,1.2018034846673712e-11,1.2018067846819265e-11,1.071416352359386e-13,2.0178052407015364e-15,8.573039254032054e-16,1.8571715884690634e-16,3.006737974662091e-16,2.3926476307034723e-19,1.770182037102707e-16,1.0420967549583853e-16,1.368931401969658e-17,4.13090898113287e-17,4.2127090014293703e-19,7.507254653760111e-19,2.8965869152467563e-19,5.014326207113988e-19,3.7242995178191763e-19,4.99384026511758e-19,4.248725869609331e-25,2.1237341717826497e-18,1.939694977263109e-16,5.328184724949232e-23,1.0194718717188212e-19,6.000873793023614e-18,1.7782860441966749e-25,1.3210862541809626e-19,2.8242249283010125e-18,2.1325530760975674e-25,1.7976665092706944e-27,1.7136687327959526e-22,4.65140131956162e-30,1.956352649025769e-28,3.2810274630183464e-30,4.247423914509572e-31,1.0243101084160588e-37,2.4685927090407634e-34,1.4186798660132383e-40,3.235154151621332e-29,7.837482644911223e-38,3.4794736330561223e-37
4.728266983415145e-13,0.11224537201426629,0.9,0.0,0.0,0.0,0.0,0.09999999987290183,3.2551277370735546e-11,3.240604315794883e-11,2.249099225069073e-11,2.2491068695407737e-11,1.9478388034879874e-11,1.9480205292621736e-11,1.9479616732810114e-11,1.9479621782206287e-11,1.7369333021600112e-11,1.7369602425505672e-11,1.572646941438755e-11,1.572652503837136e-11,1.4154035060976395e-13,3.3909216815736315e-15,1.440942157635903e-15,3.1211973192188144e-16,4.353730862903796e-16,5.04965531946099e-19,2.976430684455996e-16,1.777575390448301e-16,2.3018011123566196e-17,6.924848640590563e-17,8.873471514725937e-19,9.887114740533217e-19,3.7906973182682086e-19,6.602422274699427e-19,4.905823645048399e-19,6.581921051847987e-19,7.218330343192583e-25,2.1237356144614853e-18,2.5447855923333553e-16,9.68770262880241e-23,1.3372300636506822e-19,1.0127916843107099e-17,3.0313621902094413e-25,1.740145607884291e-19,4.796937462712652e-18,3.7222066460149048e-25,3.064397288971245e-27,2.88146300637727e-22,7.516647178605293e-30,4.130448517253709e-28,4.632715832625855e-30,7.271235085770942e-31,2.261448970683631e-37,5.525536757692958e-34,4.083187222273904e-40,6.859899223062415e-29,2.16297002369704e-37,9.638460047192843e-37
5.843233906056487e-13,0.1122453720176304,0.9,0.0,0.0,0.0,0.0,0.09999999984293095,4.022717183001142e-11,4.0045670753603105e-11,2.7794554133366692e-11,2.779466945042907e-11,2.407107812180357e-11,2.4073814539442598e-11,2.407307144688907e-11,2.4073079009959323e-11,2.1465174443350498e-11,2.146551199394087e-11,1.9434900898220253e-11,1.9434984810376386e-11,1.7593739217064187e-13,5.104689503208982e-15,2.1695096981560846e-15,4.698875374402654e-16,5.893454442165742e-16,9.144605215999307e-19,4.483097808572221e-16,2.701844372938899e-16,3.4670210309842097e-17,1.0398854713225694e-16,1.6037078045123902e-18,1.2266976488758671e-18,4.685090579494742e-19,8.190519184512211e-19,6.087348406917483e-19,8.170002142893689e-19,1.0943707242948459e-24,2.1237371206185528e-18,3.1498761635366397e-16,1.568926210986694e-22,1.6549884575995804e-19,1.5290798954168855e-17,4.605525859914007e-25,2.159205188799466e-19,7.271432061266996e-18,5.740765836088879e-25,4.656057837650658e-27,4.340120569370356e-22,1.1613552546315343e-29,7.482934112707587e-28,6.406489910738243e-30,1.1066141911571137e-30,4.0893143534435666e-37,1.0077883417591406e-33,8.469057460922333e-40,1.2463253803918035e-28,4.511921632823726e-37,2.0171226797412893e-36
6.958200828697829e-13,0.11224537202099452,0.9,0.0,0.0,0.0,0.0,0.09999999981296008,4.790307231535197e-11,4.768495470286187e-11,3.309811184931404e-11,3.3098273390049094e-11,2.8663597530608148e-11,2.8667425755496174e-11,2.8666522594157157e-11,2.8666533120226442e-11,2.556101586333645e-11,2.5561423013103896e-11,2.3143329469002615e-11,2.314344701989017e-11,2.1033288031076034e-13,7.139822717509177e-15,3.0348387672491123e-15,6.572455528020033e-16,7.615893116040736e-16,1.4845286473251447e-18,6.27353774212915e-16,3.8044379426883853e-16,4.851720440641245e-17,1.4510291655519332e-16,2.59859605683298e-18,1.4646840059124544e-18,5.579815371131797e-19,9.778617023779596e-19,7.268873917711118e-19,9.758083850957889e-19,1.5382991593650294e-24,2.1237386907692095e-18,3.7549667112328482e-16,2.3421601583172697e-22,1.9727470423509353e-19,2.1432141422540912e-17,6.482990901114429e-25,2.57826503591821e-19,1.021991330433045e-17,8.164475920312689e-25,6.554635386745765e-27,6.073529563249282e-22,1.7081111624153743e-29,1.215220643902269e-27,8.651608379137852e-30,1.570646113765669e-30,6.8490309554785795e-37,1.6981008134910443e-33,1.7003984550672307e-39,2.027967669948724e-28,8.758867505806622e-37,3.925145348926246e-36
9.188134673980512e-13,0.11224537202772282,0.9,0.0,0.0,0.0,0.0,0.09999999975301835,6.325488702835133e-11,6.296274010499839e-11,4.370521777906994e-11,4.3705488531267214e-11,3.784824756001481e-11,3.785465267839041e-11,3.785341677545189e-11,3.7853434231396386e-11,3.3752698699284596e-11,3.375324835979587e-11,3.0560179967416e-11,3.0560376997604414e-11,2.7912033384485414e-13,1.1941757349472853e-14,5.0769763986079545e-15,1.099333130130063e-15,1.1479345136858176e-15,3.06221904146495e-18,1.0501543935898582e-15,6.416268266745723e-16,8.121638478239521e-17,2.4172602954572184e-16,5.344105153618245e-18,1.9406571472479336e-18,7.370207546041224e-19,1.2954814882767355e-18,9.631926717547922e-19,1.2934248835826926e-18,2.588961399393431e-24,2.1237419787271273e-18,4.965147805119983e-16,4.335447328066455e-22,2.6082646469448633e-19,3.59461889080702e-17,1.0929594705588816e-24,3.4163853616151424e-19,1.719779451572641e-17,1.393583887459009e-24,1.1051669893718005e-26,1.0166913809119498e-21,3.173526284424742e-29,2.5081965863917626e-27,1.4426253008601705e-29,2.7469894750591586e-30,1.559956089775588e-36,3.896846879022571e-33,5.223775953848232e-39,4.195320408554683e-28,2.529397644278283e-36,1.1382935099265065e-35
1e-12,0.1122453720344511,0.9,0.0,0.0,0.0,0.0,0.09999999973119501,6.884411938040952e-11,6.852470007245302e-11,4.756700632657182e-11,4.756732358726224e-11,4.11920015802063e-11,4.1199503032281856e-11,4.119814091979088e-11,4.119816129614317e-11,3.6735093565712025e-11,3.673569644416271e-11,3.3260474327399546e-11,3.3260705205190025e-11,3.041627761937543e-13,1.3984128537817614e-14,5.945707019000668e-15,1.2873680054025875e-15,1.3055014168545502e-15,3.83569686736314e-18,1.2301316502468019e-15,7.530834923149768e-16,9.513590517003214e-17,2.8265235883484287e-16,6.686362881785433e-18,2.113947701387581e-18,8.022486037335949e-19,1.4111193071124643e-18,1.0492258168312572e-18,1.4090614805603035e-18,3.0370096369473566e-24,2.1237432352846424e-18,5.405745676068545e-16,5.257860051812525e-22,2.839641509905707e-19,4.2128503758499703e-17,1.2826887380329441e-24,3.721525084439784e-19,2.0173331334268483e-17,1.640893036386315e-24,1.2970613101812366e-26,1.1909402750155688e-21,3.875687242640934e-29,3.142440572835586e-27,1.71130470114389e-29,3.254183003788359e-30,1.9928957739370623e-36,4.989713720586131e-33,7.234420241303155e-39,5.2595612858774315e-28,3.4413916966583566e-36,1.5511737020417722e-35
1.1418068519263196e-12,0.1122453720344511,0.9,0.0,0.0,0.0,0.0,0.09999999969307662,7.860672401610484e-11,7.823925872060332e-11,5.431230830692788e-11,5.431271544277245e-11,4.703226797753987e-11,4.704188688033542e-11,4.704029783284204e-11,4.704032381908432e-11,4.1944381528710675e-11,4.1945079068991093e-11,3.7977019698028476e-11,3.797731598532199e-11,3.4790208303362107e-13,1.7928089998120153e-14,7.623465634760093e-15,1.650482022190813e-15,1.6023706158369983e-15,5.441632072697978e-18,1.577845390070016e-15,9.687192467160216e-16,1.2202842837907752e-16,3.6149799481515764e-16,9.469658626327142e-18,2.4166309787785976e-18,9.162370565793403e-19,1.6131016263145998e-18,1.1994982386112414e-18,1.6110416335680036e-18,3.903513146718973e-24,2.123745506265317e-18,6.17532896448461e-16,7.12089704375022e-22,3.2437829567414884e-19,5.407702902634255e-17,1.6497325342073062e-24,4.2545067058743466e-19,2.5927725887892423e-17,2.120481157568515e-24,1.6683080309389846e-26,1.5275893106598657e-21,5.318076580648783e-29,4.459624141971421e-27,2.2554311094416543e-29,4.241137284134612e-30,2.8955311762807278e-36,7.27295974704047e-33,1.1678394800460444e-38,7.470787176045564e-28,5.4312913121762324e-36,2.453352484193915e-35
1.364800236454588e-12,0.1122453720411794,0.9,0.0,0.0,0.0,0.0,0.09999999963313488,9.395858478943052e-11,9.351442748868252e-11,6.491938238823448e-11,6.491995492186196e-11,5.621561713076726e-11,5.6229128855023974e-11,5.6227164925170774e-11,5.622720110169095e-11,5.0136064351172314e-11,5.0136915504434665e-11,4.539384793050019e-11,4.53942645941535e-11,4.1667775390170166e-13,2.517628776542859e-14,1.0707552317661106e-14,2.3178304912999177e-15,2.1299653161769937e-15,8.847770481332258e-18,2.217538283814786e-15,1.366186097581775e-15,1.7150361865488057e-16,5.056540018859317e-16,1.5352983550115985e-17,2.8926055474146387e-18,1.0956874938240816e-18,1.930722140406179e-18,1.435804111847484e-18,1.9286586521821873e-18,5.499853633759966e-24,2.1237492912881158e-18,7.385510319676038e-16,1.0878161636990352e-21,3.8793020195096007e-19,7.606998457636555e-17,2.3262227524301303e-24,5.092629137884823e-19,3.6528547116455145e-17,3.0072975425174442e-24,2.3525715132698696e-26,2.146935452709463e-21,8.327649225825049e-29,7.255204199313797e-27,3.369629459227129e-29,6.061919613248101e-30,4.912267370529473e-36,1.2378740553348434e-32,2.3664238760248017e-38,1.2167785525910911e-27,1.0689933503833586e-35,4.84306837954097e-35
1.8107870055111246e-12,0.11224537205463612,0.9,0.0,0.0,0.0,0.0,0.0999999995132514,1.246623790329165e-10,1.2406065771563794e-10,8.613348028458735e-11,8.613447228421666e-11,7.458027055358715e-11,7.460363656043509e-11,7.460085673426141e-11,7.460091805835817e-11,6.651942997480983e-11,6.652060587685714e-11,6.022746925321078e-11,6.022819121718882e-11,5.542105997682692e-13,4.351105243292913e-14,1.8512649216801883e-14,4.006017494524726e-15,3.4115869803703395e-15,1.9888751566020465e-17,3.839222071686761e-15,2.3761738468744816e-15,2.969316413780492e-16,8.663954918126728e-16,3.427052571676292e-17,3.844556936437335e-18,1.4555960080329325e-18,2.565964317144203e-18,1.908416794085533e-18,2.5638935091209045e-18,9.553780721119343e-24,2.1237576579468523e-18,9.80587444579816e-16,2.2180200438849103e-21,5.150342445986494e-19,1.3185989449222338e-16,4.045101405427169e-24,6.76887732417641e-19,6.344829581642147e-17,5.2697001196376584e-24,4.0912310794186924e-26,3.717084351413081e-21,1.786586027139032e-28,1.6331670313626566e-26,6.839366152577418e-29,1.0670054167074382e-29,1.128322543536771e-35,2.8583561912275606e-32,7.124951405940967e-38,2.7435761862038298e-27,3.198792964465743e-35,1.4622175815827288e-34
2.2567737745676613e-12,0.11224537206809289,0.9,0.0,0.0,0.0,0.0,0.09999999939336793,1.5536626990317653e-10,1.5460144598611017e-10,1.0734751136833063e-10,1.0734904068608659e-10,9.294221236969116e-11,9.297817584163917e-11,9.29744925026282e-11,9.297458502669444e-11,8.290279557015481e-11,8.290431951203052e-11,7.506104386577686e-11,7.50621569250569e-11,6.917189398091696e-13,6.693027041591786e-14,2.8487645795759495e-14,6.162481215412241e-15,4.996828857501411e-15,3.758683756811456e-17,5.9158624376231954e-15,3.671973381064871e-15,4.575531706006272e-16,1.3214649148012308e-15,6.434158717882117e-17,4.796511318793839e-18,1.817125965101089e-18,3.201208020524119e-18,2.3810307203257894e-18,3.199129455997953e-18,1.475245741955446e-23,2.123767092907023e-18,1.2226241244041893e-15,3.9306943970930785e-21,6.421385930434914e-19,2.033394299896617e-16,6.2503242277124294e-24,8.44512992707863e-19,9.79684315680238e-17,8.181765282732683e-24,6.321805402993741e-26,5.7277986628390654e-21,3.289290510505656e-28,3.090514782141728e-26,1.226331287091927e-28,1.6573562461392733e-29,2.1686666280532247e-35,5.509998068306276e-32,1.698619133477144e-37,5.197155919659724e-27,7.448164655356583e-35,3.4277738944737303e-34
3.1487473126807345e-12,0.11224537209500673,0.9,0.0,0.0,0.0,0.0,0.09999999915360097,2.167743417154547e-10,2.1566682322921113e-10,1.4977537296576722e-10,1.4977833065932414e-10,1.2965800647395388e-10,1.2972734919302874e-10,1.2972159797582595e-10,1.2972176889923381e-10,1.1566952667591067e-10,1.1567181661798275e-10,1.0472805286803662e-10,1.047302056724432e-10,9.666626723975747e-13,1.2889451198720964e-13,5.4905267338805267e-14,1.186872707619864e-14,9.099329868802195e-15,1.0116197067896398e-16,1.1434778382632337e-14,7.121316581611764e-15,8.844472809892335e-16,2.4998972204289356e-15,1.7058738333332814e-16,6.700429069463761e-18,2.5473314660962058e-18,4.471700008745211e-18,3.3262623072833932e-18,4.4696046217256756e-18,2.858635386117068e-23,2.1237892421800173e-18,1.7066989254107002e-15,9.743868852928486e-21,8.963482076299023e-19,3.933988767422713e-16,1.2120778773129421e-23,1.1797648391475222e-18,1.8982513232204805e-16,1.5956188432809793e-23,1.225922976767379e-25,1.1071810402556144e-20,8.563546755090559e-28,8.343284174047161e-26,3.1383282738432264e-28,3.2264535371586877e-29,5.853913816170617e-35,1.4926127244730596e-31,6.377317778774302e-37,1.4048531502103522e-26,2.769304823480626e-34,1.2953126245072673e-33
4.040720850793808e-12,0.11224537212192094,0.9,0.0,0.0,0.0,0.0,0.09999999891383402,2.781828002886725e-10,2.767107421595149e-10,1.922029671375939e-10,1.9220782480629297e-10,1.6636306656454178e-10,1.664766489282804e-10,1.6646848414967195e-10,1.6646875268688147e-10,1.484362576684211e-10,1.4843940683905925e-10,1.3439487490725195e-10,1.343984108611791e-10,1.2415097754917523e-12,2.1088546765886527e-13,8.989877799252943e-14,1.94199810526364e-14,1.4464986414770377e-14,2.1070270957472583e-16,1.8774395336043985e-14,1.1714050652282023e-14,1.4522097836279713e-15,4.021502791527336e-15,3.506479940350314e-16,8.60435880136631e-18,3.289466224798508e-18,5.742198104016201e-18,4.271498873516975e-18,5.7400841500363684e-18,4.700231817184322e-23,2.1238158359527803e-18,2.1907763235886134e-15,1.9416239221543393e-20,1.1505590454987975e-18,6.462590252104668e-16,1.993791806170885e-23,1.5150184533899609e-18,3.1210384562243086e-16,2.63310111337838e-23,2.0164560549537934e-25,1.8179274558311883e-20,1.7470372900000823e-27,1.7424549689450099e-25,6.399674095421512e-28,5.31341750776918e-29,1.2340911648418551e-34,3.1525074123225745e-31,1.72351934862016e-36,2.9360060541828764e-26,7.248558329802998e-34,3.433104024488353e-33
4.932694388906882e-12,0.11224537214883551,0.9,0.0,0.0,0.0,0.0,0.09999999867406706,3.3959164564222773e-10,3.377334031008876e-10,2.3463029387061755e-10,2.3463752306332603e-10,2.0305746662195136e-10,2.0322607505231002e-10,2.0321515394890495e-10,2.0321553637944748e-10,1.812029885476798e-10,1.8120709018184832e-10,1.6406150997419895e-10,1.6406677249871288e-10,1.516261151185561e-12,3.12702339756824e-13,1.3340039066453921e-13,2.879808871687252e-14,2.1122631107154248e-14,3.782299669501917e-16,2.793460497129732e-14,1.7449855106349347e-14,2.160848946124025e-15,5.866103110062352e-15,6.216600962671751e-16,1.0508300515102827e-17,4.047035359561199e-18,7.012702304430454e-18,5.216740419263814e-18,7.010568041100028e-18,7.000061923813845e-23,2.1238469757019243e-18,2.674857305915392e-15,3.3934950879862375e-20,1.4047711062687115e-18,9.619236428287526e-16,2.9701858860300636e-23,1.8502738355193532e-18,4.648064104341611e-16,3.930639055520306e-23,3.0037246161525306e-25,2.7050300847975425e-20,3.0853104840332817e-27,3.1358991433194696e-25,1.1363256189730364e-27,7.918255254021228e-29,2.242386768540567e-34,5.734935612133409e-31,3.8220046001620374e-36,5.286273391769458e-26,1.5653468669844495e-33,7.50456062123762e-33
5.824667927019955e-12,0.11224537217575044,0.9,0.0,0.0,0.0,0.0,0.0999999984343001,4.0100087778118164e-10,3.9873501073343366e-10,2.770573531615638e-10,2.7706742535766216e-10,2.3974128248629234e-10,2.399756275653098e-10,2.399616102130759e-10,2.3996211997415443e-10,2.139697193136847e-10,2.1397486664956037e-10,1.9372795806658854e-10,1.9373529058669623e-10,1.790917721189542e-12,4.341400205867441e-13,1.8534065272299158e-13,3.998450024467133e-14,2.9100748181337925e-14,6.159773894650851e-16,3.891522768453723e-14,2.432836019991176e-14,3.0103678473517072e-15,8.014106837335222e-15,1.0002487243928452e-15,1.2412254210830086e-17,4.82370657011357e-18,8.283212607808976e-18,6.161986944576454e-18,8.281056294923186e-18,9.758135717125314e-23,2.1238827616777432e-18,3.1589429073898646e-15,5.433512871828039e-20,1.6589843895036909e-18,1.340394185979237e-15,4.141264629820516e-23,2.1855309855543536e-18,6.479335466303845e-16,5.488238820950063e-23,4.187665023955084e-25,3.7684934433765055e-20,4.9529899363155266e-27,5.119929184378967e-25,1.8388207045724004e-27,1.1040973879713941e-28,3.6897184422531125e-34,9.443924718725231e-31,7.425969598804667e-36,8.633485102938255e-26,2.9811696982966015e-33,1.4469143526568275e-32
7.608615003246103e-12,0.11224537222958138,0.9,0.0,0.0,0.0,0.0,0.0999999979547662,5.238205024117043e-10,5.206758132491376e-10,3.6191066942053473e-10,3.619278417801982e-10,3.1307743945967196e-10,3.134751117516429e-10,3.1345389172688537e-10,3.1345468687125566e-10,2.7950318050593186e-10,2.795106989663724e-10,2.5306029333000876e-10,2.530727961111713e-10,2.3399498087980883e-12,7.3512915600726e-13,3.1428271813106065e-13,6.77145004323022e-14,4.911783972789026e-14,1.3467264279370169e-15,6.633695262367581e-14,4.15120585561964e-14,5.132048131162725e-15,1.3153982046362959e-14,2.1364337274404812e-15,1.6220197548145336e-17,6.448281226251841e-18,1.0824251515132224e-17,8.052494933808435e-18,1.0822045890620425e-17,1.6649024969990617e-22,2.1239686222880015e-18,4.127131910416022e-15,1.167229245134212e-19,2.167414621702925e-18,2.2857548138592835e-15,7.067481574113645e-23,2.8560505893090732e-18,1.1054624416008967e-15,9.383631578456115e-23,7.145318059895706e-25,6.424509025461484e-20,1.0553525658190023e-26,1.1249089566443874e-24,3.9931313462507155e-27,1.8840082169085887e-28,8.219206755555543e-34,2.105697511653758e-30,2.1583064341156906e-35,1.8976461954469323e-25,8.372782816533956e-33,4.1660571147655567e-32
