Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189)
2.1037485515129941e-07,0.11225706786879709,0.9,0.0,0.0,0.0,0.0,0.09994344323524912,2.171938591937557e-05,2.4439611001629816e-06,5.208035713080977e-06,1.1331645813729829e-05,8.618765148762751e-07,9.217304206064432e-06,3.330680480868118e-06,4.7775025425060765e-06,7.725954534557988e-06,7.725954534557988e-06,3.641861412945962e-06,9.820091172305246e-06,1.100374802777997e-08,8.154177422684065e-08,2.5817089365577442e-08,4.463741079688222e-09,2.08729339384159e-05,6.445164853600165e-06,2.6792512599927555e-05,8.935835995876927e-06,4.24362811414794e-06,6.132010341977604e-10,5.515022762609064e-06,6.729446322227069e-13,2.3089673670255175e-08,3.390847234484343e-13,3.126610833919094e-13,3.184429139434184e-13
2.1393755646405777e-07,0.1122573052880991,0.9,0.0,0.0,0.0,0.0,0.09994248562953073,2.2166229228397566e-05,2.444707668300279e-06,5.245843700861439e-06,1.1526062369511873e-05,8.618770111217047e-07,9.353386640819413e-06,3.338845842564962e-06,4.8144711402996575e-06,7.856756054936033e-06,7.856756054936033e-06,3.6683023817806414e-06,1.0006277481920932e-05,1.1007109398593373e-08,8.15667435650898e-08,2.5817105402418176e-08,4.463759250524971e-09,2.1309226359603837e-05,6.566815753530967e-06,2.7514279018245575e-05,9.118669486838275e-06,4.385805678894431e-06,6.147069257267351e-10,5.647314079160095e-06,6.867814114936812e-13,2.3572959925495094e-08,3.4489835148258325e-13,3.185853280945986e-13,3.231405620970159e-13
2.1750025777681613e-07,0.11225754335217514,0.9,0.0,0.0,0.0,0.0,0.0999415280326158,2.261460641648776e-05,2.4453843472864047e-06,5.282710337011853e-06,1.1720477284525295e-05,8.61876358868121e-07,9.488332403870626e-06,3.346551876380213e-06,4.850559214841236e-06,7.987556322042182e-06,7.987556322042182e-06,3.6940850881976048e-06,1.0192623840155962e-05,1.1010156098802341e-08,8.158937551967225e-08,2.581708685485077e-08,4.46377175901196e-09,2.174588517069449e-05,6.688466442141792e-06,2.824143257350731e-05,9.30155526561862e-06,4.530058226179557e-06,6.161282957453085e-10,5.779920106322037e-06,7.006653869473987e-13,2.4056643387958673e-08,3.5071179236231986e-13,3.2451452796283406e-13,3.2779882918657146e-13
2.2106295908957448e-07,0.11225778204671917,0.9,0.0,0.0,0.0,0.0,0.09994057044452981,2.3064480877505484e-05,2.445997572198882e-06,5.318659019446905e-06,1.1914890527954148e-05,8.618747364528572e-07,9.622135548372235e-06,3.3538237016182547e-06,4.885787012551143e-06,8.118355335887976e-06,8.118355335887976e-06,3.7192258919480996e-06,1.0379121171716719e-05,1.1012917101862477e-08,8.160988530495609e-08,2.5817039092511183e-08,4.463779532426417e-09,2.2182887515520954e-05,6.810116765622202e-06,2.8973868667982267e-05,9.48448832970478e-06,4.676368304942549e-06,6.174697695293143e-10,5.91282311873677e-06,7.145954226231775e-13,2.454069854279498e-08,3.565250451150718e-13,3.3044839382286167e-13,3.3241751110815723e-13
2.2462566040233284e-07,0.1122580213578573,0.9,0.0,0.0,0.0,0.0,0.09993961286529653,2.3515816847653948e-05,2.4465531871485362e-06,5.353712564506278e-06,1.2109302073762284e-05,8.618722950879553e-07,9.754790794976702e-06,3.360685124813329e-06,4.920174344098532e-06,8.249153096484983e-06,8.249153096484983e-06,3.743740746191819e-06,1.0565760898254868e-05,1.1015418720445869e-08,8.162846837105379e-08,2.581696666830818e-08,4.463783356992594e-09,2.2620211989060736e-05,6.931766593467244e-06,2.9711485104672687e-05,9.667464135556929e-06,4.824718378201495e-06,6.187357306328659e-10,6.046006361532257e-06,7.285704087137093e-13,2.5025101495693504e-08,3.623381089128534e-13,3.3638665233733784e-13,3.369964268296078e-13
2.281883617150912e-07,0.11225826127212908,0.9,0.0,0.0,0.0,0.0,0.09993865529493833,2.396857938731501e-05,2.4470564996041044e-06,5.387893221416587e-06,1.2303711899964472e-05,8.618691629973863e-07,9.886293507336274e-06,3.3671587024311326e-06,4.953740592456937e-06,8.379949603844807e-06,8.379949603844807e-06,3.7676452076064687e-06,1.0752534912322014e-05,1.1017684851033654e-08,8.164530222064998e-08,2.5816873442992995e-08,4.463783899395409e-09,2.3057838540935137e-05,7.053415814922925e-06,3.0454182013644144e-05,9.850478556417674e-06,4.975090833089886e-06,6.199303324315972e-10,6.179453999459592e-06,7.425892610008528e-13,2.5509829865053897e-08,3.681509830504656e-13,3.42329045175316e-13,3.415354175428995e-13
2.3175106302784956e-07,0.11225850177646932,0.9,0.0,0.0,0.0,0.0,0.09993769773347615,2.44227343632238e-05,2.4475123296860327e-06,5.4212226863912346e-06,1.2498119988010648e-05,8.618654489121836e-07,1.001663966833822e-05,3.3732658011762602e-06,4.986504720873158e-06,8.510744857979074e-06,8.510744857979074e-06,3.7909544462442546e-06,1.09394355525805e-05,1.1019737195857914e-08,8.166054805758103e-08,2.5816762690395723e-08,4.4637817249541426e-09,2.3495748385812795e-05,7.1750643359833324e-06,3.1201861781622986e-05,1.0033527844028293e-05,5.127467990521387e-06,6.210575092253898e-10,6.313151068483051e-06,7.566509203019753e-13,2.5994862681886e-08,3.739636669270561e-13,3.482753282223201e-13,3.460343458419631e-13
2.353137643406079e-07,0.11225874285819125,0.9,0.0,0.0,0.0,0.0,0.0999367401809295,2.487824843098264e-05,2.4479250548978807e-06,5.453722116374849e-06,1.2692526322264857e-05,8.618612450279068e-07,1.0145825857057013e-05,3.3790266559175133e-06,5.0184852807451885e-06,8.641538858899443e-06,8.641538858899443e-06,3.8136832551399565e-06,1.1126455580224866e-05,1.102159546430118e-08,8.167435228283034e-08,2.5816637186472496e-08,4.4637773130033334e-09,2.393392392017545e-05,7.296712076849706e-06,3.195442898467318e-05,1.0216608593888303e-05,5.2818321144931614e-06,6.221209869081866e-10,6.4470834297342535e-06,7.707543519264404e-13,2.648018029681964e-08,3.7977616003035553e-13,3.5422527082844416e-13,3.5049309492484105e-13
2.388764656533663e-07,0.11225898450497052,0.9,0.0,0.0,0.0,0.0,0.09993578263731683,2.5335089017906738e-05,2.4482986507505524e-06,5.48541214244442e-06,1.2886930889562902e-05,8.61856629515525e-07,1.0273849226397979e-05,3.384460425274627e-06,5.049700419408381e-06,8.77233160661759e-06,8.77233160661759e-06,3.835846059679022e-06,1.1313588156558884e-05,1.102327755580396e-08,8.168684785316141e-08,2.581649928490727e-08,4.463771069949788e-09,2.437234864490736e-05,7.418358969773181e-06,3.271179032374735e-05,1.0399717713704841e-05,5.43816542104097e-06,6.231242932013693e-10,6.581237725722956e-06,7.848985451428338e-13,2.6965764293618878e-08,3.855884619234663e-13,3.6017865509381397e-13,3.5491156782023803e-13
2.46001868278883e-07,0.1122594694461299,0.9,0.0,0.0,0.0,0.0,0.09993386757696092,2.6252623217216483e-05,2.4489425561914046e-06,5.546443955094877e-06,1.3275734680932357e-05,8.618464178595039e-07,1.0526398859866427e-05,3.3944182730279544e-06,5.109905047970317e-06,9.033913342494065e-06,9.033913342494065e-06,3.878529573007934e-06,1.1688165476832898e-05,1.1026176700347445e-08,8.170838464931433e-08,2.581619394426796e-08,4.463754412316082e-09,2.52498847759642e-05,7.661649991000004e-06,3.4240532476536616e-05,1.07660100921862e-05,5.756668256772247e-06,6.249635690734514e-10,6.850162356247888e-06,8.133052901202959e-13,2.7937663469888944e-08,3.972124906466706e-13,3.72094936794659e-13,3.6362739189356063e-13
2.524147306418481e-07,0.11225990770893954,0.9,0.0,0.0,0.0,0.0,0.09993214405335621,2.7082629135375323e-05,2.4494211333037724e-06,5.5988010841712825e-06,1.3625651956602226e-05,8.618363854382496e-07,1.0749699122038458e-05,3.4024337025567042e-06,5.161645524192351e-06,9.269332618948935e-06,9.269332618948935e-06,3.915146506197857e-06,1.2025608837208177e-05,1.1028331465861518e-08,8.172439195755869e-08,2.5815893774801114e-08,4.463736099593528e-09,2.6040374177230753e-05,7.880608518111547e-06,3.563190176079059e-05,1.1095744670959632e-05,6.049876320156849e-06,6.264448016770844e-10,7.0928341096838335e-06,8.390010978741095e-13,2.8813121524251396e-08,4.0767345935504633e-13,3.828294125948744e-13,3.713332961690678e-13
2.5882759300481316e-07,0.1122603476259022,0.9,0.0,0.0,0.0,0.0,0.09993042055893432,2.7916459931538308e-05,2.4498199475241896e-06,5.648833911573382e-06,1.3975563381316084e-05,8.618257885085157e-07,1.0969211574219114e-05,3.4096435379876423e-06,5.2111705983824985e-06,9.50474783521125e-06,9.50474783521125e-06,3.950138067277412e-06,1.236332664344284e-05,1.1030127105157171e-08,8.173773163210242e-08,2.5815576596150826e-08,4.463715852477257e-09,2.683145772614463e-05,8.09956362793776e-06,3.7037443911382735e-05,1.1425534579966802e-05,6.349186643644272e-06,6.277778784755384e-10,7.336048722903134e-06,8.648142951460944e-13,2.9689204663053554e-08,4.181338041631404e-13,3.9357216501978344e-13,3.7890802690692553e-13
2.6524045536777823e-07,0.11226078913652943,0.9,0.0,0.0,0.0,0.0,0.09992869709376702,2.8753951401380984e-05,2.4501517990166324e-06,5.696645392082747e-06,1.4325468929436034e-05,8.618147928835196e-07,1.1184937649923725e-05,3.416127112531856e-06,5.2585724872102325e-06,9.740158991349842e-06,9.740158991349842e-06,3.983576244140335e-06,1.2701290905376281e-05,1.1031621250016433e-08,8.17488317609213e-08,2.5815247400862438e-08,4.463694532721802e-09,2.7623070705759193e-05,8.318515174610526e-06,3.845668406020046e-05,1.1755369850496885e-05,6.654494839099078e-06,6.289774072410738e-10,7.5797515213091955e-06,8.907397870673174e-13,3.056584065740183e-08,4.2859352409880147e-13,4.0432230225804343e-13,3.8635164181659043e-13
2.716533177307433e-07,0.11226123218298698,0.9,0.0,0.0,0.0,0.0,0.09992697365791826,2.9594946183026347e-05,2.45042744565059e-06,5.7423339197811795e-06,1.467536858292975e-05,8.618035212487614e-07,1.1396883242068336e-05,3.4219561408123725e-06,5.303939753487876e-06,9.975566087433706e-06,9.975566087433706e-06,4.015529836097114e-06,1.303947639405325e-05,1.10328623369419e-08,8.175805212961219e-08,2.581490988292982e-08,4.46367277783257e-09,2.8415155406948176e-05,8.537463049320233e-06,3.9889165334620476e-05,1.2085242099996033e-05,6.9656966196982615e-06,6.300565929229107e-10,7.82389322273328e-06,9.167726911833091e-13,3.1442965101361545e-08,4.3905261842879223e-13,4.1507902048097986e-13,3.9366435265352507e-13
2.780661800937084e-07,0.11226167671018446,0.9,0.0,0.0,0.0,0.0,0.099925250251445,3.0439293485190887e-05,2.4506559302445224e-06,5.785993530263718e-06,1.502526232937508e-05,8.61792064484664e-07,1.1605058382103959e-05,3.4271954195653843e-06,5.34735743666308e-06,1.0210969123531977e-05,1.0210969123531977e-05,4.046064595235918e-06,1.337786037542996e-05,1.1033891080547099e-08,8.176569516570247e-08,2.581456677871404e-08,4.46365105994231e-09,2.920766034535395e-05,8.756407170587598e-06,4.1334448006934814e-05,1.2415144277914618e-05,7.282687918582898e-06,6.31027366657172e-10,8.068429417389234e-06,9.429083290107792e-13,3.232052053749503e-08,4.495110865988494e-13,4.258415953571e-13,4.0084651411981296e-13
2.8447904245667346e-07,0.11226212266541512,0.9,0.0,0.0,0.0,0.0,0.099923526874398,3.1286848825214013e-05,2.4508448554722167e-06,5.8277140937764305e-06,1.537515016047149e-05,8.61780490111906e-07,1.1809476936937006e-05,3.4319034687195418e-06,5.388907179771611e-06,1.0446368099713918e-05,1.0446368099713918e-05,4.075243361439987e-06,1.3716422368906555e-05,1.1034741711303368e-08,8.177201513260047e-08,2.581422012122814e-08,4.463629729720857e-09,3.0000539569835342e-05,8.975347477007572e-06,4.279210869937697e-05,1.274507045220186e-05,7.605364998798799e-06,6.31900503796234e-10,8.313320096310574e-06,9.691422179019966e-13,3.31984556846574e-08,4.599689281890064e-13,4.3660937435865516e-13,4.0789861338121535e-13
2.9089190481963853e-07,0.11226256999831441,0.9,0.0,0.0,0.0,0.0,0.09992180352682248,3.213747377648914e-05,2.451000614821784e-06,5.867581499863179e-06,1.5725032070953775e-05,8.61768848454052e-07,1.2010156322404069e-05,3.4361331181789015e-06,5.42866735292354e-06,1.0681763016048903e-05,1.0681763016048903e-05,4.103126191469787e-06,1.4055143928139579e-05,1.1035443015412502e-08,8.177722585377917e-08,2.5813871425689246e-08,4.463609048432665e-09,3.0793752050429094e-05,9.194283921954403e-06,4.4261739639078644e-05,1.3075015629931888e-05,7.933624555173992e-06,6.326857319848913e-10,8.558529223297437e-06,9.954700631979733e-13,3.4076724754622976e-08,4.70426142879711e-13,4.473817697738788e-13,4.148212601533451e-13
2.973047671826036e-07,0.11226301866066771,0.9,0.0,0.0,0.0,0.0,0.0999200802087588,3.299103572527335e-05,2.451128584585818e-06,5.905677833662577e-06,1.6074908057828385e-05,8.61757176968766e-07,1.2207117232948579e-05,3.4399320424741363e-06,5.466713173247701e-06,1.0917153872606413e-05,1.0917153872606413e-05,4.12977048220864e-06,1.4394008442960677e-05,1.1036019199229033e-08,8.178150713368218e-08,2.5813521819929235e-08,4.4635892104585714e-09,3.1587261139286066e-05,9.413216469860225e-06,4.574294796035059e-05,1.3404975608194785e-05,8.267363808344165e-06,6.333918295971398e-10,8.804024348081267e-06,1.0218877506759596e-12,3.4955286850209595e-08,4.8088273042882e-13,4.581582523955362e-13,4.21615177351887e-13
3.037176295455687e-07,0.11226346860630393,0.9,0.0,0.0,0.0,0.0,0.09991835692024294,3.3847407636452e-05,2.4512332850172683e-06,5.9420815443849555e-06,1.642477811980924e-05,8.617455034468773e-07,1.2400383386371512e-05,3.443343248143271e-06,5.503116821347195e-06,1.1152540669456012e-05,1.1152540669456012e-05,4.1552310884421204e-06,1.473300096003508e-05,1.1036490614855209e-08,8.178501014740836e-08,2.581317214071785e-08,4.463570359919791e-09,3.2381034093055236e-05,9.63214509346633e-06,4.723535504894729e-05,1.3734946848934926e-05,8.606480591524122e-06,6.340267154538256e-10,9.049776256086043e-06,1.0483913392766934e-12,3.5834105432053215e-08,4.913386906549824e-13,4.689383458087284e-13,4.2828119226646424e-13
3.1013049190853375e-07,0.11226391979096963,0.9,0.0,0.0,0.0,0.0,0.09991663366130701,3.470646782798049e-05,2.451318516325442e-06,5.976867606340097e-06,1.6774642256882838e-05,8.617338484779169e-07,1.2589981282851966e-05,3.4464055176370587e-06,5.537947554284938e-06,1.1387923406667346e-05,1.1387923406667346e-05,4.17956043543036e-06,1.5072108020472164e-05,1.1036874372449009e-08,8.178786198895953e-08,2.5812823007997242e-08,4.463552603511055e-09,3.317504164848439e-05,9.851069771704659e-06,4.873859592449997e-05,1.4064926373329596e-05,8.95087343045866e-06,6.345975305985645e-10,9.29575865129497e-06,1.0749770540964743e-12,3.671314784483142e-08,5.017940234230869e-13,4.797216212126999e-13,4.348202282228804e-13
3.1654335427149883e-07,0.11226437217222641,0.9,0.0,0.0,0.0,0.0,0.09991491043197959,3.556809975371234e-05,2.451387473628528e-06,6.010107672872979e-06,1.712450046997263e-05,8.61722227352229e-07,1.2775939977470377e-05,3.4491538134219977e-06,5.5712718151404815e-06,1.1623302084310132e-05,1.1623302084310132e-05,4.202808626522973e-06,1.5411317512779776e-05,1.1037184857789745e-08,8.1790169515705e-08,2.581247488215345e-08,4.463536020393767e-09,3.396925764476058e-05,1.0069990488063352e-05,5.0252318657916324e-05,1.4394911672510999e-05,9.300441616962838e-06,6.351107127010568e-10,9.541947869081883e-06,1.101641279642883e-12,3.7592384895658766e-08,5.122487286340199e-13,4.905076927354542e-13,4.412332967160931e-13
3.229562166344639e-07,0.1122648257093492,0.9,0.0,0.0,0.0,0.0,0.09991318723228618,3.6432191794390326e-05,2.4514428435929515e-06,6.0418702234827865e-06,1.7474352760692164e-05,8.617106514595848e-07,1.2958290865636998e-05,3.4516196452776054e-06,5.6031533391684116e-06,1.1858676702454157e-05,1.1858676702454157e-05,4.225023546008952e-06,1.5750618539905652e-05,1.1037434167393767e-08,8.179202258037755e-08,2.5812128106129427e-08,4.463520669452067e-09,3.476365868796985e-05,1.0288907229384965e-05,5.177618382139804e-05,1.472490063251105e-05,9.655085276373827e-06,6.35572063648528e-10,9.788322616553352e-06,1.1283805533471645e-12,3.847179047952749e-08,5.227028062180498e-13,5.012962132013225e-13,4.475214899935298e-13
3.29369078997429e-07,0.11226528036323527,0.9,0.0,0.0,0.0,0.0,0.09991146406224953,3.72986370565587e-05,2.451486885395506e-06,6.07222070441168e-06,1.7824199131169362e-05,8.61699129284016e-07,1.3137067480808872e-05,3.4538314037207073e-06,5.633653256600904e-06,1.2094047261169253e-05,1.2094047261169253e-05,4.24625095740181e-06,1.6090001299139307e-05,1.1037632473035664e-08,8.179349673877243e-08,2.5811782935377497e-08,4.463506594478387e-09,3.5558223853152514e-05,1.0507819985011487e-05,5.33098639687438e-05,1.5054891471381903e-05,1.0014705429244452e-05,6.359868109870233e-10,1.0034863738005878e-05,1.1551915593161202e-12,3.935134124675316e-08,5.331562561278123e-13,5.120868702998274e-13,4.536859740561345e-13
3.3578194136039405e-07,0.11226573609631879,0.9,0.0,0.0,0.0,0.0,0.09990974092188992,3.8167333179143945e-05,2.4515214986105257e-06,6.101221662993478e-06,1.817403958391905e-05,8.616876671249455e-07,1.3312305303873822e-05,3.4558146623976647e-06,5.662830192143394e-06,1.232941376052531e-05,1.232941376052531e-05,4.266534597362748e-06,1.642945697368189e-05,1.103778832740469e-08,8.179465552016253e-08,2.581143955957167e-08,4.463493827930466e-09,3.635293441949781e-05,1.0726728746164642e-05,5.4853043143629035e-05,1.5384882686471062e-05,1.0379204047609945e-05,6.363596636059343e-10,1.028155400316951e-05,1.1820711223251896e-12,4.023101630739633e-08,5.436090783341053e-13,5.228793831299375e-13,4.5972798206632e-13
3.421948037233591e-07,0.11226619287249212,0.9,0.0,0.0,0.0,0.0,0.09990801781122542,3.903818214744435e-05,2.4515482803437056e-06,6.128932876052159e-06,1.852387412174571e-05,8.616762696474631e-07,1.3484041583583766e-05,3.457592452193151e-06,5.69074036122094e-06,1.2564776200592264e-05,1.2564776200592264e-05,4.285916265464489e-06,1.676897763474747e-05,1.10379089213518e-08,8.179555233807111e-08,2.581109811917825e-08,4.463482393770128e-09,3.714777363457139e-05,1.0945633505472904e-05,5.640541641367623e-05,1.571487301004807e-05,1.074848410615556e-05,6.366948621503045e-10,1.0528377916018522e-05,1.2090162020470144e-12,4.111079696809774e-08,5.540612728243975e-13,5.336734990869299e-13,4.656488081446626e-13
3.486076660863242e-07,0.11226665065703278,0.9,0.0,0.0,0.0,0.0,0.09990629473027213,3.991109011427958e-05,2.4515685733978727e-06,6.155411472619285e-06,1.8873702747667794e-05,8.616649403092356e-07,1.3652315167465799e-05,3.4591855095712417e-06,5.717437663035823e-06,1.280013458144009e-05,1.280013458144009e-05,4.304435909983866e-06,1.7108556153185723e-05,1.1038000300746864e-08,8.17962321011317e-08,2.5810758718308507e-08,4.463472309694354e-09,3.7942726504179634e-05,1.1164534256604556e-05,5.7966689428427196e-05,1.6044861371896246e-05,1.1122449628587544e-05,6.369962248031096e-10,1.0775321542176393e-05,1.236023887493756e-12,4.199066649756655e-08,5.645128395985881e-13,5.444689910414479e-13,4.714498015192681e-13
3.5502052844928927e-07,0.11226710941653538,0.9,0.0,0.0,0.0,0.0,0.09990457167904437,4.078596722806275e-05,2.451583506820511e-06,6.180712051219536e-06,1.922352546486117e-05,8.6165368168038e-07,1.3817166342683155e-05,3.4606125014237616e-06,5.742973770499609e-06,1.3035488903138793e-05,1.3035488903138793e-05,4.322131709897346e-06,1.7448186119735996e-05,1.1038067549038646e-08,8.179673256915989e-08,2.5810421434348694e-08,4.463463588813271e-09,3.873777960507342e-05,1.1383430993992697e-05,5.9536577999590214e-05,1.6374846867821084e-05,1.1501005729486132e-05,6.37267188707977e-10,1.1022372353177185e-05,1.2630913916766383e-12,4.287060991754468e-08,5.749637786665101e-13,5.552656547961059e-13,4.771323610215925e-13
