Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011)
2.5523449400769327e-15,0.11224537200007702,0.9,0.0,0.0,0.0,0.0,0.09999999999931392,1.757132797343109e-13,1.7562697117379073e-13,1.2140786743648512e-13,1.2140786943848676e-13,1.0515506865456734e-13,1.0515512901088794e-13,1.0515226216809351e-13,1.0515226233384362e-13,9.376063038028646e-14,9.376106678268944e-14,8.489252461741379e-14,8.489252608740346e-14,8.619052583462511e-17,1.1405525884458778e-19,4.8255427668870887e-20,1.0457516173688003e-20,1.383698932348341e-18,1.1678915732836766e-25,9.956590806013218e-21,5.905316684800734e-22,7.693730396744603e-22,2.349229929901795e-21,2.074066894361065e-25,8.3646383194471e-22,2.045997142293041e-21,5.752160280420699e-22,4.0558226539150492e-22,5.0759641552865e-22,3.188754696835182e-30,9.488738782798782e-19,4.3628021104225755e-19,2.1178902785619363e-27,2.4253358209009342e-22,1.0044376915586276e-22,3.920736896617363e-31,1.4440200277270427e-22,2.1743581248270073e-23,9.163132580129418e-32,5.663142407941202e-31,9.630779297235906e-27,3.3483746725848624e-31,9.531366314724906e-35,3.348823766411018e-31,2.0311242194877182e-35,1.1500184806502457e-44,2.722698655856558e-42,1.2307434987065519e-50,4.447651247708719e-36,2.3293652623107806e-46,5.102832595140949e-46,1.055635473526608e-54,2.250318748508011e-54,5.150550301491944e-43,6.033996599506087e-45,7.718314273608197e-51,1.1496816514866996e-49,6.427414547642153e-27,1.9385834558352752e-32,1.3231302384852766e-55,2.8681588940671e-55,5.253862314742622e-34,1.3051198981120963e-32,1.7600101396379247e-51,5.0170932663251105e-46,3.976676057848793e-52,7.420881486098319e-53,4.4415674110321374e-44,2.9538241401842027e-34,8.753235202718744e-33,6.220229074966217e-56,8.411317498342398e-56,3.6131604985201844e-26,1.0548374335431855e-28
5.106907382273828e-15,0.11224537200015408,0.9,0.0,0.0,0.0,0.0,0.09999999999862724,3.5157922382854495e-13,3.512638745356755e-13,2.429212122858967e-13,2.4292122058087087e-13,2.1040137660706825e-13,2.104016184087411e-13,2.1039587912267586e-13,2.1039587978896105e-13,1.876027209073629e-13,1.8760408030190363e-13,1.698588026422035e-13,1.6985880871524908e-13,3.148746423442001e-16,4.563485900188794e-19,1.9314483582792396e-19,4.185660796017213e-20,2.7717621751315158e-18,9.348824276596164e-25,3.9849317133309253e-20,4.341768297164319e-21,3.0794971997858947e-21,9.402063432070387e-21,1.660227224263839e-24,2.949278668931073e-21,4.0937668283819725e-21,2.020599324201182e-21,1.4341300601860425e-21,1.8097336792712994e-21,2.2787669287562989e-29,1.4128995616601042e-18,1.358612069018968e-18,8.484880150339382e-27,7.450074643497339e-22,6.277956932080159e-22,4.397371748935529e-30,5.103683157609393e-22,1.546468829119534e-22,1.246973434950699e-30,9.168236019242745e-31,3.8548216002970594e-26,5.074379945767219e-31,7.630888523879795e-34,5.07501662326091e-31,8.306912868546886e-35,1.4760778536942305e-43,5.786571922706833e-41,5.352952203799814e-49,5.603261736816231e-35,4.027374407892269e-45,1.15342672297792e-44,3.6694707991871408e-53,1.0282249500459206e-52,2.1959372957395179e-41,9.362300432492642e-44,2.4731974763546608e-49,2.723148822980813e-48,2.5726408579231143e-26,2.851097059095849e-31,7.164968015541871e-54,2.0331480937010108e-53,4.5731834143622326e-33,1.9562277940661016e-31,1.468366092726289e-49,8.030670410302755e-45,3.3163679838457137e-50,1.238535867816786e-50,3.922734008717282e-43,2.2055548502247835e-33,1.2873484021909673e-31,4.24451578208432e-54,7.965918450148987e-54,1.4420143344638037e-25,8.422268760211651e-28
1.0216032266667617e-14,0.11224537200030825,0.9,0.0,0.0,0.0,0.0,0.09999999999725388,7.033111223894763e-13,7.022390804250224e-13,4.859478932098904e-13,4.859479280172423e-13,4.2089363102558865e-13,4.208945998432498e-13,4.2088310545027003e-13,4.208831081340153e-13,3.7528690195780013e-13,3.752906352534734e-13,3.397913525569018e-13,3.397913779598327e-13,1.0701290708497147e-15,1.824906013045283e-18,7.7280986308181485e-19,1.6747527254937274e-19,5.565897630958284e-18,7.481235167947791e-24,1.594302728855849e-19,2.9839580862155735e-20,1.2322000049222247e-20,3.761267175449496e-20,1.3283854363190012e-23,9.492873024391295e-21,8.189291399787025e-21,6.468308262444635e-21,4.635550465058466e-21,5.922257401784438e-21,1.498899634109707e-28,1.815422365497742e-18,3.72880437248778e-18,3.4055626559872457e-26,2.014240507954137e-21,3.4787599952293136e-21,4.0305007501565205e-29,1.6485492335189034e-21,1.0123770617984078e-21,1.5038558954826546e-29,1.6250558097271523e-30,1.5424307790945063e-25,6.720490035761277e-31,6.107030011155713e-33,6.7209712806585556e-31,3.3600760459567906e-34,1.65788745936228e-42,1.0219982333453036e-39,1.9334752998431584e-47,6.277208863849337e-34,6.711585310871065e-44,2.321698801877946e-43,1.2267528136784789e-51,4.1812822289455686e-51,7.788831991580259e-40,1.2836436479405137e-42,7.919559977292664e-48,5.87987348834896e-47,1.0293914520537579e-25,3.917571185007727e-30,3.3128012928972342e-52,1.1384138502080817e-51,4.0750103043553766e-32,2.724500824270046e-30,1.0580712544483335e-47,1.2840571099301163e-43,2.123680170153172e-48,1.5879769533707798e-48,3.3077627628886113e-42,1.5276451682262895e-32,1.7688906764202437e-30,2.4678418958799428e-52,6.243313813170614e-52,5.736636463462192e-25,6.704065307016425e-27
1.5325157151061408e-14,0.11224537200046242,0.9,0.0,0.0,0.0,0.0,0.09999999999588052,1.0550430321272542e-12,1.0529949688864115e-12,7.289745653590633e-13,7.289746411578398e-13,6.313855239727421e-13,6.313875844033822e-13,6.313703241891574e-13,6.313703299138889e-13,5.629710830045217e-13,5.62977420820294e-13,5.097238963367192e-13,5.097239515833827e-13,2.0439815551645144e-15,3.8769668203817685e-18,1.6423472750768922e-18,3.5591068971671017e-19,8.383257373798771e-18,2.139309146375991e-23,3.3879880782655523e-19,7.854123731179087e-20,2.6186757475498802e-20,7.992308473755332e-20,3.7982725310494524e-23,1.755004773257654e-20,1.2284801553302514e-20,1.1920322116355854e-20,8.591221444378004e-21,1.1056208683118467e-20,3.8589305450353382e-28,1.990008211026311e-18,6.326933650801653e-18,7.256983623567395e-26,3.392927722048215e-21,8.280815844604361e-21,1.1541932723231962e-28,3.054095513940715e-21,2.6009134998997405e-21,4.8552392755114984e-29,2.599728141633068e-30,3.277979302110807e-25,7.583785632976593e-31,1.746399240066905e-32,7.583577745246252e-31,7.58240906777663e-34,5.471661337105641e-42,3.8753612505896564e-39,8.049050149358832e-47,1.9885636246774135e-33,2.5709433517456414e-43,9.31398673913688e-43,4.987228996299731e-51,1.7862254553259781e-50,3.648109352123815e-39,4.53111651181248e-42,3.5014811925036446e-47,2.389715631455453e-46,2.1876663100931564e-25,1.3446595877318252e-29,1.3649147865646673e-51,4.9242953269138663e-51,1.221168579104147e-31,9.394504307190419e-30,5.398981669916386e-47,4.893917832005792e-43,9.413743528524245e-48,8.570004454729235e-48,1.005151710761903e-41,4.029367136262028e-32,6.071506286293258e-30,1.0423687505962926e-51,2.8666797908637036e-51,1.2142918108388568e-24,1.911200234698747e-26
2.04342820354552e-14,0.11224537200061657,0.9,0.0,0.0,0.0,0.0,0.09999999999450716,1.4067749535671246e-12,1.4035897207665142e-12,9.720012287334191e-13,9.720013603591262e-13,8.41877055463642e-13,8.418805724188268e-13,8.418575353343012e-13,8.418575451285822e-13,7.506552640475272e-13,7.506643080837942e-13,6.796564339816559e-13,6.79656529843006e-13,3.1782477862388385e-15,6.6121770508120175e-18,2.8017432462750723e-18,6.071591312434821e-19,1.1227670369382647e-17,4.512565282792447e-23,5.779490933607225e-19,1.542688930280629e-19,4.467376954054139e-20,1.363281675939077e-19,8.011252088001086e-23,2.6595557427998387e-20,1.6380297734895345e-20,1.8020162401113997e-20,1.3044036191953087e-20,1.688189862663895e-20,7.447335258968185e-28,2.0657311961682808e-18,9.023925802621761e-18,1.241517967432666e-25,4.816945568668486e-21,1.5098086800857257e-20,2.3781417103932745e-28,4.635603740176044e-21,5.01165946006845e-21,1.0996014492940076e-28,3.9800665636430265e-30,5.592127749135181e-25,8.108130101401961e-31,3.683860650316995e-32,8.106617500385203e-31,1.3503629808018477e-33,1.349230247380118e-41,1.0611868443138015e-38,3.0483549520018004e-46,4.4697348260064725e-33,7.308241856783687e-43,2.7096662834684167e-42,2.0178731013517474e-50,7.25321205601869e-50,1.1502735599925114e-38,1.1850171601662448e-41,1.1966997712187357e-46,6.961027333280143e-46,3.7320886667788373e-25,3.210510838150689e-29,6.208564087227939e-51,2.2354863413900733e-50,2.6688515507178574e-31,2.251034595146986e-29,2.183435348671281e-46,1.3161919975963367e-42,4.269565868245914e-47,4.023477027799561e-47,2.3183918351322835e-41,7.923545068492882e-32,1.449633566274738e-29,5.1285460343181316e-51,1.4051584983733215e-50,2.0639508667717162e-24,4.020196786253632e-26
3.065253180424278e-14,0.11224537200092487,0.9,0.0,0.0,0.0,0.0,0.09999999999176044,2.1102388248777173e-12,2.10452421198966e-12,1.458054534888178e-12,1.4580548136323929e-12,1.2628592701766254e-12,1.262866557192897e-12,1.2628319397926162e-12,1.2628319601498931e-12,1.1260236261248182e-12,1.1260381737429792e-12,1.0195214948733409e-12,1.0195216977213626e-12,5.70008904819149e-15,1.368511741675027e-17,5.8007725958675875e-18,1.257062772546264e-18,1.6988100987605714e-17,1.2325494823383282e-22,1.1965413889299292e-18,3.772437503252009e-19,9.249594253971885e-20,2.8220173956540915e-19,2.18786724428517e-22,4.60393786977736e-20,2.4571258861697827e-20,3.1093577457655154e-20,2.2637901023412526e-20,2.952297084358625e-20,1.776862878516199e-27,2.132935280289018e-18,1.4502152019595667e-17,2.584182879186699e-25,7.701689667641435e-21,3.3531895128789125e-20,6.093286532089311e-28,8.041774944537887e-21,1.1932643694379916e-20,3.215029025432581e-28,7.91590046566785e-30,1.1578363305580017e-24,8.869941399798105e-31,1.0062321813069926e-31,8.864002730499374e-31,3.0431126799439836e-33,4.811292902999311e-41,4.446666920164912e-38,2.0891660068403902e-45,1.3103748443742854e-32,3.368930374481141e-42,1.2882948011552613e-41,1.5338843762640904e-49,5.7354970585532454e-49,5.873884371357805e-38,4.630788710989304e-41,7.35936120384197e-46,3.2389347303258696e-45,7.727197941215871e-25,1.020111528326849e-28,5.312916684327514e-50,1.994214953565903e-49,7.647092382980246e-31,7.190806381316427e-29,1.7847021887352254e-45,5.3195973016646145e-42,3.7517671834632296e-46,4.204739871620569e-46,7.630422123066748e-41,1.9398685868451758e-31,4.606082917441869e-29,4.970707995201215e-50,1.4645354237886166e-49,4.2473127813604505e-24,1.0929938359872731e-25
4.087078157303036e-14,0.11224537200123318,0.9,0.0,0.0,0.0,0.0,0.09999999998901372,2.813702741404276e-12,2.8051556656616108e-12,1.944107808774816e-12,1.9441082906474817e-12,1.6838401558115885e-12,1.6838525561219373e-12,1.6838063163034683e-12,1.6838063510286956e-12,1.5013919881884444e-12,1.5014121143261013e-12,1.3593865332048834e-12,1.3593868837321632e-12,8.522292649328184e-15,2.326834302966792e-17,9.865600407186877e-18,2.1379213396360264e-18,2.2867092126924806e-17,2.57892002313892e-22,2.0349433479809043e-18,7.186223596728811e-19,1.5731579503512567e-19,4.798638115558297e-19,4.5772076226094415e-22,6.693445702235362e-20,3.2762172893312927e-20,4.5094649526392093e-20,3.2975990819091936e-20,4.325925417644627e-20,3.320094604607525e-27,2.1361607849341487e-18,2.0044356857267272e-17,4.419337382819858e-25,1.0613213407562236e-20,5.951628577288424e-20,1.1906253900019055e-27,1.171054627685374e-20,2.2261659743675397e-20,6.950074031156383e-28,1.3840600077813635e-29,1.9692317319750974e-24,9.416778271691722e-31,2.10544249589118e-31,9.403109155548914e-31,5.416976225271857e-33,1.1336574647833185e-40,1.1553250944570552e-37,6.857450575346303e-45,2.865433192507921e-32,9.12809673772089e-42,3.5942558686779505e-41,5.2367499009441975e-49,2.0067072474339884e-48,1.8157038500000797e-37,1.145051287415919e-40,2.4707045949284934e-45,9.449180328511751e-45,1.3142309353740079e-24,2.3612495847746714e-28,1.8883749262093806e-49,7.25210725541257e-49,1.6570931127671533e-30,1.6715966354021134e-28,6.820336145876265e-45,1.440178062698394e-41,1.3571624375033652e-45,1.7621298695600326e-45,1.733099186400373e-40,3.697877880138645e-31,1.0661688525333666e-28,1.8544796578294586e-49,5.725952051862165e-49,7.181930174059676e-24,2.2775574605392856e-25
6.130728111060552e-14,0.11224537200184978,0.9,0.0,0.0,0.0,0.0,0.09999999998352029,4.220630726445512e-12,4.206037581991873e-12,2.916214250590881e-12,2.916215324914093e-12,2.5257975634793352e-12,2.5258246029973193e-12,2.5257549775254776e-12,2.5257550535107495e-12,2.25212871227083e-12,2.252160043016564e-12,2.0391165357883552e-12,2.0391173170773925e-12,1.4538871135670165e-14,5.0672685167947916e-17,2.1494393471053135e-17,4.657859439142859e-18,3.5055006272993e-17,8.143199413045447e-22,4.433462508864458e-18,1.830515123545305e-18,3.427699416426995e-19,1.0450311197574818e-18,1.4447825224296284e-21,1.0997532634690733e-19,4.9143870149038993e-20,7.386567894062883e-20,5.431291251415386e-20,7.179076899412796e-20,8.184119980940174e-27,2.1317430353602404e-18,3.113963542801335e-17,9.773252573243019e-25,1.6439726914611492e-20,1.3636301131678425e-19,3.102499541128601e-27,1.9280124354992226e-20,5.474072852063231e-20,2.1766712290929215e-27,3.30259375443346e-29,4.290690992809707e-24,1.0498141409107382e-30,6.648628164642411e-31,1.0452379825568771e-30,1.2202417650494822e-32,3.9377043920780305e-40,4.726550450965518e-37,4.213614631997379e-44,9.647442542406679e-32,4.511222558980791e-41,1.848579601112554e-40,3.8269458378513204e-48,1.5495336521152166e-47,1.1686963037877621e-36,4.311463568878315e-40,1.908631691234265e-44,5.26475817555357e-44,2.863532318023223e-24,8.80900937907525e-28,1.454621405582422e-48,5.90449607989808e-48,5.584944917467473e-30,6.314377209836561e-28,6.940288019489159e-44,7.212058973576894e-41,9.919291510886377e-45,2.1905909663499984e-44,5.746462100323652e-40,9.427332415412059e-31,3.977508977392004e-28,1.5676970316041065e-48,5.502216000718414e-48,1.5433974805238468e-23,7.108288989417363e-25
8.174378064818068e-14,0.1122453720024664,0.9,0.0,0.0,0.0,0.0,0.09999999997802685,5.627559001540844e-12,5.606594211298006e-12,3.888320491277697e-12,3.888322512448422e-12,3.3677466893235166e-12,3.3677967441795464e-12,3.3677034645131664e-12,3.3677036055109942e-12,3.0028654362680452e-12,3.0029080438561983e-12,2.718846397753018e-12,2.718847867638264e-12,2.0863974303235806e-14,9.370882386558888e-17,3.976417646939104e-17,8.616761053087603e-18,4.8085705658054177e-17,2.113925925010016e-21,8.201907366096976e-18,3.783133029892609e-18,6.341717525533265e-19,1.9321836445868324e-18,3.748872433148834e-21,1.5384189148283979e-19,6.55253680114172e-20,1.0313306115297534e-19,7.609366585098702e-20,1.0107075425248902e-19,1.646852267704703e-26,2.1250472317164216e-18,4.223719232513914e-17,1.8459343955401e-24,2.2266587529266828e-20,2.6043959219202755e-19,6.463857347993969e-27,2.7005130442546935e-20,1.0994366009803095e-19,5.276231167786439e-27,6.659488696333076e-29,7.93837145648832e-24,1.1636466551219667e-30,1.726098673894425e-30,1.1515618784753503e-30,2.1604840407453791e-32,9.980835871374841e-40,1.3410081458046484e-36,1.6551409751117585e-43,2.613307301288309e-31,1.5497861604631517e-40,6.5237127951963076e-40,1.7965834562980892e-47,7.478800653864069e-47,4.9023152948759475e-36,1.1529735430722706e-39,9.345133163223203e-44,2.0065491963773124e-43,5.29793046743459e-24,2.5677755671014444e-27,7.039163421635468e-48,2.93472445613674e-47,1.5274993208726357e-29,1.868018507418994e-27,3.935072786064831e-43,2.595092791648909e-40,4.316619799591796e-44,1.3724367341929327e-43,1.4165083967786826e-39,1.9493624394288446e-30,1.1594209893657522e-27,8.014557892123645e-48,2.9971583385596005e-47,2.805181514753717e-23,1.818515478030254e-24
1.0218028018575584e-13,0.11224537200308302,0.9,0.0,0.0,0.0,0.0,0.09999999997253341,7.034487448941371e-12,7.007152211946631e-12,4.860426612942643e-12,4.860429791086935e-12,4.209690915369773e-12,4.209768941727344e-12,4.209651848430912e-12,4.209652068460903e-12,3.75360216021486e-12,3.753656079957517e-12,3.398576176503955e-12,3.398578487912293e-12,2.71777781033563e-14,1.4599125723071247e-16,6.196285983695307e-17,1.3426918803460528e-17,6.162837297071198e-17,4.035544543310491e-21,1.2781008239236601e-17,6.2459954980833365e-18,9.882700283735104e-19,3.0094970661025556e-18,7.154437844568062e-21,1.9753664657488625e-19,8.190679341028458e-20,1.322878234588841e-19,9.77883777027721e-20,1.3023585337060247e-19,2.679700399242613e-26,2.124562401141605e-18,5.332853842282614e-17,2.9244240510216834e-24,2.809098219607486e-20,4.1246797490634355e-19,1.0694569068878048e-26,3.4699652168062624e-20,1.7871631455384146e-19,9.471055515575672e-27,1.0889811853999744e-28,1.237086761093526e-23,1.285033325034072e-30,3.295376424394791e-30,1.261845860190656e-30,3.45126182866201e-32,1.9840981347717335e-39,2.784366435207704e-36,4.11888267975635e-43,5.087598505504685e-31,3.614538224132421e-40,1.5311255642638268e-39,4.93087468252507e-47,2.0703242889582197e-46,1.1978278765270745e-35,2.3475558682387115e-39,2.5256065632734606e-43,4.768960275959088e-43,8.256100794840017e-24,5.167575273824603e-27,1.9558300430949068e-47,8.223685293598278e-47,2.9942290414497814e-29,3.796663814445712e-27,1.1289114528036174e-42,5.941845036500879e-40,1.1191670005597692e-43,4.105802578782423e-43,2.7751844027973956e-39,3.219220655866735e-30,2.3333017547100837e-27,2.2747216955710627e-47,8.69229307710257e-47,4.3112630694074956e-23,3.4364532485156534e-24
1.4305327926090617e-13,0.11224537200431625,0.9,0.0,0.0,0.0,0.0,0.09999999996154654,9.848345242108537e-12,9.808228354616002e-12,6.8046382351739796e-12,6.804644823251706e-12,5.893553807835225e-12,5.893713630445702e-12,5.893548078873821e-12,5.893548529664282e-12,5.255075607845482e-12,5.255152368215942e-12,4.758035299766952e-12,4.758040091857966e-12,3.979346455833649e-14,2.987815340715772e-16,1.2685415260203504e-16,2.7487106680278198e-17,9.138636043304558e-17,1.2630782884973034e-20,2.616948208018001e-17,1.3831220983922341e-17,2.0236392470488947e-18,6.1533234324977065e-18,2.23669766077188e-20,2.8481344503730514e-19,1.1466964822653267e-19,1.9052689617270494e-19,1.4111926459484944e-19,1.8847924969434285e-19,5.809931765439176e-26,2.123804944519033e-18,7.551101942717735e-17,6.2831885893635845e-24,3.973979583326718e-20,8.623743966747707e-19,2.3679003108663275e-26,5.006807660394029e-20,3.8693485722149085e-19,2.3790319506377806e-26,2.390110147665871e-28,2.5331310628098753e-23,1.5692180796794154e-30,1.0316450391411269e-29,1.496431399437799e-30,6.654006398704623e-32,5.8234609556842795e-39,8.917122327021771e-36,2.0469046715459566e-42,1.6425186303973717e-30,1.6427701409217684e-39,7.111928416292e-39,3.530807843506233e-46,1.5230243147295743e-45,6.416028031324667e-35,7.170790826867223e-39,1.9080102237594002e-42,2.332343285988473e-42,1.6905672777425118e-23,1.736613102944589e-26,1.4371941448226059e-46,6.2035100965202154e-46,9.828948802070525e-29,1.3233442046787546e-26,9.833234462071044e-42,2.7866633055973072e-39,6.068309278827188e-43,3.9723035021533075e-42,7.989778888498285e-39,7.130936161418315e-30,7.841283745656224e-27,1.759416855975039e-46,7.180528554606675e-46,8.49382770326921e-23,1.0379817520403606e-23
2.247992774112068e-13,0.11224537200678271,0.9,0.0,0.0,0.0,0.0,0.09999999993957281,1.5476064077250556e-11,1.5410201146891487e-11,1.0693059233287453e-11,1.0693076604845998e-11,9.261187214546928e-12,9.2616040695707e-12,9.26133859931523e-12,9.261339771386648e-12,8.258022502155497e-12,8.258145725408883e-12,7.476951975765768e-12,7.476964613882624e-12,6.501723464052248e-14,7.786055537036681e-16,3.306991190125091e-16,7.164949424789719e-17,1.6059467012446138e-16,5.744047442257843e-20,6.824603740134535e-17,3.861772245650326e-17,5.277675789085295e-18,1.5997093618876293e-17,1.0146452070522719e-19,4.593046035418131e-19,1.8019802845520877e-19,3.069656061916013e-19,2.27748795099642e-19,3.0491860394166943e-19,1.5919525172882297e-25,2.1237370971505772e-18,1.1987453877633026e-16,1.808800673875324e-23,6.303685838353372e-20,2.289688083683671e-18,6.60003214143136e-26,8.079355852252658e-20,1.058915412475334e-18,7.417861282923101e-26,6.637763513225371e-28,6.606437681979181e-23,2.3775890208100435e-30,4.6938543484609907e-29,2.0471598133892062e-30,1.6436942779879511e-31,2.430952594978143e-38,3.985210845283058e-35,1.5267669520960419e-41,7.662998860360472e-30,1.1733882825412678e-38,5.16160459218962e-38,4.1872253654651376e-45,1.8400841659170728e-44,5.251575507706319e-34,3.089600623311944e-38,2.4427843891697557e-41,1.759249920090861e-41,4.409020096613914e-23,8.028577424436532e-26,1.734998101000904e-45,7.624860069759226e-45,4.663733125539459e-28,6.59118923126036e-26,1.3778045036287716e-40,2.0638879820231673e-38,4.82151845091224e-42,5.992581997240137e-41,3.281558898108001e-38,1.99151489700524e-29,3.62512257559183e-26,2.1981578085334213e-45,9.372382438868175e-45,2.0474503240370148e-22,4.385399179435291e-23
3.0654527556150745e-13,0.11224537200924917,0.9,0.0,0.0,0.0,0.0,0.09999999991759909,2.1103786161142682e-11,2.1011988844766622e-11,1.458147798505302e-11,1.4581510103607796e-11,1.2628728304777419e-11,1.2629495570340336e-11,1.2629127182333142e-11,1.2629129332425342e-11,1.126096939551428e-11,1.1261139864649208e-11,1.0195867081238308e-11,1.0195890450010757e-11,9.023917250617385e-14,1.4325045705282874e-15,6.085499872495982e-16,1.3183867307092514e-16,2.3952211729338634e-16,1.3989255645201822e-19,1.2562202755959734e-16,7.301957590222935e-17,9.715010808756602e-18,2.9376373049828004e-17,2.4671583650188083e-19,6.337892817881497e-19,2.457316403289566e-19,4.2340034007691054e-19,3.143748864396767e-19,4.2135249095813934e-19,2.9878088614198546e-25,2.123735390494203e-18,1.6423799710557825e-16,3.569453773712716e-23,8.633390689129124e-20,4.24450229553265e-18,1.246731204111148e-25,1.1151783291310781e-19,1.98642940158873e-18,1.4638660977645778e-25,1.2530684799704296e-27,1.2160963213369717e-22,3.5115164390833496e-30,1.1435155775046706e-28,2.708395124739526e-30,3.0568387927037484e-31,5.942318278222177e-38,9.979512544282603e-35,4.638757617195049e-41,1.8823445841249867e-29,3.6143632245991914e-38,1.597715125035461e-37,1.4660850427555106e-44,6.474848925328437e-44,1.671451513487648e-33,7.636564834597408e-38,9.111276821723091e-41,5.429466545839334e-41,8.116011677728809e-23,1.9258866178289624e-25,6.094239956080059e-45,2.6911183143775055e-44,1.1525794001531501e-27,1.6548341527459047e-25,5.234268352365225e-40,6.381641265463754e-38,1.4903441181439188e-41,2.3181995612878513e-40,7.974951281207792e-38,3.765978257694685e-29,8.695905496511253e-26,7.769660934035051e-45,3.350304181487706e-44,3.556296705832686e-22,1.0199659694781713e-22
3.882912737118081e-13,0.11224537201171564,0.9,0.0,0.0,0.0,0.0,0.09999999989562536,2.6731511493777406e-11,2.6613590768203908e-11,1.846989449047198e-11,1.8469945319471734e-11,1.5996177140216965e-11,1.5997388132748075e-11,1.5996913830929968e-11,1.5996917212781075e-11,1.426391628792183e-11,1.4264134785999959e-11,1.2914780616185483e-11,1.2914817600238239e-11,1.1546012700759556e-13,2.2603102519110662e-15,9.603503211380516e-16,2.0803943690838487e-16,3.281957174330946e-16,2.7000069460832033e-19,1.9829727940259264e-16,1.1703640640329318e-16,1.5335644679008354e-17,4.627067293508085e-17,4.755009224198676e-19,8.082733681763868e-19,3.1127305140859313e-19,5.398347145338442e-19,4.0100064428385597e-19,5.377857765452894e-19,4.76856055227486e-25,2.1237367381541356e-18,2.0860145821774641e-16,5.981919118655931e-23,1.0963096465734812e-19,6.726817240960628e-18,1.9969730388247835e-25,1.4224199087282011e-19,3.1694758568660364e-18,2.4043137181669315e-25,2.0068809479363006e-27,1.919670855548094e-22,5.0565096792511674e-30,2.20766472120007e-28,3.509511892743132e-30,4.904922115677677e-31,1.1931411366349255e-37,2.035283196657249e-34,1.2062553270135044e-40,3.651086428633211e-29,8.802389839403615e-38,3.902673434902461e-37,4.657046033115574e-44,2.060829226545239e-43,3.995920924646367e-33,1.5444121024912664e-37,2.608803943278286e-40,1.323989528197333e-40,1.2811542363016499e-22,3.636087421115307e-25,1.9466860851238262e-44,8.612958348620046e-44,2.243544142533493e-27,3.250215990533543e-25,1.5215202661051794e-39,1.4991738520513767e-37,3.9334937748669374e-41,6.838653376554879e-40,1.5951364306744436e-37,6.036464347345669e-29,1.6417930471588438e-25,2.506129864066023e-44,1.083804403322127e-43,5.332281048114031e-22,1.8917512487370364e-22
5.517832700124094e-13,0.1122453720166486,0.9,0.0,0.0,0.0,0.0,0.09999999985167789,3.7986969783640324e-11,3.7816358834501474e-11,2.6246722229275965e-11,2.6246819780940944e-11,2.273085848592884e-11,2.273317574915665e-11,2.2732482597399038e-11,2.273248902903476e-11,2.0269810070504457e-11,2.027012646427652e-11,1.8352604000155766e-11,1.835267498479995e-11,1.6590003035239092e-13,4.323548358097558e-15,1.8373309578205604e-15,3.979720599689606e-16,5.28500068011958e-16,6.730883951198017e-19,3.7955367676182213e-16,2.276348211313535e-16,2.93540435318446e-17,8.824571809617279e-17,1.1826390227192258e-18,1.1572416213670804e-18,4.423821679273307e-19,7.727034937432537e-19,5.742521721065183e-19,7.70652278930132e-19,9.233389658521952e-25,2.123739907021197e-18,2.9732839589831544e-16,1.255962213123761e-22,1.5622510420463008e-19,1.2929459775040137e-17,3.8812136545769916e-25,2.0369031165212538e-19,6.1352879253791276e-18,4.797808366462066e-25,3.9006077834330985e-27,3.674453427934963e-22,9.374621454605557e-30,5.506021766196102e-28,5.53111581977834e-30,9.905716105281156e-31,3.3638467353421765e-37,5.844940243245336e-34,5.057136190958605e-40,9.150665176285184e-29,3.3528244051884716e-37,1.4935728347004559e-36,2.7019257730122973e-43,1.2025904259892487e-42,1.3996072501089718e-32,4.390233399413788e-37,1.2712790201269818e-39,4.91281260483623e-40,2.452264558205716e-22,8.674179077149943e-25,1.1365447669052675e-43,5.057230220264713e-43,5.643790526565913e-27,8.253340189956626e-25,7.564516466403461e-39,5.148860546991873e-37,1.6800769354250846e-40,3.470350069988192e-39,4.477551278918047e-37,1.1741519459440796e-28,3.9166294005061576e-25,1.480070006651998e-43,6.466094379131201e-43,9.399155754470015e-22,4.42893317776765e-22
