Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63)
1.2024066838775481e-08,0.11224577754472075,0.9,0.0,0.0,0.0,0.0,0.09999676689240856,8.620800119826891e-07,6.80989344082977e-07,5.4834085335878e-07,5.85869141835083e-07,3.6824140186347737e-07,5.060085220839585e-07,4.769108447047979e-07,4.77565614541721e-07,4.416949106380665e-07,4.5113923983804873e-07,3.8340897252202216e-07,4.1366879456139056e-07,3.0660993920709715e-09,2.2580961276722742e-08,1.0953950512047757e-08,1.8964480408442565e-09,2.1645318682268488e-07,9.455361943320663e-08,1.5424868932222298e-07,9.063647250456965e-08,1.2987317637356801e-08,8.769789975329601e-11,3.228588549618138e-08,2.672725534946465e-14,2.274585866581302e-10,1.7542475041245794e-14,1.3179109198822514e-14,1.749284535168589e-14,4.224264534219124e-16,7.63949648570201e-16,7.92269908234608e-10,8.027816851936834e-10,3.5101583416045507e-15,5.804530742553168e-09,1.799210468999666e-16,4.6744940785650376e-15,2.828136182146839e-09,2.4173247207138617e-16,1.550896712901125e-18,7.91080294489149e-13,1.5890742025115762e-19,9.076505408257047e-15,2.77588911209736e-19,5.004571024779742e-22,3.368918034111098e-24,7.572433120569146e-21,1.1956543233557816e-22,4.1258368874284805e-15,2.0849019445716477e-22,4.824548170588047e-21,3.2876159418872907e-24,7.614518313399702e-23,3.947423159594333e-18,4.519118920048134e-24,3.9933709167259995e-18,5.103313359723833e-23,7.388471567926431e-13,1.0915921085273957e-15,1.4031900429859228e-24,3.247462790139371e-23,7.531456011256302e-16,1.136401736596463e-13,3.498958029470973e-20,2.6675990132709972e-20,6.829814895340535e-23,3.565323814901027e-20,4.4246674481523495e-24,4.675804098843024e-20,4.928837297063213e-16,1.881509417936843e-24,4.355540372620949e-23,2.2190281896692693e-12
1.2917227963280719e-08,0.11224581076855544,0.9,0.0,0.0,0.0,0.0,0.09999652659421425,9.287816389595625e-07,7.232712504963302e-07,5.872474304255178e-07,6.302079870786034e-07,3.8825813462757673e-07,5.443716977693426e-07,5.107094558578904e-07,5.116507803477849e-07,4.7450367622306487e-07,4.854774561720394e-07,4.1061031446618594e-07,4.4544951220470646e-07,3.256470515115623e-09,2.3995035392385755e-08,1.1556643256812823e-08,2.000534994902924e-09,2.476256282202509e-07,1.0787044045263316e-07,1.772758618164681e-07,1.0380548720521393e-07,1.5003395722644282e-08,9.392068785335783e-11,3.7191950154637005e-08,2.879514437178941e-14,2.612493354154253e-10,1.8870047681914613e-14,1.4191576282206497e-14,1.8819020618366277e-14,4.88000297762867e-16,8.736494526266838e-16,9.734787121364453e-10,9.89023295168947e-10,3.775808813475371e-15,6.705651576298758e-09,2.0785224209144857e-16,5.03361929332039e-15,3.269210739979105e-09,2.794322660236634e-16,1.7762361543160913e-18,1.0209320523940894e-12,1.8305605927799714e-19,1.2107132853569407e-14,3.166852789214233e-19,5.802180547279256e-22,4.188154063554679e-24,9.34394829209884e-21,1.5819842427421458e-22,5.731245527893849e-15,2.587544348833991e-22,5.929893206051094e-21,4.3750931322283424e-24,1.0035447020780818e-22,4.871195524989489e-18,5.6215322499108394e-24,5.723581841203548e-18,6.751732120595143e-23,9.601340227975215e-13,1.2502020091417707e-15,1.8673532638447853e-24,4.279984893023781e-23,8.633250065480176e-16,1.3026486697434678e-13,4.629806804672833e-20,3.528736514434598e-20,9.042985669924612e-23,4.721040777966506e-20,5.500587469042707e-24,5.355174461222028e-20,5.645004432868305e-16,2.5054464351790867e-24,5.743926305246654e-23,2.6879794632159463e-12
1.3810389087785956e-08,0.11224584437825394,0.9,0.0,0.0,0.0,0.0,0.09999628626883396,9.95841472225634e-07,7.6454423846671e-07,6.259104079929225e-07,6.746238191155919e-07,4.074638285832701e-07,5.828320191861611e-07,5.442651024069447e-07,5.455485371762396e-07,5.07312326897606e-07,5.199398518924341e-07,4.3764051905876135e-07,4.773690174187267e-07,3.4422990582884628e-09,2.5375367298139042e-08,1.2134916086612704e-08,2.1004045552331082e-09,2.8058539986136447e-07,1.21883996630986e-07,2.0180392213339814e-07,1.1775790897887937e-07,1.7166929173351365e-08,1.0009875592427269e-10,4.2432987923916175e-08,3.087412761448453e-14,2.9704457343051903e-10,2.019991826094134e-14,1.5208459468940838e-14,2.014854698998896e-14,5.583699122402527e-16,9.896378901681773e-16,1.1792275568218883e-09,1.2010225003687114e-09,4.041920541953897e-15,7.672533277381168e-09,2.378216448932484e-16,5.39431282144381e-15,3.7429894961425085e-09,3.199272150963139e-16,2.0149811136995735e-18,1.2982561900731777e-12,2.0885379719615212e-19,1.590320872422796e-14,3.5782734926206304e-19,6.662722644770113e-22,5.132209247120315e-24,1.1365456530891735e-20,2.053444080238532e-22,7.802816413665284e-15,3.1653294874304545e-22,7.184020717056967e-21,5.711430390459208e-24,1.2974298792032623e-22,5.925369486114528e-18,6.893095700267511e-24,8.009089548607268e-18,8.763109933418496e-23,1.2279194738519533e-12,1.4182478462794909e-15,2.4376919123757845e-24,5.53329919301274e-23,9.801061715895265e-16,1.4788568384474002e-13,6.009905477560397e-20,4.579377782102483e-20,1.1746127863694908e-22,6.132701865427669e-20,6.740560900354918e-24,6.074959658081302e-20,6.4037774060605075e-16,3.2727689917914694e-24,7.430682404558442e-23,3.2160980506703843e-12
1.4703550212291194e-08,0.11224587836651886,0.9,0.0,0.0,0.0,0.0,0.09999604591490996,1.0632575343599536e-06,8.048323791277388e-07,6.643314766315351e-07,7.191107401240823e-07,4.2589134202613786e-07,6.213875793423911e-07,5.775751684462793e-07,5.792597799545344e-07,5.401208625065544e-07,5.545280962318202e-07,4.6450066268427946e-07,5.094259241564257e-07,3.623693400069362e-09,2.672276202691898e-08,1.2689758345486505e-08,2.196227585061522e-09,3.152817780001637e-07,1.3656605757062085e-07,2.2781549761974564e-07,1.3247504007396055e-07,1.9478287055549056e-08,1.0623162186910585e-10,4.8006569687472096e-08,3.296414366010096e-14,3.347873241352738e-10,2.153191015074228e-14,1.62297145548319e-14,2.1481358500899366e-14,6.33547261411298e-16,1.1117364267239731e-15,1.4107725867187586e-09,1.4401943609371739e-09,4.308458190995555e-15,8.705284445525303e-09,2.6983260466763497e-16,5.7565590004700065e-15,4.24961415412407e-09,3.632294081331596e-16,2.2668116748767843e-18,1.629160284389113e-12,2.3628870571931493e-19,2.0603292308365967e-14,4.0093225121526803e-19,7.587004001046084e-22,6.21038978090869e-24,1.365173887243398e-20,2.6211503046981215e-22,1.0434591039733079e-14,3.823526586236342e-22,8.594325564272461e-21,7.331620310804311e-24,1.6494456551918294e-22,7.117657609607345e-18,8.3467137344838e-24,1.0974650995270266e-17,1.11847152786181e-22,1.5481657022992089e-12,1.5955044103369529e-15,3.12910353311177e-24,7.034355423522681e-23,1.1033315307012325e-15,1.6647884958590975e-13,7.67180945966437e-20,5.844189030658274e-20,1.5003840643039282e-22,7.83406180733738e-20,8.156888071268889e-24,6.834195099538635e-20,7.204139333607025e-16,4.203810952703119e-24,9.452693676450826e-23,3.806384710038852e-12
1.559671133679643e-08,0.1122459127262674,0.9,0.0,0.0,0.0,0.0,0.09999580553112276,1.1310278570335973e-06,8.441591693158491e-07,7.025123240261517e-07,7.636630953404617e-07,4.435722020303205e-07,6.600364888876732e-07,6.106372260484092e-07,6.12785400957536e-07,5.729292828923152e-07,5.892438082620792e-07,4.911918149567504e-07,5.416188349553796e-07,3.800759333208021e-09,2.803800540566215e-08,1.3222119293396527e-08,2.2881680254065135e-09,3.5166564113906215e-07,1.518895366010772e-07,2.5529361466439987e-07,1.4793862883379418e-07,2.1937831133376227e-08,1.1231883821601857e-10,5.391024122376001e-08,3.5065131373865456e-14,3.7442241241390656e-10,2.2865854003578065e-14,1.725529697257029e-14,2.2817389796193873e-14,7.135440721107315e-16,1.239772167464476e-15,1.6693220730792527e-09,1.7079138468169248e-09,4.5753878808088096e-15,9.804005127492444e-09,3.0388820559062556e-16,6.120342038938457e-15,4.789224989013926e-09,4.093508117032282e-16,2.5314155518358367e-18,2.0200819997927512e-12,2.6534873122956425e-19,2.6361671129331262e-14,4.459204698066162e-19,8.575836360903845e-22,7.432086602349026e-24,1.6217285297991876e-20,3.2967688378696327e-22,1.3731944588797524e-14,4.567403873905621e-22,1.0167907711153956e-20,9.272852725675423e-24,2.0661692991565505e-22,8.455620593603055e-18,9.995455719793421e-24,1.4762665110490184e-17,1.4066111168491604e-22,1.9271379168920655e-12,1.7817518648092726e-15,3.95740925830906e-24,8.811094038297232e-23,1.2328472775667974e-15,1.8602115673446022e-13,9.64968371434809e-20,7.349033214066579e-20,1.8884034510452463e-22,9.860606181829997e-20,9.761999279652986e-24,7.63193920910278e-20,8.045097593487166e-16,5.320217523616116e-24,1.1848307341623707e-22,4.461769042826792e-12
1.6489872461301667e-08,0.11224594745062359,0.9,0.0,0.0,0.0,0.0,0.09999556511619004,1.1991504809897002e-06,8.825475452729577e-07,7.404546346978514e-07,8.082754632063122e-07,4.605366583758209e-07,6.987768760365672e-07,6.434490289050401e-07,6.461262897930046e-07,6.057375878958303e-07,6.240885585021307e-07,5.177150387622604e-07,5.739463418902245e-07,3.973600126419238e-09,2.932186451295983e-08,1.3732909735007656e-08,2.376383175340106e-09,3.8968941371210984e-07,1.6782844444308567e-07,2.8422168623901487e-07,1.6413085905325812e-07,2.4545915935918344e-08,1.1835999094701652e-10,6.014152504488959e-08,3.71770299030514e-14,4.1589639411064906e-10,2.4201587456427412e-14,1.8285161822076847e-14,2.4156576129053765e-14,7.983718356307197e-16,1.373577658972904e-15,1.9560379745119704e-09,2.0055171015640263e-09,4.842677128821225e-15,1.0968787170146746e-08,3.3999127760001163e-16,6.485646027156282e-15,5.361960836281904e-09,4.583032691437625e-16,2.808487906827382e-18,2.4777809914021047e-12,2.9602170389596813e-19,3.334905340888288e-14,4.927157102497976e-19,9.630036399384841e-22,8.8067749957481e-24,1.9076300412182752e-20,4.0924948224341714e-22,1.781207540227659e-14,5.402226990302963e-22,1.1911585334887345e-20,1.1574492134358899e-23,2.5544008341932474e-22,9.946670230216962e-18,1.1852557124188649e-23,1.9534390573163446e-17,1.7459061548894613e-22,2.3713944241592886e-12,1.976775618093251e-15,4.939341730013965e-24,1.0892373020461858e-22,1.368503275410918e-15,2.06489951515175e-13,1.197924349100854e-19,9.120921222162276e-20,2.3457825051294623e-22,1.2249495876850758e-19,1.1568455617011157e-23,8.467272874595819e-20,8.92568324584766e-16,6.64493623752196e-24,1.465724399690314e-22,5.185111184502233e-12
1.7383033585806903e-08,0.11224598253291163,0.9,0.0,0.0,0.0,0.0,0.0999953246688654,1.2676234560230921e-06,9.200198960230988e-07,7.781600897373691e-07,8.529426459125845e-07,4.768137353093827e-07,7.376068864900844e-07,6.760085061471419e-07,6.792833333874881e-07,6.385457773575564e-07,6.590638704681565e-07,5.440713903012999e-07,6.064070274923446e-07,4.1423165846102054e-09,3.0575088125900975e-08,1.4223003574564867e-08,2.461023961117901e-09,4.293070118531072e-07,1.8435784474093856e-07,3.1458349988287196e-07,1.810343395885663e-07,2.7302888823815933e-08,1.2435469835968339e-10,6.669792217314099e-08,3.92997786763377e-14,4.591575038501969e-10,2.5538954847762432e-14,1.9319263899804243e-14,2.5498853358019593e-14,8.880418098919132e-16,1.5129906983551943e-15,2.2720374436916993e-09,2.334302661995804e-09,5.1102947930260866e-15,1.2199714559250257e-08,3.781444069008235e-16,6.85245494759081e-15,5.967959081509846e-09,5.100984996849042e-16,3.0977311727827916e-18,3.0093310631118094e-12,3.282953464853601e-19,4.175323068757523e-14,5.412447675622617e-19,1.0750425594494177e-21,1.034401421426462e-23,2.2242709036152135e-20,5.021033018334375e-22,2.2804471137741183e-14,6.3332574461285285e-22,1.3831907379108593e-20,1.4278054517583437e-23,3.121147790837847e-22,1.1598072323948458e-17,1.393142064488086e-23,2.547117136728409e-17,2.141744030445535e-22,2.8877770274098998e-12,2.18036619834004e-15,6.092532676272467e-24,1.3307898904040269e-22,1.5101529694411953e-15,2.278631206295821e-13,1.4697696899671475e-19,1.1187964433438858e-19,2.8799429783429155e-22,1.5039513173724512e-19,1.358894973665537e-23,9.339298912137569e-20,9.84495046792812e-16,8.202207519848938e-24,1.792051399043712e-22,5.9792034550037575e-12
1.8276194710312138e-08,0.11224601796664888,0.9,0.0,0.0,0.0,0.0,0.09999508418793723,1.3364448409595376e-06,9.56598076428285e-07,8.156303665494759e-07,8.976596603277796e-07,4.924312812010346e-07,7.765246833555657e-07,7.083137563403821e-07,7.122574159726277e-07,6.713538511184337e-07,6.941712221681119e-07,5.702619191308235e-07,6.38999465637539e-07,4.307007107663538e-09,3.1798407157173043e-08,1.469323930992401e-08,2.5422351944755248e-09,4.7047379120187764e-07,2.0145381140062387e-07,3.463632061180448e-07,1.9863209421549767e-07,3.020909005559623e-08,1.3030260996121391e-10,7.357691385674703e-08,4.143331740315553e-14,5.041556004718647e-10,2.687780694582639e-14,2.035755772701811e-14,2.6844157944208726e-14,9.82565021605405e-16,1.6578541495240786e-15,2.6183942818782796e-09,2.695532635026844e-09,5.378211017629768e-15,1.3496863744466443e-08,4.1834994604312507e-16,7.220752684900319e-15,6.607355651052952e-09,5.647480976537707e-16,3.398854879970217e-18,3.6221125729227173e-12,3.6215728287221165e-19,5.1779711676188486e-14,5.914374014678368e-19,1.193783010329842e-21,1.2053447117303688e-23,2.573016171581761e-20,6.095578809602314e-22,2.885135238706772e-14,7.365751132843808e-22,1.5935165567842666e-20,1.7427183579958164e-23,3.773610881311297e-22,1.341694956575263e-17,1.6245617270950324e-23,3.2775669958202997e-17,2.5997142845030466e-22,3.48340173378318e-12,2.392319131300115e-15,7.435500174981766e-24,1.6088161801078586e-22,1.6576533013835926e-15,2.5011907836041586e-13,1.7843689273902461e-19,1.3579328612823421e-19,3.4986068018827466e-22,1.8271009405024733e-19,1.583630656741957e-23,1.0247141542946325e-19,1.0801976002497698e-15,1.0017554852849136e-23,2.168033871596706e-22,6.846771970034054e-12
1.9169355834817374e-08,0.11224605374553905,0.9,0.0,0.0,0.0,0.0,0.0999948436722277,1.4056127036345934e-06,9.923034199324651e-07,8.528671386079948e-07,9.424217292950089e-07,5.07416016178582e-07,8.155284470649865e-07,7.403630416514253e-07,7.450494190718718e-07,7.041618090208363e-07,7.294120475425949e-07,5.962876682060467e-07,6.717222224025531e-07,4.4677677478159994e-09,3.299253508131432e-08,1.5144421468827662e-08,2.62015582030422e-09,5.131464966769366e-07,2.1909338766272542e-07,3.7954530727891334e-07,2.1690755173021669e-07,3.326485285372243e-08,1.3620340539391853e-10,8.077596322661425e-08,4.3577586073023883e-14,5.508421051289765e-10,2.8218000687960833e-14,2.1399997577086124e-14,2.819242694847898e-14,1.0819522684254148e-15,1.80801576640476e-15,2.9961403431207703e-09,3.0904338332510328e-09,5.646397180909177e-15,1.4860303951116848e-08,4.606100235890269e-16,7.590523035612912e-15,7.280285003599104e-09,6.222635317552719e-16,3.711575486789347e-18,4.3238050766755306e-12,3.975950462558405e-19,6.365232852403973e-14,6.432262163790539e-19,1.3193080641286346e-21,1.394479982209472e-23,2.955204014532925e-20,7.329799804492074e-22,3.610809462239751e-14,8.504956881890523e-22,1.8227405902128482e-20,2.1067626460486123e-23,4.5191705428270575e-22,1.5410284362891467e-17,1.8808887282708847e-23,4.1673107899421054e-17,3.1256000247000427e-22,4.165649758507472e-12,2.6124348210902042e-15,8.987635636859734e-24,1.9264374237704046e-22,1.8108646260622974e-15,2.732367539845536e-13,2.1457249271693338e-19,1.6325189140766203e-19,4.209786365036869e-22,2.198585414145903e-19,1.83234839750977e-23,1.1189945882654536e-19,1.1795858619485084e-15,1.2117774559169751e-23,2.5980076551099597e-22,7.79047821405001e-12
2.006251695932261e-08,0.11224608986346628,0.9,0.0,0.0,0.0,0.0,0.09999460312059166,1.4751251208721e-06,1.027156751001674e-06,8.898720752210365e-07,9.872242732817508e-07,5.217935778337715e-07,8.546163752917782e-07,7.721547821801646e-07,7.776602214875915e-07,7.36969650909507e-07,7.647877378543009e-07,6.221496739219784e-07,7.045738568914496e-07,4.624692265669334e-09,3.415816835055105e-08,1.5577321984912108e-08,2.694919154291724e-09,5.572832141198656e-07,2.3725454683389632e-07,4.1411464673893525e-07,2.3584453628628103e-07,3.6470503470353657e-08,1.4205679339129094e-10,8.829251689582173e-08,4.573252495487351e-14,5.991699443342349e-10,2.9559398930496997e-14,2.2446537501805586e-14,2.954359802854067e-14,1.1862141210924732e-15,1.9633280227288638e-15,3.406266890164581e-09,3.5201988709449385e-09,5.914825845182343e-15,1.6290097479273026e-08,5.049265533869667e-16,7.961749717464606e-15,7.986880122591957e-09,6.826561444267373e-16,4.0356162145960224e-18,5.122380200665999e-12,4.345960870940405e-19,7.761381676052516e-14,6.965465462365701e-19,1.4517012364866954e-21,1.6027881368103455e-23,3.372146250621911e-20,8.737818012263342e-22,4.474362940029258e-14,9.756115072132707e-22,2.0714439661946015e-20,2.5247208949683914e-23,5.365374301665649e-22,1.7584921624791494e-17,2.163514119019457e-23,5.241251360871747e-17,3.7253695919297446e-22,4.942158814676392e-12,2.840518433805042e-15,1.0769190537117613e-23,2.2868413612550325e-22,1.9696506299698796e-15,2.971955794862642e-13,2.5579736665524166e-19,1.9456687558031438e-19,5.021775078033803e-22,2.6227385864095407e-19,2.1063573373667456e-23,1.2166877442809055e-19,1.2825718590453703e-15,1.4530925223930396e-23,3.08641531832858e-22,8.812920575948802e-12
2.0955678083827846e-08,0.11224612631448841,0.9,0.0,0.0,0.0,0.0,0.09999436253191567,1.5449801784623221e-06,1.0611783972674968e-06,9.266468413060739e-07,1.0320629023672791e-06,5.355885650808602e-07,8.937866828662485e-07,8.03687550453289e-07,8.100906992885873e-07,7.697773766324743e-07,8.002996430281168e-07,6.478489661546925e-07,7.375529220327348e-07,4.777872184865332e-09,3.5295986800985195e-08,1.5992681517394982e-08,2.7666531110082117e-09,6.028433237321684e-07,2.559161546062248e-07,4.500563985188225e-07,2.5542725796190005e-07,3.9826361252808016e-08,1.4786251076379204e-10,9.612400650361844e-08,4.7898074596360735e-14,6.490935007426637e-10,3.090187020876197e-14,2.3497131356799427e-14,3.089760943602111e-14,1.2953609255668735e-15,2.1236479481378304e-15,3.849725903931015e-09,3.985987222044515e-09,6.183470708802115e-15,1.778629999072442e-08,5.513012434700308e-16,8.334416378406939e-15,8.727272509485512e-09,7.459371512636031e-16,4.370706886455842e-18,6.026094734244293e-12,4.73147780761653e-19,9.392637007925951e-14,7.513363439991628e-19,1.5910464756891938e-21,1.8312583393138637e-23,3.8251288722523185e-20,1.0334192580312182e-21,5.4940825700768095e-14,1.1124456284510486e-21,2.3401853934352842e-20,3.0015810250582594e-23,6.319924912101542e-22,1.994757150506019e-17,2.4738460613108606e-23,6.526797704108217e-17,4.405168476085172e-22,5.8208146776243856e-12,3.076379783902422e-15,1.2801262924010772e-23,2.6932768097638955e-22,2.133878251777747e-15,3.219754775632222e-13,3.0253791773847513e-19,2.300588940889934e-19,5.94313821093883e-22,3.104036407947227e-19,2.4069800288282553e-23,1.3177121644249712e-19,1.389069717559913e-15,1.7286316774189577e-23,3.6377996079905598e-22,9.916635848376978e-12
2.184883920833308e-08,0.11224616309283172,0.9,0.0,0.0,0.0,0.0,0.099994121905117,1.6151759711397445e-06,1.0943882013809638e-06,9.631930971745186e-07,1.0769334085544052e-06,5.48824580238862e-07,9.330376016896759e-07,8.349600660750695e-07,8.423417257979869e-07,8.025849860419485e-07,8.35949072943691e-07,6.733865683023393e-07,7.706579653480546e-07,4.927396845457072e-09,3.640665404909969e-08,1.6391210718523162e-08,2.8354804227380018e-09,6.497874552442122e-07,2.7505793290172697e-07,4.873560572620205e-07,2.7564030355213137e-07,4.3332738708722166e-08,1.536203214135916e-10,1.0426785020546058e-07,5.007417582317032e-14,7.005685641691452e-10,3.22452885067989e-14,2.4551732826005775e-14,3.225440001348286e-14,1.4094028051521682e-15,2.2888369703831084e-15,4.32743134822933e-09,4.4889262414728095e-09,6.452306560092948e-15,1.9348960784302942e-08,5.997356045932157e-16,8.708506605293303e-15,9.50159217780118e-09,8.121176405136722e-16,4.71658376973652e-18,7.043483934502215e-12,5.132374349416929e-19,1.128721710048673e-13,8.0753607560095e-19,1.7374281515105564e-21,2.0808879820261724e-23,4.315412563193641e-20,1.2133903075649572e-21,6.689685219069012e-14,1.2615200002963609e-21,2.629502168604897e-20,3.542533731975942e-23,7.390669226026939e-22,2.2504812099692896e-17,2.8133099104401957e-23,8.053991101910922e-17,5.171311477340268e-22,6.809743014207379e-12,3.319833223297571e-15,1.5105783731205274e-23,3.1490485806378474e-22,2.3034176047421864e-15,3.475568499185429e-13,3.552328648712832e-19,2.700574336405449e-19,6.982704000656315e-22,3.6470922836091437e-19,2.7355524871951487e-23,1.421988334209204e-19,1.4989956122979817e-15,2.0414499234295137e-23,4.25679728679599e-22,1.1104100691491814e-11
