Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65)
3.3201847295185046e-07,0.11226703316741624,0.9,0.0,0.0,0.0,0.0,0.09990638339914437,3.752650049234718e-05,2.451337353588749e-06,7.283739052996328e-06,1.3840946111145611e-05,8.616526651338693e-07,1.3810123097253382e-05,3.4545505134701167e-06,5.646049472876445e-06,1.2198104353477915e-05,2.3298908617270205e-05,4.255407695670163e-06,1.36247496716652e-05,1.103695918776801e-08,8.178851312987449e-08,2.5810391659643024e-08,4.463145612612226e-09,3.1367415588640364e-05,1.059814824717333e-05,5.691496426610824e-05,1.5191191669012624e-05,1.03553000945379e-05,6.361015957706135e-10,1.0136659766712059e-05,1.1621715655615513e-12,3.471676074855911e-08,4.1398194315883024e-13,4.3359795978919456e-13,4.768981138399029e-13,3.3644965576084055e-13,1.1026019804127129e-13,2.375903228299091e-06,4.377683153697547e-06,8.292625929899649e-14,4.131860508602848e-06,1.2793407310866897e-13,1.5396101930744947e-13,2.606693193220428e-06,2.2256225122479243e-13,2.6147366586093347e-16,1.3075134810834904e-07
3.3623685376735046e-07,0.11226737756596307,0.9,0.0,0.0,0.0,0.0,0.09990513050355043,3.809273488624533e-05,2.4513531633373618e-06,7.337858189117746e-06,1.3973722344579462e-05,8.616437796366649e-07,1.3949985391852335e-05,3.4558161685614022e-06,5.665039191681417e-06,1.2353349176944088e-05,2.3737083181676384e-05,4.268614158192468e-06,1.3781633122627249e-05,1.103703037779479e-08,8.178904319901147e-08,2.5810125943829488e-08,4.463124645883999e-09,3.176420031883932e-05,1.0742140899126242e-05,5.805019952956909e-05,1.5408257789840742e-05,1.0606942939308718e-05,6.363387988017441e-10,1.0298949943295461e-05,1.1796890675748812e-12,3.515596435182624e-08,4.179467502488825e-13,4.385838184097676e-13,4.817203901667076e-13,3.446202977525207e-13,1.1165318863830444e-13,2.4235173410722103e-06,4.497406669389474e-06,8.372177168302348e-14,4.2294789367760174e-06,1.30954571456513e-13,1.5573381832001976e-13,2.6731399595268677e-06,2.2823198528109665e-13,2.6520982102476045e-16,1.3629387145359408e-07
3.4045523458285045e-07,0.1122677230810614,0.9,0.0,0.0,0.0,0.0,0.0999038761255467,3.865974410394931e-05,2.4513655155069936e-06,7.391784855241052e-06,1.4105569689635426e-05,8.616348980335459e-07,1.4088928141656856e-05,3.456993536048993e-06,5.6834824731452595e-06,1.25086080760019e-05,2.4178438888242977e-05,4.281431594731025e-06,1.3937785615473575e-05,1.1037085998490805e-08,8.178945759304445e-08,2.5809860028400518e-08,4.463103973012274e-09,3.215935529211349e-05,1.0886131680393974e-05,5.9192329433423945e-05,1.5625323428472247e-05,1.0861113002141991e-05,6.365597962941086e-10,1.046129729562311e-05,1.197229987658194e-12,3.5593347790151205e-08,4.21883640228615e-13,4.435462487850612e-13,4.865107505070588e-13,3.5287278402624405e-13,1.1304040447419254e-13,2.4711934471340178e-06,4.6186317412169895e-06,8.451171876779618e-14,4.328035224335525e-06,1.3400401003871942e-13,1.574983574710663e-13,2.7403456234822064e-06,2.3396632994182604e-13,2.689459690597605e-16,1.4198999191405613e-07
3.4467361539835045e-07,0.11226806970329624,0.9,0.0,0.0,0.0,0.0,0.09990262027137638,3.9227499414402766e-05,2.4513747970865654e-06,7.4455263981154425e-06,1.4236494621912398e-05,8.616260211486172e-07,1.4226962290927476e-05,3.458088575464013e-06,5.7013947202469165e-06,1.2663881300590914e-05,2.4622959491304526e-05,4.2938714244828615e-06,1.4093208635584241e-05,1.1037127794150866e-08,8.178976927095102e-08,2.5809594021742046e-08,4.463083599190708e-09,3.2552879929138365e-05,1.103012058744509e-05,6.034129284481003e-05,1.5842388276071304e-05,1.1117793706819238e-05,6.367656851904642e-10,1.0623697814947752e-05,1.2147934338322817e-12,3.602891044962672e-08,4.2579280843606665e-13,4.4848529891615096e-13,4.912695739938853e-13,3.612065716163982e-13,1.1442184400177513e-13,2.518923344485507e-06,4.741352178859374e-06,8.529613935614096e-14,4.4275231547358754e-06,1.370821947898568e-13,1.5925465352765787e-13,2.8083066418858717e-06,2.3976497927044474e-13,2.72682102636115e-16,1.478416130966235e-07
3.4889199621385044e-07,0.11226841742344719,0.9,0.0,0.0,0.0,0.0,0.09990136294728344,3.979597285432582e-05,2.4513813535261213e-06,7.499089713402564e-06,1.436650357191596e-05,8.616171493596867e-07,1.436409879638289e-05,3.4591068504346513e-06,5.718790915719907e-06,1.2819169097457537e-05,2.507062879661726e-05,4.30594473229018e-06,1.424790379853556e-05,1.1037157320153973e-08,8.178998980706985e-08,2.5809328294050338e-08,4.463063523068578e-09,3.2944773969054396e-05,1.1174107616921319e-05,6.149703003722048e-05,1.6059452056112053e-05,1.137696867557537e-05,6.369574895621005e-10,1.0786147761572033e-05,1.2323785379459059e-12,3.6462652071759316e-08,4.2967444827140317e-13,4.534010210060359e-13,4.959972401615675e-13,3.69621124041201e-13,1.157975064869446e-13,2.5666990731523574e-06,4.865561790552764e-06,8.607507197598392e-14,4.527936557206703e-06,1.4018893309573706e-13,1.610027247461134e-13,2.877019479029397e-06,2.4562762798232324e-13,2.764182169762706e-16,1.538506255547046e-07
3.5311037702935044e-07,0.11226876623249364,0.9,0.0,0.0,0.0,0.0,0.09990010415951195,4.036513721233317e-05,2.451385492379427e-06,7.552481261333856e-06,1.4495602925294795e-05,8.616082834152556e-07,1.4500348616924555e-05,3.4600535489414366e-06,5.735685630409814e-06,1.297447171012649e-05,2.5521430662503687e-05,4.317662276219573e-06,1.4401872842445639e-05,1.1037175961271585e-08,8.179012947605075e-08,2.58090626919857e-08,4.463043746872582e-09,3.333503745182336e-05,1.1318092765601725e-05,6.265948265432254e-05,1.6276514521575612e-05,1.1638621729207986e-05,6.371361643145174e-10,1.094864365082656e-05,1.249984455190313e-12,3.689457273380062e-08,4.33528751788204e-13,4.582934711591315e-13,5.006941286024175e-13,3.781159112954145e-13,1.1716739225539803e-13,2.614512910634475e-06,4.991254384003244e-06,8.684855488649673e-14,4.629269306482564e-06,1.4332403376026528e-13,1.6274259076742812e-13,2.946480607170679e-06,2.515539714854318e-13,2.801543078014587e-16,1.6001890673374698e-07
3.5732875784485044e-07,0.11226911612158798,0.9,0.0,0.0,0.0,0.0,0.09989884391430465,4.093496600646095e-05,2.4513874878895887e-06,7.605707088664846e-06,1.4623799023183283e-05,8.615994236498012e-07,1.4635722699502952e-05,3.4609335110546932e-06,5.752093035129673e-06,1.3129789378862358e-05,2.597534900138428e-05,4.329034498253492e-06,1.4555117617527243e-05,1.1037184952049492e-08,8.179019745727839e-08,2.5808797353320472e-08,4.463024269890789e-09,3.3723670694401095e-05,1.146207603038402e-05,6.382859365930719e-05,1.649357545135044e-05,1.1902736887037714e-05,6.373026002947988e-10,1.1111182233921427e-05,1.2676103634021195e-12,3.7324672822142335e-08,4.3735590963283784e-13,4.631627090558374e-13,5.053606184776252e-13,3.866904098501694e-13,1.1853150257104376e-13,2.662357365399924e-06,5.1184237676246134e-06,8.761662607960841e-14,4.731515322416242e-06,1.464873069965007e-13,1.6447427250144628e-13,3.016686507175774e-06,2.575437059352024e-13,2.8389037152307697e-16,1.6634832089771752e-07
3.6154713866035043e-07,0.1122694670820687,0.9,0.0,0.0,0.0,0.0,0.09989758221790195,4.150543346284058e-05,2.4513875849347002e-06,7.658772849208382e-06,1.4751098162533908e-05,8.61590570603506e-07,1.477023196629696e-05,3.461751254025135e-06,5.768026911950601e-06,1.328512234063589e-05,2.643236778111981e-05,4.340071534391225e-06,1.47076400766719e-05,1.103718539533482e-08,8.179020192994627e-08,2.5808532110997268e-08,4.46300509363287e-09,3.411067426945378e-05,1.1606057408259914e-05,6.500430728750115e-05,1.671063464719482e-05,1.2169298366589824e-05,6.374576289047287e-10,1.1273760480673646e-05,1.2852554624024175e-12,3.775295300856982e-08,4.411561112753688e-13,4.68008797630518e-13,5.099970880781475e-13,3.953441026381146e-13,1.1988983967823685e-13,2.710225170631679e-06,5.2470637516468406e-06,8.837932328374466e-14,4.834668569604614e-06,1.4967856440558101e-13,1.6619779201358273e-13,3.087633669090029e-06,2.6359652828340254e-13,2.876264044198493e-16,1.7284071906399923e-07
3.6576551947585043e-07,0.11226981910544818,0.9,0.0,0.0,0.0,0.0,0.09989631907654109,4.2076514497094554e-05,2.4513860020091215e-06,7.711683821429709e-06,1.4877506596416816e-05,8.615817243673867e-07,1.4903887304143952e-05,3.462510992970326e-06,5.7835006640911e-06,1.3440470829097512e-05,2.6892471026077147e-05,4.350783223415907e-06,1.4859442267713947e-05,1.1037178274615756e-08,8.179015021350544e-08,2.5808267162120803e-08,4.462986216072673e-09,3.449604898802495e-05,1.1750036896308822e-05,6.618656900566543e-05,1.69276919313916e-05,1.2438290583026718e-05,6.376020259205955e-10,1.1436375565301789e-05,1.3029189734166427e-12,3.8179414230904226e-08,4.4492954469930617e-13,4.728318028565793e-13,5.146039144540394e-13,4.040764790406271e-13,1.212424065716843e-13,2.758109278701454e-06,5.377168149022192e-06,8.913668396307968e-14,4.938723057054228e-06,1.528976189799386e-13,1.6791317244732462e-13,3.159318592599909e-06,2.6971213631755873e-13,2.9136240370544383e-16,1.7949793895148034e-07
3.699839002913504e-07,0.11227017218340322,0.9,0.0,0.0,0.0,0.0,0.0998950544964553,4.264818469667192e-05,2.4513829339076028e-06,7.764444924919578e-06,1.5003030534309299e-05,8.61572885326495e-07,1.5036699554948918e-05,3.4632166596972412e-06,5.798527325334292e-06,1.3595835074554405e-05,2.7355642818070954e-05,4.361179115187464e-06,1.5010526326407357e-05,1.1037164467244481e-08,8.179004881129315e-08,2.5808002340467195e-08,4.462967637576425e-09,3.4879795883854795e-05,1.1894014491679193e-05,6.737532547377129e-05,1.714474714469708e-05,1.2709698148400522e-05,6.37736514948591e-10,1.1599024853519044e-05,1.3206001385285053e-12,3.8604057675514434e-08,4.4867639674454225e-13,4.776317934895998e-13,5.191814730891002e-13,4.1288703485694996e-13,1.225892071183514e-13,2.8060028558774446e-06,5.508730776245894e-06,8.988874532192981e-14,5.043672837857584e-06,1.5614428507897523e-13,1.6962043793447893e-13,3.2317377874468906e-06,2.7589022869641745e-13,2.950983663318497e-16,1.8632180493507164e-07
3.742022811068504e-07,0.11227052630776944,0.9,0.0,0.0,0.0,0.0,0.09989378848387304,4.3220420302942254e-05,2.4513785542121596e-06,7.817060736930457e-06,1.5127676142395143e-05,8.615640534583525e-07,1.5168679506269477e-05,3.463871921241888e-06,5.813119569592329e-06,1.3751215303948997e-05,2.7821867297271327e-05,4.371268479027811e-06,1.5160894469518783e-05,1.1037144754380474e-08,8.178990354058523e-08,2.580773782899619e-08,4.46294935571991e-09,3.526191619801678e-05,1.2037990191584312e-05,6.857052450653539e-05,1.736180014437527e-05,1.2983505870752156e-05,6.378617708496728e-10,1.1761705889832409e-05,1.3382982201215725e-12,3.90268847601593e-08,4.523968527493774e-13,4.824088408836885e-13,5.237301375694611e-13,4.2177527228149156e-13,1.2393024580895273e-13,2.8538992769303503e-06,5.641745454161996e-06,9.063554430363246e-14,5.149512008860487e-06,1.594183784343858e-13,1.7131961352853343e-13,3.3048877738306957e-06,2.821305049843465e-13,2.988342902317569e-16,1.9331412800239765e-07
3.784206619223504e-07,0.11227088147053606,0.9,0.0,0.0,0.0,0.0,0.09989252104501715,4.3793198193281386e-05,2.451373017690555e-06,7.869535508740106e-06,1.5251449543868119e-05,8.61555229060985e-07,1.5299837882238737e-05,3.4644801978098042e-06,5.827289720495772e-06,1.3906611740839165e-05,2.8291128663058642e-05,4.381060312086193e-06,1.531054898815751e-05,1.1037119833280479e-08,8.178971956469423e-08,2.5807473444819977e-08,4.462931370338179e-09,3.564241136413173e-05,1.2181963993286694e-05,6.977211503525654e-05,1.7578850802369823e-05,1.3259698753050326e-05,6.379784230296928e-10,1.1924416385268814e-05,1.3560125003261434e-12,3.944789711749741e-08,4.560910969967884e-13,4.871630187356458e-13,5.282502792777777e-13,4.307406998608333e-13,1.252655279375532e-13,2.901792119703009e-06,5.7762060087396805e-06,9.137711759583942e-14,5.256234710324245e-06,1.6271971612100062e-13,1.7301072511569242e-13,3.3787650827942098e-06,2.8843266568433833e-13,3.025701727673878e-16,2.0047670571346635e-07
3.826390427378504e-07,0.11227123766384174,0.9,0.0,0.0,0.0,0.0,0.09989125218610426,4.436649586369976e-05,2.4513664623193505e-06,7.921873181299251e-06,1.537435681923397e-05,8.615464120208942e-07,1.543018533518093e-05,3.4650446794355645e-06,5.841049760717786e-06,1.4062024605381165e-05,2.876341117478784e-05,4.39056334742241e-06,1.545949224159851e-05,1.1037090324687456e-08,8.178950151147252e-08,2.5807209377448467e-08,4.462913678742817e-09,3.6021282994763195e-05,1.2325935894097424e-05,7.098004707119681e-05,1.7795899003695894e-05,1.3538261991967671e-05,6.380870585220672e-10,1.208715420599752e-05,1.3737422804763511e-12,3.986709657989181e-08,4.59759312218981e-13,4.918944029381671e-13,5.327422670950111e-13,4.3978283246310044e-13,1.265950592863867e-13,2.9496751598036595e-06,5.912106271789957e-06,9.21135016283153e-14,5.363835125591873e-06,1.6604811656793524e-13,1.7469379936076075e-13,3.4533662565743195e-06,2.947964122678999e-13,3.0630601245630117e-16,2.078113221651379e-07
3.868574235533504e-07,0.11227159487996874,0.9,0.0,0.0,0.0,0.0,0.09988998191334407,4.494029141214083e-05,2.4513590111308916e-06,7.974077400050267e-06,1.5496404006606055e-05,8.615376025720861e-07,1.5559732437975272e-05,3.465568341272354e-06,5.854411340963655e-06,1.4217454114315412e-05,2.923869915245998e-05,4.399786061749492e-06,1.560772665162912e-05,1.1037056783107451e-08,8.178925348189575e-08,2.580694543883393e-08,4.462896280249873e-09,3.639853286901885e-05,1.2469905891364306e-05,7.219427167075206e-05,1.8012944645043838e-05,1.381918097650662e-05,6.38188224786231e-10,1.2249917362905872e-05,1.3914868805956446e-12,4.028448516558426e-08,4.634016801812366e-13,4.96603071342734e-13,5.372064671468296e-13,4.4890119122221624e-13,1.2791884638688083e-13,2.9975423654650066e-06,6.049440081619837e-06,9.284473257927891e-14,5.472307480760683e-06,1.6940339952387497e-13,1.7636886362538368e-13,3.5286878489171573e-06,3.012214472021299e-13,3.100418069485265e-16,2.1531974796065538e-07
3.910758043688504e-07,0.11227195311133814,0.9,0.0,0.0,0.0,0.0,0.09988871023293883,4.551456352227906e-05,2.4513507737565508e-06,8.026151529101235e-06,1.561759710199952e-05,8.615288005394344e-07,1.5688489677024613e-05,3.4660539578081024e-06,5.867385788712935e-06,1.4372900480954626e-05,2.9716976977320107e-05,4.408736682919916e-06,1.5755254697305565e-05,1.1037019701499309e-08,8.178897915699688e-08,2.580668182295165e-08,4.462879172057624e-09,3.677416292110836e-05,1.2613873982473286e-05,7.34147409019839e-05,1.8229987633540794e-05,1.4102441286492028e-05,6.382824323444265e-10,1.2412704001920147e-05,1.4092456388891412e-12,4.0700065065914196e-08,4.670183810284231e-13,5.012891036582182e-13,5.416432425494431e-13,4.580953035010251e-13,1.2923689612845914e-13,3.0453878925253525e-06,6.1882012836379784e-06,9.357084637190167e-14,5.58164604435863e-06,1.7278538607527328e-13,1.7803594592938728e-13,3.6047264253651995e-06,3.0770747397412304e-13,3.137775553076222e-16,2.23003740183447e-07
3.952941851843504e-07,0.11227231235050476,0.9,0.0,0.0,0.0,0.0,0.09988743715108274,4.6089291447686784e-05,2.451341847918194e-06,8.078098664895892e-06,1.573794205962309e-05,8.615200061188666e-07,1.58164674457209e-05,3.4665041162292807e-06,5.879984116781278e-06,1.4528363915174088e-05,3.019822909239547e-05,4.417423197219622e-06,1.590207891003455e-05,1.103697952059156e-08,8.178868178996467e-08,2.5806418333077347e-08,4.462862353095069e-09,3.7148175229633034e-05,1.2757840164838605e-05,7.464140781218453e-05,1.84470278856334e-05,1.438802869094295e-05,6.383701572206937e-10,1.2575512394917277e-05,1.4270179112574149e-12,4.111383863337702e-08,4.706095940567353e-13,5.05952581218559e-13,5.460529531973648e-13,4.673647028237738e-13,1.3054921612512672e-13,3.093206079497654e-06,6.32838373092209e-06,9.429187868212049e-14,5.691845127022346e-06,1.7619389860378462e-13,1.7969507487147653e-13,3.6814785635217482e-06,3.142541971137483e-13,3.1751325533908857e-16,2.3086504237459668e-07
3.995125659998504e-07,0.11227267259015278,0.9,0.0,0.0,0.0,0.0,0.09988616267396144,4.666445499637122e-05,2.4513323206659408e-06,8.129921649386012e-06,1.5857444792170957e-05,8.615112190917448e-07,1.5943676038392174e-05,3.4669212289688195e-06,5.892217031700003e-06,1.4683844623403876e-05,3.068244000297705e-05,4.425853356470438e-06,1.6048201868965672e-05,1.1036936631465022e-08,8.1788364307923e-08,2.5806155168360963e-08,4.46284582057515e-09,3.7520572007595085e-05,1.2901804435905208e-05,7.587422639646165e-05,1.8664065326083426e-05,1.46759291463314e-05,6.384518432759028e-10,1.2738340931201223e-05,1.4448030708102955e-12,4.1525808370463196e-08,4.741754968454783e-13,5.105935869229048e-13,5.504359555393372e-13,4.767089288356621e-13,1.318558142156351e-13,3.1409914427291753e-06,6.469981284749862e-06,9.500786493341605e-14,5.802899081177048e-06,1.7962876081373157e-13,1.8134627960443638e-13,3.7589408532938116e-06,3.2086132221422454e-13,3.2124890662167743e-16,2.389053845138719e-07
4.037309468153504e-07,0.11227303382309152,0.9,0.0,0.0,0.0,0.0,0.09988488680775147,4.724003451572287e-05,2.45132226958753e-06,8.1816230826735e-06,1.597611117111142e-05,8.615024396301764e-07,1.6070125644742034e-05,3.467307545423338e-06,5.904094941890693e-06,1.48393428086231e-05,3.116959427704455e-05,4.434034684922696e-06,1.619362619669931e-05,1.1036891384436403e-08,8.178802928935488e-08,2.5805892124817413e-08,4.4628295730864184e-09,3.789135559310945e-05,1.3045766793140554e-05,7.711315156741443e-05,1.8881099887072905e-05,1.4966128794735368e-05,6.385279043374889e-10,1.2901188109553364e-05,1.4626005074066434e-12,4.1935976919303166e-08,4.777162662741168e-13,5.152122049989157e-13,5.547926024040234e-13,4.86127527223622e-13,1.3315669896510812e-13,3.188738671665832e-06,6.612987815093057e-06,9.571884030655731e-14,5.914802300719073e-06,1.8308979767920498e-13,1.8298958975527636e-13,3.837109897113305e-06,3.2752855595125264e-13,3.249845069864334e-16,2.47126483004345e-07
4.079493276308504e-07,0.11227339604225116,0.9,0.0,0.0,0.0,0.0,0.09988360955861995,4.7816010877881736e-05,2.4513117637715176e-06,8.233205335124374e-06,1.6093947026974683e-05,8.614936674839064e-07,1.6195826344768e-05,3.4676651628722774e-06,5.9156279656299395e-06,1.4994858670356082e-05,3.165967654563794e-05,4.441974485936196e-06,1.6338354555297094e-05,1.1036844089439517e-08,8.17876790620992e-08,2.5805629407662148e-08,4.462813607939058e-09,3.826052844080609e-05,1.3189727234037754e-05,7.835813912589749e-05,1.9098131507409596e-05,1.5258613961894893e-05,6.385987262414771e-10,1.3064052530832988e-05,1.4804096271919191e-12,4.234434705206171e-08,4.812320773708634e-13,5.198085209906572e-13,5.591232428045966e-13,4.956200496745948e-13,1.3445187902011214e-13,3.2364426242256924e-06,6.757397201076414e-06,9.642483973210514e-14,6.027549220701312e-06,1.8657683548378173e-13,1.8462503541621744e-13,3.91598231013754e-06,3.3425560609990263e-13,3.2872005653575583e-16,2.5553004066051015e-07
