Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524)
4.827336786745651e-07,0.11227991266417184,0.9,0.0,0.0,0.0,0.0,0.09986078062678422,5.807607303129771e-05,2.4510882167921115e-06,9.120001531096422e-06,1.80512231701769e-05,8.613316632232585e-07,1.813968486774484e-05,3.4708054365862502e-06,6.072417489794072e-06,1.775466302887768e-05,4.0780664319143755e-05,4.549508446510311e-06,1.879157356284404e-05,1.1035837716598709e-08,8.178022191732023e-08,2.5800776593861978e-08,4.462519269876295e-09,4.418870971271404e-05,1.5741590467493138e-05,0.00010127234732163056,2.2945196246785476e-05,2.0630785000629747e-05,6.392697101481092e-10,1.595327489641162e-05,1.7975514318725325e-12,4.889970860550826e-08,5.396027566728671e-13,5.976869174776813e-13,6.260509749273848e-13,6.699232640127852e-13,1.5525017476195366e-13,4.048874343654596e-06,9.506758821192181e-06,1.081516309234492e-13,8.109631985536225e-06,2.509537146013873e-13,2.1234667305281514e-13,5.426565317864558e-06,4.630613616143549e-13,3.949354408262465e-16,4.3450610382266946e-07,7.854126041302118e-17,7.87198318204406e-08,4.62189974110756e-17,3.0466893662240427e-18,4.2533990375533715e-19,1.291531918961855e-16,4.8082756193822867e-17,5.05715670843466e-08,6.938098474422715e-18,5.4093394547927506e-17,2.5797789543210314e-18,2.0131557475854176e-17,6.738407637279554e-14,7.835922880115256e-19,4.3116039145510005e-10,1.803013663212883e-17,2.6436924980765503e-07,2.763649349385323e-13,9.684019537742075e-19,7.551215519615629e-18
4.92290642812238e-07,0.11228076958862955,0.9,0.0,0.0,0.0,0.0,0.09985783212139938,5.939144240486488e-05,2.4510592441681853e-06,9.2313151831559e-06,1.828423709821853e-05,8.61311893822192e-07,1.838761861639739e-05,3.470952582029126e-06,6.087142653366371e-06,1.8107805827051108e-05,4.200965077919325e-05,4.559566704884759e-06,1.9090195714800132e-05,1.1035707286778533e-08,8.177925518892783e-08,2.5800184402810798e-08,4.4624922154404555e-09,4.4934666215851116e-05,1.6067656266433185e-05,0.00010433218746988359,2.3436749992608993e-05,2.1374757247375298e-05,6.393096896170917e-10,1.6322616839228056e-05,1.838196005125729e-12,4.972418974124795e-08,5.465479008432518e-13,6.071623660252578e-13,6.345842776622991e-13,6.940557556781378e-13,1.5786526519186327e-13,4.151661526801581e-06,9.889666453827282e-06,1.095477075278907e-13,8.395803132597069e-06,2.597996676674887e-13,2.1572113615466342e-13,5.634564902567753e-06,4.807925821340135e-13,4.0339602081548455e-16,4.6204254955083173e-07,8.035940997573779e-17,8.481474651480937e-08,4.717633141213368e-17,3.209565634251933e-18,4.53616334471022e-19,1.3490691045111316e-16,5.0883510544546045e-17,5.444318312870473e-08,7.259449359424766e-18,5.646404233619596e-17,2.734667666722846e-18,2.1289399514734322e-17,7.038602961755297e-14,8.381407684313603e-19,4.728419406707397e-10,1.9066122469480826e-17,2.7903281042980506e-07,2.822854932114769e-13,1.0257779843572728e-18,7.979552734944462e-18
5.018476069499108e-07,0.11228163074354641,0.9,0.0,0.0,0.0,0.0,0.09985487735264723,6.070731109135336e-05,2.4510305022660618e-06,9.342037116950153e-06,1.8513570382051713e-05,8.612921515475957e-07,1.8632473493753948e-05,3.4710664087681066e-06,6.100906324692416e-06,1.846105325608802e-05,4.325190237356867e-05,4.568961434886968e-06,1.9385554577034474e-05,1.1035577893665361e-08,8.177829614064123e-08,2.5799593018846753e-08,4.462466283030086e-09,4.5671949142787555e-05,1.639371200802968e-05,0.00010741871887713892,2.3928285966787978e-05,2.2128519517579454e-05,6.393437174329654e-10,1.669197150546753e-05,1.878852818619e-12,5.053899941961512e-08,5.533824549193554e-13,6.165332623443608e-13,6.430106277368396e-13,7.185042584970862e-13,1.604496808878191e-13,4.253763062256627e-06,1.027894496531305e-05,1.1092173219139736e-13,8.685546314620513e-06,2.6875546472474943e-13,2.1905872392124112e-13,5.845821468974925e-06,4.98800338973487e-13,4.118562907615274e-16,4.906644215663953e-07,8.217761586162261e-17,9.123185336157588e-08,4.8133634230056174e-17,3.3776619745410044e-18,4.831437653568943e-19,1.407869433426313e-16,5.378226498422629e-17,5.851659512842746e-08,7.58813868693044e-18,5.888594128084349e-17,2.895144475720916e-18,2.2487236807307773e-17,7.345388779509112e-14,8.952718757666815e-19,5.175484280550365e-10,2.0137618242656638e-17,2.9414303153789726e-07,2.882058374318614e-13,1.0851824811219589e-18,8.422382105813258e-18
5.114045710875837e-07,0.11228249606500486,0.9,0.0,0.0,0.0,0.0,0.09985191639540256,6.202355884393212e-05,2.451002040965366e-06,9.452160216973386e-06,1.8739280896494515e-05,8.612724352614244e-07,1.887433292165257e-05,3.4711518835101476e-06,6.1137701314847205e-06,1.8814406537435738e-05,4.450725077788581e-05,4.577735932412526e-06,1.9677684096031672e-05,1.103544977087939e-08,8.177734644179995e-08,2.5799002420883778e-08,4.462441445657423e-09,4.64005944578297e-05,1.6719757668035645e-05,0.00011053157650704902,2.4419804059252232e-05,2.28919378092466e-05,6.393727048689086e-10,1.7061335598725846e-05,1.9195181396009253e-12,5.134417832483039e-08,5.601081618835434e-13,6.258006955108536e-13,6.513329143685387e-13,7.432643797507796e-13,1.630035523045332e-13,4.3551502245446965e-06,1.067451995906137e-05,1.1227405166566896e-13,8.97880112535055e-06,2.7781922195255795e-13,2.2235981995357263e-13,6.060299097679376e-06,5.170815316264333e-13,4.2031624675013863e-16,5.203869001125001e-07,8.399586067878774e-17,9.798002666102356e-08,4.909090558873418e-17,3.551027993613278e-18,5.139487498427503e-19,1.4679294475474608e-16,5.678015397294431e-17,6.279721534133763e-08,7.924157223751938e-18,6.135854483348814e-17,3.0612759838796214e-18,2.3725510314772465e-17,7.658747723416441e-14,9.550490064429297e-19,5.654271285065619e-10,2.1244994889644185e-17,3.0970117137324733e-07,2.941259662810704e-13,1.1466372528408698e-18,8.879846426968061e-18
5.209615352252565e-07,0.11228336549060945,0.9,0.0,0.0,0.0,0.0,0.09984894932421831,6.334007252829911e-05,2.4509738961486713e-06,9.561676033226534e-06,1.8961425606194836e-05,8.612527438543511e-07,1.911327659839702e-05,3.4712132373133767e-06,6.125791797891465e-06,1.916786680281333e-05,4.577552926974247e-05,4.585930667186714e-06,1.9966618096496418e-05,1.103532306952914e-08,8.177640729309293e-08,2.579841256879557e-08,4.46241767419873e-09,4.712063900291182e-05,1.7045793222565062e-05,0.00011367040611074948,2.491130417211591e-05,2.3664881483926805e-05,6.393974259773949e-10,1.7430706311446485e-05,1.9601884559984148e-12,5.213976811919173e-08,5.667267321713513e-13,6.349657509562066e-13,6.595538974330906e-13,7.683318365464326e-13,1.6552700973222082e-13,4.455796559011464e-06,1.1076317354894436e-05,1.1360500725010551e-13,9.275508076346784e-06,2.869890843739141e-13,2.2562480648596253e-13,6.277962235707184e-06,5.35633091203109e-13,4.2877589044541072e-16,5.512247840236897e-07,8.58141324810571e-17,1.0506811721223897e-07,5.004814619875619e-17,3.729711243525228e-18,5.460575430865452e-19,1.5292485495212432e-16,5.987827090910738e-17,6.729043248810609e-08,8.267487283605842e-18,6.388237676511911e-17,3.233127693275238e-18,2.5004673392531307e-17,7.978675055291593e-14,1.0175354327716982e-18,6.166289121487245e-10,2.238859736705792e-17,3.2570833758962967e-07,3.000458785680017e-13,1.2101633510618018e-18,9.352089315760077e-18
5.305184993629294e-07,0.11228423895939486,0.9,0.0,0.0,0.0,0.0,0.09984597621331806,6.465674569383189e-05,2.450946092855817e-06,9.670575011821283e-06,1.9180060579948213e-05,8.612330762274022e-07,1.9349380563449454e-05,3.4712540741362768e-06,6.137025386603339e-06,1.95214350956105e-05,4.705657272004925e-05,4.593583467258014e-06,2.0252390245847e-05,1.1035197901554386e-08,8.177547953289944e-08,2.579782342069319e-08,4.4623949397423e-09,4.7832120414951785e-05,1.7371818648089402e-05,0.00011683486349365691,2.540278621719644e-05,2.4447223118935083e-05,6.39418540206946e-10,1.7800081252567082e-05,2.0008604634268158e-12,5.29258113507673e-08,5.732398526664464e-13,6.440295088773157e-13,6.676762105841113e-13,7.937024509250298e-13,1.6802018841653796e-13,4.555677739178998e-06,1.1484263396235684e-05,1.1491493487901152e-13,9.575608584251967e-06,2.9626322514509496e-13,2.288540639616263e-13,6.49877569501342e-06,5.544519803401361e-13,4.372352195680974e-16,5.831924930068439e-07,8.763241926774105e-17,1.1250494845298679e-07,5.1005355494851836e-17,3.913758445939848e-18,5.794962285941692e-19,1.591824203567247e-16,6.307771247837778e-17,7.20016090053975e-08,8.618116360912235e-18,6.645728326985561e-17,3.4107640765831076e-18,2.6325169270522515e-17,8.305158317441218e-14,1.0827942289310598e-18,6.713082349304495e-10,2.356877518994802e-17,3.4216549201075065e-07,3.0596557323369336e-13,1.2757814377170932e-18,9.839251990869017e-18
5.400754635006023e-07,0.11228511641174103,0.9,0.0,0.0,0.0,0.0,0.09984299713658992,6.597347817107779e-05,2.4509186477409028e-06,9.778846701492119e-06,1.9395241004790136e-05,8.612134312645952e-07,1.9582717274292865e-05,3.471277463400837e-06,6.147521526509168e-06,1.9875112372345375e-05,4.835021758356688e-05,4.600729691443624e-06,2.053503402454495e-05,1.1035074355503683e-08,8.177456371946967e-08,2.5797234959790788e-08,4.462373216433312e-09,4.85350770549534e-05,1.76978339214333e-05,0.00012002461383476801,2.589425011409362e-05,2.5238838362347885e-05,6.394366099934445e-10,1.8169458385866965e-05,2.0415310525894104e-12,5.3702351374582046e-08,5.796491867344084e-13,6.529930432718969e-13,6.757023638599135e-13,8.193721451740511e-13,1.7048322802678855e-13,4.654771432720036e-06,1.1898284656637919e-05,1.1620416520033286e-13,9.879044958221641e-06,3.0563984518278987e-13,2.3204797071312284e-13,6.722704650621544e-06,5.735351930595136e-13,4.456942294468288e-16,6.163040700804205e-07,8.94507091244441e-17,1.202993127347533e-07,5.1962532963375797e-17,4.103215470122707e-18,6.142907160723058e-19,1.6556521140774563e-16,6.637956466531216e-17,7.693607839969421e-08,8.976036323409743e-18,6.90824609910239e-17,3.594248583587707e-18,2.7687412947265706e-17,8.638176331228461e-14,1.1508882587150407e-18,7.296231286036032e-10,2.4785875761465585e-17,3.590734550613264e-07,3.118850493214533e-13,1.343511775242835e-18,1.0341465200253906e-17
5.496324276382751e-07,0.11228599778929486,0.9,0.0,0.0,0.0,0.0,0.09984001216758048,6.729017569400034e-05,2.4508915710402486e-06,9.886479938156755e-06,1.960702119986653e-05,8.611938078818235e-07,1.98133556934003e-05,3.471286018969661e-06,6.157327626703694e-06,2.0228899504172743e-05,4.965630188880396e-05,4.607402390520823e-06,2.081458270137025e-05,1.1034952465076075e-08,8.177366019568563e-08,2.5796647148584815e-08,4.462352475963823e-09,4.922954794701056e-05,1.8023839019775023e-05,0.0001232393310546568,2.6385695788682752e-05,2.6039605791249035e-05,6.394521115592514e-10,1.8538835977397906e-05,2.082197297266298e-12,5.4469432283914116e-08,5.859563645358032e-13,6.61857421732053e-13,6.836347457053303e-13,8.453369372793689e-13,1.7291626609223822e-13,4.753057175586307e-06,1.2318308045745023e-05,1.1747302366262304e-13,1.0185760387512876e-05,3.1511717314321036e-13,2.3520690269582806e-13,6.949714638466932e-06,5.92879754518879e-13,4.541529230380368e-16,6.505731841578469e-07,9.126899582636026e-17,1.2845996772675603e-07,5.2919679605690256e-17,4.298125933639314e-18,6.504665645773351e-19,1.7207319421724243e-16,6.978486359022121e-17,8.209914269975844e-08,9.341227604210182e-18,7.175857015530051e-17,3.78364362703865e-18,2.9091837123018673e-17,8.977725156060912e-14,1.2218802114591127e-18,7.917351900788364e-10,2.604021414093009e-17,3.7643290989783577e-07,3.178043059230887e-13,1.4133738191578717e-18,1.0858861350135235e-17
5.59189391775948e-07,0.11228688303489782,0.9,0.0,0.0,0.0,0.0,0.09983702137948934,6.860674954549765e-05,2.4508648680419516e-06,9.993463009477793e-06,1.981545463008593e-05,8.611742050155339e-07,2.0041361383492308e-05,3.471281966524829e-06,6.166488077610262e-06,2.058279727843471e-05,5.0974665227399286e-05,4.613632457899455e-06,2.1091069312908852e-05,1.103483224965117e-08,8.17727691392419e-08,2.5796059940158562e-08,4.46233268942317e-09,4.991557272570284e-05,1.8349833920642596e-05,0.00012647869722872275,2.6877123171938212e-05,2.6849406773608042e-05,6.394654503153533e-10,1.8908212550653923e-05,2.1228564437264894e-12,5.522709885132245e-08,5.921629938575718e-13,6.706237042424883e-13,6.914756273396731e-13,8.715929363238479e-13,1.7531944440970268e-13,4.850516253840324e-06,1.2744260814765149e-05,1.1872183060000625e-13,1.0495698929229258e-05,3.2469346465738885e-13,2.3833123322423744e-13,7.179771552994538e-06,6.124827208475446e-13,4.626112990776776e-16,6.860131327621333e-07,9.308727230473646e-17,1.36995632943165e-07,5.387679487240207e-17,4.498532682619392e-18,6.880491366518437e-19,1.7870614802182348e-16,7.32946524388901e-17,8.749607000573483e-08,9.71367583260614e-18,7.448562092987365e-17,3.97901066145203e-18,3.053886964935648e-17,9.323793904118832e-14,1.29583251735401e-18,8.578095701585593e-10,2.733211155149834e-17,3.9424440626363526e-07,3.23723342208035e-13,1.4853866636017469e-18,1.1391572684582664e-17
5.687463559136208e-07,0.11228777209251876,0.9,0.0,0.0,0.0,0.0,0.09983402484516432,6.99231162247968e-05,2.450838540224962e-06,1.0099783801210668e-05,2.0020593919557118e-05,8.611546215770692e-07,2.0266796609476353e-05,3.4712672010167162e-06,6.17504443994231e-06,2.093680640024706e-05,5.230514874309175e-05,4.61944877045904e-06,2.136452664663923e-05,1.1034713735399615e-08,8.177189060102144e-08,2.5795473322061014e-08,4.462313832142037e-09,5.05931915906581e-05,1.8675818601908572e-05,0.00012974240204253418,2.7368532199027516e-05,2.7668125334098067e-05,6.394769730724863e-10,1.927758684837108e-05,2.1635059003486704e-12,5.597539647840188e-08,5.982706626283357e-13,6.792929424697962e-13,6.992271664691607e-13,8.9813633814366e-13,1.7769291016527062e-13,4.947131592757965e-06,1.3176070561519927e-05,1.1995090130483634e-13,1.0808805496219474e-05,3.343670018832291e-13,2.4142133279649136e-13,7.412841644552301e-06,6.323411789619767e-13,4.710693514087017e-16,7.226368448598655e-07,9.490552949669145e-17,1.459149863881812e-07,5.4833877889329284e-17,4.7044781221769495e-18,7.270636418846854e-19,1.8546354023325105e-16,7.690997452452394e-17,9.313209213291885e-08,1.0093374893781907e-17,7.726246735120487e-17,4.18041018968076e-18,3.202889994122563e-17,9.676356840784273e-14,1.3728073248699458e-18,9.280149616434569e-10,2.866189506369067e-17,4.12508364091757e-07,3.2964215741343754e-13,1.5595691335064742e-18,1.1939718458963745e-17
5.783033200512937e-07,0.11228866490719225,0.9,0.0,0.0,0.0,0.0,0.09983102263709664,7.1239197135406e-05,2.450812586196591e-06,1.0205429926981319e-05,2.0222490864815182e-05,8.611350565097461e-07,2.0489720445636854e-05,3.4712433356206842e-06,6.1830356221926955e-06,2.129092749411484e-05,5.3647595120365914e-05,4.624878320190132e-06,2.1634987227088866e-05,1.1034596902251938e-08,8.177102453489706e-08,2.5794887261534916e-08,4.46229587687328e-09,5.126244526722391e-05,1.9001793041792337e-05,0.0001330301422863359,2.7859922808617534e-05,2.849564802410004e-05,6.394869718037323e-10,1.9646957799998593e-05,2.204143227485188e-12,5.6714371151315187e-08,6.042809244776646e-13,6.878661801619087e-13,7.068914095287583e-13,9.249634212047993e-13,1.8003680646041302e-13,5.042887652788452e-06,1.3613665235125588e-05,1.211605461107863e-13,1.1125025845127021e-05,3.4413609367170885e-13,2.4447756896159455e-13,7.648891516616199e-06,6.52452246239026e-13,4.795270840970712e-16,7.604568838037557e-07,9.672376486211136e-17,1.5522666131399186e-07,5.579093000420767e-17,4.916002151445568e-18,7.675348853576517e-19,1.9234536373788328e-16,8.063181146915834e-17,9.901240234824325e-08,1.0480303625039278e-17,8.008989379272543e-17,4.387901721173758e-18,3.356234006027845e-17,1.0035410786799525e-13,1.4528665670268329e-18,1.0025235868073438e-09,3.0029851324741046e-17,4.3122507687746696e-07,3.3556075078181383e-13,1.635939179804711e-18,1.2503420021499854e-17
5.878602841889665e-07,0.11228956142496065,0.9,0.0,0.0,0.0,0.0,0.09982801482741668,7.255491829237793e-05,2.4507870023334243e-06,1.0310388843010565e-05,2.0421196447839366e-05,8.611155087892005e-07,2.0710188886797526e-05,3.4712117434524594e-06,6.190498047307388e-06,2.164516110557157e-05,5.5001848572850446e-05,4.629946337240549e-06,2.1902483304598583e-05,1.1034481723571284e-08,8.177017082035574e-08,2.5794301704957857e-08,4.462278794483696e-09,5.192337497227992e-05,1.932775721885746e-05,0.00013634162138598656,2.8351294942339337e-05,2.9331863796087143e-05,6.394956944742909e-10,2.0016324493987093e-05,2.244766128890149e-12,5.744406940213589e-08,6.101953111466748e-13,6.963444521732466e-13,7.144702967699114e-13,9.520705423822774e-13,1.823512798092749e-13,5.137770331976925e-06,1.4056973140354949e-05,1.2235107047666528e-13,1.144430656458864e-05,3.5399907475578974e-13,2.475003061500085e-13,7.887888122878302e-06,6.72813070306934e-13,4.879844973361123e-16,7.994854503738487e-07,9.8541974885134e-17,1.6493924308697403e-07,5.674795077890098e-17,5.133143862591197e-18,8.094874431969601e-19,1.9935146736843445e-16,8.446115350874005e-17,1.0514215319756214e-07,1.0874445071874663e-17,8.296819699776125e-17,4.601543861003712e-18,3.5139606088674123e-17,1.0400948104728637e-13,1.5360718664241569e-18,1.081511184233993e-09,3.143627304511078e-17,4.5039471484145137e-07,3.414791216065147e-13,1.7145143928301873e-18,1.3082801895566766e-17
5.974172483266394e-07,0.11229046159282143,0.9,0.0,0.0,0.0,0.0,0.09982500148789,7.387021004770684e-05,2.4507617832756324e-06,1.0414647949181169e-05,2.061676084886624e-05,8.610959773551622e-07,2.092825496232317e-05,3.47117359312233e-06,6.197465809168e-06,2.1999507702836865e-05,5.63677548315344e-05,4.6346764049289735e-06,2.2167046846297684e-05,1.1034368202264216e-08,8.176932927976843e-08,2.5793716643487824e-08,4.462262561458396e-09,5.2576022384393885e-05,1.9653711112004533e-05,0.00013967654896778644,2.8842648544369236e-05,3.0176663882535473e-05,6.39503354911624e-10,2.038568615417811e-05,2.285372443244343e-12,5.816453827613588e-08,6.160153392081973e-13,7.047287837553208e-13,7.219656668001421e-13,9.794541330211201e-13,1.8463648396288172e-13,5.231766874472435e-06,1.4505922941721979e-05,1.2352277505274364e-13,1.17665950635792e-05,3.6395430516415605e-13,2.504899055844851e-13,8.129798764224622e-06,6.934208288558449e-13,4.964415827832175e-16,8.397343859082959e-07,1.0036015158181839e-16,1.7506126615785806e-07,5.770493881629203e-17,5.355942466033489e-18,8.529457802296872e-19,2.0648119103804408e-16,8.839900685394277e-17,1.1152645442183795e-07,1.1275796124056363e-17,8.589578773098258e-17,4.821394324491577e-18,3.676106201963983e-17,1.0772937567410367e-13,1.6224844924039055e-18,1.165156995008702e-09,3.2881470436072704e-17,4.700173279032663e-07,3.4739726924167825e-13,1.7953122679098232e-18,1.3677972469113391e-17
6.069742124643122e-07,0.11229136535867772,0.9,0.0,0.0,0.0,0.0,0.09982198268991328,7.518500683274815e-05,2.450736922416351e-06,1.0518194677726584e-05,2.080923345900103e-05,8.610764611756869e-07,2.1143968851965842e-05,3.471129879042654e-06,6.20397081947539e-06,2.235396767848786e-05,5.7745161132855414e-05,4.639090567250994e-06,2.2428709528955174e-05,1.1034256294591315e-08,8.176849969255992e-08,2.57931320518769e-08,4.4622471519365405e-09,5.322042961767777e-05,1.9979654700473932e-05,0.00014303464045484823,2.9333983561099098e-05,3.102994167946126e-05,6.395101312930034e-10,2.075504211969412e-05,2.325960135486186e-12,5.887582530217773e-08,6.217424894937203e-13,7.130201914994055e-13,7.293792585035831e-13,1.0071106953102914e-12,1.8689256662080453e-13,5.324865784761657e-06,1.4960443667323616e-05,1.2467595575946137e-13,1.209183955990085e-05,3.740001706247432e-13,2.5344672523863153e-13,8.374591085625275e-06,7.142727292536639e-13,5.048983453835984e-16,8.812151755154504e-07,1.0217829473859679e-16,1.856012111319039e-07,5.866189585316339e-17,5.5844343674539516e-18,8.979339028670007e-19,2.1373454517529034e-16,9.244630116727332e-17,1.1817037096037914e-07,1.1684334509000866e-17,8.887352798361482e-17,5.047509860524583e-18,3.842709810242673e-17,1.115137623262506e-13,1.7121654664510612e-18,1.2536437482567861e-09,3.4365703572153745e-17,4.900928484834442e-07,3.533151930199534e-13,1.878349345400697e-18,1.4289041892927154e-17
