Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526)
2.2611098735877696e-15,0.11224537200006822,0.9,0.0,0.0,0.0,0.0,0.0999999999993922,1.5566353322156367e-13,1.5559505629638837e-13,1.0755463489994845e-13,1.0755463646391083e-13,9.315636604758217e-14,9.315641341029708e-14,9.315387383967111e-14,9.315387396968294e-14,8.30620829410497e-14,8.30624367521697e-14,7.520587161074483e-14,7.520587275955734e-14,6.838434500353685e-17,8.951588086922093e-20,3.787140717384738e-20,8.20718046944844e-21,1.22570366005209e-18,8.120186219632465e-26,7.814106907513989e-21,4.1476823284342805e-22,6.037833141009304e-22,1.843721329633255e-21,1.4420600825315057e-25,6.6665562228891105e-22,1.812539096522439e-21,4.586645180624242e-22,3.2312690047833593e-22,4.0397290144002634e-22,2.2476421186081472e-30,8.73377570336236e-19,3.5372364275888616e-19,1.6620235550480318e-27,1.970391772703062e-22,7.213292334981085e-23,2.5272294075128253e-31,1.1505170235919972e-22,1.5341037671065627e-23,5.758059922606732e-32,5.207532068533991e-31,7.558333113528047e-27,3.0739433989757425e-31,6.626460342309262e-35,3.0743571911596348e-31,1.58536203956225e-35,7.268216344242405e-45,1.5695339081840724e-42,6.817377597264454e-51,2.8266989480856292e-36,1.4079679245866977e-46,2.9233291106465054e-46,5.6458686599659426e-55,1.1400177025091041e-54,2.629239616417099e-43,3.692423902291155e-45,4.210513908232712e-51,7.994044193904343e-52
4.524184221435824e-15,0.1122453720001365,0.9,0.0,0.0,0.0,0.0,0.09999999999878388,3.1146231070812913e-13,3.1120977734710506e-13,2.1520271201874023e-13,2.1520271848288156e-13,1.863935727225238e-13,1.8639376245494357e-13,1.8638867869236115e-13,1.863886792147923e-13,1.6619633102703657e-13,1.6619745534677931e-13,1.5047708121039642e-13,1.5047708594552756e-13,2.521612178958852e-16,3.581755108457969e-19,1.5158249441563653e-19,3.284961690382844e-20,2.454719770534191e-18,6.499988563123483e-25,3.127464943328541e-20,3.0760898871524397e-21,2.416706758560479e-21,7.379009821089203e-21,1.1543249121805106e-24,2.379679713666548e-21,3.6266489852312226e-21,1.6316272722181488e-21,1.1564625619716542e-21,1.456814491298436e-21,1.6241651514588346e-29,1.3315187168700059e-18,1.123749830746254e-18,6.657333207461807e-27,6.17816347212828e-22,4.59573483072747e-22,2.9206107352067037e-30,4.1159343511995465e-22,1.1031724755799046e-22,7.958235345482386e-31,8.487747688600374e-31,3.0253030228799906e-26,4.764752967209726e-31,5.305197440198387e-34,4.765364001178515e-31,6.501400266310103e-35,9.540295616357915e-44,3.4354115358073824e-41,3.1972393951407828e-49,3.62802388094132e-35,2.455573723183218e-45,6.747616024220178e-45,1.98056767348815e-53,5.318669582017374e-53,1.154238089261237e-41,5.848712391878572e-44,1.3493591924749698e-49,5.93140813959935e-50
9.050332917131932e-15,0.11224537200027307,0.9,0.0,0.0,0.0,0.0,0.09999999999756723,6.230598736450661e-13,6.221884026310413e-13,4.304988593697466e-13,4.3049888644182107e-13,3.728677023714493e-13,3.7286846251016343e-13,3.7285828244915224e-13,3.728582845525908e-13,3.3246482719609424e-13,3.3246798574643455e-13,3.0101949559515366e-13,3.0101951536272466e-13,8.699719098599065e-16,1.4323778674556511e-18,6.065127786081536e-19,1.3143730707339515e-19,4.925802276581653e-18,5.201471007828237e-24,1.251254954135637e-19,2.143954054117723e-20,9.66997494830615e-21,2.952020753053869e-20,9.236168599283471e-24,7.801498076975627e-21,7.254857085091622e-21,5.32149208844476e-21,3.8064778850395925e-21,4.851249255568936e-21,1.086405195253169e-28,1.7563896472581145e-18,3.1552135605510725e-18,2.670516754978201e-26,1.708742230897142e-21,2.6022202244246586e-21,2.7815579239644487e-29,1.3538845965579014e-21,7.344374154997393e-22,9.842476122607237e-30,1.4464794434485385e-30,1.2105152902667824e-25,6.457607590109686e-31,4.245770313318219e-33,6.458185230799122e-31,2.633373537645131e-34,1.0967809512103455e-42,6.275588463580025e-40,1.2550963468337075e-47,4.151248903993921e-34,4.112278183731532e-44,1.3842510142641006e-43,6.65586111522022e-52,2.204851671374682e-51,4.233664402587825e-40,8.200254192383267e-43,4.320873783998836e-48,3.2733635815540636e-48
1.3576481612828041e-14,0.11224537200040964,0.9,0.0,0.0,0.0,0.0,0.09999999999635058,9.346574451846548e-13,9.329770658326845e-13,6.457949998341832e-13,6.457950587621868e-13,5.593415483299258e-13,5.593431649139103e-13,5.593278802518224e-13,5.593278847379691e-13,4.987333233622356e-13,4.987387460564296e-13,4.5156190516536506e-13,4.5156194813414783e-13,1.6771811767849364e-15,3.0431075654248307e-18,1.2889415595609993e-18,2.793252222597593e-19,7.413937647621775e-18,1.4873949165765128e-23,2.6590002428960343e-19,5.684164178475561e-20,2.0550664467965523e-20,6.272845421183976e-20,2.640941710235504e-23,1.4580240786584656e-20,1.0883053756465727e-20,9.914857515838212e-21,7.130867970207989e-21,9.151835297714476e-21,2.8204671918185994e-28,1.953398059966802e-18,5.414539792026634e-18,5.687962146389445e-26,2.9103442295933518e-21,6.2513279938123094e-21,8.095882105939328e-29,2.5353299225597455e-21,1.9027786663756467e-21,3.214141277213407e-29,2.206169474600677e-30,2.572591336861467e-25,7.367707730152291e-31,1.2141433775512409e-32,7.367848433867985e-31,5.944650641817877e-34,3.6474195891455235e-42,2.4062178619696895e-39,5.3496359567960065e-47,1.3252254861103007e-33,1.5769791901078488e-43,5.581832964314586e-43,2.7091527982803355e-51,9.469372234577137e-51,2.0019262255474593e-39,2.917289737087785e-42,1.9103914672303981e-47,1.4269115528588272e-47
1.810263030852415e-14,0.11224537200054621,0.9,0.0,0.0,0.0,0.0,0.09999999999513393,1.2462550257612462e-12,1.2436218229763767e-12,8.610911334120537e-13,8.610912357400653e-13,7.458151106084611e-13,7.458178699351989e-13,7.457974720963119e-13,7.45797479770927e-13,6.65001819525461e-13,6.650096142087356e-13,6.021043099210308e-13,6.021043844716872e-13,2.6277302495203278e-15,5.190088384524847e-18,2.198859224729937e-18,4.765107703140455e-19,9.922156249527144e-18,3.137447970381194e-23,4.535936267803041e-19,1.123080239629328e-19,3.505877535699961e-20,1.0700017926231947e-19,5.570290012701169e-23,2.2281556527204524e-20,1.451123929265477e-20,1.511562639687112e-20,1.0917742528936287e-20,1.408955743419882e-20,5.479158880013885e-28,2.044748909796173e-18,7.77952356710268e-18,9.726243296189897e-26,4.161066526898118e-21,1.146845261528154e-20,1.6886817802437732e-28,3.880559485493377e-21,3.690710797883587e-21,7.348532368323052e-29,3.250211155423478e-30,4.388758455779061e-25,7.915241073408726e-31,2.5611182753446444e-32,7.91449953608112e-31,1.0589213936296399e-33,9.053197021464662e-42,6.646133926971616e-39,2.0473192886962638e-46,2.9948620133494304e-33,4.4850658469972665e-43,1.6284519642242314e-42,1.0961802500554818e-50,3.84782653488202e-50,6.360966244874057e-39,7.682858923729677e-42,6.529137102506545e-47,6.109922606696632e-47
2.7154927699916367e-14,0.11224537200081934,0.9,0.0,0.0,0.0,0.0,0.09999999999270062,1.869450208962633e-12,1.86467480408365e-12,1.2916833844054504e-12,1.2916836011909245e-12,1.1187615694186734e-12,1.1187672866618988e-12,1.1187366417933586e-12,1.1187366577444294e-12,9.975388118450676e-13,9.975514528622945e-13,9.031891081329188e-13,9.031892659297197e-13,4.76402661045605e-15,1.0741965639061987e-17,4.5525672215119425e-18,9.865723521190667e-19,1.4992390853927816e-17,8.56955508890565e-23,9.390868663654919e-19,2.76979029144659e-19,7.258833315090996e-20,2.2149786409724324e-19,1.5212705250329454e-22,3.901049748210803e-20,2.1767585265856412e-20,2.6378466109532316e-20,1.9163416868434862e-20,2.491940788145238e-20,1.3191881735151692e-27,2.1304483140121434e-18,1.2606493363598747e-17,2.0227474373198415e-25,6.705450422729864e-21,2.565508451702874e-20,4.39736104227101e-28,6.808571684128106e-21,8.867555192580657e-21,2.179082463311439e-28,6.2070047025034115e-30,9.086816683634448e-25,8.678755132230898e-31,6.995594759317366e-32,8.674967905285084e-31,2.3867956511590776e-33,3.2582892174115e-41,2.8257067079218525e-38,1.444578253345766e-45,8.838632136054682e-33,2.0689808486843438e-42,7.770920927989015e-42,8.340833459370663e-50,3.0556495673659224e-49,3.2904945708759086e-38,3.0386952545292014e-41,4.015232528521937e-46,4.904141463727408e-46
3.6207225091308585e-14,0.11224537200109246,0.9,0.0,0.0,0.0,0.0,0.09999999999026732,2.4926454273162637e-12,2.4854392135946135e-12,1.722275610074498e-12,1.7222759850554894e-12,1.491706985123852e-12,1.4917167142665255e-12,1.4916757895604527e-12,1.491675816770646e-12,1.3300758041539503e-12,1.330093378044777e-12,1.2042738886400064e-12,1.2042741614507495e-12,7.186798004886428e-15,1.8264297952660753e-17,7.742753134597937e-18,1.6778973810563734e-18,2.0152325386878902e-17,1.7930514140302104e-22,1.5970940921910854e-18,5.312409548254348e-19,1.2345721348145365e-19,3.7665026012124354e-19,3.182682824784249e-22,5.721210457949945e-20,2.902389315211689e-20,3.85884878694542e-20,2.816069488225549e-20,3.6839940985640696e-20,2.482305707138969e-27,2.13813714716015e-18,1.7511473652547726e-17,3.456242444406099e-25,9.283097990737281e-21,4.575524303969316e-20,8.695839167015037e-28,1.0001991609987113e-20,1.6659741045015623e-20,4.763477513529267e-28,1.0660382937124673e-29,1.5454729859752688e-24,9.17756213839108e-31,1.4637598308503482e-31,9.168415710378461e-31,4.249364330839908e-33,7.713111844541398e-41,7.412234198604565e-38,4.829080903177859e-45,1.9414115296836237e-32,5.60954090815684e-42,2.1757308484770178e-41,2.8490573738791638e-49,1.0724119420037956e-48,1.0256113699629805e-37,7.563928321381866e-41,1.3480046942646487e-45,1.7113411497624863e-45
5.431181987409302e-14,0.11224537200163874,0.9,0.0,0.0,0.0,0.0,0.09999999998540071,3.739035982845358e-12,3.726571066311865e-12,2.583459978256297e-12,2.5834608154635705e-12,2.2375943917767706e-12,2.237615607591426e-12,2.237554013051191e-12,2.237554072606822e-12,1.995149788736503e-12,1.9951772757248183e-12,1.806443391517812e-12,1.8064440003829523e-12,1.2422390751413864e-14,3.9775101451361495e-17,1.6869428230777994e-17,3.655645967295067e-18,3.080310336168137e-17,5.661781934467813e-22,3.479528167342418e-18,1.3701199710518142e-18,2.6899664911566747e-19,8.203033466970606e-19,1.0046535058747153e-21,9.505687574498466e-20,4.353640006102148e-20,6.390353325170592e-20,4.6911072716343596e-20,6.186607758882068e-20,6.1901489625019224e-27,2.134879627573233e-18,2.7340069156185165e-17,7.627248464014802e-25,1.444478644491932e-20,1.0547634894083362e-19,2.309277942878493e-27,1.6654578957586268e-20,4.143773817535203e-20,1.5280053129715414e-27,2.5241456398244366e-29,3.367377679451153e-24,1.0128541069554789e-30,4.622303780154599e-31,1.009710424215245e-30,9.573623349105698e-33,2.6970509400547256e-40,3.0928708159604754e-37,3.1014596809150803e-44,6.583597675225267e-32,2.7745744366347366e-41,1.125179970010362e-40,2.0845062041395033e-48,8.340841439351701e-48,6.74301404995904e-37,2.886314555046741e-40,1.0413403800516671e-44,1.1665584481156586e-44
7.060595517859901e-14,0.11224537200213032,0.9,0.0,0.0,0.0,0.0,0.09999999998102077,4.860787617542975e-12,4.843325432461616e-12,3.358525815909689e-12,3.3585272339810487e-12,2.908889198680987e-12,2.9089246551769922e-12,2.9088443330042447e-12,2.9088444327468325e-12,2.593716374821118e-12,2.5937528217449166e-12,2.3483958785929846e-12,2.348396909814297e-12,1.7390921260783746e-14,6.641973090171315e-17,2.8177986187975277e-17,6.1061639888381765e-18,4.077388413099473e-17,1.19355547759904e-21,5.812007534028841e-18,2.509417519292785e-18,4.493429912920027e-19,1.3697504558403958e-18,2.117398031691833e-21,1.2992257847788427e-19,5.659754675086347e-20,8.717909818157155e-20,6.421400579913355e-20,8.508507822246093e-20,1.110814522684793e-26,2.1263146494848793e-18,3.6191438030003714e-17,1.2887333137566631e-24,1.9091953456821877e-20,1.8122920984310237e-19,4.272955547098722e-27,2.2791947521505776e-20,7.424782322501833e-20,3.1603147361141896e-27,4.4975034474434963e-29,5.625005350339773e-24,1.0989409588122759e-30,9.744703557814291e-31,1.0921746869722701e-30,1.6189799570639025e-32,6.0277880245672815e-40,7.529865363917186e-37,9.76101534608367e-44,1.4357124000062906e-31,7.618844020030458e-41,3.1411764400149064e-40,7.350181203167497e-48,2.98499383984539e-47,2.034997654683227e-36,6.741247705668361e-40,3.494391368833999e-44,3.772344218442915e-44
8.6900090483105e-14,0.112245372002622,0.9,0.0,0.0,0.0,0.0,0.09999999997664083,5.982539381008782e-12,5.960003402146572e-12,4.133591564477217e-12,4.133593720570799e-12,3.5801803374589083e-12,3.5802337447659805e-12,3.580134575783638e-12,3.580134726234171e-12,3.1922829608680093e-12,3.1923283931615544e-12,2.890348303386298e-12,2.8903498713167287e-12,2.2428419993526452e-14,9.9987411842843e-17,4.2427909542230463e-17,9.194008079060168e-18,5.1122462232577015e-17,2.171049468167932e-21,8.751258859418459e-18,4.025541905608354e-18,6.766143580177459e-19,2.0617702579413745e-18,3.85057623519196e-21,1.6485902050898177e-19,6.965861021385738e-20,1.1048874257416041e-19,8.15605775235574e-20,1.0840374988506474e-19,1.7549708678795475e-26,2.1233570531355786e-18,4.50371992519991e-17,1.963752208204275e-24,2.373674239901306e-20,2.779040493217752e-19,6.883806056219387e-27,2.894428605729729e-20,1.171768270807451e-19,5.541605807382244e-27,7.119731852787106e-29,8.470054133232406e-24,1.1900074856196325e-30,1.7726226372019294e-30,1.1775935967574421e-30,2.4534048199982843e-32,1.135706503432946e-39,1.5059211541948495e-36,2.399185674799634e-43,2.6717566781458234e-31,1.6775871663847194e-40,7.010422897311979e-40,1.9531159177270645e-47,8.055778425160288e-47,4.891012225571747e-36,1.3083613697127817e-39,9.320322342173649e-44,9.434351680010381e-44
1.1948836109211698e-13,0.11224537200360524,0.9,0.0,0.0,0.0,0.0,0.09999999996788093,8.22604355324942e-12,8.19331386130122e-12,5.683722615573395e-12,5.683727034896839e-12,4.922744254938735e-12,4.922852134891625e-12,4.922714675192904e-12,4.922714979489398e-12,4.389416132772915e-12,4.389479685083613e-12,3.97425284113747e-12,3.9742560553669165e-12,3.251170082691306e-14,2.0176814659732536e-16,8.564953622603134e-17,1.8559292519953606e-17,7.373584307369654e-17,6.798216409680172e-21,1.7667724492929167e-17,8.96661460422167e-18,1.366103393362389e-18,4.157736116728644e-18,1.2046043347033406e-20,2.34499138363638e-19,9.578055224245751e-20,1.5695369210014354e-19,1.1613859226889257e-19,1.5489687600817514e-19,3.8081260373140705e-26,2.1236912037307104e-18,6.272247106565373e-17,4.1244878542328204e-24,3.302400586453741e-20,5.759972358297664e-19,1.5356320128995203e-26,4.1208081545141856e-20,2.5381452515661827e-19,1.4450765583979663e-26,1.5649850172180153e-28,1.710127825188884e-23,1.397556694380455e-30,5.5516395201640804e-30,1.3584202983565518e-30,4.6414421502321345e-32,3.247966575464953e-39,4.783777035439828e-36,1.1560274950770074e-42,8.70943561930782e-31,7.38205001417798e-40,3.170838256788132e-39,1.2821556332763037e-46,5.482757207308323e-46,2.7275669735551866e-35,3.924756279387748e-39,6.94711650523098e-43,4.662945895432704e-43
1.8466490231014096e-13,0.11224537200557175,0.9,0.0,0.0,0.0,0.0,0.09999999995036116,1.2713053963088573e-11,1.2659862021354778e-11,8.78398328976969e-12,8.783994755286077e-12,7.60781334613634e-12,7.608089590162573e-12,7.607873639527642e-12,7.607874417594947e-12,6.7836824759780315e-12,6.7837827667626915e-12,6.142060918296796e-12,6.142069258913905e-12,5.263202935133352e-14,5.161479275426175e-16,2.1919160040070375e-16,4.749246085918594e-17,1.2511819750471241e-16,3.047966853540229e-20,4.5226608258276316e-17,2.496446624827208e-17,3.497264030927221e-18,1.0616735769761747e-17,5.3900117817377554e-20,3.7363701803642654e-19,1.4802533595673857e-19,2.497993374956282e-19,1.8521738500939344e-19,2.477513273133914e-19,1.036153464825636e-25,2.123729760146564e-18,9.809364073377488e-17,1.1457348999390637e-23,5.1598842939441805e-20,1.5075131503088973e-18,4.2698358226018296e-26,6.570866012612867e-20,6.895576826404048e-19,4.6081055800305756e-26,4.3235889185019925e-28,4.377977039586351e-23,1.9377330344440653e-30,2.490042378119596e-29,1.7621972037474733e-30,1.1090406719689404e-31,1.3145555822477976e-38,2.102890121278283e-35,8.515142773796099e-42,4.031333901215615e-30,5.117338426316661e-39,2.239341092494122e-38,1.4729642273452682e-45,6.436065020973213e-45,2.222205321016043e-34,1.6517153666915299e-38,8.578980299669163e-42,3.507497410773216e-42
2.4984144352816494e-13,0.11224537200753829,0.9,0.0,0.0,0.0,0.0,0.09999999993284138,1.720006643816067e-11,1.7126299932481754e-11,1.1884242535970579e-11,1.1884263567307363e-11,1.0292823724880225e-11,1.0293327720339126e-11,1.0293031370919526e-11,1.0293032787295949e-11,9.177948818578455e-12,9.178086345659987e-12,8.309867997113564e-12,8.309883297839894e-12,7.27437033439757e-14,9.412607615580992e-16,3.9980383422236085e-16,8.662050916802969e-17,1.8266749201589985e-16,7.367177235517065e-20,8.251136033739819e-17,4.707539353726616e-17,6.380607424420363e-18,1.9332316055411816e-17,1.3011338921022652e-19,5.127566547921971e-19,2.002723151821117e-19,3.4263450565662946e-19,2.5428603470552715e-19,3.4058718280373085e-19,1.936165096072355e-25,2.1237326680195913e-18,1.3346484270789945e-16,2.2163028760770658e-23,7.01737024956085e-20,2.7743590115320826e-18,8.043521675646174e-26,9.020570502797911e-20,1.2877451852866989e-18,9.15754821358636e-26,8.134322974663433e-28,7.98743109865338e-23,2.6469711185952792e-30,6.020144659601786e-29,2.2232251763519035e-30,2.0303475710443125e-31,3.170504699830007e-38,5.220765404289529e-35,2.573840093572925e-41,9.847573380422708e-30,1.557194147510824e-38,6.852002886381025e-38,5.119292127630411e-45,2.249849031449573e-44,7.0345067832601895e-34,4.0387406999407016e-38,3.1662071996386666e-41,1.066099647133016e-41
3.801945259642129e-13,0.11224537201147133,0.9,0.0,0.0,0.0,0.0,0.09999999989780183,2.617409964916186e-11,2.6058706124224176e-11,1.8084755316395995e-11,1.808480555758851e-11,1.566260988271111e-11,1.566380668023907e-11,1.566334191411585e-11,1.5663345253082674e-11,1.3966481501360526e-11,1.396669549218014e-11,1.2645478161380537e-11,1.2645514717165906e-11,1.1296175413374858e-13,2.233736168182088e-15,9.490801284353524e-16,2.0559446234419e-16,3.225417276316847e-16,2.7870535928819103e-19,1.9598363817978138e-16,1.1574633046016794e-16,1.5156026747470598e-17,4.570667332076748e-17,4.90489763628514e-19,7.909911546074754e-19,3.0478546391911753e-19,5.283021773231474e-19,3.924205747641152e-19,5.262533277404184e-19,4.714849455487183e-25,2.1237344124126064e-18,2.0420724026149997e-16,5.996973873690783e-23,1.0732344948684802e-19,6.649371523869091e-18,1.974870417401083e-25,1.391988382496684e-19,3.1338848934738272e-18,2.380904946822318e-25,1.9963757683861867e-27,1.8972762195905225e-22,5.08875274715483e-30,2.279043686742401e-28,3.493538502379487e-30,4.702584248369934e-31,1.1942873497098007e-37,2.0460360133218474e-34,1.7464230543568514e-40,3.7727410081837766e-29,9.6024217853164e-38,4.2672408695994495e-37,5.818723615823511e-44,2.5844503217297175e-43,4.415216149902815e-33,1.5479801453414642e-37,3.2780767802743633e-40,7.315714645335944e-41
4.975123001566561e-13,0.11224537201501109,0.9,0.0,0.0,0.0,0.0,0.09999999986626622,3.425073621181318e-11,3.409749055399271e-11,2.3665212204898146e-11,2.3665296875516265e-11,2.0495228104845028e-11,2.049723992471575e-11,2.0496617437838766e-11,2.0496623020253433e-11,1.827616091391061e-11,1.8276445330452894e-11,1.6547524083556725e-11,1.6547585693650674e-11,1.491560076801044e-13,3.7537045557468164e-15,1.5951646852005334e-15,3.455169061051712e-16,4.685194723908705e-16,5.881926658598456e-19,3.295321425531685e-16,1.9729799412902537e-16,2.548422768257981e-17,7.66083144623457e-17,1.0330215202990005e-18,1.0414021032205109e-18,3.9887029833038466e-19,6.954030216006809e-19,5.167415668066815e-19,6.9335255042590005e-19,8.006184038442253e-25,2.1237359445926937e-18,2.678753917367629e-16,1.0933239311858184e-22,1.4075824295010002e-19,1.1220343689900868e-17,3.364186147645274e-25,1.8329262647573121e-19,5.3202617376721185e-18,4.148149042420484e-25,3.400907457469323e-27,3.1901914448583245e-22,8.360084464931755e-30,4.811746332937689e-28,5.003606028363741e-30,8.050406420443729e-31,2.6362248141031997e-37,4.583076965827432e-34,5.022089254265668e-40,7.998120574064265e-29,2.6496931109525524e-37,1.1819250130405013e-36,2.0688285864417747e-43,9.224264114979961e-43,1.184147275790967e-32,3.438331265599669e-37,1.0875749439836048e-39,2.1109235544314377e-40
6.148300743490993e-13,0.11224537201855084,0.9,0.0,0.0,0.0,0.0,0.09999999983473061,4.232737983742805e-11,4.2135871881179354e-11,2.924566420970655e-11,2.924579192613955e-11,2.532764615277228e-11,2.5330675477271416e-11,2.532988877492996e-11,2.532989713351589e-11,2.2585840324392657e-11,2.2586196869075683e-11,2.0449566591436696e-11,2.0449659527064624e-11,1.8534841673866632e-13,5.6506835531655875e-15,2.4016600082358515e-15,5.201525735799936e-16,6.358573683305968e-16,1.0651576683157549e-18,4.963411207266977e-16,2.997511818222727e-16,3.8384877661198436e-17,1.1502263951529927e-16,1.866754446093557e-18,1.2918132471718268e-18,4.929885997124297e-19,8.625039652802803e-19,6.410626357433167e-19,8.604518206961368e-19,1.213426676106038e-24,2.1237375480929674e-18,3.3154353895489056e-16,1.7747538257292112e-22,1.7419305877872478e-19,1.6938137865914586e-17,5.10899169385114e-25,2.2738644215015657e-19,8.062183110119315e-18,6.390255312902268e-25,5.165178268854889e-27,4.805133957864764e-22,1.306443145218655e-29,8.717208528798314e-28,7.005280646633093e-30,1.22519383387168e-30,4.766511489289919e-37,8.371818617927294e-34,1.0411442481902497e-39,1.4529167312106973e-28,5.526638045612201e-37,2.4732317150357207e-36,4.707592876886854e-43,2.105722673082352e-42,2.568926005385094e-32,6.238563601025299e-37,2.6946266101153145e-39,4.38208280026573e-40
7.321478485415425e-13,0.11224537202209063,0.9,0.0,0.0,0.0,0.0,0.099999999803195,5.040403013475588e-11,5.0173872896105746e-11,3.482611160135235e-11,3.482629050251148e-11,3.015987529259251e-11,3.016411321004747e-11,3.0163156165748275e-11,3.0163167795276756e-11,2.6895519732921217e-11,2.689595001386241e-11,2.435160587415463e-11,2.4351736059148043e-11,2.2153910819354748e-13,7.903304696287762e-15,3.359517774156685e-15,7.275348043769282e-16,8.234489967920823e-16,1.7291362182833101e-18,6.945676428946092e-16,4.2194715425252175e-16,5.371547949339863e-17,1.6047581754585287e-16,3.0244800509671692e-18,1.5422245945730915e-18,5.871460180162072e-19,1.0296050127675234e-18,7.653837886110364e-19,1.0275511615176457e-18,1.7052747130239234e-24,2.123739222611929e-18,3.952116842440761e-16,2.6545435785192106e-22,2.076278957315291e-19,2.3739227652585037e-17,7.189595253329086e-25,2.7148028764694285e-19,1.1328875524474314e-17,9.080922192613684e-25,7.269244975202228e-27,6.7242656386361635e-22,1.9363171524885883e-29,1.4156655230839587e-27,9.555914585152996e-30,1.738946616684008e-30,7.982568813379988e-37,1.412806413580571e-33,2.0895726597368403e-39,2.3638974443407593e-28,1.0727459184235261e-36,4.812448365776238e-36,1.1024436981121722e-42,4.9413438609197016e-42,4.8790919416289107e-32,1.0477132725870024e-36,5.898654887463049e-39,8.81009600762583e-40
9.667833969264287e-13,0.11224537202917018,0.9,0.0,0.0,0.0,0.0,0.09999999974012379,6.655734594411694e-11,6.624900901262847e-11,4.5986995864422104e-11,4.5987295695147126e-11,3.982390328325863e-11,3.983099364753819e-11,3.982968197214116e-11,3.982970124771838e-11,3.551487854552347e-11,3.5515459966272325e-11,3.2155677084675236e-11,3.215589527757257e-11,2.939165927112647e-13,1.3218185539046436e-14,5.619943691255598e-15,1.216851005468579e-15,1.2450409429598703e-15,3.5666738982619996e-18,1.1626663807838257e-15,7.113595070845697e-16,8.991814687462087e-17,2.6726910325490475e-16,6.218793062213442e-18,2.0430477618768872e-18,7.755718196933837e-19,1.3638073488396149e-18,1.014026290922269e-18,1.3617500162906915e-18,2.8692196198402206e-24,2.123742735281827e-18,5.225479765021898e-16,4.927280946081777e-22,2.74497617807063e-19,3.9811844920003034e-17,1.2116584174684754e-24,3.596680484471119e-19,1.90589921111431e-17,1.5485193001944627e-24,1.2252231077355446e-26,1.1256227587118012e-21,3.628562122905427e-29,2.9219117458259164e-27,1.6153023115229657e-29,3.0413348980299984e-30,1.8179362653538332e-36,3.24953390398444e-33,6.415919382787616e-39,4.889715051388142e-28,3.097199523115578e-36,1.3955078786800804e-35,4.3750883262823507e-42,1.9703443787866699e-41,1.2939062700923175e-31,2.3946789394082933e-36,2.005527011701742e-38,2.711253178428869e-39
1e-12,0.11224537203624975,0.9,0.0,0.0,0.0,0.0,0.099999999731195,6.884412111872743e-11,6.852460127952103e-11,4.756700512461048e-11,4.756732450578905e-11,4.119195247000372e-11,4.1199503600337265e-11,4.1198139896740565e-11,4.1198160396852625e-11,3.6735093565203057e-11,3.673569686265212e-11,3.326047348708231e-11,3.326070590832895e-11,3.0416233133729494e-13,1.4076491742411137e-14,5.985044021397015e-15,1.2958730768237132e-15,1.3108256758426893e-15,3.9022518998397144e-18,1.2383172107570326e-15,7.582269240449184e-16,9.576903197352877e-17,2.844511171868204e-16,6.800656328403144e-18,2.113947755331606e-18,8.02263481391596e-19,1.4111193346437442e-18,1.049225839261041e-18,1.409061500251944e-18,3.0576035403036744e-24,2.1237432540267326e-18,5.405745684136991e-16,5.322639279231843e-22,2.8396415649381056e-19,4.241075781732702e-17,1.2914379982913795e-24,3.7215251639909492e-19,2.0310061120963765e-17,1.652580363610667e-24,1.3059137441403286e-26,1.1988659662959913e-21,3.931932370393061e-29,3.197127708906719e-27,1.730841609544595e-29,3.254140931803652e-30,2.0056450305384428e-36,3.589982692114037e-33,7.31896525583657e-39,5.3516158117525445e-28,3.5072508225844295e-36,1.581309421041059e-35,5.124103892732755e-42,2.309391778366788e-41,1.4643631340227423e-31,2.642923860165144e-36,2.3471744759115192e-38,3.09348557450281e-39
