Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370)
1.220064333624647e-07,0.11225160467125612,0.9,0.0,0.0,0.0,0.0,0.09996675735554354,1.124637726817814e-05,2.3621124653382033e-06,3.964011473466709e-06,5.901610427854545e-06,8.590751853864455e-07,5.525531319334433e-06,2.87482260575954e-06,3.511279051963899e-06,4.480914255446012e-06,5.863074499214371e-06,2.7193454433193053e-06,4.959909914053705e-06,1.0635230601537763e-08,7.88044014177354e-08,2.5732715461147978e-08,4.448881574690397e-09,9.83448361558447e-06,3.4297739911425565e-06,1.1078907051689261e-05,4.44943345984899e-06,1.4290136515577495e-06,5.292210756337199e-10,2.4118166841792126e-06,3.485514198414862e-13,1.0863344987913378e-08,1.7664778371690532e-13,1.5796268805866582e-13,1.9095196324695745e-13,4.646391327794792e-14,3.459683146379898e-14,3.508796298608881e-07,4.413795002780803e-07,3.5358737485136286e-14,6.075538862990903e-07,1.8825537712866737e-14,5.604746492113826e-14,3.3309708899103486e-07,2.846127503539412e-14,7.658463720655735e-17,4.159585982921131e-09,1.1874920796414336e-17,2.678439461581821e-10,1.0070216757930263e-17,8.484459840889559e-20
1.2424786851617424e-07,0.1122517467515125,0.9,0.0,0.0,0.0,0.0,0.09996613472861164,1.14938237019152e-05,2.3674268787833673e-06,4.0131073683728396e-06,6.001768402053216e-06,8.593692539237946e-07,5.627287296722333e-06,2.8956842433129865e-06,3.553427014388174e-06,4.5632221055697066e-06,6.0004763849667105e-06,2.7505744293103362e-06,5.058419480147611e-06,1.06591583518273e-08,7.898213738656943e-08,2.5741570481969137e-08,4.450415351004696e-09,1.0073453550554674e-05,3.5060753666942883e-06,1.1428274796733067e-05,4.5607285401315095e-06,1.4827107306966397e-06,5.330629567215269e-10,2.4838268689587294e-06,3.5621769206498584e-13,1.1128166765249955e-08,1.79644379424752e-13,1.6109880331417393e-13,1.9446700130403361e-13,4.820949517224598e-14,3.5437193034620826e-14,3.6525943333478933e-07,4.6144250598551184e-07,3.595882111188983e-14,6.296849877292739e-07,1.9511141233265665e-14,5.716063272383827e-14,3.460038063648611e-07,2.9563860218550634e-14,7.850028046369189e-17,4.439344816272085e-09,1.2229484050907433e-17,2.9017344348157436e-10,1.02942506873001e-17,8.874335629759068e-20
1.264893036698838e-07,0.11225188948233362,0.9,0.0,0.0,0.0,0.0,0.09996551162350227,1.1742363294234945e-05,2.3724280397970865e-06,4.061659226966479e-06,6.101559015685087e-06,8.5963383302949e-07,5.728836563992517e-06,2.9158527666537602e-06,3.594957898555852e-06,4.645529915739866e-06,6.138984869038436e-06,2.781312512409433e-06,5.1569371079497e-06,1.068167570648982e-08,7.914939695484732e-08,2.5749537592205524e-08,4.451795890191565e-09,1.0312705244523488e-05,3.5824015956189437e-06,1.1781571067251412e-05,4.672266148241745e-06,1.5373856838060731e-06,5.367772341661468e-10,2.556349147690435e-06,3.639177245303387e-13,1.1393302941081964e-08,1.8262993255047768e-13,1.6423512655860677e-13,1.9797484115984818e-13,4.998684515287537e-14,3.627853319452004e-14,3.798905050716375e-07,4.819874533740215e-07,3.655670374670319e-14,6.521880951744497e-07,2.0208260991930853e-14,5.827389162629121e-14,3.591643447228576e-07,3.0688115810621884e-14,8.042009789465837e-17,4.732052631414039e-09,1.2586568184856598e-17,3.1388359413451983e-10,1.051835758960334e-17,9.275495330865431e-20
1.2873073882359334e-07,0.11225203285477879,0.9,0.0,0.0,0.0,0.0,0.09996488803973211,1.1991979500934918e-05,2.3771343707867886e-06,4.1096795155822675e-06,6.200983120703696e-06,8.598718302958052e-07,5.830172627566841e-06,2.9353491244294736e-06,3.63588020799641e-06,4.727837720011044e-06,6.278599121043468e-06,2.811567403709186e-06,5.255454062046958e-06,1.0702865611033276e-08,7.93067962404674e-08,2.5756704337608574e-08,4.453038311508957e-09,1.055220391090471e-05,3.658750179340748e-06,1.2138751276676235e-05,4.784031974911394e-06,1.5930364322297465e-06,5.403677651137734e-10,2.629366480080461e-06,3.71651003526643e-13,1.165871463781613e-08,1.8560446876070724e-13,1.6737137950107115e-13,2.014752584782644e-13,5.179589486626796e-14,3.712072953480022e-14,3.947693849162747e-07,5.030148740751501e-07,3.715239049398496e-14,6.750618651224133e-07,2.0916855079990062e-14,5.938714291749803e-14,3.725787133686608e-07,3.183404208505316e-14,8.23438432000004e-17,5.038037487762535e-09,1.2946089264898968e-17,3.390301693256858e-10,1.0742530127886143e-17,9.688088858718112e-20
1.309721739773029e-07,0.11225217686019169,0.9,0.0,0.0,0.0,0.0,0.09996426397688427,1.2242656000501396e-05,2.3815632109196397e-06,4.15718045023315e-06,6.300041616297766e-06,8.600858666718513e-07,5.931289250600542e-06,2.954193767135776e-06,3.6762023437227167e-06,4.810145553042406e-06,6.4193182233127045e-06,2.8413466931698573e-06,5.353961893749362e-06,1.0722806133757973e-08,7.945491513358852e-08,2.5763149633645613e-08,4.454156243668459e-09,1.0791916430933864e-05,3.735118865554628e-06,1.249977186012577e-05,4.896012552165489e-06,1.6496608349782511e-06,5.438383149938823e-10,2.7028623425313734e-06,3.794170222588377e-13,1.1924364844043474e-08,1.8856801513408503e-13,1.705072929908558e-13,2.0496803780272636e-13,5.363657393265297e-14,3.796366551575935e-14,4.098925985939222e-07,5.245252312864831e-07,3.7745886741125076e-14,6.983049577623979e-07,2.163688170403451e-14,6.050029112642763e-14,3.8624689947791233e-07,3.300163742351167e-14,8.427128456564706e-17,5.357628407509351e-09,1.3307965904715778e-17,3.6566995688950344e-10,1.0966761691759312e-17,1.0112265778076817e-19
1.3321360913101244e-07,0.11225232149018745,0.9,0.0,0.0,0.0,0.0,0.09996363943460533,1.2494376691470648e-05,2.3857308798164705e-06,4.204174000349067e-06,6.398735443747465e-06,8.602783047226774e-07,6.032180446605611e-06,2.972406649236201e-06,3.7159326050302982e-06,4.892453450079515e-06,6.561141175060645e-06,2.8706578515222818e-06,5.452452434005453e-06,1.0741570752545793e-08,7.959429942668221e-08,2.5768944615876203e-08,4.455161971770322e-09,1.1031811264443395e-05,3.811505623947734e-06,1.286459024014523e-05,5.008195203855203e-06,1.7072566911807768e-06,5.471925579130817e-10,2.7768207157337166e-06,3.872152807675121e-13,1.2190218314557537e-08,1.9152060001536302e-13,1.7364260679147758e-13,2.0845297233646743e-13,5.550881002580565e-14,3.8807230157112234e-14,4.252566611955123e-07,5.465189230430401e-07,3.83371981277365e-14,7.219160371412205e-07,2.2368299190662058e-14,6.161324394202867e-14,4.001688688274489e-07,3.419089837828692e-14,8.620220379352044e-17,5.691155312387025e-09,1.3672119199975999e-17,3.9386075190277453e-10,1.1191046309410157e-17,1.0548175373485387e-19
1.35455044284722e-07,0.11225246673664041,0.9,0.0,0.0,0.0,0.0,0.09996301441260225,1.274712568980957e-05,2.3896527375003726e-06,4.250671892509854e-06,6.497065581789619e-06,8.604512741017911e-07,6.132840473194188e-06,2.990007232163753e-06,3.755079190305235e-06,4.9747614469361394e-06,6.704066896341432e-06,2.8995082321408774e-06,5.550917786368886e-06,1.0759228624748186e-08,7.972546281942889e-08,2.5774153406706283e-08,4.456066569760818e-09,1.1271858366170295e-05,3.887908624314823e-06,1.3233164794052377e-05,5.120567999099398e-06,1.7658217424760634e-06,5.504340772029834e-10,2.8512260723214986e-06,3.9504528584553757e-13,1.2456241476584942e-08,1.9446225286772714e-13,1.7677706935654465e-13,2.119298637250022e-13,5.741252895097446e-14,3.9651317738383826e-14,4.4085808043535954e-07,5.68996285314435e-07,3.892633051784016e-14,7.458937713014797e-07,2.3111065991109468e-14,6.27259121337173e-14,4.1434456650631096e-07,3.540181973311537e-14,8.813639552289295e-17,6.038948962396823e-09,1.403847267205766e-17,4.2366134720969643e-10,1.1415378605584585e-17,1.0995966545906858e-19
1.3769647943843154e-07,0.11225261259167249,0.9,0.0,0.0,0.0,0.0,0.09996238891063951,1.300088732631585e-05,2.393343240820109e-06,4.296685614168943e-06,6.595033042441679e-06,8.606066945114955e-07,6.233263825940692e-06,3.0070144881150984e-06,3.793650197839992e-06,5.057069579976138e-06,6.848094231806978e-06,2.9279050728872316e-06,5.649350320026558e-06,1.0775844841239207e-08,7.984888880589475e-08,2.5778833807411732e-08,4.456880019841811e-09,1.1512029107199363e-05,3.9643262168312135e-06,1.3605454822790032e-05,5.233119708463787e-06,1.8253536753437297e-06,5.535663661166845e-10,2.9260633646125157e-06,4.029065509570059e-13,1.2722402341778604e-08,1.9739300414654157e-13,1.7991043760725026e-13,2.1539852184357297e-13,5.934765472074355e-14,4.049582752189069e-14,4.56693359695402e-07,5.919575949385626e-07,3.951328997481713e-14,7.702368324036062e-07,2.386514068506114e-14,6.3838209472546e-14,4.287739176087182e-07,3.663439456244183e-14,9.007366647550444e-17,6.401340896426611e-09,1.4406952207923978e-17,4.551315238653839e-10,1.1639753742209587e-17,1.145578778591857e-19
1.399379145921411e-07,0.11225275904764229,0.9,0.0,0.0,0.0,0.0,0.09996176292853634,1.325564614403802e-05,2.39681599655616e-06,4.342226417364816e-06,6.692638867239155e-06,8.607462964008357e-07,6.333445232361387e-06,3.023446904554788e-06,3.831653626656528e-06,5.139377886095442e-06,6.993221954278983e-06,2.9558554979247175e-06,5.747742662897721e-06,1.0791480665542784e-08,7.996503245049847e-08,2.5783037920996693e-08,4.457611320087972e-09,1.1752296201177342e-05,4.040756914270391e-06,1.3981420521194629e-05,5.345839762716708e-06,1.8858501233771165e-06,5.565928286636586e-10,3.0013180124522657e-06,4.1079859615974285e-13,1.2988670423562004e-08,2.0031288519873255e-13,1.8304247671224495e-13,2.1885876459012736e-13,6.131410962891807e-14,4.1340663499706784e-14,4.7275900086925076e-07,6.154030724017953e-07,4.0098082738949725e-14,7.949438968333793e-07,2.4630481983534775e-14,6.495005265331154e-14,4.434568279091794e-07,3.788861428919541e-14,9.20138347182271e-17,6.778663374688984e-09,1.4777485994338137e-17,4.883320415074241e-10,1.1864167340373939e-17,1.192778728488671e-19
1.4217934974585064e-07,0.11225290609713476,0.9,0.0,0.0,0.0,0.0,0.09996113646616438,1.351138689571563e-05,2.4000838114042634e-06,4.387305322417309e-06,6.789884123845715e-06,8.608716396233989e-07,6.433379646010021e-06,3.039322489353226e-06,3.869097377336036e-06,5.221686402704137e-06,7.139448768145786e-06,2.9833665195046147e-06,5.846087694812447e-06,1.080619375884567e-08,8.00743220595771e-08,2.578681271349054e-08,4.458268581461631e-09,1.1992633634962643e-05,4.117199375974503e-06,1.4361022949596747e-05,5.458718214009969e-06,1.947308669498757e-06,5.595167805509353e-10,3.0769758911782507e-06,4.1872094802346263e-13,1.3255016659451805e-08,2.0322192815087862e-13,1.861729598703536e-13,2.22310417679843e-13,6.331181432276246e-14,4.2185734143638046e-14,4.890515070183805e-07,6.393328844749676e-07,4.06807152070624e-14,8.200136452963699e-07,2.540704873222203e-14,6.60613612174428e-14,4.5839318451993283e-07,3.9164468741034765e-14,9.395672902246876e-17,7.171249322913536e-09,1.5150004463959868e-17,5.233246286644852e-10,1.208861546043745e-17,1.2412112818197503e-19
1.444207848995602e-07,0.11225305373295155,0.9,0.0,0.0,0.0,0.0,0.09996050952344501,1.3768094541239718e-05,2.4031587390196957e-06,4.4319331216061665e-06,6.886769902999267e-06,8.609841302546065e-07,6.533062240688208e-06,3.054658776487837e-06,3.9059892528547045e-06,5.3039951677086755e-06,7.286773312594166e-06,3.0104450397241564e-06,5.944378540776939e-06,1.0820038391818419e-08,8.017716075492157e-08,2.579020052107169e-08,4.458859115283016e-09,1.223301660340211e-05,4.193652393405091e-06,1.4744224006675554e-05,5.571745699342211e-06,2.0097268481195777e-06,5.623414502289075e-10,3.153023319719579e-06,4.266731395498385e-13,1.3521413338011391e-08,2.061201658132299e-13,1.8930166809562876e-13,2.25753314444267e-13,6.534068787327568e-14,4.3030952173323273e-14,5.055673848519467e-07,6.637471467137711e-07,4.1261193914169906e-14,8.45444762900616e-07,2.6194799914195862e-14,6.717205747681724e-14,4.7358285653092975e-07,4.046194620506426e-14,9.590218824155561e-17,7.579432278230479e-09,1.5524440238548696e-17,5.60171973010492e-10,1.231309456444523e-17,1.2908911685485372e-19
1.4666222005326974e-07,0.11225320194810187,0.9,0.0,0.0,0.0,0.0,0.09995988210034717,1.4025754245133908e-05,2.4060521242955824e-06,4.476120382829429e-06,6.983297315760898e-06,8.610850357518055e-07,6.632488404769105e-06,3.0694728322423032e-06,3.942336959424915e-06,5.386304219494228e-06,7.4351941646855605e-06,3.037097852256965e-06,6.042608564332154e-06,1.0833065644009543e-08,8.027392795454716e-08,2.5793239506424838e-08,4.459389512053157e-09,1.2473421447950475e-05,4.270114877118356e-06,1.5130986403494681e-05,5.684913406170593e-06,2.0731021472429197e-06,5.650699800406451e-10,3.2294470488451063e-06,4.346547100980565e-13,1.3787834030112725e-08,2.0900763161451092e-13,1.9242839000543862e-13,2.2918729563677495e-13,6.740064784352631e-14,4.387623434974723e-14,5.223031470409486e-07,6.886459258315811e-07,4.183952551710837e-14,8.712359392287189e-07,2.699369465150076e-14,6.828206643882686e-14,4.890256956325942e-07,4.17810334811334e-14,9.78500606787448e-17,8.003546336685787e-09,1.5900728062578535e-17,5.989377115724222e-10,1.253760143984371e-17,1.3418330875350936e-19
1.5114509036068881e-07,0.11225350008942671,0.9,0.0,0.0,0.0,0.0,0.09995862581311701,1.454387149437392e-05,2.4113363450818582e-06,4.56321446279243e-06,7.175281573955827e-06,8.612565453935764e-07,6.830554034490936e-06,3.0976002174226657e-06,4.013430211841595e-06,5.55092333923829e-06,7.73531880650879e-06,3.0891529969643446e-06,6.2388607521666576e-06,1.0856857455714752e-08,8.045065509572795e-08,2.579840511857999e-08,4.460293054321997e-09,1.2954207529082135e-05,4.423064414672072e-06,1.59150499771038e-05,5.911636798885581e-06,2.202713839085926e-06,5.70250766448141e-10,3.3833725021767415e-06,4.507041770060872e-13,1.4320647774698975e-08,2.147503839548671e-13,1.986750661262765e-13,2.360279102794136e-13,7.161349015091783e-14,4.55666771758799e-14,5.564204174186796e-07,7.398970704674352e-07,4.2989774562651145e-14,9.238932491054581e-07,2.862475198849259e-14,7.049973553827985e-14,5.206701984480077e-07,4.448397753843933e-14,1.0175248261710466e-16,8.900906642076828e-09,1.665860914517619e-17,6.824836071377309e-10,1.2986687258808137e-17,1.4475615885897907e-19
1.55179673637366e-07,0.11225377033175721,0.9,0.0,0.0,0.0,0.0,0.09995749351230251,1.5013288330682657e-05,2.4155719896354955e-06,4.640194045984698e-06,7.346853273159095e-06,8.61381614431475e-07,7.00789404369894e-06,3.1212907086344317e-06,4.075628438761113e-06,5.699081922065952e-06,8.009164909944562e-06,3.134612700765816e-06,6.4152177865474195e-06,1.0875928131136775e-08,8.059231350291477e-08,2.5802172272984832e-08,4.460954294593106e-09,1.3386773980662362e-05,4.5607424917632575e-06,1.663252867002252e-05,6.116089169772291e-06,2.322611634646186e-06,5.746144814205043e-10,3.52306787763131e-06,4.652446797093593e-13,1.4800021181360648e-08,2.1988236659585765e-13,2.042883092236754e-13,2.421525198460915e-13,7.551050822525495e-14,4.708753570981785e-14,5.878431755698098e-07,7.876798948043298e-07,4.40177243880457e-14,9.725031763674561e-07,3.013040738156512e-14,7.24925874460452e-14,5.500142593920512e-07,4.6990371672955857e-14,1.0527156888640302e-16,9.766376619264728e-09,1.7346423075213565e-17,7.648933172355284e-10,1.3390933389017554e-17,1.5471799186709141e-19
1.592142569140432e-07,0.11225404235100057,0.9,0.0,0.0,0.0,0.0,0.09995635965653198,1.5485568205758406e-05,2.4193676320218733e-06,4.715900764292124e-06,7.517281835961349e-06,8.614838336195807e-07,7.184340728326409e-06,3.1435339477184136e-06,4.136179072533806e-06,5.847242051080022e-06,8.286538376527033e-06,3.1787939885466613e-06,6.591284768316009e-06,1.0893017729788145e-08,8.071925648960304e-08,2.580525142985459e-08,4.4614970533183035e-09,1.3819090010476509e-05,4.698438614301217e-06,1.73610007979369e-05,6.320880738798863e-06,2.445569524082742e-06,5.787117731427764e-10,3.663794945910695e-06,4.798734888770938e-13,1.5279113515432066e-08,2.249799889204957e-13,2.0989215507101308e-13,2.482460855657169e-13,7.950690219616325e-14,4.860747165420988e-14,6.199246097250949e-07,8.370315854957264e-07,4.5038825265732964e-14,1.0222595245578566e-06,3.1671538710920305e-14,7.448216173714405e-14,5.801755422140023e-07,4.956651366043332e-14,1.0879649251345398e-16,1.0688679556689815e-08,1.8039314133626078e-17,8.545506560629502e-10,1.3795232398984236e-17,1.6511137644592554e-19
1.6324884019072038e-07,0.1122543161128854,0.9,0.0,0.0,0.0,0.0,0.09995522424707891,1.5960631673954086e-05,2.422768764527253e-06,4.790388609483165e-06,7.686574201844874e-06,8.615671015309402e-07,7.35987424397231e-06,3.1644135055363933e-06,4.195123669347524e-06,5.995403965189486e-06,8.567429016961514e-06,3.2217327789312696e-06,6.767030781753766e-06,1.0908331077249323e-08,8.083300549700329e-08,2.5807759971924826e-08,4.461941601238857e-09,1.4251052207709011e-05,4.836149429904956e-06,1.8100275222055184e-05,6.525976165439358e-06,2.571571437462354e-06,5.825580292065271e-10,3.8054905663496168e-06,4.945881377651677e-13,1.5757809290424797e-08,2.300434596191448e-13,2.1548561912880949e-13,2.543079225316374e-13,8.360214517025576e-14,5.0126121202818506e-14,6.526448498577852e-07,8.87951037667402e-07,4.605311877300471e-14,1.0731548195758086e-06,3.324791281686409e-14,7.646810906117424e-14,6.11152628842615e-07,5.221227924266697e-14,1.1232664522298562e-16,1.1669777744194477e-08,1.8736971380090525e-17,9.518597804765564e-10,1.4199574448102318e-17,1.7594471982341946e-19
1.6728342346739757e-07,0.11225459158465138,0.9,0.0,0.0,0.0,0.0,0.09995408728556775,1.6438401244147263e-05,2.425816175012982e-06,4.8637095005606205e-06,7.854737380972347e-06,8.616346504654721e-07,7.534476583663246e-06,3.1840086517873252e-06,4.252502838001119e-06,6.143567906983698e-06,8.851826189919818e-06,3.2634639812764807e-06,6.942426922948254e-06,1.0922051817833233e-08,8.093492463223997e-08,2.5809795222532898e-08,4.462304744484587e-09,1.4682565378612951e-05,4.973872158630934e-06,1.8850167603708172e-05,6.731343762868113e-06,2.700600967528292e-06,5.86167845245468e-10,3.948095256302194e-06,5.093862203278257e-13,1.6236002205257737e-08,2.3507298949385216e-13,2.21067780979783e-13,2.603374093738932e-13,8.779569930234587e-14,5.1643149469642814e-14,6.859842256079378e-07,9.40436786158512e-07,4.70606469105236e-14,1.1251816373799373e-06,3.4859298098417046e-14,7.84501028011522e-14,6.429439625454018e-07,5.492753231180413e-14,1.158614816209424e-16,1.2711635659536159e-08,1.9439101897034444e-17,1.0572340236667686e-09,1.4603951364304715e-17,1.872263781200604e-19
1.7131800674407476e-07,0.11225486873509115,0.9,0.0,0.0,0.0,0.0,0.09995294877394606,1.6918801335752457e-05,2.4285464345915714e-06,4.935913347964949e-06,8.02177843362382e-06,8.616891608684024e-07,7.708131488538031e-06,3.2023945145179795e-06,4.308356256277191e-06,6.291734122432315e-06,9.139718840150719e-06,3.3040215240476297e-06,7.117446193516207e-06,1.093434461027791e-08,8.102623697780042e-08,2.5811437889293296e-08,4.462600419517137e-09,1.5113541853213913e-05,5.111604494671558e-06,1.961050006549906e-05,6.936955119210796e-06,2.832641401002424e-06,5.89555054310233e-10,4.091553001360285e-06,5.242653898539031e-13,1.6713594368459127e-08,2.4006879085533604e-13,2.2663778094102635e-13,2.66333985170118e-13,9.208701681417753e-14,5.3158248055143767e-14,7.199232891935146e-07,9.944870341368853e-07,4.806145197929383e-14,1.178332604266319e-06,3.650546452154933e-14,8.042783787283313e-14,6.755478570159549e-07,5.771212568776023e-14,1.1940051265962266e-16,1.3816219210057335e-08,2.0145429849162182e-17,1.1710957079777307e-09,1.5008356344953973e-17,1.989646562763604e-19
1.7535259002075195e-07,0.1122551475343446,0.9,0.0,0.0,0.0,0.0,0.09995180871445893,1.740175823548611e-05,2.4309923343824837e-06,5.007048116552725e-06,8.18770445320829e-06,8.61732856171747e-07,7.880824361912794e-06,3.2196422418302734e-06,4.362722687331249e-06,6.439902860593292e-06,9.431095533554154e-06,3.3434383823858986e-06,7.292063398578978e-06,1.0945357094093435e-08,8.110803919771343e-08,2.5812754917044385e-08,4.46284018624156e-09,1.554390085802068e-05,5.249344524874381e-06,2.0381100875479512e-05,7.142784758342524e-06,2.967675748346005e-06,5.927327566381724e-10,4.235811072917799e-06,5.392233576197392e-13,1.7190495596338686e-08,2.450310769966146e-13,2.321948168124268e-13,2.72297146470212e-13,9.6475540963253e-14,5.467113282774217e-14,7.544428352780502e-07,1.0500996792938577e-06,4.905557647887636e-14,1.2326003970259403e-06,3.818618362485358e-14,8.24010295719432e-14,7.089625049714645e-07,6.056590185369145e-14,1.2294329985973674e-16,1.4985495013760653e-08,2.085569559461098e-17,1.2938759581309727e-09,1.5412783780795797e-17,2.1116780507076783e-19
