Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528)
1.2716742613816965e-06,0.1123605904139396,0.9,0.0,0.0,0.0,0.0,0.09960237781844916,0.00016376996838223976,2.449369793701956e-06,1.5620772549616154e-05,2.882661654392344e-05,8.597082208681016e-07,3.17165424100135e-05,3.466128783592693e-06,6.287054526142509e-06,4.7252434862861724e-05,0.00017424366585743346,4.6953350687648796e-06,3.505909247651484e-05,1.102810238120915e-08,8.172288432124937e-08,2.5752147199429962e-08,4.4619257350332885e-09,8.056423724440993e-05,4.2623305849461265e-05,0.00041993107018569543,6.345951492050646e-05,0.00010617442409521277,6.397799408711578e-10,4.642224973921819e-05,5.052207267112155e-12,8.890501126549127e-08,8.58863332802501e-13,1.1114094315802834e-12,1.0910096872021793e-12,3.4363076165161095e-12,2.8214656802663687e-13,9.558721610970961e-06,5.6511732893120603e-05,1.727121154611134e-13,3.9638825948390264e-05,1.2225765944827652e-12,3.96172376148808e-13,3.089288001124916e-05,2.6274517023023573e-12,1.0922514727369968e-15,7.1392707501674105e-06,2.2851175550003775e-16,2.3522936560527725e-06,1.25139587429337e-16,3.668226436701939e-17,8.876599020375702e-18,1.0065483737354974e-15,6.838910190607511e-16,1.4483175572063972e-06,5.689095264146347e-17,4.12709222773618e-16,3.8605666224329336e-17,2.8032878373957874e-16,5.251606143245321e-13,1.9046459546228606e-17,3.3323565655222215e-08,2.435635927251575e-16,2.8997857071520667e-06,7.643428760144696e-13,1.376384657979124e-17
1.2841033195361161e-06,0.1123619658281399,0.9,0.0,0.0,0.0,0.0,0.09959815252129231,0.00016536218838357359,2.4493428123638547e-06,1.5676816533457094e-05,2.890730846468647e-05,8.596817463432016e-07,3.184341322136289e-05,3.466030040781124e-06,6.286899288385001e-06,4.772133330748076e-05,0.00017669289825537023,4.695229782969685e-06,3.521475984308556e-05,1.102798098863659e-08,8.172198434512176e-08,2.575135449342787e-08,4.4619150280435915e-09,8.080195876331706e-05,4.304621074228249e-05,0.0004257033747407266,6.409670924532063e-05,0.00010779518607289112,6.397842229882919e-10,4.690175209220716e-05,5.1010474579968575e-12,8.91627302744973e-08,8.612203136525306e-13,1.116283230447199e-12,1.0953140033048238e-12,3.4885724543878746e-12,2.8296421423977534e-13,9.60032485933237e-06,5.741346452880505e-05,1.7319560398523282e-13,4.021333654067947e-05,1.2402283769081289e-12,3.9793146919612e-13,3.139246074333089e-05,2.669795297945359e-12,1.1032185326241189e-15,7.321263501588889e-06,2.30871711552631e-16,2.425411007236888e-06,1.263811402167308e-16,3.755906087358493e-17,9.131721250116089e-18,1.0265312753052936e-15,7.012933401308392e-16,1.4924731724905195e-06,5.803656684114977e-17,4.208680863919298e-16,3.959935073279675e-17,2.874284901421834e-16,5.35585866193424e-13,1.9626280972187895e-17,3.4728958725553956e-08,2.4957138986995877e-16,2.9607660232568367e-06,7.720176136859113e-13,1.4107387881342158e-17
1.2965323776905358e-06,0.11236334302872146,0.9,0.0,0.0,0.0,0.0,0.09959392482206329,0.0001669520392440706,2.4493155526102594e-06,1.573157581808297e-05,2.8986325755492225e-05,8.596552224838785e-07,3.1968005522439124e-05,3.4659311184016437e-06,6.286737718095998e-06,4.819029461875773e-05,0.0001791485172967137,4.695120134878208e-06,3.53681955585621e-05,1.10278585514925e-08,8.172107476467629e-08,2.5750559876429317e-08,4.461903574702649e-09,8.10316800468897e-05,4.346909691666086e-05,0.0004314904203558737,6.473386998692308e-05,0.00010942122258819433,6.397883626698818e-10,4.738123784113105e-05,5.149808988720627e-12,8.941158557806436e-08,8.635270170838677e-13,1.1210857144603522e-12,1.0995394249550686e-12,3.541002111011653e-12,2.83753695115711e-13,9.640789845477933e-06,5.831781768750362e-05,1.7366905948099867e-13,4.078912846940872e-05,1.2579176925303263e-12,3.9966534543440947e-13,3.189417741929438e-05,2.712315785685799e-12,1.1141850961174686e-15,7.505557767811222e-06,2.332316317171625e-16,2.499854525549915e-06,1.2762264542877796e-16,3.844667341596355e-17,9.391082044772933e-18,1.0466999560263477e-15,7.189388429150753e-16,1.537396145017577e-06,5.919257706919617e-17,4.2911914264382735e-16,4.0607127302890464e-17,2.9462748624829653e-16,5.461078402385181e-13,2.021682167356405e-17,3.6177306647373304e-08,2.556575732469568e-16,3.02218758651935e-06,7.796919466982126e-13,1.4455486887516604e-17
1.3089614358449554e-06,0.11236472196282044,0.9,0.0,0.0,0.0,0.0,0.09958969480938565,0.0001685395303585908,2.4492880066749496e-06,1.5785063312591425e-05,2.9063702578716762e-05,8.596286484231055e-07,3.2090337210135824e-05,3.4658320123231066e-06,6.286570344293453e-06,4.8659315440837983e-05,0.00018161036848162148,4.695006480439698e-06,3.5519431240231516e-05,1.1027734244747463e-08,8.172015569008736e-08,2.5749763666460577e-08,4.461891432933351e-09,8.125350930129514e-05,4.389196436672425e-05,0.00043729187310049324,6.537099715866211e-05,0.00011105240757359245,6.397925096231109e-10,4.786070696716518e-05,5.198492233888355e-12,8.965169813037811e-08,8.657849936818749e-13,1.1258178684281204e-12,1.1036866184910208e-12,3.5935924761866072e-12,2.845157147218501e-13,9.680130569567769e-06,5.9224703873979136e-05,1.7413268751466216e-13,4.136616676011459e-05,1.2756434376828184e-12,4.013743600220185e-13,3.239799709219898e-05,2.755010336727117e-12,1.1251506222323926e-15,7.692143261858387e-06,2.3559121429970113e-16,2.575626898552078e-06,1.288639933514385e-16,3.9345158588933336e-17,9.65469942119991e-18,1.0670257011819636e-15,7.368300317742756e-16,1.5830871800739587e-06,6.035976403559222e-17,4.373571056733862e-16,4.162900897699259e-17,3.019240782647245e-16,5.567143405797488e-13,2.081812904794603e-17,3.7669396466007715e-08,2.618238364026626e-16,3.084042015195641e-06,7.873658761957943e-13,1.4808165454879762e-17
1.321390493999375e-06,0.1123661025783113,0.9,0.0,0.0,0.0,0.0,0.09958546257066431,0.00017012467147226794,2.449260165542294e-06,1.5837292016774156e-05,2.913947240001634e-05,8.596020230507696e-07,3.2210426347417845e-05,3.465732718606613e-06,6.286397652182778e-06,4.91283924343876e-05,0.00018407829967227255,4.6948891461480215e-06,3.5668498057229897e-05,1.1027608944429287e-08,8.171922705669182e-08,2.574896646186944e-08,4.461878626570045e-09,8.146755431861871e-05,4.431481308707822e-05,0.00044310740257076593,6.60080907750383e-05,0.00011268861619436111,6.397964808615703e-10,4.834015945162936e-05,5.247097405027584e-12,8.988318841028592e-08,8.679945005414983e-13,1.130480733487683e-12,1.1077561628386522e-12,3.646339485203946e-12,2.8525019670355923e-13,9.718361003654283e-06,6.013403579839517e-05,1.745866876217601e-13,4.194441719015274e-05,1.293404576788359e-12,4.0305886813740723e-13,3.29038872578962e-05,2.7978761518252576e-12,1.136115915407318e-15,7.88100942344821e-06,2.379508958126878e-16,2.652730533016422e-06,1.3010537319860447e-16,4.0254398645955475e-17,9.922571139866653e-18,1.0875480820037158e-15,7.549633650647912e-16,1.6295468319049702e-06,6.153695048619688e-17,4.45730618550194e-16,4.266500179009602e-17,3.0932031434356987e-16,5.674211518286009e-13,2.1430256539263514e-17,3.920601799899882e-08,2.680676283468057e-16,3.1463209401643185e-06,7.950394009159185e-13,1.5165394114383026e-17
1.3338195521537947e-06,0.11236748482380186,0.9,0.0,0.0,0.0,0.0,0.09958122819209068,0.0001717074726644717,2.4492320222017883e-06,1.5888275011275323e-05,2.9213668002406265e-05,8.595753468959965e-07,3.232829115747341e-05,3.4656332334252784e-06,6.2862200865679045e-06,4.9597522278164916e-05,0.00018655216106740462,4.694768431336234e-06,3.581542673686239e-05,1.1027482591058725e-08,8.171828800539502e-08,2.574816730958606e-08,4.461865017090326e-09,8.167392245762694e-05,4.4737643072877266e-05,0.0004489366818931487,6.664515085171963e-05,0.00011432972485424848,6.398002798152589e-10,4.8819595275555805e-05,5.295624848553028e-12,9.010617638799231e-08,8.701566800570224e-13,1.1350752886764049e-12,1.1117487126887566e-12,3.699239110179343e-12,2.859576181969608e-13,9.755495087905765e-06,6.104572737131246e-05,1.750312561943364e-13,4.2523846273248756e-05,1.3112000654007269e-12,4.0471921644063347e-13,3.341181584886548e-05,2.8409104751251742e-12,1.1470807836015484e-15,8.072145429306369e-06,2.403105804933974e-16,2.731167558432096e-06,1.313467202050382e-16,4.117439860557021e-17,1.0194708073487865e-17,1.1082587090421884e-15,7.733399815207353e-16,1.6767755065441188e-06,6.272436021399222e-17,4.542094156564575e-16,4.37151150279337e-17,3.168162159458344e-16,5.782256028745263e-13,2.2053250669617177e-17,4.0787963688516845e-08,2.743895961362213e-16,3.209016008915888e-06,8.027125213732378e-13,1.552717968198554e-17
1.3462486103082144e-06,0.11236886864862676,0.9,0.0,0.0,0.0,0.0,0.09957699175864831,0.00017328794433188973,2.4492035697152993e-06,1.593802544734734e-05,2.9286321501092283e-05,8.59548619130156e-07,3.2443950017563804e-05,3.4655335530679305e-06,6.286038055419858e-06,5.006670167065218e-05,0.00018903180517529098,4.694644610577683e-06,3.5960247571279396e-05,1.102735427942506e-08,8.171733871824366e-08,2.574736656747009e-08,4.461850673299982e-09,8.187272062374922e-05,4.516045431957792e-05,0.0004547793877272967,6.728217740550422e-05,0.00011597561120109448,6.398040722672551e-10,4.929901441971803e-05,5.344074976896617e-12,9.0320781509977e-08,8.722730697004104e-13,1.139602473346943e-12,1.1156649537995141e-12,3.752287364223121e-12,2.866387081269477e-13,9.791546726643006e-06,6.19596936982319e-05,1.7546658662998884e-13,4.3104421243226965e-05,1.329028867135757e-12,4.063557449152829e-13,3.392175122770262e-05,2.88411059180349e-12,1.1580446373157033e-15,8.265540204036619e-06,2.426699389821017e-16,2.8109398307814196e-06,1.3258791614094331e-16,4.2105219805572657e-17,1.0471127443585753e-17,1.1291262401353513e-15,7.919625138662761e-16,1.7247734648252052e-06,6.39228488814732e-17,4.626784097422625e-16,4.477935767598989e-17,3.2440987162536344e-16,5.891143468896747e-13,2.2687154392506203e-17,4.241602844527206e-08,2.8079157104346245e-16,3.272118889709193e-06,8.103852388431619e-13,1.589354528136398e-17
1.358677668462634e-06,0.11237025400285311,0.9,0.0,0.0,0.0,0.0,0.09957275335411847,0.0001748660971724354,2.4491748003400336e-06,1.598655653737117e-05,2.9357464357636734e-05,8.595218388435669e-07,3.2557421452790615e-05,3.4654336739992502e-06,6.285851933135774e-06,5.0535927331605924e-05,0.00019151708678748338,4.694517935879235e-06,3.6102990423901436e-05,1.1027224358571172e-08,8.171637919604848e-08,2.5746564712105743e-08,4.461835628062232e-09,8.206405525059138e-05,4.5583246823089616e-05,0.00046063520026761503,6.791917045425521e-05,0.00011762615413167064,6.398077801562021e-10,4.977841686498357e-05,5.3924480861316545e-12,9.052712268154879e-08,8.743442672710377e-13,1.1440632644264165e-12,1.1195055100157169e-12,3.8054803050736636e-12,2.872936306222617e-13,9.826529784590647e-06,6.287585107399173e-05,1.758928670346758e-13,4.3686110038441095e-05,1.3468899998514948e-12,4.079687923843422e-13,3.443366218085408e-05,2.927473817328934e-12,1.1690078563231679e-15,8.461182430661947e-06,2.450291750231025e-16,2.892048936310189e-06,1.3382905523973978e-16,4.3046797412761236e-17,1.0751831675826652e-17,1.15016874214083e-15,8.108292553055797e-16,1.7735408253446368e-06,6.513185727025779e-17,4.712062626058406e-16,4.585773339243779e-17,3.321021310660938e-16,6.000943649745859e-13,2.3332014671329614e-17,4.409100949679901e-08,2.8727233123263205e-16,3.3356212755409488e-06,8.180575528673524e-13,1.6264476901739124e-17
1.3711067266170537e-06,0.11237164083724305,0.9,0.0,0.0,0.0,0.0,0.09956851306108369,0.0001764419421764833,2.449145706794188e-06,1.6033881549555793e-05,2.942712738804607e-05,8.594950064268202e-07,3.266872413235801e-05,3.46533359284297e-06,6.285662062286331e-06,5.100519600286048e-05,0.0001940078629637573,4.694388637856698e-06,3.624368473309659e-05,1.1027093921408814e-08,8.171540850149872e-08,2.574576101340606e-08,4.461819725220234e-09,8.224803228943801e-05,4.6006020579867976e-05,0.00046650380324416893,6.855613001689413e-05,0.00011928123379443841,6.398111834851135e-10,5.025780259223248e-05,5.4407444340002665e-12,9.072531825118957e-08,8.763704997648971e-13,1.1484586471621402e-12,1.1232709884973541e-12,3.858814032152265e-12,2.8792233360263427e-13,9.860458084867304e-06,6.37941169795218e-05,1.7631028075880468e-13,4.426888129289394e-05,1.364782515332412e-12,4.0955869436527114e-13,3.494751791503019e-05,2.970997500390816e-12,1.1799711531164286e-15,8.659060556437334e-06,2.4738868941159846e-16,2.974496193780033e-06,1.3507027306155694e-16,4.399901783405815e-17,1.1036816852085384e-17,1.1714237770592148e-15,8.299372320156698e-16,1.8230775661647122e-06,6.63502925295596e-17,4.799336020022132e-16,4.695024366593926e-17,3.3989552497068793e-16,6.111818169785575e-13,2.3987878953271887e-17,4.581370630181236e-08,2.9382966366488215e-16,3.3995148862823006e-06,8.257294623716773e-13,1.6639946357647544e-17
1.3835357847714733e-06,0.11237302910329516,0.9,0.0,0.0,0.0,0.0,0.09956427096093416,0.00017801549060998334,2.4491162836800165e-06,1.6080013798099804e-05,2.9495340778151355e-05,8.594681215928114e-07,3.277787686197081e-05,3.465233306284208e-06,6.2854687568042925e-06,5.1474504449957347e-05,0.00019650399300310406,4.6942569278797956e-06,3.638235951921252e-05,1.1026961467887657e-08,8.171442666590759e-08,2.5744955380090198e-08,4.4618029990126e-09,8.242475718785461e-05,4.642877558665696e-05,0.00047238488392339987,6.91930561134182e-05,0.00012094073159443348,6.398145639090574e-10,5.0737171581820386e-05,5.488964528099443e-12,9.09154859822218e-08,8.783537434689388e-13,1.1527894929954387e-12,1.1269621266689995e-12,3.912284681187388e-12,2.8852584494421193e-13,9.893345405091347e-06,6.471441007532769e-05,1.767190102754126e-13,4.485270431929973e-05,1.3827054246725347e-12,4.111257745070239e-13,3.546328805034798e-05,3.014679038497264e-12,1.1909334036372507e-15,8.85916280437532e-06,2.49747862913545e-16,3.0582826588100646e-06,1.363113248112579e-16,4.4962008501738296e-17,1.1326106318751826e-17,1.1928335475158463e-15,8.492914600153607e-16,1.8733835281472096e-06,6.757977738055986e-17,4.886466362601704e-16,4.8056895840328184e-17,3.4778680580069427e-16,6.223528552949172e-13,2.4654783194579734e-17,4.758492038293527e-08,3.0046708926723614e-16,3.463791472934017e-06,8.334009696244207e-13,1.7019996154562222e-17
1.395964842925893e-06,0.1123744187532141,0.9,0.0,0.0,0.0,0.0,0.09956002713387588,0.0001795867539958132,2.4490865239084173e-06,1.6124966632547948e-05,2.9562134100974177e-05,8.594411832760617e-07,3.288489857454202e-05,3.465132811195741e-06,6.285272305260038e-06,5.194384946390496e-05,0.0001990053384104407,4.694123000275009e-06,3.6519043392575e-05,1.1026827284399358e-08,8.171343388344285e-08,2.5744148509660174e-08,4.461785517829772e-09,8.259433486742394e-05,4.685151184058382e-05,0.0004782781331077161,6.982994876478876e-05,0.00012260453019828052,6.398178574241163e-10,5.1216523814307914e-05,5.537108691670539e-12,9.109774303867273e-08,8.802945509666195e-13,1.1570567374756647e-12,1.1305795620904133e-12,3.96588843510622e-12,2.891043302446215e-13,9.925205473171976e-06,6.563665019365832e-05,1.771192324616115e-13,4.543754908994482e-05,1.4006578088611361e-12,4.126703574084819e-13,3.598094261253189e-05,3.0585158548240683e-12,1.2018949826015633e-15,9.061477186255613e-06,2.521068937861353e-16,3.143409129043311e-06,1.3755230961534343e-16,4.593570460967594e-17,1.1619701307054697e-17,1.2144153671202242e-15,8.688901432664629e-16,1.9244584188216174e-06,6.881977001787292e-17,4.974113730085392e-16,4.917768956818169e-17,3.557766410755154e-16,6.336138995743553e-13,2.533277034647882e-17,4.940545513562514e-08,3.071833814719435e-16,3.5284428223268214e-06,8.410720742196563e-13,1.7404612142856532e-17
1.4071509952648707e-06,0.11237567058240253,0.9,0.0,0.0,0.0,0.0,0.09955620627835675,0.000180998947049282,2.449059446933201e-06,1.616442684151408e-05,2.9621057890721716e-05,8.594168930852645e-07,3.297941184189157e-05,3.4650421848549806e-06,6.285093028445233e-06,5.2366288610216305e-05,0.00020126089571145686,4.694000717171992e-06,3.664037996816342e-05,1.1026705581364053e-08,8.17125305622661e-08,2.574342100738216e-08,4.461769070874519e-09,8.274093018955479e-05,4.723195843344724e-05,0.00048359220874179666,7.040312357351853e-05,0.00012410553017163338,6.398206359713167e-10,5.1647926480142966e-05,5.5803737803025744e-12,9.125510709893198e-08,8.820053510734847e-13,1.160843647551125e-12,1.133772764921058e-12,4.014242496797901e-12,2.896036529593156e-13,9.953012537975011e-06,6.646826568581027e-05,1.7747230155793401e-13,4.596475867911489e-05,1.4168394152983422e-12,4.1404151187875256e-13,3.644841845273898e-05,3.0980996495273815e-12,1.2117602030637663e-15,9.245441432353292e-06,2.5423010855220257e-16,3.221169110767608e-06,1.3866921227257713e-16,4.682111842450378e-17,1.188761705041326e-17,1.2340054894679854e-15,8.867363494067818e-16,1.9710829072483454e-06,6.994417266480278e-17,5.054167947103417e-16,5.0198493772894975e-17,3.6305300712002217e-16,6.438340369080967e-13,2.5952469466754394e-17,5.108677100787876e-08,3.1329429995931916e-16,3.5869427018388194e-06,8.479757236211202e-13,1.7754655432501766e-17
1.4183371476038483e-06,0.11237692346051235,0.9,0.0,0.0,0.0,0.0,0.09955238414486854,0.00018240930748350596,2.4490320882324886e-06,1.620295232942877e-05,2.967887561270261e-05,8.593925597613506e-07,3.30722283854616e-05,3.4649513850802674e-06,6.284911596515957e-06,5.2788752496727477e-05,0.0002035204691445319,4.693876902646946e-06,3.676014704165791e-05,1.102658267223536e-08,8.171161760747449e-08,2.5742691883408915e-08,4.46175190028612e-09,8.288189652724342e-05,4.7612389833084844e-05,0.0004889156728490532,7.097627132606872e-05,0.0001256098360265463,6.39823293987737e-10,5.207931554259369e-05,5.62357794073496e-12,9.140624243517155e-08,8.836830317618661e-13,1.1645804300397386e-12,1.1369072961043217e-12,4.062698588998044e-12,2.900832272183304e-13,9.980008537856365e-06,6.730133747080266e-05,1.7781874415940377e-13,4.649275109486047e-05,1.4330435108620517e-12,4.153949313854573e-13,3.691737543295335e-05,3.1378053326809702e-12,1.221624938632294e-15,9.431178613733175e-06,2.5635324713274376e-16,3.3000151627705034e-06,1.3978605720553035e-16,4.771516305249485e-17,1.215902749802178e-17,1.2537387204045724e-15,9.047803784629787e-16,2.0183294898160154e-06,7.107694428273736e-17,5.134795325136872e-16,5.123075218324573e-17,3.704097271694433e-16,6.54129186779385e-13,2.658120608816252e-17,5.2809276826686927e-08,3.194689142548761e-16,3.645733587391112e-06,8.548790471637276e-13,1.810839313311746e-17
1.429523299942826e-06,0.11237817735413137,0.9,0.0,0.0,0.0,0.0,0.09954856078944307,0.0001838178441893503,2.449004443919538e-06,1.6240552877732054e-05,2.9735607594609712e-05,8.593681826243496e-07,3.316336224651549e-05,3.464860409840177e-06,6.284728173841657e-06,5.321123884094955e-05,0.00020578396224613696,4.693751667455614e-06,3.687836463784017e-05,1.1026457832758734e-08,8.171069533643093e-08,2.5741961591009388e-08,4.4617340878108685e-09,8.301730921969813e-05,4.799280603819217e-05,0.0004942483073626345,7.154939203970487e-05,0.00012711736485715563,6.398259656304668e-10,5.251069098717861e-05,5.666721516153518e-12,9.155123314025384e-08,8.853286342091189e-13,1.1682677023656862e-12,1.139983677219979e-12,4.11125401391864e-12,2.9054358288678277e-13,1.0006203367622498e-05,6.81358095192556e-05,1.7815868286468848e-13,4.702150577076688e-05,1.4492694432698063e-12,4.1673084044771947e-13,3.7387792525399446e-05,3.1776311019897275e-12,1.2314887531579404e-15,9.6186795838871e-06,2.584760630749914e-16,3.379947344320071e-06,1.4090276304730943e-16,4.861788248811139e-17,1.2433943116851002e-17,1.2735914069156404e-15,9.230240227507935e-16,2.0661976861830113e-06,7.221872894484973e-17,5.215127113667544e-16,5.227446487046914e-17,3.7784519931551983e-16,6.64489066168814e-13,2.7219004925255764e-17,5.457356168272072e-08,3.257085525899778e-16,3.704809576988165e-06,8.617820458551298e-13,1.8465841665145516e-17
