Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870)
0.0005150386607815703,0.13399468750384896,0.9,0.0,0.0,0.0,0.0,0.023961647802731786,0.002819617425551115,6.060050713579699e-07,2.3765649051408886e-06,7.908606431045548e-06,2.1517294655556203e-07,8.958155817233708e-06,8.560865995131447e-07,3.483465493833266e-06,0.006149291252804717,0.05188429757411825,1.7622534464170137e-06,1.1148080693215906e-05,2.728498642251421e-09,2.0219278689548687e-08,6.445402533628015e-09,1.2120076173619905e-09,4.3970222675346125e-06,0.009279346351242007,0.10534358358426929,0.004256457831643053,0.0011779986517271262,1.752556034379307e-10,0.010597449354351028,1.754730753017101e-11,9.788943365962366e-10,4.75339278000319e-14,7.129300513881584e-14,6.216340376751747e-14,7.691133073942965e-12,3.288469699222155e-15,3.569886168195514e-07,0.00435341095999401,5.512223151139826e-14,0.0010593747702178405,6.591410079492676e-12,1.3056662985963098e-13,0.00047816329685716817,8.204006629079088e-12,7.283157993284039e-14,0.024228475858839048,5.215241992066549e-14,0.010591410172980605,2.7240529607203886e-14,1.576947531540577e-13,5.923531922133468e-14,9.747031197867573e-13,4.267656214208983e-13,0.007823682974967338,1.874991700971946e-13,1.297242331917172e-12,8.199314092490894e-14,5.677925641588909e-13,5.085476784462671e-10,7.361011377559962e-14,0.007603354193697525,3.6611586860634956e-13,0.009152284776150831,5.126724558817749e-11,7.04157998494329e-14,4.872463729964584e-13,3.5795406799549736e-11,5.4010814214215205e-09,1.2500102645565013e-10,1.9102869431908282e-10,4.54909595451049e-13,2.3775184139906367e-10,3.866462233321997e-14,2.1958448480850146e-15,2.3148499422598218e-11,8.746886428436668e-14,6.05397097579525e-13,9.47431091749435e-12,0.009616014828064713,9.546477262568435e-13,1.5635713566641398e-15,1.3312813824492074e-11,1.0701624495019527e-08,1.3290356909478077e-11,1.8015477838746248e-08,0.0033478132809230867,9.936640324895979e-12,8.165643373740474e-16
0.0005180228913762376,0.134057451597551,0.9,0.0,0.0,0.0,0.0,0.02376773410672762,0.00281382532932132,6.0105724873019e-07,2.360416101163983e-06,7.844705479451682e-06,2.1346852207957023e-07,8.914165695135133e-06,8.492026046524283e-07,3.471934185736766e-06,0.006148790997766584,0.05204543972135784,1.7530762088055782e-06,1.1057917643185706e-05,2.7062213737267467e-09,2.0054195244766252e-08,6.394347314779483e-09,1.2028393993412317e-09,4.372257142773085e-06,0.009303629444886288,0.10565805625189105,0.004237349084420096,0.0011762881949091103,1.7392662245307556e-10,0.010625214376232619,1.7361416563641395e-11,9.650517813620143e-10,4.674639271853076e-14,7.011127911058277e-14,6.132881846517886e-14,7.61424754197694e-12,3.242686220646704e-15,3.5393847266886107e-07,0.0043560625399142365,5.474310235202462e-14,0.001057098034441456,6.5209623501922705e-12,1.2956402079376493e-13,0.0004785928700063174,8.141111638609535e-12,7.250461316248339e-14,0.02430144003802433,5.228905779553722e-14,0.010633723946854143,2.731181526464436e-14,1.5778566836341976e-13,5.926383262673526e-14,9.678807114501767e-13,4.2403421631839376e-13,0.007848721017410626,1.8751640610119823e-13,1.2973576027901132e-12,8.205016159120648e-14,5.681856826840918e-13,5.049881126308326e-10,7.387046580950819e-14,0.007628156496220907,3.6351867149754027e-13,0.009178081336862416,5.103708875956787e-11,7.04155747634637e-14,4.872433210800179e-13,3.563470856482507e-11,5.37683405765015e-09,1.2420098909710776e-10,1.8967355188745819e-10,4.530619751867349e-13,2.3678620972063545e-10,3.871025916781667e-14,2.185986922598017e-15,2.3044577607975176e-11,8.773572051152268e-14,6.072422235978433e-13,9.433486863524707e-12,0.009671442564595432,9.51773339993276e-13,1.5676678700306688e-15,1.3347652137551258e-11,1.0729629584654514e-08,1.3325176424798427e-11,1.806267673724298e-08,0.0033534739318043087,9.962643489216088e-12,8.187012021402152e-16
0.0005210071219709049,0.1341197873768315,0.9,0.0,0.0,0.0,0.0,0.023575404093278393,0.00280804819709289,5.96150022695402e-07,2.344392127498133e-06,7.781326386678893e-06,2.1177776722411235e-07,8.870480989411465e-06,8.423744364097554e-07,3.460454992666507e-06,0.006148109912595011,0.05220546288996197,1.7439548378193448e-06,1.0968491460969547e-05,2.684126888953395e-09,1.989046629991365e-08,6.3437015628679504e-09,1.1937420158153598e-09,4.3476866008161175e-06,0.009327715529763463,0.1059705361512855,0.004218197107416174,0.0011745884490274151,1.7260792485528452e-10,0.010652753562333287,1.717758277609445e-11,9.51420866913514e-10,4.597212346717796e-14,6.894946696368463e-14,6.050629167879214e-14,7.538213750643424e-12,3.197594368994424e-15,3.509183763697296e-07,0.004358603350393362,5.436681970904039e-14,0.001054816921648656,6.451236821076549e-12,1.2856965704534762e-13,0.00047902167589706845,8.078711883169457e-12,7.217690669425687e-14,0.024373911105771407,5.242458428214891e-14,0.01067588204365954,2.7382522581479016e-14,1.5787244978096903e-13,5.929020180862649e-14,9.61080991469791e-13,4.2131179628406945e-13,0.007873610190082073,1.875292322629671e-13,1.297442486128536e-12,8.210577594616756e-14,5.685691142970324e-13,5.014403843792276e-10,7.412951367950671e-14,0.007652813029134314,3.6092691940951084e-13,0.009203646690500942,5.0806411246410474e-11,7.041299760446725e-14,4.872240402235415e-13,3.54736467813048e-11,5.352531838889785e-09,1.2340358349393176e-10,1.883212505100409e-10,4.512085123907412e-13,2.3581752452838246e-10,3.87551513795238e-14,2.176106695494143e-15,2.2940420690688577e-11,8.800101285752892e-14,6.090765721129406e-13,9.392563969806875e-12,0.009726620612366852,9.48893435139019e-13,1.5717310630814735e-15,1.3382207807333796e-11,1.0757407468962886e-08,1.3359712718197594e-11,1.8109491719921606e-08,0.0033590058021509277,9.98843568983369e-12,8.208207305200389e-16
0.0005239913525655722,0.1341816978706312,0.9,0.0,0.0,0.0,0.0,0.023384644583974892,0.0028022861223447226,5.912830613903127e-07,2.3284918946026867e-06,7.718464806285581e-06,2.1010057142504226e-07,8.827099552833046e-06,8.356016390936285e-07,3.4490277820047604e-06,0.006147250259371918,0.05236437387726203,1.7348889473220224e-06,1.0879796019336908e-05,2.6622136937387647e-09,1.9728080782418053e-08,6.293461965997369e-09,1.1847149269037006e-09,4.323308539982184e-06,0.009351606215557237,0.10628103812869867,0.0041990048354064976,0.00117289935911361,1.7129943271101245e-10,0.010680068760654351,1.6995782677368052e-11,9.379980270474592e-10,4.52108901344073e-14,6.78072235190495e-14,5.969563688056078e-14,7.463021141698435e-12,3.153182601957882e-15,3.47927976071105e-07,0.004361034632592412,5.399336108638494e-14,0.0010525316367316526,6.382227145269622e-12,1.2758346968282487e-13,0.0004794497019389001,8.016802939549603e-12,7.184851074463535e-14,0.02444589281215883,5.2559008474926136e-14,0.010717885286359382,2.74526562831087e-14,1.5795515500774355e-13,5.931445390211918e-14,9.54304528622824e-13,4.1859855123531556e-13,0.007898351557464012,1.8753772178394402e-13,1.2974974862980004e-12,8.216000841004057e-14,5.689430272559119e-13,4.979047904488587e-10,7.438726230262396e-14,0.007677324951630734,3.583409363065196e-13,0.009228982390261006,5.0575248396839277e-11,7.040810334946568e-14,4.871887716972532e-13,3.531224612949034e-11,5.328178489120946e-09,1.226088652735448e-10,1.8697195922202626e-10,4.49349486671924e-13,2.348459319557824e-10,3.879930966878849e-14,2.166205680781348e-15,2.2836044631343463e-11,8.826475084606208e-14,6.109002085446048e-13,9.35154864387612e-12,0.009781548424756363,9.460083712940885e-13,1.5757612084747982e-15,1.3416483143210451e-11,1.0784960004353002e-08,1.3393968107344173e-11,1.8155925928451508e-08,0.0033644101106158402,1.0014018650452953e-11,8.229230641625369e-16
0.0005269755831602396,0.1342431862261441,0.9,0.0,0.0,0.0,0.0,0.023195442543082177,0.0027965391935470094,5.864560362901105e-07,2.3127143270538246e-06,7.656116438924735e-06,2.0843682524609624e-07,8.784019257936043e-06,8.2888376170529e-07,3.437652417586507e-06,0.00614621427046938,0.05252217944616179,1.7258781548083202e-06,1.0791825256797256e-05,2.6404803089214478e-09,1.95670277310958e-08,6.243625246057043e-09,1.1757575975469539e-09,4.299120898167818e-06,0.009375303095198996,0.1065895768766361,0.004179775130684731,0.0011712208705166032,1.7000106876500427e-10,0.010707161800062336,1.6815993163898077e-11,9.247797780088905e-10,4.446246892065977e-14,6.668421276535359e-14,5.88966726255829e-14,7.388659368665114e-12,3.109439642493757e-15,3.449669261261415e-07,0.004363357611744183,5.3622704235284816e-14,0.0010502423798280354,6.313926998226084e-12,1.266053905165492e-13,0.0004798769358364533,7.95538044605104e-12,7.151947428987328e-14,0.02451738886546878,5.2692339374127927e-14,0.010759734492903522,2.752222104575597e-14,1.5803384061399074e-13,5.933661577538769e-14,9.475518670046659e-13,4.158946630220925e-13,0.007922946176094342,1.8754194636682915e-13,1.2975230973272632e-12,8.221288284494264e-14,5.693075859680615e-13,4.943816147195002e-10,7.464371658048016e-14,0.007701693409688533,3.5576103354041276e-13,0.00925408997522476,5.0343634685978525e-11,7.040092650783528e-14,4.87137753542567e-13,3.515053068033701e-11,5.303777640351237e-09,1.2181688770039463e-10,1.8562584047782932e-10,4.4748517148036077e-13,2.3387157491751564e-10,3.8842744514686365e-14,2.156285355075409e-15,2.2731464996358187e-11,8.852694390113505e-14,6.127131976220805e-13,9.3104471356051e-12,0.009836225502596349,9.431184984854287e-13,1.5797585760456952e-15,1.3450480430517868e-11,1.081228902791317e-08,1.3427944885907566e-11,1.8201982471970425e-08,0.003369688065370685,1.0039394076839097e-11,8.250083432425571e-16
0.0005299598137549069,0.13430425541178226,0.9,0.0,0.0,0.0,0.0,0.02300778501480564,0.0027908074967309855,5.816686213244955e-07,2.2970583599586556e-06,7.594277011687402e-06,2.0678641985951424e-07,8.741237986676837e-06,8.222203560072111e-07,3.4263287577662948e-06,0.006145004161678047,0.05267888633981459,1.7169220797965174e-06,1.0704573149038727e-05,2.61892526639152e-09,1.9407296266649944e-08,6.194188143163494e-09,1.1668694950569138e-09,4.27512163860947e-06,0.009398807752239417,0.10689616700099727,0.004160510815378777,0.001169552928682194,1.6871275612783678e-10,0.010734034498710698,1.663819154754037e-11,9.117626935659155e-10,4.3726640363437394e-14,6.558010526364863e-14,5.810922131864722e-14,7.315118237362436e-12,3.06635439946221e-15,3.4203488688832256e-07,0.004365573504370078,5.3254827015957895e-14,0.0010479493487472655,6.2463301591919304e-12,1.2563535177854366e-13,0.00048030336547637167,7.894440063554783e-12,7.118984561895509e-14,0.024588402950184926,5.282458592729189e-14,0.010801430478253356,2.7591221518105304e-14,1.5810856201337165e-13,5.935671391841604e-14,9.408235474522468e-13,4.1320031306389875e-13,0.007947395097927381,1.8754197635388396e-13,1.2975198038753882e-12,8.226442269794965e-14,5.696629519823354e-13,4.908711393707259e-10,7.489888143950312e-14,0.00772591954196008,3.5318751817855917e-13,0.009278970976543493,5.011160410517288e-11,7.039150110315793e-14,4.870712204521886e-13,3.498852416701929e-11,5.2793328736213375e-09,1.2102770391282614e-10,1.8428305449632114e-10,4.456158367085583e-13,2.328945944689547e-10,3.8885466195738985e-14,2.146347174271176e-15,2.2626697133711953e-11,8.87876014277476e-14,6.145156039411866e-13,9.2692656074958e-12,0.009890651372870249,9.402241566360655e-13,1.5837234340485876e-15,1.348420194113444e-11,1.0839396365913147e-08,1.3461645334120628e-11,1.8247664441402472e-08,0.003374840868752304,1.006456366471217e-11,8.270767071094635e-16
0.0005329440443495742,0.134364908539518,0.9,0.0,0.0,0.0,0.0,0.022821659182114977,0.0027850911134272706,5.769204929510893e-07,2.2815229418122353e-06,7.53294229753345e-06,2.0514924756749177e-07,8.698753641888068e-06,8.156109781029675e-07,3.4150566639752836e-06,0.006143622119994493,0.05283450126698132,1.708020345348891e-06,1.0618033735250173e-05,2.5975471094204807e-09,1.9248875594128178e-08,6.145147431280232e-09,1.1580500917946134e-09,4.251308773266133e-06,0.009422121753909381,0.10720082295793132,0.0041412146421011195,0.001167895479424801,1.6743441856389524e-10,0.010760688656098902,1.6462355161791387e-11,8.98943432518181e-10,4.300318715971867e-14,6.449457477731193e-14,5.73331058964725e-14,7.242387639746086e-12,3.023916052419811e-15,3.3913152520363627e-07,0.004367683511539024,5.2889707557762946e-14,0.001045652737029997,6.179430356526864e-12,1.2467328641391722e-13,0.0004807289790190441,7.833977535047356e-12,7.085967183139768e-14,0.024658938710171725,5.295575699015522e-14,0.010842974052383117,2.765966230093273e-14,1.5817937464282527e-13,5.937477477774261e-14,9.341200753247735e-13,4.105156694887536e-13,0.007971699366991094,1.8753788164889274e-13,1.2974880875586804e-12,8.231465121286308e-14,5.700092854389236e-13,4.873736280717444e-10,7.515276173433749e-14,0.007750004474268214,3.506206840549822e-13,0.009303626911590979,4.987918980848285e-11,7.037986093964735e-14,4.86989405596371e-13,3.4826249738109724e-11,5.2548476817627545e-09,1.2024136315607146e-10,1.8294375459158313e-10,4.437417462505315e-13,2.3191512853045006e-10,3.8927484977156844e-14,2.1363925584015035e-15,2.2521756013328348e-11,8.904673266863471e-14,6.163074909771507e-13,9.228010070833536e-12,0.009944825607718519,9.373256809981935e-13,1.587656047985648e-15,1.3517649923524951e-11,1.086628382580146e-08,1.3495071708820146e-11,1.8292974895957662e-08,0.003379869712676204,1.00895290923164e-11,8.291282936765097e-16
0.0005359282749442415,0.13442514852534132,0.9,0.0,0.0,0.0,0.0,0.022637052303544708,0.0027793901228750496,5.722113287834738e-07,2.2661070239952052e-06,7.472108094479062e-06,2.035252013083955e-07,8.656564135527809e-06,8.090551865009034e-07,3.4038359987419495e-06,0.006142070316803585,0.05298903091724382,1.699172576486365e-06,1.0532201090045655e-05,2.5763443864841082e-09,1.9091754957161254e-08,6.0964999034273056e-09,1.149298863239682e-09,4.227680321700808e-06,0.009445246658562985,0.10750355912173286,0.004121889326028739,0.001166248468602224,1.6616598024898251e-10,0.01078712606158829,1.6288461329135637e-11,8.863186689712249e-10,4.2291893584326503e-14,6.342729738170844e-14,5.656814955284153e-14,7.1704575229606156e-12,2.9821138300826166e-15,3.3625650667478154e-07,0.00436968882615925,5.252732414353934e-14,0.0010433527359552303,6.113221277001415e-12,1.237191277650758e-13,0.00048115376479437156,7.773988652575322e-12,7.052899938616459e-14,0.024728999766825396,5.308586136856331e-14,0.01088436602236118,2.7727547968955523e-14,1.5824633405332586e-13,5.939082482561477e-14,9.27441933646458e-13,4.078408921063373e-13,0.007995860022941816,1.875297319954865e-13,1.2974284288698029e-12,8.236359148812645e-14,5.703467454671033e-13,4.838893328387692e-10,7.540536227135877e-14,0.007773949325556049,3.480608168013854e-13,0.009328059290246384,4.9646424499073744e-11,7.036603974551537e-14,4.868925416140325e-13,3.466373022736029e-11,5.230325510104503e-09,1.194579122389292e-10,1.8160808979801627e-10,4.4186316098884114e-13,2.309333134484512e-10,3.8968811105737764e-14,2.126422908186789e-15,2.2416656401540062e-11,8.930434677137801e-14,6.180889215478301e-13,9.186686455466287e-12,0.009998747803459506,9.34423408376479e-13,1.591556681863249e-15,1.3550826613418942e-11,1.089295320478933e-08,1.352822625412761e-11,1.8337916877610047e-08,0.003384775783512503,1.0114292028390492e-11,8.311632400758092e-16
0.0005389125055389088,0.13448497843022414,0.9,0.0,0.0,0.0,0.0,0.022453951785013155,0.0027737045995783636,5.675408111661425e-07,2.25080957752568e-06,7.411770249070519e-06,2.0191417511411619e-07,8.614667399970828e-06,8.025525448546757e-07,3.3926666138817304e-06,0.006140350892981157,0.05314248194295743,1.6903784019819077e-06,1.0447069355859026e-05,2.555315667359249e-09,1.893592375721328e-08,6.0482423853814274e-09,1.1406152888139808e-09,4.2042343524938715e-06,0.009468184007199072,0.10780438970774592,0.004102537509253871,0.001164611842408304,1.6490736599176314e-10,0.010813348484695359,1.6116488265182188e-11,8.738851961391781e-10,4.15925543927731e-14,6.237796492594723e-14,5.581418599040606e-14,7.09931819397048e-12,2.9409373464223254e-15,3.334095082171385e-07,0.004371590624718161,5.2167655262108085e-14,0.001041049532173313,6.0476967752590145e-12,1.2277280994479446e-13,0.0004815777114160291,7.71446923655835e-12,7.019787349167913e-14,0.02479858969859919,5.3214907770700533e-14,0.01092560718992256,2.7794883045942554e-14,1.5830949332446285e-13,5.940488988534523e-14,9.207896002615213e-13,4.0517614127483856e-13,0.008019878096965596,1.8751759424831512e-13,1.2973412884122596e-12,8.24112656506499e-14,5.706754845060873e-13,4.804185029852262e-10,7.565668792103533e-14,0.007797755201174678,3.455081925598534e-13,0.00935226960774075,4.941333999983653e-11,7.035007038380169e-14,4.8678085518528e-13,3.450098785390454e-11,5.205769711237344e-09,1.1867739813082395e-10,1.8027620419860684e-10,4.399803355256974e-13,2.299492822870749e-10,3.900945434906694e-14,2.1164395866441015e-15,2.2311412667212887e-11,8.956045287275602e-14,6.198599583930571e-13,9.14530053225769e-12,0.010052417603601265,9.315176533804104e-13,1.5954255967598049e-15,1.3583734221646805e-11,1.091940628007254e-08,1.3561111189274705e-11,1.8382493394594832e-08,0.003389560256425484,1.0138854123088499e-11,8.331816819122472e-16
0.0005418967361335761,0.1345444012001126,0.9,0.0,0.0,0.0,0.0,0.022272345133379338,0.002768034615105906,5.629086240656229e-07,2.2356295819526667e-06,7.351924641300788e-06,2.0031606387365066e-07,8.573061380771894e-06,7.961026199157717e-07,3.381548364806149e-06,0.006138465968612107,0.05329486097014006,1.6816374531843564e-06,1.0362632721472707e-05,2.5344595291255184e-09,1.8781371449863907e-08,6.00037172859234e-09,1.1319988521771332e-09,4.180968964415308e-06,0.009490935328919979,0.10810332882211955,0.004083161784682884,0.0011629855472571032,1.636585011350767e-10,0.010839357681330328,1.5946414085612846e-11,8.616398486843646e-10,4.0904963711588493e-14,6.134626834234885e-14,5.507104679150391e-14,7.028959952823521e-12,2.9003763465037944e-15,3.305902103546785e-07,0.00437339007263376,5.181067959701553e-14,0.0010387433094394339,5.98285067400806e-12,1.2183426758533637e-13,0.0004820008076923573,7.655415173815713e-12,6.986633851475192e-14,0.024867712054345018,5.334290483779176e-14,0.010966698352959043,2.786167202073939e-14,1.5836890585862403e-13,5.941699573687947e-14,9.141635274428681e-13,4.0252156698554144e-13,0.008043754614285857,1.875015352956606e-13,1.2972271270045582e-12,8.245769586769333e-14,5.709956552687203e-13,4.769613744827144e-10,7.590674348563076e-14,0.007821423197228594,3.4296307927967355e-13,0.009376259349248756,4.9179967541238646e-11,7.033198556517809e-14,4.866545719305276e-13,3.433804442323882e-11,5.181183575339298e-09,1.1789986476467481e-10,1.7894823760151842e-10,4.3809351999100797e-13,2.2896316577306427e-10,3.90494245622927e-14,2.1064439314162235e-15,2.2206038911717903e-11,8.981505997153018e-14,6.2162066330049e-13,9.103857965068313e-12,0.010105834683097503,9.2860873176288e-13,1.5992630517462337e-15,1.361637494197131e-11,1.0945644815126903e-08,1.3593728716428006e-11,1.8426707432014933e-08,0.0033942242988434096,1.0163217013825333e-11,8.351837537438402e-16
