Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642)
2.5034136609745362e-15,0.11224537200007555,0.9,0.0,0.0,0.0,0.0,0.09999999999932707,1.7234466154160576e-13,1.7226147918267672e-13,1.1908034419172942e-13,1.1908034611623524e-13,1.0313913066566814e-13,1.0313918872884774e-13,1.0313637687486078e-13,1.0313637703430219e-13,9.19631352604511e-14,9.196355736274807e-14,8.326504092528426e-14,8.326504233843519e-14,8.306881772466766e-17,1.0972489604589375e-19,4.642295519958843e-20,1.006039857630935e-20,1.3571508328656944e-18,1.1020081169025444e-25,9.578507455652125e-21,5.581640370852757e-22,7.40121481672068e-22,2.2600231751772046e-21,1.9570623519054554e-25,8.067730202676931e-22,2.006773158731333e-21,5.548428888444257e-22,3.9116188854944554e-22,4.894626688678556e-22,3.0156412234565e-30,9.366127130258777e-19,4.2198643821765087e-19,2.0374386510558134e-27,2.3466558459610395e-22,9.52873107086894e-23,3.656142500499408e-31,1.392691935249274e-22,2.0567065172481672e-23,8.508757710953702e-32,5.61594884915272e-31,9.265053499931179e-27,3.3037211921249014e-31,8.993204254722568e-35,3.304164588136433e-31,1.9523719760980688e-35,1.0689898867359384e-44,2.4940891506687813e-42,1.105082247669304e-50,4.137732615253198e-36,2.1496160398770796e-46,4.669401787319698e-46,9.552854443944498e-55,2.0190466256688302e-54,4.627325529502628e-43,5.579966859456524e-45,7.005639741818324e-51,1.0509572714165558e-49,6.18333551394591e-27,1.7971921664632133e-32,1.1808792554223565e-55,2.5382216705053476e-55,4.947194544387414e-34,1.2091021097161181e-32,1.5550958711537892e-51,4.6433551824449975e-46,3.504241928567805e-52,6.413824671223039e-53,4.1754767150179115e-44,2.7902461990677846e-34,8.114814809848163e-33,5.515997106463276e-56
5.009002312097616e-15,0.11224537200015115,0.9,0.0,0.0,0.0,0.0,0.09999999999865355,3.448390606337815e-13,3.4453466408238234e-13,2.382641437325675e-13,2.382641517033109e-13,2.0636775373665952e-13,2.0636798634872376e-13,2.0636235721129468e-13,2.0636235785218154e-13,1.8400616898648826e-13,1.8400748810805697e-13,1.66602421361969e-13,1.6660242719801443e-13,3.039399999777058e-16,4.390246821733121e-19,1.8581031888634027e-19,4.0267142697528426e-20,2.718475509789085e-18,8.821411485126617e-25,3.833615366743732e-20,4.109713627608709e-21,2.962414736061682e-21,9.045059136536801e-21,1.566568904193102e-24,2.8503911074286317e-21,4.015284973299485e-21,1.9530999758387893e-21,1.3859081040527496e-21,1.7483823251486514e-21,2.159020557394505e-29,1.4000011133006723e-18,1.3183775695873445e-18,8.162308584243657e-27,7.232462750633033e-22,5.974251190646582e-22,4.1207595280906295e-30,4.93215215833818e-22,1.4654624523315987e-22,1.160910155079546e-30,9.099583033804722e-31,3.7084359688253917e-26,5.025020562475798e-31,7.200031650530981e-34,5.025653576741689e-31,7.988116189654387e-35,1.3770348627132365e-43,5.326071467282579e-41,4.8291266742491785e-49,5.228609792160563e-35,3.721560535726321e-45,1.0589965960557759e-44,3.3253109088707754e-53,9.256288099065201e-53,1.9822369702644633e-41,8.686527174664992e-44,2.244833510890838e-49,2.4961852963493347e-48,2.474945635205186e-26,2.6469761536049657e-31,6.423380744700574e-54,1.8108970438736572e-53,4.303792419076817e-33,1.8154071468115948e-31,1.2996156709889614e-49,7.432526386004271e-45,2.940500428278408e-50,1.077085620909804e-50,3.693882623716764e-43,2.087041024200361e-33,1.1951822233167598e-31,3.7806177730128705e-54
1.0020179614343776e-14,0.11224537200030232,0.9,0.0,0.0,0.0,0.0,0.09999999999730652,6.898278687621079e-13,6.887905032251361e-13,4.766317343726353e-13,4.766317678095611e-13,4.128246521189382e-13,4.128255841064062e-13,4.1281431059079737e-13,4.1281431317207016e-13,3.68092236434988e-13,3.6809587227402125e-13,3.332771763336369e-13,3.3327720073786744e-13,1.035525715737093e-15,1.7556405335242924e-18,7.434634299650174e-19,1.611156615704078e-19,5.458234934969353e-18,7.059175947238938e-24,1.533765603525583e-19,2.8310022066589404e-20,1.1853517685049096e-20,3.6184631149685496e-20,1.2534509055814269e-23,9.202165055020604e-21,8.032294350629426e-21,6.271306524525899e-21,4.492990624197346e-21,5.7378599116299e-21,1.424039792443687e-28,1.8063827960412672e-18,3.6315549742053635e-18,3.275769590431903e-26,1.962496378713465e-21,3.3219091752990474e-21,3.8004269775866407e-29,1.5978848937309696e-21,9.619935892843669e-22,1.4058795654629914e-29,1.60143424771119e-30,1.4838574573890196e-25,6.679339182631656e-31,5.762213565025022e-33,6.6798392972212345e-31,3.2317990482364113e-34,1.5523861239419476e-42,9.45775540751763e-40,1.7538887737826257e-47,5.877322700036325e-34,6.206588849236003e-44,2.1379985840639043e-43,1.1125805289142928e-51,3.7754948541098134e-51,7.068838782838303e-40,1.195282119843247e-42,7.188303317429928e-48,5.402323319928586e-47,9.903006371313088e-26,3.645605754591947e-30,2.9824897461883276e-52,1.0205237114198225e-51,3.832400796329216e-32,2.5344414190810936e-30,9.413839747419757e-48,1.188436442250144e-43,1.89883718357748e-48,1.392578127728771e-48,3.117758699392761e-42,1.4491184047999805e-32,1.6460908365582468e-30,2.207997212296793e-52
1.5031356916589936e-14,0.11224537200045354,0.9,0.0,0.0,0.0,0.0,0.09999999999595949,1.0348166876103498e-12,1.0328318636356774e-12,7.149993165711032e-13,7.149993893812963e-13,6.192812027557746e-13,6.192831848508179e-13,6.192662566700776e-13,6.192662621760888e-13,5.521783038799131e-13,5.521844871940975e-13,4.999519254036036e-13,4.999519784745307e-13,1.9808983173643887e-15,3.729824983479671e-18,1.5799818785617716e-18,3.4239569297390716e-19,8.220107073830661e-18,2.0186184796692694e-23,3.259344812087434e-19,7.460375416310342e-20,2.5191137118331226e-20,7.688885629310918e-20,3.584018041719277e-23,1.7042536074983644e-20,1.2049289833723938e-20,1.157780513390548e-20,8.341547782039594e-21,1.0730176618052505e-20,3.671197323403624e-28,1.984576829380101e-18,6.172920044379624e-18,6.979837291869078e-26,3.3115238945747466e-21,7.918912964802728e-21,1.0911566100538241e-28,2.965409727112065e-21,2.474852157918275e-21,4.547430129039953e-29,2.5416591828285493e-30,3.1534990725077085e-25,7.549945384725459e-31,1.647793669216538e-32,7.549802871134344e-31,7.293333905044049e-34,5.129622848669728e-42,3.5927141106345164e-39,7.311816146350065e-47,1.8641523680922374e-33,2.3778966581625203e-43,8.583915191942134e-43,4.5239115646030247e-51,1.614220096268614e-50,3.3159425115847334e-39,4.2245192008495946e-42,3.178170118305974e-47,2.1974584265658726e-46,2.104590373352961e-25,1.2525862932572796e-29,1.2292498748349858e-51,4.418742075752233e-51,1.1482466872362543e-31,8.747915900338786e-30,4.809327340387597e-47,4.529506062049695e-43,8.43029246171929e-48,7.525533626572391e-48,9.476397521976338e-42,3.8269332935583764e-32,5.6557701466070034e-30,9.331960974644477e-52
2.0042534218836096e-14,0.11224537200060473,0.9,0.0,0.0,0.0,0.0,0.09999999999461245,1.3798055176885724e-12,1.3767148410292019e-12,9.533668903279746e-13,9.533670167649296e-13,8.257374056614295e-13,8.257407889014185e-13,8.257181954442637e-13,8.25718204864238e-13,7.362643713212635e-13,7.362732048909773e-13,6.666266685718691e-13,6.666267606575409e-13,3.0839587505211897e-15,6.361237605618055e-18,2.695352619097109e-18,5.841037190112527e-19,1.1007783528228086e-17,4.257986237615981e-23,5.560042975053324e-19,1.4667608551924675e-19,4.297527309359227e-20,1.3115288933747248e-19,7.559364038657817e-23,2.586143850677904e-20,1.606627183980868e-20,1.7526168846614017e-20,1.2682042604314986e-20,1.6405872072414423e-20,7.092574039150213e-28,2.0627130383062763e-18,8.814342951722904e-18,1.1940061661866992e-25,4.706532341326537e-21,1.4452232987786738e-20,2.25267024225741e-28,4.507069465010726e-21,4.7738420519995884e-21,1.0314852573425813e-28,3.867774258942495e-30,5.379768461113942e-25,8.077444822874284e-31,3.475861714774562e-32,8.076075651797361e-31,1.2989238559123236e-33,1.2661935594370172e-41,9.851573131655965e-39,2.772440794005328e-46,4.193653997977855e-33,6.7600092882325595e-43,2.4983558139816872e-42,1.8304200254849578e-50,6.55544390569964e-50,1.046831803636417e-38,1.1060742229302103e-41,1.0862018796169261e-46,6.400909721775068e-46,3.5903637786310755e-25,2.9931885768004446e-29,5.599970183815072e-51,2.0089395900405687e-50,2.5092744837269098e-31,2.0978082215718326e-29,1.9471321782800057e-46,1.2181911790399965e-42,3.832985635217736e-47,3.5408467647257265e-47,2.1860047807492597e-41,7.532882771583295e-32,1.351506613702509e-29,4.597693411112867e-51
3.006488882332842e-14,0.11224537200090712,0.9,0.0,0.0,0.0,0.0,0.0999999999919184,2.069783205147398e-12,2.0642285678183395e-12,1.4301020180298134e-12,1.4301022858058778e-12,1.2386489954131817e-12,1.238656005380729e-12,1.2386220558383401e-12,1.238622075417577e-12,1.104436506195575e-12,1.1044507332014871e-12,9.999761410574697e-13,9.99976335926948e-13,5.540668982342694e-15,1.3165774155035083e-17,5.580502891218942e-18,1.2093296629546203e-18,1.665156708510001e-17,1.1630148931899637e-22,1.1511088169715527e-18,3.5917111379425224e-19,8.897924734489142e-20,2.714899710577144e-19,2.0644634147608754e-22,4.484949183264608e-20,2.4100205679611367e-20,3.029575656452854e-20,2.2049497200417735e-20,2.874242477286503e-20,1.694685808225338e-27,2.132686326629355e-18,1.4183487922209358e-17,2.4849251097644137e-25,7.534249177235424e-21,3.21335032881114e-20,5.78665304343409e-28,7.8329450042274e-21,1.1382951572884545e-20,3.022798617465528e-28,7.646324136446655e-30,1.1138678604885198e-24,8.838344035177432e-31,9.494180824192458e-32,8.832804168230257e-31,2.9272778976921072e-33,4.5216695675398706e-41,4.137722859530109e-38,1.905220488285473e-45,1.2307179347149182e-32,3.116546041776844e-42,1.1885059315266063e-41,1.3916021780885979e-49,5.187181276571818e-49,5.356760493154091e-38,4.3306395856266966e-41,6.6798307816212655e-46,2.97808138641795e-45,7.433760038581615e-25,9.522474516801827e-29,4.801718820701261e-50,1.7967399050543483e-49,7.189765212927834e-31,6.709307838550868e-29,1.59535039297529e-45,4.923532978972286e-42,3.3856005031854793e-46,3.717930822842695e-46,7.195734993366969e-41,1.8468103358910429e-31,4.2996580261778004e-29,4.468002515845491e-50
4.008724342782074e-14,0.11224537200120954,0.9,0.0,0.0,0.0,0.0,0.09999999998922435,2.7597609360445164e-12,2.75144126150573e-12,1.9068371146889024e-12,1.9068375776473833e-12,1.651559306551817e-12,1.6515712354351034e-12,1.651525889346876e-12,1.6515259227452117e-12,1.4726086410567409e-12,1.472628338190345e-12,1.3333255918404126e-12,1.3333259286097247e-12,8.295839248974518e-15,2.238533725491941e-17,9.490984133354785e-18,2.0567416746737337e-18,2.2408781683663877e-17,2.4334305316948033e-22,1.9576767610914273e-18,6.849492563561387e-19,1.513346493923668e-19,4.616510779299786e-19,4.319048296386387e-22,6.529430228761699e-20,3.2134093977873934e-20,4.399745617601321e-20,3.2163415360811374e-20,4.217497401068063e-20,3.1700966545333286e-27,2.1364981693877727e-18,1.961879437801259e-17,4.248977113327251e-25,1.038974243670208e-20,5.707661117783682e-20,1.132847612512812e-27,1.1422243600604119e-20,2.125987890368516e-20,6.546372500171989e-28,1.3336011615368788e-29,1.894450776221524e-24,9.3764878332171e-31,1.9865645463128056e-31,9.363656509431416e-31,5.2109085743134526e-33,1.0661824853539354e-40,1.0766919406555645e-37,6.262542068648887e-45,2.6931119669429334e-32,8.445100854092934e-42,3.3176714630288895e-41,4.751362758560114e-49,1.8157339575581e-48,1.6580471122080278e-37,1.0719684176301568e-40,2.2425708078831893e-45,8.690996581638575e-45,1.2643234301472635e-24,2.2062772009094267e-28,1.7079519767617376e-49,6.5412612541464454e-49,1.5580785338449922e-30,1.5610688443886352e-28,6.104622900050301e-45,1.3329552553777267e-41,1.227647551551553e-45,1.5615205671007835e-45,1.6345562681024146e-40,3.5244130868050395e-31,9.961945771573472e-29,1.6687249348180773e-49
6.013195263680539e-14,0.11224537200181431,0.9,0.0,0.0,0.0,0.0,0.09999999998383623,4.139716543976029e-12,4.125482514258457e-12,2.860307206073561e-12,2.860308238469967e-12,2.4773757309007265e-12,2.4774017426380006e-12,2.4773334680504497e-12,2.4773335411353937e-12,2.2089529107359088e-12,2.208983595344515e-12,2.0000244221423635e-12,2.000025172929197e-12,1.418183057252523e-14,4.874970672431174e-17,2.067823523706965e-17,4.481001501617851e-18,3.433564472158447e-17,7.6838113205233375e-22,4.2651228282226814e-18,1.7481879654831867e-18,3.2973783020225774e-19,1.0053777645896105e-18,1.3633063932786995e-21,1.074662846187217e-19,4.820174344866447e-20,7.219048426043807e-20,5.306786730654928e-20,7.012054515978019e-20,7.82858215473079e-27,2.1321939248151396e-18,3.0501335350857495e-17,9.393169245173848e-25,1.610458442552923e-20,1.308955179687856e-19,2.9606530498407995e-27,1.8838498234656185e-20,5.2371436588222887e-20,2.0581101865966683e-27,3.1793320018142773e-29,4.127753347410645e-24,1.0435411871272604e-30,6.273231879968873e-31,1.0392302778706248e-30,1.1738484458590975e-32,3.707106611821887e-40,4.418526111096051e-37,3.8615136519665277e-44,9.077310514494825e-32,4.1741988393068305e-41,1.707763225182733e-40,3.472856230918713e-48,1.4036219250740094e-47,1.0707904224267445e-36,4.044721066042952e-40,1.7323971944704912e-44,4.849344023499023e-44,2.754790579848021e-24,8.24900076424398e-28,1.3171934017431194e-48,5.337215573271e-48,5.25307039089426e-30,5.908695869369123e-28,6.235598316733207e-44,6.675185501212149e-41,9.027980073577901e-45,1.9541576102631483e-44,5.420482737065016e-40,9.00301256448838e-31,3.7246497514580264e-28,1.414185896958372e-48
8.017666184579002e-14,0.1122453720024191,0.9,0.0,0.0,0.0,0.0,0.0999999999784481,5.5196724308841725e-12,5.499192882040959e-12,3.813777103966788e-12,3.813779046701408e-12,3.303184187841354e-12,3.3032323405137352e-12,3.3031408791337956e-12,3.3031410147582642e-12,2.945297180333142e-12,2.9453389224475006e-12,2.6667231171702576e-12,2.6667245299799867e-12,2.0382581918161424e-14,9.015258702692697e-17,3.825436394297247e-17,8.289601463133194e-18,4.7072071746563e-17,1.9946748096374193e-21,7.89047412006594e-18,3.6190467178911476e-18,6.100605452980486e-19,1.8588909391145216e-18,3.537497531091596e-21,1.504953627911902e-19,6.426919768562179e-20,1.0089966825158991e-19,7.443239580796201e-20,9.88389019272998e-20,1.5775504750798108e-26,2.1251468496098504e-18,4.1386619415582935e-17,1.7733486521023988e-24,2.1819932466158278e-20,2.50150568840919e-19,6.181795087540701e-27,2.6415905337254535e-20,1.0533229865191816e-19,5.006113135402758e-27,6.414849711754611e-29,7.636914278824197e-24,1.1546047781344307e-30,1.6286393153466287e-30,1.1432089587011452e-30,2.078379985573541e-32,9.40233063438323e-40,1.2565133094061052e-36,1.5203789567819351e-43,2.460756004280759e-31,1.4341326986274613e-40,6.0301475796968795e-40,1.6305031713570493e-47,6.778446795967392e-47,4.501863170075843e-36,1.0832505586873004e-39,8.482245437736877e-44,1.850337558075159e-43,5.096743222134175e-24,2.4092651416327063e-27,6.37843841200856e-48,2.6558064645039773e-47,1.4373774103192664e-29,1.7509877273156646e-27,3.5434441061632576e-43,2.401946583334565e-40,3.944439996576817e-44,1.228854688724724e-43,1.3362857011684296e-39,1.8647658177617674e-30,1.087849191320757e-27,7.240903419476067e-48
1.0022137105477466e-13,0.11224537200302392,0.9,0.0,0.0,0.0,0.0,0.09999999997305999,6.899628483558634e-12,6.872902857703201e-12,4.767246887357962e-12,4.767249942580771e-12,4.128987930981743e-12,4.1290629926156204e-12,4.1289481910579165e-12,4.1289484027124585e-12,3.681641449881888e-12,3.6816942829446646e-12,3.333421732147283e-12,3.3334239540984792e-12,2.6574174282521632e-14,1.4045083882842608e-16,5.961025884352386e-17,1.2917148788592133e-17,6.030088112260566e-17,3.807895227233469e-21,1.229569739069759e-17,5.980661603736181e-18,9.506960056872812e-19,2.895367573356727e-18,6.751093801329578e-21,1.9335479707343262e-19,8.033657931233355e-20,1.29497187129549e-19,9.571227119270628e-20,1.2744569159110149e-19,2.568887974405604e-26,2.124604242118211e-18,5.226539917893608e-17,2.8084826709752888e-24,2.753268999620466e-20,3.962961786640971e-19,1.0239350542541703e-26,3.3963301979125447e-20,1.7134826125661183e-19,9.003648450514215e-27,1.0495390277578708e-28,1.1901087763326515e-23,1.2730179895196929e-30,3.1093121629703966e-30,1.2511456576741209e-30,3.32010268662881e-32,1.8696352266884618e-39,2.6114463854893262e-36,3.7870184317151525e-43,4.792324457436227e-31,3.3448770273999563e-40,1.4154817240323728e-39,4.4751876510587785e-47,1.8767839644460687e-46,1.1011019196233959e-35,2.2070877790597826e-39,2.2924033675441548e-43,4.399383794721748e-43,7.942577955869472e-24,4.8537321745770695e-27,1.7727151166197301e-47,7.445199069055457e-47,2.8183556547774815e-29,3.561938974212143e-27,1.0175432695141844e-42,5.499652645011215e-40,1.0243402411748963e-43,3.682281957913358e-43,2.6180419906193587e-39,3.082405363136212e-30,2.1915930005392173e-27,2.0563878440870626e-47
1.4031078947274396e-13,0.11224537200423348,0.9,0.0,0.0,0.0,0.0,0.09999999996228374,9.659541453164296e-12,9.620282903138065e-12,6.674185856627764e-12,6.674192191198038e-12,5.780570827715035e-12,5.780724579294773e-12,5.780562297894413e-12,5.780562731571097e-12,5.15432998872636e-12,5.15440521170439e-12,4.666818544367355e-12,4.666823151935938e-12,3.894745006632546e-14,2.8744288831163864e-16,1.2203821755251857e-16,2.6443646033605807e-17,8.93293182713137e-17,1.1918317854758934e-20,2.5175774451951264e-17,1.3262298578716052e-17,1.946700487570419e-18,5.920137494275984e-18,2.1106550073711442e-20,2.7895945275125996e-19,1.1247132420862243e-19,1.8662048534303987e-19,1.3821294836475428e-19,1.845729295295961e-19,5.575638935525951e-26,2.123809914246925e-18,7.402266878801235e-17,6.028701966777727e-24,3.895820383144336e-20,8.288984826872752e-19,2.2705813688541937e-26,4.9037272972641183e-20,3.7137061174159536e-19,2.2694118808371136e-26,2.305980128118582e-28,2.43693619184445e-23,1.5489546774137333e-30,9.733960707201498e-30,1.480277084164509e-30,6.40121421794418e-32,5.489967022133733e-39,8.379894563551969e-36,1.8862616719248765e-42,1.5480889493332045e-30,1.5203462574437754e-39,6.577708957156805e-39,3.2048436006840755e-46,1.3814164743563395e-45,5.912218789344908e-35,6.749813660122709e-39,1.7318331011036493e-42,2.1541207743146408e-42,1.626368512722624e-23,1.6350444689497622e-26,1.303434583252859e-46,5.622208861081674e-46,9.257638442796358e-29,1.2437100976894225e-26,8.887487271664618e-42,2.5793998847689226e-39,5.575952975479035e-43,3.5790184725713735e-42,7.537900096594677e-39,6.837530713014343e-30,7.382673547798624e-27,1.593063269276885e-46
2.2048962630868252e-13,0.11224537200665269,0.9,0.0,0.0,0.0,0.0,0.09999999994073128,1.5179370517813872e-11,1.51148694509312e-11,1.0488061634122502e-11,1.048807834048985e-11,9.08364774786353e-12,9.084048774025718e-12,9.083788644657165e-12,9.083789772427409e-12,8.099707065500199e-12,8.099827820130552e-12,7.33361065797416e-12,7.333622811841836e-12,6.36875452063352e-14,7.490621677635391e-16,3.181468860481669e-16,6.893023436231835e-17,1.5670902601470943e-16,5.420093224578727e-20,6.565454733782401e-17,3.707641642989816e-17,5.077018550894344e-18,1.5391800832316663e-17,9.575221644373021e-20,4.501057684181289e-19,1.7674325347306124e-19,3.00827163067254e-19,2.2318186721652403e-19,2.987802178264391e-19,1.5291935076651845e-25,2.1237373165051162e-18,1.1753569615338194e-16,1.7327062666759824e-23,6.180863763886015e-20,2.2015722954203017e-18,6.337026146125991e-26,7.917377456855967e-20,1.0172550990710774e-18,7.098992134105453e-26,6.411047135889315e-28,6.355560208112925e-23,2.3273812072518414e-30,4.4288289002450384e-29,2.0155496706065917e-30,1.5812589297219763e-31,2.2925590532327058e-38,3.7507905375333e-35,1.409213433371317e-41,7.225901000683507e-30,1.0860477219652355e-38,4.775349181720356e-38,3.8010531401602035e-45,1.669601922875275e-44,4.848935585333812e-34,2.911003161528087e-38,2.2172285993060283e-41,1.6263783094517794e-41,4.2415889186132384e-23,7.580537392279973e-26,1.57422990518503e-45,6.915207890276793e-45,4.395630501563576e-28,6.204440436700096e-26,1.2478838870811255e-40,1.9105947856168908e-38,4.442434995395592e-42,5.416827062707065e-41,3.0960941315535476e-38,1.9120158296556284e-29,3.42282023119861e-26,1.9925131695541866e-45
3.006684631446211e-13,0.11224537200907185,0.9,0.0,0.0,0.0,0.0,0.09999999991917881,2.069920270784383e-11,2.060927780933883e-11,1.4301935250573596e-11,1.4301966141744816e-11,1.2386635852952045e-11,1.238737399008607e-11,1.2387013127361319e-11,1.2387015196423429e-11,1.1045084141358926e-11,1.1045251180899135e-11,1.0000401260748485e-11,1.0000423735948832e-11,8.842598992431035e-14,1.378157649108625e-15,5.854550100806995e-16,1.2683605370956575e-16,2.3343690726037686e-16,1.3200365151369328e-19,1.208517758609526e-16,7.014076102718617e-17,9.345646065714828e-18,2.826613400654468e-17,2.3283457413464877e-19,6.212454258927672e-19,2.4102003832407387e-19,4.150297422015094e-19,3.0814726382915337e-19,4.1298197235323767e-19,2.8710864527198475e-25,2.123735300797842e-18,1.6104865781597364e-16,3.4157327306121274e-23,8.465905531885268e-20,4.0817149540629655e-18,1.1976525455505247e-25,1.0930903882810128e-19,1.9089692861049503e-18,1.4027428822677275e-25,1.2108184335425946e-27,1.1699154255458082e-22,3.413074048546127e-30,1.0789501443318905e-28,2.6551012069397377e-30,2.9407323189612944e-31,5.604729789766923e-38,9.397200123207101e-35,4.2833449385635794e-41,1.7752564456138514e-29,3.3454652478119837e-38,1.4782781621313605e-37,1.3309168882362864e-44,5.875503935015239e-44,1.544268475791818e-33,7.197539788414473e-38,8.269982231954492e-41,5.020827962547879e-41,7.807808616760323e-23,1.8208015068452499e-25,5.530054819023099e-45,2.441021718862777e-44,1.0865967804818621e-27,1.5585943524705066e-25,4.743211246848833e-40,5.908016194101667e-38,1.3740945866951838e-41,2.097059441455008e-40,7.524326076238626e-38,3.617484385038154e-29,8.221417442239476e-26,7.044245685230319e-45
3.8084729998055963e-13,0.11224537201149105,0.9,0.0,0.0,0.0,0.0,0.09999999989762634,2.6219038023246607e-11,2.6103507418886984e-11,1.8115806705982268e-11,1.8115855594900955e-11,1.5689535201194516e-11,1.5690700227469343e-11,1.569023574884143e-11,1.5690239003559832e-11,1.3990461216302547e-11,1.3990675294077274e-11,1.2667190352691179e-11,1.2667225924252791e-11,1.131635029939139e-13,2.1745704822631824e-15,9.239093337957752e-16,2.0014675450716102e-16,3.1953846821100506e-16,2.547760092071849e-19,1.9076729661773132e-16,1.1245498398220596e-16,1.475258338396711e-17,4.4523793936558475e-17,4.487617524504861e-19,7.923844569598606e-19,3.05304100907086e-19,5.29231940254795e-19,3.9311230988763397e-19,5.271831053752821e-19,4.583241032140673e-25,2.1237366011185898e-18,2.0456162171763353e-16,5.719531665477842e-23,1.0750948177421516e-19,6.469326652661768e-18,1.9189069384642216e-25,1.3944418061180306e-19,3.046512174420158e-18,2.305654659983001e-25,1.939733136515971e-27,1.8467719181576013e-22,4.886758314679394e-30,2.083015056281055e-28,3.4266487421828344e-30,4.7186278087194854e-31,1.1254494456581275e-37,1.9171301412438401e-34,1.1142413094770799e-40,3.443683225333647e-29,8.147800297998675e-38,3.6110811514602706e-37,4.227821535359824e-44,1.8701038636815983e-43,3.693395200831459e-33,1.4559442390518934e-37,2.3679186356258372e-40,1.224553488090092e-40,1.2325027929688801e-22,3.4410104888870985e-25,1.7667192119359338e-44,7.813512183124913e-44,2.1154343892101985e-27,3.062194439823589e-25,1.3793599690673456e-39,1.3879710642805814e-37,3.628940390512412e-41,6.1902155959791546e-40,1.5050133817701955e-37,5.80014075663975e-29,1.5537104699723334e-25,2.2728965834924266e-44
5.412049736524368e-13,0.1122453720163294,0.9,0.0,0.0,0.0,0.0,0.09999999985452139,3.725871598910456e-11,3.709154735824001e-11,2.574354454496916e-11,2.574363837794263e-11,2.2295125771204955e-11,2.2297355099211983e-11,2.2296676632350556e-11,2.2296682823164196e-11,1.9881215364042085e-11,1.9881525286302844e-11,1.80007649907499e-11,1.800083326784975e-11,1.6263660317057868e-13,4.159587548260548e-15,1.767628709523246e-15,3.8287800863248855e-16,5.138198946264623e-16,6.351400997234452e-19,3.6514076230871574e-16,2.1879137776952606e-16,2.823800252840335e-17,8.492000184344833e-17,1.1161937099270407e-18,1.1346625814486382e-18,4.338968435998029e-19,7.576363564956815e-19,5.630424056597759e-19,7.5558529265405815e-19,8.87653145030727e-25,2.123739710740235e-18,2.915875641531015e-16,1.1994405139759438e-22,1.532103577704664e-19,1.2435549493771906e-17,3.730599605796973e-25,1.9971446604252646e-19,5.898542934147122e-18,4.604608059340615e-25,3.77118114282534e-27,3.534917111369067e-22,8.993404648493024e-30,5.195139503088478e-28,5.365478225436378e-30,9.529499563746454e-31,3.1732973125000798e-37,5.507583617243358e-34,4.673454623253317e-40,8.631669598818548e-29,3.103698612116411e-37,1.382055740311093e-36,2.4530859447303356e-43,1.0913719751671123e-42,1.2943191352634934e-32,4.139794757563323e-37,1.153894782022471e-39,4.544740948881346e-40,2.3591405458440197e-22,8.219688397454669e-25,1.0316792421631019e-43,4.588710116577001e-43,5.322444419808576e-27,7.77865114438693e-25,6.861805312785395e-39,4.767176887786848e-37,1.5511652150976681e-40,3.1440711375486645e-39,4.224607847835044e-37,1.1285335060968746e-28,3.7114144121965134e-25,1.3428939912539158e-43
