Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98)
6.453186391329455e-08,0.11224821087708377,0.9,0.0,0.0,0.0,0.0,0.09998256294106492,5.3326427017551e-06,2.0245002800291426e-06,2.473908431079056e-06,3.2075618817805228e-06,8.188000138091337e-07,2.872871387388303e-06,2.0266893257970895e-06,2.1905716357931713e-06,2.3703384526204242e-06,2.6295582280270706e-06,1.7235741083094042e-06,2.5597286582016783e-06,9.115156956693068e-09,6.751329083694691e-08,2.4520032539782192e-08,4.239369399615647e-09,3.968083986503987e-06,1.5012255023328425e-06,3.6317930461514174e-06,1.7517363581470103e-06,3.9091646823121586e-07,3.730456469528855e-10,8.071324140069782e-07,1.6530213071093727e-13,4.364711955415037e-09,9.60272426858157e-14,8.153731598315708e-14,9.929971931856967e-14,1.2712913676216078e-14,1.3962486479835264e-14,7.787029180227068e-08,8.772849246583273e-08,1.9217692411043407e-14,1.7140838046489668e-07
6.662796570176586e-08,0.11224832332378216,0.9,0.0,0.0,0.0,0.0,0.09998199171589514,5.531836189606611e-06,2.0480999151021587e-06,2.537690988583345e-06,3.309950681056214e-06,8.228134868329057e-07,2.9700041788291043e-06,2.0708701430050942e-06,2.2478430458414058e-06,2.447322877592964e-06,2.725543168622457e-06,1.76743304125149e-06,2.6539262936213657e-06,9.221412549869175e-09,6.830255672395538e-08,2.4640876671328544e-08,4.260241177619806e-09,4.165800189903266e-06,1.5693790304575923e-06,3.845868296315175e-06,1.841364043977512e-06,4.17234742539031e-07,3.8118068055043457e-10,8.549468179773021e-07,1.714756124133584e-13,4.583566962341123e-09,9.90918698444509e-14,8.453730989934626e-14,1.0265638895809476e-13,1.356871385709731e-14,1.465798614702076e-14,8.433469997157961e-08,9.53936091470457e-08,1.9831141709612704e-14,1.827392229401879e-07
6.872406749023716e-08,0.11224843666401339,0.9,0.0,0.0,0.0,0.0,0.09998142011734129,5.732436552114392e-06,2.0703986099695373e-06,2.6006325336073577e-06,3.4120487181474816e-06,8.264552794208168e-07,3.0671994232094096e-06,2.1138521380743013e-06,2.304350887102257e-06,2.5243068474834153e-06,2.822257658323959e-06,1.8106469470621117e-06,2.748644480352221e-06,9.321810757035117e-09,6.904831403827739e-08,2.4750529716024214e-08,4.279180309481949e-09,4.365485675917715e-06,1.6378514782066906e-06,4.064833525677649e-06,1.9320014677101446e-06,4.444283470704412e-07,3.8909500231175194e-10,9.037785605137069e-07,1.7769261906981105e-13,4.8046248011210665e-09,1.021477499885581e-13,8.755384386190585e-14,1.0601517090588559e-13,1.4452968434493186e-14,1.5360404490992903e-14,9.107569487629046e-08,1.0343325441584572e-07,2.0442848944661493e-14,1.9442552308096305e-07
7.082016927870846e-08,0.11224855087696979,0.9,0.0,0.0,0.0,0.0,0.09998084814194083,5.93442500958123e-06,2.0914680419256247e-06,2.66274948970642e-06,3.5138509565216295e-06,8.297597723281068e-07,3.1644442834433772e-06,2.1556584847972466e-06,2.3601044578860677e-06,2.6012903728381956e-06,2.9197042718509222e-06,1.8532253059428716e-06,2.8438690256061272e-06,9.416674299851048e-09,6.975295995117095e-08,2.4850026858826762e-08,4.296365575695003e-09,4.567024031248246e-06,1.706613306784413e-06,4.288613756518752e-06,2.0235929603504856e-06,4.7249778635101103e-07,3.9679287836912687e-10,9.53599926967397e-07,1.8395256748554976e-13,5.027755078783373e-09,1.0519473242295172e-13,9.058646535763188e-14,1.0937562131691155e-13,1.5365693212538503e-14,1.6069331797332626e-14,9.809276908679242e-08,1.11851028744195e-07,2.1052783940468533e-14,2.0646626536893613e-07
7.291627106717976e-08,0.11224866594282328,0.9,0.0,0.0,0.0,0.0,0.09998027578643717,6.1377830112811415e-06,2.111375938986622e-06,2.7240580300372825e-06,3.6153529365021416e-06,8.327581652543991e-07,3.2617262778356306e-06,2.1963125671872464e-06,2.415112966865282e-06,2.6782734649339658e-06,3.0178853541773348e-06,1.8951774587548758e-06,2.9395860149130758e-06,9.506308118647429e-09,7.041875955446667e-08,2.4940307504921328e-08,4.3119592152004705e-09,4.770305390679835e-06,1.7756377104136343e-06,4.517136367738396e-06,2.1160859200787183e-06,5.014434508658867e-07,4.0427861362492417e-10,1.0043837460690503e-06,1.9025488157856873e-13,5.252834749397315e-09,1.0823268372758436e-13,9.363473075088144e-14,1.1273730864288469e-13,1.630690028480676e-14,1.678438139906674e-14,1.0538521024426046e-07,1.206503193891727e-07,2.1660919977472857e-14,2.1886041838157487e-07
7.501237285565107e-08,0.11224878184261948,0.9,0.0,0.0,0.0,0.0,0.09997970304776813,6.342492233243572e-06,2.1301862976271043e-06,2.784574078134115e-06,3.716550721420362e-06,8.354787716622396e-07,3.359033273208315e-06,2.235837916257417e-06,2.469385533242338e-06,2.7552561357765123e-06,3.1168030343959686e-06,1.9365126090670866e-06,3.035781814264267e-06,9.59100035276763e-09,7.104785314253588e-08,2.5022224156538987e-08,4.326108458449412e-09,4.975226007429109e-06,1.8449003630410517e-06,4.75033098045962e-06,2.2094306431465327e-06,5.312656202307732e-07,4.115565401064172e-10,1.056103394123052e-06,1.9659899231068442e-13,5.4797476312126784e-09,1.1126148614487949e-13,9.669820535155245e-14,1.1609981339428685e-13,1.7276598137570845e-14,1.7505188164405565e-14,1.1295211593720331e-07,1.2983431233936086e-07,2.2267233469648326e-14,2.3160693669623784e-07
7.710847464412237e-08,0.11224889855825122,0.9,0.0,0.0,0.0,0.0,0.09997912992305516,6.548534576042023e-06,2.147959588596418e-06,2.8443133088833376e-06,3.817440848729203e-06,8.379472864359231e-07,3.456353478102076e-06,2.274258152040006e-06,2.5229311869430105e-06,2.832238398098443e-06,3.2164592386293444e-06,1.9772398251747775e-06,3.1324430715352303e-06,9.671023267240568e-09,7.16422630956014e-08,2.5096550472011216e-08,4.338946919232364e-09,5.181687855417736e-06,1.914379188376825e-06,4.988129351008474e-06,2.3035801640317132e-06,5.619644663017897e-07,4.186310062857601e-10,1.1087327977951887e-06,2.029843376187708e-13,5.708383959722577e-09,1.1428103611568928e-13,9.977646346012806e-14,1.1946272790496023e-13,1.8274791751073448e-14,1.823140709685746e-14,1.2079240759211408e-07,1.3940600348599128e-07,2.287170367160768e-14,2.4470476261659417e-07
7.920457643259367e-08,0.11224901607239514,0.9,0.0,0.0,0.0,0.0,0.09997855640959358,6.755892162587738e-06,2.164752951115867e-06,2.9032911496871595e-06,3.918020285795323e-06,8.401870279326819e-07,3.553675436054509e-06,2.3115969306602415e-06,2.575758868834856e-06,2.9092202653557413e-06,3.316855702029986e-06,2.0173680420877978e-06,3.22955671722528e-06,9.746634127139115e-09,7.220390037445704e-08,2.5163988553793492e-08,4.3505958533497785e-09,5.389598261944692e-06,1.984054151935137e-06,5.230465270950379e-06,2.39849010461666e-06,5.935400562233992e-07,4.2550636733094684e-10,1.1622464355646896e-06,2.0941036234614062e-13,5.938639974927391e-09,1.1729124295531552e-13,1.0286908839094556e-13,1.228256560993817e-13,1.9301482698778848e-14,1.8962712042302723e-14,1.2890484341787726e-07,1.4936820905116082e-07,2.347431241373714e-14,2.5815282773150284e-07
8.130067822106498e-08,0.112249134368471,0.9,0.0,0.0,0.0,0.0,0.09997798250484287,6.964547335929082e-06,2.1806203763576505e-06,2.9615227817944228e-06,4.018286389796695e-06,8.422191575628465e-07,3.650988018957221e-06,2.3478778960023644e-06,2.627877430969202e-06,2.9862017517233026e-06,3.4179939799650767e-06,2.0569060634895916e-06,3.32710996459015e-06,9.818076023680555e-09,7.273457065672705e-08,2.5225175559898958e-08,4.361165300432689e-09,5.598869567442071e-06,2.0539070723808643e-06,5.4772744734575105e-06,2.4941185316911666e-06,6.25992355416122e-07,4.3218697620259674e-10,1.2166193379907775e-06,2.1587651817410942e-13,6.170417539071449e-09,1.202920276525218e-13,1.0597567247613206e-13,1.2618821326267044e-13,2.0356669244660623e-14,1.9698794491424303e-14,1.3728803049693174e-07,1.5972357534766007e-07,2.4075043861927723e-14,2.7195005432691446e-07
8.339678000953628e-08,0.11224925343059604,0.9,0.0,0.0,0.0,0.0,0.0999774082064181,7.174482657057162e-06,2.195612880845722e-06,3.019023141782897e-06,4.118236871307114e-06,8.440628791895666e-07,3.7482804204932644e-06,2.383124635630661e-06,2.679295636845605e-06,3.0631828720895224e-06,3.519875458454221e-06,2.0958625636674492e-06,3.4250903092253755e-06,9.885578654950653e-09,7.323598013607383e-08,2.528068970771018e-08,4.370755120824378e-09,5.8094188099105746e-06,2.1239214502143567e-06,5.728494545484129e-06,2.5904258222822298e-06,6.593212305048212e-07,4.3867717553439136e-10,1.2718270869061148e-06,2.223822635537752e-13,6.403623782145162e-09,1.2328332177899942e-13,1.0909581705204486e-13,1.2955002581338302e-13,2.1440346438555225e-14,2.0439362469022947e-14,1.45940436090121e-07,1.7047458792411626e-07,2.467388429939636e-14,2.860953566658099e-07
8.549288179800758e-08,0.11224937324354613,0.9,0.0,0.0,0.0,0.0,0.09997683351208164,7.385680902718306e-06,2.2097786703718736e-06,3.0758069231789947e-06,4.2178697612103435e-06,8.457356203035997e-07,3.845542149656171e-06,2.4173606406582965e-06,2.7300221616977404e-06,3.140163642050051e-06,3.6225013639202416e-06,2.1342460894145024e-06,3.523485528151952e-06,9.949359063923569e-09,7.370974100419734e-08,2.5331055729048896e-08,4.379455937692682e-09,6.021167431949675e-06,2.194082312114283e-06,5.9840648452930635e-06,2.6873745363501357e-06,6.935264521884652e-07,4.4498129024065983e-10,1.3278458136378593e-06,2.2892706363799427e-13,6.63817077280124e-09,1.2626506649847865e-13,1.1222913242986389e-13,1.3291073107913102e-13,2.2552506209608035e-14,2.1184139502807916e-14,1.5486039821417952e-07,1.8162358014256975e-07,2.5270821928456563e-14,3.0058764214899277e-07
8.758898358647888e-08,0.11224949379271808,0.9,0.0,0.0,0.0,0.0,0.09997625841973533,7.598125063233828e-06,2.223163294882799e-06,3.1318885782039925e-06,4.317183380675211e-06,8.47253196443767e-07,3.942763024351942e-06,2.4506092693250726e-06,2.780065592799902e-06,3.2171440779007444e-06,3.725872772298206e-06,2.1720650619037585e-06,3.6222836784448455e-06,1.000962233582972e-08,7.415737663087027e-08,2.537674982078244e-08,4.387349992019541e-09,6.234041008810398e-06,2.2643760696750228e-06,6.243926424989254e-06,2.7849292964968456e-06,7.286076980518799e-07,4.5110362080713003e-10,1.38465219633557e-06,2.3551039021358674e-13,6.873975212917374e-09,1.2923721166754845e-13,1.1537523785161857e-13,1.3626997707508293e-13,2.3693137457826598e-14,2.1932863666213355e-14,1.640461355363948e-07,1.931727412240362e-07,2.586584669062779e-14,3.1542581236637565e-07
8.968508537495019e-08,0.11224961506409514,0.9,0.0,0.0,0.0,0.0,0.09997568292741323,7.811798340327636e-06,2.235809794808708e-06,3.1872823196358616e-06,4.416176313925744e-06,8.486299603187666e-07,4.039933165085025e-06,2.4828937140411694e-06,2.829434429793256e-06,3.2941241966299037e-06,3.829990617547993e-06,2.2093277785345484e-06,3.7214730954449983e-06,1.0066562256988998e-08,7.458032645774283e-08,2.5418204134796455e-08,4.394511918036793e-09,6.447968995899913e-06,2.3347903912879726e-06,6.508021957714992e-06,2.8830566743212327e-06,7.645645553201704e-07,4.570484372199956e-10,1.4422234564853383e-06,2.4213172163381125e-13,7.110958154038695e-09,1.3219971502024234e-13,1.1853376143294888e-13,1.396274222853796e-13,2.486222614376864e-14,2.268528668971462e-14,1.7349575663136305e-07,2.0512412379783397e-07,2.6458950103491064e-14,3.3060876404830066e-07
9.178118716342149e-08,0.11224973704421426,0.9,0.0,0.0,0.0,0.0,0.09997510703327493,8.026684144962128e-06,2.247758839308583e-06,3.242002122775813e-06,4.514847383543919e-06,8.498789370664361e-07,4.137042988729201e-06,2.5142369716536426e-06,2.878137085030963e-06,3.3711040159098587e-06,3.934855699615448e-06,2.2460424147517948e-06,3.821042390595165e-06,1.0120361937249591e-08,7.497995062180845e-08,2.545581085057408e-08,4.4010094465769344e-09,6.662884494179993e-06,2.405314085932935e-06,6.776295669163297e-06,2.9817250830521813e-06,8.013965235565711e-07,4.628199734885788e-10,1.5005373546889692e-06,2.4879054275108107e-13,7.349044733943117e-09,1.3515254142837391e-13,1.2170434009389477e-13,1.429827354474821e-13,2.605975537638718e-14,2.3441173135055192e-14,1.8320726864462024e-07,2.174796509903052e-07,2.7050125112719068e-14,3.4613538992630126e-07
9.38772889518928e-08,0.11224985972013632,0.9,0.0,0.0,0.0,0.0,0.099974530735599,8.24276609518285e-06,2.2590488569010182e-06,3.2960617275091183e-06,4.613195628056294e-06,8.510119470121192e-07,4.234083202384004e-06,2.544661816698042e-06,2.9261818839412705e-06,3.4480835540879507e-06,4.040468691885357e-06,2.2822170258385306e-06,3.920980448938566e-06,1.0171194398144215e-08,7.535753432421516e-08,2.5489925871380768e-08,4.406904043419329e-09,6.878724031968725e-06,2.475936997709711e-06,7.048693273079462e-06,3.080904676095341e-06,8.391030173045704e-07,4.684224227178837e-10,1.559572185784334e-06,2.554863448499445e-13,7.588163931651245e-09,1.3809566223029775e-13,1.24886619478941e-13,1.4633559533949395e-13,2.7285705499055882e-14,2.4200299627237155e-14,1.9317858540636457e-07,2.302411230872415e-07,2.763936595778887e-14,3.620045795122324e-07
9.59733907403641e-08,0.1122499830794178,0.9,0.0,0.0,0.0,0.0,0.09997395403277698,8.460028013972353e-06,2.2697161589092657e-06,3.34947464045079e-06,4.711220281587891e-06,8.520397171116442e-07,4.331044797317264e-06,2.574190777419544e-06,2.9735770654077196e-06,3.525062830176984e-06,4.146830148164404e-06,2.3178595486820967e-06,4.0212764263154425e-06,1.02192231286917e-08,7.571429195875413e-08,2.552087217974877e-08,4.4122514887954606e-09,7.095427361833594e-06,2.54664991009136e-06,7.32516191045913e-06,3.1805672511606787e-06,8.776833686751078e-07,4.738599326911638e-10,1.6193067733754717e-06,2.622186255803874e-13,7.828248339406792e-09,1.410290546216777e-13,1.2808025386744013e-13,1.496856905704723e-13,2.8540054173808234e-14,2.496245413968928e-14,2.0340753503367665e-07,2.434102238004276e-07,2.8226668050080668e-14,3.7821521980352973e-07
9.80694925288354e-08,0.11225010711008457,0.9,0.0,0.0,0.0,0.0,0.09997337692330768,8.678453927113644e-06,2.2797950561114865e-06,3.4022541371677697e-06,4.8089207553957734e-06,8.529719821057261e-07,4.4279190429941565e-06,2.6028461143684077e-06,3.0203307821656947e-06,3.602041863845195e-06,4.25394050922775e-06,2.352977803514377e-06,4.1219197462890455e-06,1.0264602610605754e-08,7.605137101310269e-08,2.5548942883178246e-08,4.417102403393734e-09,7.312937271426047e-06,2.617444459016948e-06,7.605650092186137e-06,3.2806861596671414e-06,9.17136829879614e-07,4.791366019266481e-10,1.6797204638339819e-06,2.689868888914166e-13,8.069233950332022e-09,1.4395270110242176e-13,1.3128490607543205e-13,1.5303271937372267e-13,2.982277646381368e-14,2.5727435328412346e-14,2.1389186705526886e-07,2.569885261651755e-07,2.8812027862239125e-14,3.9476619592133123e-07
9.999999999999998e-08,0.11225023180060732,0.9,0.0,0.0,0.0,0.0,0.09997284504517828,8.88064005790069e-06,2.28858515063633e-06,3.4503149057213515e-06,4.898615638690596e-06,8.537537348232307e-07,4.517055557444803e-06,2.6284837561555833e-06,3.062830402442135e-06,3.672939273302553e-06,4.353251820151251e-06,2.3848645393430103e-06,4.214910514099816e-06,1.030417935477096e-08,7.634534734286607e-08,2.5572481689047863e-08,4.4211704910898934e-09,7.513930315433547e-06,2.6827118289935475e-06,7.867491930938e-06,3.3732775345306246e-06,9.542450848321459e-07,4.8385761144254e-10,1.7359448009604113e-06,2.75251860927507e-13,8.291926234092117e-09,1.4663674390749312e-13,1.34245850546383e-13,1.561123646849176e-13,3.1029238532167573e-14,2.643431778550529e-14,2.2377184238247506e-07,2.6985738149905004e-07,2.9349423210232383e-14,4.103097331018594e-07
1.001655943173067e-07,0.11225023180060732,0.9,0.0,0.0,0.0,0.0,0.0999727994057918,8.89802806106366e-06,2.2893179689620823e-06,3.4544132644698786e-06,4.906296621113678e-06,8.538175763086435e-07,4.524697481193078e-06,2.630649801388537e-06,3.0664511012145392e-06,3.679020675405777e-06,4.36180010895979e-06,2.3875794956264534e-06,4.222900096830021e-06,1.0307478814559173e-08,7.636985575506155e-08,2.5574403977842493e-08,4.4215027256629e-09,7.5311994072136845e-06,2.6883130540308946e-06,7.890107644876136e-06,3.381236221140265e-06,9.57462575709643e-07,4.842564761751501e-10,1.7407931198283506e-06,2.757906449649342e-13,8.311059960581712e-09,1.4686658897486766e-13,1.345002473497641e-13,1.563763894031117e-13,3.1133844914107876e-14,2.6495051911539645e-14,2.2462925908993272e-07,2.7097749809340464e-07,2.9395442827785416e-14,4.1165639168749996e-07
1.02261696105778e-07,0.11225035713987869,0.9,0.0,0.0,0.0,0.0,0.09997222147892702,9.118734840837107e-06,2.298315531736116e-06,3.5059648427622544e-06,5.00334759555057e-06,8.545845168913021e-07,4.6213719202085185e-06,2.6576235088262945e-06,3.111946004244498e-06,3.7559992858060285e-06,4.470409180117972e-06,2.4216722170580454e-06,4.324207426786625e-06,1.034798966908571e-08,7.667077071555444e-08,2.55974968561934e-08,4.425494144885348e-09,7.750162110129123e-06,2.7592488067299743e-06,8.178485659705287e-06,3.482193642329377e-06,9.986597059638779e-07,4.892235453265172e-10,1.802505113434726e-06,2.8262941014998225e-13,8.553668584893326e-09,1.497707098886536e-13,1.3772595725538681e-13,1.5971641753240425e-13,3.2473229630612295e-14,2.72651220909368e-14,2.3561732310819212e-07,2.85378507605472e-07,2.997691125003922e-14,4.2888469014618426e-07
1.0435779789424931e-07,0.11225048311719156,0.9,0.0,0.0,0.0,0.0,0.09997164314150307,9.340558887901028e-06,2.306816690934431e-06,3.5569214684523543e-06,5.100073526897413e-06,8.552800794562696e-07,4.717934429141015e-06,2.683788588795224e-06,3.156823388077747e-06,3.832977716616142e-06,4.57976785974672e-06,2.455263448262116e-06,4.425831942166515e-06,1.038626550364131e-08,7.695508397968208e-08,2.5618440582482432e-08,4.4291144941685665e-09,7.96977626221759e-06,2.8302454658326907e-06,8.470736444016702e-06,3.5835359407821684e-06,1.0407272478232964e-06,4.940417406947252e-10,1.8648373188795217e-06,2.895027068973056e-13,8.797004884500883e-09,1.5266505942760672e-13,1.4096172355666858e-13,1.630525296575977e-13,3.3840898357468085e-14,2.8037473012397132e-14,2.4685361130499686e-07,3.0019282776259957e-07,3.0556432219479295e-14,4.464499740351386e-07
1.0645389968272061e-07,0.1122506097222192,0.9,0.0,0.0,0.0,0.0,0.09997106439239732,9.563485018080464e-06,2.314848798268588e-06,3.6072955164051625e-06,5.196474382210078e-06,8.559108666276613e-07,4.8143773322741705e-06,2.7091660623427677e-06,3.2010910651228056e-06,3.9099559900177e-06,4.689876194266387e-06,2.4883605597450052e-06,4.5277641022540376e-06,1.0422429467262986e-08,7.722371029650589e-08,2.5637433957963286e-08,4.432398107114552e-09,8.189995143441744e-06,2.9012973582499836e-06,8.766813475513717e-06,3.68524187262879e-06,1.0836641581752944e-06,4.987149326534503e-10,1.9277711049604958e-06,2.964100636942207e-13,9.041016606463771e-09,1.5554963673482064e-13,1.4420724209346692e-13,1.6638446050228069e-13,3.523681655269899e-14,2.881194026158575e-14,2.583356216092258e-07,3.154216413200757e-07,3.11340055387486e-14,4.643511262115364e-07
1.0855000147119191e-07,0.11225073694499618,0.9,0.0,0.0,0.0,0.0,0.09997048523057052,9.787498239475503e-06,2.322437698524535e-06,3.657099142440698e-06,5.292550236050295e-06,8.564828703022141e-07,4.9106932035385896e-06,2.7337766083762527e-06,3.2447567638416494e-06,3.986934128791886e-06,4.800734144259911e-06,2.5209708136824633e-06,4.629994615584882e-06,1.0456597924167875e-08,7.747751401755597e-08,2.5654657395236393e-08,4.43537614152652e-09,8.4107742978814e-06,2.972399335601964e-06,9.066671358866059e-06,3.7872913643433467e-06,1.1274693258875482e-06,5.032469285955658e-10,1.991288327189078e-06,3.0335101499990177e-13,9.285654033553212e-09,1.5842444417263092e-13,1.4746221665265006e-13,1.6971195342602115e-13,3.666094746224083e-14,2.9588367393196864e-14,2.700608028535998e-07,3.310660451196585e-07,3.1709631654597115e-14,4.825870300365089e-07
