Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986)
1.8653601918378654e-05,0.1139298811821161,0.9,0.0,0.0,0.0,0.0,0.09441806602439722,0.0017153229937201119,2.3437060534759986e-06,9.683506860671836e-06,3.113502942234905e-05,8.180551881086578e-07,2.496319822262634e-05,3.3005163018816823e-06,6.072074054394654e-06,0.0006534170635407203,0.0032535776818817135,4.5079308804876215e-06,4.3806767132138094e-05,1.0552368162157546e-08,7.819744012571274e-08,2.4504451592842327e-08,4.28181880278582e-09,2.6097609315328466e-05,0.0006180019776473988,0.007303623233357319,0.0009288111849998451,0.0013493843287107786,6.157424664002688e-10,0.0006999924774033061,4.947144174687364e-11,2.692585741073616e-08,8.672441426962865e-13,1.2983039495239734e-12,8.02795178981552e-13,4.082907588192389e-11,8.612834449067674e-14,3.269792793128812e-06,0.0007401603263701452,1.8689175264933089e-13,0.0006500743746004832,1.8744769725821272e-11,4.954003390106145e-13,0.0005358775106141459,4.260922666167528e-11,1.5985916817404136e-14,0.0008552047477838889,3.4448372372314618e-15,0.00044058482260996815,1.8142163223930817e-15,7.0753534728476264e-15,2.680830331637964e-15,1.5217981604635137e-13,1.2546116173641717e-13,0.00032851820166292684,8.861291673335738e-15,6.181576537918712e-14,7.296428831456916e-15,5.094516636646579e-14,7.93992190608513e-11,6.0841786423607235e-15,0.00015887588187978057,5.765818842776383e-14,0.0002017444644359191,1.1187140042805794e-11,3.3568002308525456e-15,2.341986844692659e-14,7.81097834723526e-12,1.178579426543767e-09,3.674797138423401e-11,3.008437575442693e-11
1.895637240638372e-05,0.11395319200641549,0.9,0.0,0.0,0.0,0.0,0.0943346270043727,0.0017351340087969282,2.341856558597808e-06,9.650982671799986e-06,3.110749602999527e-05,8.173656030167628e-07,2.4908864632055483e-05,3.297754642062178e-06,6.0694705042694825e-06,0.0006633939866864056,0.0033015727815591243,4.505014913801415e-06,4.376845462571179e-05,1.0544041032322656e-08,7.81357319714066e-08,2.448379539767376e-08,4.278579156696317e-09,2.5884776585496232e-05,0.0006277608891987868,0.007410155675340936,0.0009434715723654467,0.0013570206387200482,6.152939870600461e-10,0.0007110885649228159,4.998835732649824e-11,2.6677196308569226e-08,8.655344031944613e-13,1.2957570265006044e-12,8.001762344532552e-13,4.10154543330362e-11,8.534415846941329e-14,3.2425914214353646e-06,0.0007474283989372459,1.8673538687027913e-13,0.0006564833263231387,1.8908973296668835e-11,4.949742292766899e-13,0.0005376934925583601,4.270710048723516e-11,1.6238238762002653e-14,0.0008752946240919864,3.499443406616055e-15,0.0004496299325352606,1.8428646279001068e-15,7.261161541834486e-15,2.746634219710056e-15,1.5633517371341392e-13,1.2813643232950562e-13,0.00033632534100350923,9.103860954339037e-15,6.350412012066017e-14,7.45251078037076e-15,5.203185567246394e-14,8.156726102357153e-11,6.193584275003699e-15,0.00016425752489111135,5.91335808360295e-14,0.0002079807866814388,1.1363718246982336e-11,3.4429254671586506e-15,2.4019316451069724e-14,7.934267611863463e-12,1.1971822422731703e-09,3.753156677157099e-11,3.085419289598035e-11
1.925914289438879e-05,0.11397643260334815,0.9,0.0,0.0,0.0,0.0,0.0942513157404032,0.001754761513031212,2.340008946551944e-06,9.619213561714442e-06,3.108000547614366e-05,8.166769406529536e-07,2.4855744902359195e-05,3.294996582546163e-06,6.066890654998649e-06,0.0006733549108748934,0.0033494715906464204,4.5021052170622995e-06,4.373020040728068e-05,1.0535722379285454e-08,7.807408663772733e-08,2.4463166842499685e-08,4.275342175138026e-09,2.567768680390281e-05,0.0006375111705807589,0.007516527887192993,0.0009581185124779539,0.0013644125179381541,6.14845786091521e-10,0.0007221751503372812,5.049887048610971e-11,2.6434989911397546e-08,8.63829611789149e-13,1.2932174248568858e-12,7.976019724836763e-13,4.119404976983401e-11,8.458032933667631e-14,3.216121398289734e-06,0.0007546411466397775,1.8657930537506698e-13,0.0006627834218922976,1.9069688791929535e-11,4.9454869521201e-13,0.0005393625796926281,4.279310891515339e-11,1.6490329266909934e-14,0.0008954920887023327,3.554002818168697e-15,0.0004586849303233393,1.871487599637737e-15,7.448315002493633e-15,2.8126495383382855e-15,1.6052535086291613e-13,1.3080782318955148e-13,0.0003441585017760636,9.348479400794134e-15,6.520666082020909e-14,7.608378964243573e-15,5.3116999768805817e-14,8.375346992355958e-11,6.301659622755338e-15,0.0001696975231866277,6.061553788604453e-14,0.0002142963700422545,1.1540134484647116e-11,3.5294402892373127e-15,2.4621446286538352e-14,8.057443789283908e-12,1.2157679945502612e-09,3.8314025773599244e-11,3.162743527872034e-11
1.9561913382393856e-05,0.11399960455183078,0.9,0.0,0.0,0.0,0.0,0.09416813058879855,0.0017742083584974596,2.338163195641475e-06,9.588166262390076e-06,3.1052557176954063e-05,8.159891894491719e-07,2.4803784721487758e-05,3.292242078744639e-06,6.064334099506969e-06,0.0006832998946315614,0.0033972757051146424,4.4992016423804735e-06,4.369200366765833e-05,1.0527412105364655e-08,7.801250340081646e-08,2.4442565580815014e-08,4.2721078280928475e-09,2.5476088087079292e-05,0.0006472528351123543,0.0076227435319430594,0.0009727520281249784,0.0013715675193467559,6.143978608782234e-10,0.0007332522470116811,5.100308277312665e-11,2.6198957450850275e-08,8.621297128435371e-13,1.2906850618527491e-12,7.950704854197527e-13,4.1365114246790944e-11,8.383596966391397e-14,3.1903504913342367e-06,0.0007618001194374905,1.864235029803714e-13,0.0006689765001980983,1.922697993170249e-11,4.941237273938349e-13,0.0005408904178123213,4.2867736908914744e-11,1.674218872419838e-14,0.0009157942811091823,3.608515537480306e-15,0.00046774903895074654,1.900085276660583e-15,7.636788545413585e-15,2.8788633875611625e-15,1.6474975505303102e-13,1.334749737628036e-13,0.0003520160242453778,9.5951125360846e-15,6.692314755238895e-14,7.764012212602042e-15,5.420045230288083e-14,8.595753665643266e-11,6.40840021582985e-15,0.00017519424017131016,6.210374887079651e-14,0.00022068942599358116,1.1716389030266909e-11,3.616326559624782e-15,2.5226131930056016e-14,8.180507071133652e-12,1.2343367122906984e-09,3.9095242782880385e-11,3.240394078467747e-11
1.9864683870398924e-05,0.11402270938001907,0.9,0.0,0.0,0.0,0.0,0.09408506997385542,0.0017934773617578426,2.3363192846128068e-06,9.557809420427504e-06,3.102515057330751e-05,8.153023382557876e-07,2.4752932908357983e-05,3.2894910876263863e-06,6.06180044286155e-06,0.0006932289948574576,0.003444986653504795,4.496304046776929e-06,4.365386363108312e-05,1.0519110114874936e-08,7.795098155148907e-08,2.442199127861836e-08,4.268876088192853e-09,2.5279742898748845e-05,0.000656985895942703,0.0077288060701112965,0.0009873721417991337,0.0013784929935559728,6.139502091703282e-10,0.0007443198681425521,5.1501094274444925e-11,2.5968834067089075e-08,8.604346526831587e-13,1.2881598578087485e-12,7.9257997416542e-13,4.152889265944959e-11,8.311024238296998e-14,3.1652483139910883e-06,0.0007689067990510432,1.8626797470780066e-13,0.0006750643801957175,1.9380909590156496e-11,4.936993169292443e-13,0.0005422825260356241,4.293145732711186e-11,1.6993817520871094e-14,0.0009361984059276834,3.6629816293231825e-15,0.0004768215084344565,1.9286576975269507e-15,7.826557542275999e-15,2.945263302363825e-15,1.6900780834839588e-13,1.3613754954446523e-13,0.00035989629820367623,9.843726725855795e-15,6.865334626160548e-14,7.919390873835917e-15,5.5282077480012127e-14,8.817915968651431e-11,6.513804022674499e-15,0.00018074606993197088,6.359791255965724e-14,0.00022715817708263085,1.1892482154756017e-11,3.703566691812959e-15,2.583325119606361e-14,8.30345764656931e-12,1.2528884240358452e-09,3.987511982183862e-11,3.318355224038771e-11
2.016745435840399e-05,0.11404574856697225,0.9,0.0,0.0,0.0,0.0,0.09400213238401971,0.0018125713025372281,2.3344771926884854e-06,9.528113463963229e-06,3.099778512939153e-05,8.146163763393328e-07,2.4703141192788276e-05,3.2867435676620083e-06,6.0592893018114895e-06,0.0007031422669372703,0.0034926059007434397,4.493412292043585e-06,4.361577955340884e-05,1.051081631427389e-08,7.788952039648543e-08,2.4401443614385578e-08,4.265646927591781e-09,2.5088427056722648e-05,0.0006667103660580938,0.007834718772373269,0.0010019788757108428,0.001385196091712888,6.135028285041805e-10,0.0007553780267644248,5.1993003582627664e-11,2.5744369837449647e-08,8.587443795068618e-13,1.285641735779069e-12,7.901287421162095e-13,4.1685622856727833e-11,8.240235774968092e-14,3.1407861974167197e-06,0.0007759626027089371,1.861127157743988e-13,0.0006810488603461966,1.953153978327954e-11,4.932754554227258e-13,0.0005435442936211507,4.2984730753879705e-11,1.7245216039081077e-14,0.0009567017328313434,3.717401157681978e-15,0.0004859016149596263,1.9572049003194684e-15,8.017598036736865e-15,3.011837244817052e-15,1.7329894693640064e-13,1.3879524122562388e-13,0.0003677977626917739,1.0094289155727523e-14,7.039702860663767e-14,8.074496765613058e-15,5.6361749718027134e-14,9.041804484661547e-11,6.617871258275054e-15,0.00018635143778503806,6.509773696139425e-14,0.00023370085939680062,1.2068414125629974e-11,3.791143636497147e-15,2.644268564076202e-14,8.426295702374151e-12,1.2714231579689752e-09,4.065356629281817e-11,3.396611729323847e-11
2.0470224846409058e-05,0.11406872354421337,0.9,0.0,0.0,0.0,0.0,0.09391931636831101,0.00183149292254945,2.33263689955916e-06,9.499050480609429e-06,3.09704603313869e-05,8.139312933487405e-07,2.4654364015416535e-05,3.2839994787573277e-06,6.056800304344767e-06,0.0007130397648385684,0.0035401348516974685,4.4905262446069156e-06,4.3577750720414916e-05,1.0502530612126298e-08,7.782811925827056e-08,2.43809222780738e-08,4.262420316555426e-09,2.4901928829314373e-05,0.0006764262582886636,0.007940484731341735,0.0010165722518004074,0.001391683768528716,6.130557159716984e-10,0.0007664267357559509,5.247890777170396e-11,2.5525328819290782e-08,8.570588432895236e-13,1.2831306212703377e-12,7.877151882771661e-13,4.18355357699865e-11,8.17115702966453e-14,3.1169370732767408e-06,0.0007829688866443678,1.85957721583053e-13,0.0006869317181126666,1.9678931659911238e-11,4.928521349485628e-13,0.0005446809774331813,4.3028005352221593e-11,1.7496384656337917e-14,0.000977301596347124,3.771774185783233e-15,0.0004949886600422032,1.9857269226647222e-15,8.209886720409487e-15,3.0785735908329744e-15,1.7762262074803884e-13,1.4144776356137894e-13,0.00037571890561410095,1.0346767809339199e-14,7.215397180736855e-14,8.229313109161e-15,5.743935318916404e-14,9.267390514021717e-11,6.720604247676587e-15,0.00019200880070859147,6.660293911519921e-14,0.00024031572480570458,1.224418520714992e-11,3.8790408694908114e-15,2.705432047768464e-14,8.549021423059472e-12,1.2899409419305618e-09,4.14304986465858e-11,3.4751488302428265e-11
2.0772995334414126e-05,0.11409163569727733,0.9,0.0,0.0,0.0,0.0,0.09383662053299029,0.0018502449244590443,2.3307983854071943e-06,9.470594104422692e-06,3.09431756862467e-05,8.132470792954019e-07,2.460655834594666e-05,3.28125878220207e-06,6.054333089262887e-06,0.0007229215412027113,0.0035875748544868078,4.4876457753947755e-06,4.353977644623503e-05,1.0494252919211054e-08,7.776677747556275e-08,2.4360426970458186e-08,4.2591962289440215e-09,2.4720048093731658e-05,0.0006861335853146851,0.008046106872530741,0.0010311522917492786,0.0013979627854151053,6.126088692267866e-10,0.0007774660078457274,5.2958902383930934e-11,2.531148788606255e-08,8.553779956859853e-13,1.2806264424848011e-12,7.853377987712555e-13,4.1978855564029836e-11,8.103717509800705e-14,3.093675365435473e-06,0.0007899269493618347,1.8580298771297312e-13,0.0006927147095108123,1.9823145495944927e-11,4.924293480239623e-13,0.0005456977000056121,4.306171677401777e-11,1.7747323745702722e-14,0.0009979953955289085,3.826100776123396e-15,0.0005040819697253255,2.014223801751331e-15,8.403400893389023e-15,3.1454611134001544e-15,1.8197829293515268e-13,1.4409485343480637e-13,0.0003836582632599723,1.0601131438054682e-14,7.392395843332666e-14,8.383824416576478e-15,5.851478103526116e-14,9.494646046874786e-11,6.822007279692688e-15,0.00019771664766744863,6.8113244859809e-14,0.0002470010429890932,1.2419795660460002e-11,3.967242378371818e-15,2.766804448440096e-14,8.671634990960206e-12,1.308441803432661e-09,4.2205839815326337e-11,3.553952221850624e-11
2.1075765822419193e-05,0.11411448636714025,0.9,0.0,0.0,0.0,0.0,0.09375404353844818,0.0018688299709857816,2.3289616308933318e-06,9.44271941237682e-06,3.09159307205495e-05,8.125637245520648e-07,2.4559683515005154e-05,3.2785214406036273e-06,6.051887305771295e-06,0.0007327876474287276,0.00363492720357771,4.4847707597062e-06,4.350185607186982e-05,1.0485983148459996e-08,7.770549440306108e-08,2.433995740314434e-08,4.255974638642254e-09,2.454259557612713e-05,0.0006958323596725012,0.008151587964575263,0.001045719016990724,0.001404039713725896,6.121622858179779e-10,0.0007884958556178393,5.3433081407401165e-11,2.5102636034042684e-08,8.537017899627617e-13,1.2781291300175799e-12,7.829951429066275e-13,4.211579975360657e-11,8.037850563238193e-14,3.0709768912203887e-06,0.000796838034692222,1.856485099120586e-13,0.0006983995687096403,1.996424068628407e-11,4.92007087580771e-13,0.0005465994481576328,4.3086288140873e-11,1.799803367597073e-14,0.001018780593506435,3.8803809904955206e-15,0.0005131808938043561,2.0426955743472668e-15,8.598118459947399e-15,3.212488976688018e-15,1.8636543949892674e-13,1.4673626919471437e-13,0.0003916144197361305,1.0857349539352189e-14,7.57067762530303e-14,8.538016452285634e-15,5.958793509948484e-14,9.723543743772467e-11,6.9220864230668564e-15,0.00020347349983966293,6.962838859626712e-14,0.00025375510326338405,1.2595245743715451e-11,4.055732648697347e-15,2.8283749906389335e-14,8.794136586324011e-12,1.3269257696723979e-09,4.29795190185587e-11,3.6330080459588954e-11
2.137853631042426e-05,0.11413727685167585,0.9,0.0,0.0,0.0,0.0,0.0936715840963,0.0018872506841272991,2.3271266171974193e-06,9.415402828961029e-06,3.0888724979440704e-05,8.11881219834854e-07,2.4513701057805663e-05,3.2757874178532337e-06,6.049462613086263e-06,0.000742638133750054,0.003682193142669755,4.4819010770839924e-06,4.346398896380372e-05,1.0477721215141804e-08,7.764426941295121e-08,2.431951329806603e-08,4.252755516646465e-09,2.436939213015444e-05,0.0007055225937601351,0.008256930628755208,0.0010602724487197431,0.0014099209380916224,6.117159626771098e-10,0.0007995162915171375,5.390153726132654e-11,2.4898573692290023e-08,8.520301809186471e-13,1.2756386164741917e-12,7.806858684007544e-13,4.224657933374476e-11,7.97349315897948e-14,3.0488187692395207e-06,0.0008037033346525422,1.8549428408906483e-13,0.0007039880076823764,2.010227573985629e-11,4.915853469427097e-13,0.0005473910721161124,4.3102130027489674e-11,1.8248514811840487e-14,0.0010396547169382528,3.934614890014803e-15,0.0005222848050819096,2.071142276816446e-15,8.79401791056268e-15,3.279646724560265e-15,1.9078354896910104e-13,1.4937178986607781e-13,0.000399586006324874,1.1115392338239968e-14,7.75022181043118e-14,8.691876187248715e-15,6.065872560705511e-14,9.95405691893813e-11,7.020849412147485e-15,0.00020927791075239362,7.114811309043271e-14,0.0002605762162178563,1.2770535712200415e-11,4.144496652572865e-15,2.8901332377223435e-14,8.916526387394245e-12,1.3453928675445013e-09,4.3751471531895694e-11,3.712302880830716e-11
2.198407728643439e-05,0.11418268224849537,0.9,0.0,0.0,0.0,0.0,0.09350701295608768,0.0019236093911455619,2.323461739455984e-06,9.362355918111548e-06,3.0834429438669436e-05,8.105187249152882e-07,2.442426960335596e-05,3.270329190545907e-06,6.044675184812704e-06,0.0007622924421902129,0.003776470527410402,4.476177249688641e-06,4.3388412132389134e-05,1.0461220533032944e-08,7.752199125055661e-08,2.4278700409248672e-08,4.246324579671818e-09,2.4035062744711166e-05,0.0007248774900561886,0.008467210473128805,0.001089339515283809,0.0014211209006900496,6.108240878407317e-10,0.0008215289768099168,5.4821641292734354e-11,2.4504070880327448e-08,8.487005792514054e-13,1.270677728290269e-12,7.761624044905558e-13,4.249045699473424e-11,7.849071175430542e-14,3.0060380762670442e-06,0.0008173011029476072,1.851865727692462e-13,0.00071488236019517,2.036939503683783e-11,4.907434002044529e-13,0.0005486626644328397,4.3109205227157917e-11,1.8748792139643008e-14,0.001081660160230575,4.042943985707927e-15,0.0005405051912551317,2.127960614898299e-15,9.189279130738483e-15,3.4143118526957492e-15,1.9971067038575483e-13,1.546243546010686e-13,0.0004155702263509353,1.1636836392285896e-14,8.113016938406071e-14,8.998552041260229e-15,6.279289437549784e-14,1.0419826072574497e-10,7.214465444789166e-15,0.00022102378469269875,7.420031591103872e-14,0.000274412957043,1.3120636312308239e-11,4.322788105273584e-15,3.0141727403355704e-14,9.160971310070584e-12,1.3822765643225525e-09,4.528996470217516e-11,3.871558008868094e-11
2.2526325488232952e-05,0.11422314952150425,0.9,0.0,0.0,0.0,0.0,0.09336003042290818,0.001955635159737762,2.3201856569221867e-06,9.316538104131427e-06,3.078593798882219e-05,8.09301441170816e-07,2.434687240344136e-05,3.2654524033136903e-06,6.040456548781335e-06,0.0007798398826777788,0.0038606118815638357,4.471068679892723e-06,4.332090978991328e-05,1.044647035443466e-08,7.741268518947721e-08,2.4242237252545946e-08,4.24057395339466e-09,2.374850430465774e-05,0.0007421804893781983,0.008655064763715739,0.0011153234923944799,0.0014305456997569146,6.100262930691371e-10,0.0008412090074597298,5.5627032454320336e-11,2.4165279820481275e-08,8.457341797969589e-13,1.2662578199318265e-12,7.722129982591639e-13,4.268988864727057e-11,7.742215942833564e-14,2.9693592323641837e-06,0.0008293330645714033,1.8491184196200328e-13,0.000724327256705368,2.059877000518271e-11,4.899911613508423e-13,0.0005494729785093196,4.308973848978811e-11,1.9196005992098876e-14,0.0011195536180354283,4.139793601821963e-15,0.000556832266579519,2.1787553953586477e-15,9.547035660061686e-15,3.5352455634434177e-15,2.0780496556459052e-13,1.593060656230818e-13,0.0004299234286291723,1.2109689680763643e-14,8.441980802501856e-14,9.271937163638889e-15,6.469522695007313e-14,1.0842142836439352e-10,7.383482373058602e-15,0.00023168966398068436,7.694664769817051e-14,0.00028701474240863027,1.3433602395747422e-11,4.483233231190769e-15,3.125787244068042e-14,9.379488416359916e-12,1.4152480762727688e-09,4.666125297835578e-11,4.014853669943091e-11
