Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60)
1.260733678445596e-06,0.11236193906002713,0.9,0.0,0.0,0.0,0.0,0.09960289569181201,0.00016936024012568788,2.449975063502853e-06,1.6277362231507935e-05,2.875401005794171e-05,8.598059383235381e-07,3.32092729204548e-05,3.4666189579734577e-06,6.287069798742965e-06,4.6929495494816615e-05,0.00017528361719324867,4.6953252497362395e-06,3.492065719470844e-05,1.103082797318404e-08,8.174307443185509e-08,2.575507387904891e-08,4.46353623404515e-09,9.041829758791389e-05,4.225038274243171e-05,0.00042100660090517336,6.289628820097585e-05,0.00010977663081924225,6.400595948523546e-10,4.599952913354968e-05,5.224628300078122e-12,9.977255227889288e-08,8.566941458374229e-13,1.1070133648326532e-12,1.1423499820178133e-12,3.5528679262348167e-12,3.165812700605367e-13,1.0469113026409384e-05,5.890950532876488e-05,1.7227713950500802e-13,4.064708365828383e-05,1.2536656666594373e-12,3.9460803684261997e-13,3.0516153787987862e-05,2.5953933280593382e-12,1.0825627916892915e-15
1.2969007768862411e-06,0.11236617284755636,0.9,0.0,0.0,0.0,0.0,0.09959026369045412,0.00017452405811792864,2.4499559079190177e-06,1.6502954355806956e-05,2.8988451461814853e-05,8.597350315039566e-07,3.3682453404739664e-05,3.466360525354207e-06,6.2866038447185965e-06,4.8305517649894086e-05,0.0001827478391420407,4.695006757590455e-06,3.537319697502659e-05,1.1030741817002645e-08,8.174243521650837e-08,2.5752949909419484e-08,4.4636562306356554e-09,9.178738511719407e-05,4.348090310722282e-05,0.00043848877105112075,6.475013855097019e-05,0.00011497553386756472,6.400982674230441e-10,4.739481243599627e-05,5.3830423247708946e-12,1.0126737051074964e-07,8.635369918316159e-13,1.1211747853616237e-12,1.1584361010093072e-12,3.720515812305741e-12,3.2132197260110213e-13,1.0662887318282332e-05,6.186950139544303e-05,1.7368187155807021e-13,4.246272441003041e-05,1.3094494877337914e-12,3.997218900155661e-13,3.1977792191443584e-05,2.7192580273169797e-12,1.1144703768573317e-15
1.3330678753268864e-06,0.11237043392590416,0.9,0.0,0.0,0.0,0.0,0.0995775900065268,0.00017968733528284908,2.449937808065623e-06,1.6720331194965122e-05,2.9209004545063e-05,8.59664011946064e-07,3.413973167249496e-05,3.4661020882737328e-06,6.286087782821178e-06,4.968300594364301e-05,0.00019028692644213155,4.694653481080683e-06,3.580711449219451e-05,1.1030660499616199e-08,8.17418312384114e-08,2.575082256459975e-08,4.463778636147432e-09,9.310518375808826e-05,4.47112576134493e-05,0.00045614301278440597,6.6603676665969e-05,0.00012024673555677837,6.401375272927496e-10,4.878995781990793e-05,5.541383666555199e-12,1.0270502336196003e-07,8.699633411042047e-13,1.1347406024293463e-12,1.1739692722046684e-12,3.8904449567205e-12,3.258813822769575e-13,1.0849379782515573e-05,6.487301262288558e-05,1.750033992187219e-13,4.429701848788583e-05,1.36578912776319e-12,4.046253161149694e-13,3.345787619929787e-05,2.844648261149907e-12,1.1463725350619398e-15
1.3692349737675316e-06,0.11237472121269058,0.9,0.0,0.0,0.0,0.0,0.09956487629159973,0.000184850051105403,2.449920589234937e-06,1.6929730337082003e-05,2.94164774876267e-05,8.595928672267349e-07,3.458148175965221e-05,3.4658435636203086e-06,6.285532607736437e-06,5.106190827712864e-05,0.00019789766227710357,4.694272809571952e-06,3.6223167165699504e-05,1.1030583074397624e-08,8.174125667043545e-08,2.5748691471208993e-08,4.463903055127501e-09,9.437328311776302e-05,4.594144571988703e-05,0.0004739628567137976,6.845690146480056e-05,0.00012558779244016275,6.401772880050076e-10,5.0184965050838605e-05,5.69965153949601e-12,1.04087292761058e-07,8.759974436990098e-13,1.147735111887738e-12,1.1889626236462096e-12,4.0625749353413096e-12,3.3026512699202487e-13,1.1028823120155376e-05,6.79183937908837e-05,1.762465646922015e-13,4.614925633909487e-05,1.4226623568393297e-12,4.0932687378981007e-13,3.4955647841397186e-05,2.9714986531265e-12,1.1782692996631399e-15
1.4054020722081768e-06,0.1123790336608581,0.9,0.0,0.0,0.0,0.0,0.09955212414559862,0.0001900121894272476,2.4499040855289923e-06,1.7131387680631347e-05,2.9611631307489864e-05,8.595215857869782e-07,3.5008079766349465e-05,3.465584873014057e-06,6.284946759779539e-06,5.2442171768882955e-05,0.00020557695944976037,4.693870415213681e-06,3.66220815460932e-05,1.1030509050237943e-08,8.174070597259344e-08,2.5746556284738023e-08,4.464029103584136e-09,9.55932278498864e-05,4.717146691102703e-05,0.0004919420216857595,7.03098119407799e-05,0.00013099631940082356,6.40217492511451e-10,5.1579833885235537e-05,5.857845309940968e-12,1.0541591014740556e-07,8.816622146512014e-13,1.1601816159662104e-12,1.2034293579723452e-12,4.236827264568901e-12,3.344787360864185e-13,1.1201443719894374e-05,7.10040508431672e-05,1.774159275929688e-13,4.801877070549991e-05,1.480048262347361e-12,4.138347738303805e-13,3.647038002194594e-05,3.0997464970829694e-12,1.2101605722486733e-15
1.441569170648822e-06,0.1123833702581509,0.9,0.0,0.0,0.0,0.0,0.09953933511835918,0.00019517373711243425,2.4498881405616436e-06,1.73255360886881e-05,2.9795182833554657e-05,8.594501568944691e-07,3.541990337214184e-05,3.4653259428888433e-06,6.2843369204083844e-06,5.382374298128628e-05,0.00021332185451281737,4.693450788830304e-06,3.700455465995173e-05,1.1030437252446621e-08,8.174017393415239e-08,2.574441668022159e-08,4.46415643423902e-09,9.676651889542755e-05,4.8401320696084475e-05,0.0005100744111631841,7.216240715829633e-05,0.00013646998985226896,6.402580429399382e-10,5.297456407116215e-05,6.015964439335229e-12,1.0669255785222897e-07,8.869790933531374e-13,1.1721024728662206e-12,1.2173827091569307e-12,4.4131254189869264e-12,3.385274756111131e-13,1.1367461509021333e-05,7.412843935374004e-05,1.7851578281738662e-13,4.9904933694110867e-05,1.537927167257943e-12,4.181568917062262e-13,3.800137517471402e-05,3.229331645487111e-12,1.2420464879917625e-15
1.4777362690894672e-06,0.11238773002639361,0.9,0.0,0.0,0.0,0.0,0.0995265107110449,0.00020033468343424624,2.449872605753822e-06,1.7512404650827126e-05,2.996780726291232e-05,8.593785706088232e-07,3.5817330725261074e-05,3.4650667042059823e-06,6.283708377499043e-06,5.520656810443495e-05,0.00022112950260042884,4.693017485172072e-06,3.737125520576879e-05,1.1030367257596023e-08,8.173965559284505e-08,2.5742272361667157e-08,4.46428470265889e-09,9.78946146181693e-05,4.963100660814315e-05,0.0005283541099329789,7.401468624974044e-05,0.00014200653593140187,6.402988889911729e-10,5.436915534903348e-05,6.174008484123855e-12,1.0791887036797928e-07,8.919684111114163e-13,1.1835191269406421e-12,1.2308359373992792e-12,4.59139482083699e-12,3.4241656591189355e-13,1.1527090008930293e-05,7.729006312773154e-05,1.7955017578849604e-13,5.180715427873058e-05,1.5962805400442634e-12,4.223007844397601e-13,3.9547964067393604e-05,3.36019640028299e-12,1.2739269541219402e-15
1.5139033675301125e-06,0.11239211202011104,0.9,0.0,0.0,0.0,0.0,0.09951365237747666,0.000205495019800554,2.4498573405408253e-06,1.769221829648815e-05,3.013014043661903e-05,8.593068177461755e-07,3.620073916639025e-05,3.4648070921435786e-06,6.283065188485157e-06,5.659059311007914e-05,0.0002289971727294721,4.692573231965998e-06,3.772282464984897e-05,1.103029882481302e-08,8.173914625207608e-08,2.5740123056652975e-08,4.464413579940723e-09,9.897893187216496e-05,5.0860524203333875e-05,0.0005467753808227185,7.586664841268447e-05,0.00014760374853369277,6.403399926927867e-10,5.57636074524292e-05,6.3319770791644495e-12,1.09096435539557e-07,8.966493449368281e-13,1.1944521471032194e-12,1.2438022717529052e-12,4.771562846007934e-12,3.4615110107256343e-13,1.1680536480730698e-05,8.048747288944818e-05,1.805229161215603e-13,5.372487609537164e-05,1.6550909306723116e-12,4.262737016633034e-13,4.110950470594849e-05,3.4922854202809488e-12,1.3058018321164796e-15
1.5500704659707577e-06,0.11239651532572621,0.9,0.0,0.0,0.0,0.0,0.0995007615254735,0.00021065473934009667,2.4498422132226684e-06,1.7865197369141663e-05,3.0282781106008256e-05,8.592348898438681e-07,3.657050423888796e-05,3.4645470459649314e-06,6.282410426280811e-06,5.797576390252373e-05,0.0002369222430964807,4.6921200952427275e-06,3.805987832440294e-05,1.1030230647270405e-08,8.173864152754567e-08,2.573796850671493e-08,4.4645427794618975e-09,0.00010002084707888786,5.208987305999866e-05,0.0005653326611189636,7.771829290706192e-05,0.00015325947713768786,6.403812518224692e-10,5.715792010882412e-05,6.489869907483861e-12,1.1022679576694619e-07,9.010397335601849e-13,1.2049212691935605e-12,1.2562948472079545e-12,4.9535588304939316e-12,3.497358673271503e-13,1.1828002025754777e-05,8.371926495894776e-05,1.8143759126934662e-13,5.565757525177761e-05,1.7143419127548153e-12,4.3008259511109056e-13,4.2685381236699716e-05,3.6255456310847753e-12,1.3376713382824814e-15
1.586237564411403e-06,0.11240093906047714,0.9,0.0,0.0,0.0,0.0,0.09948783951821126,0.00021581383631175726,2.4498270984083585e-06,1.8031557142605855e-05,3.0426293175491408e-05,8.591627791285559e-07,3.692699910548508e-05,3.4642865090110856e-06,6.281746530638012e-06,5.936202646412558e-05,0.0002449021963792275,4.691659716209108e-06,3.8383006526795226e-05,1.1030162685802834e-08,8.173813722850145e-08,2.5735808482300578e-08,4.464672004970745e-09,0.00010102169731943293,5.331905277789954e-05,0.0005840205585759631,7.956961905233058e-05,0.0001589716293266379,6.404226427795251e-10,5.8552093040020076e-05,6.6476867133164665e-12,1.1131144922819439e-07,9.051566172889894e-13,1.2149454179289966e-12,1.2683267382788407e-12,5.137314028441437e-12,3.5317569412229676e-13,1.1969681628073886e-05,8.698407991108245e-05,1.8229757983461436e-13,5.7604758167933836e-05,1.7740179964848598e-12,4.3373413650291347e-13,4.427500284719336e-05,3.7599261206961166e-12,1.369535293486183e-15
1.6224046628520481e-06,0.11240538237177196,0.9,0.0,0.0,0.0,0.0,0.09947488767551975,0.00022097230582709436,2.449811878240424e-06,1.8191507552348507e-05,3.056120777805177e-05,8.590904784847471e-07,3.727059365857618e-05,3.464025428490719e-06,6.281075472779864e-06,6.074932698545237e-05,0.0002529346153306015,4.6911934217066955e-06,3.869277555538112e-05,1.1030094570603211e-08,8.173762941895372e-08,2.5733642771486663e-08,4.4648009837010744e-09,0.00010198278137901906,5.454806297741083e-05,0.0006028338477010707,8.142062622477283e-05,0.00016473817038962298,6.404641231139402e-10,5.994612596290638e-05,6.805427271246148e-12,1.1235185104832125e-07,9.090159774166308e-13,1.2245427492623772e-12,1.2799108919132176e-12,5.322761614907715e-12,3.564752203885238e-13,1.2105764285828446e-05,9.028060129534945e-05,1.8310606409086675e-13,5.956595958731985e-05,1.8341045801175886e-12,4.372347255140569e-13,4.587780273054705e-05,3.895378056292415e-12,1.4013936361743092e-15
1.6585717612926933e-06,0.11240984443601072,0.9,0.0,0.0,0.0,0.0,0.09946190727512155,0.0002261301437633793,2.449796442443284e-06,1.834525310714934e-05,3.068802517817957e-05,8.590179814245175e-07,3.760165354453286e-05,3.4637637552113878e-06,6.280398806342791e-06,6.213761197857467e-05,0.0002610171786663578,4.690722257973866e-06,3.898972868184282e-05,1.1030025241419491e-08,8.173711442733465e-08,2.5731471175969187e-08,4.464929474920845e-09,0.00010290536074654863,5.577690329876908e-05,0.0006217674661046867,8.327131385494992e-05,0.0001705571228542648,6.405056089874245e-10,6.134001859015278e-05,6.963091378501372e-12,1.133494144163698e-07,9.126327209859048e-13,1.2337306836384657e-12,1.2910600850521062e-12,5.509836673414066e-12,3.5963884477937605e-13,1.2236433191307315e-05,9.360755441285067e-05,1.838660414028554e-13,6.154074076631787e-05,1.89458789650764e-12,4.4059049992427605e-13,4.749323711330029e-05,4.03185460145481e-12,1.433246537516283e-15
1.6947388597333386e-06,0.11241432445794522,0.9,0.0,0.0,0.0,0.0,0.0994488995538043,0.0002312873467417051,2.449780686877892e-06,1.849299295310788e-05,3.0807216442628684e-05,8.589452820571477e-07,3.792053941860761e-05,3.4635014434108273e-06,6.279717679296876e-06,6.352682836581896e-05,0.00026914765733402756,4.6902469985019306e-06,3.927438704143194e-05,1.102995416183054e-08,8.173658877794838e-08,2.5729293519140265e-08,4.465057241242391e-09,0.00010379066056295309,5.7005573401400424e-05,0.0006408165106563497,8.512168142537008e-05,0.0001764265657236924,6.40547049849473e-10,6.273377063069342e-05,7.1206788698634585e-12,1.1430551165282454e-07,9.160209771193437e-13,1.2425259277172881e-12,1.3017869278844223e-12,5.698476156452763e-12,3.6267090979457154e-13,1.2361865915375088e-05,9.69637051593003e-05,1.8458033417177544e-13,6.352868790653674e-05,1.9554549537792793e-12,4.43807348521284e-13,4.912078436529966e-05,4.169310834079337e-12,1.4650940108080807e-15
1.7309059581739838e-06,0.11241882166951106,0.9,0.0,0.0,0.0,0.0,0.09943586570862072,0.00023644391190510896,2.4497645132396546e-06,1.863492079090804e-05,3.091922517490575e-05,8.588723750609642e-07,3.8227606465368476e-05,3.463238450687479e-06,6.279032965166348e-06,6.49169235737444e-05,0.0002773239106647085,4.689768232524184e-06,3.954725054834471e-05,1.1029881327437012e-08,8.17360491875522e-08,2.5727109643751675e-08,4.465184051043797e-09,0.0001046398705923118,5.823407296320719e-05,0.0006599762334670535,8.697172846809304e-05,0.00018234463362085031,6.405884279029031e-10,6.412738179022497e-05,7.27818961151705e-12,1.1522147529302338e-07,9.191941509113214e-13,1.2509445036114157e-12,1.3121038460652767e-12,5.888618856792766e-12,3.6557570661783066e-13,1.248223453230522e-05,0.00010034785884008526,1.8525160022671507e-13,6.552941052296926e-05,2.016693484590375e-12,4.468909214665175e-13,5.075994408442025e-05,4.3077036673017e-12,1.4969359084077907e-15
1.767073056614629e-06,0.11242333532909118,0.9,0.0,0.0,0.0,0.0,0.09942280689808845,0.00024159983662651405,2.4497478296494157e-06,1.877122472628242e-05,3.1024469236216147e-05,8.587992556558801e-07,3.852320406162707e-05,3.4629747379181264e-06,6.278345436207374e-06,6.630784562573064e-05,0.00028554388254368584,4.689286481727301e-06,3.98087988063442e-05,1.1029806382909113e-08,8.173549258047563e-08,2.572491940896553e-08,4.465309688923756e-09,0.00010545414619345618,5.9462401679848916e-05,0.0006792420378408827,8.882145456233036e-05,0.0001883095158828296,6.40629706701181e-10,6.552085177175325e-05,7.43562347748499e-12,1.1609859918778916e-07,9.22164797362857e-13,1.2590017833922112e-12,1.322023052394237e-12,6.080205385090651e-12,3.6835734752644834e-13,1.2597705720824113e-05,0.00010375885898580205,1.8588234318313824e-13,6.754253982620437e-05,2.0782919025758048e-12,4.4984663852384076e-13,5.241023618603775e-05,4.446991773725866e-12,1.5287722049351026e-15
1.8032401550552742e-06,0.1124278647207862,0.9,0.0,0.0,0.0,0.0,0.09940972424331339,0.00024675511847659163,2.4497305499385843e-06,1.8902087320611028e-05,3.112334225118521e-05,8.587259195808378e-07,3.880767527119008e-05,3.462710269034031e-06,6.277655781601232e-06,6.769954321496005e-05,0.00029380559795447403,4.688802212178769e-06,4.005949193755996e-05,1.1029729063088278e-08,8.17349161058955e-08,2.572272268198165e-08,4.465433968185201e-09,0.00010623460923243836,6.069055926407589e-05,0.0006986094744404303,9.067085933223925e-05,0.00019431945565192635,6.40670850732817e-10,6.691418027612177e-05,7.592980360655372e-12,1.169381394957845e-07,9.249447546170179e-13,1.2667125124934528e-12,1.3315565295038319e-12,6.273178137674994e-12,3.710198347255974e-13,1.2708440932477843e-05,0.00010719558624320972,1.8647492143975464e-13,6.956772732445283e-05,2.140239256646804e-12,4.526796994569528e-13,5.4071200074350206e-05,4.587135513290557e-12,1.5606028553077063e-15
1.8394072534959194e-06,0.11243240915362696,0.9,0.0,0.0,0.0,0.0,0.09939661882902594,0.00025190975542978343,2.4497125948229456e-06,1.9027685869249313e-05,3.121621487457061e-05,8.586523630567578e-07,3.90813562256343e-05,3.462445010795417e-06,6.276964483481437e-06,6.909196575513406e-05,0.0003021071599397468,4.688315750440323e-06,4.0299771319909075e-05,1.102964783492125e-08,8.17343170611594e-08,2.5720519358068218e-08,4.465556695139979e-09,0.00010698234892754011,6.191854544515813e-05,0.0007180742375890957,9.251994244496008e-05,0.00020037274890309,6.407117634772172e-10,6.830736700256981e-05,7.750260141936384e-12,1.1774131572154134e-07,9.275449121070615e-13,1.274090843197287e-12,1.3407160068379405e-12,6.467481268557537e-12,3.735668620805267e-13,1.28145966186871e-05,0.00011065695735162359,1.870315558432275e-13,7.160464367025613e-05,2.2025252016240386e-12,4.553950891960392e-13,5.574239390507317e-05,4.72809687057675e-12,1.592428230238107e-15
1.8755743519365647e-06,0.1124369679605913,0.9,0.0,0.0,0.0,0.0,0.09938349170461766,0.0002570637458447267,2.4496938876345657e-06,1.914819255959248e-05,3.130343605358493e-05,8.585785827809779e-07,3.93445758732514e-05,3.4621789327150655e-06,6.276271827408374e-06,7.048506342949858e-05,0.00031044674657002447,4.687827290843837e-06,4.053006032134831e-05,1.1029563815343779e-08,8.173369297396482e-08,2.571830932428583e-08,4.465677717181113e-09,0.00010769842269489234,6.314635996825848e-05,0.0007376321613519395,9.436870360868325e-05,0.00020646774329812623,6.40752482707948e-10,6.970041164893782e-05,7.907462780675436e-12,1.1850931149055352e-07,9.299760321247944e-13,1.2811503316974171e-12,1.349512981441992e-12,6.663060628930586e-12,3.760023998506899e-13,1.291632438510011e-05,0.00011414192411945872,1.875543370360801e-13,7.365297751251358e-05,2.265139939173126e-12,4.579975952863234e-13,5.7423393851238965e-05,4.869839384021449e-12,1.6242478579664082e-15
1.9081247405331454e-06,0.1124410826440629,0.9,0.0,0.0,0.0,0.0,0.09937165957021307,0.0002617017831357917,2.4496763503605845e-06,1.9252433144339926e-05,3.1377375179591754e-05,8.585119868439677e-07,3.957279524096051e-05,3.4619387384879e-06,6.275647498970017e-06,7.173938807453046e-05,0.00031798343760340857,4.6873861212659e-06,4.0729114680395364e-05,1.1029485305638845e-08,8.173310792831097e-08,2.571631449084429e-08,4.465785036979139e-09,0.00010831666375462442,6.425124607318358e-05,0.0007553106113318015,9.603231317985642e-05,0.0002119875678239145,6.407889280996615e-10,7.095403010180302e-05,8.048879136097399e-12,1.1917137870542144e-07,9.320276277326665e-13,1.2872420296824568e-12,1.3571296099553164e-12,6.840129832205416e-12,3.781020380583278e-13,1.3004214958876809e-05,0.00011729772956821924,1.8799752561963665e-13,7.550599604924194e-05,2.321766651046238e-12,4.602471319260276e-13,5.89443416246527e-05,4.998046602819893e-12,1.6528806841929549e-15
1.937420090270068e-06,0.11244479499250978,0.9,0.0,0.0,0.0,0.0,0.09936099691038076,0.0002658755668785131,2.449659958750376e-06,1.934293665574207e-05,3.1440421705023234e-05,8.584518920540552e-07,3.9771360446355315e-05,3.4617219613721738e-06,6.275085050872603e-06,7.286868486945442e-05,0.0003247905645121579,4.686987949564651e-06,4.090186172106479e-05,1.1029411439432449e-08,8.173256107407253e-08,2.5714514399432428e-08,4.465880227121345e-09,0.00010885246338260419,6.52455243837078e-05,0.000771280587656267,9.752933852092003e-05,0.00021698224272602906,6.408215123433382e-10,7.208218791921573e-05,8.176100325286707e-12,1.1974434441470293e-07,9.337692800850193e-13,1.2925203123993586e-12,1.3637479280814052e-12,7.000308922730465e-12,3.7991903050744557e-13,1.3080437524773258e-05,0.00012015300025839911,1.8837543814967986e-13,7.718124680807771e-05,2.372946665237396e-12,4.621993769894181e-13,6.031946830937377e-05,5.113929586177468e-12,1.6786465246349507e-15
