Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014)
2.4702544000903367e-15,0.11224537200007453,0.9,0.0,0.0,0.0,0.0,0.09999999999933598,1.7006184998446e-13,1.6998075648973802e-13,1.1750305146747326e-13,1.175030533403599e-13,1.017729899034235e-13,1.0177304643787709e-13,1.0177027184750594e-13,1.01770272002742e-13,9.074502670677976e-14,9.074543921323606e-14,8.216214401876255e-14,8.216214539407514e-14,8.098294882491041e-17,1.0683796089341243e-19,4.520130648481871e-20,9.795653403005154e-21,1.3391606490429827e-18,1.0587995455223416e-25,9.32645141855577e-21,5.3689634655720935e-22,7.206446005919557e-22,2.2005518559341104e-21,1.8803268311121143e-25,7.869159631056962e-22,1.980192239956897e-21,5.412161139945415e-22,3.8151833574928836e-22,4.773384223147792e-22,2.9019188481703684e-30,9.28208893244938e-19,4.123947725847937e-19,1.9838053136112957e-27,2.2938384905164904e-22,9.188607561399908e-23,3.4841093334518126e-31,1.3583661274588916e-22,1.9793429049280872e-23,8.085136087286275e-32,5.561211182600969e-31,9.021236301769854e-27,3.2731350512692665e-31,8.640555188735938e-35,3.2735745333523674e-31,1.8998897883537063e-35,1.0164636527384129e-44,2.347715967322155e-42,1.0259852607568645e-50,3.9367334085211765e-36,2.0338743076517657e-46,4.392210909770867e-46,8.917614557673095e-55,1.8736046402351965e-54,4.297865098953514e-43,5.286961278848281e-45,6.552924763788873e-51,9.878831839975548e-50,6.020616158157542e-27,1.7058108520218974e-32,1.091805851167771e-55,2.3330238560496795e-55,4.746452559753062e-34,1.1470745612148869e-32,1.4279989552275527e-51,4.4022303158817235e-46,3.2115381645404682e-52,5.800034134467064e-53,4.001505212244841e-44,2.6828018896954932e-34
4.942654981240699e-15,0.11224537200014914,0.9,0.0,0.0,0.0,0.0,0.09999999999867139,3.4027145411011506e-13,3.3997438968807147e-13,2.351081879908055e-13,2.3510819574565503e-13,2.0363428834507245e-13,2.0363451483093927e-13,2.036289603351376e-13,2.0362896095909491e-13,1.8156889357461249e-13,1.8157018557559365e-13,1.6439566939310815e-13,1.6439567507142744e-13,2.96619934504818e-16,4.274752378153643e-19,1.8092063770762958e-19,3.9207498321395216e-20,2.6823692815020267e-18,8.475517050796052e-25,3.7327375005729e-20,3.957001214161386e-21,2.884456453557534e-21,8.80705507682996e-21,1.5051445552728981e-24,2.784094734776092e-21,3.962100168848663e-21,1.9078401750994482e-21,1.3535827805708765e-21,1.7072695989648303e-21,2.0802049686284309e-29,1.3910896633565254e-18,1.2912824137489183e-18,7.947275827886339e-27,7.085853514146633e-22,5.773315337140517e-22,3.940043686106637e-30,4.817165165054796e-22,1.4120911937454006e-22,1.1050471658616161e-30,9.016564419953782e-31,3.610845547882171e-26,4.990985051905156e-31,6.917697972168124e-34,4.991615437130882e-31,7.775623718440911e-35,1.3126226421038866e-43,5.029932307592555e-41,4.4981861610260306e-49,4.984938877979076e-35,3.524461729979974e-45,9.984317544344502e-45,3.1072499601852333e-53,8.609558703232264e-53,1.8470992073119968e-41,8.249158604457462e-44,2.100040389763871e-49,2.3508440238105376e-48,2.4098154867366776e-26,2.5148584371898713e-31,5.957256296062598e-54,1.671916994120725e-53,4.127559561931275e-33,1.724289316223496e-31,1.1947434103740724e-49,7.046616694063424e-45,2.7063451145355215e-50,9.781696863845684e-51,3.5440955251602392e-43,2.0090620153385015e-33
9.887456143541424e-15,0.11224537200029833,0.9,0.0,0.0,0.0,0.0,0.0999999999973422,6.806906720205055e-13,6.796765870683495e-13,4.703184528180086e-13,4.703184853425283e-13,4.073565466198697e-13,4.073574540548871e-13,4.073463302091653e-13,4.073463327221379e-13,3.6321662730679737e-13,3.632201972944361e-13,3.2886271439540564e-13,3.2886273813506795e-13,1.0122938343456036e-15,1.7094625944509526e-18,7.2389911547117685e-19,1.5687591397406607e-19,5.385302715664973e-18,6.782375840136886e-24,1.4934073572511919e-19,2.7301022378327295e-20,1.1541583008189078e-20,3.5232594512905535e-20,1.2043060791954876e-23,9.00660825016645e-21,7.925902141317481e-21,6.138760564540776e-21,4.397105669116731e-21,5.613888496096842e-21,1.3746334393827431e-28,1.800067963698611e-18,3.565840959668652e-18,3.189259474948514e-26,1.9275202267780764e-21,3.2178220276908194e-21,3.649240554954906e-29,1.5638075462303942e-21,9.28705728045509e-22,1.3420196678825452e-29,1.579348714865211e-30,1.4448085762863762e-25,6.6508037072329345e-31,5.5362608145802235e-33,6.651315986475095e-31,3.1462887830605536e-34,1.4835588365642094e-42,8.96522269606355e-40,1.6398827212581014e-47,5.616480529346096e-34,5.880952136914157e-44,2.0198979596820445e-43,1.040199954988943e-51,3.519077020150141e-51,6.611379803008083e-40,1.1379089173155446e-42,6.72468051914278e-48,5.09595377105228e-47,9.642400938604393e-26,3.4691685481785205e-30,2.7741427920018045e-52,9.464041960112832e-52,3.673767155425912e-32,2.4111800816977398e-30,8.685278512322671e-48,1.1267431167160743e-43,1.7576970468226264e-48,1.2719606439950154e-48,2.9933259915449936e-42,1.3973213257890277e-32
1.4832257305842148e-14,0.11224537200044753,0.9,0.0,0.0,0.0,0.0,0.09999999999601301,1.0211099003467725e-12,1.0191676074409953e-12,7.05528709425759e-13,7.055287802461138e-13,6.110784662998687e-13,6.110803961733534e-13,6.110636929752873e-13,6.110636983355181e-13,5.448643610355017e-13,5.448704398071996e-13,4.933297536513099e-13,4.933298052743701e-13,1.9384712415127058e-15,3.631728208809418e-18,1.538404873920387e-18,3.333856752897356e-19,8.10961281506807e-18,1.939465614420095e-23,3.173582263050527e-19,7.200317501292694e-20,2.4528212453305608e-20,7.486600998010079e-20,3.4435017301979216e-23,1.6700481108549122e-20,1.1889690569563356e-20,1.1346909971655068e-20,8.17329685961776e-21,1.0510568540028279e-20,3.5471332358239237e-28,1.9807443758083408e-18,6.06870140971359e-18,6.795134120100038e-26,3.2564269376441186e-21,7.678472116817661e-21,1.0496332711009037e-28,2.905644400384015e-21,2.391452730989847e-21,4.346427080829815e-29,2.4930755989825774e-30,3.070512252874941e-25,7.52649350729521e-31,1.5831790019337788e-32,7.526393697057854e-31,7.100630019951643e-34,4.906266182809353e-42,3.40978721324859e-39,6.843234673435928e-47,1.782918757006964e-33,2.2534005964220255e-43,8.114265511516507e-43,4.2301492181287934e-51,1.5054585712418046e-50,3.104613052883085e-39,4.025220213378549e-42,2.973188510033724e-47,2.0740349877648037e-46,2.0492064155599632e-25,1.1927943562524632e-29,1.1436555898452162e-51,4.100640155525432e-51,1.1005697052099326e-31,8.328173662814207e-30,4.440785987576788e-47,4.294390585610784e-43,7.812090725689417e-48,6.880031502197181e-48,9.099701916270935e-42,3.693240733362107e-32
1.9777058468142873e-14,0.11224537200059673,0.9,0.0,0.0,0.0,0.0,0.09999999999468383,1.361529139588665e-12,1.3585021434667946e-12,9.407389578140603e-13,9.407390807959867e-13,8.148000473987713e-13,8.148033414988691e-13,8.147810486287438e-13,8.147810577992357e-13,7.265120947607254e-13,7.265207858205007e-13,6.577967871608209e-13,6.577968767337306e-13,3.020456239042142e-15,6.193940722130919e-18,2.6244253789990427e-18,5.687334023080134e-19,1.085889875789522e-17,4.091024973223087e-23,5.413743691876126e-19,1.4165646295676607e-19,4.1844344843823616e-20,1.2770264615619943e-19,7.262997894255558e-23,2.536596387127632e-20,1.5853465852069003e-20,1.719269994130739e-20,1.2437759643330205e-20,1.6084778675606327e-20,6.857896260512153e-28,2.0605627334527525e-18,8.672419926732163e-18,1.162345682779806e-25,4.631753334696417e-21,1.40228339675698e-20,2.169874228339302e-28,4.4203290613299516e-21,4.6163479984202185e-21,9.869362939309047e-29,3.777995030645191e-30,5.23819560265581e-25,8.05629431323434e-31,3.339563309949875e-32,8.055019069330782e-31,1.2646329107546607e-33,1.2119255877469313e-41,9.35890506172401e-39,2.596880862691052e-46,4.013268240828869e-33,6.406435113220829e-43,2.3623778666869094e-42,1.711566653382622e-50,6.114204037174902e-50,9.809491172392928e-39,1.0547063508766397e-41,1.0161454216089418e-46,6.04134265665078e-46,3.495880519941537e-25,2.851946328670404e-29,5.2155110636703825e-51,1.8662180242646006e-50,2.4049410902099417e-31,1.998262595286986e-29,1.79929272950738e-46,1.154961613394409e-42,3.557920352847901e-47,3.241980483606761e-47,2.0992869744936414e-41,7.274627883775942e-32
2.9666660792744325e-14,0.11224537200089511,0.9,0.0,0.0,0.0,0.0,0.09999999999202545,2.0423676446229534e-12,2.0369209463317794e-12,1.411159435300124e-12,1.4111596957716767e-12,1.2222424150099738e-12,1.2222492402849828e-12,1.2222157432331407e-12,1.2222157622937895e-12,1.0898075622030046e-12,1.0898215719973931e-12,9.867308406934106e-13,9.867310302522515e-13,5.433100185691488e-15,1.2819537121627757e-17,5.433655997246876e-18,1.1775074755033154e-18,1.6423792087615996e-17,1.1174118116673814e-22,1.1208203062200825e-18,3.4720734758599976e-19,8.66376881689945e-20,2.643486345797266e-19,1.983529988647861e-22,4.4045038183646626e-20,2.378098695848566e-20,2.9756286943546513e-20,2.165174052606799e-20,2.821498517158684e-20,1.6402546740344993e-27,2.1324850507810365e-18,1.396757138438789e-17,2.4187955481966924e-25,7.420790971730022e-21,3.12030732737376e-20,5.583864992930068e-28,7.69177466024811e-21,1.1018440539281478e-20,2.8967957039687797e-28,7.4370967393476e-30,1.0845555471716547e-24,8.81683275686042e-31,9.121887041622011e-32,8.811554334272829e-31,2.850057798176176e-33,4.332193533662433e-41,3.937113338671499e-38,1.7878992602910548e-45,1.1786311222691855e-32,2.9537628022215805e-42,1.1242650230075469e-41,1.3013794821202866e-49,4.840269375762229e-49,5.026800726008843e-38,4.13500537888396e-41,6.249003651804045e-46,2.810623292061656e-45,7.238134770379397e-25,9.080890919511612e-29,4.478286640682222e-50,1.6720810918509338e-49,6.890727959225118e-31,6.396150590963167e-29,1.4766362274137543e-45,4.667993875925851e-42,3.153829558233259e-46,3.4152068624996092e-46,6.910977193435999e-41,1.785209660751374e-31
3.9556263117345775e-14,0.11224537200119351,0.9,0.0,0.0,0.0,0.0,0.09999999998936708,2.7232061919107575e-12,2.715040168301917e-12,1.8815798825603533e-12,1.8815803329206097e-12,1.6296835376515407e-12,1.6296951522598777e-12,1.6296504116599446e-12,1.6296504441738417e-12,1.4531030296324843e-12,1.4531224360856908e-12,1.3156648730944647e-12,1.3156652007049445e-12,8.142820050569683e-15,2.17966530704487e-17,9.24123906323518e-18,2.0026216586970287e-18,2.2098704515253325e-17,2.3380136683818986e-22,1.9061654965544e-18,6.626352014909777e-19,1.4735215853585639e-19,4.495089261452633e-19,4.1497360027446223e-22,6.418419881174322e-20,3.1708463567506445e-20,4.325476094291833e-20,3.16134919775172e-20,4.1441390862788064e-20,3.0706491656756556e-27,2.136727261176535e-18,1.9330402987728797e-17,4.1354974762382483e-25,1.0238301080046611e-20,5.545262215961079e-20,1.0945773227117136e-27,1.1227127203674095e-20,2.0594939619040597e-20,6.281288488773901e-28,1.2947842725407908e-29,1.844596805853057e-24,9.34921349501287e-31,1.9086657106876047e-31,9.33693151881133e-31,5.073534182687998e-33,1.022017156400699e-40,1.0255661256568513e-37,5.88265087805746e-45,2.5803767109540743e-32,8.004552174061284e-42,3.139543770260993e-41,4.443556865915048e-49,1.6948647602356292e-48,1.5573368887897415e-37,1.024290992484843e-40,2.0979323633880292e-45,8.204117981140435e-45,1.2310517600441135e-24,2.1053481556564912e-28,1.593734838554497e-49,6.092147471974516e-49,1.4933260828338768e-30,1.489124626272478e-28,5.655408503049818e-45,1.2637753883706427e-41,1.1454960794685502e-45,1.4365324357866675e-45,1.5699978560596164e-40,3.4094669498354604e-31
5.933546776654868e-14,0.11224537200179029,0.9,0.0,0.0,0.0,0.0,0.09999999998405033,4.084883428722587e-12,4.070892439872061e-12,2.822420677829751e-12,2.8224216822931135e-12,2.4445616954566055e-12,2.4445870220215113e-12,2.4445196625242334e-12,2.444519733675834e-12,2.179693964449415e-12,2.1797242112689734e-12,1.9735328685080046e-12,1.973533598984221e-12,1.3940172250027332e-14,4.746769321460045e-17,2.0134126945379726e-17,4.363095454292138e-18,3.384930214985564e-17,7.382528837594495e-22,4.152896004714747e-18,1.6935417232628782e-18,3.210605185765276e-19,9.789411555593438e-19,1.3098702569167852e-21,1.0576647036772245e-19,4.756329215853367e-20,7.105552436857102e-20,5.222441576615675e-20,6.898922663201926e-20,7.592547724065832e-27,2.1325154580905177e-18,3.006876254577898e-17,9.140100653998966e-25,1.5877461469192647e-20,1.2725421704329223e-19,2.8664983706971234e-27,1.853931802066576e-20,5.079667142973691e-20,1.9799890430056136e-27,3.0846629036973906e-29,4.019128250910334e-24,1.0393044325739796e-30,6.027240646419575e-31,1.0351674719065552e-30,1.142920185342538e-32,3.556074822776251e-40,4.217762695615118e-37,3.63604928410705e-44,8.704045163073951e-32,3.956792194857286e-41,1.6170218261463458e-40,3.248283674763642e-48,1.3111986222014712e-47,1.0080788815181795e-36,3.870428047748209e-40,1.6206632700685448e-44,4.582256135891832e-44,2.682296087890086e-24,7.8835739882167965e-28,1.2301214744029833e-48,4.9782487673348135e-48,5.035938846260136e-30,5.644179222944526e-28,5.791939259129128e-44,6.328792469186439e-41,8.459790709480345e-45,1.8060403811665791e-44,5.2069070833942025e-40,8.721367210848742e-31
7.911467241575158e-14,0.11224537200238709,0.9,0.0,0.0,0.0,0.0,0.09999999997873359,5.446560937125186e-12,5.426410028606447e-12,3.763261284699596e-12,3.763263175167979e-12,3.2594320954663717e-12,3.2594789800327316e-12,3.2593887501778337e-12,3.2593888822201813e-12,2.906284899186567e-12,2.9063260549660426e-12,2.6314007322073316e-12,2.631402107004824e-12,2.0056507278562925e-14,8.778171309651404e-17,3.7247814984610224e-17,8.071493108502238e-18,4.6387313181191835e-17,1.9164656868641697e-21,7.682851421868787e-18,3.509993878056598e-18,5.940063195631264e-19,1.8100264420795788e-18,3.398865648585984e-21,1.4822765713177385e-19,6.341792840390668e-20,9.938623204224772e-20,7.330668660587082e-20,9.732663552659797e-20,1.531500652419919e-26,2.12521892808089e-18,4.081020708450994e-17,1.7250449358565572e-24,2.151724589756128e-20,2.432961364939437e-19,5.994309239343019e-27,2.601663387654531e-20,1.0226451241355901e-19,4.827600067777195e-27,6.226315349692612e-29,7.435942828182118e-24,1.1485016240391303e-30,1.5647757429209217e-30,1.1375576459012047e-30,2.0236446262512165e-32,9.023289597280563e-40,1.2013463099598795e-36,1.433930974907037e-43,2.3608318535355967e-31,1.3595225846616914e-40,5.7119758359565e-40,1.5251639583848456e-47,6.334648299156097e-47,4.244901269942721e-36,1.0376448231933159e-39,7.935168483486281e-44,1.7498106059418158e-43,4.9626183923555426e-24,2.3056575001070795e-27,5.959615568711208e-48,2.4791672832042524e-47,1.3783873835927253e-29,1.6745746938148885e-27,3.2964434401288214e-43,2.2773258527072334e-40,3.7064394446651586e-44,1.1386359715756814e-43,1.2837223681201967e-39,1.8085430251486455e-30
9.889387706495448e-14,0.11224537200298387,0.9,0.0,0.0,0.0,0.0,0.09999999997341684,6.8082386069345754e-12,6.7819259613923265e-12,4.704101780080599e-12,4.704104753386429e-12,4.074297905676696e-12,4.074370990843568e-12,4.074257741279481e-12,4.074257947350289e-12,3.632875833876508e-12,3.632927930800742e-12,3.2892685179623903e-12,3.2892706803293435e-12,2.6165198448063692e-14,1.3675714978586827e-16,5.804184429574104e-17,1.2577298368150362e-17,5.940464475570589e-17,3.658594511894436e-21,1.1972156128605046e-17,5.804204074932374e-18,9.25677688054529e-19,2.8192761078904844e-18,6.4865553086391585e-21,1.905209203023771e-19,7.92724920378175e-20,1.2760607329343952e-19,9.430538023220619e-20,1.2555494632528518e-19,2.4952222291021544e-26,2.124634028181322e-18,5.154494015455134e-17,2.7313568825531324e-24,2.71543515008257e-20,3.8552112491843593e-19,9.936568227943472e-27,3.346430776009798e-20,1.664443198306835e-19,8.694252227899429e-27,1.0190631052822714e-28,1.1587901200427239e-23,1.2649193256214994e-30,2.987387202586205e-30,1.2439095278150683e-30,3.2326643699626665e-32,1.7946253285707963e-39,2.4984675981140418e-36,3.5739856743772424e-43,4.598870867800135e-31,3.170910842763907e-40,1.3409264303180326e-39,4.18615408644354e-47,1.7541263730803595e-46,1.0389858771746953e-35,2.115165067625065e-39,2.1445508831764523e-43,4.1614776178388356e-43,7.733562730700902e-24,4.648410413243212e-27,1.656619898180286e-47,6.952037862601326e-47,2.703206699740459e-29,3.4085745381268576e-27,9.472500213395182e-43,5.214341156070284e-40,9.636255144325408e-44,3.415821778684439e-43,2.5150789324165578e-39,2.991418618746632e-30
1.3845228636336027e-13,0.1122453720041774,0.9,0.0,0.0,0.0,0.0,0.09999999996278335,9.531594788070365e-12,9.492917750778762e-12,6.5857821890540675e-12,6.585788354662307e-12,5.70400558328744e-12,5.704155287508823e-12,5.703995220059146e-12,5.703995642325222e-12,5.086057703010029e-12,5.086131884702637e-12,4.605003682731523e-12,4.605008167380669e-12,3.837415215417464e-14,2.7988361153960964e-16,1.188275507368045e-16,2.5747993888809607e-17,8.794223545043376e-17,1.145105509556878e-20,2.451330164259233e-17,1.2883626896320794e-17,1.8954715218612806e-18,5.764664177907431e-18,2.027985857908087e-20,2.7499238046324994e-19,1.1098158676974546e-19,1.8397322795388135e-19,1.3624342766094533e-19,1.819257450257288e-19,5.41980142472126e-26,2.1238135137884083e-18,7.301405794910712e-17,5.8595819589956304e-24,3.842854228099274e-20,8.065898070852283e-19,2.2057996899554657e-26,4.8338729122224535e-20,3.6100578958744844e-19,2.196671062543482e-26,2.2406584071329702e-28,2.3728062785498674e-23,1.535357983998445e-30,9.35226445334946e-30,1.4693755136849653e-30,6.232687316051272e-32,5.271364632622792e-39,8.028439806909374e-36,1.7829783725802434e-42,1.4862001400265188e-30,1.4413617061174778e-39,6.23319640960656e-39,2.998074022624376e-46,1.2916364541861677e-45,5.588108040673044e-35,6.474119522267767e-39,1.620135552944108e-42,2.0392950008576596e-42,1.583569336298775e-23,1.5684668776902014e-26,1.2185942456056474e-46,5.253689850652161e-46,8.883393531957281e-29,1.1916138903733031e-26,8.289329755947156e-42,2.4456625250967504e-39,5.2598415594672906e-43,3.33072836397316e-42,7.24180764494532e-39,6.642242755233525e-30
2.1756910496017187e-13,0.11224537200656456,0.9,0.0,0.0,0.0,0.0,0.09999999994151634,1.4978310193533845e-11,1.4914731664116247e-11,1.0349140902825694e-11,1.0349157165799565e-11,8.963334401895324e-12,8.963724875334778e-12,8.963468359736085e-12,8.963469457963066e-12,7.992421440386043e-12,7.99254052356394e-12,7.2364725411951915e-12,7.2364843724460415e-12,6.278645671136039e-14,7.2936590924280575e-16,3.097785332511812e-16,6.711734121020258e-17,1.5409395580676882e-16,5.207629010944619e-20,6.392688523414068e-17,3.604983898037489e-17,4.943412773930461e-18,1.4988199966182154e-17,9.20053788963645e-20,4.438719932723383e-19,1.7440206593370532e-19,2.96667323761536e-19,2.200869970478612e-19,2.946204184802925e-19,1.4874317008882533e-25,2.1237374824738248e-18,1.1595073261143004e-16,1.6822245672696095e-23,6.097630927536518e-20,2.1428419519155934e-18,6.161842216496454e-26,7.807609551432036e-20,9.894993802779168e-19,6.88696922363829e-26,6.234128828438323e-28,6.188308561977373e-23,2.293968146856028e-30,4.255161926960755e-29,1.9943359376560725e-30,1.5396355512125197e-31,2.201824483066199e-38,3.5972928101143075e-35,1.3335540939338627e-41,6.939347887799438e-30,1.0296932141252571e-38,4.526206497786381e-38,3.556069986794651e-45,1.561488080336948e-44,4.58953533562243e-34,2.7939737098519126e-38,2.0742246260011437e-41,1.5407120934904771e-41,4.129968134449816e-23,7.286140513413968e-26,1.4722252258744342e-45,6.465100861151776e-45,4.219921313870759e-28,5.951162885049428e-26,1.1655858020322277e-40,1.8116701702210593e-38,4.1986040855637514e-42,5.052475097056258e-41,2.9745659527766804e-38,1.8590661327964337e-29
2.9668592355698346e-13,0.1122453720089517,0.9,0.0,0.0,0.0,0.0,0.09999999992024934,2.0425028642131223e-11,2.0336371975635085e-11,1.4112497512423186e-11,1.4112527585430272e-11,1.2222576739865362e-11,1.2223295457613309e-11,1.2222939684271201e-11,1.222294169928954e-11,1.089878517687103e-11,1.0898949894964117e-11,9.867939928585088e-12,9.867961808444259e-12,8.719724820669818e-14,1.3419248265313532e-15,5.700578778319473e-16,1.235008445658108e-16,2.293466010948452e-16,1.2682970674079096e-19,1.1767160460110647e-16,6.822285921187889e-17,9.099707948593858e-18,2.7525799286660396e-17,2.237291497149482e-19,6.127448309813285e-19,2.378271558792731e-19,4.0935723901947286e-19,3.039269907539517e-19,4.073095229706655e-19,2.7934028926516515e-25,2.123735241299688e-18,1.5888733820181732e-16,3.31385875356239e-23,8.35240586552992e-20,3.9732084906642806e-18,1.1649543582287603e-25,1.0781220531828006e-19,1.8573535142318483e-18,1.3620706450302508e-25,1.1777774334091445e-27,1.1391281624433528e-22,3.3478462028690924e-30,1.036641439980559e-28,2.619490756281698e-30,2.863328274584065e-31,5.383381480432917e-38,9.015793982306231e-35,4.0545361192921067e-41,1.7050449717826707e-29,3.171958304695828e-38,1.4012345242623438e-37,1.2451653025559733e-44,5.495395831016029e-44,1.4622936366901452e-33,6.909802477459554e-38,7.736595486038904e-41,4.757311064162155e-41,7.602339912309092e-23,1.75167131175714e-25,5.1720633715072016e-45,2.2823776418058223e-44,1.0433456484090989e-27,1.4955455346562603e-25,4.432025989714103e-40,5.60235202622243e-38,1.2992886897134075e-41,1.9570381869798708e-40,7.22904597906324e-38,3.5185561731935615e-29
3.7580274215379506e-13,0.11224537201133883,0.9,0.0,0.0,0.0,0.0,0.09999999989898234,2.5871750133854896e-11,2.5757838219705025e-11,1.787585201784772e-11,1.787589961349466e-11,1.548173265313142e-11,1.548286703433797e-11,1.5482409196388894e-11,1.5482412366305296e-11,1.3805148912464994e-11,1.3805359998973264e-11,1.2499405844902031e-11,1.2499440475371174e-11,1.116071453283087e-13,2.1174077328075972e-15,8.996144145401637e-16,1.9488471627417086e-16,3.1372468823511664e-16,2.447908272613367e-19,1.8574730273244512e-16,1.0940235757469217e-16,1.436435738398638e-17,4.3358870897080515e-17,4.3122154001105397e-19,7.816170186880591e-19,3.0125918340829826e-19,5.220467582529112e-19,3.8776662236878203e-19,5.199979931757103e-19,4.459891996225183e-25,2.1237365085145012e-18,2.0182394565124752e-16,5.545781633697828e-23,1.0607181648222223e-19,6.297689607634013e-18,1.8668893685772864e-25,1.3754818855051256e-19,2.9645671733030322e-18,2.239979153094888e-25,1.8871537709217227e-27,1.798172628030095e-22,4.77457766085224e-30,2.0013341079567213e-28,3.3714697719950144e-30,4.594431961345794e-31,1.081063621439535e-37,1.8397281467597356e-34,1.0549905276891849e-40,3.307693861318867e-29,7.725410572147058e-38,3.4229820643081682e-37,3.955509746315153e-44,1.7491429671511219e-43,3.498345721614028e-33,1.3979548579483592e-37,2.2151956399911247e-40,1.1604225868316631e-40,1.2000684979680555e-22,3.3125652655237127e-25,1.6525128412475497e-44,7.30635346656376e-44,2.031450757603316e-27,2.938991949277091e-25,1.2892439180543567e-39,1.316200613071317e-37,3.432883610796237e-41,5.779450982553853e-40,1.4459584441567857e-37,5.642677364810536e-29
5.340363793474183e-13,0.1122453720161131,0.9,0.0,0.0,0.0,0.0,0.09999999985644835,3.676520025932723e-11,3.6600362429193e-11,2.5402556090335338e-11,2.540264744434435e-11,2.1999841819519796e-11,2.2002012521685364e-11,2.200134397538101e-11,2.2001350005527934e-11,1.9617876381561732e-11,1.961818192639038e-11,1.7762334225020316e-11,1.7762400698135575e-11,1.6042506766790752e-13,4.0502732555284095e-15,1.7211582324849616e-15,3.7281468505220177e-16,5.039735015334817e-16,6.102512878785035e-19,3.555321420045554e-16,2.1289809548342936e-16,2.749489689518366e-17,8.270202317783741e-17,1.0726047121394573e-18,1.1193614441119764e-18,4.2814676071147043e-19,7.474258098599051e-19,5.55445883469285e-19,7.453748481796244e-19,8.638983517097325e-25,2.123739578447653e-18,2.876971746323718e-16,1.1620536605651308e-22,1.5116735460084179e-19,1.2106309154634016e-17,3.63022789491221e-25,1.9702015483255494e-19,5.7407566924238115e-18,4.475946112630455e-25,3.6696939260825815e-27,3.4418929039943434e-22,8.742146787098574e-30,4.991423287698972e-28,5.2556599360244e-30,9.27868911068847e-31,3.048346320601937e-37,5.286540310741689e-34,4.4263219002942276e-40,8.291357868944602e-29,2.9429333065975793e-37,1.3101158982185093e-36,2.295203415299817e-43,1.0208318064146708e-42,1.2264100522188306e-32,3.975611822796754e-37,1.0794723420750098e-39,4.307321832332816e-40,2.297057872329968e-22,7.9200652310653285e-25,9.651213654185547e-44,4.291446162277676e-43,5.111758862322053e-27,7.467538781520321e-25,6.416157142308372e-39,4.520824733042966e-37,1.4681389917258793e-40,2.9372532690760895e-39,4.058860884150852e-37,1.0981333583854835e-28
6.922700165410415e-13,0.11224537202088741,0.9,0.0,0.0,0.0,0.0,0.09999999981391436,4.765866157544536e-11,4.744224739366384e-11,3.292925242503829e-11,3.2929401189512144e-11,2.851763363548921e-11,2.8521161665950794e-11,2.8520272111871868e-11,2.852028185545394e-11,2.5430603847381855e-11,2.5431006547892684e-11,2.3025257195485516e-11,2.3025365447454628e-11,2.092401071127973e-13,6.581002516587879e-15,2.797034465374466e-15,6.0579200455292685e-16,7.279823987520728e-16,1.2099055302784595e-18,5.78015798432622e-16,3.4951143885787783e-16,4.470125313423829e-17,1.3401087028836911e-16,2.1223435691427195e-18,1.457106232574503e-18,5.550792614218136e-19,9.728050501191673e-19,7.231252960243359e-19,9.707518340828392e-19,1.4143828029774818e-24,2.1237424228076136e-18,3.735704289953677e-16,2.0444587834584192e-22,1.9626292827707274e-19,1.9731965978062478e-17,5.956808345401039e-25,2.564921749374225e-19,9.397156964800688e-18,7.464282537012682e-25,6.022225931480362e-27,5.595836655085629e-22,1.471924553317788e-29,9.900050911225454e-28,7.827285890537634e-30,1.5592837181338802e-30,6.417931351013073e-37,1.1261917684280656e-33,1.1775004457601462e-39,1.6494883014011503e-28,7.364207673112028e-37,3.29022586333492e-36,7.129751748836669e-43,3.181203540370456e-42,3.086140864378141e-32,8.40756723052e-37,3.298030745084241e-39,1.10273492404066e-39,3.734560914762267e-22,1.506525990698477e-24,3.0052534126176706e-43,1.3404548451672383e-42,1.0192095939455401e-26,1.4975855751082414e-24,1.9753993730197675e-38,1.1252846036641251e-36,3.9429430554406e-40,9.14320293627201e-39,8.526523025440756e-37,1.8028479057896528e-28
