Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032)
3.2173701661842616e-07,0.11226619657790975,0.9,0.0,0.0,0.0,0.0,0.09990943164021678,3.614987973328253e-05,2.4512812508032207e-06,7.150817878366378e-06,1.3513394737609181e-05,8.616697117941539e-07,1.3465273821159668e-05,3.4510105890355253e-06,5.597377796141798e-06,1.1819779694366286e-05,2.2243578202926344e-05,4.2215163301910626e-06,1.3239280765147047e-05,1.1036706576704216e-08,8.178663370359939e-08,2.581090284947838e-08,4.4631734566938705e-09,3.0378183403670153e-05,1.0247197250032433e-05,5.4177042106166e-05,1.4662137206132182e-05,9.73652738130505e-06,6.354398034148835e-10,9.741451239398037e-06,1.1195810065134137e-12,3.3621754463353296e-08,4.0420024370240907e-13,4.2134668070658987e-13,4.650072571818001e-13,3.163573832417337e-13,1.0679025004176132e-13,2.2595906257469866e-06,4.091492482540636e-06,8.096377586919368e-14,3.897883216739412e-06,1.2069405670179754e-13,1.496051813357697e-13,2.447940937422799e-06,2.0901574734431584e-13,2.523675307245053e-16,1.1784253543881612e-07,4.796148044445419e-17,1.6127168770166726e-08,3.008715895832124e-17,1.0345254769196687e-18,1.1152370904149697e-19,5.137792653136531e-17
3.2816218700934747e-07,0.11226671722907064,0.9,0.0,0.0,0.0,0.0,0.0999075283429504,3.700960883880333e-05,2.451319212954669e-06,7.233909791069309e-06,1.3718744130044965e-05,8.616560704628985e-07,1.3681402333496836e-05,3.453264863623086e-06,5.628198243267833e-06,1.205619290471351e-05,2.290026176429508e-05,4.242984477448671e-06,1.3480663432792962e-05,1.1036877507370957e-08,8.178790531372277e-08,2.581049422999034e-08,4.463139987655609e-09,3.098669576376941e-05,1.046652426668002e-05,5.588293776186278e-05,1.4992758259718504e-05,1.0110013141446667e-05,6.358610384794414e-10,9.988431081253228e-06,1.146180124042797e-12,3.4295377378853374e-08,4.103327462025586e-13,4.290186414552925e-13,4.724598075083382e-13,3.284848302109978e-13,1.0892684785235746e-13,2.3318036472085184e-06,4.268753944140537e-06,8.219410127039616e-14,4.043425782558144e-06,1.2519767116054658e-13,1.5233283008139793e-13,2.546614312392515e-06,2.1743575543288884e-13,2.5805820551767875e-16,1.2578170439413078e-07,4.91773708466495e-17,1.7461405145444527e-08,3.073112532800229e-17,1.090391897109527e-18,1.1910271100282566e-19,5.3785646746897964e-17
3.345873574002688e-07,0.11226724050392191,0.9,0.0,0.0,0.0,0.0,0.0999056215860935,3.7871268886203664e-05,2.4513471037008232e-06,7.316517494882084e-06,1.3921909486427983e-05,8.616424322282583e-07,1.3895348429345174e-05,3.4552849196679653e-06,5.657679649193514e-06,1.2292637569480075e-05,2.3564390711853167e-05,4.263497047366187e-06,1.3720344667422052e-05,1.1037003092324215e-08,8.178884007161013e-08,2.581008570045973e-08,4.463107179329546e-09,3.159136232567757e-05,1.0685846965807735e-05,5.760510625983253e-05,1.532337982551759e-05,1.0489358764879937e-05,6.36239265814812e-10,1.0235563407497415e-05,1.1728377118417714e-12,3.496470584664522e-08,4.1639960980830506e-13,4.366360666509442e-13,4.79836612907984e-13,3.4080207112654453e-13,1.110498226694484e-13,2.4041942759771112e-06,4.449519177862063e-06,8.341134134800566e-14,4.191171876660321e-06,1.2976929144424443e-13,1.5504125250893955e-13,2.647064056501317e-06,2.2600701821250775e-13,2.637488871197786e-16,1.3406823644245805e-07,5.0394007979996997e-17,1.887354001981301e-08,3.1375078284214715e-17,1.1481317366691175e-18,1.2703441366567874e-19,5.62513244635583e-17
3.410125277911901e-07,0.11226776636758161,0.9,0.0,0.0,0.0,0.0,0.09990371139209846,3.873475371415864e-05,2.4513665784123687e-06,7.398669657655059e-06,1.4122913955054717e-05,8.616288016734365e-07,1.410715051761883e-05,3.4570943780684166e-06,5.6858789948650314e-06,1.2529114583889977e-05,2.423590694836313e-05,4.283096433677507e-06,1.3958328863294306e-05,1.103709078460983e-08,8.178949333968394e-08,2.580967739895404e-08,4.463075048083116e-09,3.2192176804109425e-05,1.0905165333672786e-05,5.934332263756424e-05,1.5654000588501273e-05,1.0874501870976065e-05,6.365788334502065e-10,1.0482832307845642e-05,1.1995504740307028e-12,3.562973299137297e-08,4.224015306431082e-13,4.441990989131438e-13,4.871390040394312e-13,3.533070637632248e-13,1.1315915298755425e-13,2.4767318641152595e-06,4.6337659183359526e-06,8.461563479396475e-14,4.341099251015219e-06,1.3440822313424542e-13,1.5773049827516927e-13,2.749277611502557e-06,2.3472845131622693e-13,2.6943955288922124e-16,1.4270889888223822e-07,5.1611313624119604e-17,2.0366203755651165e-08,3.201901773792285e-17,1.2077684615910441e-18,1.3532768387041414e-19,5.877498365733685e-17
3.474376981821114e-07,0.11226829478629909,0.9,0.0,0.0,0.0,0.0,0.09990179778344489,3.959996146567069e-05,2.451379027884832e-06,7.4803923455183995e-06,1.4321780439038462e-05,8.616151821123154e-07,1.4316847185510744e-05,3.4587145028784455e-06,5.712850910180599e-06,1.2765624825928202e-05,2.4914752627859946e-05,4.301823149049137e-06,1.4194621200934752e-05,1.10371468468326e-08,8.17899116319865e-08,2.5809269425287358e-08,4.463043603762812e-09,3.2789134822686144e-05,1.1124479357700075e-05,6.109736987814676e-05,1.598461943940444e-05,1.1265381124268417e-05,6.368836553627157e-10,1.0730223476688868e-05,1.2263152483736672e-12,3.62904540684187e-08,4.283391977826829e-13,4.5170790586106073e-13,4.943683176561578e-13,3.659978000041278e-13,1.152548242411923e-13,2.549387111534784e-06,4.821471869770144e-06,8.58071188264903e-14,4.49318590632265e-06,1.3911377955317873e-13,1.6040062592151513e-13,2.8532424541343145e-06,2.435989734354802e-13,2.751301837754578e-16,1.5171038745729546e-07,5.282921731747726e-17,2.194204448131933e-08,3.266294391031306e-17,1.2693252334385525e-18,1.4399141131669417e-19,6.135660618339337e-17
3.538628685730327e-07,0.11226882572738991,0.9,0.0,0.0,0.0,0.0,0.09989988078262924,4.046679441391791e-05,2.4513856205680854e-06,7.561709197045122e-06,1.4518531598851824e-05,8.616015759186101e-07,1.4524477081101968e-05,3.460164432561238e-06,5.738647765364237e-06,1.3002169155992846e-05,2.5600870168971176e-05,4.3197159085497405e-06,1.4429227559593856e-05,1.1037176539370985e-08,8.179013402637518e-08,2.58088618509971e-08,4.463012851339213e-09,3.338223371273755e-05,1.1343789026199242e-05,6.286703850833788e-05,1.6315235441927936e-05,1.1661936238754205e-05,6.371572542629632e-10,1.0977724052828344e-05,1.2531290008416245e-12,3.6946866239292595e-08,4.3421329252145954e-13,4.591626774201743e-13,5.015258924770709e-13,3.788723059757247e-13,1.1733682754179667e-13,2.6221320167374387e-06,5.01261471640082e-06,8.698592921705779e-14,4.6474100890962766e-06,1.4388528170103738e-13,1.6305170188538006e-13,2.9589461015927253e-06,2.526175067756748e-13,2.808207636464356e-16,1.6107932566755958e-07,5.40476559182273e-17,2.360372706633583e-08,3.3306856570220395e-17,1.3328247519100923e-18,1.5303448061839443e-19,6.39962215118194e-17
3.60288038963954e-07,0.11226935915917553,0.9,0.0,0.0,0.0,0.0,0.09989796041215569,4.133515879484109e-05,2.451387337999243e-06,7.64264158751906e-06,1.4713189854858676e-05,8.615879847617889e-07,1.4730078806749376e-05,3.461461389179393e-06,5.763319759230573e-06,1.3238748416590489e-05,2.6294202266548267e-05,4.3368117094139956e-06,1.4662154438396783e-05,1.1037184281190838e-08,8.179019334960016e-08,2.580845472642679e-08,4.46298279215357e-09,3.397147233414683e-05,1.1563094328161802e-05,6.465212621938589e-05,1.664584780521741e-05,1.2064107979072813e-05,6.374027999895559e-10,1.122532247497843e-05,1.2799888204393072e-12,3.759896837169381e-08,4.400244890278374e-13,4.665636232431722e-13,5.086130655590833e-13,3.919286420847381e-13,1.1940515944411777e-13,2.6949398286223323e-06,5.207172131842003e-06,8.815220029747344e-14,4.803750288785202e-06,1.4872205814654185e-13,1.6568379960879568e-13,3.0663761163907454e-06,2.617829774801053e-13,2.8651127887032077e-16,1.7082226415545778e-07,5.526657263633282e-17,2.5353932125401697e-08,3.3950755561645436e-17,1.3982893735215661e-18,1.6246578689366966e-19,6.669384373721395e-17
3.6671320935487533e-07,0.11226989505092717,0.9,0.0,0.0,0.0,0.0,0.09989603669452804,4.2204964646240014e-05,2.451385004576055e-06,7.723208783798005e-06,1.490577738982953e-05,8.615744097840296e-07,1.4933690822521398e-05,3.46262086752221e-06,5.786915004409607e-06,1.3475363432072069e-05,2.6994691901793217e-05,4.353145907266363e-06,1.4893408885341922e-05,1.1037173784989541e-08,8.179011717313563e-08,2.5808048085995765e-08,4.462953424896389e-09,3.4556850915697996e-05,1.178239525310889e-05,6.645243750902286e-05,1.697645586073776e-05,1.2471838158851424e-05,6.376231442066833e-10,1.1473008351518562e-05,1.3068919142207356e-12,3.824676086133462e-08,4.4577345484038417e-13,4.739109703961325e-13,5.156311689979802e-13,4.0516490296369505e-13,1.2145982167320162e-13,2.767784999435994e-06,5.405121787456339e-06,8.930606496852736e-14,4.962185234933081e-06,1.536234449250158e-13,1.6829699873577114e-13,3.1755201106640707e-06,2.710943160050445e-13,2.9220171799529956e-16,1.809456801630639e-07,5.648591621695935e-17,2.7195355050386715e-08,3.4594641216001816e-17,1.4657412005041038e-18,1.7229424714308166e-19,6.944942485121872e-17
3.7313837974579664e-07,0.11227043337281357,0.9,0.0,0.0,0.0,0.0,0.09989410965224228,4.307612565315399e-05,2.451379312612675e-06,7.803428090244315e-06,1.5096316151437165e-05,8.615608517372389e-07,1.513535135899242e-05,3.463656806016099e-06,5.809479609602468e-06,1.3712015008406539e-05,2.7702282351044583e-05,4.368752288963111e-06,1.5122998433384603e-05,1.1037148167366316e-08,8.178992865098112e-08,2.5807641952402747e-08,4.462924746240251e-09,3.513837091270042e-05,1.2001691790973345e-05,6.826778334318951e-05,1.7307059042814534e-05,1.2885069636488839e-05,6.378208521499008e-10,1.1720772343110717e-05,1.333835602446723e-12,3.889024547298987e-08,4.5146084981884357e-13,4.812049614547829e-13,5.225815268136957e-13,4.1857921732846666e-13,1.2350081985307463e-13,2.840643138923068e-06,5.606441359855327e-06,9.044765473117551e-14,5.122693894373946e-06,1.5858878548833796e-13,1.7089138439075173e-13,3.286365749979993e-06,2.80550457428304e-13,2.978920712702884e-16,1.9145597705543837e-07,5.770564084981985e-17,2.9130705069404616e-08,3.523851329887793e-17,1.5352018611146562e-18,1.8252876269033582e-19,7.226297893967197e-17
3.7956355013671795e-07,0.11227097409585268,0.9,0.0,0.0,0.0,0.0,0.09989217930778005,4.3948558999308356e-05,2.4513708434170385e-06,7.883314986174182e-06,1.528482785473151e-05,8.615473110871696e-07,1.5335098338750467e-05,3.4645817411045022e-06,5.831057758940712e-06,1.3948703932989838e-05,2.8416917193366406e-05,4.383663142202817e-06,1.5350931042918926e-05,1.103711004498501e-08,8.178964722461893e-08,2.5807236339757296e-08,4.462896751384778e-09,3.571603487997671e-05,1.2220983932010048e-05,7.009798083619542e-05,1.7637656872261903e-05,1.3303746308628154e-05,6.379982309383037e-10,1.1968606056938535e-05,1.3608173139997854e-12,3.9529425198752545e-08,4.570873268090553e-13,4.884458526046586e-13,5.29465452297451e-13,4.3216974776444026e-13,1.2552816346425866e-13,2.913490969718532e-06,5.811108537623089e-06,9.157709969324889e-14,5.2852554684639266e-06,1.6361743059931178e-13,1.7346704652834993e-13,3.3989007566989516e-06,2.901503417450904e-13,3.035823304100221e-16,2.0235948390592114e-07,5.89257053842246e-17,3.11627043321166e-08,3.588237154080006e-17,1.6066926302720405e-18,1.931782351621886e-19,7.513451817296856e-17
3.8598872052763926e-07,0.1122715171918661,0.9,0.0,0.0,0.0,0.0,0.09989024568360279,4.482218522441431e-05,2.4513600850045645e-06,7.96288325525668e-06,1.5471333984593326e-05,8.615337880890607e-07,1.5532969306013373e-05,3.4654069466322354e-06,5.851691788522616e-06,1.4185430974486762e-05,2.913854031706683e-05,4.397909322048196e-06,1.5577215050039137e-05,1.103706161631897e-08,8.178928921557983e-08,2.5806831255769092e-08,4.4628694345389295e-09,3.628984635854069e-05,1.2440271666730682e-05,7.194285294813563e-05,1.796824894262252e-05,1.372781310155022e-05,6.381573550159254e-10,1.2216501951446897e-05,1.3878345819781192e-12,4.016430413158963e-08,4.626535325107341e-13,4.956339118966073e-13,5.362842456516854e-13,4.459346904472707e-13,1.2754186598979387e-13,2.9863062840091446e-06,6.019101027346258e-06,9.269452857227414e-14,5.449849390348057e-06,1.6870873822055698e-13,1.760240793481157e-13,3.5131129129333724e-06,2.998929141337006e-13,3.092724884888847e-16,2.1366245513942518e-07,6.014607252433e-17,3.329408702041114e-08,3.652621640335444e-17,1.6802345930915586e-18,2.0425158989147674e-19,7.806396473345458e-17
3.9241389091856057e-07,0.11227206263343692,0.9,0.0,0.0,0.0,0.0,0.09988830880214641,4.569692808711535e-05,2.4513474469807126e-06,8.042145107275613e-06,1.5655855798165547e-05,8.615202828414744e-07,1.5729001363783084e-05,3.4661425596346226e-06,5.871422260200651e-06,1.44221968827036e-05,2.9867095925260828e-05,4.4115203144958885e-06,1.580185912001925e-05,1.1037004725152765e-08,8.178886832297462e-08,2.580642670345432e-08,4.46284278911198e-09,3.6859809774468306e-05,1.2659554985857259e-05,7.380222819847591e-05,1.829883490861055e-05,1.415721596070388e-05,6.383000896712257e-10,1.2464453250564025e-05,1.414885039383198e-12,4.0794887352430785e-08,4.681601060451781e-13,5.027694179417604e-13,5.430391916818288e-13,4.598722747964238e-13,1.2954194352773722e-13,3.059067901482258e-06,6.230396559024064e-06,9.380006873167415e-14,5.616455322261452e-06,1.7386207348033655e-13,1.7856258076979626e-13,3.628990063144119e-06,3.0977712515474586e-13,3.1496253955602117e-16,2.2537107023004063e-07,6.136670906155835e-17,3.552759848361762e-08,3.7170047674541675e-17,1.755848349566276e-18,2.157577266661971e-19,8.105131680588802e-17
3.988390613094819e-07,0.11227261039387018,0.9,0.0,0.0,0.0,0.0,0.09988636868581645,4.65727144333777e-05,2.4513332730403764e-06,8.121111292650472e-06,1.583841432726147e-05,8.615067953259834e-07,1.592323111799992e-05,3.466797693812555e-06,5.890288032694786e-06,1.4659002388489317e-05,3.060252854057987e-05,4.4245242972252634e-06,1.6024872205499957e-05,1.1036940917873893e-08,8.17883960415357e-08,2.5806022682355283e-08,4.462816807896067e-09,3.742593034861505e-05,1.2878833880287779e-05,7.567594039479624e-05,1.862941447640194e-05,1.4591901838574645e-05,6.384281118550127e-10,1.27124538664805e-05,1.4419664150602956e-12,4.142118082940253e-08,4.73607679536498e-13,5.098526585228569e-13,5.497315579204008e-13,4.73980763078708e-13,1.31528414821718e-13,3.131755628572276e-06,6.444972890925356e-06,9.489384618844612e-14,5.785053152864144e-06,1.7907680857278077e-13,1.8108265196062095e-13,3.7465201164111703e-06,3.198019309522134e-13,3.206524784913249e-16,2.3749143344950318e-07,6.25875852617334e-17,3.7865994397428303e-08,3.781386491288213e-17,1.8335541183953563e-18,2.277055331019113e-19,8.409659390391021e-17
4.052642317004032e-07,0.11227316044715584,0.9,0.0,0.0,0.0,0.0,0.09988442535698397,4.744947407012793e-05,2.4513178514742883e-06,8.199791210095853e-06,1.6019030380748847e-05,8.614933254377726e-07,1.6115694628189418e-05,3.4673805418640004e-06,5.908326330106453e-06,1.4895848203663404e-05,3.1344783009121324e-05,4.43694819765158e-06,1.624626350891878e-05,1.1036871494071205e-08,8.17878820132209e-08,2.5805619189339075e-08,4.462791483350962e-09,3.798821401598058e-05,1.3098108341069669e-05,7.756382837575967e-05,1.8959987395470805e-05,1.5031818681079174e-05,6.385429286623865e-10,1.2960498330143704e-05,1.4690765298195697e-12,4.204319132787993e-08,4.789968795247593e-13,5.168839292362581e-13,5.563625930438775e-13,4.882584499682221e-13,1.3350130189725584e-13,3.204350219007425e-06,6.662807813952188e-06,9.597598560760346e-14,5.955622994608922e-06,1.8435232263184173e-13,1.8358439690982055e-13,3.865691048411692e-06,3.299662934437203e-13,3.2634230106989534e-16,2.500295736633155e-07,6.380867395101265e-17,4.031203994572276e-08,3.845766872962489e-17,1.9133720096968234e-18,2.4010392551737867e-19,8.719968829874847e-17
4.116894020913245e-07,0.1122737127679341,0.9,0.0,0.0,0.0,0.0,0.09988247883798164,4.832713964394631e-05,2.4513014240122636e-06,8.278193007781862e-06,1.619772454690999e-05,8.614798730090042e-07,1.630642736412555e-05,3.4678984677376576e-06,5.925572807907911e-06,1.5132735020968469e-05,3.209380450371968e-05,4.448817748403298e-06,1.6466042448764343e-05,1.1036797541866916e-08,8.17873343227314e-08,2.58052162193854e-08,4.462766807634861e-09,3.85466673536644e-05,1.3317378359379488e-05,7.94657357674474e-05,1.929055345172357e-05,1.5476915412659238e-05,6.386458947647558e-10,1.3208581728706552e-05,1.4962132925942098e-12,4.266092633004302e-08,4.843283250928117e-13,5.238635326447163e-13,5.629335251972978e-13,5.02703662055022e-13,1.3546062847602896e-13,3.276833335652581e-06,6.883879155562748e-06,9.704661034410977e-14,6.128145181141504e-06,1.8968800171470712e-13,1.8606792204849176e-13,3.986490903135302e-06,3.4026918043795204e-13,3.3203200361383563e-16,2.62991444171523e-07,6.502995105639749e-17,4.286850902450835e-08,3.910145898261233e-17,1.995321642759803e-18,2.5296178625440146e-19,9.036057899433745e-17
4.181145724822458e-07,0.11227426733146281,0.9,0.0,0.0,0.0,0.0,0.09988052915110027,4.92056465246299e-05,2.4512841932535816e-06,8.35632367834113e-06,1.63745171957779e-05,8.614664378260326e-07,1.6495464168063283e-05,3.4683580897766005e-06,5.942061616481438e-06,1.536966351404585e-05,3.284953852661317e-05,4.460157540337779e-06,1.6684218629277075e-05,1.1036719971751923e-08,8.178675974596551e-08,2.5804813766170955e-08,4.462742772628585e-09,3.910129751648273e-05,1.3536643926507851e-05,8.138151075226944e-05,1.962111246172666e-05,1.592714192023577e-05,6.387382277237386e-10,1.3456699649245999e-05,1.5233746968463661e-12,4.3274393962995394e-08,4.896026282070705e-13,5.307917772850938e-13,5.694455607232849e-13,5.173147573204629e-13,1.374064199339631e-13,3.3491875136379505e-06,7.108164783300401e-06,9.810584245381079e-14,6.30260026473243e-06,1.950832387128543e-13,1.8853333590718355e-13,4.108907794363316e-06,3.5070956576406906e-13,3.3772158286838685e-16,2.763829225913364e-07,6.625139519430702e-17,4.553818346720979e-08,3.974523498400732e-17,2.079422201656256e-18,2.6628796943929787e-19,9.357930376274375e-17
4.309649132640884e-07,0.1122753830907179,0.9,0.0,0.0,0.0,0.0,0.09987662036263682,5.096493864717439e-05,2.4512479705823966e-06,8.511794346773331e-06,1.6722478344308587e-05,8.614396181761134e-07,1.6868586032234345e-05,3.46912559130731e-06,5.9728956609297635e-06,1.5843648126632804e-05,3.438092782435052e-05,4.4813407984432495e-06,1.7115801904584983e-05,1.1036556904127745e-08,8.178555163135178e-08,2.5804010379307062e-08,4.462696591948628e-09,4.0199119501225314e-05,1.3975161672897926e-05,8.525407773612061e-05,2.0282208736126853e-05,1.6842788518282917e-05,6.38895254766109e-10,1.395302361809822e-05,1.5777638062076998e-12,4.4488562492741374e-08,4.999822276752268e-13,5.444954484406063e-13,5.822976527806352e-13,5.470281828648412e-13,1.412575115420264e-13,3.493443346265314e-06,7.56629058572219e-06,1.0019061048604659e-13,6.657232410182695e-06,2.0604999146198772e-13,1.934102726646324e-13,4.358545497359307e-06,3.7199875754945967e-13,3.491003613770149e-16,3.0447783489383476e-07,6.86947077080196e-17,5.122831101247079e-08,4.1032746320530503e-17,2.254152264989579e-18,2.943808205312889e-19,1.001898245039462e-16
4.425302199677467e-07,0.11227639470765041,0.9,0.0,0.0,0.0,0.0,0.09987309184153474,5.255058236129315e-05,2.4512140544490468e-06,8.650840217756438e-06,1.7029340153710556e-05,8.614155367645324e-07,1.7198931261229247e-05,3.4696705632665766e-06,5.998368964638974e-06,1.6270383176321275e-05,3.578159512692397e-05,4.498819015969465e-06,1.749884466632253e-05,1.1036404219667953e-08,8.178442025678433e-08,2.580328901728941e-08,4.462657137659916e-09,4.117416572909326e-05,1.4369812336240705e-05,8.878537793544608e-05,2.087716991684862e-05,1.768393064212773e-05,6.39010073823934e-10,1.4399797538544823e-05,1.6267797606087983e-12,4.5566812375907306e-08,5.091344561405635e-13,5.5665629186851e-13,5.936747303571806e-13,5.743217361606419e-13,1.4467749943743122e-13,3.622674046108017e-06,7.989375560018147e-06,1.0202913698071977e-13,6.982821136596623e-06,2.161178029903107e-13,1.9773869672450162e-13,4.588631922069152e-06,3.916191069812359e-13,3.593408171298407e-16,3.3128992779211276e-07,7.089408399267453e-17,5.6764631795264614e-08,4.219145923168087e-17,2.4189532245393707e-18,3.213548843541139e-19,1.0633642986963574e-16
