Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123)
1.1499884296448219e-05,0.11335530258977687,0.9,0.0,0.0,0.0,0.0,0.09643242912891078,0.0011863869495747719,2.387462471038347e-06,1.080604311575389e-05,3.180009608851596e-05,8.346550781918843e-07,2.6819559369405672e-05,3.3667309577728395e-06,6.1416522475796036e-06,0.0004128429351920911,0.002100299250421578,4.578954279143119e-06,4.473068070784142e-05,1.0749375809060286e-08,7.96573675267699e-08,2.5001693496943737e-08,4.359201113815707e-09,3.381126497794207e-05,0.0003848753235495312,0.0047255145074787735,0.0005641135246715396,0.0010754807145179777,6.263789749766254e-10,0.0004350059899481601,3.5123584312494985e-11,3.580981898900628e-08,9.092521514289757e-13,1.3608319329205996e-12,8.853601670907527e-13,3.340414231302268e-11,1.1415699392941264e-13,4.254982213705989e-06,0.0005468476207625359,1.9068772308969127e-13,0.0004621518977458545,1.3679354785476181e-11,5.056608891133373e-13,0.0004347725998046264,3.548657593009349e-11,9.652474125349057e-15,0.00041995653182711693,2.140785160444387e-15,0.00023222798270810304,1.129849118026066e-15,3.1750048553490446e-15,1.2365361676225912e-15,6.424988321484174e-14,6.103952188698056e-14,0.0001565328271042812,3.828028402382887e-15,2.6761207672621167e-14,3.6322437343487166e-15,2.5415341821769093e-14,3.352211568670972e-11,3.202686235736324e-15,5.315180525408785e-05,2.5021743219058825e-14,8.173490374951483e-05,6.794510018637816e-12,1.4905441986333653e-15,1.0421546032818465e-14,4.7439868754338115e-12,7.158085813859373e-10,1.787866606661308e-11,1.3055621969153743e-11,6.479995146956535e-14,3.386672919956678e-11,1.6891280787549766e-15,2.910179839376157e-16,3.0679073376870338e-12,3.859037893629694e-15,2.6988247504078168e-14,1.2357832276700201e-12,1.4417034692623651e-05,3.5126662154491525e-13,6.418175573335992e-17
1.1619798988334228e-05,0.11336548851120855,0.9,0.0,0.0,0.0,0.0,0.09639786494420424,0.0011963304516672314,2.386701258140107e-06,1.0778415571821722e-05,3.1788674897597905e-05,8.343712174970746e-07,2.6774138795296e-05,3.3655921546827324e-06,6.1403317996707876e-06,0.00041695592075861567,0.0021208181090705863,4.577716267853126e-06,4.471479789105736e-05,1.074594854117441e-08,7.963196975772692e-08,2.4993190582229013e-08,4.357890249765648e-09,3.3615627680905566e-05,0.000388824030156441,0.004770006478795302,0.0005697536281248325,0.0010819369813670735,6.261981597200556e-10,0.00043949224603530735,3.540209070775388e-11,3.55866437352256e-08,9.085181641431141e-13,1.3597389557989943e-12,8.834645678273286e-13,3.3589609024115595e-11,1.1345246070871271e-13,4.229963295566097e-06,0.0005505449967505334,1.9062219968027738e-13,0.00046595311151504363,1.3785685741476522e-11,5.05484668437879e-13,0.0004376236101054307,3.5703267179997476e-11,9.748980946078896e-15,0.00042649616030118834,2.162862886673023e-15,0.00023558872573685796,1.1414409396494408e-15,3.2326033014502615e-15,1.2587732912796144e-15,6.543026883314087e-14,6.201432634003311e-14,0.00015913541455304283,3.8995716562687085e-15,2.725991593979801e-14,3.691401487649584e-15,2.58279124159032e-14,3.4137977308688896e-11,3.254889093742245e-15,5.451561529270736e-05,2.5477487783971994e-14,8.325918888923796e-05,6.862442694399908e-12,1.5181661025380303e-15,1.061411120039796e-14,4.7914183950375885e-12,7.229654074214545e-10,1.8164189417782574e-11,1.3293416315962534e-11,6.587108699126744e-14,3.4426542487346614e-11,1.7157149775229106e-15,2.9392763148977645e-16,3.098580801095973e-12,3.924050440919829e-15,2.7441463721525577e-14,1.248112272761541e-12,1.4714834060957939e-05,3.526142244354005e-13,6.484366798054434e-17
1.1739713680220236e-05,0.1133756541872635,0.9,0.0,0.0,0.0,0.0,0.09636333329882613,0.001206233624511415,2.385940388409922e-06,1.0751248145739262e-05,3.177726495867495e-05,8.340875796576063e-07,2.672946715446992e-05,3.3644541894563626e-06,6.1390174743899355e-06,0.00042106600030167475,0.002141312542336162,4.576480123110371e-06,4.4698928886689176e-05,1.0742522818194249e-08,7.960658343786605e-08,2.4984694342948705e-08,4.35657985795706e-09,3.342343879196834e-05,0.0003927713193577001,0.004814439763926513,0.0005753885627820457,0.001088315459624824,6.260173731442848e-10,0.0004439769440440863,3.5679161588774345e-11,3.536732429694977e-08,9.0778533393532e-13,1.3586476498851412e-12,8.815955393616924e-13,3.3772502200899637e-11,1.1276012351991757e-13,4.205387299504302e-06,0.0005542216423114221,1.9055675847752092e-13,0.0004697297254206537,1.3891196633984217e-11,5.053086047334655e-13,0.00044042807663750426,3.5915975719648975e-11,9.845399326100462e-15,0.00043306613360819343,2.1849329477372247e-15,0.0002389558500539403,1.1530286009416423e-15,3.2905642957721284e-15,1.2811236360400426e-15,6.661839454456896e-14,6.299122377135905e-14,0.00016175045024412,3.971617688411999e-15,2.776211272213559e-14,3.750717650068223e-15,2.6241572980519337e-14,3.475787729324075e-11,3.3071062082915155e-15,5.5895539643243895e-05,2.5935678485601903e-14,8.480134000840402e-05,6.9303131141850945e-12,1.5459497613849893e-15,1.080779726103863e-14,4.83880644666785e-12,7.301156746806239e-10,1.8450325809570033e-11,1.3532486986123727e-11,6.694286089116128e-14,3.498668941708408e-11,1.7423510879288228e-15,2.968346125349782e-16,3.129226154226674e-12,3.98913827559509e-15,2.7895185378437467e-14,1.260430219964127e-12,1.5015587762211658e-05,3.5395452050474644e-13,6.550535034536009e-17
1.1859628372106245e-05,0.11338579985830738,0.9,0.0,0.0,0.0,0.0,0.09632883381373601,0.0012160966480778402,2.385179861120909e-06,1.072452820602193e-05,3.176586613210082e-05,8.338041625171346e-07,2.668552374853153e-05,3.363317054472192e-06,6.137709213072183e-06,0.00042517318572926236,0.0021617829217537533,4.575245823356184e-06,4.46830736897494e-05,1.0739098636850285e-08,7.958120854302302e-08,2.4976204714520013e-08,4.355269939120955e-09,3.3234605239640267e-05,0.0003967171925094653,0.004858815473454778,0.0005810183337608083,0.0010946169834256244,6.258366159683417e-10,0.00044846008526497745,3.595480417249173e-11,3.5151756706438075e-08,9.070536497313204e-13,1.3575580033574712e-12,8.797523580608307e-13,3.395285109482655e-11,1.1207965326983962e-13,4.181242174979875e-06,0.0005578779248255486,1.9049139841736777e-13,0.00047348186190899284,1.399589217040777e-11,5.051326974561241e-13,0.00044318630832741865,3.6124732005640065e-11,9.94172935293384e-15,0.0004396662079824784,2.20699534992068e-15,0.0002423292332299179,1.1646121058671972e-15,3.3488847509345864e-15,1.3035854613595996e-15,6.781418922335485e-14,6.39701212536331e-14,0.0001643777770356728,4.044162637063798e-15,2.8267771121725993e-14,3.810186772657206e-15,2.6656285652546678e-14,3.5381778531326836e-11,3.3593297632285057e-15,5.7291473243142906e-05,2.639627638345181e-14,8.636133201929195e-05,6.9981213396331365e-12,1.5738929701683913e-15,1.100258886888317e-14,4.886151073362469e-12,7.372593896573436e-10,1.873704802287644e-11,1.3772813661740202e-11,6.801510226066767e-14,3.5547080665011915e-11,1.769034134530951e-15,2.9973892971334023e-16,3.159843424911139e-12,4.054291208257513e-15,2.8349341642558953e-14,1.2727370762634926e-12,1.5319293123299108e-05,3.5528767671260583e-13,6.616680301820842e-17
1.1979543063992254e-05,0.11339592576008768,0.9,0.0,0.0,0.0,0.0,0.09629436611991644,0.0012259197032740514,2.384419675484274e-06,1.0698243579610312e-05,3.175447828211687e-05,8.335209639758577e-07,2.6642288635871833e-05,3.3621807422839796e-06,6.136406957992778e-06,0.0004292774886111227,0.00218222960890687,4.574013347394597e-06,4.46672322777207e-05,1.0735675993592067e-08,7.955584504871923e-08,2.4967721634530456e-08,4.353960456232484e-09,3.304903727886838e-05,0.0004006616509518384,0.004903134685291609,0.0005866429461457951,0.0011008423788928337,6.256558826239221e-10,0.00045294167097479916,3.622902568771978e-11,3.4939842185747876e-08,9.063230977422985e-13,1.3564699836661186e-12,8.779343294337368e-13,3.413068462847564e-11,1.1141073699639738e-13,4.157516307108398e-06,0.000561514201951784,1.9042611845875521e-13,0.0004772096437910536,1.4099777065142837e-11,5.049569458765575e-13,0.000445898621573248,3.632956700863887e-11,1.0037971113542055e-14,0.0004462961396915296,2.2290500994441463e-15,0.00024570875507603417,1.1761914583446671e-15,3.4075615883579744e-15,1.3261570230355805e-15,6.901758238545561e-14,6.49509297347738e-14,0.00016701723794254082,4.11720267572025e-15,2.8776864485350914e-14,3.869803646662127e-15,2.7072014237324937e-14,3.600964425699774e-11,3.4115521462135446e-15,5.870330975312505e-05,2.685924277689868e-14,8.793913584578384e-05,7.065867431987921e-12,1.601993536630761e-15,1.1198470766512881e-14,4.933452317883904e-12,7.443965588042132e-10,1.9024329975109187e-11,1.4014376150905056e-11,6.908764553470333e-14,3.6107629701750014e-11,1.795761891245847e-15,3.026405856481048e-16,3.1904326408021095e-12,4.119499354039825e-15,2.880386380391909e-14,1.2850328487236626e-12,1.5625947472830926e-05,3.566135819442483e-13,6.682802618748874e-17
1.2099457755878262e-05,0.11340603212410602,0.9,0.0,0.0,0.0,0.0,0.09625992985802409,0.0012357029719212412,2.383659830650474e-06,1.0672382535983091e-05,3.17431012765987e-05,8.332379819569808e-07,2.6599742595856294e-05,3.3610452455698675e-06,6.13511065234351e-06,0.00043337892019263297,0.0022026529557768837,4.572782674380754e-06,4.465140461253897e-05,1.073225488460004e-08,7.953049292477706e-08,2.495924504030056e-08,4.352651450521087e-09,3.286664835039558e-05,0.0004046046960092145,0.00494739844584081,0.0005922624049896034,0.001106992464335103,6.254751809227311e-10,0.0004574217024370463,3.650183337412707e-11,3.473148273459096e-08,9.055936709085772e-13,1.355383602389516e-12,8.761407780454617e-13,3.430603148364602e-11,1.1075306360086665e-13,4.134198497071585e-06,0.000565130821967781,1.9036091759132495e-13,0.00048091319422307205,1.4202856019874999e-11,5.047813490958089e-13,0.0004485653399134417,3.6530512298983825e-11,1.0134124694329791e-14,0.00045295568507850917,2.251097202460993e-15,0.0002490942975745289,1.187766662245822e-15,3.466591815645809e-15,1.3488366481734362e-15,7.022850407098578e-14,6.59335571212085e-14,0.000169668676163801,4.190734001852856e-15,2.9289366330669787e-14,3.92956284404817e-15,2.7488721022689963e-14,3.664143795988705e-11,3.463765843100525e-15,6.013094162726216e-05,2.7324539641172093e-14,8.953471854797641e-05,7.133551452104724e-12,1.6302493045171575e-15,1.139542794910526e-14,4.980710222721354e-12,7.515271885320389e-10,1.9312144691308554e-11,1.4257154612310667e-11,7.016032445233339e-14,3.666824963384383e-11,1.8225321702426994e-15,3.0553958294569804e-16,3.2209938293779723e-12,4.184752782730592e-15,2.9258682843570325e-14,1.2973175444819328e-12,1.5935548141131913e-05,3.579327054708163e-13,6.748902003960496e-17
1.2219372447764271e-05,0.11341611917767391,0.9,0.0,0.0,0.0,0.0,0.09622552467804875,0.0012454466367247436,2.3829003257522926e-06,1.0646933767589929e-05,3.173173498685846e-05,8.329552144412336e-07,2.6557867101588207e-05,3.3599105571474188e-06,6.13382024021118e-06,0.00043747749140792507,0.002223053305077744,4.5715537838098255e-06,4.463559064244426e-05,1.0728835305973477e-08,7.950515214153365e-08,2.4950774871132914e-08,4.35134293955403e-09,3.268735492967858e-05,0.0004085463289907584,0.004991607771117578,0.0005978767153135306,0.0011130680504254174,6.252945143221871e-10,0.0004619001809022127,3.677323448212169e-11,3.452658437484463e-08,9.048653603018669e-13,1.3542988564482874e-12,8.743710547490463e-13,3.447892003450848e-11,1.1010633578623861e-13,4.111277941990746e-06,0.0005687281240960481,1.902957948257891e-13,0.0004845926366867534,1.4305133740538788e-11,5.046059060721965e-13,0.00045118679370029913,3.672759991613451e-11,1.0230190181171272e-14,0.00045964460060972167,2.2731366650641382e-15,0.00025248574481425356,1.1993377213986814e-15,3.5259724551550683e-15,1.3716226665950587e-15,7.144688494456369e-14,6.69179145086563e-14,0.00017233193511279215,4.264752846846828e-15,2.980525041102223e-14,3.9894591320805766e-15,2.7906369653406346e-14,3.727712346122797e-11,3.5159635321941636e-15,6.157426018154095e-05,2.7792129229176244e-14,9.114804344421703e-05,7.201173460462548e-12,1.6586581323654187e-15,1.1593445514644056e-14,5.027924830101767e-12,7.586512852122413e-10,1.960046613010389e-11,1.4501129350348884e-11,7.123297752808296e-14,3.722885606165694e-11,1.8493428303076195e-15,3.084359241964857e-16,3.2515270179468614e-12,4.2500418367614976e-15,2.97137316428443e-14,1.3095911707438027e-12,1.6248092460257835e-05,3.5924532001630823e-13,6.814978475905202e-17
1.233928713965028e-05,0.1134261871440475,0.9,0.0,0.0,0.0,0.0,0.0961911502389849,0.001255150881250155,2.3821411598695762e-06,1.0621886367811065e-05,3.172037928754431e-05,8.326726594733398e-07,2.6516644292026565e-05,3.3587766699921063e-06,6.132535666555196e-06,0.0004415732128926972,0.0022434309905784186,4.570326655506517e-06,4.4619790304122486e-05,1.0725417253568632e-08,7.947982267137313e-08,2.494231106926566e-08,4.35003485907992e-09,3.251107639832694e-05,0.0004124865511908567,0.005035763647833478,0.0006034858821084203,0.0011190699403756462,6.25113872497483e-10,0.000466377107608092,3.704323627212826e-11,3.432505944625416e-08,9.041381506463795e-13,1.3532156975114345e-12,8.726245397477e-13,3.464937831487488e-11,1.0947027615159483e-13,4.088744217073375e-06,0.000572306438817563,1.90230749188946e-13,0.00048824809496977807,1.4406614945784176e-11,5.044306156486345e-13,0.0004537633197779578,3.692086228781535e-11,1.0326167659432407e-14,0.00046636264291527815,2.295168493290289e-15,0.0002558829829260106,1.2109046395896682e-15,3.585700507558762e-15,1.3945133752614773e-15,7.267265635415993e-14,6.790391944691367e-14,0.00017500685844490933,4.339255481599824e-15,3.032449075234581e-14,4.0494876903556105e-15,2.8324926636136067e-14,3.791666495702088e-11,3.568138133060817e-15,6.303315566093612e-05,2.8261973863611316e-14,9.277907023128195e-05,7.268733517175884e-12,1.687217882466341e-15,1.1792508586041146e-14,5.075096181999665e-12,7.657688551787215e-10,1.988927014301661e-11,1.4746280707766062e-11,7.230545090270456e-14,3.7789368573603985e-11,1.8761917817818986e-15,3.113296119753948e-16,3.2820322336511815e-12,4.315357296308036e-15,3.0168946130572616e-14,1.321853734778769e-12,1.6563577764011405e-05,3.605510936687115e-13,6.881032052848177e-17
1.2459201831536288e-05,0.11343623624258359,0.9,0.0,0.0,0.0,0.0,0.09615680620852639,0.0012648158898914189,2.3813823320452164e-06,1.0597229810951441e-05,3.17090340565881e-05,8.323903151070615e-07,2.6476056939572488e-05,3.3576435772307236e-06,6.131256877185497e-06,0.0004456660949962191,0.0022637863374114996,4.569101269615145e-06,4.460400352496407e-05,1.0722000723081636e-08,7.945450448033696e-08,2.4933853575894633e-08,4.348727253835333e-09,3.233773491561651e-05,0.0004164253638893716,0.0050798670344370574,0.0006090899103354334,0.0011249989301000817,6.24933263948853e-10,0.00047085248378005384,3.7311846012867975e-11,3.412681964557303e-08,9.034120360029804e-13,1.3521341395799893e-12,8.709006267386605e-13,3.4817434158540255e-11,1.0884460388336219e-13,4.066587259069396e-06,0.0005758660881729337,1.9016577973870737e-13,0.0004918796931459036,1.4507304334593622e-11,5.042554765669896e-13,0.0004562952611651959,3.7110332391753494e-11,1.042205721395705e-14,0.0004731095688366002,2.3171926931112284e-15,0.0002592859000236133,1.2224674205613008e-15,3.645773080776419e-15,1.4175071628583412e-15,7.390575014006269e-14,6.889148448159209e-14,0.000177693290088414,4.414238198032923e-15,3.084706153219172e-14,4.109643349370952e-15,2.8744356059851026e-14,3.856002687500388e-11,3.620282631614866e-15,6.450751730498105e-05,2.8734036661066625e-14,9.442775510231222e-05,7.33623168199856e-12,1.7159264594761647e-15,1.1992602583722625e-14,5.122224320135141e-12,7.728799047262001e-10,2.0178531114357364e-11,1.4992589438573306e-11,7.337758832190187e-14,3.83497055071126e-11,1.903076968768123e-15,3.142206488416637e-16,3.3125095034720536e-12,4.380689798269256e-15,3.062426124572607e-14,1.334105243915981e-12,1.6882001387957104e-05,3.6185051448619173e-13,6.947062752867122e-17
1.2579116523422297e-05,0.11344626668882898,0.9,0.0,0.0,0.0,0.0,0.09612249226273493,0.0012744418478405563,2.3806238412810664e-06,1.0572953934774824e-05,3.169769917511429e-05,8.321081794448918e-07,2.643608841445289e-05,3.356511272110256e-06,6.12998381873996e-06,0.00044975614779405314,0.002284119662397564,4.567877606589343e-06,4.45882302250847e-05,1.0718585710022518e-08,7.94291975338908e-08,2.4925402333825305e-08,4.3474201515750486e-09,3.216725528781258e-05,0.0004203627683521362,0.005123918862200877,0.000614688804926877,0.0011308558083814174,6.247526936989443e-10,0.00047532631063139445,3.757907098162732e-11,3.393177983084736e-08,9.026870089330042e-13,1.351054184853283e-12,8.691987320726668e-13,3.4983115113195e-11,1.0822905002042366e-13,4.044797349658219e-06,0.0005794073860777683,1.9010088555289721e-13,0.0004954875555536869,1.4607206607805275e-11,5.040804874984843e-13,0.0004587829667138857,3.729604359724283e-11,1.0517858929099545e-14,0.00047988513547253574,2.3392092704423172e-15,0.000262694386139666,1.234026068015733e-15,3.706187299553314e-15,1.4406024232746824e-15,7.514609875565242e-14,6.988052500395525e-14,0.0001803910742762479,4.489697321264583e-15,3.137293715886784e-14,4.169921112923413e-15,2.9164623217723085e-14,3.920717396742574e-11,3.67239019868109e-15,6.599723341801015e-05,2.920828102977815e-14,9.609405087356075e-05,7.403668014337439e-12,1.7447817836439532e-15,1.2193713036523713e-14,5.169309285986239e-12,7.79984440113028e-10,2.0468224260239907e-11,1.524003644979921e-11,7.444923802128979e-14,3.890978754205588e-11,1.9299963795428974e-15,3.171090373397159e-16,3.3429588542336552e-12,4.4460302367147944e-15,3.107961371951089e-14,1.3463457055405357e-12,1.720336066943653e-05,3.631439107308366e-13,7.013070593862319e-17
1.2699031215308306e-05,0.11345627869458136,0.9,0.0,0.0,0.0,0.0,0.09608820808581242,0.001284028941056869,2.379865686566338e-06,1.054904892960746e-05,3.168637452733287e-05,8.318262506528528e-07,2.639672266398588e-05,3.3553797480142673e-06,6.128716438668664e-06,0.00045384338109650006,0.0023044312742683073,4.566655647185111e-06,4.457247031821694e-05,1.0715172209840411e-08,7.940390180043512e-08,2.4916957288690623e-08,4.3461135080529146e-09,3.199956486550578e-05,0.00042429876583127744,0.0051679200359649345,0.0006202825707867369,0.0011366413569708815,6.245721549012003e-10,0.00047979858936355837,3.7844918462945114e-11,3.373986059075681e-08,9.019630565731449e-13,1.3499757968753075e-12,8.675182973720078e-13,3.514644840957537e-11,1.0762336284637432e-13,4.0233651030508495e-06,0.0005829306385398028,1.9003606572478166e-13,0.0004990718067804963,1.4706326475488654e-11,5.039056470565685e-13,0.000461226790862012,3.7478029596751277e-11,1.0613572888740661e-14,0.00048668910022030764,2.361218231146027e-15,0.0002661083331847045,1.245580585616416e-15,3.766940274163282e-15,1.4637975245367478e-15,7.639363532802389e-14,7.087096212911586e-14,0.00018310005557281602,4.565629215069997e-15,3.190209230784512e-14,4.230316349221727e-15,2.95856959325517e-14,3.9858071353720146e-11,3.7244542337207745e-15,6.750219141928969e-05,2.968467048798721e-14,9.777790707531576e-05,7.471042573260246e-12,1.7737817811903468e-15,1.2395825513895788e-14,5.216351120796145e-12,7.870824675626039e-10,2.0758326476480946e-11,1.5488602707377415e-11,7.552025525118153e-14,3.946953902854861e-11,1.9569480513162688e-15,3.1999477999959766e-16,3.373380312606047e-12,4.511369908575637e-15,3.153494308794453e-14,1.3585751270904626e-12,1.7527652947578547e-05,3.644310921615078e-13,7.079055593561863e-17
