Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879)
1.1268115718322624e-12,0.11224537203399863,0.9,0.0,0.0,0.0,0.0,0.09999999969710742,7.757437525243676e-11,7.721245359601933e-11,5.359903594964442e-11,5.359947562806723e-11,4.641491883247959e-11,4.642408490004259e-11,4.642252717708934e-11,4.642255201382372e-11,4.139352854350436e-11,4.139413793953588e-11,3.7478275310504314e-11,3.747858266684869e-11,3.432789453091075e-13,1.7085685257214567e-14,7.264818771757228e-15,1.5729155251560037e-15,1.5462737642912784e-15,4.913377524280941e-18,1.503304749034591e-15,9.221839420972877e-16,1.162630920061266e-16,3.449612178235402e-16,8.562096405170153e-18,2.3846236695330873e-18,9.041012583187043e-19,1.5917445281059687e-18,1.183608454575159e-18,1.589683273305403e-18,3.716853417107052e-24,2.1237354369640176e-18,6.093935313036694e-16,6.58721910389819e-22
1.5350155663195242e-12,0.11224537204631528,0.9,0.0,0.0,0.0,0.0,0.09999999958738014,1.056769772524899e-10,1.0517377783388433e-10,7.301596903966218e-11,7.301677320684352e-11,6.322520648022974e-11,6.32419380642913e-11,6.323968004522233e-11,6.323972455114469e-11,5.6388940452447885e-11,5.638977138100723e-11,5.10552576482484e-11,5.105581984516322e-11,4.691733857313828e-13,3.1169443326747374e-14,1.3258189149259592e-14,2.869638899470518e-15,2.5601408114705366e-15,1.2036861845918366e-17,2.7470106946983087e-15,1.6954520587865968e-15,2.1245466915898856e-16,6.242509870327529e-16,2.0835253245436228e-17,3.255926767686634e-18,1.2328083575757078e-18,2.173171199149702e-18,1.6161826866515439e-18,2.1711022011352207e-18,6.821992777731381e-24,2.1237389963160885e-18,8.309239827375801e-16,1.4262040496755909e-21
1.943219560806786e-12,0.11224537205863197,0.9,0.0,0.0,0.0,0.0,0.09999999947765285,1.3377966027478166e-10,1.3313052494995477e-10,9.243284610425793e-11,9.24341267404813e-11,8.003321527124666e-11,8.005981770504357e-11,8.005678569340155e-11,8.005685517309554e-11,7.13843523449285e-11,7.138540480644552e-11,6.463220081492446e-11,6.463309616475034e-11,5.950472146435502e-13,4.953058378084101e-14,2.1075754766730332e-14,4.560283671111483e-15,3.826450557204205e-15,2.390581311704134e-17,4.372213093533913e-15,2.708400578847711e-15,3.381560359113231e-16,9.842073767040647e-16,4.1126789240770665e-17,4.127232375783098e-18,1.5626476822978514e-18,2.754599544345349e-18,2.0487581647007505e-18,2.75252204265604e-18,1.088700580851844e-23,2.123743441461771e-18,1.0524542251284725e-15,2.6183934054700002e-21
2.7596275497813095e-12,0.11224537208326561,0.9,0.0,0.0,0.0,0.0,0.0999999992581983,1.8998526935088253e-10,1.8903039553358652e-10,1.3126643218163548e-10,1.3126900160977983e-10,1.1364243624270092e-10,1.1369565640382402e-10,1.1369085705408022e-10,1.1369099068901632e-10,1.0137517608050794e-10,1.0137667160971508e-10,9.178596965216838e-11,9.17877662106797e-11,8.467335234091641e-13,9.89772134736225e-14,4.2147015010090916e-14,9.113591787454326e-15,7.132298163741296e-15,6.818540492573807e-17,8.76683697686091e-15,5.4530365541937145e-15,6.780759374256274e-16,1.9344120007076645e-15,1.1566422136276727e-16,5.8698511207031926e-18,2.227454411301729e-18,3.917461255167887e-18,2.9139128582727372e-18,3.915364467037933e-18,2.1896256007945483e-23,2.1237550522406042e-18,1.4955145683664496e-15,6.762274023096345e-21
3.576035538755833e-12,0.11224537210789953,0.9,0.0,0.0,0.0,0.0,0.09999999903874375,2.4619120246792957e-10,2.449122096891349e-10,1.700997941907893e-10,1.701041001750557e-10,1.4724263510956188e-10,1.4733160099119643e-10,1.4732474350573946e-10,1.4732495856810402e-10,1.31365999750245e-10,1.3136793835002103e-10,1.1893958182853702e-10,1.1894259279837526e-10,1.0983385217921246e-12,1.6528099240279882e-13,7.042979984814873e-14,1.521976984477649e-14,1.1485104869701332e-14,1.4632002934219892e-16,1.4686973959324297e-14,9.155784722888916e-15,1.1360189773128355e-15,3.180200787815468e-15,2.4520502276758877e-16,7.612479903892229e-18,2.900922596219411e-18,5.080329658693124e-18,3.779072535128834e-18,5.078210546536515e-18,3.6744479758304723e-23,2.1237703467187925e-18,1.9385752352196628e-15,1.3764555121617635e-20
4.392443527730357e-12,0.1122453721325337,0.9,0.0,0.0,0.0,0.0,0.0999999988192892,3.0239745962057573e-10,3.007761229674301e-10,2.0893293213558502e-10,2.089394223762084e-10,1.8083386940600068e-10,1.809676514643224e-10,1.8095844737569561e-10,1.8095875881300603e-10,1.6135682335414043e-10,1.6135920502811215e-10,1.460930373467331e-10,1.4609757592518318e-10,1.3498629102681344e-12,2.4828607952554184e-13,1.0587146163471341e-13,2.2864728017716157e-14,1.6907372154381004e-14,2.6757308905106375e-16,2.2132445073405887e-14,1.3816338094225307e-14,1.7119841301809642e-15,4.705597330951518e-15,4.432976686044132e-16,9.355118725184311e-18,3.5857119249251465e-18,6.243204753120817e-18,4.6442371951847414e-18,6.241060281056001e-18,5.543164367849349e-23,2.123789404097395e-18,2.381636973775126e-15,2.4373377664426173e-20
5.20885151670488e-12,0.11224537215716819,0.9,0.0,0.0,0.0,0.0,0.09999999859983465,3.586040408059616e-10,3.5662229363796155e-10,2.477658460181728e-10,2.4777496815366693e-10,2.144161977547776e-10,2.1460380782114653e-10,2.145919709271102e-10,2.145923914250796e-10,1.913476468921945e-10,1.9135047164477243e-10,1.7324633620825968e-10,1.7325271558965905e-10,1.6013074015511029e-12,3.478339004141709e-13,1.4841834149394648e-13,3.203412645954691e-14,2.342143527784344e-14,4.4138011805308085e-16,3.110308005149824e-14,1.9434391538061378e-14,2.405971301914628e-15,6.4950288480425706e-15,7.231505794706677e-16,1.1097767584490715e-17,4.28460306880861e-18,7.406086536667302e-18,5.509406838394177e-18,7.403913670523652e-18,7.795774467939144e-23,2.1238123029796592e-18,2.824700567677574e-15,3.9372463704099365e-20
6.841667494653927e-12,0.11224537220643808,0.9,0.0,0.0,0.0,0.0,0.09999999816092554,4.710181752683272e-10,4.682619844503224e-10,3.2543100160194495e-10,3.2544673022191225e-10,2.815543509856148e-10,2.818764381795783e-10,2.818584847668893e-10,2.818591537537173e-10,2.5132929377077876e-10,2.513330046967814e-10,2.275524639649541e-10,2.2756346452823325e-10,2.1039592921966546e-12,5.959793231477202e-13,2.54631481116821e-13,5.489392050278352e-14,3.9803317803017576e-14,9.810933649578252e-16,5.361923721479204e-14,3.354189574649164e-14,4.148012792841634e-15,1.0812888696086965e-14,1.573185100998767e-15,1.4583095416940733e-17,5.735236655093651e-18,9.731870164660472e-18,7.239761074165651e-18,9.729631414084627e-18,1.345267932950502e-22,2.1238699010720222e-18,3.710836302431224e-15,8.55226598869319e-20
8.474483472602974e-12,0.11224537225570917,0.9,0.0,0.0,0.0,0.0,0.09999999772201644,5.83433605840578e-10,5.798325230567768e-10,4.0309526095347927e-10,4.0311938591537575e-10,3.486575561941671e-10,3.4914949205280206e-10,3.491243010382921e-10,3.4912524556051545e-10,3.113109403859979e-10,3.113155375125756e-10,2.818579651065716e-10,2.8187483960677496e-10,2.6062997818589095e-12,9.084739120075653e-13,3.886467493105374e-13,8.368666168406159e-14,6.079629484056444e-14,1.839491789844988e-15,8.22341442812727e-14,5.14759252276797e-14,6.3621457670394455e-15,1.602306438397734e-14,2.8892206711022106e-15,1.8068463400793624e-17,7.275883094864381e-18,1.2057680528764506e-17,8.970135242209773e-18,1.2055363776747289e-17,2.0645170074655947e-22,2.1239437236257616e-18,4.596988966724122e-15,1.5874310196587855e-19
1e-11,0.11224537230498147,0.9,0.0,0.0,0.0,0.0,0.09999999731194996,6.884628999181559e-10,6.840099248568972e-10,4.756550536985793e-10,4.756886400990888e-10,4.113199621110075e-10,4.120021231809959e-10,4.1196917053297697e-10,4.119703835900157e-10,3.673509314806306e-10,3.6735635660248527e-10,3.32594249015575e-10,3.326177434114995e-10,3.07535301991491e-12,1.2574416492174828e-12,5.385893259089479e-13,1.158453690333218e-13,8.472034484975822e-14,2.9971377548661347e-15,1.1447820732450995e-13,7.168686400156757e-14,8.8573569397439e-15,2.1604495585738543e-14,4.618431665107409e-15,2.132482895188544e-17,8.818689131550722e-18,1.4230675908133624e-17,1.058681699641707e-17,1.4228275344041113e-17,2.875255543247361e-22,2.1240278622920922e-18,5.424930246274625e-15,2.578825887791229e-19
1.0107299450552022e-11,0.11224537230498147,0.9,0.0,0.0,0.0,0.0,0.09999999728310734,6.958503325085328e-10,6.913351929824086e-10,4.807586240840378e-10,4.807929347517511e-10,4.157262922579815e-10,4.164229694267445e-10,4.1638943483355695e-10,4.163906668517828e-10,3.712925867378525e-10,3.712980700992493e-10,3.36162839640985e-10,3.361868408182073e-10,3.1083346504745337e-12,1.2840316409925753e-12,5.50025554788232e-13,1.1829594834799238e-13,8.656339617076855e-14,3.0931730944440305e-15,1.16946455972156e-13,7.32340263538152e-14,9.048373036463965e-15,2.2020727588983705e-14,4.760175060176243e-15,2.1553871535609025e-17,8.931511626989549e-18,1.4383517614536395e-17,1.0700529342300232e-17,1.4381110758021512e-17,2.9373255827740703e-22,2.1240343444066425e-18,5.483165654553942e-15,2.6612858075348772e-19
1.3372931406450116e-11,0.11224537240352978,0.9,0.0,0.0,0.0,0.0,0.09999999640528914,9.206876740816279e-10,9.141417129839537e-10,6.360826617224145e-10,6.361427100339445e-10,5.497621578044229e-10,5.509711946237457e-10,5.509176996275491e-10,5.509194979095561e-10,4.912558786514666e-10,4.912631346147526e-10,4.4477070891629327e-10,4.4481272161581756e-10,4.111509077644081e-12,2.2195410178656923e-12,9.532234179015892e-13,2.0452964826406146e-13,1.5296299889406813e-13,7.072220162148328e-15,2.0465826252089534e-13,1.2821328132156008e-13,1.583712331331165e-14,3.6064340378210464e-14,1.0433326378287172e-14,2.85248082565766e-17,1.2690693729245807e-17,1.9035271896599475e-17,1.4161377337857872e-17,1.9032648574580207e-17,5.1436254073685055e-22,2.1242678918324124e-18,7.255620616671028e-15,6.129140213794866e-19
1.63120001667584e-11,0.1122453724922276,0.9,0.0,0.0,0.0,0.0,0.09999999561525277,1.123045714016154e-09,1.1144473873745343e-09,7.758712306242863e-10,7.759605577979232e-10,6.702810402110295e-10,6.720660455396317e-10,6.719909134719002e-10,6.719931527549492e-10,5.992228404730115e-10,5.992316919693333e-10,5.425156483394849e-10,5.425781556466752e-10,5.0133745037235005e-12,3.2652349646488745e-12,1.4055717074501987e-12,3.009505546398558e-13,2.3039368437073606e-13,1.2716972775100777e-14,3.0443945877966503e-13,1.9075010458297616e-13,2.3561591857203633e-14,5.0624622940758083e-14,1.8091944162232387e-14,3.479878861774599e-17,1.672583198515462e-17,2.322194200263694e-17,1.7276208699496785e-17,2.3219082600510158e-17,7.65447873994539e-22,2.1245402629539436e-18,8.85098645857353e-15,1.1160898204325188e-18
1.9251068927066685e-11,0.11224537258092959,0.9,0.0,0.0,0.0,0.0,0.0999999948252164,1.3254079531009132e-09,1.3145512845325729e-09,9.156568959302724e-10,9.157812924092293e-10,7.906950867551559e-10,7.931622683906494e-10,7.930620701704382e-10,7.930646352179637e-10,7.07189801441254e-10,7.07200248698576e-10,6.402585576672381e-10,6.403456182536723e-10,5.914331302981035e-12,4.49710105052348e-12,1.940303901234019e-12,4.145715113517301e-13,3.252651541132524e-13,2.0724724746208437e-14,4.2395710042124403e-13,2.6564216697841355e-13,3.281569304376428e-14,6.66450767176138e-14,2.847411402576384e-14,4.107289906182684e-17,2.1539873539246675e-17,2.7408698479173193e-17,2.0391104637952637e-17,2.7405563983580563e-17,1.0662880149350453e-21,2.1248740028133493e-18,1.0446547141540026e-14,1.846979782290185e-18
2.219013768737497e-11,0.1122453726696358,0.9,0.0,0.0,0.0,0.0,0.09999999403518006,1.5277743912606808e-09,1.514459762532801e-09,1.0554396577005528e-09,1.0556049113853301e-09,9.110067287053912e-10,9.14259863099305e-10,9.141312079868136e-10,9.141339453317568e-10,8.151567615561943e-10,8.151688048492416e-10,7.379994369416203e-10,7.381151094026897e-10,6.814408106948148e-12,5.908768945527809e-12,2.5551893995847664e-12,5.448141712198126e-13,4.3818159810944834e-13,3.1475636865929383e-14,5.632043884189905e-13,3.528772144358404e-13,4.359944419093336e-14,8.38468594845946e-14,4.181632643204484e-14,4.734713958648271e-17,2.7293249092264214e-17,3.1595541251863474e-17,2.3506065152136437e-17,3.159209272111177e-17,1.4168835255667803e-21,2.1252712377659934e-18,1.2042349422008992e-14,2.8523469644167518e-18
2.5129206447683255e-11,0.11224537275834633,0.9,0.0,0.0,0.0,0.0,0.0999999932451437,1.7301450284202023e-09,1.7141789607974723e-09,1.1952195159953317e-09,1.1954314123011902e-09,1.0312183304540327e-09,1.0353588295880705e-09,1.0351983569613682e-09,1.0352010831294974e-09,9.231237208178322e-10,9.231373604696831e-10,8.357382862047164e-10,8.358866290601976e-10,7.713632562523986e-12,7.494087437891939e-12,3.248057895800867e-12,6.911195967025658e-13,5.69687981190779e-13,4.533698611588499e-14,7.221747123956968e-13,4.5244338118080745e-13,5.5912862627780356e-14,1.0200620611753203e-13,5.830834808351992e-14,5.362151018937624e-17,3.415068211214746e-17,3.578247024808513e-17,2.6621090240977676e-17,3.577866881042096e-17,1.817234968260509e-21,2.1257338857066856e-18,1.3638441647258269e-14,4.180546060291486e-18
2.806827520799154e-11,0.11224537284706121,0.9,0.0,0.0,0.0,0.0,0.09999999245510735,1.932519864504156e-09,1.913714810414807e-09,1.3349964708748645e-09,1.3352607927868641e-09,1.1513321922524782e-09,1.1564591677793662e-09,1.1562635406974522e-09,1.1562660486443862e-09,1.0310906792261677e-09,1.0311059156096797e-09,9.33475105498646e-10,9.336601771930956e-10,8.61203137844335e-12,9.247114093870018e-12,4.016796943820944e-12,8.529473619602762e-13,7.202806477204634e-13,6.266376294391614e-14,9.008616417345621e-13,5.643291712213687e-13,6.975596568390359e-14,1.2094261106121614e-13,7.810324706820126e-14,5.989601086816798e-17,4.2280572070601755e-17,3.996948539686518e-17,2.9736179903419643e-17,3.996529224882419e-17,2.2673429054040496e-21,2.1262636934060247e-18,1.5234873590229587e-14,5.8813582857996505e-18
3.394641272860811e-11,0.11224537302450423,0.9,0.0,0.0,0.0,0.0,0.09999999087503468,2.3372821331439743e-09,2.3122592563371095e-09,1.6145416706292968e-09,1.614928183238432e-09,1.3912756062602642e-09,1.398663958959166e-09,1.3983880853747422e-09,1.39838946295846e-09,1.2470245934829315e-09,1.2470430246531772e-09,1.1289426543475358e-09,1.1292133587540887e-09,1.0406454730539539e-11,1.3233455867907168e-11,5.773699496303369e-12,1.221091144932362e-12,1.0805334890069036e-12,1.0907853290973205e-13,1.3173604027661634e-12,8.25015292966242e-13,1.0203129496281673e-13,1.605699498268555e-13,1.2809062163947084e-13,7.244540244408527e-17,6.304495047530909e-17,4.834377387571155e-17,3.596655294492478e-17,4.833868116217669e-17,3.316830512280493e-21,2.1275311531888063e-18,1.842896143698749e-14,1.0605667225768857e-17
3.982455024922468e-11,0.11224537320196519,0.9,0.0,0.0,0.0,0.0,0.09999998929496201,2.742061196577161e-09,2.7101366684320686e-09,1.8940752574462136e-09,1.8946070648261262e-09,1.6308541594373262e-09,1.6408742360178049e-09,1.640504944533877e-09,1.640504188539781e-09,1.4629585043264867e-09,1.4629801324015744e-09,1.324402083825456e-09,1.324774653826568e-09,1.2197874358208724e-11,1.7824143630038654e-11,7.810093468644925e-12,1.6452676333783755e-12,1.522192722598672e-12,1.7333062723652355e-13,1.8126525968209751e-12,1.1348505078668294e-12,1.4042557063217505e-13,2.018691851994946e-13,1.9250726670102124e-13,8.499531429550632e-17,9.098912756270396e-17,5.671840615193232e-17,4.219718426837974e-17,5.671225943968799e-17,4.565350844247951e-21,2.1290850636682777e-18,2.1625034729058537e-14,1.744712530439864e-17
4.570268776984125e-11,0.1122453733794445,0.9,0.0,0.0,0.0,0.0,0.09999998771488935,3.1468570542006563e-09,3.1073875252933054e-09,2.1735972318080587e-09,2.1742974204807056e-09,1.8700840615124974e-09,1.8830899983343436e-09,1.882614171724318e-09,1.882610225654197e-09,1.6788924117568323e-09,1.6789172392939841e-09,1.5198533942696136e-09,1.5203440621544898e-09,1.3986472543693246e-11,2.2978622854129014e-11,1.0111060610051494e-11,2.121774537518171e-12,2.048049377983816e-12,2.5784792690269163e-13,2.3866928443489353e-12,1.4937552365222757e-12,1.8493893127710698e-13,2.443156469578386e-13,2.717977887228349e-13,9.754574640370069e-17,1.275525397694003e-16,6.509338171435031e-17,4.842807386561166e-17,6.50860270598852e-17,6.012908398725787e-21,2.13093524692207e-18,2.4823532487837652e-14,2.6844855563001505e-17
5.158082529045782e-11,0.11224537355694233,0.9,0.0,0.0,0.0,0.0,0.09999998613481671,3.551669705411554e-09,3.5040496021525117e-09,2.453107594197167e-09,2.453999233888398e-09,2.108980647877144e-09,2.1253112452879863e-09,2.1247157996938464e-09,2.124707574567486e-09,1.894826315773968e-09,1.8948543457829436e-09,1.7152965860171274e-09,1.7159215834828266e-09,1.5772419395496087e-11,2.865904812429611e-11,1.2662474752237732e-11,2.6471514051295684e-12,2.660613517118206e-12,3.6489797481891665e-13,3.0394381400338694e-12,1.901654707561202e-12,2.355715154646848e-13,2.875324838685366e-13,3.662813932375571e-13,1.1009669874994065e-16,1.7419775732044304e-16,7.346870007441645e-17,5.465922172847466e-17,7.34599840012706e-17,7.659507672550909e-21,2.133090536081834e-18,2.8024907139829373e-14,3.925140384673966e-17
5.745896281107439e-11,0.11224537373445904,0.9,0.0,0.0,0.0,0.0,0.09999998455474408,3.956499149607093e-09,3.90015829682868e-09,2.7326063450957783e-09,2.7337124894120216e-09,2.347558471151515e-09,2.367537976258068e-09,2.366809851492321e-09,2.3667962355453643e-09,2.1107602163778944e-09,2.110791452332193e-09,1.9107316594050367e-09,1.9115072175567514e-09,1.7555874316271607e-11,3.482995649234782e-11,1.5450919918877115e-11,3.2181509918670844e-12,3.3621958910733908e-12,4.966070085865529e-13,3.770847578111017e-12,2.35847837805344e-12,2.9232346174564166e-13,3.3121617195713275e-13,4.762150786539469e-13,1.226481713155079e-16,2.3240303885698925e-16,8.18443607638314e-17,6.089062784884264e-17,8.183413024242526e-17,9.505153162014752e-21,2.1355590631291868e-18,3.122962229752902e-14,5.5130519906575167e-17
6.333710033169096e-11,0.11224537391199475,0.9,0.0,0.0,0.0,0.0,0.09999998297467147,4.361345386184485e-09,4.295746727885395e-09,3.0120934849861673e-09,3.0134371720676e-09,2.5858313277160066e-09,2.6097701906239237e-09,2.608896336151532e-09,2.608876208853565e-09,2.32669411356861e-09,2.3267285594166595e-09,2.106158614770391e-09,2.1071009641219275e-09,1.933698644463909e-11,4.145816911392049e-11,1.8463666697985476e-11,3.831730664616487e-12,4.1548896490757695e-12,6.549656768813244e-13,4.580882269661021e-12,2.8641597574862495e-12,3.5519490865584535e-13,3.751646068756823e-13,6.017698045361348e-13,1.3520016408167088e-16,3.0366195169283445e-16,9.022036333388588e-17,6.712229221857236e-17,9.020846576174843e-17,1.154984936295772e-20,2.138348193537064e-18,3.4438152738765254e-14,7.49571371369208e-17
6.921523785230753e-11,0.11224537408954975,0.9,0.0,0.0,0.0,0.0,0.09999998139459884,4.766208414540816e-09,4.69084571639973e-09,3.2915690143507152e-09,3.2931732675319164e-09,2.8238122486574903e-09,2.852007887764815e-09,2.85097524584317e-09,2.8509474947578814e-09,2.5426280073461163e-09,2.542665667522797e-09,2.3015774524503024e-09,2.3027028229246915e-09,2.1115894573589786e-11,4.8512809518937084e-11,2.1688680693860106e-11,4.485054133646565e-12,5.040553276144529e-12,8.418279014802495e-13,5.4695053607616225e-12,3.4186364393617675e-12,4.241859947163707e-13,4.1929591179247255e-13,7.430145361904893e-13,1.4775267702972441e-16,3.8948360248276266e-16,9.859670735558627e-17,7.335421482962258e-17,9.858299053808403e-17,1.3793600770657157e-20,2.141464468619837e-18,3.7650984748452214e-14,9.92177152107081e-17
7.659407026038835e-11,0.11224537431246229,0.9,0.0,0.0,0.0,0.0,0.09999997941113198,5.27445718188381e-09,5.18616491285529e-09,3.642378515191094e-09,3.644342426040255e-09,3.1221555356634063e-09,3.156096891980527e-09,3.1548464219255333e-09,3.154807545660894e-09,2.8136900536864285e-09,2.813731755854448e-09,2.546875441043289e-09,2.548253531344656e-09,2.3346037415870138e-11,5.792822223451696e-11,2.6020114907000497e-11,5.357390059148665e-12,6.286529865985932e-12,1.1193826353165194e-12,6.696186507945671e-12,4.183653749499385e-12,5.194533924686012e-13,4.748886423673197e-13,9.42582753338438e-13,1.635105964642936e-16,5.201622871523519e-16,1.0911202380614073e-16,8.117751958423719e-17,1.0909580844466329e-16,1.689196204797674e-20,2.1458485641613977e-18,4.1690908377402566e-14,1.3671187475755298e-16
8.397290266846917e-11,0.11224537453540573,0.9,0.0,0.0,0.0,0.0,0.09999997742766512,5.7827324072474375e-09,5.680810400789699e-09,3.993169722101855e-09,3.9955295212716364e-09,3.420081011397067e-09,3.460194533642221e-09,3.4587056177859083e-09,3.458653908064066e-09,3.084752094648268e-09,3.0847978475793664e-09,2.7921606391412074e-09,2.793817021969546e-09,2.557314650263708e-11,6.791787466068434e-11,3.064699410608964e-11,6.283354119012052e-12,7.684787934950511e-12,1.4477258058569314e-12,8.046585484388635e-12,5.025361295556077e-12,6.243644923748679e-13,5.306308188091637e-13,1.1669908979779366e-12,1.7926933552489752e-16,6.79193615525073e-16,1.1962787689142484e-16,8.900123124156105e-17,1.196089245015857e-16,2.030400667398883e-20,2.150768509183904e-18,4.57393929562589e-14,1.829763458193528e-16
9.135173507655e-11,0.1122453747583805,0.9,0.0,0.0,0.0,0.0,0.09999997544419825,6.291034089439295e-09,6.174830168889308e-09,4.343942636037128e-09,4.346734528765173e-09,3.717609975109738e-09,3.764300811522331e-09,3.762552809563039e-09,3.762486582493093e-09,3.3558141302316356e-09,3.355863943718253e-09,3.0374330474107527e-09,3.0393932942947604e-09,2.7797437936398123e-11,7.843369613831382e-11,3.554959099028907e-11,7.258507052816214e-12,9.238160923195726e-12,1.829749183977837e-12,9.520641022884373e-12,5.943658711124526e-12,7.38919568334379e-13,5.864669678975403e-13,1.4162850458422625e-12,1.9502889417458467e-16,8.69596920789771e-16,1.3014426587869298e-16,9.682534978571164e-17,1.301223386676438e-16,2.402974353712709e-20,2.156234279498955e-18,4.979745871344007e-14,2.3903184003128364e-16
