Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097)
3.8556387666117443e-05,0.1153588428429377,0.9,0.0,0.0,0.0,0.0,0.0891590738804435,0.0027279583311356085,2.2254717653796373e-06,8.371766795111842e-06,2.940014163235749e-05,7.743583332967297e-07,2.2703318155683974e-05,3.125354764561053e-06,5.938699480140708e-06,0.0012772160207644894,0.006247707613108657,4.325393245134094e-06,4.138990673696671e-05,1.0020031646833533e-08,7.425256882340889e-08,2.3195533107735436e-08,4.073606115650663e-09,1.838811039579811e-05,0.001241667786317647,0.014052014051495126,0.0018647978914932263,0.0015589026621753725,5.867640218847144e-10,0.0014097046360330464,7.337423594748538e-11,1.769271843880085e-08,7.637280105330695e-13,1.1440021050053696e-12,6.809121243035136e-13,4.3989607668588266e-11,5.698899663302233e-14,2.2799811457166948e-06,0.0011415145772949026,1.7707413027569166e-13,0.0009072345360928749,2.4396854654495678e-11,4.683967723244533e-13,0.0005112536632750678,3.7911568752321157e-11,3.209531585447823e-14,0.0023148686625264698,6.9374836171562876e-15,0.0010346360144398257,3.6450535924859094e-15,2.1339598012896803e-14,7.0953222683537805e-15,4.798881201681048e-13,2.873980024896191e-13,0.000850513940090823,2.8029178111814487e-14,1.9507129917480193e-13,1.6765449268117833e-14,1.1678541916519068e-13,2.5037978089157975e-10,1.1008271410586785e-14,0.000583749035508217,1.5955433732265288e-13,0.0007162088698833863,2.246070653458749e-11,9.317588628098579e-15,6.485497276011004e-14,1.56823332714737e-11,2.3662689276359707e-09,8.417979502220015e-11,8.325084369969402e-11,2.475171987974117e-13,1.2936123241148807e-10,7.156644126695804e-15
3.88479756593084e-05,0.11537865766538738,0.9,0.0,0.0,0.0,0.0,0.08908498737257431,0.0027395748765753395,2.2237838831818883e-06,8.35890614960067e-06,2.9375701932007316e-05,7.737396217620034e-07,2.2680110193747952e-05,3.1228724486338223e-06,5.937178187819384e-06,0.0012858966082219634,0.006289568326957341,4.32281874143551e-06,4.1355818534122155e-05,1.0012432138191744e-08,7.419625286006538e-08,2.3176999899244974e-08,4.070619200106449e-09,1.8323204196803157e-05,0.0012505427660115713,0.014147712215191722,0.0018781045139856438,0.0015597513086463954,5.86346318542449e-10,0.0014198122884993881,7.361281360525657e-11,1.7612589233541064e-08,7.623281070178539e-13,1.1419139536972782e-12,6.795341320502508e-13,4.396942958603751e-11,5.6735680453492274e-14,2.271578172201899e-06,0.0011466140986073623,1.7693591262124455e-13,0.0009093339006310859,2.4428794134233014e-11,4.680146738285798e-13,0.0005102321599635285,3.7797888072003303e-11,3.2324338031560655e-14,0.0023374398936864623,6.98722558472664e-15,0.0010431439566059315,3.6711070468541895e-15,2.1570351827676017e-14,7.158161402969057e-15,4.852872019004025e-13,2.8955662273500283e-13,0.0008578992424082151,2.8345493200797896e-14,1.9726832756617237e-13,1.6891949275145682e-14,1.176639783453534e-13,2.531967313304149e-10,1.105798701638183e-14,0.0005905002818145901,1.6103705503700971e-13,0.0007246165761425525,2.262097920983556e-11,9.40449658915821e-15,6.545843739571396e-14,1.5794237796864056e-11,2.3831539278945118e-09,8.481206186274233e-11,8.402448298768576e-11,2.4874260217191067e-13,1.300016715964719e-10,7.207279005438671e-15
3.9139563652499355e-05,0.11539844776220752,0.9,0.0,0.0,0.0,0.0,0.08901097769326004,0.0027511223883067673,2.2220971890181758e-06,8.346140244609633e-06,2.935128752081012e-05,7.73121472343506e-07,2.265704609363067e-05,3.1203923331497925e-06,5.935666448830577e-06,0.0012945645930516228,0.006331379099306889,4.320246504354181e-06,4.132176449320115e-05,1.0004837978305564e-08,7.413997653440777e-08,2.315848352846793e-08,4.067634044533619e-09,1.8259002631466746e-05,0.0012594103717908447,0.01424332863672831,0.0018913997393387209,0.0015605727521421065,5.859288131118045e-10,0.001429911760690807,7.384901673421461e-11,1.7533286122811367e-08,7.609312144086433e-13,1.1398302551518383e-12,6.78162805362152e-13,4.3948499931819516e-11,5.6484963850810587e-14,2.263264673481512e-06,0.00115169744060333,1.7679783355327437e-13,0.0009114027345705074,2.445983585759153e-11,4.676329398725642e-13,0.0005092130544397704,3.7684590261501027e-11,3.255316405119453e-14,0.0023600286626669536,7.0369272958630795e-15,0.0010516436458103016,3.6971388544262135e-15,2.1801529296529878e-14,7.220901565859449e-15,4.906984182947604e-13,2.9170995272159e-13,0.0008652717746316056,2.866253359542324e-14,1.9947034154552018e-13,1.7018146264946387e-14,1.185404090158082e-13,2.560200129843249e-10,1.1107358100429115e-14,0.000597256845157287,1.6251814163372382e-13,0.0007330360335055751,2.2781114611330247e-11,9.491313536792608e-15,6.606125355335362e-14,1.5906046475876766e-11,2.4000244661274315e-09,8.544277916929389e-11,8.479727120558119e-11,2.4996025623608265e-13,1.3063806071505428e-10,7.2577664583326e-15
3.943115164569031e-05,0.1154182133134741,0.9,0.0,0.0,0.0,0.0,0.08893704459032085,0.0027626015512142053,2.2204116813380007e-06,8.333467278758857e-06,2.9326898315226045e-05,7.725038834853801e-07,2.2634123041914155e-05,3.117914412426641e-06,5.9341641685866765e-06,0.0013032199990824836,0.006373140153970624,4.317676520956731e-06,4.128774450504424e-05,9.997249160184118e-09,7.408373979690057e-08,2.3139983949329856e-08,4.064650602723932e-09,1.8195491786058357e-05,0.0012682706113761961,0.014338863528462607,0.0019046835806104283,0.00156136778275844,5.85511497563564e-10,0.001440003060410684,7.408287016298e-11,1.7454795144967357e-08,7.595373214873104e-13,1.1377509928998385e-12,6.767980418699615e-13,4.392684305622338e-11,5.6236803387300636e-14,2.2550388891707245e-06,0.0011567647586617838,1.7665989249207353e-13,0.0009134415615966848,2.448999639559829e-11,4.672515697435511e-13,0.0005081966436921512,3.757169637131442e-11,3.278179413811698e-14,0.0023826345493986453,7.086588788958982e-15,0.0010601350491522092,3.723149037864985e-15,2.2033123578546708e-14,7.283542150919253e-15,4.961215955170955e-13,2.938580381975207e-13,0.0008726314804098092,2.8980289129345406e-14,2.0167727051881272e-13,1.714404285823037e-14,1.194147296259746e-13,2.588495351564596e-10,1.1156393009080355e-14,0.0006040184935876855,1.6399757366018023e-13,0.0007414669187069748,2.2941112896349545e-11,9.578038073447377e-15,6.666341164066759e-14,1.601775941832523e-11,2.4168805589042484e-09,8.60719603416702e-11,8.55691961163058e-11,2.511703407972442e-13,1.3127049374481873e-10,7.308107972503238e-15
3.972273963888127e-05,0.11543795449550183,0.9,0.0,0.0,0.0,0.0,0.08886318781547539,0.0027740130372061324,2.2187273588312857e-06,8.320885501501416e-06,2.9302534233053654e-05,7.718868537071399e-07,2.2611338307979115e-05,3.115438680827409e-06,5.932671253601363e-06,0.0013118628500016548,0.0064148517109624,4.315108778701438e-06,4.125375846242049e-05,9.989665677945795e-09,7.402754260104439e-08,2.3121501116809715e-08,4.0616689334685735e-09,1.813265815709313e-05,0.0012771234924618393,0.014434317097979118,0.0019179560508092927,0.0015621371649195733,5.850943829919958e-10,0.0014500861954390182,7.43143983021067e-11,1.7377098752616324e-08,7.581464171663489e-13,1.1356761507920065e-12,6.754397385916465e-13,4.390448255893999e-11,5.599114321082649e-14,2.246899109422673e-06,0.0011618162045625975,1.7652208885315245e-13,0.000915450895429119,2.4519292058459734e-11,4.668705627811267e-13,0.000507183207135198,3.745922569385213e-11,3.301022851621066e-14,0.0024052571435834967,7.13621010229002e-15,0.0010686181361772942,3.7491376197546694e-15,2.2265127842609816e-14,7.346082453988094e-15,5.015565611839455e-13,2.9600092130788275e-13,0.0008799783080099014,2.929874972129711e-14,2.0388904448178782e-13,1.726964146528431e-14,1.2028695715993492e-13,2.6168520790583735e-10,1.1205100578645629e-14,0.0006107850018425584,1.6547532576840439e-13,0.0007499089176016441,2.3100974221575397e-11,9.664668690800667e-15,6.726490129459554e-14,1.6129376733607313e-11,2.433722222731686e-09,8.669961772427989e-11,8.634024449428238e-11,2.5237304661281606e-13,1.3189907037718914e-10,7.358304941884602e-15
4.001432763207222e-05,0.11545767147977228,0.9,0.0,0.0,0.0,0.0,0.08878940712408098,0.002785357506017168,2.217044220121409e-06,8.308393210915137e-06,2.927819519336613e-05,7.712703815243535e-07,2.2588689237896687e-05,3.112965132888719e-06,5.931187611465487e-06,0.0013204931693613843,0.006456513986742919,4.312543265408743e-06,4.121980625986966e-05,9.982087525375712e-09,7.397138490437746e-08,2.310303498727968e-08,4.058688964275309e-09,1.807048861831019e-05,0.0012859690227170805,0.014529689548483946,0.0019312171628970269,0.0015628816391900528,5.846774565095563e-10,0.0014601611735336544,7.454362512144555e-11,1.7300184867397295e-08,7.567584904964637e-13,1.1336057127276546e-12,6.74087799732365e-13,4.388144119722024e-11,5.5747946184076016e-14,2.2388436725699215e-06,0.0011668519267342325,1.763844220879745e-13,0.0009174312403613884,2.4547738755282337e-11,4.66489918275293e-13,0.0005061730080552205,3.7347196724159244e-11,3.3238467408557346e-14,0.0024278960440197958,7.185791274026787e-15,0.0010770928786959547,3.775104622607727e-15,2.2497535410451023e-14,7.40852198773451e-15,5.070031451027919e-13,2.981386478046655e-13,0.0008873122099431548,2.9617905415908986e-14,2.0610559431104848e-13,1.7394944708875627e-14,1.211571100719808e-13,2.6452694243581724e-10,1.1253488531575659e-14,0.0006175561508965084,1.6695137745289354e-13,0.0007583617245571058,2.3260698743126553e-11,9.751204163799628e-15,6.786571411974869e-14,1.6240898530726857e-11,2.45054947405713e-09,8.732576471802969e-11,8.711040563993026e-11,2.5356854050520393e-13,1.3252387780625667e-10,7.408358834899734e-15
4.027675682594408e-05,0.11547539621010494,0.9,0.0,0.0,0.0,0.0,0.08872306935408235,0.002795510763163326,2.215530406522128e-06,8.297225294568947e-06,2.9256311403159463e-05,7.707160321267401e-07,2.256841893976782e-05,3.1107408023547214e-06,5.929860186124715e-06,0.001328249761650888,0.006493968075394598,4.310236199444435e-06,4.118927812521662e-05,9.975271740865906e-09,7.3920876715661e-08,2.3086429715706438e-08,4.056008514652468e-09,1.8015093272179e-05,0.001293923721303755,0.014615455561465387,0.0019431424632631344,0.0015635309617309694,5.843023964368296e-10,0.001469221686033361,7.474798113718778e-11,1.7231616817263652e-08,7.555118934288922e-13,1.1317460709126935e-12,6.728764150193534e-13,4.386014010880165e-11,5.553112808604181e-14,2.23166455774457e-06,0.0011713707527448247,1.7626063855762893e-13,0.0009191891740248555,2.4572627898660873e-11,4.661476475912216e-13,0.0005052668010760291,3.724676211262725e-11,3.344371545502796e-14,0.0024482846723689533,7.2303800389778e-15,0.0010847129910149023,3.798456493640649e-15,2.2707041467403963e-14,7.464630840589484e-15,5.119148637227112e-13,3.0005822512959066e-13,0.0008939016345408764,2.990573163543143e-14,2.0810451545692724e-13,1.7507466942332918e-14,1.2193848693389488e-13,2.6708961302272e-10,1.1296771441828719e-14,0.0006236539771844328,1.6827834969957564e-13,0.0007659782463038722,2.3404333973922106e-11,9.829003526325209e-15,6.84058586287466e-14,1.634118656985526e-11,2.465681691102893e-09,8.788801511487673e-11,8.780278143998402e-11,2.5463847072229553e-13,1.3308306120963078e-10,7.453286087855588e-15
4.0539186019815944e-05,0.11549310160020419,0.9,0.0,0.0,0.0,0.0,0.08865679284310343,0.0028056107251961605,2.21401754978364e-06,8.286127348020767e-06,2.9234447775549568e-05,7.701621321601217e-07,2.2548254613262682e-05,3.108518232317941e-06,5.928540131969672e-06,0.0013359962393256902,0.006531382571673732,4.307930920971875e-06,4.115877724260593e-05,9.968460264323305e-09,7.387040045335024e-08,2.3069837906841595e-08,4.0533294575047565e-09,1.7960216467507707e-05,0.0013018724774653439,0.01470115617146302,0.0019550585834034184,0.0015641611971419995,5.839274920833345e-10,0.0014782756033073336,7.495050908270652e-11,1.716366005868032e-08,7.542676916861232e-13,1.129889972160261e-12,6.716700397779385e-13,4.383832096955917e-11,5.531623408886515e-14,2.2245513057076115e-06,0.0011758770637171928,1.7613696505883143e-13,0.0009209243820723016,2.4596853251256732e-11,4.658056694761736e-13,0.0005043635873460953,3.714671058215631e-11,3.36488054995743e-14,0.0024686859109983228,7.274936347739072e-15,0.001092326305761914,3.8217909201364295e-15,2.2916864031086217e-14,7.520657256332173e-15,5.168357352403879e-13,3.019736920695317e-13,0.000900480525309428,3.0194105802461215e-14,2.1010720031158852e-13,1.7619753738541152e-14,1.2271821015218282e-13,2.6965705910047873e-10,1.133980779389754e-14,0.0006297552389518699,1.696039121419471e-13,0.0007736030706487012,2.3547858632756036e-11,9.906723883951698e-15,6.894544161819166e-14,1.64413974061556e-11,2.4808022592026857e-09,8.844906156657875e-11,8.849442164460727e-11,2.5570282640326695e-13,1.3363933116433912e-10,7.498099598077747e-15
4.0801615213687805e-05,0.1155107877576416,0.9,0.0,0.0,0.0,0.0,0.08859057742002947,0.0028156578488128777,2.2125056492914615e-06,8.275098228248894e-06,2.921260425403325e-05,7.696086806355875e-07,2.2528194478621644e-05,3.106297419034766e-06,5.927227383717983e-06,0.0013437326192808844,0.006568757626337944,4.305627421815735e-06,4.112830353864788e-05,9.96165309299161e-09,7.381995609529264e-08,2.3053259530666702e-08,4.050651828293668e-09,1.7905849376643183e-05,0.0013098152967417123,0.014786791518203444,0.001966965532671138,0.0015647728384712875,5.835527501998735e-10,0.001487322930966153,7.515122566503452e-11,1.7096303254864415e-08,7.530258775218577e-13,1.1280374051871483e-12,6.704686064865394e-13,4.381599898984639e-11,5.5103228036811386e-14,2.217502801205558e-06,0.0011803709612602993,1.7601340119471335e-13,0.0009226372131289134,2.4620425867033516e-11,4.654639834544785e-13,0.0005034635277912803,3.704705294554216e-11,3.38537377031709e-14,0.0024890994853430794,7.319460227914121e-15,0.0010999328068069547,3.845107918355998e-15,2.3126998247468994e-14,7.576600788410558e-15,5.217656371288575e-13,3.038850760898714e-13,0.0009070488558142933,3.048302074929644e-14,2.1211359910793314e-13,1.7731806666147208e-14,1.234962907869077e-13,2.7222921674089075e-10,1.1382603255967174e-14,0.0006358597888447894,1.7092804817404683e-13,0.0007812359915916693,2.3691272832284238e-11,9.984364246806845e-15,6.948445629334135e-14,1.6541531118285997e-11,2.4959111902250097e-09,8.900891211793923e-11,8.918531758965292e-11,2.5676173017268096e-13,1.341927517547079e-10,7.542800280550194e-15
4.1064044407559666e-05,0.11552845479739714,0.9,0.0,0.0,0.0,0.0,0.08852442291603194,0.0028256525830163397,2.2109947041595187e-06,8.26413682175882e-06,2.9190780782911446e-05,7.690556765380486e-07,2.250823680519872e-05,3.1040783588128485e-06,5.9259218767263295e-06,0.001351458918322482,0.006606093387915599,4.303325694018287e-06,4.1097856941108144e-05,9.954850222873603e-09,7.37695436136033e-08,2.303669455717742e-08,4.0479755921256e-09,1.7851983392831565e-05,0.0013177521846563364,0.014872361738836036,0.00197886332038874,0.0015653663641158812,5.831781646344853e-10,0.0014963636746060443,7.535014725310122e-11,1.7029537968923826e-08,7.517864432995715e-13,1.1261883587910792e-12,6.692720520175586e-13,4.379318879158279e-11,5.489208390689955e-14,2.210517955603185e-06,0.0011848525449108108,1.7588994659929818e-13,0.0009243280097227244,2.464335650882098e-11,4.651225890373749e-13,0.0005025667738242584,3.69477994190247e-11,3.405851222626458e-14,0.0025095251264665008,7.363951707037963e-15,0.0011075324793948802,3.868407504512921e-15,2.3337439470876437e-14,7.632461189899313e-15,5.267044508402036e-13,3.057924100582569e-13,0.0009136066021423113,3.077246953924319e-14,2.1412366368888732e-13,1.7843627610922303e-14,1.242727420976422e-13,2.7480602409220183e-10,1.1425163077960096e-14,0.0006419674833854224,1.7225074574341624e-13,0.0007888768084165582,2.3834576684791857e-11,1.0061923891467891e-14,7.002289771026035e-14,1.6641587784645275e-11,2.5110084959993037e-09,8.956757639586417e-11,8.987546298607626e-11,2.5781529621213073e-13,1.3474338265982907e-10,7.587389171147497e-15
4.132647360143153e-05,0.11554610283086766,0.9,0.0,0.0,0.0,0.0,0.08845832916445272,0.0028355953695163028,2.2094847136686682e-06,8.253242041513475e-06,2.9168977307224253e-05,7.685031188874912e-07,2.2488379906645526e-05,3.101861047976669e-06,5.924623547033887e-06,0.001359175153171082,0.006643390002824551,4.301025729826528e-06,4.106743737880112e-05,9.948051650741713e-09,7.371916298263418e-08,2.3020142956621732e-08,4.0453007842209036e-09,1.7798610129724715e-05,0.0013256831467167976,0.01495786696811189,0.00199075195584878,0.0015659422386990187,5.828037421098616e-10,0.001505397839809417,7.55472900380414e-11,1.6963353373089473e-08,7.505493814334798e-13,1.1243428219280984e-12,6.680803121887412e-13,4.376990467585274e-11,5.4682767110732034e-14,2.2035957069573715e-06,0.0011893219122507724,1.7576660089212562e-13,0.0009259971085639083,2.4665655832753806e-11,4.647814857587229e-13,0.0005016734680183681,3.684895937488654e-11,3.426312922878533e-14,0.0025299625707320365,7.408410812575788e-15,0.0011151253100572993,3.891689694773434e-15,2.3548182948565796e-14,7.68823806906736e-15,5.316520562880568e-13,3.0769572120230723e-13,0.0009201537427262196,3.106244514625879e-14,2.1613734527410038e-13,1.7955218128675002e-14,1.2504757504973797e-13,2.7738741849964806e-10,1.146749268159947e-14,0.0006480781827530245,1.735719896803073e-13,0.0007965253253921438,2.3977770302203635e-11,1.0139401912199262e-14,7.056075965759434e-14,1.6741567483381055e-11,2.526094188317039e-09,9.012506237557284e-11,9.056484991919537e-11,2.588636421306197e-13,1.352912853425971e-10,7.63186716824741e-15
4.158890279530339e-05,0.11556373196661665,0.9,0.0,0.0,0.0,0.0,0.08839229600072508,0.002845486642969415,2.2079756770752754e-06,8.242412826850343e-06,2.9147193772737263e-05,7.679510067143414e-07,2.2468622138284844e-05,3.0996454829453976e-06,5.9233323313211485e-06,0.0013668813404636843,0.00668064761544494,4.298727521682865e-06,4.103704478154313e-05,9.94125737324122e-09,7.366881417903404e-08,2.300360470030557e-08,4.0426273745643266e-09,1.774572140713179e-05,0.0013336081884152767,0.015043307338502936,0.0020026314483146783,0.0015665009136303183,5.824294773340532e-10,0.0015144254321452072,7.57426699050962e-11,1.6897741318391268e-08,7.493146844365315e-13,1.122500783623116e-12,6.668933267581867e-13,4.374616041815526e-11,5.447525250689953e-14,2.196735019666746e-06,0.0011937791589825945,1.7564336372031316e-13,0.000927644840702238,2.4687334228611344e-11,4.644406731379172e-13,0.0005007837445671474,3.6750541683045436e-11,3.446758887016408e-14,0.002550411559598779,7.452837571928495e-15,0.0011227112865555666,3.914954505259259e-15,2.375922411131577e-14,7.743931212040352e-15,5.366083368584343e-13,3.095950413967097e-13,0.0009266902582270738,3.135294074582053e-14,2.181545964879595e-13,1.8066580048062407e-14,1.2582080250077393e-13,2.7997333912040054e-10,1.1509597076038918e-14,0.0006541917506464672,1.7489176886780105e-13,0.0008041813515836975,2.412085379609372e-11,1.021679764042815e-14,7.109803757135203e-14,1.6841470292395776e-11,2.5411682789327526e-09,9.068137939308245e-11,9.125347258805214e-11,2.599068771049197e-13,1.3583651686609488e-10,7.676235273877857e-15
