Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348)
8.593968948121277e-14,0.11224537200259302,0.9,0.0,0.0,0.0,0.0,0.099999999976899,5.916421623551463e-12,5.894169336390645e-12,4.087908023033264e-12,4.087910123032094e-12,3.540613714450446e-12,3.5406657673451233e-12,3.5405677187964532e-12,3.5405678654217907e-12,3.1570025401432244e-12,3.1570474406517664e-12,2.8584048120049865e-12,2.858406339130507e-12,2.2147472373350202e-14,9.745620131466752e-17,4.1353102064241573e-17,8.961115665677134e-18,5.0480847539149655e-17,2.064617566801651e-21,8.52953683101011e-18,3.904660623035943e-18,6.5946936619149965e-19,2.0096335533552162e-18,3.6619986284480264e-21,1.6285711660483033e-19,6.888877279790889e-20,1.091500383244126e-19,8.056841236404358e-20,1.0707760813572997e-19,1.7046342894513964e-26,2.1232049102773286e-18,4.451613493661672e-17,1.910607898583149e-24,2.3463059998118177e-20,2.705343392921583e-19,6.677098198654848e-27,2.8592287989988706e-20,1.1382621186924403e-19
1.1307905542434534e-13,0.11224537200341185,0.9,0.0,0.0,0.0,0.0,0.0999999999696038,7.7848017748366e-12,7.754072223523557e-12,5.378850284615292e-12,5.3788541662633025e-12,4.6586973436848226e-12,4.6587923273234606e-12,4.658662468639586e-12,4.658662736547959e-12,4.153969689017105e-12,4.154029659228897e-12,3.761075701865454e-12,3.761078524948639e-12,3.0537727641185406e-14,1.7767876028321017e-16,7.541856275308441e-17,1.6342512914136323e-17,6.90620565005866e-17,5.457827994586324e-21,1.5556872311126195e-17,7.76972430641601e-18,1.2028727112845886e-18,3.6620437344020945e-18,9.673439761566564e-21,2.2082771152882684e-19,9.064300555966954e-20,1.4783005530722744e-19,1.0935153888119931e-19,1.4577612144038843e-19,3.314384293624242e-26,2.1236640698226364e-18,5.924416264935844e-17,3.5959996955523066e-24,3.119740550164451e-20,5.050541198431836e-19,1.3307787638520884e-26,3.8800848307848194e-20,2.2097060472756863e-19
1.6735778731061047e-13,0.11224537200504955,0.9,0.0,0.0,0.0,0.0,0.09999999995501341,1.1521563509812897e-11,1.1473821334621364e-11,7.96073381739486e-12,7.960743009887101e-12,6.894823854744796e-12,6.895045915419753e-12,6.894851111868585e-12,6.89485173780973e-12,6.147903986345481e-12,6.147994442063979e-12,5.566416789187115e-12,5.566423475994266e-12,4.7292359641553057e-14,4.1499751636915324e-16,1.7622006441163023e-16,3.8182725904319125e-17,1.1049072171013246e-16,2.1313654375816602e-20,3.63569787518838e-17,1.974101332304833e-17,2.8113543727231788e-18,8.541120390170129e-18,3.7714853879068465e-20,3.366964469973924e-19,1.3415185661698e-19,2.2514858941186796e-19,1.6687760683031723e-19,2.2310106985859747e-19,8.230990507634058e-26,2.1237259603345065e-18,8.870106533757834e-17,8.988835224826441e-24,4.666643691775846e-20,1.2066607966046183e-18,3.377953413236017e-26,5.920396181968763e-20,5.479339150593506e-19
2.7591525108314074e-13,0.11224537200832499,0.9,0.0,0.0,0.0,0.0,0.09999999992583261,1.899509270911942e-11,1.8913002988545404e-11,1.3124496921419088e-11,1.3124523725482486e-11,1.1366914031859486e-11,1.1367554963904443e-11,1.1367224979595925e-11,1.1367226776372675e-11,1.0135772579324696e-11,1.0135925387103258e-11,9.177096194235459e-12,9.17711569557318e-12,8.078842630200783e-14,1.1967353038820702e-15,5.083730794809451e-16,1.101371673335787e-16,2.1047086448282357e-16,1.1278516469898043e-19,1.0493853637953631e-16,6.064155657318739e-17,8.11501845415825e-18,2.454792977576382e-17,1.9890182540607625e-19,5.684105033066931e-19,2.211770932132624e-19,3.7977266200312185e-19,2.8191640265992512e-19,3.7772511415461117e-19,2.485175752017464e-25,2.123730606122679e-18,1.4761495485728204e-16,2.9534175834088715e-23,7.760456115348055e-20,3.540144456462108e-18,1.0355979559145252e-25,1.0000555822457879e-19,1.6525075254424564e-18
3.84472714855671e-13,0.11224537201160041,0.9,0.0,0.0,0.0,0.0,0.09999999989665181,2.6468627637754394e-11,2.6351858095260108e-11,1.8288256063911448e-11,1.8288307469268984e-11,1.583884150845033e-11,1.584006588465373e-11,1.583959543562703e-11,1.5839598850976706e-11,1.4123641170626373e-11,1.4123857711394881e-11,1.2787772829690949e-11,1.2787810232625055e-11,1.1428167044055262e-13,2.28517916551073e-15,9.709439302917877e-16,2.1033001021852947e-16,3.2763655048099464e-16,2.8746918978112644e-19,2.0050103405659983e-16,1.1849863608948678e-16,1.5505384167678628e-17,4.675539764333004e-17,5.059077936287008e-19,8.001228177971879e-19,3.082158767021235e-19,5.343957941101657e-19,3.9695415337477758e-19,5.32346893838216e-19,4.82600077325472e-25,2.1237311651206395e-18,2.0652881514941197e-16,6.151677134513127e-23,1.0854270492517726e-19,6.803899007953938e-18,2.0217645975547088e-25,1.4080679394764475e-19,3.207724144652832e-18
4.930301786282012e-13,0.11224537201487586,0.9,0.0,0.0,0.0,0.0,0.09999999986747105,3.3942168295712254e-11,3.379038585643095e-11,2.345201124487497e-11,2.3452094241101168e-11,2.0310606428850454e-11,2.0312578677661598e-11,2.0311962486939788e-11,2.0311967961623496e-11,1.8111509760250516e-11,1.8111791414937017e-11,1.639844669555571e-11,1.6398507087146467e-11,1.4777328521322314e-13,3.679935355679521e-15,1.5638005740594867e-15,3.3872568504152236e-16,4.620507723230465e-16,5.687888454987473e-19,3.230440666062211e-16,1.9331142697718793e-16,2.498245238680824e-17,7.511589505588882e-17,9.991348701357061e-19,1.0318351536305496e-18,3.952742396441719e-19,6.890189355521584e-19,5.119918845231122e-19,6.869685288148289e-19,7.845573766815827e-25,2.123731640507321e-18,2.654426438945481e-16,1.0662035620139191e-22,1.3948086688389948e-19,1.0997924995834724e-17,3.2962951235553185e-25,1.8160802371872353e-19,5.213583706997489e-18
7.101451061732618e-13,0.11224537202142673,0.9,0.0,0.0,0.0,0.0,0.09999999980910947,4.8889263057985904e-11,4.866667401031477e-11,3.37795123093458e-11,3.377967489095549e-11,2.925375520737042e-11,2.925760865774098e-11,2.925668862032925e-11,2.9256699226696083e-11,2.6087246935561714e-11,2.6087662059045233e-11,2.3619787927231948e-11,2.36199062351408e-11,2.1475302181374115e-13,7.187124560009912e-15,3.0548775602683225e-15,6.615971904561339e-16,7.71554774407809e-16,1.4542393357021392e-18,6.31450539667428e-16,3.8272869127457563e-16,4.883395455813534e-17,1.4613135773790334e-16,2.5467534829333966e-18,1.4952602126842256e-18,5.694557090154287e-19,9.982654161386691e-19,7.420675022050098e-19,9.96211908543447e-19,1.5477700439985962e-24,2.123732718039194e-18,3.832702322700168e-16,2.3286866260703803e-22,2.0135723338213836e-19,2.1569268763074714e-17,6.522129018562873e-25,2.6321053864944893e-19,1.0282935056082127e-17
9.272600337183223e-13,0.11224537202797766,0.9,0.0,0.0,0.0,0.0,0.09999999975074789,6.383637888899108e-11,6.354176108462745e-11,4.410699880588747e-11,4.4107266674815064e-11,3.81963074056431e-11,3.820264552274961e-11,3.820140229052346e-11,3.820141959225469e-11,3.406298410470401e-11,3.406353777516982e-11,3.0841118974152926e-11,3.084131390527697e-11,2.817273518459984e-13,1.1817469818769877e-14,5.0239669108404706e-15,1.0878857317691902e-15,1.1450067983070195e-15,2.9259777094501195e-18,1.0390707017515637e-15,6.344919268102213e-16,8.035901333595353e-17,2.393833271929323e-16,5.11031790521424e-18,1.9586859333131123e-18,7.437595817296486e-19,1.3075122346408425e-18,9.72143396213871e-19,1.3054555356153478e-18,2.5605827622328227e-24,2.1237340369192713e-18,5.010977181627445e-16,4.214429664427841e-22,2.6323366658322435e-19,3.5561556903611e-17,1.0808381056886869e-24,3.448131516541426e-19,1.7009463513093538e-17
1e-12,0.11224537203452858,0.9,0.0,0.0,0.0,0.0,0.09999999973119501,6.884411285694743e-11,6.852507102121047e-11,4.756701083802805e-11,4.756732013960079e-11,4.119218596352317e-11,4.119950090013498e-11,4.1198144762151465e-11,4.1198164671551004e-11,3.673509356762246e-11,3.6735694872248394e-11,3.326047748145645e-11,3.3260702566019655e-11,3.041644511094094e-13,1.3637308368141306e-14,5.79801100897294e-15,1.2554320470807914e-15,1.285539622923614e-15,3.594401063142468e-18,1.1994077283161191e-15,7.337778060926895e-16,9.275952026120883e-17,2.758842549601771e-16,6.271474108003814e-18,2.1139475034147126e-18,8.021950163671866e-19,1.4111192060976777e-18,1.0492257353179546e-18,1.4090614126597228e-18,2.9597122599124668e-24,2.123734528870643e-18,5.405734127687366e-16,5.021023776914179e-22,2.8396413033319615e-19,4.1069088413915036e-17,1.2498491727519149e-24,3.7215247950499705e-19,1.9660129924040793e-17
1.1443749612633829e-12,0.11224537203452858,0.9,0.0,0.0,0.0,0.0,0.09999999969238631,7.878351729361178e-11,7.841556391646975e-11,5.443446969395387e-11,5.4434870387003086e-11,4.713822137222351e-11,4.714768976444203e-11,4.714610265270967e-11,4.7146128279773784e-11,4.203872126723678e-11,4.2039418925614696e-11,3.806243910885031e-11,3.806273070626349e-11,3.4869588788533436e-13,1.7648575948793347e-14,7.504332750188172e-15,1.624741481800028e-15,1.5873886065646196e-15,5.181785283839943e-18,1.5529885455594758e-15,9.530494475243853e-16,1.2010574574517189e-16,3.5614988680580753e-16,9.025560649250647e-18,2.4221123387432906e-18,9.182353694181848e-19,1.6167594022408654e-18,1.2022195723183458e-18,1.6146993991550834e-18,3.840824296638094e-24,2.123735579765813e-18,6.189251056779643e-16,6.881857987567791e-22,3.251101712573287e-19,5.321914621858675e-17,1.623079651908502e-24,4.264158648958797e-19,2.5511540808254383e-17
1.3614898888084434e-12,0.11224537204107954,0.9,0.0,0.0,0.0,0.0,0.09999999963402473,9.373067868315663e-11,9.32880621504831e-11,6.476192468914987e-11,6.476248624374932e-11,5.607948660449885e-11,5.6092741517206074e-11,5.6090789517054846e-11,5.6090825076468254e-11,5.001445842303956e-11,5.001530560942446e-11,4.528374813249728e-11,4.528415680446483e-11,4.156585574128673e-13,2.469925182758861e-14,1.0504260201015524e-14,2.2739016991710076e-15,2.1004383845214562e-15,8.418682460559446e-18,2.1751378719284593e-15,1.3396125569620255e-15,1.682239747033589e-16,4.964996141364878e-16,1.4622409197264478e-17,2.8855394676999802e-18,1.0929343302547313e-18,1.9260069392189683e-18,1.4322960510761127e-18,1.9239435361884634e-18,5.393367980398922e-24,2.1237373871703482e-18,7.367524064394557e-16,1.0479743459870692e-21,3.869867486890496e-19,7.46088304133455e-17,2.281007999104424e-24,5.080186855251473e-19,3.582152341236959e-17
1.7957197438985645e-12,0.11224537205418147,0.9,0.0,0.0,0.0,0.0,0.09999999951730157,1.2362507037336133e-10,1.2302916526094492e-10,8.541678703113642e-11,8.541775436132464e-11,7.396007869554736e-11,7.39828675415594e-11,7.398012307870935e-11,7.398018301995525e-11,6.59659327144679e-11,6.596709556678943e-11,5.972633286775754e-11,5.972703687481492e-11,5.495663578769687e-13,4.243903348944377e-14,1.8055776134276162e-14,3.9072991236126725e-15,3.341189040111166e-15,1.890319446537748e-17,3.743907690837344e-15,2.3165927904558026e-15,2.895591256512183e-16,8.458455892692676e-16,3.260378240557507e-17,3.812395848834721e-18,1.4432874013016322e-18,2.544503095826923e-18,1.892449889091646e-18,2.542432574030352e-18,9.314847974157382e-24,2.1237417378690747e-18,9.724068279722381e-16,2.1265615376621447e-21,5.107401216693898e-19,1.2857744825226636e-16,3.9437070207166716e-24,6.712246394473385e-19,6.186179775795167e-17
2.6641794540788067e-12,0.11224537208038567,0.9,0.0,0.0,0.0,0.0,0.09999999928385525,1.8341412883914528e-10,1.824959283478808e-10,1.267263215081715e-10,1.267284358814273e-10,1.0971356150715863e-10,1.0976320948218408e-10,1.097586314453872e-10,1.0975875659647967e-10,9.786888121677919e-11,9.78707417068088e-11,8.861136936048209e-11,8.861290828495456e-11,8.173124197151178e-13,9.234386274753376e-14,3.931955295435862e-14,8.502741912441296e-15,6.694474253600126e-15,6.177287371738635e-17,8.176601878440958e-15,5.0841303644831525e-15,6.324211490208057e-16,1.807701049913483e-15,1.0487996775753715e-16,5.6661171377107715e-18,2.149427135669276e-18,3.781499757298307e-18,2.8127611095111784e-18,3.779413758602475e-18,2.041677376126499e-23,2.123753514232065e-18,1.4437154068604763e-15,6.171330714719743e-21,7.582477380850512e-19,2.811811990797746e-16,8.65366960092318e-24,9.976378056364929e-19,1.3557975793992968e-16
3.532639164259049e-12,0.11224537210659015,0.9,0.0,0.0,0.0,0.0,0.09999999905040893,2.4320355407443015e-10,2.419422358136654e-10,1.6803560238370554e-10,1.6803931105978028e-10,1.454568258141563e-10,1.4554367127416625e-10,1.4553693023432592e-10,1.4553714043132565e-10,1.297718296116994e-10,1.2977447614581437e-10,1.174962285548966e-10,1.1749892804962345e-10,1.084966367241547e-12,1.6134693200061376e-13,6.875193795343003e-14,1.485747085062307e-14,1.1230052442001659e-14,1.418733231559727e-16,1.4335983804074106e-14,8.936152530382138e-15,1.1088689222260903e-15,3.1060806580041867e-15,2.377463854850522e-16,7.519849788460002e-18,2.865066728579779e-18,5.018502211263198e-18,3.733077051781647e-18,5.0163990801847376e-18,3.586388277182827e-23,2.1237694504297307e-18,1.9150242668007278e-15,1.3366166787188817e-20,1.0057565147809666e-18,4.93338925415898e-16,1.520967550306888e-23,1.3240526482340668e-18,2.381469417265445e-16
4.401098874439291e-12,0.11224537213279501,0.9,0.0,0.0,0.0,0.0,0.09999999881696262,3.0299334601213253e-10,3.013682766066775e-10,2.0934462970432374e-10,2.0935037979311297e-10,1.8118994193677026e-10,1.8132425289428365e-10,1.8131502226320164e-10,1.8131533455905607e-10,1.616747778992477e-10,1.6167829886939884e-10,1.463809104835697e-10,1.4638509614131578e-10,1.3525290514219117e-12,2.4925917122192275e-13,1.0628877940674132e-13,2.29543866179223e-14,1.697460789146103e-14,2.7024898485720714e-16,2.222155419445976e-14,1.3872113579337996e-14,1.7188791115454253e-15,4.721826063094393e-15,4.473926451895411e-16,9.373593799118454e-18,3.593373180553286e-18,6.255510454689343e-18,4.653397715095991e-18,6.253388538128445e-18,5.565541598941205e-23,2.1237896404502215e-18,2.386334298884198e-15,2.4601750386530852e-20,1.25326645113837e-18,7.65040299543841e-16,2.3611404576237763e-23,1.6504691669531298e-18,3.6955835887013413e-16
5.269558584619533e-12,0.11224537215900016,0.9,0.0,0.0,0.0,0.0,0.0999999985835163,3.6278350462859473e-10,3.6077424179832126e-10,2.506534034865916e-10,2.50661641999226e-10,2.1691298079261322e-10,2.1710495433346024e-10,2.170929102608622e-10,2.170933389917635e-10,1.935777260794304e-10,1.9358220987368757e-10,1.7526541515808257e-10,1.7527141255009056e-10,1.6200013326474985e-12,3.55889217931358e-13,1.5186523002143733e-13,3.277618259371152e-14,2.3954887295347083e-14,4.582216254882309e-16,3.183301348861901e-14,1.989158751206477e-14,2.4624442372207467e-15,6.636221421751952e-15,7.49673948175199e-16,1.1227349168898306e-17,4.337682573322493e-18,7.492524485086676e-18,5.573723099105345e-18,7.490382132050656e-18,7.979113008424878e-23,2.1238141783888666e-18,2.857646443411395e-15,4.081831653634575e-20,1.500777546664774e-18,1.0962820640645937e-15,3.385875583398413e-23,1.9768873616702684e-18,5.298124446118772e-16
7.006478004980018e-12,0.11224537221141159,0.9,0.0,0.0,0.0,0.0,0.09999999811662366,4.823649218781896e-10,4.79526640109306e-10,3.3327019045040413e-10,3.3328474656351214e-10,2.8832908480979435e-10,2.886667166575955e-10,2.886480833865105e-10,2.88648778781711e-10,2.573836221177027e-10,2.573902967265132e-10,2.330338927546438e-10,2.3304449030964374e-10,2.1546778147212855e-12,6.246066916904211e-13,2.66900682690747e-13,5.753144939969506e-14,4.1716627795932355e-14,1.0543611518658434e-15,5.6232817256645396e-14,3.5179713535159265e-14,4.3502363713091755e-15,1.1297306746773203e-14,1.6861249902901783e-15,1.4934893985197468e-17,5.887013577321167e-18,9.96656989881212e-18,7.414388028904618e-18,9.964381727414952e-18,1.4109500558632335e-22,2.123876628877255e-18,3.800280661235263e-15,9.178613635506406e-20,1.995803213629152e-18,1.9373857452992004e-15,5.989029326018583e-23,2.629728778990956e-18,9.368481774483976e-16
8.743397425340502e-12,0.11224537226382443,0.9,0.0,0.0,0.0,0.0,0.09999999764973105,6.019478057787813e-10,5.982009235719895e-10,4.158859633075303e-10,4.159086241781694e-10,3.5970569323060597e-10,3.602289582212625e-10,3.602024687672038e-10,3.602034598229814e-10,3.211895177265249e-10,3.211987367085246e-10,2.90801661367222e-10,2.9081816130753257e-10,2.689002535948887e-12,9.660037223596622e-13,4.1334986080785385e-13,8.89879500434051e-14,6.471355221783046e-14,2.0192603815856182e-15,8.753370374642532e-14,5.479759964088946e-14,6.7722382597087866e-15,1.6956940203942474e-14,3.1593759209379974e-15,1.8642484236026503e-17,7.540853294610176e-18,1.2440638435261112e-17,9.255071840545977e-18,1.2438397865461995e-17,2.197752792117227e-22,2.123957499770116e-18,4.742934789657983e-15,1.7413966266049292e-19,2.4908335122321343e-18,3.016647436836108e-15,9.330420917279827e-23,3.2825768999713065e-18,1.4592530201680061e-15
1e-11,0.11224537231623861,0.9,0.0,0.0,0.0,0.0,0.09999999731195,6.88462900363177e-10,6.840099352310279e-10,4.756550542352858e-10,4.756846924551501e-10,4.1131996311524605e-10,4.120021233261517e-10,4.119691704637678e-10,4.1197038335979244e-10,3.6735092930129536e-10,3.6736220947726893e-10,3.325942501352629e-10,3.3261583208597463e-10,3.0753530666299516e-12,1.257429558556585e-12,5.385869426375585e-13,1.1584430358362538e-13,8.472497813879795e-14,2.9992881732864476e-15,1.144802671386449e-13,7.168811331612433e-14,8.857519268419956e-15,2.1603535513140452e-14,4.619666094376979e-15,2.1324828965677166e-17,8.819568165052651e-18,1.4230557920041432e-17,1.0586756221252172e-17,1.4228275349052944e-17,2.875308344375001e-22,2.124027878608246e-18,5.4249304974930784e-15,2.581373105179567e-19,2.8489741101212087e-18,3.945932951605571e-15,1.2208048475651636e-22,3.754894659208477e-18,1.909120530066207e-15
1.0480316845700987e-11,0.11224537231623861,0.9,0.0,0.0,0.0,0.0,0.09999999718283843,7.215321563012228e-10,7.167986341210295e-10,4.985007220798754e-10,4.985332742550961e-10,4.310433816815477e-10,4.3179167900357793e-10,4.317560843285617e-10,4.3175738212941775e-10,3.849954129059007e-10,3.8500752982870755e-10,3.4856872101113044e-10,3.4859242552921463e-10,3.222982439860374e-12,1.3785354175597888e-12,5.906855860453516e-13,1.2700584355515792e-13,9.314024990056731e-14,3.444900015463866e-15,1.2573400004422165e-13,7.874226332908233e-14,9.728448886633077e-15,2.3490577359321078e-14,5.275056590039694e-15,2.235011992036971e-17,9.329350581410702e-18,1.491473007676333e-17,1.1095774533500005e-17,1.4912430545328877e-17,3.1583191765258978e-22,2.1240574758325263e-18,5.685617398456667e-15,2.9644953814428547e-19,2.985868438950105e-18,4.334067334226004e-15,1.3410050952026871e-22,3.935431724424312e-18,2.097027180472111e-15
1.3954155686421955e-11,0.11224537242107144,0.9,0.0,0.0,0.0,0.0,0.09999999624905319,9.607052571884715e-10,9.537700685508623e-10,6.637271973930723e-10,6.637848896228229e-10,5.736041572691917e-10,5.749185581723665e-10,5.748610580393591e-10,5.748629505449729e-10,5.126072019763017e-10,5.126261755427001e-10,4.641007134089076e-10,4.641427336252109e-10,4.289933608498519e-12,2.411259444737088e-12,1.0360382155018823e-12,2.2220535654714092e-13,1.6692583240144687e-13,8.0208776211067e-15,2.2282696356508875e-13,1.3960105193878368e-13,1.7243525277499617e-14,3.881274818002204e-14,1.1745129332594442e-14,2.9765527589226133e-17,1.3435016625835818e-17,1.986298261003926e-17,1.4777236562953855e-17,1.986054552917243e-17,5.6007522864417905e-22,2.124317006255904e-18,7.571103834199154e-15,6.967199522506707e-19,3.975952163711706e-18,7.683397150201886e-15,2.378407405441905e-22,5.2411614836076905e-18,3.718691362088906e-15
1.7032323748376038e-11,0.11224537251396871,0.9,0.0,0.0,0.0,0.0,0.09999999542162623,1.1726414071957091e-09,1.1635083784010118e-09,8.10130962204452e-10,8.102168972391058e-10,6.998023888138223e-10,7.017448654329077e-10,7.016639046913674e-10,7.016662366299168e-10,6.256839871898801e-10,6.25710218372716e-10,5.664712243945376e-10,5.665338266469519e-10,5.2342689318116504e-12,3.5501930340995473e-12,1.5291001320622236e-12,3.272305856921219e-13,2.520064705708638e-13,1.444643260142822e-14,3.319081062809319e-13,2.0796390810753485e-13,2.5688298495442756e-14,5.443141069280288e-14,2.0371805567495178e-14,3.63364710431238e-17,1.782820977138049e-17,2.4247705488756196e-17,1.803944261001349e-17,2.4245124741584337e-17,8.345820431525186e-22,2.124616291219265e-18,9.242015900648665e-15,1.272595437543431e-18,4.853280637664221e-18,1.1447320011861433e-14,3.5444175321670877e-22,6.3981908281116385e-18,5.541289390871277e-15
2.011049181033012e-11,0.1122453726068707,0.9,0.0,0.0,0.0,0.0,0.09999999459419927,1.3845821632087896e-09,1.3730270891713925e-09,9.565315422527046e-10,9.566513228896677e-10,8.258862864178837e-10,8.285726775411215e-10,8.284645059898962e-10,8.284671398488617e-10,7.387607710546906e-10,7.387953704967867e-10,6.68839508843155e-10,6.689267826870534e-10,6.177615374498484e-12,4.8916052206032835e-12,2.1119231074916382e-12,4.5096519534802227e-13,3.563861133992752e-13,2.3567333056766328e-14,4.626362080066955e-13,2.898758315051694e-13,3.5810922488824336e-14,7.157119655602291e-14,3.2054232626757374e-14,4.290755718364534e-17,2.3118620524208135e-17,2.8632500692915453e-17,2.130170795392239e-17,2.862975589905497e-17,1.1636647994853024e-21,2.1249834835271528e-18,1.091315415143906e-14,2.11071531919862e-18,5.7306235989775814e-18,1.5959263040917785e-14,4.942297563008819e-22,7.555241224904248e-18,7.7262472827136e-15
2.3188659872284203e-11,0.11224537269977745,0.9,0.0,0.0,0.0,0.0,0.09999999376677234,1.5965275251418783e-09,1.5823334391301742e-09,1.1029289376065571e-09,1.1030881637279293e-09,9.518586229392969e-10,9.554019944081754e-10,9.552629033404272e-10,9.55265660239601e-10,8.518375535707324e-10,8.518816319881645e-10,7.712055668028e-10,7.713216017001599e-10,7.120005531782938e-12,6.428243795217834e-12,2.7819628257582367e-12,5.927506294357983e-13,4.807406005621008e-13,3.5816427328340505e-14,6.150035177672607e-13,3.853228634297934e-13,4.7611417367553636e-14,8.992885356654204e-14,4.704960029569362e-14,4.947878600816667e-17,2.949184499413543e-17,3.301736813729303e-17,2.4564032593258153e-17,3.301443899856412e-17,1.5473241502730628e-21,2.125420961716996e-18,1.2584572777128316e-14,3.2652779936090987e-18,6.607981030596374e-18,2.1219238619960842e-14,6.572051329981221e-22,8.712312673481514e-18,1.0273571666487444e-14
2.6266827934238286e-11,0.11224537279268912,0.9,0.0,0.0,0.0,0.0,0.09999999293934539,1.8084774929092967e-09,1.7914344044932575e-09,1.2493231483346343e-09,1.2495274169765389e-09,1.0777220908788698e-09,1.0822328159452628e-09,1.08205912878081e-09,1.0820617978398456e-09,9.649143347380057e-10,9.649690029220072e-10,8.73569398321439e-10,8.737182836416562e-10,8.061470818776187e-12,8.153119158547553e-12,3.536747433395057e-12,7.519516018751309e-13,6.256775176140988e-13,5.1611119056380477e-14,7.890025117641016e-13,4.942915111702083e-13,6.108980331924451e-14,1.0926392172748878e-13,6.556182978330556e-14,5.605015751399888e-17,3.7138448371396753e-17,3.74023077387013e-17,2.7826416526580844e-17,3.7399174037004763e-17,1.985560750674271e-21,2.1259308640398525e-18,1.425632783228592e-14,4.792346853329193e-18,7.485352915879988e-18,2.7227259153541712e-14,8.433682671907244e-22,9.86940517333362e-18,1.318326918895005e-14
2.934499599619237e-11,0.11224537288560567,0.9,0.0,0.0,0.0,0.0,0.09999999211191847,2.0204320664249148e-09,2.000336713675214e-09,1.3957141745058791e-09,1.3959690799236501e-09,1.2034793062725896e-09,1.2090651420633957e-09,1.2088532071360694e-09,1.2088555526875348e-09,1.0779911145565102e-09,1.0780574833750388e-09,9.75931003447261e-10,9.761168284672514e-10,9.00204153470799e-12,1.0059490042030921e-11,4.373874069961421e-12,9.279548524668629e-13,7.91749092291052e-13,7.135419236114306e-14,9.846258784040482e-13,6.167687207911453e-13,7.624610039672905e-14,1.2938447235165612e-13,8.775367111785034e-14,6.262167169845752e-17,4.6253224505384026e-17,4.1787319415924044e-17,3.1088859752471754e-17,4.1783961011286684e-17,2.4783752514631562e-21,2.126515133922403e-18,1.592847703598627e-14,6.749650848414029e-18,8.362739238580285e-18,3.3983336974562476e-14,1.0527195405399194e-21,1.1026518723958156e-17,1.6455346469247496e-14
3.550133212010054e-11,0.11224537307145378,0.9,0.0,0.0,0.0,0.0,0.09999999045706462,2.444355030355257e-09,2.417571174045817e-09,1.688486673454324e-09,1.6888596243631383e-09,1.4546850983760771e-09,1.4627343076864916e-09,1.4624349982889203e-09,1.4624359142775079e-09,1.3041446701472128e-09,1.304237773151938e-09,1.1806475347136807e-09,1.180919506594774e-09,1.0880615482872268e-11,1.4390858754315726e-11,6.285853825626191e-12,1.328013378652239e-12,1.1893061825095529e-12,1.2423144473149225e-13,1.4407174375167503e-12,9.021985678531834e-13,1.1159250781801447e-13,1.7137426942441273e-13,1.4369148615161502e-13,7.576512809257265e-17,6.968196392414842e-17,5.0557558681892243e-17,3.7613924076372876e-17,5.055369075511054e-17,3.627740546813526e-21,2.127913849944589e-18,1.9274195400094848e-14,1.219252015088742e-17,1.0117555133018728e-17,4.973971360831766e-14,1.5409880250843188e-21,1.3340808975546177e-17,2.4086666712470874e-14
4.16576682440087e-11,0.11224537325732219,0.9,0.0,0.0,0.0,0.0,0.09999998880221078,2.8682964162402324e-09,2.834086044494575e-09,1.9812464350059916e-09,1.981759776594267e-09,1.70549548422852e-09,1.716409490564214e-09,1.7160083804765873e-09,1.7160067453149069e-09,1.5302982203428402e-09,1.5304225019591082e-09,1.3853551609893388e-09,1.3857296357332847e-09,1.2755949041715898e-11,1.937303265614657e-11,8.499983289984608e-12,1.7884301423410046e-12,1.6770194242077287e-12,1.9739842796982765e-13,1.9832236884714124e-12,1.2415161442481004e-12,1.5365079886423825e-13,2.1500680178383883e-13,2.1561872578105102e-13,8.890915516893696e-17,1.0139968144393995e-16,5.932808532268727e-17,4.413922555377549e-17,5.932362820528508e-17,4.995425203815213e-21,2.1296298054006748e-18,2.2622217068945418e-14,2.0083187130989774e-17,1.1872428591371995e-17,6.848846640949325e-14,2.1220136158983462e-21,1.5655183424284382e-17,3.3167585101717364e-14
4.781400436791687e-11,0.1122453734432113,0.9,0.0,0.0,0.0,0.0,0.09999998714735696,3.2922562233862777e-09,3.2499268946336736e-09,2.273993459715619e-09,2.274669517167443e-09,1.9559287867116933e-09,1.97009068998301e-09,1.9695734047064626e-09,1.9695680461055795e-09,1.7564517651433921e-09,1.7566116704564587e-09,1.5900538826619435e-09,1.5905472155362235e-09,1.4628247419411682e-11,2.4960356889735596e-11,1.0999394917821287e-11,2.3050352442013344e-12,2.2579796496653786e-12,2.935890565276075e-13,2.6120933122172584e-12,1.6346316843594196e-12,2.024211324608992e-13,2.5975230355738195e-13,3.0398424544259723e-13,1.0205375290629416e-16,1.4306936344812173e-16,6.80988987560046e-17,5.066476417379033e-17,6.809377333748528e-17,6.581434379959763e-21,2.131673877581569e-18,2.5973051288233867e-14,3.0931019931733856e-17,1.3627359497107065e-17,9.022969292576946e-14,2.795799331689821e-21,1.796964206631494e-17,4.369815427984191e-14
