Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872)
2.7008448427938895e-08,0.1122463816853617,0.9,0.0,0.0,0.0,0.0,0.09999273105536134,2.0272566063791976e-06,1.271298702491979e-06,1.1699241582715782e-06,1.3365702944319521e-06,6.154401381726203e-07,1.1612721924614997e-06,1.010471089196765e-06,1.0251807237107024e-06,9.921055548813086e-07,1.0446427325760384e-06,8.177983562268079e-07,9.64290793984614e-07,5.723923172892456e-09,4.232324138366667e-08,1.839696909396513e-08,3.1818817186106244e-09,9.461973574338836e-07,3.9409404739287603e-07,7.287059709828349e-07,4.04002884140581e-07,6.654975832075177e-08,1.8593511848347703e-10,1.5729501203018484e-07,6.284863360287292e-14,1.0262016877868914e-09,4.0018644377184136e-14,3.07200310665154e-14,4.0143663493261474e-14,2.1645053538176566e-15,3.3318345775204054e-15,7.799782344007491e-09,8.175328621050474e-09,8.007887481058726e-15,2.96788412981286e-08,9.199035913429512e-16,1.0896576515261192e-14,1.464520434499458e-08,1.2517318616341472e-15,6.913076232238516e-18,1.5608523348579266e-11,7.742811800536131e-19,2.905121894128199e-13,1.1570258384118069e-18,2.7251279560542015e-21,3.98896502406269e-23,7.938349589425216e-20,2.734225558359356e-21,1.8206048244960885e-13,2.388713864293666e-21,4.726855038284796e-20,8.216485168340922e-23,1.628591695015134e-21,4.140871576641619e-17,5.419315094021394e-23,2.345139635260002e-16,1.163327685884553e-21,1.5118395140197995e-11,4.865810968283229e-15,3.499247780055142e-23,6.930547418503448e-22,3.38053069508278e-15,5.100797781832653e-13,8.000185017948701e-19,6.066359975391362e-19,1.5782045702502035e-21,8.237758475269055e-19,5.2504391750445505e-23,2.0841922653896379e-19,2.1970469000047066e-15,4.7519418370575776e-23,9.413737767182537e-22,1.0228302336570444e-15,1.9721656751738836e-11,4.936264484224163e-18,2.32076574585921e-20,5.65378293620097e-16
2.7451514298724963e-08,0.11224640092438785,0.9,0.0,0.0,0.0,0.0,0.09999261155328004,2.0631582785029348e-06,1.2853707307384712e-06,1.1873338631279633e-06,1.3588866716223025e-06,6.204526681592215e-07,1.1809831897381059e-06,1.0251310037276587e-06,1.0406090147092496e-06,1.0083798798206277e-06,1.0627869429445665e-06,8.299555423041388e-07,9.811030081394205e-07,5.78728147741723e-09,4.279386572112067e-08,1.854789367722617e-08,3.2079469255067674e-09,9.735252715837482e-07,4.0492397916389255e-07,7.514380868825635e-07,4.15894873543205e-07,6.87799120364447e-08,1.8863429277388932e-10,1.6231414219582504e-07,6.396156370367964e-14,1.056265418127213e-09,4.0686770547722663e-14,3.125558614220184e-14,4.082499158110668e-14,2.2370371932902176e-15,3.427993614647239e-15,8.157503209252397e-09,8.55774736009509e-09,8.141593176956997e-15,3.066953133975767e-08,9.50608993817072e-16,1.1086556193593012e-14,1.5140660464036323e-08,1.2940769630292977e-15,7.116567380921082e-18,1.6594047780267185e-11,7.989898209921538e-19,3.125946790820561e-13,1.188822137225018e-18,2.8216210373546958e-21,4.1945022891188564e-23,8.312726900399132e-20,2.9208306527106245e-21,1.9660215686255185e-13,2.5088221140707074e-21,4.9383704199575323e-20,8.784757005139559e-23,1.7350916377614974e-21,4.335056474415004e-17,5.701204284193408e-23,2.545772401838406e-16,1.2422252082850986e-21,1.6072364819548463e-11,5.009286512724588e-15,3.740800629656748e-23,7.382866872394737e-22,3.4803496073352096e-15,5.251412072226268e-13,8.576833766787211e-19,6.49135271185218e-19,1.683501711684606e-21,8.783893355955256e-19,5.521614513308032e-23,2.1455413135324666e-19,2.2618300372754195e-15,5.0819314874130475e-23,1.0031309797007259e-21,9.367692060594175e-16,2.061005133795622e-11,5.164088963961186e-18,2.3948191137013888e-20,5.809153694014268e-16
2.789458016951103e-08,0.11224642023474787,0.9,0.0,0.0,0.0,0.0,0.09999249204008644,2.0991404545259477e-06,1.2992751642039072e-06,1.2046902691598085e-06,1.3812045483118358e-06,6.253633882110586e-07,1.2007109835694953e-06,1.0397255570953446e-06,1.0559946887237345e-06,1.0246541759231118e-06,1.0809670707917404e-06,8.420747242719624e-07,9.97943599535515e-07,5.849885080304063e-09,4.325888502436686e-08,1.8695752821325482e-08,3.2334827235623075e-09,1.001131608268e-06,4.1584136340125557e-07,7.744805568164369e-07,4.2791697403429146e-07,7.104761592267204e-08,1.9132143305968634e-10,1.674054471755825e-07,6.507698612047447e-14,1.0866411571318034e-09,4.135493897743306e-14,3.179204352703756e-14,4.150689799832941e-14,2.3107901951900486e-15,3.525131560431115e-15,8.525032703262168e-09,8.951109783228526e-09,8.27530785810582e-15,3.167662233030979e-08,9.818226898615667e-16,1.1276856505247862e-14,1.564468702303611e-08,1.3371545085370334e-15,7.322286822866753e-18,1.762473713876318e-11,8.240544927143794e-19,3.359886488438237e-13,1.2208767193051537e-18,2.9198473715372986e-21,4.405158271814417e-23,8.707171521697886e-20,3.0887430339414395e-21,2.1204238857583748e-13,2.6322912439671783e-21,5.16651859153579e-20,9.325342314505201e-23,1.8319714629000445e-21,4.5411887150940254e-17,5.989901155187264e-23,2.7599633827321687e-16,1.3142389953314568e-21,1.70696134623447e-11,5.153916673803431e-15,3.9704698358595244e-23,7.794031318108409e-22,3.581264964183392e-15,5.403680761375407e-13,9.044677494816564e-19,6.862432796487053e-19,1.785275505755629e-21,9.326275450622502e-19,5.799760000402945e-23,2.2075615858521494e-19,2.327134515662812e-15,5.396679973987605e-23,1.0596321716145012e-21,1.0437937922624166e-15,2.1522881909796306e-11,5.405874266226984e-18,2.4699373648417576e-20,5.965782209359889e-16
2.8337646040297098e-08,0.11224643961587871,0.9,0.0,0.0,0.0,0.0,0.09999237251567467,2.1352029105242385e-06,1.3130139983100047e-06,1.221993573712056e-06,1.4035235593418178e-06,6.301743657714936e-07,1.2204553744402046e-06,1.0542547155895575e-06,1.0713378496261153e-06,1.0409284431784643e-06,1.0991832418727394e-06,8.5415602089257e-07,1.0148123885729475e-06,5.911743153338792e-09,4.371836603441775e-08,1.8840608775804948e-08,3.258499863508221e-09,1.0290126103041907e-06,4.2684442384731674e-07,7.978318847214246e-07,4.4006763547934287e-07,7.335290171323727e-08,1.9399653531594887e-10,1.7256860442646537e-07,6.619489445931426e-14,1.1173246873485257e-09,4.202313996517682e-14,3.2329397863282385e-14,4.218937649393535e-14,2.3857652917871314e-15,3.6232359839351695e-15,8.902450148421112e-09,9.355526073214711e-09,8.409029334860382e-15,3.270011511753629e-08,1.013544660208022e-15,1.1467475471827307e-14,1.6157298420591417e-08,1.3809656587930513e-15,7.530205214322508e-18,1.8701879315507475e-11,8.494726125069829e-19,3.6075013855197526e-13,1.2531820239872794e-18,3.0200578141142646e-21,4.6241147639560354e-23,9.108478620933413e-20,3.2790209149084367e-21,2.284205929142744e-13,2.7600902253884984e-21,5.394382175253209e-20,9.924602853820673e-23,1.9413916986271432e-21,4.750726656370911e-17,6.290397030037702e-23,2.9883934747798e-16,1.3949680830597675e-21,1.8111335398418487e-11,5.300250073214131e-15,4.225059856280979e-23,8.258462593913102e-22,3.683263702684966e-15,5.557584138920949e-13,9.598410645055369e-19,7.281391861368361e-19,1.8958835265336147e-21,9.903285875745082e-19,6.088839634685797e-23,2.270245085515704e-19,2.393208052767015e-15,5.745255247832278e-23,1.1232704011886493e-21,1.0787724743982253e-15,2.246066301465341e-11,5.6500916269843466e-18,2.5461157404665933e-20,6.123638773209113e-16
2.8780711911083165e-08,0.11224645906722458,0.9,0.0,0.0,0.0,0.0,0.09999225297994023,2.1713454231027976e-06,1.3265892049512442e-06,1.2392439737582676e-06,1.425843347223535e-06,6.34887626251878e-07,1.24021616382025e-06,1.0687184519435114e-06,1.086638601116626e-06,1.0572026815770635e-06,1.1174355800950252e-06,8.661995505570361e-07,1.0317091956652339e-06,5.972864510640398e-09,4.417237469706019e-08,1.8982522524646548e-08,3.2830088775088254e-09,1.057164576332242e-06,4.37931420356438e-07,8.21490589470535e-07,4.523453262146203e-07,7.56958007614533e-08,1.9665959457449374e-10,1.77803291254103e-07,6.731528159049139e-14,1.148311854087714e-09,4.269136238411652e-14,3.2867643298960365e-14,4.287241997914053e-14,2.461963530035644e-15,3.7222935866538076e-15,9.289833133209512e-09,9.77110492574625e-09,8.54275546600216e-15,3.374001028367017e-08,1.0457749355861275e-15,1.1658411046515232e-14,1.6678508963872654e-08,1.42551165650857e-15,7.740297307876995e-18,1.9826775999742512e-11,8.752429326805016e-19,3.8693662578465804e-13,1.2857337421986137e-18,3.122181095418936e-21,4.8504605017441343e-23,9.520669234650142e-20,3.479399886592513e-21,2.457772003793142e-13,2.8919716110743485e-21,5.627799780325913e-20,1.0554180577785858e-22,2.0559305167371027e-21,4.965542128531937e-17,6.601246117940649e-23,3.2317663429576545e-16,1.4799877445249845e-21,1.919873575936904e-11,5.448154817302254e-15,4.492476320997982e-23,8.744522699426664e-22,3.786332915541362e-15,5.713102729352372e-13,1.0189507676441373e-18,7.727476338070046e-19,2.0120946093680155e-21,1.0510513225240183e-18,6.387738238071679e-23,2.333583910862739e-19,2.4599910950149262e-15,6.111575273300283e-23,1.1898983304762963e-21,1.0947213283078357e-15,2.3423588101686465e-11,5.900802153265336e-18,2.6233494794513778e-20,6.282699264495455e-16
2.9223777781869233e-08,0.11224647858823733,0.9,0.0,0.0,0.0,0.0,0.09999213343278004,2.2075677693949127e-06,1.340002732498449e-06,1.2564416658960916e-06,1.4481635619706593e-06,6.395051539491182e-07,1.2599931541620693e-06,1.0831167452031834e-06,1.1018970467234969e-06,1.073476891109983e-06,1.1357242075480964e-06,8.782054312864604e-07,1.0486338412566792e-06,6.0332579101459175e-09,4.4620976173013036e-08,1.912155381389972e-08,3.307020083933104e-09,1.0855838598007301e-06,4.491006481066612e-07,8.454552046419302e-07,4.6474853281027447e-07,7.807634404211001e-08,1.9931060628144134e-10,1.8310918484542764e-07,6.84381405490695e-14,1.179598564282445e-09,4.3359595658556004e-14,3.340677408068642e-14,4.3556021571192614e-14,2.5393859195033552e-15,3.822291472436737e-15,9.687257541650839e-09,1.0197953573125757e-08,8.676484154775819e-15,3.4796308151410364e-08,1.0785135271952695e-15,1.1849661196368136e-14,1.7208332868628583e-08,1.4707937187175884e-15,7.952537424905364e-18,2.1000742516468566e-11,9.013639423010659e-19,4.1460703700623774e-13,1.318527050173482e-18,3.226209296695585e-21,5.084089458753377e-23,9.945342343714373e-20,3.685938181389974e-21,2.6415366362270364e-13,3.0279269503502133e-21,5.868132924970116e-20,1.1208284577930764e-22,2.1739856506240757e-21,5.187119408896201e-17,6.922269477058896e-23,3.4908088420842895e-16,1.5676741965912702e-21,2.0333030282589522e-11,5.597526507400172e-15,4.770243566097818e-23,9.245371377265199e-22,3.890459849111166e-15,5.870217289008415e-13,1.0791887734472358e-18,8.18449046778599e-19,2.132576434775956e-21,1.114077651398158e-18,6.696340234056347e-23,2.397570254321529e-19,2.5274365035672256e-15,6.492376429603886e-23,1.2586259505827887e-21,1.131909138053462e-15,2.441186045424043e-11,6.1589595542591926e-18,2.7016338189355122e-20,6.442939865806939e-16
2.96668436526553e-08,0.11224649817837615,0.9,0.0,0.0,0.0,0.0,0.0999920138740924,2.2438697270614266e-06,1.3532565061004948e-06,1.2735868463430845e-06,1.4704838609441479e-06,6.4402889289466e-07,1.279786148897606e-06,1.0974495806053983e-06,1.1171132898026953e-06,1.0897510717690153e-06,1.1540492445311117e-06,8.901737807331425e-07,1.0655861458384193e-06,6.092932037278847e-09,4.50642348474286e-08,1.925776117724383e-08,3.330543591769427e-09,1.1142668680261536e-06,4.6035043687029793e-07,8.697242783044273e-07,4.772757598494972e-07,8.049456215335891e-08,2.0194956793162661e-10,1.884859622986528e-07,6.956346448239415e-14,1.2111807854313025e-09,4.402782964389613e-14,3.3946784519656676e-14,4.4240174532347e-14,2.618033441302646e-15,3.923217070616816e-15,1.0094797580690285e-08,1.0636177806276768e-08,8.810213348130474e-15,3.586900878946775e-08,1.1117604309377443e-15,1.2041223897711889e-14,1.7746784259204285e-08,1.516813043245165e-15,8.166899711683184e-18,2.222510767534168e-11,9.278339591742718e-19,4.4382175788063514e-13,1.351556823568595e-18,3.3321757015722223e-21,5.32541940247158e-23,1.0381270202965306e-19,3.902956937134806e-21,2.8359246384041994e-13,3.168103144121101e-21,6.113834508405032e-20,1.1895800834722827e-22,2.2977350861488083e-21,5.414539698302267e-17,7.254112239267936e-23,3.766271418253566e-16,1.6596973178982163e-21,2.1515445128627275e-11,5.748413866302933e-15,5.062141519188321e-23,9.770277100572535e-22,3.9956319015503454e-15,6.028908803271045e-13,1.1427513903882454e-18,8.6645114105606315e-19,2.2587062734521643e-21,1.1799230157713813e-18,7.015180251919681e-23,2.4621964012617664e-19,2.5955662780861737e-15,6.892730060550552e-23,1.3306750715209553e-21,1.15914374540416e-15,2.5425751938626294e-11,6.423548169091692e-18,2.780963994759302e-20,6.60433611728635e-16
3.010990952344137e-08,0.11224651783710733,0.9,0.0,0.0,0.0,0.0,0.09999189430377704,2.2802510742899527e-06,1.3663524280145776e-06,1.2906797109327754e-06,1.4928039087057162e-06,6.484607476565244e-07,1.2995949524354756e-06,1.1117169494622624e-06,1.1322874335376791e-06,1.1060252235466884e-06,1.1724108095790835e-06,9.021047161817149e-07,1.0825659299635976e-06,6.1518954470755435e-09,4.550221433896153e-08,1.9391201960137014e-08,3.353589304796123e-09,1.1432100613042988e-06,4.7167915032485734e-07,8.942963728140769e-07,4.899255297182129e-07,8.295048531854221e-08,2.0457647793450307e-10,1.9393330065391451e-07,7.069124647251207e-14,1.243054544597018e-09,4.469605423145787e-14,3.448766887536656e-14,4.492487206400895e-14,2.697907078141523e-15,4.025057881408585e-15,1.0512525806176656e-08,1.1085881995626289e-08,8.943941036426296e-15,3.695811201781066e-08,1.1455156413265652e-15,1.2233097120128324e-14,1.829387716857125e-08,1.5635708298386552e-15,8.383359029897135e-18,2.3501213626743882e-11,9.546514459396303e-19,4.746426429875841e-13,1.3848183794183088e-18,3.4400786041922655e-21,5.574423719104673e-23,1.0829173863151198e-19,4.128766628855139e-21,3.041371167518825e-13,3.3125147823060103e-21,6.365829321382813e-20,1.2613157841181852e-22,2.426142842711907e-21,5.648149375651569e-17,7.596720959186389e-23,4.058928498290834e-16,1.7554598279816847e-21,2.2747216707366226e-11,5.900776021855187e-15,5.366639833039839e-23,1.0314812069362604e-21,4.101836621036964e-15,6.189158483887099e-13,1.2089367881298518e-18,9.164723960534292e-19,2.3901152366258187e-21,1.2485871865244189e-18,7.344241700810722e-23,2.527454728882319e-19,2.6643619636791895e-15,7.310633724240158e-23,1.4054710789332803e-21,1.1872060683070496e-15,2.6465489603632458e-11,6.695239389725093e-18,2.8613352418977626e-20,6.766864714380203e-16
3.055297539422744e-08,0.1122465375639043,0.9,0.0,0.0,0.0,0.0,0.09999177472173486,2.3167115897941482e-06,1.3792923778366325e-06,1.307720455110826e-06,1.5151233768740933e-06,6.528025841261276e-07,1.3194193701581177e-06,1.125918849046977e-06,1.1474195809391544e-06,1.122299346436288e-06,1.1908090194886587e-06,9.139983545502751e-07,1.0995730142622562e-06,6.210156603227527e-09,4.593497750874036e-08,1.9521932343506842e-08,3.3761669256729397e-09,1.1724099520357165e-06,4.830851853770448e-07,9.191700646139762e-07,5.026963823965585e-07,8.544414338800713e-08,2.0719133567154817e-10,1.9945087692237412e-07,7.182147964973289e-14,1.2752159274221592e-09,4.536425959415266e-14,3.50294214307849e-14,4.5610107438286986e-14,2.779007795195339e-15,4.127801633545785e-15,1.094051314844446e-08,1.1547169111662322e-08,9.07766525219982e-15,3.8063617412804574e-08,1.1797791428519676e-15,1.242527883697757e-14,1.884962553836266e-08,1.6110682666075331e-15,8.601890381997871e-18,2.4830415719657563e-11,9.81814808417357e-19,5.071330253252087e-13,1.418306998959799e-18,3.5499299741248495e-21,5.831249806577499e-23,1.1289202530054299e-19,4.3635885376905104e-21,3.258321784100309e-13,3.4612278803153776e-21,6.624076534536713e-20,1.3361658261878268e-22,2.5594275570149553e-21,5.888126918143854e-17,7.950316196493837e-23,4.369578880139269e-16,1.8550260787672243e-21,2.402959150652293e-11,6.054591489760337e-15,5.68428537749426e-23,1.0879894265361125e-21,4.209061704015409e-15,6.350947766318829e-13,1.2776629295835418e-18,9.684284591837374e-19,2.526892788022042e-21,1.320057012780968e-18,7.683724177283673e-23,2.5933377051529367e-19,2.7338138595988392e-15,7.746853883133849e-23,1.483141128651328e-21,1.2179150532709762e-15,2.7531306648741087e-11,6.974040445042513e-18,2.9427427949016906e-20,6.930502686461312e-16
3.099604126501351e-08,0.11224655735824741,0.9,0.0,0.0,0.0,0.0,0.09999165512786823,2.3532510528129486e-06,1.3920782127794579e-06,1.3247092739312167e-06,1.537441943982219e-06,6.570562302999381e-07,1.339259208418907e-06,1.140055282479816e-06,1.162509834844837e-06,1.1385734404318741e-06,1.2092439893437971e-06,9.25854812391524e-07,1.116607219456144e-06,6.267723869656657e-09,4.636258646934691e-08,1.9650007367285602e-08,3.398285960005653e-09,1.20186310385521e-06,4.94566971491197e-07,9.443439440348257e-07,5.155868752503369e-07,8.797556584094037e-08,2.0979414171859433e-10,2.050383681150169e-07,7.29541571637212e-14,1.3076610771495086e-09,4.603243611864313e-14,3.557203647382816e-14,4.629587396440376e-14,2.86133654504651e-15,4.231436240408748e-15,1.1378828937812977e-08,1.202014074542089e-08,9.211384069403154e-15,3.918552431231951e-08,1.2145509123757623e-15,1.261776702293222e-14,1.9414043218916166e-08,1.6593065334952397e-15,8.822469052508306e-18,2.621408235970264e-11,1.0093224469443086e-18,5.413577257237443e-13,1.452018046211617e-18,3.661743110361466e-21,6.096062194713685e-23,1.1761313304511546e-19,4.6081478314683845e-21,3.487232509222643e-13,3.614313262262793e-21,6.888442125765695e-20,1.4143081796910407e-22,2.6979283466538994e-21,6.134400279114564e-17,8.315145772380807e-23,4.69904612832786e-16,1.9586845928552726e-21,2.5363825920448456e-11,6.209851228028763e-15,6.015827988680425e-23,1.1466954632214414e-21,4.317294993438851e-15,6.514258307092036e-13,1.3492817119695166e-18,1.022529324186397e-18,2.6693286876970614e-21,1.3944673693636723e-18,8.033848771545557e-23,2.659837887733967e-19,2.803917883137456e-15,8.20242854225839e-23,1.5638796152538053e-21,1.2473725528542781e-15,2.8623439212452686e-11,7.259897276119115e-18,3.025181888319598e-20,7.095227438902829e-16
3.188217300658565e-08,0.11224659714752731,0.9,0.0,0.0,0.0,0.0,0.09999141590427738,2.426565940970265e-06,1.417194857143794e-06,1.358531913726383e-06,1.5820751225832445e-06,6.653060804965392e-07,1.3789843767993394e-06,1.1681317916913046e-06,1.1925650726528254e-06,1.1711215417212837e-06,1.2462246608686421e-06,9.494566508852334e-07,1.1507562759930948e-06,6.3808096833959175e-09,4.7202586543020186e-08,1.9898405978260513e-08,3.4411853385631266e-09,1.261515694517603e-06,5.177516722024694e-07,9.955866949044225e-07,5.417210961947138e-07,9.315181997313764e-08,2.1496360614661996e-10,2.1642180354784392e-07,7.522681784750605e-14,1.3733875304585177e-09,4.7368665124892495e-14,3.665983117024802e-14,4.7668973836174046e-14,3.029681899393208e-15,4.441330500081501e-15,1.2286715383230294e-08,1.3001537196988483e-08,9.478798004335623e-15,4.147853882458986e-08,1.2856191298346513e-15,1.3003654704210273e-14,2.0568941457622214e-08,1.758010242498979e-15,9.269671119366714e-18,2.915034703977786e-11,1.0653642158852241e-18,6.152768782369802e-13,1.520089486908314e-18,3.891293142504401e-21,6.650117959585215e-23,1.27425207887616e-19,5.126604781500609e-21,3.9828111245252313e-13,3.9338274840403225e-21,7.436035893487735e-20,1.580658749597447e-22,2.990574855489834e-21,6.646235975433074e-17,9.079208266269652e-23,5.417852563360135e-16,2.17836742950995e-21,2.8192947321552453e-11,6.524623706014469e-15,6.721372825200411e-23,1.2706936757573906e-21,4.536738281810054e-15,6.845370873707343e-13,1.5011032212226136e-18,1.1371916212686146e-18,2.9715145640108912e-21,1.5523516969677592e-18,8.766679015486746e-23,2.7946605422418494e-19,2.9460462768355118e-15,9.172827288400544e-23,1.734579894531947e-21,1.307816806895084e-15,3.088756095066157e-11,7.853272488253102e-18,3.1931356379968085e-20,7.42784949782842e-16
3.276830474815778e-08,0.11224663720092583,0.9,0.0,0.0,0.0,0.0,0.09999117663224882,2.5001939831495052e-06,1.441716781320641e-06,1.392149182775925e-06,1.6267010057471518e-06,6.732241933812476e-07,1.418768927710479e-06,1.19594661471924e-06,1.2224539661946374e-06,1.2036695273836427e-06,1.2833537115319947e-06,9.72911156820326e-07,1.1850116677333516e-06,6.491217814015251e-09,4.802269682873868e-08,2.0136816167658285e-08,3.4823596953582e-09,1.3221413345759388e-06,5.412213143571235e-07,1.0480136183611996e-06,5.683169913170666e-07,9.847947619583366e-08,2.2008489633043887e-10,2.2808102411930938e-07,7.750917399923001e-14,1.4402041659107768e-09,4.8704668221483285e-14,3.775100731335663e-14,4.9044118766264845e-14,3.2029505305361675e-15,4.6546473925298585e-15,1.3236708739288693e-08,1.4030857256278377e-08,9.74616822969874e-15,4.383714567755299e-08,1.3587199702875429e-15,1.339074398396092e-14,2.1758680863658338e-08,1.859691246001072e-15,9.724773560252058e-18,3.232121069550839e-11,1.1227640443828683e-18,6.969487729095096e-13,1.5889976510056516e-18,4.128815075624476e-21,7.237657765782267e-23,1.377378627279051e-19,5.685919185555865e-21,4.531966489478924e-13,4.2715442144323925e-21,8.008963492319795e-20,1.7610857097212534e-22,3.3049302062718742e-21,7.18418499059266e-17,9.890505161849296e-23,6.222446950834547e-16,2.415246591570035e-21,3.124482375554146e-11,6.8449570038216245e-15,7.486258052519339e-23,1.4038248227064313e-21,4.76007209359353e-15,7.182353757084712e-13,1.6648938751535307e-18,1.2608302593571325e-18,3.2977682157011483e-21,1.7228129249990234e-18,9.544196371485917e-23,2.9318649068630973e-19,3.090685532963218e-15,1.0226142143793734e-22,1.918086384908504e-21,1.3692324964235203e-15,3.325965773959925e-11,8.47589957318814e-18,3.3651583832328697e-20,7.764559626029022e-16
