Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137)
1.1254108669126904e-13,0.11224537200339563,0.9,0.0,0.0,0.0,0.0,0.0999999999697484,7.747765956377434e-12,7.717204957633984e-12,5.353260608248513e-12,5.353264520796286e-12,4.636532642357052e-12,4.63662833688418e-12,4.636499058544358e-12,4.6364993284399605e-12,4.1342073572237466e-12,4.134267041777474e-12,3.743182526764434e-12,3.7431853723493935e-12,3.036771719236771e-14,1.7900196864750408e-16,7.598140114814426e-17,1.6464420728967097e-17,6.885539864717937e-17,5.6801969820186244e-21,1.5673139289205644e-17,7.853974852697068e-18,1.2118659011223972e-18,3.689044745850486e-18,1.0066388585037215e-20,2.1966520224128106e-19,9.021178424042208e-20,1.470552067745294e-19,1.0877384717765801e-19,1.449973846942931e-19,3.346805805450338e-26,2.1236920376927772e-18,5.895219478897001e-17,3.635370325153279e-24,3.104408380009419e-20,5.092166879094439e-19,1.344971867466213e-26,3.8595985833195713e-20,2.2311761691653644e-19,1.2412752634629346e-26,1.372933719760276e-28,1.5170488464674072e-23,1.3521913164647527e-30,4.63850206973494e-30,1.319509678698741e-30,4.117138026880661e-32,2.70420371150872e-39,5.525396748302925e-36,8.941650606754389e-43,7.244434394550412e-31,5.808241766838025e-40
1.739281432080114e-13,0.11224537200524783,0.9,0.0,0.0,0.0,0.0,0.09999999995324725,1.1973892958326633e-11,1.1924077385515336e-11,8.27326661205752e-12,8.27327677018032e-12,7.165495961168288e-12,7.165741013346601e-12,7.1655381038482444e-12,7.16553879428559e-12,6.389266625265057e-12,6.389360835013777e-12,5.7849503861637545e-12,5.784957775565084e-12,4.93190274685951e-14,4.579136989773083e-16,1.944530094532038e-16,4.213279408632061e-17,1.162948734805795e-16,2.5467628491149513e-20,4.012066694623118e-17,2.1973222430167332e-17,3.102411583102043e-18,9.421333086640444e-18,4.504838546673706e-20,3.5071893058500356e-19,1.3941874893771959e-19,2.345060143982473e-19,1.7383924310422993e-19,2.324578336583795e-19,9.139559088775858e-26,2.123729559100426e-18,9.22668185541571e-17,1.0054838537213281e-23,4.853894218356516e-20,1.334544242749997e-18,3.758917751731675e-26,6.167309820129823e-20,6.083212261484201e-19,4.006190655195004e-26,3.8079065785829498e-28,3.883689170722435e-23,1.8391202424375305e-30,2.080478494280037e-29,1.692423251399182e-30,9.837865239815302e-32,1.0960071659204104e-38,2.457542897496914e-35,6.631941870858525e-42,3.359549450080268e-30,4.027518699933445e-39
2.3531519972475374e-13,0.11224537200709998,0.9,0.0,0.0,0.0,0.0,0.0999999999367461,1.6200021792343183e-11,1.6130852952247152e-11,1.1193271349096283e-11,1.1193289987957255e-11,9.69440719016296e-12,9.694854288520669e-12,9.694576055109155e-12,9.694577312352923e-12,8.644325892769947e-12,8.644455069334685e-12,7.826717359936519e-12,7.826730919845937e-12,6.826170302906771e-14,8.350732488360114e-16,3.5468607452340275e-16,7.684653828221993e-17,1.692023563946738e-16,6.155817342533413e-20,7.319599829380718e-17,4.151545459752467e-17,5.660216124093132e-18,1.715749584172906e-17,1.087552340581604e-19,4.817507737788946e-19,1.886274048362539e-19,3.2194408757483583e-19,2.388925978853096e-19,3.1989689074175173e-19,1.7102796316942581e-25,2.1237324829221155e-18,1.2558147388024475e-16,1.9394795801573904e-23,6.603382348830761e-20,2.457341885405724e-18,7.094994789488333e-26,8.474600860314076e-20,1.1376297448506825e-18,8.000052479010646e-26,7.176237039758403e-28,7.085624025943027e-23,2.4673851119163177e-30,5.0299470968949274e-29,2.1131735629645147e-30,1.8010577492811461e-31,2.644705136767649e-38,6.118962161941951e-35,2.0083372946784058e-41,8.211660172320636e-30,1.2257050136350865e-38
3.580893127582385e-13,0.11224537201080438,0.9,0.0,0.0,0.0,0.0,0.09999999990374381,2.4652286788558776e-11,2.4543987925266366e-11,1.7033275756097214e-11,1.7033320296826042e-11,1.4752021497941604e-11,1.4753083233630973e-11,1.475264759165594e-11,1.475265055737683e-11,1.3154444425634038e-11,1.3154645302168838e-11,1.1910247764978903e-11,1.1910280172620155e-11,1.0614180484288468e-13,1.9818132836125096e-15,8.420067821765491e-16,1.8240397602344303e-16,2.9697928179832497e-16,2.3288816755454783e-19,1.73857291595096e-16,1.0228885170669373e-16,1.3444861905721603e-17,4.0575756742508005e-17,4.1007583735853126e-19,7.438083137736496e-19,2.8706017177735734e-19,4.968167603381145e-19,3.689958078416549e-19,4.947682097747095e-19,4.171094726671494e-25,2.1237341306890062e-18,1.9221077901021862e-16,5.2181263555226936e-23,1.0102361126119658e-19,5.89281837462151e-18,1.745553233815012e-25,1.3089061378196304e-19,2.772651245948035e-18,2.0912756976842405e-25,1.7645811268419706e-27,1.6830674867500935e-22,4.579694183059421e-30,1.9041849753988179e-28,3.2456913146490316e-30,4.171564249534958e-31,9.968404010197232e-38,2.4009661430996426e-34,1.3673982879628334e-40,3.148282812086176e-29,7.560673197137239e-38
4.685860144883747e-13,0.11224537201413835,0.9,0.0,0.0,0.0,0.0,0.09999999987404175,3.225933120452921e-11,3.211547124624996e-11,2.2289275629438505e-11,2.2289350703349433e-11,1.9303706390262935e-11,1.9305491218605186e-11,1.9304908455166772e-11,1.9304913415606733e-11,1.721355110347853e-11,1.7213817936755287e-11,1.558542226804026e-11,1.5585476894472926e-11,1.4023206514055845e-13,3.3304506807284876e-15,1.4152360627402385e-15,3.0655290579248103e-16,4.297838643142862e-16,4.915094931184686e-19,2.9232821169782853e-16,1.745033458912626e-16,2.2606975045863006e-17,6.802100401272326e-17,8.6378435390042885e-19,9.79659870765932e-19,3.7566840644331957e-19,6.542020344897943e-19,4.860885345769252e-19,6.521519719613914e-19,7.087094834664334e-25,2.123735558116664e-18,2.5217714757693347e-16,9.48309368690978e-23,1.3251443905112763e-19,9.945881739469839e-18,2.9759324269795713e-25,1.7242070296471551e-19,4.709764268778097e-18,3.651366340221747e-25,3.0083551314993366e-27,2.8300082703389805e-22,7.378950916197493e-30,4.020306871737565e-28,4.571471148752717e-30,7.1413737454625275e-31,2.2008774844869825e-37,5.375010149452804e-34,3.936217899920283e-40,6.675952321068e-29,2.086625891894242e-37
5.79082716218511e-13,0.1122453720174723,0.9,0.0,0.0,0.0,0.0,0.09999999984433969,3.986638188603323e-11,3.968659684035112e-11,2.7545271170469715e-11,2.7545384421188114e-11,2.3855213655649285e-11,2.3857901251070282e-11,2.3857165602199216e-11,2.3857173032465755e-11,2.127265777948847e-11,2.1272992079715838e-11,1.9260593742289674e-11,1.9260676150699246e-11,1.7432068008167683e-13,5.013677606300433e-15,2.1308137436210937e-15,4.615088905024378e-16,5.81513981051826e-16,8.900956349423298e-19,4.403045397489509e-16,2.6525978946452924e-16,3.4051099112643536e-17,1.0214801193022759e-16,1.5611558990710286e-18,1.2155115887502624e-18,4.643040943085511e-19,8.115873901706072e-19,6.03181322377491e-19,8.095357614325736e-19,1.0745371418111216e-24,2.123737047740673e-18,3.121435117439699e-16,1.5351634222478044e-22,1.640052866821491e-19,1.5016287009876256e-17,4.5216654293589005e-25,2.1395081402494186e-19,7.13969894658381e-18,5.632703109958443e-25,4.571257281581094e-27,4.262618344685026e-22,1.1377282702431355e-29,7.2833958032022765e-28,6.308095730458206e-30,1.0868509867411522e-30,3.979860686159539e-37,9.804284230993276e-34,8.164941034100444e-40,1.212936418763764e-28,4.352748113212359e-37
6.895794179486473e-13,0.11224537202080623,0.9,0.0,0.0,0.0,0.0,0.09999999981463763,4.747343848599387e-11,4.725738490124522e-11,3.2801262619178006e-11,3.2801421266766334e-11,2.8406553282058794e-11,2.841031321760346e-11,2.8409419245702207e-11,2.840942958750815e-11,2.5331764453765488e-11,2.53321676474982e-11,2.2935762355507374e-11,2.2935877800907526e-11,2.0840776896974587e-13,7.012554923074859e-15,2.9807187253778497e-15,6.455288265319722e-16,7.511855828147333e-16,1.4449796167563792e-18,6.161514359590555e-16,3.7353029990443066e-16,4.7650825270772735e-17,1.4253831314338436e-16,2.5296964003208544e-18,1.4513634853600404e-18,5.529719759294124e-19,9.689728369592025e-19,7.202741835360034e-19,9.669196110765768e-19,1.5104807088187093e-24,2.1237386001896916e-18,3.721098734997023e-16,2.2909788305964527e-22,1.954961530527561e-19,2.10476800984381e-17,6.365283697230062e-25,2.554809511621158e-19,1.0035156204308359e-17,8.011955802993168e-25,6.43559654419422e-27,5.965073561635246e-22,1.671005541365858e-29,1.1828158305159554e-27,8.503514735190281e-30,1.5425961160194388e-30,6.665813800863577e-37,1.6521153233969817e-33,1.6394549680632478e-39,1.9736731049129136e-28,8.45003786720994e-37
9.105728214089198e-13,0.11224537202747419,0.9,0.0,0.0,0.0,0.0,0.09999999975523349,6.268756518283547e-11,6.239819243548238e-11,4.331323618413631e-11,4.331350209024636e-11,3.750885066567819e-11,3.7515141561264906e-11,3.751391856323529e-11,3.751393571518132e-11,3.344997779836762e-11,3.345052203235047e-11,3.028609305741879e-11,3.028628656074889e-11,2.7657848662883746e-13,1.172897668984777e-14,4.986467680190192e-15,1.0797430032255177e-15,1.1316286513704816e-15,2.9806549649561415e-18,1.031402344699733e-15,6.300096129157283e-16,7.976609119433661e-17,2.3746383658640906e-16,5.202577051641049e-18,1.923067698311558e-18,7.3039930918056405e-19,1.2837439447455312e-18,9.544600805576697e-19,1.2816874645350934e-18,2.542265969309503e-24,2.1237418500827308e-18,4.920425965822138e-16,4.238638695352508e-22,2.584779285262781e-19,3.530198297516896e-17,1.0731842610912757e-24,3.3854128747400757e-19,1.6887687277363705e-17,1.3677904928388094e-24,1.0851658735131241e-26,9.985361535476157e-22,3.099654108127177e-29,2.4413135486748937e-27,1.414457152694633e-29,2.6979320344988382e-30,1.5182561283809176e-36,3.791652587599812e-33,5.0370435032426497e-39,4.08308384999313e-28,2.440307076602408e-36
1e-12,0.11224537203414213,0.9,0.0,0.0,0.0,0.0,0.09999999973119501,6.884411907973526e-11,6.852471715525681e-11,4.756700653447329e-11,4.7567323428387956e-11,4.1192010072790206e-11,4.119950293402622e-11,4.119814109665586e-11,4.1198161451692134e-11,3.673509356580008e-11,3.6735696371777183e-11,3.326047447274798e-11,3.326070508356917e-11,3.041628531163298e-13,1.3968157884878148e-14,5.93890472659053e-15,1.2858973722690023e-15,1.3045796587939587e-15,3.823871049036127e-18,1.228715811197793e-15,7.521938504246649e-16,9.502639413672866e-17,2.823418490804525e-16,6.6660687536107224e-18,2.1139476920554885e-18,8.022459477568113e-19,1.4111193023495845e-18,1.0492258129508344e-18,1.4090614771531333e-18,3.0334475390820718e-24,2.1237432320398815e-18,5.405745674442073e-16,5.246424370469727e-22,2.839641500386952e-19,4.2079682677510953e-17,1.2811753909964825e-24,3.7215250706771903e-19,2.0149681378211588e-17,1.6388714961223153e-24,1.2955301347916465e-26,1.1895693794448223e-21,3.8657002610545693e-29,3.132722174363294e-27,1.7078332841414732e-29,3.25415897537109e-30,1.9902840445305384e-36,4.9830997168655896e-33,7.21537157439565e-39,5.243200810227493e-28,3.428192213272849e-36
1.1315662248691924e-12,0.11224537203414213,0.9,0.0,0.0,0.0,0.0,0.09999999969582936,7.790171375666893e-11,7.753775568662541e-11,5.382519462222966e-11,5.38255944738732e-11,4.6610529637181636e-11,4.661997705399527e-11,4.6618404989199625e-11,4.6618430525148415e-11,4.156819113656415e-11,4.156888168394622e-11,3.7636413183810805e-11,3.7636704169701385e-11,3.4474360127804424e-13,1.7608764488032998e-14,7.487601581177163e-15,1.6210816305929323e-15,1.578928210336749e-15,5.2967174664798784e-18,1.5496707096682067e-15,9.51221584020013e-16,1.1984934751761303e-16,3.5513864210511436e-16,9.219150532994286e-18,2.3947725891477635e-18,9.079987140448862e-19,1.5985153983919516e-18,1.1886462593376228e-18,1.596455565016885e-18,3.833228415915126e-24,2.1237453352132075e-18,6.119753255782398e-16,6.959141713828516e-22,3.2145977326103914e-19,5.310849273804799e-17,1.6199508183886117e-24,4.2160172382613957e-19,2.5460981813990256e-17,2.0814720683536656e-24,1.638184397406616e-26,1.5003108870698797e-21,5.189548706721181e-29,4.34070474321514e-27,2.207641144905775e-29,4.165397686441426e-30,2.8181613610448903e-36,7.077061022635871e-33,1.1261678083738981e-38,7.271022874876172e-28,5.2401283204625805e-36
1.352559628329465e-12,0.11224537204081009,0.9,0.0,0.0,0.0,0.0,0.09999999963642522,9.311588569133366e-11,9.267599304402828e-11,6.43371369074589e-11,6.43376992007187e-11,5.571154927583033e-11,5.572482018067169e-11,5.572287769692428e-11,5.572291324976716e-11,4.96864044679206e-11,4.9687246959534905e-11,4.498672201738518e-11,4.498713122796311e-11,4.1290274547677e-13,2.4728035022327073e-14,1.0516783681371852e-14,2.276558479194846e-15,2.0980564600492887e-15,8.612191686597055e-18,2.1779410935983305e-15,1.341551586026766e-15,1.6844105113438875e-16,4.967795240202842e-16,1.4947292668491838e-17,2.8664782039437758e-18,1.085825687857183e-18,1.9132872213880775e-18,1.4228327390358904e-18,1.9112239293487573e-18,5.400947649495288e-24,2.123749073149572e-18,7.31908073140135e-16,1.062743391153399e-21,3.8444169194868826e-19,7.470815137561691e-17,2.2842967174284023e-24,5.04662267014315e-19,3.5871757347804833e-17,2.952217050947005e-24,2.3101629541595823e-26,2.108597249392376e-21,8.121728501397522e-29,7.061738437715666e-27,3.294199700843002e-29,5.953664788591668e-30,4.781050858101613e-36,1.2045783738554803e-32,2.2820689400751493e-38,1.1842547684959434e-27,1.031399948503942e-35
1.79454643525001e-12,0.11224537205414609,0.9,0.0,0.0,0.0,0.0,0.09999999951761696,1.2354430095934605e-10,1.22948433175626e-10,8.536097210926399e-11,8.536194637302497e-11,7.391157995736996e-11,7.393452976584987e-11,7.393178148328693e-11,7.393184176203712e-11,6.592283110972785e-11,6.592399469971607e-11,5.968730516983757e-11,5.968801422476672e-11,5.492028655001669e-13,4.273702294536075e-14,1.8183049174696104e-14,3.9347459482650095e-15,3.358606723996185e-15,1.9359439818937928e-17,3.770668037227889e-15,2.333426563499105e-15,2.916292841061239e-16,8.512673622553883e-16,3.336741153637127e-17,3.809891645060919e-18,1.4424593152510851e-18,2.5428319954228744e-18,1.8912066174793588e-18,2.5407614630708306e-18,9.382252789785252e-24,2.123757331073231e-18,9.717737045191003e-16,2.1655984508709816e-21,5.104057553106015e-19,1.295006809062786e-16,3.972352808495753e-24,6.707836796821294e-19,6.230930515675874e-17,5.173748751978541e-24,4.0176451837087545e-26,3.650707686040122e-21,1.741309936393805e-28,1.589617332568793e-26,6.67565996075185e-29,1.0479508896156847e-29,1.0981949955612222e-35,2.7816401597695026e-32,6.871448413776498e-38,2.6702821703054032e-27,3.0865505606468173e-35
2.236533242170555e-12,0.11224537206748221,0.9,0.0,0.0,0.0,0.0,0.09999999939880869,1.5397281112866387e-10,1.532155275562212e-10,1.0638474169153416e-10,1.0638624367378603e-10,9.21089470953817e-11,9.214427036297746e-11,9.214063021389532e-11,9.21407211786207e-11,8.215925772374776e-11,8.216076528723534e-11,7.438784244624984e-11,7.43889356084655e-11,6.854789129236092e-13,6.57406445950054e-14,2.7980794067206835e-14,6.052936095505226e-15,4.9172077723439744e-15,3.6586945719605415e-17,5.810228340049799e-15,3.6060113934193895e-15,4.493825659045205e-16,1.2985066192520245e-15,6.265034124838307e-17,4.753308026059192e-18,1.800669574605702e-18,3.172378268848552e-18,2.359581717710558e-18,3.1703000672677417e-18,1.4487865512427392e-23,2.12376663770195e-18,1.2116395938946952e-15,3.836078392457514e-21,6.363701190111573e-19,1.99702662765664e-16,6.138068309222762e-24,8.369055261241504e-19,9.621151809217451e-17,8.033341859372933e-24,6.208261161624565e-26,5.625516241132451e-21,3.205024091298004e-28,3.0081037322713866e-26,1.1959415812220151e-28,1.627759467925346e-29,2.1107752679178919e-35,5.362299520714302e-32,1.6382416860350473e-37,5.05836220796797e-27,7.187287856922963e-35
3.120506856011645e-12,0.11224537209415462,0.9,0.0,0.0,0.0,0.0,0.09999999916119215,2.148301163592456e-10,2.137338021974159e-10,1.484320838676e-10,1.4843498871115476e-10,1.2849573478699013e-10,1.285638446535955e-10,1.2855816451388585e-10,1.2855833262735338e-10,1.146321108683702e-10,1.1463437505078665e-10,1.0378877928015908e-10,1.0379089361232996e-10,9.57959344468736e-13,1.26607693181552e-13,5.3929802963570013e-14,1.165812505210646e-14,8.949180306692511e-15,9.847351673975426e-17,1.123060205884091e-14,6.993616120587768e-15,8.686535461619264e-16,2.4569206802481007e-15,1.6612926318729786e-16,6.640149613550336e-18,2.5240391727587707e-18,4.4314753153948095e-18,3.2963355859637027e-18,4.4293804892083974e-18,2.8074266858716933e-23,2.1237884696276053e-18,1.6913727689093065e-15,9.502866536900962e-21,8.88299747730653e-19,3.8636591828940177e-16,1.1903436444053187e-23,1.1691505211916152e-18,1.8642493388154128e-16,1.5667993976225567e-23,1.2039420183978966e-25,1.0874098675754694e-20,8.34270734190647e-28,8.120803740674488e-26,3.057959883613738e-28,3.168836494494219e-29,5.69769333510255e-35,1.4526643424758506e-31,6.150926376291229e-37,1.3673514322600313e-26,2.6727372579944006e-34
4.004480469852735e-12,0.11224537212082741,0.9,0.0,0.0,0.0,0.0,0.09999999892357561,2.7568780144438823e-10,2.742309950560276e-10,1.9047916339346003e-10,1.9048393427876866e-10,1.6487197768277178e-10,1.6498354307128955e-10,1.6497548333206172e-10,1.6497574756410946e-10,1.4710496390176947e-10,1.4710807626664524e-10,1.3318953248961241e-10,1.3319300526398873e-10,1.2303448420824341e-12,2.071505029472034e-13,8.830381263638748e-14,1.9075978339049985e-14,1.4220793652064745e-14,2.051080520142175e-16,1.8439171171187946e-14,1.1504206694779866e-14,1.4262773963463494e-15,3.953057028308969e-15,3.4153051241514717e-16,8.527002968325589e-18,3.259010347654982e-18,5.690578360010576e-18,4.2330943445784656e-18,5.688465195831124e-18,4.6160912936397056e-23,2.1238146633139482e-18,2.1711084624526815e-15,1.8927668596278348e-20,1.1402305779031223e-18,6.347084249088273e-16,1.9580726799935247e-23,1.5013972524944063e-18,3.06517106924247e-16,2.5856609505064138e-23,1.9803366245525388e-25,1.7854642911329498e-20,1.7019827302931372e-27,1.6959909794519667e-25,6.233582198678289e-28,5.218532360594887e-29,1.2011631058090025e-34,3.0682056245020415e-31,1.6623754850930423e-36,2.8576490001257706e-26,6.996675630274046e-34
4.8884540836938255e-12,0.11224537214750056,0.9,0.0,0.0,0.0,0.0,0.09999999868595907,3.365458664031609e-10,3.347073011806576e-10,2.3252598025614227e-10,2.3253308031473829e-10,2.0123774780805593e-10,2.0140336562090609e-10,2.0139258952197785e-10,2.0139296597887312e-10,1.7957781682393933e-10,1.7958186894126842e-10,1.6259010206554078e-10,1.625952705707672e-10,1.5026362841031188e-12,3.071735632547972e-13,1.3103682726008988e-13,2.8288819727619336e-14,2.0760155501449035e-14,3.681954578076311e-16,2.7435831061222725e-14,1.7137471596292156e-14,2.1222622323295117e-15,5.76722950547062e-15,6.055727633235469e-16,1.0413868090976119e-17,4.008992104387276e-18,6.949687400842443e-18,5.169857993788214e-18,6.94755418730353e-18,6.87480676974582e-23,2.123845317686245e-18,2.650847634352146e-15,3.307047587191314e-20,1.39216260915775e-18,9.447338802397794e-16,2.9170053979902906e-23,1.8336457201153116e-18,4.564898419899913e-16,3.859934269305697e-23,2.9499563192277265e-25,2.656725659185475e-20,3.005914898473872e-27,3.0522777956923505e-25,1.1066419239039518e-27,7.776853973002503e-29,2.1825617642122304e-34,5.581663712704926e-31,3.686474729882895e-36,5.145212150260923e-26,1.5111369881925877e-33
5.772427697534916e-12,0.1122453721741741,0.9,0.0,0.0,0.0,0.0,0.09999999844834256,3.97404311240553e-10,3.951629198856791e-10,2.7457253445241645e-10,2.7458242674825144e-10,2.3759311900731176e-10,2.3782331230265273e-10,2.378094858556046e-10,2.378099878689085e-10,2.120506696348778e-10,2.1205575307779508e-10,1.919904880056856e-10,1.9199768953429786e-10,1.7748345680784982e-12,4.26477143106687e-13,1.8206122203150994e-13,3.9278585879449634e-14,2.8595042229547185e-14,5.996487866132186e-16,3.8220407128086805e-14,2.389305095652453e-14,2.9566110737943227e-15,7.880314980510816e-15,9.744837789138753e-16,1.2300744981656462e-17,4.777551173841948e-18,8.208802435769788e-18,6.106626533644883e-18,8.206647463632677e-18,9.583582932872756e-23,2.123880530503485e-18,3.1305912910056237e-15,5.293780908059927e-20,1.644095841070261e-18,1.316443712046787e-15,4.0671462226583854e-23,2.1658959240727675e-18,6.363438447033642e-16,5.389625383525537e-23,4.112739165646962e-25,3.7011983951069115e-20,4.8259278521185476e-27,4.983401987968765e-25,1.790619208995927e-27,1.0843808246139252e-28,3.591287179327661e-34,9.191629610203702e-31,7.162726831311085e-36,8.4031287967763e-26,2.878283530728058e-33
7.540374925217096e-12,0.11224537222752218,0.9,0.0,0.0,0.0,0.0,0.0999999979731095,5.191223405477456e-10,5.160128227334195e-10,3.586648548489373e-10,3.5868172053718175e-10,3.102729351750358e-10,3.106635780561465e-10,3.106426583242248e-10,3.106434420760064e-10,2.769963749230593e-10,2.770037957430055e-10,2.507907089808589e-10,2.5080298842886295e-10,2.318954938838977e-12,7.221967278367957e-13,3.087364104682075e-13,6.652292498584649e-14,4.8248403593006186e-14,1.3110839492389796e-15,6.515256811633888e-14,4.0769776317512686e-14,5.040403964447466e-15,1.2938416784448603e-14,2.0818887451248067e-15,1.6074534066999187e-17,6.383941941633663e-18,1.0727050479803482e-17,7.980178285211064e-18,1.0724846870640087e-17,1.6351327686453326e-22,2.1239649729097213e-18,4.090095891605927e-15,1.1367948067920854e-19,2.1479659052468615e-18,2.2449182289079204e-15,6.941057529492835e-23,2.830401540966214e-18,1.0856965401212319e-15,9.215268572509225e-23,7.0175573646398395e-25,6.309784479669926e-20,1.0284749033177596e-26,1.0949122981866327e-24,3.888150357517869e-27,1.8503642416967135e-28,7.999962644075163e-34,2.0494748935204366e-30,2.0818309836286396e-35,1.8470203999959e-25,8.085816203010286e-33
9.308322152899277e-12,0.11224537228087174,0.9,0.0,0.0,0.0,0.0,0.09999999749787644,6.408418893591546e-10,6.36782266967344e-10,4.427561245894876e-10,4.4278181506303666e-10,3.829120082056868e-10,3.835043403181615e-10,3.834750201821574e-10,3.8347611018768846e-10,3.4194207976631116e-10,3.419522042764837e-10,3.0959019541965117e-10,3.0960890194205577e-10,2.8627129944858813e-12,1.0927428007954538e-12,4.677963657853425e-13,1.0066724860236253e-13,7.338547574016266e-14,2.432731690277014e-15,9.923406639343649e-14,6.213142566049886e-14,7.677663208395032e-15,1.899265212481861e-14,3.778020384609651e-15,1.984837022414173e-17,8.107802069260873e-18,1.3245322474666957e-17,9.853749599097289e-18,1.3243063416382555e-17,2.4919348750895323e-22,2.1240687106112355e-18,5.049630661405186e-15,2.0955071011870213e-19,2.6518407669427086e-18,3.4201358094269422e-15,1.0579818472878294e-22,3.494914103111144e-18,1.654577163155748e-15,1.4062607340278712e-22,1.0694282273803751e-24,9.61123705655445e-20,1.8640820161008657e-26,2.041290744237842e-24,7.189897633447973e-27,2.819809015679795e-28,1.5045720201681317e-33,3.856526102799306e-30,4.86613433703206e-35,3.444369452801688e-25,1.8163665246491918e-32
