Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634)
5.186192905376924e-07,0.11228320838934365,0.9,0.0,0.0,0.0,0.0,0.09984964191072353,6.301624665262684e-05,2.4509862518715127e-06,9.544033091497018e-06,1.8907307488578054e-05,8.612581638906383e-07,1.9255155188717028e-05,3.4712017554491367e-06,6.122919470963889e-06,1.9081592034664798e-05,4.549835909932256e-05,4.583973080695055e-06,1.9896098778147846e-05,1.103537869567955e-08,8.17768194467721e-08,2.5798574908087864e-08,4.462440200746324e-09,4.722634050076561e-05,1.6965885827992553e-05,0.00011304763229025004,2.4790835787679047e-05,2.3602129520046142e-05,6.39394212922119e-10,1.7340179713704e-05,1.950183255498904e-12,5.22566260049676e-08,5.651139375764833e-13,6.327284143132939e-13,6.644553296596484e-13,7.663008447680621e-13,1.6589690095735908e-13,4.4500317123008555e-06,1.101227501950829e-05,1.1328076453204976e-13,9.202651052062607e-06,2.847372232270139e-13,2.2482793032323745e-13,6.225248319903198e-06,5.311399891372114e-13,4.267025455475388e-16,5.456387986742323e-07,8.536870639334556e-17,1.0410407948875969e-07,4.981358804953098e-17,3.688180246758993e-18,5.384887217068074e-19,1.5140754212020302e-16,5.94307755007775e-17,6.643920400402726e-08,8.182511968604684e-18,6.325812518433211e-17,3.2078121423828852e-18,2.4821503158432707e-17,7.899510149142323e-14,1.002883512029043e-18
5.28462339136183e-07,0.11228411038469906,0.9,0.0,0.0,0.0,0.0,0.09984657867174086,6.437218175717645e-05,2.4509579486026337e-06,9.657028651369447e-06,1.9133314015191153e-05,8.612379456500258e-07,1.9507763930349475e-05,3.4712485265880005e-06,6.1346714196307995e-06,1.94457556644168e-05,4.6817278805248164e-05,4.591980119908013e-06,2.019117178840286e-05,1.1035251284875868e-08,8.177587499558631e-08,2.5797969271355634e-08,4.462417721718174e-09,4.7974958936833645e-05,1.7301672870936265e-05,0.0001163113961852118,2.5297033402677043e-05,2.4414353902875633e-05,6.394169465204185e-10,1.772061097856308e-05,1.9920686802479574e-12,5.308372206702318e-08,5.718468315028772e-13,6.420873607069833e-13,6.731462724235977e-13,7.926410104559469e-13,1.685203112787574e-13,4.554239355992087e-06,1.1433523853774541e-05,1.1463485797194584e-13,9.51094922500856e-06,2.9426481820270477e-13,2.281622885501124e-13,6.4520026913037654e-06,5.504654287580342e-13,4.354151630120233e-16,5.784923826804123e-07,8.724142910123825e-17,1.117681271306574e-07,5.079945996432094e-17,3.876723239834597e-18,5.726568757376975e-19,1.5782216713538016e-16,6.27307410616853e-17,7.126850373421178e-08,8.541891584198876e-18,6.589742707620769e-17,3.390974986110574e-18,2.6183644832471558e-17,8.234188891118081e-14,1.0695357189046616e-18
5.383053877346736e-07,0.11228501674042271,0.9,0.0,0.0,0.0,0.0,0.09984350896405617,6.572819249842347e-05,2.4509300426595554e-06,9.76939369416817e-06,1.935564354715999e-05,8.61217753764216e-07,1.975756929885632e-05,3.471276138792106e-06,6.1456298271171455e-06,1.9810037468535993e-05,4.8149726074188e-05,4.599441927381445e-06,2.0482918706959254e-05,1.1035125660012808e-08,8.177494379643204e-08,2.5797364424454238e-08,4.462396373754286e-09,4.87148465466645e-05,1.7637449133708046e-05,0.00011960256760012497,2.580321171586835e-05,2.5236818235492813e-05,6.394363376919796e-10,1.8101045009032598e-05,2.0339529871631096e-12,5.390108131008136e-08,5.784692496191246e-13,6.513397466444782e-13,6.817397388913483e-13,8.193114893518529e-13,1.7111283961240902e-13,4.657655516283835e-06,1.1861356799912424e-05,1.1596692135228256e-13,9.82279975990758e-06,3.039015477450944e-13,2.314590617759142e-13,6.6820741329329235e-06,5.700723032946404e-13,4.441274453341682e-16,6.125701479214877e-07,8.911415984603076e-17,1.1981681736132087e-07,5.1785298951375156e-17,4.071012188641349e-18,6.082611145157957e-19,1.6436987420261804e-16,6.614095030170302e-17,7.633588108179598e-08,8.908999741845082e-18,6.859087733983468e-17,3.580431754907064e-18,2.7590757032987168e-17,8.575810159632296e-14,1.1391900720589128e-18
5.481484363331641e-07,0.11228592739400411,0.9,0.0,0.0,0.0,0.0,0.09984043286529555,6.708417415257284e-05,2.4509025469418407e-06,9.881116598974386e-06,1.9574355617580674e-05,8.611975870774766e-07,2.0004644067430858e-05,3.4712875419435377e-06,6.1558471764325454e-06,2.0174438545280067e-05,4.949552641275145e-05,4.606395104096327e-06,2.0771375928695015e-05,1.1035001879195501e-08,8.177402628584848e-08,2.5796760333053655e-08,4.462376126755092e-09,4.944604217704396e-05,1.7973214590594266e-05,0.00012292079945672003,2.6309370642243275e-05,2.6069395367940322e-05,6.394529252378965e-10,1.848147984864568e-05,2.075832925271437e-12,5.470874766664791e-08,5.849829829420729e-13,6.604867397376574e-13,6.902382496002797e-13,8.463081078573694e-13,1.7367462556927798e-13,4.7602574105509546e-06,1.2295696724608156e-05,1.1727731136057102e-13,1.013814041770497e-05,3.1364547097890873e-13,2.3471866127407357e-13,6.915425069350511e-06,5.899573689368196e-13,4.528393902989382e-16,6.478877409532283e-07,9.098688873700503e-17,1.2826015547668398e-07,5.277110449510994e-17,4.271096437016732e-18,6.453297023412117e-19,1.7105037424095273e-16,6.966264117336266e-17,8.164727590633111e-08,9.283822174479414e-18,7.13383056733853e-17,3.7762551297419595e-18,2.904333998166823e-17,8.924359756564674e-14,1.2119156361636693e-18
5.579914849316547e-07,0.11228684228425481,0.9,0.0,0.0,0.0,0.0,0.09983735045272939,6.844002830338095e-05,2.4508754684783378e-06,9.992185063055231e-06,1.9789508795506828e-05,8.611774444436605e-07,2.0249057179635984e-05,3.471285235872814e-06,6.165372512910872e-06,2.0538959899714713e-05,5.0854507055318995e-05,4.612873792858681e-06,2.1056579591212436e-05,1.1034879984369186e-08,8.177312269114886e-08,2.579615696227162e-08,4.4623569535485065e-09,5.0168585219318485e-05,1.830896921626134e-05,0.00012626575385363774,2.68155101027308e-05,2.691196117389107e-05,6.394671671563188e-10,1.8861913839445415e-05,2.1177054395651708e-12,5.550676567705346e-08,5.913897967606049e-13,6.695294990048507e-13,6.986441928127659e-13,8.736267910840815e-13,1.7620581275513988e-13,4.862024217668229e-06,1.2736466844436037e-05,1.185663789364933e-13,1.0456909938412936e-05,3.2349467748201156e-13,2.37941495480596e-13,7.152018330923546e-06,6.101174169486672e-13,4.615509933271992e-16,6.844604003243509e-07,9.285960551315641e-17,1.3710811764997657e-07,5.37568765263452e-17,4.47702442721743e-18,6.8389070075643465e-19,1.7786316985799248e-16,7.32970393639154e-17,8.720859461868813e-08,9.666349703599786e-18,7.413882373786787e-17,3.9785168041361335e-18,3.0541858111003423e-17,9.279813142394745e-14,1.2877812206434328e-18
5.678345335301453e-07,0.11228776135122953,0.9,0.0,0.0,0.0,0.0,0.09983426180326789,6.979566245282796e-05,2.4508488098282392e-06,1.0102586274976524e-05,2.0001160701564564e-05,8.61157324726978e-07,2.049087386767121e-05,3.47127133874949e-06,6.174251665547119e-06,2.0903602445403334e-05,5.222649695001511e-05,4.618909843407413e-06,2.1338565554581375e-05,1.1034759976870216e-08,8.177223310218756e-08,2.5795554278249514e-08,4.462338824667057e-09,5.088251556167763e-05,1.8644712985756416e-05,0.00012963710142349815,2.7321630023105017e-05,2.776439439511212e-05,6.394794476665825e-10,1.9242345576512125e-05,2.1595676585520205e-12,5.6295180435468625e-08,5.976914202946155e-13,6.784691752473485e-13,7.069598279919702e-13,9.012635578921173e-13,1.7870654162300613e-13,4.96293694909057e-06,1.3183590730487754e-05,1.1983446928484758e-13,1.077904802705786e-05,3.3344728724188775e-13,2.411279695457833e-13,7.391817150797143e-06,6.305492733365036e-13,4.702622572951209e-16,7.223029594509032e-07,9.473230580166527e-17,1.4637064693564445e-07,5.4742615528381297e-17,4.688842132503647e-18,7.239717708485387e-19,1.8480823278475686e-16,7.70453205164625e-17,9.302570739820404e-08,1.0056560139030421e-17,7.699315358591954e-17,4.187287227377331e-18,3.2086808048098396e-17,9.642166355266393e-14,1.3668554148591034e-18
5.776775821286359e-07,0.11228868453615375,0.9,0.0,0.0,0.0,0.0,0.09983116699345689,7.115098965656458e-05,2.4508225701434597e-06,1.0212307067722691e-05,2.020936802331456e-05,8.611372268021986e-07,2.0730155776815604e-05,3.47124764514143e-06,6.182527454519403e-06,2.1268367006132702e-05,5.3611326744337836e-05,4.624532966436574e-06,2.1617369384815355e-05,1.1034641850280363e-08,8.177135749883242e-08,2.5794952247770562e-08,4.4623217100548995e-09,5.1587873548512076e-05,1.8980445874503647e-05,0.0001330345207373235,2.782773033313572e-05,2.8626576490951286e-05,6.394900924190807e-10,1.962277386936928e-05,2.2014168833575493e-12,5.707403754423632e-08,6.038895581274952e-13,6.873069095737665e-13,7.151872908629735e-13,9.292145158481248e-13,1.8117695653038512e-13,5.062978328179063e-06,1.3636992312609818e-05,1.2108192203724382e-13,1.1104495339809305e-05,3.43501449812648e-13,2.44278485358757e-13,7.63478516166065e-06,6.512497986144327e-13,4.789731809115741e-16,7.614298496163653e-07,9.660498396032523e-17,1.5605764939630438e-07,5.572832089801531e-17,4.906594709051337e-18,7.656003460826252e-19,1.9188531627574995e-16,8.090866746839462e-17,9.910444551621254e-08,1.0454437204800736e-17,7.990130700909195e-17,4.402635938474773e-18,3.367867576484084e-17,1.0011407243336339e-13,1.4492065009187807e-18
5.875206307271265e-07,0.11228961178135627,0.9,0.0,0.0,0.0,0.0,0.09982806609947378,7.250592818259288e-05,2.4507967460033417e-06,1.032133405369368e-05,2.0414186530365323e-05,8.611171495545885e-07,2.096696109450823e-05,3.471215675269293e-06,6.190239885706909e-06,2.1633254317667455e-05,5.5008828770534126e-05,4.629770877272895e-06,2.1893026340521156e-05,1.1034525604211056e-08,8.17704957567286e-08,2.5794350836777468e-08,4.462305583697103e-09,5.2284699945772366e-05,1.9316167858298834e-05,0.00013645769775294902,2.833381096593967e-05,2.9498391493074935e-05,6.394993799326763e-10,2.00031977092604e-05,2.2432505771713504e-12,5.7843383075749915e-08,6.099858930959131e-13,6.960438326581048e-13,7.233285979188104e-13,9.574758565201622e-13,1.836172070729438e-13,5.162132677280689e-06,1.4096595883304626e-05,1.223090713727799e-13,1.1433193470287787e-05,3.5365534380999843e-13,2.473934414572488e-13,7.880886392346824e-06,6.722158875603249e-13,4.876837580876583e-16,8.018551030855715e-07,9.847763183933922e-17,1.6617899034729975e-07,5.671399242889957e-17,5.130326869577091e-18,8.088036821572808e-19,1.9909380401069763e-16,8.488826118128707e-17,1.0545059876370007e-07,1.0859974145444654e-17,8.286201961986809e-17,4.624631611049294e-18,3.531789591813321e-17,1.0387506000205451e-13,1.5349024297661324e-18
5.973636793256171e-07,0.11229054303020744,0.9,0.0,0.0,0.0,0.0,0.0998249591971244,7.386040119173035e-05,2.4507713320484885e-06,1.0429653743293765e-05,2.0615671089241518e-05,8.610970918799609e-07,2.120134468270874e-05,3.4711767167677597e-06,6.197426332972841e-06,2.19982650295276e-05,5.641883703079755e-05,4.634649429900882e-06,2.216557136224081e-05,1.1034411202920449e-08,8.176964769919953e-08,2.579375001223e-08,4.462290417179364e-09,5.2973035911404454e-05,1.9651878913311633e-05,0.000139906325304298,2.883987185748839e-05,3.0379725865625796e-05,6.395075414533594e-10,2.0383616241427165e-05,2.2850663547822074e-12,5.860326353879135e-08,6.159820709065769e-13,7.046810658740783e-13,7.313856500610475e-13,9.860438510857979e-13,1.8602743772979897e-13,5.260385812094495e-06,1.4562326101343181e-05,1.2351624599218464e-13,1.1765084936048463e-05,3.63907177070152e-13,2.5047323258882766e-13,8.130085264296458e-06,6.934444688145369e-13,4.9639399274975e-16,8.435923563216368e-07,1.0035024823659878e-16,1.767444907138532e-07,5.769963085805541e-17,5.360080571792556e-18,8.536085756707011e-19,2.0643370165441746e-16,8.898522050647145e-17,1.1206991298086453e-07,1.1273147073390057e-17,8.587614965577042e-17,4.853341653752037e-18,3.700494469049946e-17,1.0770459706494926e-13,1.6240108873863704e-18
6.072067279241077e-07,0.11229147822706181,0.9,0.0,0.0,0.0,0.0,0.0998218463618393,7.521433643848952e-05,2.45074632142677e-06,1.0537252648689414e-05,2.0813875678011387e-05,8.610770526844802e-07,2.143335821233818e-05,3.4711318600899444e-06,6.204121708942799e-06,2.2363399706783272e-05,5.784118718235413e-05,4.639192741984111e-06,2.2435039064066636e-05,1.1034298608589105e-08,8.176881310948639e-08,2.579314974211045e-08,4.462276180274356e-09,5.36529229700049e-05,1.9987579016082842e-05,0.00014338010262860662,2.9345912946231052e-05,3.127046837091907e-05,6.395147722504823e-10,2.0764028741606022e-05,2.3268619737869368e-12,5.935372584966392e-08,6.218797131748705e-13,7.132197199649104e-13,7.393602381483185e-13,1.0149148457838234e-12,1.8840779607969388e-13,5.3577249428804344e-06,1.5034107995131159e-05,1.2470376928170418e-13,1.2100113165238024e-05,3.7425518575894194e-13,2.535182498552302e-13,8.382346587916746e-06,7.149325046071043e-13,5.051038850021459e-16,8.86654853296017e-07,1.022228306602227e-16,1.8776392349620156e-07,5.868523551177717e-17,5.5958969131159426e-18,9.000415607101686e-19,2.1390484751589528e-16,9.320067340258036e-17,1.189680876863831e-07,1.169393685118915e-17,8.894402582718993e-17,5.088832596784276e-18,3.874029850551207e-17,1.1160260212421873e-13,1.7165991973458984e-18
6.170497765225983e-07,0.11229241731720489,0.9,0.0,0.0,0.0,0.0,0.09981872766867086,7.656766599108186e-05,2.450721706170817e-06,1.064411737418206e-05,2.100885340067716e-05,8.610570308847091e-07,2.166305029874847e-05,3.4710820285337266e-06,6.210358624971079e-06,2.2728658831861957e-05,5.92757165224917e-05,4.643423311489023e-06,2.2701463727170838e-05,1.1034187806402636e-08,8.176799170917165e-08,2.579254999320768e-08,4.462262848087242e-09,5.4324402991007505e-05,2.0323268143517144e-05,0.00014687873492889443,2.985193417279991e-05,3.2170509940748284e-05,6.395212420207588e-10,2.114443459610054e-05,2.3686353260879804e-12,6.009481730854293e-08,6.276804248364072e-13,7.216608940790874e-13,7.472540479683914e-13,1.0440852577135238e-12,1.9075843709686832e-13,5.454138582089434e-06,1.551186696586351e-05,1.258719594649884e-13,1.243822248342225e-05,3.846976337186246e-13,2.5652888079365715e-13,8.63763555885739e-06,7.366769905208023e-13,5.138134265895333e-16,9.310554488826975e-07,1.040953714821251e-16,1.9924701033847984e-07,5.967080595366075e-17,5.8378171708409924e-18,9.48129041812325e-19,2.2150647671697927e-16,9.753576131898178e-17,1.2615077380422922e-07,1.2122340241687068e-17,9.206389706037945e-17,5.331170243937073e-18,4.052436128238539e-17,1.1556871288468727e-13,1.812734276541657e-18
6.268928251210889e-07,0.11229336024680436,0.9,0.0,0.0,0.0,0.0,0.09981560319229012,7.792032596933492e-05,2.450697477507564e-06,1.0750234694514625e-05,2.1200656501332294e-05,8.610370254080311e-07,2.1890466637310046e-05,3.4710280037130352e-06,6.2161675409494395e-06,2.309404280636358e-05,6.072226397357816e-05,4.647362125476083e-06,2.2964879294949473e-05,1.1034078744647624e-08,8.176718320424733e-08,2.5791950733205468e-08,4.462250393564157e-09,5.4987518169856267e-05,2.0658946272885764e-05,0.00015040193296918198,3.0357935479778715e-05,3.307974355332941e-05,6.395270889788759e-10,2.152483328489578e-05,2.4103844289737104e-12,6.082658557796422e-08,6.333857722770356e-13,7.300056776633823e-13,7.550686635657559e-13,1.0735515710681978e-12,1.9307950860988074e-13,5.549616458015018e-06,1.599552879049675e-05,1.2702112952991898e-13,1.2779358100581734e-05,3.9523281288299965e-13,2.595055088771926e-13,8.895917754224481e-06,7.586749550380856e-13,5.225226222878539e-16,9.768066123283663e-07,1.0596787148874822e-16,2.1120341819750217e-07,6.065634324456831e-17,6.085879531898564e-18,9.978969056886358e-19,2.292386170480439e-16,1.0199154834638666e-16,1.336235714859283e-07,1.2558332194752985e-17,9.523670592893182e-17,5.580419088550445e-18,4.2357586839516386e-17,1.1960290392611084e-13,1.9124827413351533e-18
6.367358737195795e-07,0.11229430696286463,0.9,0.0,0.0,0.0,0.0,0.09981247300698434,7.927225629938742e-05,2.450673626039382e-06,1.0855591622313058e-05,2.1389336378089372e-05,8.610170351924463e-07,2.211565013833446e-05,3.470970447156292e-06,6.221576905576184e-06,2.345955195287978e-05,6.218067006810478e-05,4.6510287615840255e-06,2.322531936953016e-05,1.103397136723496e-08,8.176638729815521e-08,2.579135193135698e-08,4.462238786071816e-09,5.5642311011649486e-05,2.099461338182512e-05,0.00015394941270014556,3.086391681152367e-05,3.399806411587426e-05,6.395324282639546e-10,2.1905224367331664e-05,2.4521074180506382e-12,6.154907866367192e-08,6.389972971520129e-13,7.382551492641011e-13,7.628055729153058e-13,1.1033103331039382e-12,1.9537116013602367e-13,5.644149434088781e-06,1.6485019624562387e-05,1.281515873871708e-13,1.3123466098273434e-05,4.058590423667052e-13,2.6244851372401754e-13,9.157159128748748e-06,7.809234592389373e-13,5.312314743911008e-16,1.0239204307911225e-06,1.0784033098023332e-16,2.2364275610791655e-07,6.164184668466594e-17,6.340121110011145e-18,1.0493707251367594e-18,2.371012500302829e-16,1.0656910586132236e-16,1.4139202802616738e-07,1.300188936631574e-17,9.846328846213982e-17,5.836642737016449e-18,4.42404476995394e-17,1.237051597993455e-13,2.0159108028306107e-18
6.4657892231807e-07,0.11229525741318501,0.9,0.0,0.0,0.0,0.0,0.099809337186654,8.062340048409565e-05,2.450650141915052e-06,1.0960175465757877e-05,2.1574943596782304e-05,8.609970591863508e-07,2.23386410606599e-05,3.470909918615577e-06,6.2266132876686176e-06,2.382518651681358e-05,6.365077693378493e-05,4.654441482697438e-06,2.3482817209431188e-05,1.1033865658307478e-08,8.176560364811927e-08,2.5790753555369212e-08,4.462228001709311e-09,5.6288824316856744e-05,2.1330269448327417e-05,0.0001575208949130654,3.136987811402543e-05,3.492536835275268e-05,6.395373639035032e-10,2.2285607469957435e-05,2.4938025405444936e-12,6.226234489946403e-08,6.445165309038855e-13,7.464103750157835e-13,7.704661732334553e-13,1.1333581504249583e-12,1.976335517982063e-13,5.737729433463496e-06,1.6980266004841882e-05,1.2926363607180416e-13,1.3470493416955812e-05,4.1657466756808303e-13,2.6535827137064344e-13,9.421326010922151e-06,8.034195966015613e-13,5.399399717815145e-16,1.0724086129408535e-06,1.0971274171062827e-16,2.3657457204049463e-07,6.262731547765036e-17,6.600580034137035e-18,1.1025760193941305e-18,2.4509342878838797e-16,1.1126954095968234e-16,1.4946163586968514e-07,1.3453013186191578e-17,1.0174128650149482e-16,6.099904237992969e-18,4.617331613169319e-17,1.2787504140372865e-13,2.1230841878374898e-18
6.662650195150512e-07,0.1122971693115579,0.9,0.0,0.0,0.0,0.0,0.09980304893457387,8.332312107119444e-05,2.4506042348326264e-06,1.116697487618685e-05,2.193713824203267e-05,8.609571456504766e-07,2.2778193728656667e-05,3.4707817606498786e-06,6.235664690021073e-06,2.4556832503504152e-05,6.662546937700938e-05,4.660572166864149e-06,2.398911749581053e-05,1.103365901048916e-08,8.176407175679218e-08,2.5789557956519965e-08,4.462208795212805e-09,5.755718492612675e-05,2.200154836778534e-05,0.00016473477231961932,3.238174042286492e-05,3.680652321393244e-05,6.395463353097255e-10,2.3046348521798243e-05,2.5771026894607464e-12,6.366139171603543e-08,6.552840656196011e-13,7.624423038580034e-13,7.855636005710085e-13,1.194307655381678e-12,2.020711602146892e-13,5.922003086703224e-06,1.798773347236136e-05,1.3143369319240892e-13,1.4173097999112299e-05,4.382676208318399e-13,2.710795285114458e-13,9.958303457660555e-06,8.491433039142973e-13,5.573559211755358e-16,1.1735530326844132e-06,1.1345742421375325e-16,2.6395350654562897e-07,6.459815248427672e-17,7.140287482390603e-18,1.2142804650201422e-18,2.6146653823082285e-16,1.2104310239332596e-16,1.6652598988393172e-07,1.4377859623626175e-17,1.0845537598951089e-16,6.64778662576787e-18,5.0190824579851894e-17,1.3641759568351758e-13,2.348928075178391e-18
