Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506)
7.410765144649747e-06,0.1130043719456413,0.9,0.0,0.0,0.0,0.0,0.09762493850625437,0.0008296951978500049,2.413747366257551e-06,1.2186810739111362e-05,3.2194540584236016e-05,8.444174368523831e-07,2.964948875092727e-05,3.4059808296591597e-06,6.190713840536985e-06,0.00027098321206246923,0.0013857230329542003,4.6221025597849885e-06,4.5270868386965924e-05,1.0867720340618583e-08,8.05343597720017e-08,2.5294120494248327e-08,4.403855123560992e-09,4.368550192651574e-05,0.00024934881461184357,0.0032135421462519513,0.00037461465939811223,0.0008619970242062829,6.325337677602909e-10,0.0002810766185468933,2.4944528842985866e-11,4.698630238069153e-08,9.348079547493433e-13,1.398627525366595e-12,9.939620646606553e-13,2.718865511885142e-11,1.4948679923299645e-13,5.525120438776001e-06,0.0004139622878238619,1.9296313545252302e-13,0.00031856015884128785,9.575392674757503e-12,5.116622875325414e-13,0.0003190150430234446,2.644218584384219e-11,6.447569007055566e-15,0.00022240936763115245,1.383271492496076e-15,0.00013175532454551376,7.31998113873076e-16,1.4695300282747423e-15,5.640990904486314e-16,2.99315712218629e-14,3.258961008627856e-14,7.819145986751131e-05
7.474585485981707e-06,0.11301035434791604,0.9,0.0,0.0,0.0,0.0,0.0976057619852541,0.0008360636581135532,2.4133330292472977e-06,1.215435260963116e-05,3.218819309732261e-05,8.442604684852093e-07,2.9591879522024572e-05,3.4053534898888804e-06,6.189882617175858e-06,0.0002732311295485944,0.001397170399051816,4.6213968838588645e-06,4.526269391627895e-05,1.0865854842535034e-08,8.052053547158233e-08,2.5289418578065903e-08,4.403136232708331e-09,4.3449961371893325e-05,0.00025147659852162814,0.0032390246611913643,0.0003778155484922671,0.0008680182607696496,6.324354082063726e-10,0.00028349310661402507,2.512972680343333e-11,4.672129147642009e-08,9.343905856364848e-13,1.3980262800755464e-12,9.9178342828828e-13,2.7371746732090438e-11,1.4864904337374084e-13,5.494848207202201e-06,0.00041648381372136356,1.9292630314259456e-13,0.000321102437935878,9.649402651990015e-12,5.115715351712344e-13,0.00032170095866838715,2.6658164168887693e-11,6.50265985357132e-15,0.00022532370162580063,1.3951633999852029e-15,0.00013350203771686798,7.382444123215844e-16,1.4929634482414226e-15,5.732677052765163e-16,3.041741799526126e-14,3.309591052514121e-14,7.931552049641761e-05
7.538405827313667e-06,0.1130163276053138,0.9,0.0,0.0,0.0,0.0,0.0975866023161563,0.000842423973931206,2.412918809821059e-06,1.2122359067008838e-05,3.218185026434209e-05,8.441036058365536e-07,2.9535117601348226e-05,3.4047265416906247e-06,6.189054166862897e-06,0.0002754779907338041,0.0014086024776287078,4.62069206048346e-06,4.525447980223642e-05,1.086398987373498e-08,8.050671509268242e-08,2.5284719828338418e-08,4.402417442940069e-09,4.321778314370019e-05,0.0002536039638215815,0.003264466136500799,0.0003810157803696378,0.00087401398964335,6.323370387629595e-10,0.0002859091367417662,2.5314591604696727e-11,4.646003409479022e-08,9.33973719347031e-13,1.3974243348877965e-12,9.896344021183514e-13,2.7553947221425114e-11,1.4782317829210562e-13,5.465014284782445e-06,0.0004189918861669623,1.9288950565162802e-13,0.0003236368923487949,9.723142144993978e-12,5.114803437366575e-13,0.00032437605050134326,2.6873142268905888e-11,6.557739390339076e-15,0.00022824977806419538,1.4070530562781218e-15,0.00013525310739874073,7.444894824982657e-16,1.516549791582814e-15,5.824894051416189e-16,3.09067902961631e-14,3.360501038805724e-14,8.04447438146855e-05
7.602226168645627e-06,0.1130222918196227,0.9,0.0,0.0,0.0,0.0,0.09756745930438596,0.000848776176294301,2.4125047065570255e-06,1.2090818922412436e-05,3.217551215781883e-05,8.439468476902956e-07,2.9479181768195015e-05,3.40409998055553e-06,6.188228472332995e-06,0.00027772380284023815,0.0014200194585752572,4.619988081282753e-06,4.5246229338635654e-05,1.0862125427833867e-08,8.049289858989806e-08,2.5280024209014677e-08,4.401698709437026e-09,4.298888947609522e-05,0.00025573091089058976,0.0032898672222579604,0.0003842153557179774,0.0008799844574931804,6.322386499222979e-10,0.00028832470927505504,2.5499124476741007e-11,4.620244434055852e-08,9.335573352319507e-13,1.3968217780575688e-12,9.87514277062344e-13,2.7735265014624007e-11,1.4700893809293228e-13,5.435608361603103e-06,0.0004214866928930387,1.9285274335386016e-13,0.0003261635334430653,9.796611729556504e-12,5.113887503357853e-13,0.00032704027751088446,2.7087117549128328e-11,6.612807629168798e-15,0.00023118758487771537,1.4189404630178829e-15,0.0001370084981865522,7.507333255004772e-16,1.5402884815972427e-15,5.917637302844688e-16,3.139967895598003e-14,3.411689387167848e-14,8.157911161651468e-05
7.666046509977587e-06,0.11302824709032964,0.9,0.0,0.0,0.0,0.0,0.09754833275980407,0.0008551202958806785,2.4120907181200747e-06,1.2059721369688975e-05,3.216917883679196e-05,8.437901928612597e-07,2.9424051549747535e-05,3.403473802109227e-06,6.1874055166495594e-06,0.00027996857290309347,0.0014314215276103558,4.619284938067788e-06,4.523794558070716e-05,1.0860261498829558e-08,8.047908592015245e-08,2.5275331684981e-08,4.40097999941453e-09,4.276320515892353e-05,0.00025785744010317895,0.003315228552840482,0.00038741427521711737,0.0008859299049697135,6.321402361268462e-10,0.00029073982455480257,2.568332661651338e-11,4.594843969999134e-08,9.331414251645508e-13,1.396218697644414e-12,9.854223545649174e-13,2.791570833170307e-11,1.4620606210743274e-13,5.406620472565845e-06,0.00042396841729171165,1.9281601654897165e-13,0.00032868237264444753,9.869811964992642e-12,5.112967893846615e-13,0.00032969359995837306,2.7300087496591677e-11,6.667864581730553e-15,0.00023413710984874228,1.4308256218285735e-15,0.00013876817542490837,7.569759424136649e-16,1.5641790131442955e-15,6.0109026850245685e-16,3.189607545344502e-14,3.463154535441479e-14,8.271860578854845e-05
7.729866851309548e-06,0.11303419351470875,0.9,0.0,0.0,0.0,0.0,0.09752922249655363,0.0008614563630543046,2.411676843260943e-06,1.202905596721139e-05,3.2162850348464353e-05,8.436336401622529e-07,2.9369707186266618e-05,3.4028480021026156e-06,6.186585283193167e-06,0.0002822123077779953,0.0014428088664192554,4.618582622829635e-06,4.522963136378205e-05,1.0858398081072585e-08,8.046527703786306e-08,2.527064221982105e-08,4.400261396353269e-09,4.254065742244556e-05,0.0002599835518295482,0.0033405507475077795,0.0003906125395391416,0.0008918505669505801,6.320418148172878e-10,0.0002931544829179908,2.5867199153215423e-11,4.569793681858327e-08,9.327260168205327e-13,1.3956151916486724e-12,9.83357904597241e-13,2.809528529634158e-11,1.4541427778061423e-13,5.378040981140693e-06,0.00042643723857129455,1.9277932547998344e-13,0.0003311934214382425,9.942743370653776e-12,5.112044928199944e-13,0.0003323359793536272,2.751204966939878e-11,6.7229102595320715e-15,0.00023709834061493482,1.4427085343137084e-15,0.0001405321051818228,7.632173343133274e-16,1.5882210281467729e-15,6.104687117270291e-16,3.239597375411186e-14,3.5148946449490704e-14,8.386320830307121e-05
7.793687192641509e-06,0.11304013118781826,0.9,0.0,0.0,0.0,0.0,0.09751012833294331,0.0008677844078649881,2.411263080804824e-06,1.1998812625465363e-05,3.2156526729225715e-05,8.434771884826434e-07,2.931612960701598e-05,3.402222576416566e-06,6.185767755653521e-06,0.0002844550141460207,0.0014541816527491062,4.617881127734543e-06,4.522128931554644e-05,1.0856535169294392e-08,8.045147190659911e-08,2.52659557808327e-08,4.399542839996148e-09,4.232117584808834e-05,0.0002621092464358196,0.0033658344108011573,0.00039381014934850483,0.0008977466727067905,6.319433736095169e-10,0.00029556868469779755,2.6050743287683312e-11,4.545085859332951e-08,9.323110854505523e-13,1.395011326519936e-12,9.81320298497882e-13,2.8274003743366023e-11,1.4463334769456138e-13,5.349860568289785e-06,0.00042889333186394183,1.9274267030453886e-13,0.00033369669136724793,1.0015406527891368e-11,5.111118902228511e-13,0.0003349673784384024,2.7723001786822825e-11,6.7779446739900054e-15,0.000240071264672349,1.454589202064034e-15,0.00014230025423119834,7.694575022603732e-16,1.612413951989329e-15,6.198986002303068e-16,3.289936451213891e-14,3.566908212963895e-14,8.501290121342609e-05
7.85750753397347e-06,0.11304606020277881,0.9,0.0,0.0,0.0,0.0,0.09749105009131229,0.0008741044600489026,2.4108494296505936e-06,1.1968981591081529e-05,3.2150208005957336e-05,8.433208367212842e-07,2.926330039927068e-05,3.4015975210488894e-06,6.1849529180193434e-06,0.0002866966985201921,0.001465540060532036,4.617180445117717e-06,4.521292187174553e-05,1.0854672758535171e-08,8.043767048920375e-08,2.5261272334961556e-08,4.398824338813232e-09,4.210469226961532e-05,0.0002642345242839895,0.0033910801330590025,0.00039700710530219703,0.0009036184461172513,6.318449148477665e-10,0.00029798243022366173,2.62339601661798e-11,4.5207128945298375e-08,9.318966331845925e-13,1.3944071760670665e-12,9.793088909473957e-13,2.84518713751435e-11,1.438630290537577e-13,5.322070218219046e-06,0.0004313368683641283,1.9270605113464917e-13,0.0003361921940291997,1.0087801986449376e-11,5.110190090111916e-13,0.0003375877611651349,2.7932941636647034e-11,6.8329678363744464e-15,0.0002430558693785967,1.4664676266513194e-15,0.000144072590029785,7.756964473055107e-16,1.6367573310924754e-15,6.293795582396529e-16,3.340624010347309e-14,3.619193596280589e-14,8.616766664779371e-05
7.92132787530543e-06,0.11305198065058568,0.9,0.0,0.0,0.0,0.0,0.09747198759789125,0.0008804165490287411,2.410435888767358e-06,1.1939553431247528e-05,3.214389419722983e-05,8.431645838064205e-07,2.9211201777874562e-05,3.40097283211177e-06,6.184140754568337e-06,0.00028893736725180396,0.0014768842600064523,4.616480567477186e-06,4.520453129113402e-05,1.0852810844151456e-08,8.042387275078554e-08,2.525659184999088e-08,4.398105903144469e-09,4.189114066912028e-05,0.0002663593857320675,0.0034162884909219667,0.0004002034080498962,0.000909466105878738,6.317464409424227e-10,0.0003003957198213967,2.6416850924704847e-11,4.4966673994626526e-08,9.314826614623996e-13,1.3938028083225836e-12,9.77323058762861e-13,2.8628895724469652e-11,1.431030866439827e-13,5.294661204480479e-06,0.0004337680154645838,1.926694680325659e-13,0.0003386799410743486,1.0159930297512358e-11,5.109258746030603e-13,0.00034019709267622947,2.814186710737416e-11,6.887979757830684e-15,0.0002460521419564388,1.4783438096310718e-15,0.00014584908069487863,7.81934170488128e-16,1.6612507121168094e-15,6.389112101761199e-16,3.391659292111442e-14,3.6717491561062334e-14,8.732748680328978e-05
7.985148216637391e-06,0.11305789262029002,0.9,0.0,0.0,0.0,0.0,0.09745294068267794,0.0008867207039145827,2.4100224571886154e-06,1.1910519019814582e-05,3.213758531428376e-05,8.430084287003513e-07,2.915981655791081e-05,3.400348505827597e-06,6.183331249858202e-06,0.00029117702653609536,0.0014882144178267132,4.615781487468313e-06,4.519611966835806e-05,1.0850949421795323e-08,8.04100786594426e-08,2.525191429490866e-08,4.3973875252716365e-09,4.168045708575259e-05,0.00026848383113417567,0.003441460047786621,0.00040339905823411407,0.0009152898656944971,6.316479506166812e-10,0.0003028085538132857,2.6599416698337797e-11,4.472942263157169e-08,9.31069165132655e-13,1.3931982831723209e-12,9.75362209104412e-13,2.8805084145869176e-11,1.4235329582124087e-13,5.267625077598034e-06,0.00043618693687839206,1.92632921014347e-13,0.0003411599442034775,1.0231792020398298e-11,5.108325105612613e-13,0.00034279533928560505,2.8349776192288442e-11,6.94298044938653e-15,0.00024906006949645466,1.490217752543434e-15,0.0001476296949839585,7.881706728361916e-16,1.6858936180956249e-15,6.484931637725582e-16,3.4430414975844346e-14,3.724573303239436e-14,8.849234394044862e-05
8.048968557969352e-06,0.1130637961990638,0.9,0.0,0.0,0.0,0.0,0.09743390917932422,0.000893016953505203,2.4096091340080473e-06,1.1881869524630766e-05,3.2131281361855914e-05,8.428523703895584e-07,2.910912812965227e-05,3.3997245385234012e-06,6.182524388718435e-06,0.0002934156824174536,0.0014995306971645425,4.6150831978987265e-06,4.518768894534327e-05,1.0849088487386616e-08,8.03962881848315e-08,2.524723963933574e-08,4.396669207261202e-09,4.147257953423554e-05,0.0002706078608406102,0.0034665953542222963,0.0004065940564903335,0.0009210899344474867,6.315494446602923e-10,0.00030522093251816244,2.6781658605177244e-11,4.449530572620654e-08,9.306561426118782e-13,1.3925936576111414e-12,9.734257636077108e-13,2.8980443840797767e-11,1.4161343705209544e-13,5.240953653803357e-06,0.0004385937927512688,1.9259641005887774e-13,0.00034363221516622194,1.0303387710584516e-11,5.107389387239486e-13,0.00034538246846182037,2.8556666976487447e-11,6.9979699219471355e-15,0.0002520796389591433,1.5020894569126915e-15,0.0001494144022757508,7.944059553670014e-16,1.7106855913799502e-15,6.581250400894178e-16,3.494769854202745e-14,3.777664435976789e-14,8.966222037802336e-05
8.112788899301313e-06,0.11306969147225664,0.9,0.0,0.0,0.0,0.0,0.09741489292502609,0.0008993053262897022,2.4091959183746155e-06,1.1853596395465406e-05,3.212498233892333e-05,8.426964078870291e-07,2.9059120434605262e-05,3.3991009266264795e-06,6.181720156242393e-06,0.0002956533407944048,0.0015108332578069302,4.614385691723473e-06,4.5179240921912766e-05,1.0847228037094686e-08,8.038250129852471e-08,2.5242567853696947e-08,4.3959509497428695e-09,4.1267447926486304e-05,0.00027273147519792725,0.0034916949483713732,0.00040978840344714246,0.000926866516366621,6.314509234937857e-10,0.000307632856251495,2.6963577753535766e-11,4.426425626933747e-08,9.302435914497712e-13,1.3919889838978708e-12,9.71513164062353e-13,2.915498185530056e-11,1.4088329784607766e-13,5.214639004319202e-06,0.00044098873976949107,1.9255993511051644e-13,0.0003460967657595501,1.0374717924967248e-11,5.10645179323729e-13,0.00034795844881188706,2.876253764073489e-11,7.052948186300453e-15,0.000255110837176698,1.5139589242479931e-15,0.00015120317255189943,8.006400190871759e-16,1.7356261743571841e-15,6.6780646011653955e-16,3.546843587784886e-14,3.831020965216393e-14,9.083709848791332e-05
8.240429581965233e-06,0.11308145743467017,0.9,0.0,0.0,0.0,0.0,0.09737690552924524,0.0009118585538722908,2.408369806553289e-06,1.1798146350936211e-05,3.211239905398754e-05,8.423847664766324e-07,2.896108558093402e-05,3.3978547552149795e-06,6.180119518914811e-06,0.00030012568793916054,0.0015333978460002624,4.6129930020752465e-06,4.516229954218947e-05,1.0843508574477607e-08,8.035493818430101e-08,2.5233232777512645e-08,4.394514613826598e-09,4.08651910916695e-05,0.00027697745923336073,0.0035417890933703493,0.0004161751459435328,0.0009383500146495921,6.312538362670004e-10,0.0003124553400492195,2.7326452156294066e-11,4.38111017451113e-08,9.294198914138798e-13,1.3907796809738748e-12,9.677573614222634e-13,2.950162029385627e-11,1.39451360427641e-13,5.1630495062199755e-06,0.0004457435175340196,1.924870928728081e-13,0.0003510027532522666,1.051658415793327e-11,5.104571716374098e-13,0.00035307684302755913,2.9171211796403887e-11,7.16287113296881e-15,0.000261208066567797,1.5376911537802401e-15,0.00015479278484837718,8.13104494070535e-16,1.785951349378167e-15,6.873164219068544e-16,3.652024093278871e-14,3.938523914080413e-14,9.32017894343105e-05
8.368070264629152e-06,0.11309319115546157,0.9,0.0,0.0,0.0,0.0,0.09733897725980864,0.0009243806084697233,2.4075441158955373e-06,1.1744105692338297e-05,3.2099835360328544e-05,8.420734970601606e-07,2.886559369438413e-05,3.3966099648467114e-06,6.178529223612653e-06,0.00030459411242240146,0.0015559093965915266,4.61160336493581e-06,4.514530745157445e-05,1.0839791007708661e-08,8.032738912226081e-08,2.522390884441242e-08,4.393078518877554e-09,4.047324104636212e-05,0.0002812217859410014,0.003591746553894921,0.0004225592906191053,0.0009497419073145629,6.310566915417066e-10,0.00031727600766587755,2.768804855883779e-11,4.336946232760523e-08,9.28598042450702e-13,1.3895707160305475e-12,9.640906895811105e-13,2.9845052936284836e-11,1.3805590849574831e-13,5.11279787231085e-06,0.00045045245839606097,1.9241439331630222e-13,0.0003558780019550457,1.065739518490348e-11,5.102686213896724e-13,0.0003581502929702468,2.9575785948460845e-11,7.272749373427144e-15,0.0002673516498050131,1.5614144529222311e-15,0.00015839830310614391,8.255641056342723e-16,1.836865542357399e-15,7.070200571660629e-16,3.758576868429043e-14,4.0470696256271794e-14,9.558627662613761e-05
8.495710947293072e-06,0.11310489325653107,0.9,0.0,0.0,0.0,0.0,0.09730110693159874,0.0009368717070591658,2.4067188413362897e-06,1.169141505927696e-05,3.20872911031853e-05,8.417625925969603e-07,2.8772533939572096e-05,3.3953665301685596e-06,6.176949159831342e-06,0.0003090586566470749,0.0015783690752951926,4.610216728796673e-06,4.512827486469361e-05,1.0836075313992272e-08,8.029985394339624e-08,2.5214595843488436e-08,4.3916426672155476e-09,4.009117817881691e-05,0.0002854644579661182,0.00364157122517093,0.0004289408422672268,0.0009610436761633692,6.308594919727041e-10,0.0003220948615117801,2.80483754429576e-11,4.2938870130872576e-08,9.277780210456619e-13,1.3883623784890794e-12,9.605092956300068e-13,3.018533109897724e-11,1.366954584912693e-13,5.0638288700892735e-06,0.00045511670143699127,1.9234183512730402e-13,0.00036072260782191797,1.0797155477883186e-11,5.100796431765161e-13,0.00036317858696130196,2.9976248818699266e-11,7.382582989960904e-15,0.000273541477060496,1.5851288332330234e-15,0.000162019507146764,8.38018861468803e-16,1.8883652021520915e-15,7.269144077898324e-16,3.866495811145093e-14,4.156645714604044e-14,9.799042046752431e-05
8.623351629956992e-06,0.11311656433793374,0.9,0.0,0.0,0.0,0.0,0.09726329340685906,0.0009493320618720224,2.405893978397068e-06,1.1640018603973078e-05,3.207476608695341e-05,8.414520463730403e-07,2.8681802306917e-05,3.3941244270921805e-06,6.175379220603083e-06,0.0003135193611038697,0.0016007780021305433,4.608833044093666e-06,4.511121054038154e-05,1.0832361473173668e-08,8.027233249827361e-08,2.5205293573618597e-08,4.390207061915765e-09,3.971860671174953e-05,0.00028970547790103316,0.003691266837609679,0.00043531980558287307,0.0009722567425962338,6.306622402637414e-10,0.00032691190395048954,2.8407441123012182e-11,4.251888380119661e-08,9.269598032419785e-13,1.3871549134212326e-12,9.570095630980257e-13,3.052250408927526e-11,1.353686109797531e-13,5.0160904591819625e-06,0.0004597373395967835,1.922694167517925e-13,0.0003655366674560104,1.09358695143786e-11,5.098903351499978e-13,0.00036816153015197705,3.037259052114096e-11,7.492372063174227e-15,0.000279777436572726,1.6088343060587765e-15,0.00016565618486138035,8.504687691133702e-16,1.9404468262193715e-15,7.469965492060751e-16,3.9757748623191426e-14,4.2672399335073314e-14,0.00010041408177554398
8.750992312620912e-06,0.11312820497371733,0.9,0.0,0.0,0.0,0.0,0.09722553559246375,0.0009617618804945823,2.4050695230830564e-06,1.1589863710356091e-05,3.2062260086228276e-05,8.411418519767076e-07,2.8593301050533707e-05,3.3928836326653114e-06,6.1738193022999894e-06,0.00031797626449334593,0.0016231372539275586,4.6074522630862895e-06,4.509412198970716e-05,1.0828649467275502e-08,8.024482465359487e-08,2.519600184273583e-08,4.388771706707519e-09,3.9355152891057865e-05,0.0002939448482872374,0.0037408369666887733,0.0004416961851663743,0.000983382471679997,6.30464939144705e-10,0.00033172713730094425,2.8765253749810905e-11,4.210908650145724e-08,9.261433648930303e-13,1.385948528005958e-12,9.53588092527014e-13,3.085661933916666e-11,1.3407404427072319e-13,4.969533541815735e-06,0.00046431542236058306,1.921971364614671e-13,0.0003703202780863557,1.1073541776975653e-11,5.097007813690588e-13,0.0003730989441127068,3.07648025254986e-11,7.602116672053509e-15,0.00028605941465685775,1.6325308825419058e-15,0.00016930813173490224,8.629138359619306e-16,1.993106958568986e-15,7.672635894856376e-16,4.086408004439119e-14,4.378840169213146e-14,0.00010285712164584644
