Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016)
3.719100573480864e-06,0.11263170783146002,0.9,0.0,0.0,0.0,0.0,0.09877988762173058,0.00044695962479387666,2.4376483638999843e-06,1.5243456201528219e-05,3.2509331100134136e-05,8.537354581955298e-07,3.406518169319937e-05,3.4430809330283467e-06,6.244696130512932e-06,0.00013851814219133137,0.0006811608114613739,4.665106787762101e-06,4.514286782710711e-05,1.097533098091709e-08,8.13318127478018e-08,2.5573237634885627e-08,4.444745587180488e-09,6.587449136373238e-05,0.00012554353739916191,0.0016036598878390903,0.00018832445687025015,0.00043560185595047915,6.380190896091827e-10,0.00014050170847439543,1.3641664147277485e-11,7.192980784827137e-08,9.582758224138774e-13,1.4158417735703895e-12,1.1593261785230235e-12,1.3948066551238139e-11,2.284162323874667e-13,8.390374866792629e-06,0.00022849434465905313,1.9479345388357753e-13,0.00015766451868536236,4.811067313808009e-12,5.101407784904243e-13,0.00014624477229809642,1.2305772165153343e-11,3.2413126329365128e-15,7.191365499375433e-05,6.914870054834529e-16,3.733690259511091e-05,3.6855826416237076e-16,3.904235216863527e-16,1.3769104614948688e-16,8.13271239346897e-15,8.306526099629695e-15,2.1977520709922117e-05,4.687967840015261e-16,3.3098103272836213e-15,4.782220725221371e-16,3.379391560590222e-15,4.243204211372631e-12,3.516270082030921e-16,2.0693815753565253e-06,2.868059399746316e-15,1.6962605188238117e-05,2.268288622462345e-12,1.65295726731824e-16,1.1671773333722463e-15,1.5837168956945274e-12,2.3896317016256015e-10,2.43300457348931e-12,1.496470197506573e-12,7.323410496788775e-15,3.827465026740076e-12,2.233054503683706e-16,9.715385532720633e-17,1.0241944289956584e-12
3.7921936304504698e-06,0.11263938797075274,0.9,0.0,0.0,0.0,0.0,0.0987562413990194,0.00045485038105198274,2.437184069783893e-06,1.5143596124544388e-05,3.2509375835189295e-05,8.535478145604666e-07,3.391083105300853e-05,3.4423379452561796e-06,6.243509593694943e-06,0.00014118894632110334,0.000695789755707014,4.664219951222324e-06,4.518593501895713e-05,1.0973240578080887e-08,8.131632170235368e-08,2.5567616856751483e-08,4.443964084213638e-09,6.5131893772917e-05,0.00012800936931795849,0.001637159442913822,0.00019203619287815505,0.0004444342327368062,6.379171635388712e-10,0.00014330055268257615,1.3878228523000277e-11,7.109701988511033e-08,9.57982422877321e-13,1.41675665708041e-12,1.1537182919368482e-12,1.422650447741416e-11,2.2577868236278248e-13,8.295223788800314e-06,0.0002328208202692112,1.9479450616485898e-13,0.00016108981046814236,4.9140768808121904e-12,5.106284537650311e-13,0.0001497835614971581,1.2599667504757858e-11,3.305195480900509e-15,7.437421033646805e-05,7.05260206282117e-16,3.8795453123206766e-05,3.7579684827355226e-16,4.0582145823513814e-16,1.4369397680196952e-16,8.43883394987201e-15,8.641397285887275e-15,2.2845149788817027e-05,4.865433492426427e-16,3.4341650153041982e-15,4.976042104053053e-16,3.5153945943590257e-15,4.402921845002936e-12,3.6784494400625e-16,2.208809018430243e-06,2.9879202050090977e-15,1.7369196252312076e-05,2.3129949226755585e-12,1.7223934885923811e-16,1.2158744431287408e-15,1.6149314337507022e-12,2.43673055498403e-10,2.531089367022208e-12,1.559010096363843e-12,7.647930939050201e-15,3.9970707176254745e-12,2.3271044051316586e-16,9.906868608855406e-17,1.0443805478016833e-12
3.8652866874200756e-06,0.11264704036087374,0.9,0.0,0.0,0.0,0.0,0.0987326485072351,0.0004627200902272271,2.436718328290982e-06,1.5045491639787221e-05,3.250853167797369e-05,8.533602829405951e-07,3.3757909244628755e-05,3.4415949666675877e-06,6.2423291545990285e-06,0.0001438568932257965,0.0007103727420441823,4.6633355246546874e-06,4.522467714364004e-05,1.0971143657495593e-08,8.13007823564823e-08,2.5561999433006343e-08,4.44317883718998e-09,6.440607986188451e-05,0.00013047460767734478,0.001670510355006836,0.00019574697953456726,0.00045318877091136224,6.378144486575182e-10,0.00014609876325123364,1.4114014471351552e-11,7.028310297505746e-08,9.576636301364526e-13,1.4175363179467282e-12,1.1481631846633612e-12,1.4502289582578635e-11,2.2320097065582507e-13,8.202016947917181e-06,0.0002370994923706949,1.947902469169938e-13,0.0001645044997743555,5.0167029817507154e-12,5.1106727520449e-13,0.00015331426942390367,1.2892710785492205e-11,3.369061998020432e-15,7.685357236081711e-05,7.190303009746002e-16,4.026760743282625e-05,3.8303369294820805e-16,4.2146697924409866e-16,1.498052486281783e-16,8.750134310365031e-15,8.98127702691459e-15,2.372287281821982e-05,5.045921663014877e-16,3.560620523017953e-15,5.172790072791319e-16,3.653427181109855e-15,4.565341500616337e-12,3.8438105129290644e-16,2.353852897525112e-06,3.1100057021742204e-15,1.7775399938038248e-05,2.3576897883487827e-12,1.7931278529668826e-16,1.265473861401258e-15,1.6461379880320796e-12,2.4838173618198753e-10,2.63064118323426e-12,1.6227107750570081e-12,7.97893423678352e-15,4.170064579479858e-12,2.422513799031894e-16,1.0098302709323905e-16,1.0645615035997766e-12
3.938379744389681e-06,0.1126546654529272,0.9,0.0,0.0,0.0,0.0,0.09870910781694564,0.0004705690741690524,2.4362513503962096e-06,1.4949229610302273e-05,3.2506901968404584e-05,8.531728831890446e-07,3.360672700486854e-05,3.4408521145635472e-06,6.241154727423836e-06,0.0001465220476478602,0.0007249104412040185,4.662453471161048e-06,4.525944389030472e-05,1.096904116914978e-08,8.128520175028581e-08,2.555638595847585e-08,4.442390323443284e-09,6.369709205633853e-05,0.0001329392539372693,0.0017037152667189795,0.0001994568199744632,0.00046186625449931644,6.3771103371329e-10,0.00014889634087308782,1.4349032766547653e-11,6.948808399733904e-08,9.573224965659088e-13,1.4181918190468515e-12,1.1426713462516193e-12,1.477544970331985e-11,2.206831812577623e-13,8.110795007583915e-06,0.00024133145117922293,1.9478129513807606e-13,0.0001679085063142832,5.118943644044385e-12,5.114611940762433e-13,0.00015683633714547488,1.318485617351299e-11,3.432912238270565e-15,7.935142112355903e-05,7.327972929907983e-16,4.1752886945854424e-05,3.9026880247714517e-16,4.3735817716826545e-16,1.5602371579709638e-16,9.066594163021079e-15,9.326090260295758e-15,2.4610502722636896e-05,5.229421148614612e-16,3.689169060576536e-15,5.372420965477884e-16,3.793458951438658e-15,4.7304531022897935e-12,4.012312529314088e-16,2.504572653396838e-06,3.2343016879160715e-15,1.8181416532673015e-05,2.4023732572415283e-12,1.865152136960892e-16,1.3159698421549854e-15,1.6773365849040678e-12,2.530892161915217e-10,2.73163803606948e-12,1.6875648227008382e-12,8.316363192294381e-15,4.34641671877176e-12,2.5192543804354224e-16,1.0289687995854966e-16,1.0847373134393855e-12
4.011472801359287e-06,0.11266226370834101,0.9,0.0,0.0,0.0,0.0,0.09868561820070056,0.0004783976193819213,2.4357833242699216e-06,1.4854874515979105e-05,3.2504578215505924e-05,8.529856323373684e-07,3.3457543770965235e-05,3.4401094918252796e-06,6.239986226055038e-06,0.00014918447263424003,0.0007394035622029588,4.661573752587245e-06,4.529055679746779e-05,1.0966933960347417e-08,8.126958616290038e-08,2.5550776943450413e-08,4.441598969526234e-09,6.300487575839905e-05,0.00013540330951657934,0.0017367769525503684,0.00020316571719662007,0.0004704675318395491,6.376069983971832e-10,0.00015169328627985995,1.4583293074602502e-11,6.871188399987765e-08,9.569617220742304e-13,1.4187333270413843e-12,1.1372515101916343e-12,1.5046014673132488e-11,2.1822506267144994e-13,8.021582036319921e-06,0.0002455177870042107,1.947681989464137e-13,0.0001713017599971249,5.220797200886187e-12,5.118138435447067e-13,0.00016034923770606358,1.3476060557785756e-11,3.496746253232036e-15,8.186747117207337e-05,7.465611858836933e-16,4.325084483025314e-05,3.9750218101345636e-16,4.53493191629314e-16,1.623482591648579e-16,9.388193981658651e-15,9.675764457866691e-15,2.550786678680756e-05,5.415920625648816e-16,3.8198027502996825e-15,5.574892581112065e-16,3.935460564182248e-15,4.898246462319188e-12,4.1839150223607505e-16,2.661025347962241e-06,3.360794046180292e-15,1.8587445974858856e-05,2.447045365472822e-12,1.9384581665218047e-16,1.3673566748651399e-15,1.7085272495865939e-12,2.577954993323772e-10,2.8340586817747786e-12,1.7535648739555324e-12,8.660160148607939e-15,4.526097001947669e-12,2.6172990006693695e-16,1.0481024623151137e-16,1.1049079936292432e-12
4.084565858328893e-06,0.11266983559507436,0.9,0.0,0.0,0.0,0.0,0.09866217853876086,0.0004862059808821659,2.435314417048157e-06,1.4762471311303994e-05,3.2501641447960455e-05,8.527985448520447e-07,3.331057303554803e-05,3.4393671880842294e-06,6.23882356451449e-06,0.0001518442293923647,0.0007538528429745045,4.660696329910909e-06,4.531831151532742e-05,1.0964822783679022e-08,8.125394117161443e-08,2.5545172821380826e-08,4.4408051542730155e-09,6.232929490586162e-05,0.0001378667757945011,0.0017696982858749401,0.00020687367407335792,0.00047899350247886796,6.375024138519809e-10,0.00015448960023573327,1.4816804073601274e-11,6.795433538517178e-08,9.565836947731972e-13,1.419170185054658e-12,1.131910838903459e-12,1.531401589975103e-11,2.1582608242152098e-13,7.934387855400361e-06,0.0002496595843848116,1.9475144367218487e-13,0.0001746841998177039,5.322262256836475e-12,5.121285642358431e-13,0.00016385247384856924,1.3766283354200571e-11,3.560564092268331e-15,8.440146771939778e-05,7.603219833083012e-16,4.476106359209593e-05,4.0473383257963306e-16,4.698702073694066e-16,1.68777786235896e-16,9.71491403475855e-15,1.003022953155325e-14,2.6414805381660402e-05,5.605408654867503e-16,3.952513630384207e-15,5.780164130478321e-16,4.079403667917021e-15,5.068711285866512e-12,4.358577862475734e-16,2.8232657706225098e-06,3.4894687543522976e-15,1.8993686959216873e-05,2.491706147638526e-12,2.0130378207517584e-16,1.4196286869933176e-15,1.7397100062360052e-12,2.6250058924945267e-10,2.9378825912974273e-12,1.8207036122304447e-12,9.01026704838763e-15,4.709075086198185e-12,2.7166216340704155e-16,1.0672312739391322e-16,1.1250735597903322e-12
4.157658915298499e-06,0.11267738158434355,0.9,0.0,0.0,0.0,0.0,0.09863878772387356,0.0004939943857236054,2.4348447765709038e-06,1.467204802538107e-05,3.24981634104359e-05,8.526116328790931e-07,3.316598733737634e-05,3.4386252808592995e-06,6.2376666573384406e-06,0.00015450137718875075,0.0007682590422949959,4.659821163575482e-06,4.534297988632454e-05,1.0962708304848426e-08,8.123827170983136e-08,2.5539573956197162e-08,4.440009213553846e-09,6.16701457859203e-05,0.00014032965411213448,0.001802482210042494,0.00021058069335967036,0.0004874451055795746,6.373973434998001e-10,0.0001572852835314148,1.504957356326405e-11,6.721519707318145e-08,9.561905270146645e-13,1.4195109793486719e-12,1.12665509519422e-12,1.5579485994140876e-11,2.1348547510743879e-13,7.849210150443892e-06,0.00025375791718581137,1.947314590250144e-13,0.0001780557728764365,5.423337657636711e-12,5.124084277478076e-13,0.00016734557591718968,1.4055486326123995e-11,3.6243658026895575e-15,8.695318315018487e-05,7.74079689002317e-16,4.628315279190916e-05,4.119637610743912e-16,4.864874525694989e-16,1.753112307476356e-16,1.0046734420387787e-14,1.0389417674375175e-14,2.733117077109526e-05,5.797873701073936e-16,4.087293669098399e-15,5.988196144938702e-16,4.225260836177465e-15,5.241837189171882e-12,4.536261267273773e-16,2.9913465385848408e-06,3.620311892097603e-15,1.9400336189105042e-05,2.5363556369214193e-12,2.088883037112223e-16,1.47278024753253e-15,1.770884878021926e-12,2.672044894387515e-10,3.043089903724249e-12,1.8889737742946645e-12,9.366625473503597e-15,4.895320440142175e-12,2.817197312712068e-16,1.0863552486701587e-16,1.1452340269055772e-12
4.230751972268105e-06,0.11268490214782388,0.9,0.0,0.0,0.0,0.0,0.09861544466519963,0.0005017630362060308,2.434374533069026e-06,1.4583618116132935e-05,3.249420762312385e-05,8.524249064754886e-07,3.3023922889679404e-05,3.437883836653243e-06,6.236515419893653e-06,0.00015715597328352007,0.0007826229328616041,4.6589482137765664e-06,4.536481185845496e-05,1.0960591110269116e-08,8.122258212333326e-08,2.553398064923559e-08,4.439211444486994e-09,6.102716923799958e-05,0.00014279194577394684,0.001835131713244765,0.00021428677770174214,0.0004958233097187054,6.372918437737638e-10,0.00016008033697877382,1.5281608566341723e-11,6.649416789370279e-08,9.557840864522551e-13,1.4197636001035762e-12,1.121488802017567e-12,1.584245844725922e-11,2.1120228486246621e-13,7.76603636149185e-06,0.00025781384454466306,1.9470862544153186e-13,0.0001814164335157093,5.524022464981895e-12,5.126562582711111e-13,0.0001708280999266802,1.4343633421632563e-11,3.688151429905191e-15,8.952241384324896e-05,7.87834306768429e-16,4.7816746892912275e-05,4.1919197027920884e-16,5.033431917560084e-16,1.819475485885897e-16,1.0383635068071228e-14,1.0753263141665493e-14,2.825682600089734e-05,5.993304133893253e-16,4.224134765629154e-15,6.198950350560769e-16,4.373005478547241e-15,5.417613700547089e-12,4.716925734839381e-16,3.165318191238592e-06,3.7533096129318105e-15,1.9807587760196076e-05,2.580993865193709e-12,2.165985795006276e-16,1.5268057554629772e-15,1.8020518871988688e-12,2.719072032581993e-10,3.1496613622196348e-12,1.9583681354651026e-12,9.729176631085414e-15,5.08480233656944e-12,2.9190020170147183e-16,1.105474400159473e-16,1.165389409366158e-12
4.3038450292377104e-06,0.11269239775527458,0.9,0.0,0.0,0.0,0.0,0.09859214829149723,0.0005095121127823118,2.4339038007807525e-06,1.4497182591557766e-05,3.248983032039579e-05,8.522383738289742e-07,3.2884483851316955e-05,3.437142912005174e-06,6.23536976863906e-06,0.0001598080728948704,0.0007969452953913206,4.658077440705954e-06,4.5384037244919095e-05,1.0958471714342755e-08,8.120687622428386e-08,2.5528393145839818e-08,4.4384121076946545e-09,6.0400061377920925e-05,0.00014525365204925,0.001867649806797421,0.00021799192964486503,0.0005041291039615211,6.37185964496283e-10,0.00016287476140602644,1.5512915419173148e-11,6.579089843165979e-08,9.55366024337976e-13,1.4199352979448221e-12,1.1164153898110234e-12,1.6102967342212017e-11,2.0897540294103204e-13,7.684845366562577e-06,0.0002618284075688276,1.946832797092311e-13,0.00018476614255750925,5.624315932903312e-12,5.128746524730136e-13,0.00017429962578488777,1.463069062047124e-11,3.7519210175656536e-15,9.210897729477025e-05,8.015858404582804e-16,4.936150324557454e-05,4.26418463864574e-16,5.20435724720829e-16,1.8868571795150168e-16,1.0725595744981096e-14,1.1121702183210275e-14,2.9191643869757585e-05,6.191688231040519e-16,4.363028752666093e-15,6.412389629724395e-16,4.522611812929455e-15,5.596030263599875e-12,4.900532074175081e-16,3.3452292786996855e-06,3.888448150161279e-15,2.0215632658918118e-05,2.625620863112318e-12,2.2443381193301005e-16,1.5816996421462826e-15,1.8332110551727524e-12,2.7660873393769194e-10,3.257578294114676e-12,2.0288795126854042e-12,1.0097861406152425e-14,5.2774898799074835e-12,3.02201265366339e-16,1.1245887415378754e-16,1.1855397210145205e-12
4.376938086207316e-06,0.11269986887254241,0.9,0.0,0.0,0.0,0.0,0.09856889755365385,0.0005172417766812337,2.433432679486838e-06,1.441273191189923e-05,3.2485081282616744e-05,8.52052041464034e-07,3.2747746249219086e-05,3.436402554491615e-06,6.234229621338918e-06,0.00016245772918826426,0.0008112269136212074,4.65720880475761e-06,4.540086734259589e-05,1.095635056637136e-08,8.119115734241589e-08,2.552281164152225e-08,4.437611431622018e-09,5.9788482972317464e-05,0.0001477147741736457,0.0019000395065071134,0.00022169615164076398,0.0005123634900965938,6.370797496457085e-10,0.0001656685576534372,1.5743499852513192e-11,6.510500127442523e-08,9.54937800834189e-13,1.4200327358758076e-12,1.1114373305173185e-12,1.636104710635819e-11,2.0680360017447528e-13,7.605608973883583e-06,0.00026580262669087225,1.9465571995025775e-13,0.0001881048666291861,5.724217486637594e-12,5.130659977866451e-13,0.0001777597556562293,1.491662579354585e-11,3.815674607693301e-15,9.471270952489958e-05,8.153342939580012e-16,5.091710020997886e-05,4.3364324539587465e-16,5.377633871858873e-16,1.9552473999787982e-16,1.1072596100439463e-14,1.1494672916284031e-14,3.0135505981144728e-05,6.393014203646187e-16,4.503967414438762e-15,6.628477947975579e-16,4.674054813822911e-15,5.777076260434878e-12,5.087041429404194e-16,3.5311264446889734e-06,4.0257138355343726e-15,2.0624658361174694e-05,2.670236660207287e-12,2.3239320913192615e-16,1.6374563788487637e-15,1.8643624025626065e-12,2.813090845883794e-10,3.3668225737292404e-12,2.100500774249749e-12,1.047262040574781e-14,5.473352029287018e-12,3.126207008088454e-16,1.1436982854534552e-16,1.2056849751842739e-12
4.450031143176922e-06,0.11270731595990056,0.9,0.0,0.0,0.0,0.0,0.09854569142665089,0.0005249521722642692,2.4329612559592386e-06,1.4330247687285074e-05,3.24800045732843e-05,8.518659144327023e-07,3.261376156360272e-05,3.4356628036676905e-06,6.23309489723295e-06,0.00016510499328579117,0.0008254685701019001,4.656342266699536e-06,4.541549642068249e-05,1.095422805708094e-08,8.117542837332419e-08,2.551723628766945e-08,4.436809616637125e-09,5.9192067587331224e-05,0.0001501753133504346,0.001932303816812104,0.00022539944605435398,0.0005205274759253611,6.369732380818231e-10,0.00016846172656950615,1.597336706653749e-11,6.443605989728439e-08,9.54500706218639e-13,1.4200620362465191e-12,1.1065562610447081e-12,1.6616732302174594e-11,2.0468555513160218e-13,7.528293237936501e-06,0.00026973749959729884,1.9462621003725313e-13,0.0001914325775662504,5.823726705897976e-12,5.132324892321684e-13,0.00018120811245489046,1.5201408577250296e-11,3.8794122408028064e-15,9.733346274946488e-05,8.290796711752318e-16,5.248323541484807e-05,4.408663183389621e-16,5.553245433315631e-16,2.0246363404111645e-16,1.1424615668233828e-14,1.1872115091090178e-14,3.108830187368025e-05,6.59727019736999e-16,4.646942487718839e-15,6.847180218554532e-16,4.8273101171073014e-15,5.960741012887582e-12,5.276415188143951e-16,3.723054503954685e-06,4.165093064144676e-15,2.1034848518120976e-05,2.7148412849630614e-12,2.4047598282119147e-16,1.694070462497112e-15,1.8955059492573804e-12,2.860082582112506e-10,3.4773765537034967e-12,2.1732248215262557e-12,1.0853393922563909e-14,5.672357579585072e-12,3.2315636229459085e-16,1.162803044106458e-16,1.2258251847369305e-12
4.523124200146528e-06,0.11271473947068221,0.9,0.0,0.0,0.0,0.0,0.09852252891103756,0.0005326434291350727,2.4324896053183377e-06,1.4249704185611002e-05,3.247463919213853e-05,8.516799964913809e-07,3.248255998993496e-05,3.434923691945231e-06,6.231965517168932e-06,0.00016774991429179228,0.000839671042687166,4.655477787815491e-06,4.542810308984912e-05,1.0952104524732716e-08,8.115969182384227e-08,2.551166719686113e-08,4.4360068361821395e-09,5.861042862997989e-05,0.00015263527075198247,0.0019644457174055456,0.00022910181516995178,0.000528622069504997,6.368664637326134e-10,0.00017125426900761075,1.6202521796648327e-11,6.378363646059974e-08,9.540558805531788e-13,1.4200288247297655e-12,1.1017730958533204e-12,1.6870057441209718e-11,2.0261987889007227e-13,7.452859614113993e-06,0.0002736339996551848,1.9459498350640498e-13,0.0001947492518827273,5.922843308459192e-12,5.133761448885119e-13,0.00018464433845748077,1.5485010253769546e-11,3.943133956011494e-15,9.99711032979169e-05,8.428219760276159e-16,5.4059624149994084e-05,4.480876860654245e-16,5.731175850491217e-16,2.095014377145148e-16,1.178163386328868e-14,1.2253970055511277e-14,3.204992822682685e-05,6.804444290280661e-16,4.791945660543269e-15,7.068462282632096e-16,4.982354005631663e-15,6.1470137807853265e-12,5.468615009743289e-16,3.921056514482452e-06,4.306572297435066e-15,2.144638271709005e-05,2.759434764893206e-12,2.4868134850822945e-16,1.751536416894664e-15,1.9266417144680963e-12,2.907062577050216e-10,3.589223054621964e-12,2.2470445904972553e-12,1.1240121981804533e-14,5.8744751858610485e-12,3.338061789436634e-16,1.1819030292813557e-16,1.2459603620956297e-12
