Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640)
2.4196636266190547e-15,0.11224537200007303,0.9,0.0,0.0,0.0,0.0,0.09999999999934958,1.6657898579346837e-13,1.6650103284672428e-13,1.150965907438488e-13,1.1509659253937524e-13,9.968868171055759e-14,9.968873595197534e-14,9.968601821334267e-14,9.968601836227138e-14,8.888656990590471e-14,8.888696792210542e-14,8.047946454719975e-14,8.04794658658008e-14,7.784689327601644e-17,1.0250751735885637e-19,4.336883279897372e-20,9.398535477553808e-21,1.3117142176361312e-18,9.950764988387581e-26,8.948366642055011e-21,5.054712174987397e-22,6.914292789709118e-22,2.111344648906416e-21,1.7671589356035153e-25,7.570333438424007e-22,1.9396379797333142e-21,5.207073184601926e-22,3.6700698882195155e-22,4.590982034055575e-22,2.733771159528805e-30,9.152374156453384e-19,3.9791070679692195e-19,1.9033569331957738e-27,2.214049427511972e-22,8.684052593761966e-23,3.2326865168571e-31,1.306712986281402e-22,1.864941778316687e-23,7.468748732247241e-32,5.477012749033185e-31,8.655510504591541e-27,3.225955027905309e-31,8.120477959882662e-35,3.226388455679443e-31,1.8211970557719168e-35,9.39931373071674e-45,2.1371538007425412e-42,9.142635174733093e-51,3.643722173814163e-36,1.8663908735819534e-46,3.993932946338817e-46,8.014132170185515e-55,1.6683268023027034e-54,3.832002247568079e-43,4.8620101826618946e-45,5.908833522802181e-51,8.973484238381756e-50,5.776537124488809e-27,1.5730703480559312e-32,9.665864421547628e-56,2.046687336132523e-55,4.450978497661066e-34,1.0570171207437595e-32,1.2513500004106462e-51,4.0525932037024845e-46,3.2373670774660848e-52
4.841429480541862e-15,0.11224537200014609,0.9,0.0,0.0,0.0,0.0,0.0999999999986986,3.333026996614897e-13,3.330166800526012e-13,2.3029317589808907e-13,2.302931833294997e-13,1.994638656660398e-13,1.9946408296293168e-13,1.9945864234280964e-13,1.9945864294137722e-13,1.778503653275568e-13,1.7785161622436472e-13,1.6102884859930427e-13,1.6102885404130803e-13,2.8559321380802835e-16,4.1015080605890394e-19,1.7358611102646892e-19,3.76180304322822e-20,2.6272893383468024e-18,7.965400348497294e-25,3.581420237054975e-20,3.730995282404575e-21,2.7675190298040716e-21,8.450047161034504e-21,1.414557149241701e-24,2.6840773010491606e-21,3.880956604823233e-21,1.8395488797600504e-21,1.3048212430152277e-21,1.6452739970293953e-21,1.9634370422250583e-29,1.3772210849749581e-18,1.2502160512527695e-18,7.624749235107973e-27,6.8635487287525835e-22,5.474302486825868e-22,3.674622710861175e-30,4.643708298728991e-22,1.333010680471521e-22,1.0235437108779262e-30,8.889538107481767e-31,3.464459916525002e-26,4.938121046491722e-31,6.5013199601115965e-34,4.938747191013767e-31,7.456946161129816e-35,1.2184583506604797e-43,4.602011259816679e-41,4.0284064769075076e-49,4.6286868177376747e-35,3.238973155534229e-45,9.1115085964472e-45,2.7967421016919e-53,7.693577475738982e-53,1.655173637543609e-41,7.612945220665994e-44,1.893626052650649e-49,2.1417234646944846e-48,2.3121202640492288e-26,2.322656530724411e-31,5.299355095191931e-54,1.4768002398749269e-53,3.8683240863517755e-33,1.5917763753797566e-31,1.048383889146081e-49,6.487032307910295e-45,3.0298855734310825e-50
9.684961188387475e-15,0.1122453720002922,0.9,0.0,0.0,0.0,0.0,0.09999999999739663,6.667501366304658e-13,6.657712246632986e-13,4.606863383203295e-13,4.606863694781218e-13,3.990139086953368e-13,3.990147793032485e-13,3.9900388378869125e-13,3.9900388619923646e-13,3.5577795616752156e-13,3.55781425997263e-13,3.2212761119008165e-13,3.221276339342037e-13,9.771938867084087e-16,1.6401942135249168e-18,6.945526044132909e-19,1.5051628197707795e-19,5.274073235706461e-18,6.37415783724376e-24,1.432869736133156e-19,2.5804085209160868e-20,1.1073680993013348e-20,3.380452494960919e-20,1.1318279959522312e-23,8.710552920819692e-21,7.763580520203879e-21,5.938059464813322e-21,4.251966215309413e-21,5.426318474670185e-21,1.3012272938092173e-28,1.790127275768535e-18,3.4658879111935313e-18,3.059522421878943e-26,1.874302382903058e-21,3.0624449220955013e-21,3.4258565020753914e-29,1.5122239898260813e-21,8.792414705041259e-22,1.2484527595442548e-29,1.5462076454365765e-30,1.3862352546847053e-25,6.60621614389204e-31,5.203031858056525e-33,6.606746022260127e-31,3.018035621070635e-34,1.3826133385420711e-42,8.249983081255355e-40,1.47723868849561e-47,5.233970984122646e-34,5.409033772047827e-44,1.849280441869187e-43,9.370726774501087e-52,3.154978869989582e-51,5.958523029176192e-40,1.0541743157714593e-42,6.063707291316502e-48,4.65430460123499e-47,9.251492789704656e-26,3.2118850349863975e-30,2.479008525102918e-52,8.417642452697176e-52,3.4405422351517955e-32,2.2314974488864448e-30,7.663573327018146e-48,1.0372839848878369e-43,2.254460287626212e-48
1.4528492896233087e-14,0.11224537200043837,0.9,0.0,0.0,0.0,0.0,0.09999999999609466,1.0001975835601815e-12,9.983196638295233e-13,6.910794928563377e-13,6.910795606959119e-13,5.985636268558441e-13,5.985654784003762e-13,5.985491184151324e-13,5.985491235567437e-13,5.337055470041467e-13,5.337114665357567e-13,4.832263682674275e-13,4.832264177214951e-13,1.8742540157850792e-15,3.484579612407738e-18,1.4760392545291493e-18,3.198706184454746e-19,7.941137560722512e-18,1.8227328874002577e-23,3.0449378629483025e-19,6.8140184335911e-20,2.353382545619492e-20,7.183169874839868e-20,3.236269812115455e-23,1.6181609985694415e-20,1.1646191417760291e-20,1.0996590177869138e-20,7.91811296224109e-21,1.0177648725462787e-20,3.36254849852678e-28,1.974648457119725e-18,5.9099447960750426e-18,6.518171809733701e-26,3.172477702088788e-21,7.319114644883234e-21,9.881267753369179e-29,2.8149968469913363e-21,2.2673531521543477e-21,4.05135326040757e-29,2.4206099668564936e-30,2.946032023582106e-25,7.489861615477836e-31,1.4878870521359663e-32,7.489824504811039e-31,6.811594587200558e-34,4.578349463298855e-42,3.143716071187301e-39,6.173904256862267e-47,1.663670495387766e-33,2.0729577398339565e-43,7.435339045633661e-43,3.81154189038626e-51,1.3509182677637702e-50,2.802602192124024e-39,3.7340097966956125e-42,2.680951874806029e-47,1.8959904738806358e-46,1.9661304789217982e-25,1.1055158540258083e-29,1.0223737239537366e-51,3.6511827821596e-51,1.030481061343989e-31,7.715696748944824e-30,3.923409621738821e-47,3.953456689819544e-43,1.0456301855323509e-47
1.93720246040787e-14,0.11224537200058451,0.9,0.0,0.0,0.0,0.0,0.09999999999479268,1.3336450409346082e-12,1.3307145661303522e-12,9.214726395061176e-13,9.21472757311975e-13,7.981130201604389e-13,7.981161805562827e-13,7.980943462175436e-13,7.980943550138989e-13,7.116331378374324e-13,7.11641611663681e-13,6.44325119831342e-13,6.443252056397245e-13,2.924201891440655e-15,5.9429893117263846e-18,2.5180342817015367e-18,5.456778633029449e-19,1.0631941581269153e-17,3.844794480896466e-23,5.194293765146643e-19,1.3419275770510958e-19,4.014795247021416e-20,1.2252719331393052e-19,6.825919405733694e-23,2.461327626067671e-20,1.5528789668497912e-20,1.668602269200698e-20,1.2066719462591457e-20,1.5597296751942822e-20,6.508372628203624e-28,2.057108050065625e-18,8.45606328149875e-18,1.114876257344124e-25,4.517738018116572e-21,1.3380582243998244e-20,2.047008119494227e-28,4.288576260370054e-21,4.381749110713237e-21,9.21435099899082e-29,3.644269282042248e-30,5.0258363153079095e-25,8.023434586634635e-31,3.138554138276897e-32,8.022297638370493e-31,1.2131993485644437e-33,1.1321861856796167e-41,8.641390955669074e-39,2.3458271650729094e-46,3.748283555502291e-33,5.8939418501656204e-43,2.1657422281719067e-42,1.5422016322481102e-50,5.487195658800891e-50,8.86690953134881e-39,9.795702386961352e-42,9.162678260761064e-47,5.522667100426233e-46,3.354155632022188e-25,2.645603296058728e-29,4.670047974041224e-51,1.664305991325638e-50,2.2515635051201034e-31,1.8528934713811183e-29,1.5915363178475723e-46,1.0632739519919886e-42,4.79598934928455e-47
2.9059088019769925e-14,0.1122453720008768,0.9,0.0,0.0,0.0,0.0,0.09999999999218875,2.000539981106868e-12,1.9952572036092884e-12,1.3822589142971876e-12,1.382259163823884e-12,1.197211044392634e-12,1.1972175926392156e-12,1.1971847857975127e-12,1.197184804080445e-12,1.0674883194961662e-12,1.0675019979884603e-12,9.66522610019486e-13,9.665227916209789e-13,5.269734617137448e-15,1.2300168823159057e-17,5.213385008558337e-18,1.1297740196611017e-18,1.6076718102829566e-17,1.0501574390037473e-22,1.075387338011782e-18,3.293938910426865e-19,8.312534940843777e-20,2.5363638940635403e-19,1.8641695666055635e-22,4.2820790474660216e-20,2.329395778877556e-20,2.893516961960017e-20,2.1046497982089525e-20,2.7412738392910946e-20,1.5590749586204074e-27,2.132121699770473e-18,1.363820581327602e-17,2.319665398898151e-25,7.247708444577017e-21,2.9810323472314677e-20,5.282243191683834e-28,7.476959642331054e-21,1.0474733486015679e-20,2.7111045597294697e-28,7.125411807450698e-30,1.040587077292073e-24,8.783840062481344e-31,8.572838320673366e-32,8.778947044927476e-31,2.734232535829404e-33,4.0534836969173583e-41,3.644323177184891e-38,1.6197130969241706e-45,1.1020538382050708e-32,2.7177962769579494e-42,1.031326537400918e-41,1.172798502841074e-49,4.347035697318188e-49,4.553842301863876e-38,3.848351985569752e-41,5.634785008412079e-46,2.5690621525391877e-45,6.944696868411753e-25,8.43499130696921e-29,4.018668334753338e-50,1.4953514799151655e-49,6.451077503101001e-31,5.938319407308905e-29,1.3094478629520167e-45,4.297441770179926e-42,4.438500992918023e-46
3.874615143546115e-14,0.11224537200116907,0.9,0.0,0.0,0.0,0.0,0.09999999998958482,2.6674349617560477e-12,2.659502625808818e-12,1.843045160087794e-12,1.8430455915683963e-12,1.5963078741207398e-12,1.5963190173320378e-12,1.5962752002618077e-12,1.596275231449293e-12,1.42334350114262e-12,1.4233624641754546e-12,1.2887200799327781e-12,1.2887203938179211e-12,7.910079770708515e-15,2.0913605489109666e-17,8.866620102811177e-18,1.9214412692847294e-18,2.162640825616197e-17,2.1972950096879525e-22,1.828898276229516e-18,6.2937507951492e-19,1.4137842225853784e-19,4.312951955303273e-19,3.900033830586216e-22,6.249281364244215e-20,3.1059082990637176e-20,4.2123033409227005e-20,3.077569577791423e-20,4.032415092925582e-20,2.9221808706967967e-27,2.1370760852487226e-18,1.889040764653905e-17,3.9654206845538023e-25,1.0007246027891128e-20,5.302053165302859e-20,1.0375621623314755e-27,1.0929866832199621e-20,1.9602116461652958e-20,5.8899238096716695e-28,1.2369112633351487e-29,1.769815850504572e-24,9.307641270414662e-31,1.7937826316333473e-31,9.296169292208924e-31,4.86747899112941e-33,9.5701793418378e-41,9.508475829257123e-38,5.3373762815756035e-45,2.4145483419515177e-32,7.365899825440772e-42,2.8817352129611505e-41,4.004862005733892e-49,1.5229507162178054e-48,1.412810921687664e-37,9.543665261421941e-41,1.8917252229003893e-45,7.501561917603789e-45,1.1811442549625012e-24,1.9575841901243353e-28,1.4313292267810567e-49,5.4548703359319246e-49,1.3981129311180456e-30,1.383854092050979e-28,5.0220423733520076e-45,1.1634588384810003e-41,1.6659078066151482e-45
5.812027826684361e-14,0.11224537200175361,0.9,0.0,0.0,0.0,0.0,0.09999999998437696,4.001225059438318e-12,3.9876043452273954e-12,2.7646175564416373e-12,2.7646185190341157e-12,2.3944976117759716e-12,2.394521910605787e-12,2.3944559466874187e-12,2.394456014939341e-12,2.135053864395202e-12,2.1350834434051905e-12,1.9331149531838445e-12,1.9331156532153214e-12,1.3571971053160017e-14,4.5544629470039264e-17,1.931796022882987e-17,4.186235229489447e-18,3.310907731586178e-17,6.938203499330064e-22,3.98455518807209e-18,1.6119476794210779e-18,3.0804455116366813e-19,9.39284655574031e-19,1.2310617814406264e-21,1.0317392705490052e-19,4.6589212582878166e-20,6.93243979560532e-20,5.093805020354883e-20,6.726410909444307e-20,7.239654366587185e-27,2.1330323186874804e-18,2.9408763972609424e-17,8.76098540661932e-25,1.5530930607680647e-20,1.2179811209654798e-19,2.7259129502249366e-27,1.8083028470042053e-20,4.8442042915067897e-20,1.8642380240652803e-27,2.943290795088186e-29,3.8561906068196346e-24,1.0328628697602478e-30,5.664459481762101e-31,1.0289824271704895e-30,1.0965287738611577e-32,3.333649557927942e-40,3.923603325531821e-37,3.3114913222873337e-44,8.15456239424291e-32,3.641595518987459e-41,1.4856107474512279e-40,2.928173117508096e-48,1.1796327310344114e-47,9.178300301569796e-37,3.614381905485457e-40,1.461367218262961e-44,4.196369693584411e-44,2.573554350195382e-24,7.347499268869898e-28,1.1062052176143147e-48,4.468057739520098e-48,4.7165208097243975e-30,5.256444317818235e-28,5.164399619136519e-44,5.8264883711122e-41,1.3561008663424745e-44
7.555699241508782e-14,0.11224537200227973,0.9,0.0,0.0,0.0,0.0,0.09999999997968989,5.201636301828715e-12,5.182642950443585e-12,3.5940326058467744e-12,3.594034235355491e-12,3.112863956530712e-12,3.112904564633306e-12,3.11281852549832e-12,3.11281863979021e-12,2.7755931912770837e-12,2.775632365643416e-12,2.5130702640847327e-12,2.5130714490647087e-12,1.8911675716600038e-14,7.605429974680014e-17,3.226779942735691e-17,6.992397131711033e-18,4.3887786923764436e-17,1.4626322672750266e-21,6.655584583273021e-18,2.939621877075378e-18,5.145702027947627e-19,1.5683850742242025e-18,2.594522372342164e-21,1.4051065921370848e-19,6.056620930648309e-20,9.42451681883572e-20,6.947013058441583e-20,9.214608039134848e-20,1.2941708929392804e-26,2.1256883089978303e-18,3.8878989427567176e-17,1.4817193807635034e-24,2.0503193116694472e-20,2.088968502750892e-19,5.013827263364622e-27,2.465620785821919e-20,8.646997941315853e-20,3.824317001221404e-27,5.241842791118105e-29,6.4415384673732585e-24,1.1264620027968255e-30,1.1941767819793925e-30,1.118141303427319e-30,1.8542462262867832e-32,7.436777295515661e-40,9.498171056544906e-37,1.029729076025273e-43,1.7747305115274213e-31,9.997804989578426e-41,4.142584309659346e-40,1.0323317657709247e-47,4.217268292487569e-47,2.7554280071654633e-36,8.408183975727955e-40,4.903861508424971e-44,1.206201679206557e-43,4.298970338367998e-24,1.686457347450432e-27,4.0037077588085044e-48,1.6389023236963406e-47,1.0310776092181132e-29,1.2164137292800168e-27,1.921063800623725e-43,1.5700923571060422e-40,4.681810104983e-44
9.299370656333203e-14,0.11224537200280582,0.9,0.0,0.0,0.0,0.0,0.09999999997500282,6.402047691723369e-12,6.3776146825220245e-12,4.423447553234234e-12,4.4234500296554926e-12,3.831226100862215e-12,3.8312872668057376e-12,3.8311810159394695e-12,3.83118118831302e-12,3.4161325181157657e-12,3.4161813183779285e-12,3.0930255036628495e-12,3.093027304568323e-12,2.4309746215549134e-14,1.1449139739370576e-16,4.858581815699959e-17,1.0528357505573064e-17,5.510056644656252e-17,2.6604853396999048e-21,1.0021463200494949e-17,4.700176851424121e-18,7.748325771265791e-19,2.360695664258432e-18,4.718152291283899e-21,1.778844878402537e-19,7.454311777097376e-20,1.1917989495466036e-19,8.802774726822497e-20,1.1709751756130156e-19,2.0389948771905774e-26,2.1233608342624207e-18,4.8344198489227054e-17,2.2599462898399635e-24,2.547336457016105e-20,3.1995399686643095e-19,8.043644513877123e-27,3.123801785600966e-20,1.3609422275979676e-19,6.66157782819998e-27,8.285708767430832e-29,9.69957827150056e-24,1.2255252658508675e-30,2.1722823959640926e-30,1.2102833032640723e-30,2.809855683300426e-32,1.3994949736110776e-39,1.8917156578036216e-36,2.5064332980454805e-43,3.2980658876310003e-31,2.2010753120674068e-40,9.2366541540118e-40,2.7426694845023657e-47,1.1369360226707185e-46,6.595350087567538e-36,1.627370061221245e-39,1.30796940762333e-43,2.794562537103052e-43,6.473329116101963e-24,3.252837620036098e-27,1.0807269885465322e-47,4.487644120796382e-47,1.9273518776768422e-29,2.3654319874337117e-27,5.535556932542293e-43,3.476898257435395e-40,1.232819438768242e-43
1.2786713485982043e-13,0.11224537200385803,0.9,0.0,0.0,0.0,0.0,0.09999999996562867,8.802871210472518e-12,8.767523523283524e-12,6.0822769372227205e-12,6.082282008903486e-12,5.26792936559707e-12,5.268052912717e-12,5.267905554681878e-12,5.2679059031960615e-12,4.697211171576833e-12,4.697279396743375e-12,4.252935625717211e-12,4.252939314505302e-12,3.5097916781726927e-14,2.310364341053237e-16,9.807946047331157e-17,2.125255483019768e-17,7.972224400069993e-17,8.330683136471457e-21,2.0232172599440846e-17,1.0408337960648617e-17,1.564408743984181e-18,4.760141638316063e-18,1.475899086089842e-20,2.523886275757585e-19,1.0249677727282514e-19,1.6889110638664195e-19,1.2502036728028256e-19,1.6683566132519116e-19,4.404470844416115e-26,2.123694699036373e-18,6.726962858741808e-17,4.7599222392558296e-24,3.541189413579621e-20,6.620156682220987e-19,1.7825592657462887e-26,4.435822996650115e-20,2.9349023966553027e-19,1.7131126458586856e-26,1.8137893892006766e-28,1.958372234800019e-23,1.453872491215141e-30,6.803325537449449e-30,1.4058904778835878e-30,5.31557036290489e-32,3.9951676172363307e-39,5.961088721476026e-36,1.1819368337039683e-42,1.0724002100817676e-30,9.68230367161816e-40,4.169654155617872e-39,1.7996942126295566e-46,7.71837154214606e-46,3.642133651689601e-35,4.8582837310473453e-39,9.749250743805265e-43,1.3563253127775685e-42,1.3069833458301262e-23,1.1214416179164478e-26,7.274587898608199e-47,3.1225743536234625e-46,6.379906047898831e-29,8.424524320656187e-27,4.8523009479996106e-42,1.6419387973128046e-39,6.824191134088418e-43
1.9761399145279727e-13,0.11224537200596245,0.9,0.0,0.0,0.0,0.0,0.09999999994688036,1.3604520613095216e-11,1.3547251500246102e-11,9.39993406991403e-12,9.399947217580783e-12,8.141268631109535e-12,8.141584977503627e-12,8.141353218834747e-12,8.141354109466284e-12,7.259368477806498e-12,7.259476123484936e-12,6.572754726562258e-12,6.5727642910775315e-12,5.662771801670789e-14,5.910119322253119e-16,2.5099596197900783e-16,5.438281454605786e-17,1.3601747275924393e-16,3.734943026171924e-20,5.1791356337411596e-17,2.882767259724717e-17,4.004931479548263e-18,1.2152801149380439e-17,6.602818024387406e-20,4.012771910118921e-19,1.58405421088099e-19,2.682437363912705e-19,1.9893989473361448e-19,2.6619590375289133e-19,1.1937615573987005e-25,2.123731315280134e-18,1.0512112293391734e-16,1.3290550419494083e-23,5.528924244012826e-20,1.7301455140712928e-18,4.9294978261668023e-26,7.0575715004437e-20,7.943260845291944e-19,5.391934600157824e-26,4.989522185027495e-28,5.013490051563131e-23,2.0638131889036046e-30,3.0514533601110877e-29,1.8487705145277248e-30,1.2700851065378417e-31,1.6145746224752063e-38,2.6039499246176077e-35,8.603946960051385e-42,4.9538643476899254e-30,6.70970929938239e-39,2.941043727681917e-38,2.0667841549730355e-45,9.047128333461696e-45,2.9437057010412353e-34,2.0365111353250472e-38,1.2039330512774247e-41,9.990686299280203e-42,3.345915078699867e-23,5.234696074303094e-26,8.527660795199696e-46,3.733557118685753e-45,3.0028420984501185e-28,4.198081939469213e-26,6.664892894817105e-41,1.1823866019614928e-38,5.5342834126458145e-42
2.673608480457741e-13,0.11224537200806689,0.9,0.0,0.0,0.0,0.0,0.09999999992813205,1.8406172380736028e-11,1.832685166760154e-11,1.2717589567320482e-11,1.2717613676339377e-11,1.1014540671025579e-11,1.1015117815152718e-11,1.1014799471540837e-11,1.1014801092241091e-11,9.821525783343688e-12,9.82167341962038e-12,8.892572684144193e-12,8.892590224289805e-12,7.81491916741067e-14,1.0777683536581216e-15,4.578065874056744e-16,9.918548129433086e-17,1.9937898104302186e-16,9.027494076364076e-20,9.448820108903811e-17,5.4247310919990576e-17,7.306824848632877e-18,2.2126392426241528e-17,1.5937309309120594e-19,5.501513165604025e-19,2.14316978585184e-19,3.675882000005918e-19,2.7285129601740614e-19,3.65540709807682e-19,2.227261510421696e-25,2.123734426468442e-18,1.4297265426545717e-16,2.5795031791572864e-23,7.516661210269202e-20,3.182282275007639e-18,9.266799713301463e-26,9.679037445101234e-20,1.481185703510931e-18,1.0659418017468914e-25,9.370087230605366e-28,9.146897426300768e-23,2.880789060604855e-30,7.377461093637264e-29,2.361805971668656e-30,2.3251536255521515e-31,3.892061810577427e-38,6.451076474121603e-35,2.5944761035515e-41,1.2093098909568674e-29,2.0414786819246338e-38,8.995995946360255e-38,7.182315100413581e-45,3.1613894204452943e-44,9.295327543817868e-34,4.972714144705922e-38,4.4433037382661913e-41,3.0523118494652757e-41,6.104477886796509e-23,1.2592452827357386e-25,2.9748367478152837e-45,1.309375301145954e-44,7.381052521452597e-28,1.0510939521528593e-25,2.51715481629623e-40,3.6096595472013503e-38,1.7166990500401035e-41
4.068545612317278e-13,0.11224537201227575,0.9,0.0,0.0,0.0,0.0,0.09999999989063545,2.8009485376027752e-11,2.7885513562340633e-11,1.9352894021000397e-11,1.9352951593844207e-11,1.676081615495392e-11,1.6762186581834992e-11,1.676168634606709e-11,1.6761690163812598e-11,1.4945840391648184e-11,1.494607028933112e-11,1.3532204026260123e-11,1.3532245917238966e-11,1.2118687030493577e-13,2.5575687647477042e-15,1.0867239538363865e-15,2.354049000222654e-16,3.544996663802742e-16,3.4149969045316395e-19,2.244316767898635e-16,1.3308437470290388e-16,1.7356095974192787e-17,5.229562691709382e-17,6.006136259910483e-19,8.478961183632495e-19,3.2616451372183826e-19,5.662752289261288e-19,4.2067206259400673e-19,5.642260146837777e-19,5.414985665817353e-25,2.123737088916891e-18,2.1867573797053227e-16,7.026144898724504e-23,1.1492138278473756e-19,7.622584664289299e-18,2.27027645857833e-25,1.4921898930109163e-19,3.5989900528473244e-18,2.7553748031134637e-25,2.29499565834619e-27,2.172687482161832e-22,5.767371505030111e-30,2.792882459229242e-28,3.81457994450128e-30,5.385331379748704e-31,1.4651283111407345e-37,2.521635183699822e-34,1.7580245708992034e-40,4.6294603735814105e-29,1.2584091167857752e-37,5.5996195352089405e-37,8.160335140473477e-44,3.629597176148925e-43,5.810549441352815e-33,1.9025657427514266e-37,4.60029634379517e-40,1.915311744711025e-40,1.4500129468506068e-22,4.481092746523759e-25,3.4227581540604505e-44,1.5219618390801876e-43,2.8494756324707665e-27,4.146016842800886e-25,2.709193608138788e-39,2.1553954380994347e-37,1.2160473556082144e-40
5.2943361571313e-13,0.11224537201597425,0.9,0.0,0.0,0.0,0.0,0.09999999985768558,3.644833193555498e-11,3.6284700582634586e-11,2.5183613025510598e-11,2.5183708879026098e-11,2.181010630881516e-11,2.1812382543869785e-11,2.181171577435483e-11,2.1811722079609512e-11,1.944879342736489e-11,1.9449097365058812e-11,1.7609241761754855e-11,1.760931150987166e-11,1.5900381116013264e-13,4.24669954293232e-15,1.8047513466345416e-15,3.9090159902648545e-16,5.127362476625892e-16,7.069801687680203e-19,3.7287548769401105e-16,2.238901818047776e-16,2.8836298900212464e-17,8.660024634035732e-17,1.2407892747732625e-18,1.1095371461797371e-18,4.2447696717569427e-19,7.408699697585671e-19,5.505684225707288e-19,7.388190453085292e-19,9.077979075873869e-25,2.1237394185634156e-18,2.8519927094746096e-16,1.2666867104709588e-22,1.4985561248965623e-19,1.2705630616361097e-17,3.817086765548287e-25,1.9529023199218115e-19,6.03217502584594e-18,4.729024981427922e-25,3.85884363935121e-27,3.609813869763536e-22,9.546190012514769e-30,5.784278710360798e-28,5.515988778408107e-30,9.11535965767568e-31,3.176158067450623e-37,5.541544770107774e-34,4.934062120129184e-40,9.623758474783491e-29,3.3872354337215106e-37,1.5127245645744974e-36,2.813437600376712e-43,1.2560607614770063e-42,1.51604970252079e-32,4.148022009809907e-37,1.4772227501413314e-39,5.097273438624102e-40,2.409125154153952e-22,8.900871900136752e-25,1.1839248149559849e-43,5.2837978924422725e-43,5.9398979520721306e-27,8.704499056461034e-25,8.777858805635326e-39,5.551072992588963e-37,3.454782051150755e-40
6.520126701945323e-13,0.11224537201967276,0.9,0.0,0.0,0.0,0.0,0.09999999982473572,4.48871863038425e-11,4.468344213098525e-11,3.10143266306453e-11,3.101447029097438e-11,2.6859175226644813e-11,2.686258105767448e-11,2.686174057750831e-11,2.6861749955672257e-11,2.3951746460795186e-11,2.3952126320706497e-11,2.1686275722429067e-11,2.1686380261103695e-11,1.9681872276765504e-13,6.3524456805845626e-15,2.70005899017014e-15,5.847584812690299e-16,6.946209723240963e-16,1.2698117186426067e-18,5.580916309852492e-16,3.37804175648879e-16,4.3160583657126026e-17,1.2918641366179432e-16,2.223631266687748e-18,1.3711784002881813e-18,5.228295936356057e-19,9.154648259977473e-19,6.804648736336086e-19,9.134121416861927e-19,1.3666075425054594e-24,2.1237418282744754e-18,3.517228238632815e-16,2.0472530466386782e-22,1.8478986692064919e-19,1.9056595113533415e-17,5.756924171893071e-25,2.413615071257174e-19,9.079566228686305e-18,7.227681590031482e-25,5.820409931266583e-27,5.402971446869541e-22,1.501129061778462e-29,1.0393740926872236e-27,7.796697234527546e-30,1.3768476628419276e-30,5.685592118454866e-37,1.001836630240381e-33,1.0125121450752177e-39,1.7336710537841003e-28,6.985111505578485e-37,3.1296079321509465e-36,6.3171733129674185e-43,2.8290954074348166e-42,3.252512762792346e-32,7.4494967805056796e-37,3.618507314610546e-39,1.070415130857236e-39,3.6058458750744055e-22,1.5265314556764138e-24,2.6608224704382302e-43,1.1911008269652453e-42,1.0719306899823941e-26,1.5784960099043942e-24,2.1517709624339033e-38,1.1807586426248146e-36,7.138061279977604e-40
7.745917246759345e-13,0.11224537202337126,0.9,0.0,0.0,0.0,0.0,0.09999999979178585,5.3326047944499636e-11,5.308176933359122e-11,3.684503520729296e-11,3.684523554602032e-11,3.190803830516592e-11,3.1912781947962016e-11,3.191176108270447e-11,3.191177406949335e-11,2.8454699492096135e-11,2.8455157027145596e-11,2.5763306167578923e-11,2.5763451953966904e-11,2.3463176440214876e-13,8.845644641587573e-15,3.7602865116607305e-15,8.142913280164963e-16,8.986157303895442e-16,2.048869001551479e-18,7.775536460081047e-16,4.732380149212969e-16,6.013359088412506e-17,1.7942054613066765e-16,3.580502872187351e-18,1.6328198774698542e-18,6.212280972049756e-19,1.0900597960739594e-18,8.103614169619772e-19,1.0880053167129145e-18,1.911572958725689e-24,2.1237443156109725e-18,4.182463977097711e-16,3.0530864007586502e-22,2.1972414437715003e-19,2.658838532130567e-17,8.062791795041757e-25,2.8743281503489736e-19,1.2698974106322978e-17,1.021528361206836e-24,8.152357364960853e-27,7.527704653445041e-22,2.23170236368609e-29,1.6777337553059244e-27,1.0712117514971115e-29,1.9451455060635325e-30,9.454772959172726e-37,1.6783474575467054e-33,2.0145085376736268e-39,2.803297269571622e-28,1.3438371228508715e-36,6.036157631274503e-36,1.4618170457704524e-42,6.560869142265941e-42,6.124571567575685e-32,1.2420364358567334e-36,7.846778658097901e-39,2.0513028702886732e-39,5.0238538463472165e-22,2.3586224803786805e-24,6.1683958289017885e-43,2.767237176918939e-42,1.735203924650692e-26,2.5637223184399475e-24,4.671874832173002e-38,2.2113037695042728e-36,1.4259272608186251e-39
