Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106)
6.315013236668971e-06,0.11290011685113135,0.9,0.0,0.0,0.0,0.0,0.09795703473224661,0.0007190502865432819,2.420881548153421e-06,1.2830051041381729e-05,3.2304058598089943e-05,8.471304021608247e-07,3.079643026139507e-05,3.41681820397288e-06,6.205437034697805e-06,0.00023221492679437652,0.0011865816957052436,4.6343609644180755e-06,4.540006847338976e-05,1.0899841041111858e-08,8.077239085474051e-08,2.537538615406003e-08,4.416209495882188e-09,4.8347183850048734e-05,0.0002127505147896555,0.0027688832550806955,0.00031955432795964956,0.0007543562399127836,6.342196016024126e-10,0.00023951536515253878,2.1711593726797438e-11,5.222573411412517e-08,9.420478590130135e-13,1.4086901069206074e-12,1.0368804635730457e-12,2.3896492337309113e-11,1.6605538351272779e-13,6.125626960814819e-06,0.00036835844203294665,1.9359986685852062e-13,0.0002736795615506092,8.261962326207209e-12,5.130959455021436e-13,0.0002712592850643791,2.2581173853728654e-11,5.4999200311573824e-15,0.00017421495219619752,1.1787426465114228e-15,0.00010248460359084037,6.245606669009348e-16,1.0915439150893835e-15,4.1536353259643885e-16,2.214782025917783e-14,2.4350656692706517e-14,5.971612508001372e-05,1.2826071170076406e-15,9.00195034170092e-15,1.4084273014326534e-15,9.89390685345139e-15
6.460172535724959e-06,0.11291410689175789,0.9,0.0,0.0,0.0,0.0,0.09791270905903833,0.0007338524397405069,2.419934023444267e-06,1.2734081834232753e-05,3.2289522497356845e-05,8.467689095775084e-07,3.062464508752157e-05,3.4153747729656984e-06,6.203435650601219e-06,0.000237370380290916,0.001213266238957823,4.632720623649285e-06,4.538477692213183e-05,1.089557493987032e-08,8.074077680972029e-08,2.536455780426729e-08,4.4145713128348115e-09,4.765277795218552e-05,0.00021760603271267875,0.0028286394034317116,0.0003268597045640195,0.0007691070318517482,6.33996581027746e-10,0.0002450290075128475,2.2145771109865503e-11,5.144588869161453e-08,9.410812584115948e-13,1.4074040170116966e-12,1.0305023864750518e-12,2.434972590013554e-11,1.6358866777981547e-13,6.036003020828487e-06,0.00037467208201736154,1.9351522171297798e-13,0.0002797597744619081,8.440647012912578e-12,5.129264629042629e-13,0.000277758976601257,2.3108918953977972e-11,5.625653573720811e-15,0.00018039843865395261,1.2058760108599545e-15,0.00010628018913316787,6.388144424752976e-16,1.1389255810459143e-15,4.3408614463558514e-16,2.3117631498181736e-14,2.539123590160903e-14,6.207240271211384e-05,1.3389779761098901e-15,9.39577462411181e-15,1.4688418552924352e-15,1.0316315405154567e-14
6.605331834780947e-06,0.11292803925872484,0.9,0.0,0.0,0.0,0.0,0.09786849040905438,0.0007486097013130545,2.4189873035282723e-06,1.2641787884161518e-05,3.2274983905206206e-05,8.464080958543637e-07,3.0459661434966894e-05,3.4139338569449275e-06,6.201450314977324e-06,0.00024251960929448483,0.0012398525380880742,4.631085545711584e-06,4.536873943103526e-05,1.0891312461426336e-08,8.070918961731812e-08,2.535374978994575e-08,4.412933678719063e-09,4.6984523507863005e-05,0.00022245935036772292,0.0028881161018128373,0.0003341616183229989,0.0007837002515976527,6.337734678823742e-10,0.00025054024910512395,2.2578118816929034e-11,5.069521732708768e-08,9.401167164614378e-13,1.4060978121903931e-12,1.0243615016425825e-12,2.4797478348450246e-11,1.6121442438483156e-13,5.949812412167316e-06,0.00038089691857922384,1.9343060201884042e-13,0.00028579863706935824,8.617888315373094e-12,5.127486063296756e-13,0.000284207055479377,2.3631790076091882e-11,5.751327530084837e-15,0.00018664353692199177,1.2329975793565474e-15,0.00011010186737686122,6.530617636029073e-16,1.1871412470849428e-15,4.531178248899866e-16,2.4106360277571577e-14,2.644774459939629e-14,6.44569809262963e-05,1.396453768029196e-15,9.797278393781813e-15,1.5301875484853095e-15,1.0745186685730799e-14
6.7504911338369345e-06,0.11294191570700142,0.9,0.0,0.0,0.0,0.0,0.09782437541826883,0.0007633224886361795,2.418041349984955e-06,1.2552937765953426e-05,3.2260450592092426e-05,8.460479379826042e-07,3.030104121589005e-05,3.4124953703121226e-06,6.199480745772789e-06,0.00024766274566108746,0.001266343809757445,4.6294555862122105e-06,4.535207733579797e-05,1.0887053432812e-08,8.067762799556804e-08,2.5342961421841792e-08,4.411296544327734e-09,4.634083144824996e-05,0.00022731047316580037,0.002947324829291872,0.0003414600790301024,0.0007981403000998082,6.335502603450036e-10,0.0002560490949012062,2.3008652914420725e-11,4.9971951048519344e-08,9.391544089406804e-13,1.4047752157773621e-12,1.018442608217849e-12,2.523989858133467e-11,1.5892704394629782e-13,5.866843305365438e-06,0.00038703621474888973,1.9334605365248304e-13,0.0002917962639028176,8.793692338936508e-12,5.125637455403414e-13,0.00029060276394369785,2.41497332231591e-11,5.87694206799797e-15,0.00019295014078505934,1.2601073753243163e-15,0.00011394904192017281,6.673026458845477e-16,1.2361843340050294e-15,4.724533737923488e-16,2.5113905651704815e-14,2.7519966754315338e-14,6.686961752312545e-05,1.4550286564626605e-15,1.02064209121712e-14,1.5924517973615324e-15,1.1180433380878968e-14
6.895650432892922e-06,0.11295573788756838,0.9,0.0,0.0,0.0,0.0,0.0977803609231485,0.000777991211767016,2.4170961278904702e-06,1.2467319135495604e-05,3.22459284317962e-05,8.456884144816033e-07,3.0148380886008155e-05,3.4110592330730444e-06,6.197526675563908e-06,0.00025279991227525323,0.0012927430913760322,4.627830609347806e-06,4.533489309065893e-05,1.08827976968022e-08,8.064609077917169e-08,2.5332192056480246e-08,4.409659866331134e-09,4.572024421911617e-05,0.00023215940635196836,0.0030062763498891853,0.00034875509618671416,0.0008124312957447687,6.333269571458629e-10,0.0002615555497107477,2.343738918555199e-11,4.927446716423624e-08,9.381944588825475e-13,1.4034393621854577e-12,1.0127317061538126e-12,2.5677126181482765e-11,1.5672138096234363e-13,5.786901383199989e-06,0.0003930930365700589,1.9326161113786521e-13,0.0002977527737686213,8.968065287035825e-12,5.123730369456634e-13,0.00029694539259234146,2.4662698479482078e-11,6.002497350247739e-15,0.0001993181374733371,1.2872054213828746e-15,0.00011782114996921262,6.815371044572976e-16,1.2860484073532708e-15,4.920876779656634e-16,2.6140167789424743e-14,2.860768983005974e-14,6.931007616783814e-05,1.514696869035613e-15,1.0623161888633914e-14,1.65562222333909e-15,1.1621969579706459e-14
7.04080973194891e-06,0.11296950735636982,0.9,0.0,0.0,0.0,0.0,0.09773644394419524,0.0007926162732959999,2.416151605960602e-06,1.2384737160098412e-05,3.223142182935628e-05,8.453295053251907e-07,3.000130938478626e-05,3.4096253707190033e-06,6.1955878503919545e-06,0.000257931223878672,0.0013190532541721,4.626210487195634e-06,4.531727320740072e-05,1.08785451125587e-08,8.061457692426149e-08,2.5321441093954156e-08,4.408023607923583e-09,4.51214233630594e-05,0.00023700615501486854,0.0030649807702922715,0.00035604667901760196,0.0008265770978484028,6.331035577407876e-10,0.0002670596181912807,2.3864343127955343e-11,4.860127540730121e-08,9.372369489039607e-13,1.4020928891022095e-12,1.0072159227221533e-12,2.6109292187938194e-11,1.5459270986645845e-13,5.709808279059401e-06,0.00039907026936953743,1.9317730020989758e-13,0.00030366828908506767,9.141013441976744e-12,5.121774568133412e-13,0.0003032342771837367,2.517063973730193e-11,6.127993534921386e-15,0.00020574740806236598,1.3142917394888986e-15,0.00012171765943042021,6.957651540203114e-16,1.336727170321468e-15,5.120157061565627e-16,2.718504794559393e-14,2.971070456501329e-14,7.177812565688456e-05,1.5754526956755585e-15,1.1047461468990063e-14,1.719686639848476e-15,1.2069710686122066e-14
7.185969031004898e-06,0.11298322558164844,0.9,0.0,0.0,0.0,0.0,0.09769262167105093,0.0008071980681266906,2.4152077564683655e-06,1.2305012966386757e-05,3.221693405167705e-05,8.449711918505963e-07,2.9859485799971454e-05,3.408193713941847e-06,6.193664028705851e-06,0.0002630567878058998,0.0013452770152620004,4.62459509906501e-06,4.5299290730529814e-05,1.0874295555259204e-08,8.058308550566112e-08,2.531070797519937e-08,4.4063877385869385e-09,4.454313800989584e-05,0.0002418507240954585,0.003123447593054107,0.0003633348364849829,0.0008405813284770419,6.328800623105202e-10,0.0002725613048577861,2.4289529949327644e-11,4.795100512703526e-08,9.362819307417288e-13,1.4007380152334208e-12,1.0018834306284652e-12,2.6536519812779527e-11,1.525366844096063e-13,5.635400088367596e-06,0.00040497063248689955,1.9309313979477104e-13,0.00030954293534254544,9.312543149414055e-12,5.119778292391224e-13,0.00030946879589979244,2.5673514461578142e-11,6.253430775642077e-15,0.00021223782793545145,1.3413663509749366e-15,0.00012563806639694672,7.099868088583966e-16,1.3882144566393456e-15,5.322325056883948e-16,2.8248448419726954e-14,3.0828804805061035e-14,7.427353929672194e-05,1.6372904862442347e-15,1.1479280218887741e-14,1.7846330424217397e-15,1.2523573351917991e-14
7.331128330060886e-06,0.11299689395070467,0.9,0.0,0.0,0.0,0.0,0.09764889144906888,0.0008217369832366847,2.414264555037855e-06,1.2227982151741329e-05,3.220246747997304e-05,8.446134566575492e-07,2.972259690847898e-05,3.4067641982867923e-06,6.1917549804038385e-06,0.0002681767046362273,0.0013714169487351324,4.622984330907511e-06,4.528100731137106e-05,1.0870048915169207e-08,8.05516157100069e-08,2.5299992178971483e-08,4.4047522337472964e-09,4.398425435304049e-05,0.00024669311839501404,0.0031816857652366207,0.00037061957730134744,0.0008544473925273728,6.3265647173852e-10,0.0002780606140916473,2.4712964562272357e-11,4.7322393581725064e-08,9.353294324827575e-13,1.399376605337448e-12,9.967233620935354e-13,2.6958925100184913e-11,1.5054930053222613e-13,5.563525980926448e-06,0.0004107966925563611,1.9300914352202174e-13,0.000315376840669607,9.482660805996415e-12,5.117748495842794e-13,0.0003156483670010553,2.6171283488040516e-11,6.378809221784284e-15,0.00021878926725735372,1.3684292765858963e-15,0.00012958189295978137,7.2420208286362675e-16,1.4405042240599216e-15,5.527331992175487e-16,2.9330272517767645e-14,3.196178736175051e-14,7.679609436801673e-05,1.7002046483500056e-15,1.1918579108425886e-14,1.850449600270756e-15,1.298347542005575e-14
7.476287629116873e-06,0.11301051377623127,0.9,0.0,0.0,0.0,0.0,0.09760525076721277,0.000836233397473553,2.41332198037599e-06,1.2153493408005788e-05,3.218802380693874e-05,8.442562835076114e-07,2.9590354767211772e-05,3.4053367638014425e-06,6.189860485965721e-06,0.0002732910687733023,0.001397475495789758,4.62137807478298e-06,4.5262474959710275e-05,1.0865805096434221e-08,8.052016682679924e-08,2.528929321883047e-08,4.4031170742433525e-09,4.344372616544165e-05,0.00025153334258250476,0.003239703722563754,0.00037790090994131844,0.0008681784960235693,6.32432787552565e-10,0.00028355755014893615,2.5134661580116624e-11,4.671427539601952e-08,9.343794641812088e-13,1.3980102250875444e-12,9.917257249500705e-13,2.737661752662774e-11,1.4862686293235421e-13,5.494046938118821e-06,0.0004165508754736186,1.9292532090546401e-13,0.00032117013548148374,9.651372849459586e-12,5.115691042693968e-13,0.0003217724467941751,2.6663910847646757e-11,6.504129018673046e-15,0.0002254015914070408,1.3954805365130031e-15,0.0001335486852633953,7.384109895553015e-16,1.493590548253555e-15,5.735129817869773e-16,3.0430424513606026e-14,3.3109451894425434e-14,7.934557164577776e-05,1.7641896451447702e-15,1.2365319496671293e-14,1.9171246492792354e-15,1.3449335877612916e-14
7.621446928172861e-06,0.11302408630205782,0.9,0.0,0.0,0.0,0.0,0.09756169724713115,0.0008506876814108834,2.4123800139671585e-06,1.2081407273280335e-05,3.2173604194063804e-05,8.438996572268992e-07,2.946249444942394e-05,3.403911354675071e-06,6.187980335667617e-06,0.0002783999689632494,0.0014234549739952649,4.619776228376194e-06,4.524373753438522e-05,1.0861564015704906e-08,8.048873823821481e-08,2.5278610640226712e-08,4.4014822457249295e-09,4.292058631779804e-05,0.00025637140120142915,0.003297509429398626,0.00038517884265274984,0.0008817776627161143,6.322090118482973e-10,0.0002890521171680556,2.5554635314481007e-11,4.612557313714199e-08,9.334320223214047e-13,1.3966401877238754e-12,9.86881323996824e-13,2.7789700545166937e-11,1.4676595518107543e-13,5.42683461614012e-06,0.0004222354771968374,1.9284167828537287e-13,0.0003269229521932543,9.81868575063048e-12,5.113610876182881e-13,0.00032784052784977114,2.715136361218266e-11,6.629390307770696e-15,0.000232074661345713,1.4225201504253099e-15,0.0001375380117495781,7.526135420984977e-16,1.5474676170862625e-15,5.94567118141592e-16,3.1548809611550124e-14,3.427160081021093e-14,8.192175495738346e-05,1.829239993174702e-15,1.2819463116557977e-14,1.984646686050278e-15,1.3921074815906914e-14
7.766606227228849e-06,0.11303761270833684,0.9,0.0,0.0,0.0,0.0,0.09751822863327433,0.0008651001972625184,2.411438639756972e-06,1.2011594999972275e-05,3.2159209395927194e-05,8.435435636130523e-07,2.9338771938360976e-05,3.402487918869353e-06,6.186114328870594e-06,0.0002835034887591485,0.0014493575857705326,4.618178694558735e-06,4.5224832009106426e-05,1.0857325600713144e-08,8.045732940855485e-08,2.5267944017714222e-08,4.39984773803621e-09,4.2413939200245355e-05,0.00026120729867616166,0.0033551104149788197,0.0003924533834671396,0.0008952477491461747,6.319851472035839e-10,0.0002945443191767884,2.5972899774536113e-11,4.5555288897293387e-08,9.32487093323917e-13,1.395267593635499e-12,9.821816879418842e-13,2.819827207929606e-11,1.4496341302944305e-13,5.361770322380845e-06,0.0004278526735130356,1.9275821957285607e-13,0.00033263542498764053,9.984606007043309e-12,5.111512161620246e-13,0.00033385213743423857,2.763361175794653e-11,6.754593226852208e-15,0.00023880833392278018,1.4495481374989372e-15,0.00014154946156293914,7.66809753321353e-16,1.6021297252727904e-15,6.158909402727568e-16,3.2685333910399454e-14,3.5448039177734965e-14,8.452443077287059e-05,1.8953502603221715e-15,1.328097206043176e-14,2.0530043627678274e-15,1.4398613396132942e-14
7.911765526284837e-06,0.11305109411622358,0.9,0.0,0.0,0.0,0.0,0.09747484278394733,0.0008794712988465394,2.4104978438530587e-06,1.1943937526949893e-05,3.2144839856057525e-05,8.431879893491568e-07,2.9218962169283175e-05,3.401066407770491e-06,6.184262273374837e-06,0.00028860170693768014,0.001475185426153402,4.616585380991589e-06,4.520578954041911e-05,1.08530897889249e-08,8.042593987426157e-08,2.5257292952371946e-08,4.398213544629279e-09,4.192295394938845e-05,0.0002660410393178491,0.0034125138062811025,0.0003997245402093881,0.0009085914583226331,6.317611965951245e-10,0.0003000341600987772,2.638946866768497e-11,4.500249677176954e-08,9.315446562263688e-13,1.393893363717089e-12,9.77619001570813e-13,2.8602424971255924e-11,1.4321630055585843e-13,5.2987440944579745e-06,0.00043340452887562187,1.9267494682389388e-13,0.0003383076896298867,1.0149140137945036e-11,5.109398407071626e-13,0.0003398068361284887,2.8110628045259343e-11,6.879737910169724e-15,0.0002456024621287931,1.4765645164440983e-15,0.00014558264310283382,7.809996357311674e-16,1.6575712693851139e-15,6.374798451624261e-16,3.383990436950768e-14,3.6638574650928576e-14,8.715338782588361e-05,1.962515063861212e-15,1.3749808766396757e-14,2.12218648265723e-15,1.488187381903741e-14
8.056924825340825e-06,0.11306453159213617,0.9,0.0,0.0,0.0,0.0,0.09743153766320449,0.000893801331595708,2.4095576142509402e-06,1.1878324553962214e-05,3.2130495780457004e-05,8.428329219256027e-07,2.9102857229194682e-05,3.3996467758792735e-06,6.182423984832486e-06,0.0002936946978732571,0.0015009404899196622,4.61499619976488e-06,4.5186636367227106e-05,1.0848856526305932e-08,8.039456923477197e-08,2.5246657069462926e-08,4.396579662023387e-09,4.1446858406265065e-05,0.00027087262732989486,0.003469726357797422,0.0004069923205069578,0.0009218113521158051,6.315371633222282e-10,0.0003055216437594706,2.6804355401576888e-11,4.4466336149452965e-08,9.30604684717966e-13,1.3925182674303315e-12,9.731860434292964e-13,2.9002247388273456e-11,1.415218888896959e-13,5.23765387654359e-06,0.0004388930044062557,1.9259186067957717e-13,0.00034393988332113756,1.0312294680432254e-11,5.10727256500629e-13,0.00034570421660415856,2.858238791131376e-11,7.004824488607117e-15,0.0002524568952991586,1.5035693055300154e-15,0.00014963718270377007,7.951832015294241e-16,1.7137867431890877e-15,6.593292927058137e-16,3.5012428776830845e-14,3.784301740069084e-14,8.98084167620544e-05,2.030729068626423e-15,1.4225936005461924e-14,2.192181995915139e-15,1.537077929773252e-14
8.202084124396812e-06,0.11307792615165523,0.9,0.0,0.0,0.0,0.0,0.0973883113334951,0.0009080906326135947,2.4086179405805458e-06,1.1814653716912253e-05,3.2116177194976935e-05,8.424783495687124e-07,2.8990264729389067e-05,3.3982289805280336e-06,6.180599286213543e-06,0.00029878253187495227,0.0015266246781069001,4.613411067071094e-06,4.5167394571447804e-05,1.0844625766180478e-08,8.03632171440597e-08,2.5236036016296322e-08,4.394946089308588e-09,4.0984933739604245e-05,0.0002757020668130744,0.003526754478493431,0.0004142567317985118,0.000934909862465742,6.31313050936627e-10,0.00031100677389158337,2.7217573087437012e-11,4.3946005742390186e-08,9.2966714871087e-13,1.3911429465079593e-12,9.688761295267966e-13,2.9397823189961065e-11,1.398776372787072e-13,5.178404786373175e-06,0.0004443199651512622,1.9250896070961498e-13,0.00034953214458186953,1.0474076186463685e-11,5.105137118253934e-13,0.000351543902527771,2.9048869373860362e-11,7.129853089825949e-15,0.0002593714792699632,1.530562522607929e-15,0.0001537127234247385,8.093604626258514e-16,1.7707707332838168e-15,6.814348037969705e-16,3.6202815718870286e-14,3.906118005323325e-14,9.248930981063898e-05,2.0999869852901468e-15,1.470931686945128e-14,2.2629799960389775e-15,1.586525403317559e-14
8.3472434234528e-06,0.11309127876308181,0.9,0.0,0.0,0.0,0.0,0.09734516194897361,0.0009223395307722983,2.407678813875609e-06,1.1752829854645562e-05,3.210188399061841e-05,8.421242611758468e-07,2.8881006348807063e-05,3.396812981615943e-06,6.178788007319367e-06,0.0003038652754910012,0.0015522398040015587,4.61182990290816e-06,4.514808272321005e-05,1.0840397468192964e-08,8.033188330294043e-08,2.5225429460283282e-08,4.393312827700362e-09,4.053650966285535e-05,0.0002805293617703191,0.0035836042562485634,0.0004215177813420845,0.0009478893015223223,6.310888631782788e-10,0.00031648955414012076,2.762913454459025e-11,4.344075827453503e-08,9.287320155676871e-13,1.389767935040119e-12,9.64683062976114e-13,2.978923226073359e-11,1.3828117624672548e-13,5.120908462735179e-06,0.00044968718667774704,1.924262456835171e-13,0.00035508461315909807,1.0634491220559717e-11,5.102994152914785e-13,0.0003573255475695973,2.951005294376918e-11,7.254823838403658e-15,0.0002663460564904149,1.5575441851323848e-15,0.00015780892393256414,8.235314306516112e-16,1.828517915023088e-15,7.037919585610754e-16,3.741097455250686e-14,4.029287763391494e-14,9.519586047687926e-05,2.1702835687477555e-15,1.51999147596767e-14,2.334569716485517e-15,1.636522319183506e-14
8.492402722508788e-06,0.11310459035067169,0.9,0.0,0.0,0.0,0.0,0.09730208774940036,0.0009365483468439532,2.4067402263724177e-06,1.1692764354091467e-05,3.208761595888898e-05,8.417706462573992e-07,2.8774916529443936e-05,3.3953987413700807e-06,6.176989984338262e-06,0.0003089429917847297,0.0015777875986450235,4.6102526308090546e-06,4.512871642728968e-05,1.0836171597401852e-08,8.030056745235663e-08,2.521483708719933e-08,4.391679880154024e-09,4.0100960170898585e-05,0.00028535451611119467,0.0036402814800685647,0.0004287754762228103,0.0009607518708389428,6.3086460391979e-10,0.0003219699880669997,2.8039052305941412e-11,4.29498957470096e-08,9.27799251045659e-13,1.3883936764663543e-12,9.60601088902209e-13,3.0176550811248014e-11,1.367302925795509e-13,5.065082483083434e-06,0.00045499636108369945,1.92343713782215e-13,0.0003605974299531512,1.079354635806458e-11,5.100845420109584e-13,0.00036304883450076573,2.9965921545090264e-11,7.379736855964408e-15,0.00027338046610001773,1.5845143101809116e-15,0.00016192545747036334,8.376961169716868e-16,1.887023048700776e-15,7.263963947168075e-16,3.863681537874275e-14,4.1537927515283886e-14,9.792786325464938e-05,2.2416136166120017e-15,1.5697693376379937e-14,2.4069405275823972e-15,1.6870612885026355e-14
