Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188)
2.27927169043759e-15,0.11224537200006876,0.9,0.0,0.0,0.0,0.0,0.09999999999938733,1.56913862819968e-13,1.568443288401129e-13,1.0841854141870469e-13,1.0841854300835679e-13,9.390462158958096e-14,9.390466971656107e-14,9.390210973797862e-14,9.390210987009197e-14,8.37292589837324e-14,8.372961776341364e-14,7.580994453418344e-14,7.580994570183479e-14,6.943990295608902e-17,9.095941944855553e-20,3.848223259095252e-20,8.339553341877391e-21,1.2355553042600664e-18,8.317410252883956e-26,7.940136180716654e-21,4.245728231566604e-22,6.1352175464256e-22,1.873457383249621e-21,1.4770857968327162e-25,6.767536098926835e-22,1.8270978613011106e-21,4.655978087571946e-22,3.2802902039504987e-22,4.101289682668231e-22,2.300251308857772e-30,8.782673663217523e-19,3.5869024490864276e-19,1.688837500043791e-27,1.9977975745867563e-22,7.373382851313659e-23,2.6019310833693253e-31,1.1679670215257323e-22,1.5699146382085974e-23,5.937798037454746e-32,5.23884513383797e-31,7.680241712499378e-27,3.091681967934471e-31,6.787422645720285e-35,3.0920980609322876e-31,1.6115463965060024e-35,7.49264928057374e-45,1.627901694821408e-42,7.132816148824095e-51,2.912831333960417e-36,1.4556489251817935e-46,3.0331949562169862e-46,5.884411454351843e-55,1.1924961379548542e-54,2.748990958152998e-43,3.814553868310464e-45,4.3823519802057746e-51,8.413322334617441e-52,5.1256597014546354e-27
4.560523634298671e-15,0.11224537200013761,0.9,0.0,0.0,0.0,0.0,0.09999999999877411,3.1396405624302927e-13,3.1370777511541e-13,2.1693127558963396e-13,2.1693128216101416e-13,1.8789073237356536e-13,1.878909251684986e-13,1.87885800531664e-13,1.878858010625523e-13,1.6753126276142425e-13,1.6753240140089218e-13,1.5168575185583418e-13,1.516857566693465e-13,2.559029584542889e-16,3.639506974553398e-19,1.5402734348893073e-19,3.337944137975829e-20,2.4744830220578047e-18,6.657869533473927e-25,3.1779046899641214e-20,3.1470786058278276e-21,2.455685899808549e-21,7.49801500453586e-21,1.1823620297311576e-24,2.4138374066727023e-21,3.655779100039029e-21,1.6549652543387105e-21,1.1731070612325895e-21,1.4779452493421174e-21,1.6610101295599572e-29,1.3369324756426021e-18,1.13805744183869e-18,6.76481166018134e-27,6.255765551008913e-22,4.6919052981457465e-22,3.001164493310958e-30,4.1751477663494104e-22,1.1281381895295955e-22,8.198641982687268e-31,8.534106398989203e-31,3.0740982332526953e-26,4.785225857340069e-31,5.4340651548025375e-34,4.785838763638704e-31,6.607532931321579e-35,9.820482625952494e-44,3.556364133828518e-41,3.339201764520739e-49,3.734075127373635e-35,2.5372109757560743e-45,6.99155511765668e-45,2.0629507528267858e-53,5.55589811929977e-53,1.2045206716538153e-41,6.033947475309266e-44,1.4044287842525922e-49,6.223545721717542e-50,2.0515996703073655e-26
9.123027522020832e-15,0.11224537200027529,0.9,0.0,0.0,0.0,0.0,0.09999999999754769,6.280644511932373e-13,6.271808931900592e-13,4.339567369338416e-13,4.3395676445875566e-13,3.758626656649261e-13,3.7586343807698543e-13,3.7585317607440116e-13,3.758531782119491e-13,3.351352703138448e-13,3.3513846430680686e-13,3.034373616069356e-13,3.0343738170444923e-13,8.82034578856799e-16,1.4554694404262378e-18,6.16295003748096e-19,1.335571991799972e-19,4.965670769767452e-18,5.3278142281605615e-24,1.2714345231847382e-19,2.1914694371902088e-20,9.825942286545102e-21,2.9996251075082934e-20,9.460494273144075e-24,7.90413411507635e-21,7.313129715392128e-21,5.391128836081769e-21,3.8567619970767214e-21,4.91610854212524e-21,1.1098535686763628e-28,1.7604648488736483e-18,3.190589702760511e-18,2.7137242014775146e-26,1.7276062821875426e-21,2.6528878232018246e-21,2.8511434609625093e-29,1.3717577853207243e-21,7.502468326033648e-22,1.012351792653284e-29,1.4575977616781346e-30,1.230039730728333e-25,6.475353623153524e-31,4.3489036507974456e-33,6.475926354315049e-31,2.676105945113038e-34,1.1272510284490397e-42,6.482174600486624e-40,1.307847740319831e-47,4.266640807793345e-34,4.247551411641719e-44,1.4324661023876181e-43,6.930216026663565e-52,2.3002260350185948e-51,4.408383859746518e-40,8.447595429804693e-43,4.4972158264008874e-48,3.4219102152470713e-48,8.209071060282377e-26
1.3685531409742993e-14,0.11224537200041293,0.9,0.0,0.0,0.0,0.0,0.09999999999632127,9.421648548964087e-13,9.404621820888361e-13,6.50982191280406e-13,6.509822511961686e-13,5.638343106904426e-13,5.638359533789534e-13,5.638205455668769e-13,5.638205501258221e-13,5.027392778633022e-13,5.027447572844011e-13,4.551889664658373e-13,4.551890101535062e-13,1.6994227076016728e-15,3.0921620568568274e-18,1.3097302560252201e-18,2.8383028345527677e-19,7.474265168676991e-18,1.5235236520242447e-23,2.701882545062129e-19,5.807440172981689e-20,2.0882126799756073e-20,6.373994948642009e-20,2.7050823282315024e-23,1.4761681839056757e-20,1.097046872490201e-20,1.0037465748758341e-20,7.2200406633401e-21,9.267932844874504e-21,2.879783486188311e-28,1.9560102341921194e-18,5.471108966026614e-18,5.780156787557535e-26,2.940290275517802e-21,6.369150850604638e-21,8.289590739800378e-29,2.56700975264055e-21,1.942681216270945e-21,3.303503399762136e-29,2.2297782043474322e-30,2.6140847464093147e-25,7.3823099406946285e-31,1.2436359430083608e-32,7.38243168318995e-31,6.040964705599341e-34,3.746846292006268e-42,2.48361572197995e-39,5.571056992357788e-47,1.3613658779157764e-33,1.62872983976207e-43,5.774244196586535e-43,2.820586575334813e-51,9.875428526374298e-51,2.083239530250099e-39,3.00374756641926e-42,1.9883577190119497e-47,1.490670853166666e-47,1.7445946481943058e-25
1.8248035297465155e-14,0.1122453720005506,0.9,0.0,0.0,0.0,0.0,0.09999999999509485,1.2562652677925842e-12,1.2535984318019301e-12,8.680076386293308e-13,8.680077426731327e-13,7.518056674608781e-13,7.518084713471752e-13,7.517879090049711e-13,7.517879168041717e-13,6.703432854097963e-13,6.703511577466544e-13,6.069405664325394e-13,6.069406422312308e-13,2.6612745661893837e-15,5.2737476848582e-18,2.2343232542925754e-18,4.841960390956884e-19,1.000334491674699e-17,3.2136562987732127e-23,4.609087704406221e-19,1.1470004811946547e-19,3.562423948011211e-20,1.0872545294082724e-19,5.705571957398211e-23,2.254643972597002e-20,1.4627796430144885e-20,1.5294085560030262e-20,1.1048230210910273e-20,1.426064525471687e-20,5.59199224444113e-28,2.0462937858900373e-18,7.856890074062861e-18,9.884183354778689e-26,4.2018664509635e-21,1.1679741704526323e-20,1.7276897655809187e-28,3.92689944788249e-21,3.766488069179246e-21,7.548247885126277e-29,3.29344840783305e-30,4.459544884424851e-25,7.928074126807026e-31,2.623329995878401e-32,7.927290148218837e-31,1.0760615626565245e-33,9.295884321185888e-42,6.856023185908751e-39,2.1310196745084267e-46,3.075420988691683e-33,4.632084291919401e-43,1.6842638614966344e-42,1.141266132286607e-50,4.0126304099200245e-50,6.615990817142998e-39,7.906954032527294e-42,6.795602042733494e-47,6.376243536822798e-47,2.9762225982604306e-25
2.7373043072909477e-14,0.11224537200082592,0.9,0.0,0.0,0.0,0.0,0.099999999992642,1.8844661160076486e-12,1.8796331085058634e-12,1.302058516904153e-12,1.3020587373201392e-12,1.1277477045181092e-12,1.1277535140880552e-12,1.127722621663353e-12,1.1277226378734172e-12,1.0055513004958304e-12,1.0055640602817608e-12,9.10443754884251e-13,9.10443915320683e-13,4.821444360126761e-15,1.0915107020827259e-17,4.625991787007333e-18,1.0024837474596076e-18,1.511633590549503e-17,8.777707795594421e-23,9.542314864360725e-19,2.82722237111674e-19,7.37591127332412e-20,2.250689475843798e-19,1.5582148169995295e-22,3.944476353277801e-20,2.1942426373013377e-20,2.666994669640238e-20,1.937798282332665e-20,2.5203292307623006e-20,1.3455530892124262e-27,2.130687682759394e-18,1.2724625518987332e-17,2.0557026923663875e-25,6.7675471100980625e-21,2.611493193761888e-20,4.494101859141643e-28,6.884733562962835e-21,9.044234011416637e-21,2.2362659593743283e-28,6.307745959470161e-30,9.23337824857167e-25,8.690944791525343e-31,7.165523649975269e-32,8.687038543754352e-31,2.425396624549064e-33,3.3435306059977153e-41,2.912161079907988e-38,1.501944468664589e-45,9.072292929547532e-33,2.1366958463034216e-42,8.03523523476716e-42,8.6832982455373e-50,3.1856076316257513e-49,3.419514026330326e-38,3.124847111105013e-41,4.17910084436854e-46,5.1078422625655355e-46,6.162195798516207e-25
3.64980508483538e-14,0.11224537200110123,0.9,0.0,0.0,0.0,0.0,0.09999999999018916,2.5126669999661413e-12,2.5053781255917376e-12,1.736109369446169e-12,1.7361097506937951e-12,1.503688681648005e-12,1.5036985678988105e-12,1.503657312037817e-12,1.5036573396897762e-12,1.3407593155709676e-12,1.3407770485393923e-12,1.2139469253456009e-12,1.2139472027120808e-12,7.269143184410262e-15,1.8558678392251987e-17,7.867628009915854e-18,1.7049580201065086e-18,2.0320708768866917e-17,1.8366040169485863e-22,1.6228503119425249e-18,5.420146456198005e-19,1.2544845889694243e-19,3.8272220455700697e-19,3.259971383601591e-22,5.78152934520524e-20,2.9257017684944716e-20,3.89923161487066e-20,2.8459335928619565e-20,3.723760230784831e-20,2.5307408805823847e-27,2.1380201897278643e-18,1.7669422387129364e-17,3.512738336074425e-25,9.36604706458767e-21,4.6560009147334215e-20,8.880043910126894e-28,1.0107961121714748e-20,1.6983799386274098e-20,4.884948285481418e-28,1.0848074043256099e-29,1.5703999708078153e-24,9.19245418233367e-31,1.4993157904894573e-31,9.183057314094362e-31,4.3180396477423734e-33,7.912383476115513e-41,7.634173905260686e-38,5.0177081138712666e-45,1.992130611213229e-32,5.792871756737139e-42,2.2491901104006087e-41,2.9659305342256917e-49,1.1177850587044071e-48,1.0652415628844177e-37,7.77494838087649e-41,1.4030190073997226e-45,1.7808126479959932e-45,1.0480575751850146e-24
5.474806639924244e-14,0.11224537200165188,0.9,0.0,0.0,0.0,0.0,0.09999999998528346,3.7690688886566654e-12,3.756471971001544e-12,2.604210990032675e-12,2.604211841153428e-12,2.2555671559223642e-12,2.255588714277115e-12,2.255526619581088e-12,2.2555266801027494e-12,2.011175345685461e-12,2.0112030722400403e-12,1.8209532071942483e-12,1.82095382617555e-12,1.2553701288977046e-14,4.041618659256942e-17,1.7141489765731687e-17,3.714600983400159e-18,3.106617681528708e-17,5.799302044235868e-22,3.535642644174913e-18,1.3967545934179552e-18,2.7333530488418927e-19,8.335243910036373e-19,1.0290474917721204e-21,9.598593528020003e-20,4.388609007954909e-20,6.452406491733395e-20,4.7371946424170255e-20,6.248365648977733e-20,6.306026813407523e-27,2.1346493795698286e-18,2.7577052055095873e-17,7.752945876786715e-25,1.4569209194846174e-20,1.072861381071916e-19,2.3551611184575982e-27,1.681806274936755e-20,4.221122708301152e-20,1.5645027091508942e-27,2.570321731358935e-29,3.421690226563764e-24,1.0151320954371837e-30,4.7345834345832465e-31,1.0119090472116979e-30,9.728246463948084e-33,2.765449572968891e-40,3.181251953897257e-37,3.217378382164712e-44,6.752254204406742e-32,2.8650906298482747e-41,1.162726751975861e-40,2.1698389035708047e-48,8.689419122659654e-48,6.993610674035316e-37,2.9641656809748987e-40,1.083839213063262e-44,1.211355564852089e-44,2.2835763844705937e-24
7.117308039504222e-14,0.11224537200214747,0.9,0.0,0.0,0.0,0.0,0.09999999998086834,4.899830725395124e-12,4.8821933919704194e-12,3.3855023533388473e-12,3.385503794879025e-12,2.9322538614566203e-12,2.9322898903315816e-12,2.9322089138720736e-12,2.9322090152310296e-12,2.614549772748183e-12,2.614586531956107e-12,2.367258794286487e-12,2.3672598425741226e-12,1.756491305533358e-14,6.749028077821758e-17,2.863241499110216e-17,6.20463571586927e-18,4.1128758784102516e-17,1.222545540607357e-21,5.905738832141526e-18,2.55688832036733e-18,4.56590459204812e-19,1.3918228625207416e-18,2.1688056257584043e-21,1.3113528402058688e-19,5.705214449934988e-20,8.7988445351548e-20,6.481599247264861e-20,8.58936599455122e-20,1.1310890474190027e-26,2.1262334950267117e-18,3.6499301036257686e-17,1.3101164537814953e-24,1.9253610166431648e-20,1.8429853979196997e-19,4.354725432608969e-27,2.30054636276824e-20,7.559946451304186e-20,3.232677806250726e-27,4.5796533348432763e-29,5.715731251438755e-24,1.1020742647632502e-30,9.981410621375802e-31,1.095140531034732e-30,1.6451198393089665e-32,6.1792680200592945e-40,7.739779204485776e-37,1.0118623665755084e-43,1.4721347545112877e-31,7.867222520795995e-41,3.2455400019398086e-40,7.650919220567874e-48,3.1093524746650806e-47,2.10930514500749e-36,6.919775172389289e-40,3.6370032939887175e-44,3.9135905464696035e-44,3.814579290845542e-24
8.7598094390842e-14,0.11224537200264303,0.9,0.0,0.0,0.0,0.0,0.09999999997645322,6.030592692984031e-12,6.0078395514298315e-12,4.1667936261222885e-12,4.166795817777902e-12,3.6089368397188384e-12,3.6089911090718673e-12,3.6088911297453003e-12,3.608891282631594e-12,3.217924199772573e-12,3.2179700176388396e-12,2.913564318092321e-12,2.9135659118865977e-12,2.2643838184974606e-14,1.0159902783476194e-16,4.311213090474802e-17,9.342271632479515e-18,5.157539491353889e-17,2.2237809009620393e-21,8.892393338359057e-18,4.10008215563965e-18,6.875274934149727e-19,2.0949876337234043e-18,3.944054044524383e-21,1.6635116089420653e-19,7.021811506553197e-20,1.1148437061725732e-19,8.230142174390166e-20,1.0939961952961412e-19,1.7864070401343776e-26,2.123356287192994e-18,4.541601146483113e-17,1.996551630001658e-24,2.393566720563262e-20,2.82570298893063e-19,7.011996596384396e-27,2.920704405665839e-20,1.1927086102030918e-19,5.664037909373536e-27,7.248580008118722e-29,8.606667924921894e-24,1.1940465828972957e-30,1.8156811355283596e-30,1.1813280011508718e-30,2.4930094694062243e-32,1.1640773495321539e-39,1.5471347441883818e-36,2.4857349621399834e-43,2.7390761253360466e-31,1.7322457497860101e-40,7.242514716182778e-40,2.032986179623453e-47,8.39031973962869e-47,5.0671174850294685e-36,1.3425633473544173e-39,9.70070020517872e-44,9.780931438816278e-44,5.743939876334416e-24
1.2044812238244156e-13,0.1122453720036342,0.9,0.0,0.0,0.0,0.0,0.09999999996762296,8.292117283877094e-12,8.259087838600867e-12,5.729375718456118e-12,5.729380210222693e-12,4.962284140171189e-12,4.962393760901031e-12,4.962255169120441e-12,4.962255478330704e-12,4.4246730536294275e-12,4.424737140759346e-12,4.0061750488389314e-12,4.0061783157665755e-12,3.2807923631472574e-14,2.050203130359865e-16,8.70306680168743e-17,1.8858551732449292e-17,7.441600150612796e-17,6.96332443627503e-21,1.795266414250092e-17,9.126223865728944e-18,1.3881373210189314e-18,4.224680809746364e-18,1.2338366304156924e-20,2.36548376300147e-19,9.65498738365016e-20,1.5832112026575595e-19,1.1715599796349173e-19,1.5626445644793417e-19,3.874219146339486e-26,2.123692040518507e-18,6.324334284124305e-17,4.194734136466278e-24,3.3297530718488727e-20,5.855466353789732e-19,1.5629751260317237e-26,4.1568930486216766e-20,2.582121053905512e-19,1.4745438834063792e-26,1.5925320387145226e-28,1.7377105369111764e-23,1.4039170956505977e-30,5.686493527714375e-30,1.3638275681307064e-30,4.716344093178825e-32,3.3283747150547234e-39,4.909913621140777e-36,1.1962877434699689e-42,8.9261533378e-31,7.622257860427422e-40,3.275041621819676e-39,1.3345185522866142e-46,5.708690173570047e-46,2.822444578427842e-35,4.0250075340740305e-39,7.230639897671112e-43,4.827384838349709e-43,1.1597176027284216e-23
1.8614817836564067e-13,0.11224537200561652,0.9,0.0,0.0,0.0,0.0,0.09999999994996246,1.281516856432833e-11,1.2761509877207986e-11,8.854538452095539e-12,8.854550104454292e-12,7.66891905055805e-12,7.669199750456125e-12,7.668981993511597e-12,7.668982784091687e-12,6.8381707607286914e-12,6.838271892863192e-12,6.191395495886839e-12,6.1914039724454865e-12,5.308972166381139e-14,5.244666131727065e-16,2.2272554874767403e-16,4.825809086124292e-17,1.2635237143908544e-16,3.121982921424076e-20,4.595602647706605e-17,2.5392810400744518e-17,3.553671524354318e-18,1.0787457585207985e-17,5.520706145470816e-20,3.7680312193337045e-19,1.4921433547873358e-19,2.519120907458331e-19,1.8678926017825952e-19,2.4986410292153875e-19,1.0536396269622577e-25,2.1237308578575297e-18,9.88986409134709e-17,1.1659407511875901e-23,5.2021566187237625e-20,1.5322374002284324e-18,4.342987661724177e-26,6.62661676521552e-20,7.011818922856632e-19,4.6946797035639185e-26,4.397429987172868e-28,4.4485895944212505e-23,1.9517709274454472e-30,2.5505276110822246e-29,1.771977425234661e-30,1.126934321816844e-31,1.346856390765388e-38,2.156687092513346e-35,8.803806831276045e-42,4.130639645366254e-30,5.2836497234049846e-39,2.3125807185630349e-38,1.5330549730242308e-45,6.70009098066935e-45,2.2972903420038617e-34,1.6930925050482896e-38,8.929102791002452e-42,3.627325761011516e-42,2.968910499231966e-23
2.518482343488398e-13,0.11224537200759885,0.9,0.0,0.0,0.0,0.0,0.09999999993230196,1.733822194332193e-11,1.72638197302258e-11,1.1979699734707388e-11,1.1979721107923472e-11,1.0375494302495294e-11,1.0376006425795311e-11,1.0375707565121693e-11,1.0375709004215809e-11,9.251668467213508e-12,9.251807150210485e-12,8.376614928489902e-12,8.376630477976826e-12,7.336288671836862e-14,9.564293117155876e-16,4.062488996540097e-16,8.801670210087624e-17,1.845555690397544e-16,7.546064711961726e-20,8.3842123235446e-17,4.787105492314756e-17,6.483520469460031e-18,1.964288426850177e-17,1.3326667640326786e-19,5.170400937330666e-19,2.0188106863406478e-19,3.454928714020405e-19,2.5641262616970406e-19,3.43445530241083e-19,1.9684741759509316e-25,2.123734129711685e-18,1.3455397753150196e-16,2.256262228282224e-23,7.074562402820338e-20,2.8196666635014662e-18,8.179246745060297e-26,9.095995789983633e-20,1.309215952626989e-18,9.323711596806127e-26,8.27142524059461e-28,8.116260685649003e-23,2.6727795095001554e-30,6.166379063692857e-29,2.238768792090349e-30,2.0631035467044495e-31,3.2482021232835846e-38,5.35294921393475e-35,2.660452743893822e-41,1.0089343754968383e-29,1.607777423210063e-38,7.075808444092944e-38,5.3280678860339635e-45,2.342035967883317e-44,7.27001668566276e-34,4.1392165066497794e-38,3.2954253979005573e-41,1.1022090050892456e-41,5.416649238131409e-23
3.83248346315238e-13,0.11224537201156348,0.9,0.0,0.0,0.0,0.0,0.09999999989698095,2.638433709540535e-11,2.626796216170244e-11,1.8230016495826206e-11,1.8230067551517514e-11,1.5788406428798473e-11,1.5789622519535647e-11,1.5789153709694722e-11,1.5789157101919562e-11,1.4078663877725352e-11,1.407887968573234e-11,1.2747049735920418e-11,1.274708688440804e-11,1.1390391983777147e-13,2.2697212717927376e-15,9.643750777911147e-16,2.0890705406936276e-16,3.261398171924754e-16,2.854712062282516e-19,1.991445378255543e-16,1.1767092994300056e-16,1.5400478875824992e-17,4.643921067838643e-17,5.0235980321762e-19,7.97509432747993e-19,3.072342830705499e-19,5.32651866703303e-19,3.956566906892661e-19,5.306029755608499e-19,4.792589157945583e-25,2.1237366475415068e-18,2.0586466976971225e-16,6.109814295427082e-23,1.0819376797464903e-19,6.757480208687555e-18,2.0076636803933975e-25,1.4034661391925396e-19,3.1855288164343556e-18,2.422404018396606e-25,2.029524651213371e-27,1.9278774691039007e-22,5.1628260952808645e-30,2.334403589573145e-28,3.5290617052697164e-30,4.778444669417658e-31,1.2234574937127757e-37,2.097172547151976e-34,1.8043916869561771e-40,3.865004320596394e-29,9.91391774463638e-38,4.40635075778701e-37,6.055742563290065e-44,2.6901720716730314e-43,4.560805764344489e-33,1.5861475592479015e-37,3.4118605786395228e-40,7.559455294760254e-41,1.2866311475557686e-22
5.015084470849964e-13,0.11224537201513167,0.9,0.0,0.0,0.0,0.0,0.09999999986519205,3.452584751265551e-11,3.4371303067468485e-11,2.3855296892535113e-11,2.385538293430244e-11,2.065983497527491e-11,2.066187921961829e-11,2.0661251211003798e-11,2.0661256882137692e-11,1.842295974520072e-11,1.8423246600037113e-11,1.6680437784917045e-11,1.668050039282111e-11,1.5038883477827151e-13,3.814161350377248e-15,1.620866152074868e-15,3.5108248555004157e-16,4.739833480192938e-16,6.024696668883876e-19,3.3484697759078794e-16,2.0055711811614992e-16,2.589526379066077e-17,7.783412762683069e-17,1.0580002714392716e-18,1.0499317522714383e-18,4.0207581031317566e-19,7.010949108587264e-19,5.209762630746535e-19,6.990443830334659e-19,8.137561608510038e-25,2.123738878941911e-18,2.700443070602741e-16,1.1143743836048776e-22,1.4189711903715993e-19,1.1402448503774674e-17,3.419695019628608e-25,1.8479457556781558e-19,5.407526850263156e-18,4.219279688735644e-25,3.457032540198987e-27,3.241646188231435e-22,8.503499444873226e-30,4.928627735497119e-28,5.0660110486057415e-30,8.180268823167302e-31,2.7005363140501137e-37,4.6971266741299035e-34,5.188092822572202e-40,8.193452052772495e-29,2.7355874051379003e-37,1.220432911603916e-36,2.153051543428146e-43,9.601421346683467e-43,1.2229917772052539e-32,3.5228339191144835e-37,1.1319606999454547e-39,2.1809032572852105e-40,2.163416717881039e-22
6.197685478547548e-13,0.11224537201869987,0.9,0.0,0.0,0.0,0.0,0.09999999983340314,4.266736510678775e-11,4.247423439064578e-11,2.94805723267812e-11,2.9480702109979255e-11,2.5531060127320134e-11,2.5534138264984933e-11,2.553334445855464e-11,2.553335294951362e-11,2.2767255610574698e-11,2.2767615242138903e-11,2.061382236454829e-11,2.061391680424273e-11,1.8687187677234257e-13,5.741669974325632e-15,2.440347585653487e-15,5.285289643774639e-16,6.435351818741849e-16,1.091008246625247e-18,5.043463268489675e-16,3.04681908196847e-16,3.9003988913448247e-17,1.168601704947066e-16,1.9118547366960788e-18,1.3023542717560108e-18,4.969516982831342e-19,8.69538056809072e-19,6.462959144563051e-19,8.674858406981536e-19,1.2332778152450703e-24,2.123741182982528e-18,3.342239619617638e-16,1.8095883750868585e-22,1.7560049282565474e-19,1.721273596969665e-17,5.192949891078124e-25,2.292425654052335e-19,8.194029824501388e-18,6.498676904375209e-25,5.2500810478142556e-27,4.88263619586177e-22,1.3311699332398112e-29,8.928956933652614e-28,7.106492870019934e-30,1.2449571726235573e-30,4.882713879279502e-37,8.579696791065538e-34,1.0754797458716751e-39,1.4883682290772088e-28,5.705697128233394e-37,2.553766182994707e-36,4.899180835851366e-43,2.191773633603093e-42,2.652859903699057e-32,6.391608519212735e-37,2.8045988418064552e-39,4.526972967666046e-40,3.2585836415411477e-22
7.380286486245132e-13,0.11224537202226806,0.9,0.0,0.0,0.0,0.0,0.09999999980161424,5.0808889480240974e-11,5.057677929274983e-11,3.510584307345903e-11,3.5106024868262254e-11,3.0402093333719646e-11,3.040639952571592e-11,3.040543369662577e-11,3.040544550971868e-11,2.7111551473963687e-11,2.71119855163313e-11,2.454720366699889e-11,2.4547335957860588e-11,2.2335317379914892e-13,8.03053137690709e-15,3.4136242226206043e-15,7.392478703497213e-16,8.33671456682438e-16,1.7710955714727174e-18,7.057699283847179e-16,4.288678665874197e-16,5.458185871845703e-17,1.6303557191442075e-16,3.097492992572617e-18,1.5547769981890144e-18,5.918677310981584e-19,1.0379813083549521e-18,7.716156512520731e-19,1.035927370342153e-18,1.733114071044682e-24,2.1237435592143567e-18,3.9840363564242457e-16,2.7074707724256957e-22,2.0930388807898065e-19,2.4123791591500603e-17,7.307418883698361e-25,2.736905855905645e-19,1.1513767908485245e-17,9.233869667060234e-25,7.38840519633839e-27,6.832721661908802e-22,1.975263377650656e-29,1.4500532435920797e-27,9.709247357472535e-30,1.766996781177519e-30,8.177069998742027e-37,1.4478310282754498e-33,2.1583555822993984e-39,2.421541591191303e-28,1.1074812949178452e-36,4.969113903912169e-36,1.1472886418693317e-42,5.1432549978410185e-42,5.038015381029998e-32,1.0733782606716612e-36,6.139388900147e-39,9.100728010854575e-40,4.560035003872232e-22
9.7454885016403e-13,0.11224537202940447,0.9,0.0,0.0,0.0,0.0,0.09999999973803643,6.709195368725065e-11,6.678098928667062e-11,4.6356373876912393e-11,4.635667855437017e-11,4.014372254290661e-11,4.015092709926135e-11,4.014960305395624e-11,4.0149622632096094e-11,3.580014319621493e-11,3.580072978667806e-11,3.2413958798357535e-11,3.241418051861579e-11,2.9631180687519967e-13,1.3430881922645437e-14,5.710424389680602e-15,1.2364335897804537e-15,1.261112145027786e-15,3.653204737310545e-18,1.1814183291009357e-15,7.229861951129729e-16,9.136844064727082e-17,2.71521386705307e-16,6.368727070766617e-18,2.05962293110466e-18,7.818136392287916e-19,1.3748680563915734e-18,1.0222553245489666e-18,1.372810605473674e-18,2.9159426598939353e-24,2.123748477975221e-18,5.267630320570861e-16,5.027710350431905e-22,2.76710727532345e-19,4.0456186394917605e-17,1.2314490020589728e-24,3.625866968794931e-19,1.936927801087943e-17,1.5743691285203644e-24,1.2452401539779358e-26,1.1437779905640317e-21,3.7063288759134614e-29,2.9928874746868064e-27,1.6446863096031627e-29,3.090392590499103e-30,1.8622006935964823e-36,3.329931681686239e-33,6.626572058913726e-39,5.008865187923406e-28,3.1973712664636975e-36,1.440920714365145e-35,4.55287603474001e-42,2.0508305178827025e-41,1.335878987088547e-31,2.4532284214610365e-36,2.0873759468692556e-38,2.8004135130249786e-39,7.633365916948724e-22
1e-12,0.11224537203654093,0.9,0.0,0.0,0.0,0.0,0.09999999973119504,6.884412139821143e-11,6.852458539186086e-11,4.756700493136109e-11,4.756732465346978e-11,4.1191944572713186e-11,4.1199503690867395e-11,4.1198139732189565e-11,4.119816025226615e-11,3.6735093565121256e-11,3.6735696930731344e-11,3.3260473351977466e-11,3.326070602137856e-11,3.041622597964674e-13,1.409134564905993e-14,5.991369870840461e-15,1.2972408608187741e-15,1.311681090688432e-15,3.912720505544249e-18,1.2396332759874787e-15,7.590538840971227e-16,9.587082506934156e-17,2.8474077416351224e-16,6.8186458498641465e-18,2.113947764003263e-18,8.022658121625648e-19,1.4111193390694098e-18,1.0492258428665232e-18,1.4090615033896028e-18,3.0609145945310104e-24,2.1237490233585166e-18,5.405753637093902e-16,5.332883179955508e-22,2.8396415737862144e-19,4.245613816405444e-17,1.292844690071002e-24,3.7215251767784375e-19,2.0332044312565435e-17,1.6544594330329846e-24,1.307337039575443e-26,1.2001402459386116e-21,3.940786812376039e-29,3.205728447558785e-27,1.7339162092613614e-29,3.254104902305611e-30,2.007347638396891e-36,3.593238921540919e-33,7.328681413013247e-39,5.366092233513463e-28,3.516243129469374e-36,1.5854272490325878e-35,5.1386060886430747e-42,2.316004692256968e-41,1.4683121085425214e-31,2.64519314696939e-36,2.354340755624025e-38,3.097603539887443e-39,8.009517136396414e-22
