Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017)
6.014845176160667e-10,0.11224539025772685,0.9,0.0,0.0,0.0,0.0,0.09999983831775289,4.1496350406020514e-08,3.9756186737269814e-08,2.8550204171616822e-08,2.8655524176385402e-08,2.381773387911423e-08,2.4809439711280332e-08,2.4739077833482692e-08,2.473468896034864e-08,2.209556432914906e-08,2.211720514669835e-08,1.9963283941951617e-08,2.0041253127320363e-08,1.7899503337282521e-10,1.1357499057959107e-09,5.840497451986967e-10,1.0545875499455931e-10,5.463239706614668e-10,2.146374025630594e-10,4.094171757419944e-10,2.525701064386835e-10,3.2054869773375985e-11,4.448262219412446e-12,7.911795625710931e-11,1.2865448531243857e-15,2.3353285138069893e-13,8.580390735862781e-16,6.385078327866759e-16,8.576835198387634e-16,1.0426214664033218e-18,4.0548625637151996e-18,4.2075428092777296e-13,9.444721386773285e-14,1.7168484541901008e-16,1.4294048406810762e-11,4.430693977085509e-19,2.2646441970685384e-16,6.925167179813006e-12,5.918932918741537e-19,4.347029929464732e-21,4.051974485534473e-16,3.8936301484822627e-22,5.468788615844455e-19,6.300970239674137e-22,1.1810008879026256e-24,4.067237818263536e-28,1.008315798536009e-24,8.225877818623551e-28,9.317516855453985e-20,2.4592989892996188e-26,5.271614001429078e-25,1.98846894541347e-29,4.266189248739901e-28,5.1677378038648455e-22,5.425057015811397e-28,1.2222064019150438e-24,3.4991950959768755e-28,2.7153365272088084e-16,3.0370777382666284e-18,8.467746292871937e-30,1.8153304845786344e-28,2.1205278256419258e-18
6.299855191822046e-10,0.11224539112860316,0.9,0.0,0.0,0.0,0.0,0.09999983065650678,4.346698501908893e-08,4.161526298955696e-08,2.990003019720576e-08,3.001551275657184e-08,2.4923737770603147e-08,2.598643593709221e-08,2.590927479307774e-08,2.590447499121381e-08,2.3142548792467894e-08,2.316627962770531e-08,2.09071290158582e-08,2.0992656357123587e-08,1.8736538526521038e-10,1.1978792193148073e-09,6.172339165649919e-10,1.1120605889118578e-10,6.021163636213219e-10,2.382591937507622e-10,4.4901995858581666e-10,2.769179326551918e-10,3.516592443839926e-11,4.663704262626768e-12,8.697208281591003e-11,1.3476428897889535e-15,2.656487525549113e-13,8.987620821162437e-16,6.688196720573169e-16,8.983739331730312e-16,1.1438137325092368e-18,4.2516011870585105e-18,4.5091003744158654e-13,1.0915774385411318e-13,1.798330414779145e-16,1.5681538936564744e-11,4.860777906935092e-19,2.3721536906556347e-16,7.597442337383328e-12,6.493551110544091e-19,4.766084811331478e-21,4.449503378205114e-16,4.280155043643527e-22,6.285461313332552e-19,6.994419059292427e-22,1.295763936819236e-24,4.673680834051295e-28,1.1584167714280093e-24,9.894180228730313e-28,1.0718169830198371e-19,2.831820856573421e-26,6.129678331456876e-25,2.3980137689817846e-29,5.195324450878931e-28,5.941817635075281e-22,6.234010479604168e-28,1.540640991834292e-24,4.208924264873559e-28,2.983083901955817e-16,3.3301019828290495e-18,1.0211889480942985e-29,2.2107195714880066e-28,2.3251212268424343e-18
6.584865207483425e-10,0.11224539200000144,0.9,0.0,0.0,0.0,0.0,0.09999982299525732,4.543801302996555e-08,4.34728945935615e-08,3.124958437404412e-08,3.1375693862468866e-08,2.6028256231711318e-08,2.7163559655438928e-08,2.7079284307861415e-08,2.7074057388702734e-08,2.4189533140151948e-08,2.4215450967646647e-08,2.1850784032149733e-08,2.1944218548079115e-08,1.9572923272725298e-10,1.2599732320185091e-09,6.504005307770192e-10,1.1694683136503267e-10,6.606407895195362e-10,2.6313346894632074e-10,4.904435597226994e-10,3.023778879290951e-10,3.842116007557758e-11,4.8791119251399394e-12,9.519758307704978e-11,1.408753113160938e-15,3.0025420957168457e-13,9.394908487041595e-16,6.991365707434681e-16,9.390687472413172e-16,1.2496957896658986e-18,4.457953531075973e-18,4.825275033240011e-13,1.253331605936984e-13,1.8798239103005726e-16,1.713335777710261e-11,5.310802098890652e-19,2.4796811470105284e-16,8.30089502402505e-12,7.094818946840715e-19,5.204280775038779e-21,4.866273303397116e-16,4.684956491593796e-22,7.179917564359188e-19,7.724636305732815e-22,1.4158654074848826e-24,5.337638100154037e-28,1.3226969079048056e-24,1.1803955738860318e-27,1.2254488316728945e-19,3.240198829595293e-26,7.076591199524635e-25,2.8677823452457523e-29,6.268848638432529e-28,6.789457776371918e-22,7.119693941701141e-28,1.9222478525849607e-24,5.021393051471234e-28,3.264054375278382e-16,3.636521537137252e-18,1.2212539659997478e-29,2.6675595396409726e-28,2.5390674103873413e-18
6.869875223144804e-10,0.11224539287192144,0.9,0.0,0.0,0.0,0.0,0.09999981533400437,4.740943437012932e-08,4.532908624640101e-08,3.2598866757165084e-08,3.273606714063904e-08,2.713129744466973e-08,2.8340810795964174e-08,2.8249106177484105e-08,2.8243436183063524e-08,2.5236517372200837e-08,2.5264719250808932e-08,2.2794249029086822e-08,2.2895939664498537e-08,2.0408659691007307e-10,1.3220283791071e-09,6.835435232497729e-10,1.2268075938810502e-10,7.218947527825644e-10,2.892587678729644e-10,5.336871683919088e-10,3.2894910917464456e-10,4.1820592297116655e-11,5.0944850020908585e-12,1.0379439769497996e-10,1.4698755211119483e-15,3.373921154239668e-13,9.802253627647553e-16,7.294585277063826e-16,9.797679596096142e-16,1.3602681445066348e-18,4.6739108117969266e-18,5.156763639949474e-13,1.4304345009561427e-13,1.96132891957862e-16,1.8649513988009434e-11,5.780769356168399e-19,2.587226562100393e-16,9.035530444256853e-12,7.722740869565714e-19,5.661602968958001e-21,5.302398491329251e-16,5.108031591369573e-22,8.15575772185354e-19,8.491579129000117e-22,1.5413076330266965e-24,6.06172286539457e-28,1.5017927348429223e-24,1.3977397110606802e-27,1.3933172902946566e-19,3.6860830056458735e-26,8.116712457464821e-25,3.403407162279629e-29,7.500982642623325e-28,7.713979541627946e-22,8.085595116270356e-28,2.3759948959141437e-24,5.94604596326671e-28,3.558361997182692e-16,3.956326005091168e-18,1.4493692279404424e-29,3.1919039657094333e-28,2.762359117582145e-18
7.154885238806184e-10,0.1122453937443627,0.9,0.0,0.0,0.0,0.0,0.09999980767274783,4.9381248971068915e-08,4.718384162127099e-08,3.3947877401604735e-08,3.40966322393835e-08,2.823286813142082e-08,2.9518189288330797e-08,2.9418740202502016e-08,2.9412611404541816e-08,2.6283501488614147e-08,2.6314084561396246e-08,2.373752404492233e-08,2.3847819670662114e-08,2.124374943538898e-10,1.3840421210013502e-09,7.16658248661285e-10,1.2840762607016873e-10,7.858757069815884e-10,3.166335734197672e-10,5.787499763902969e-10,3.56630735784609e-10,4.536423670660426e-11,5.309823446053037e-12,1.1276246712716268e-10,1.5310101115138976e-15,3.771017293921742e-13,1.0209656137648291e-15,7.597855418063182e-16,1.0204715678445805e-15,1.4755313033841554e-18,4.8994640662912735e-18,5.504262261751271e-13,1.6235853370036127e-13,2.042845421541693e-16,2.02300166121956e-11,6.270682476814271e-19,2.694789931888868e-16,9.801353801428159e-12,8.377321319651711e-19,6.138036584109382e-21,5.757998214984586e-16,5.549377432279398e-22,9.216592832080036e-19,9.295203010594454e-22,1.6720929473462222e-24,6.848549349884934e-28,1.696340384887837e-24,1.6437664073798592e-27,1.5760999297878387e-19,4.171123773598455e-26,9.254395196299816e-25,4.0107723657622055e-29,8.90660573110611e-28,8.718702187990227e-22,9.135203140931836e-28,2.9116618491733186e-24,6.99273928749275e-28,3.866125950862949e-16,4.289505020574901e-18,1.7080415581166005e-29,3.790086887068393e-28,2.9949891106676935e-18
7.439895254467563e-10,0.11224539461732494,0.9,0.0,0.0,0.0,0.0,0.09999980001148757,5.1353456764282636e-08,4.903716364764607e-08,3.5296616362402085e-08,3.545738880844945e-08,2.9332973887662107e-08,3.069569506222085e-08,3.058818618421593e-08,3.058158308338078e-08,2.7330485489391453e-08,2.736354698352916e-08,2.468060911790147e-08,2.4799858530818933e-08,2.207819382498166e-10,1.4460126625460265e-09,7.49741157332937e-10,1.341272835917003e-10,8.525810710236977e-10,3.4525632857719206e-10,6.256311776122283e-10,3.854219091316755e-10,4.9052108899012444e-11,5.525127322011334e-12,1.221017316725238e-10,1.5921568822389967e-15,4.194189622796384e-13,1.061711591214484e-15,7.901176119025382e-16,1.061179569513537e-15,1.5954857723706205e-18,5.134604209646717e-18,5.868466168880437e-13,1.8334826706588734e-13,2.124373395204836e-16,2.1874874675970653e-11,6.780544253726794e-19,2.8023712523360634e-16,1.05983702977181e-11,9.058564737028749e-19,6.63356684558073e-21,6.23319678523425e-16,6.00899109579682e-22,1.036604508460215e-18,1.0135462260673886e-21,1.808223685118696e-24,7.700732744729433e-28,1.9069755956581602e-24,1.9208882252501545e-27,1.7744821586557148e-19,4.6969718405078464e-26,1.0493986005451524e-24,4.696013779135516e-29,1.050125441483921e-27,9.80694291281355e-22,1.0272008577636685e-27,3.539875545522036e-24,8.171740654765523e-28,4.187470546779464e-16,4.636048241409789e-18,1.9998850739520726e-29,4.468722308175577e-28,3.2369501685981248e-18
7.724905270128942e-10,0.11224539549080773,0.9,0.0,0.0,0.0,0.0,0.09999979235022352,5.3326057681278485e-08,5.0889054726990846e-08,3.664508369459912e-08,3.6818336498799346e-08,3.0431619446159827e-08,3.187332804733556e-08,3.175744392457196e-08,3.175035124982107e-08,2.8377469374532297e-08,2.8413106601244098e-08,2.5623504286261722e-08,2.5752056209186988e-08,2.2911993941124538e-10,1.5079387368407686e-09,7.82789539926163e-10,1.3983963251257001e-10,9.220082415864836e-10,3.751254493488036e-10,6.74329967689817e-10,4.153217721844911e-10,5.2884224460699836e-11,5.740396607483381e-12,1.3181213164123853e-10,1.6533158311597608e-15,4.643766400976758e-13,1.1024632846602206e-15,8.20454736853317e-16,1.1018919621844713e-15,1.7201320572577202e-18,5.379322078726635e-18,6.25006982736556e-13,2.060824394280499e-13,2.2059128196559073e-16,2.3584097189106252e-11,7.310357474676629e-19,2.909970519398581e-16,1.1426585134134504e-11,9.766475560623425e-19,7.148179005919144e-21,6.728123546072168e-16,6.486869663916241e-22,1.1607748261632928e-18,1.1012310397092664e-21,1.949702181792352e-24,8.620889211727126e-28,2.1343337092904206e-24,2.2316142098362156e-27,1.989157548064749e-19,5.26527821827483e-26,1.183982511427154e-24,5.465518858736483e-29,1.2301121121556283e-27,1.0982016850082621e-21,1.1499503413545035e-27,4.272145226671203e-24,9.493728605619092e-28,4.522525216852012e-16,4.9959453447089435e-18,2.3276211723058417e-29,5.234703650018136e-28,3.488235083797349e-18
8.009915285790322e-10,0.11224539636481076,0.9,0.0,0.0,0.0,0.0,0.0999997846889556,5.52990516535741e-08,5.273951689132381e-08,3.7993279453240614e-08,3.817947496243136e-08,3.1528808881466255e-08,3.305108817339532e-08,3.292651322606445e-08,3.291891593410095e-08,2.942445314403622e-08,2.9462763498492893e-08,2.656620958823287e-08,2.6704412669953312e-08,2.3745150698788787e-10,1.5698194463394788e-09,8.158013286433362e-10,1.4554460665029184e-10,9.941546019651619e-10,4.0623933413431896e-10,7.24845543718473e-10,4.4632946922528933e-10,5.686059896941398e-11,5.9556312048942124e-12,1.4189360734442326e-10,1.7144869561490027e-15,5.120047478077015e-13,1.1432206836795557e-15,8.507969155159424e-16,1.1426087434260326e-15,1.8494706635567465e-18,5.63360846330338e-18,6.649766894249183e-13,2.3063077310644746e-13,2.287463674044819e-16,2.5357693144889822e-11,7.860124922323176e-19,3.0175877290295185e-16,1.2286003510512857e-11,1.0501058228358008e-18,7.681858340271112e-21,7.242912869924165e-16,6.983010218645835e-22,1.2945348186750756e-18,1.1925700420851508e-21,2.096530773587739e-24,9.611635883074305e-28,2.3790496722725452e-24,2.57854978266142e-27,2.220828156464571e-19,5.877694202886321e-26,1.3296246484659833e-24,6.325926636963215e-29,1.4323052834154728e-27,1.2247237069253358e-21,1.2821181061902602e-27,5.120897858160525e-24,1.0969792157939798e-27,4.871424508730874e-16,5.369186023454084e-18,2.6940785105336566e-29,6.095203184446695e-28,3.748836659768951e-18
8.294925301451701e-10,0.11224539723933365,0.9,0.0,0.0,0.0,0.0,0.09999977702768363,5.7272438612696815e-08,5.458855190960536e-08,3.9341203693374285e-08,3.954080385224398e-08,3.262454576393877e-08,3.4228975370139717e-08,3.4095393891653284e-08,3.4087277166456094e-08,3.047143679790274e-08,3.0512517759142544e-08,2.7508725062037014e-08,2.7656927877274033e-08,2.4577664894485913e-10,1.631654156236714e-09,8.487749472415462e-10,1.5124216301152208e-10,1.0690175277249047e-09,4.3859636990059763e-10,7.771771040578839e-10,4.784441456602673e-10,6.098124799429358e-11,6.170831064596889e-12,1.5234609898993394e-10,1.7756702550798367e-15,5.623306544254621e-13,1.18398377787697e-15,8.811441467467182e-16,1.1833299108075357e-15,1.9835020964986687e-18,5.897454125948945e-18,7.068250215043094e-13,2.570629232336344e-13,2.369025937575426e-16,2.7195671520170472e-11,8.429849374228846e-19,3.125222877178489e-16,1.3176630625515315e-11,1.1262317177149597e-18,8.234590143118934e-21,7.777704153006026e-16,7.497409836879787e-22,1.438250317296504e-18,1.2875584997254411e-21,2.24871179749703e-24,1.0675590861067699e-27,2.641758035287525e-24,2.964396634983874e-27,2.4702048537536663e-19,6.535871383501027e-26,1.486757791513416e-24,7.284127716143695e-29,1.6584549799458834e-27,1.3605914575053478e-21,1.4240536362915802e-27,6.099513457221219e-24,1.2611430373213714e-27,5.234308080119409e-16,5.755759984197688e-18,3.102193009091009e-29,7.05767149828602e-28,4.018747709491793e-18
8.57993531711308e-10,0.11224539811437596,0.9,0.0,0.0,0.0,0.0,0.09999976936640759,5.9246218490183634e-08,5.6436161358619335e-08,4.068885647005067e-08,4.0902322821934515e-08,3.371883327505176e-08,3.540698956732753e-08,3.526408572472076e-08,3.5255434977119784e-08,3.151842033613136e-08,3.156236946697518e-08,2.8451050745888555e-08,2.8609601795274484e-08,2.5409537238187023e-10,1.693442423435907e-09,8.817091984452569e-10,1.5693227517342438e-10,1.1465943903610401e-09,4.721949361772213e-10,8.313238481880166e-10,5.116649478930781e-10,6.524618709587093e-11,6.3859961866910855e-12,1.631695466809634e-10,1.8368657258256796e-15,6.153793206187268e-13,1.2247525568808706e-15,9.114964294009686e-16,1.2240554618989602e-15,2.122226861034213e-18,6.170849814915349e-18,7.506211822642382e-13,2.854484776301521e-13,2.4505995894994433e-16,2.909804127539877e-11,9.019533602871372e-19,3.2328759597916173e-16,1.409847167662969e-11,1.2050256842909262e-18,8.806359726103485e-21,8.33264181073401e-16,8.030065590329552e-22,1.592288447014925e-18,1.3861916573203856e-21,2.4062475912833415e-24,1.1815373217808321e-27,2.923092952980624e-24,3.391952621051824e-27,2.738007645004284e-19,7.241461656807601e-26,1.6558141146662694e-24,8.34726427165586e-29,1.910376428625481e-27,1.5061358306151038e-21,1.576106558462552e-27,7.222360433237798e-24,1.4430551922030498e-27,5.611320693151647e-16,6.155656945530803e-18,3.555007858023941e-29,8.129836978242664e-28,4.29796105435023e-18
8.864945332774459e-10,0.11224539898993742,0.9,0.0,0.0,0.0,0.0,0.09999976170512738,6.122039121758122e-08,5.8282346675421355e-08,4.203623783832316e-08,4.226403152592065e-08,3.481167429625592e-08,3.658513069473668e-08,3.643258852905141e-08,3.642338939632278e-08,3.256540375872157e-08,3.2612318705687974e-08,2.939318667799419e-08,2.9562434388049222e-08,2.62407683769412e-10,1.7551839439901968e-09,9.146031770974451e-10,1.6261492846274561e-10,1.2268825599666802e-09,5.07033407945285e-10,8.872849765992735e-10,5.459910232310955e-10,6.965543182607403e-11,6.601126545960383e-12,1.7436389047984886e-10,1.8980733662602486e-15,6.711734899956339e-13,1.2655270103412368e-15,9.418537623330368e-16,1.2647853942709484e-15,2.2656454618339316e-18,6.453786273522163e-18,7.964342936928124e-13,3.1585695674841337e-13,2.532184609111746e-16,3.106481135466242e-11,9.629180375654862e-19,3.340546972811557e-16,1.5051531860168428e-11,1.2864881660541142e-18,9.39715241641093e-21,8.907875273189297e-16,8.580974548664125e-22,1.7570176711857757e-18,1.4884647462004898e-21,2.56914049348005e-24,1.3033602994905345e-27,3.223688183863783e-24,3.8641116516284026e-27,3.0249659937588086e-19,7.99611721917209e-26,1.8372251932394703e-24,9.522730015484742e-29,2.189949930950179e-27,1.6616875134212696e-21,1.7386266423779443e-27,8.504830940779122e-24,1.6439474650502317e-27,6.002612208826497e-16,6.568866636947163e-18,4.055673506556507e-29,9.319705281245e-28,4.5864695233410165e-18
9.434965364097218e-10,0.11224540074261617,0.9,0.0,0.0,0.0,0.0,0.09999974638255402,6.516991494834363e-08,6.197045017349602e-08,4.473018656988409e-08,4.4988016757729493e-08,3.699302725952692e-08,3.894179345942667e-08,3.876902626851161e-08,3.875868818125738e-08,3.465937025698457e-08,3.471251011011823e-08,3.1276889439756084e-08,3.146857545414646e-08,2.7901309408448455e-10,1.8785260131539097e-09,9.80267799838666e-10,1.7395783939978124e-10,1.3955823033729021e-09,5.804235565077945e-10,1.004647192828777e-09,6.179555865917918e-10,7.890690033706269e-11,7.031282817891089e-12,1.9786502638817735e-10,2.0205251476919273e-15,7.910792353660206e-13,1.3470928993294977e-15,1.002583574443117e-15,1.3462583931425065e-15,2.5665661895076985e-18,7.04824448319984e-18,8.943874501162535e-13,3.8302043413585864e-13,2.695388668777179e-16,3.519158818001966e-11,1.090837259795125e-18,3.5559427738251455e-16,1.7051330403885966e-11,1.4574204485998509e-18,1.0635748498941974e-20,1.011985237898603e-15,9.7375403455934e-22,2.1200302156294337e-18,1.7039116097178872e-21,2.911006981085454e-24,1.5715889822367242e-27,3.885192639625809e-24,4.9542941356455126e-27,3.659316445837395e-19,9.659234434387936e-26,2.2388349370537586e-24,1.2241481353759187e-28,2.83989887220924e-27,2.004134523898659e-21,2.0964680890170033e-27,1.1615542133443766e-23,2.107803831627395e-27,6.828656853315374e-16,7.43518317792559e-18,5.213695221006567e-29,1.2085955994641545e-27,5.191343184562178e-18
9.999999999999999e-10,0.11224540249736696,0.9,0.0,0.0,0.0,0.0,0.09999973119397434,6.908644617865936e-08,6.562069052763415e-08,4.739950324286241e-08,4.768892295394998e-08,3.9149621118564196e-08,4.127834510060109e-08,4.108428098785002e-08,4.10727598755722e-08,3.6735022466913814e-08,3.6794719247318956e-08,3.3143368709231625e-08,3.335867138132207e-08,2.9544802842328416e-10,2.0006031432382796e-09,1.0451930738991574e-09,1.8517208257997512e-10,1.5734789116130205e-09,6.580473405078597e-10,1.1281361335679324e-09,6.936439497850587e-10,8.864731112197822e-11,7.45753912768651e-12,2.226240896310265e-10,2.1419539826694076e-15,9.209962003986353e-13,1.4279676920655282e-15,1.0628021668922427e-15,1.4270360963153515e-15,2.8833907720874242e-18,7.675058144423979e-18,1.0002612033106281e-12,4.584024301112569e-13,2.857209977821612e-16,3.953660920886193e-11,1.2255215267041076e-18,3.769525458488897e-16,1.9156943150785343e-11,1.6373974329010116e-18,1.1938435806374743e-20,1.1403240150804627e-15,1.0956013873795421e-21,2.526462905191325e-18,1.9317869852880873e-21,3.271059298220686e-24,1.8715395189397548e-27,4.624426374188332e-24,6.2475829430190344e-27,4.372607521127817e-19,1.1521036075416169e-25,2.6907914273573074e-24,1.547346927666699e-28,3.61714382459129e-27,2.386995767694645e-21,2.4966386256070284e-27,1.553781720586281e-23,2.658094323089544e-27,7.705741862226661e-16,8.346356110701998e-18,6.590362903940977e-29,1.5394084663700737e-27,5.8275361715177535e-18
1.0004985395419977e-09,0.11224540249736696,0.9,0.0,0.0,0.0,0.0,0.09999973105996288,6.912100925755076e-08,6.565287239491008e-08,4.7423050328540294e-08,4.771275679539695e-08,3.9168623989245055e-08,4.1298963102816727e-08,4.110470554752671e-08,4.109317376305642e-08,3.675333629268729e-08,3.681309264031364e-08,3.3159833652822523e-08,3.337535078770962e-08,2.955929248750952e-10,2.001679423229115e-09,1.0457651814598917e-09,1.8527089722439685e-10,1.5750957507390244e-09,6.587537934517255e-10,1.1292573740806079e-09,6.943310299648264e-10,8.873577777068778e-11,7.46129944630629e-12,2.2284902616861291e-10,2.143025582370622e-15,9.221918488618813e-13,1.4286813624125328e-15,1.0633335738922007e-15,1.4277488880006338e-15,2.886268311283823e-18,7.680754814366358e-18,1.001235841590597e-12,4.591081719695421e-13,2.8586379516727725e-16,3.9576073222869284e-11,1.2267448079245412e-18,3.771410247691241e-16,1.9176067803622195e-11,1.6390321112584244e-18,1.1950261279335168e-20,1.1414931033668502e-15,1.0967083732958669e-21,2.530264118659276e-18,1.9338608762399147e-21,3.2743299839600135e-24,1.8743431055253083e-27,4.631333552302654e-24,6.260012471378119e-27,4.379293344527233e-19,1.1538446438883465e-25,2.6950277739925598e-24,1.5504561015260438e-28,3.624640705428678e-27,2.390573854742205e-21,2.5003789943272715e-27,1.5576603398909057e-23,2.663383121890143e-27,7.713742669166412e-16,8.354627633138765e-18,6.603606633468317e-29,1.54259935023785e-27,5.8333114578288636e-18
