Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013)
3.1821434799810374e-07,0.11226589897348538,0.9,0.0,0.0,0.0,0.0,0.09991047943836866,3.567946012802229e-05,2.451254650976612e-06,7.10377405227972e-06,1.3399874456327004e-05,8.61677093943391e-07,1.328658374525978e-05,3.449665819397173e-06,5.579890622307105e-06,1.1690150171223487e-05,2.1881045403829516e-05,4.2093247978899256e-06,1.3106216738871965e-05,1.103658680773378e-08,8.178574309035611e-08,2.581112398097778e-08,4.463189081351925e-09,2.9959440667736478e-05,1.0126947334965044e-05,5.322561892483538e-05,1.4480854207779226e-05,9.513283651998703e-06,6.351885025268919e-10,9.606112825420621e-06,1.1050263787039269e-12,3.315841066706821e-08,4.0080999523485663e-13,4.1711733204442147e-13,4.588424357245548e-13,3.0910785168236874e-13,1.0532194740936718e-13,2.2161940059501226e-06,3.990032642133888e-06,8.028363317326621e-14,3.80893043639224e-06,1.1794127227210852e-13,1.4810154429363838e-13,2.394464758215316e-06,2.0445240643267207e-13,2.4924723122296215e-16,1.1343859761748279e-07,4.729514402022182e-17,1.537667187585054e-08,2.9734078046558036e-17,1.0044242269926763e-18,1.0720276714266693e-19,5.0081927067960915e-17,1.3994604752608638e-17,1.0074127695877546e-08,2.5669268576163098e-18,2.1382085779963426e-17,7.163895299460427e-19,5.972776175176103e-18,2.6129371593685068e-14,1.855417068644713e-19,5.838206636862603e-11,5.345120343715204e-18,7.980499429079659e-08,1.7441549259483324e-13,2.739110711874348e-19,2.2819331582916034e-18,1.2174657194787472e-13,1.8370042150263525e-11
3.2354277064629565e-07,0.11226632860581098,0.9,0.0,0.0,0.0,0.0,0.09990890326384874,3.639138605659868e-05,2.4512921644447076e-06,7.172848515297577e-06,1.3571329024896129e-05,8.616657747793197e-07,1.3464276778014204e-05,3.4516691682518113e-06,5.606178487663422e-06,1.1886189792541532e-05,2.2421292877130315e-05,4.227648989780393e-06,1.3307292024891763e-05,1.103675571640703e-08,8.178699937221138e-08,2.5810784923283355e-08,4.463160779971868e-09,3.046181656465668e-05,1.0308838502418342e-05,5.4630091864541165e-05,1.4755038592768167e-05,9.818518875985104e-06,6.355623941657473e-10,9.810846902033316e-06,1.1270533001060437e-12,3.371456745926047e-08,4.059304968498087e-13,4.235084350559007e-13,4.649698198628e-13,3.1901937301134596e-13,1.0708597407793632e-13,2.275721365661672e-06,4.134776644195384e-06,8.131088191099488e-14,3.927774166764819e-06,1.2161881392364974e-13,1.5037371549299262e-13,2.475346213240549e-06,2.11354361794311e-13,2.539665125955602e-16,1.198248566043582e-07,4.8303056087628096e-17,1.6437940306481037e-08,3.026812849896792e-17,1.0497561506904826e-18,1.132766481568757e-19,5.204822499728132e-17,1.4717047313034758e-17,1.076005450588475e-08,2.673935857872275e-18,2.220034281777306e-17,7.55130335152656e-19,6.27510915484367e-18,2.7155266377534776e-14,1.9654408105926725e-19,6.33048472032766e-11,5.6162376754066146e-18,8.385819680384143e-08,1.7771792826749788e-13,2.8847634836052437e-19,2.39538819554339e-18,1.2405237600167606e-13,1.871795928684938e-11
3.2887119329448757e-07,0.11226676003225633,0.9,0.0,0.0,0.0,0.0,0.09990732471981281,3.710469511276645e-05,2.4513218039528936e-06,7.2415688851287625e-06,1.3741269985633758e-05,8.616544544220224e-07,1.364038738790396e-05,3.4534987040917646e-06,5.631516268230311e-06,1.2082250371528035e-05,2.296666895799182e-05,4.2452942291258835e-06,1.3507195339092628e-05,1.1036889173519147e-08,8.17879923011125e-08,2.58104458269545e-08,4.46313291100876e-09,3.0961420334739465e-05,1.049072670958715e-05,5.6045794852388196e-05,1.5029224085333395e-05,1.0127752571066601e-05,6.359043625966103e-10,1.0015694432033127e-05,1.1491221466931313e-12,3.4267630095926826e-08,4.1100550848458825e-13,4.2986197257808123e-13,4.710422991014257e-13,3.290604066779852e-13,1.0884018474429898e-13,2.3353757792524366e-06,4.281920575111387e-06,8.232906209394839e-14,4.048111391992299e-06,1.2534244972502073e-13,1.5263264332573297e-13,2.5574550112976013e-06,2.1836083088955892e-13,2.586858118154714e-16,1.2644534632269563e-07,4.9311523930795065e-17,1.7551038899362158e-08,3.0802169834829925e-17,1.096363025500765e-18,1.195864621310771e-19,5.405437904677746e-17,1.5462592308239865e-17,1.1478910616521807e-08,2.783262190367383e-18,2.3034809228461483e-17,7.951735363112871e-19,6.586922582602756e-18,2.8201954786152204e-14,2.0800209742696483e-19,6.854552282256277e-11,5.8958431704833445e-18,8.803325565217773e-08,1.8102037728228353e-13,3.0352121151115528e-19,2.51232606368248e-18,1.2635818948064545e-13,1.906587784554929e-11
3.341996159426795e-07,0.11226719323188476,0.9,0.0,0.0,0.0,0.0,0.09990574381968005,3.7819324751352334e-05,2.451344654249012e-06,7.309952588094859e-06,1.3909710654692066e-05,8.616431362336537e-07,1.3814937660132798e-05,3.4551690791572624e-06,5.655937578547496e-06,1.2278332413454471e-05,2.3517139771855333e-05,4.262285592183302e-06,1.3705928789460758e-05,1.1036992062509791e-08,8.178875815532334e-08,2.5810106793798897e-08,4.463105487500701e-09,3.145824636761485e-05,1.0672611948020474e-05,5.7472593716596165e-05,1.530340982636132e-05,1.0440947250346544e-05,6.362171050575133e-10,1.0220645536068975e-05,1.1712309767608957e-12,3.481759241120858e-08,4.160354310087481e-13,4.361780132489675e-13,4.770606387704571e-13,3.392297259794188e-13,1.1058456031072052e-13,2.3951389233770262e-06,4.431451127020946e-06,8.33382535035727e-14,4.1699283911954595e-06,1.2911175170259725e-13,1.548783516096364e-13,2.640783954738602e-06,2.254711922462581e-13,2.6340511361743312e-16,1.3330389328262768e-07,5.032049872555034e-17,1.8717431176597115e-08,3.1336201868908466e-17,1.1442583782552095e-18,1.2613713924111564e-19,5.610038174509845e-17,1.623151703990378e-17,1.2231604897577557e-08,2.8949070444359157e-18,2.388541449254028e-17,8.365353970410841e-19,6.9083265555386826e-18,2.926943546322781e-14,2.1992641617203487e-19,7.411834943267187e-11,6.184036737079253e-18,9.233108710292076e-08,1.8432282928986744e-13,3.1905149075433385e-19,2.6327864600514686e-18,1.2866400514499105e-13,1.9413796734014137e-11
3.395280385908714e-07,0.1122676281843259,0.9,0.0,0.0,0.0,0.0,0.0999041605768921,3.853521454066099e-05,2.451361654224264e-06,7.378015742257081e-06,1.4076664231182007e-05,8.61631822790907e-07,1.3987949835273133e-05,3.4566937246653685e-06,5.6794748814910464e-06,1.2474436415168915e-05,2.4072671551760543e-05,4.278647228913106e-06,1.3903494896256143e-05,1.1037068610970139e-08,8.178932833517867e-08,2.5809767901906414e-08,4.46307851839832e-09,3.195229008564631e-05,1.0854494209980704e-05,5.8910358214576806e-05,1.5577595070157677e-05,1.0758065925927124e-05,6.365030938277348e-10,1.042569116765153e-05,1.1933779141716465e-12,3.536444939188496e-08,4.2102066123976826e-13,4.424566388754364e-13,4.830256094833636e-13,3.4952612050683606e-13,1.1231908498033834e-13,2.454993136462975e-06,4.583354967931828e-06,8.433853522176782e-14,4.293211557641551e-06,1.32926295463443e-13,1.5711086882567533e-13,2.7253258595140676e-06,2.326848255847906e-13,2.6812440538353614e-16,1.4040428852924085e-07,5.132993608288057e-17,1.993858837091676e-08,3.1870224671838353e-17,1.1934554843487512e-18,1.329336050144521e-19,5.818625199927424e-17,1.7024091537367203e-17,1.301905069299075e-08,3.0088705589217647e-18,2.4752189040216197e-17,8.792319663390285e-19,7.239429370540372e-18,3.035771692185649e-14,2.32327740039753e-19,8.003793298647351e-11,6.480914606045448e-18,9.675257587732404e-08,1.8762527530904794e-13,3.3507291491115486e-19,2.756807976447924e-18,1.3096981671100193e-13,1.9761715004109478e-11
3.501848838872552e-07,0.11226850326883926,0.9,0.0,0.0,0.0,0.0,0.09990098711720316,3.997054299425961e-05,2.4513812378271323e-06,7.5132387577034365e-06,1.4406162323686646e-05,8.616092174310277e-07,1.4329449336700937e-05,3.4593540185256696e-06,5.724021777137337e-06,1.2866712242363612e-05,2.5198783514346778e-05,4.3095734926290086e-06,1.4295137004632099e-05,1.1037156800034535e-08,8.178998650704286e-08,2.5809090759087795e-08,4.463025963215878e-09,3.293201692459054e-05,1.1218249776320351e-05,6.181828181658089e-05,1.6125961566239402e-05,1.1403929825716493e-05,6.370036804934957e-10,1.08360335948807e-05,1.2377789216313728e-12,3.644883249509426e-08,4.3085861482385983e-13,4.54902030963833e-13,4.947985428936037e-13,3.7049537556878027e-13,1.1575853493827573e-13,2.5749073153081723e-06,4.894229095139715e-06,8.631268244056349e-14,4.544122530740622e-06,1.4068942839707717e-13,1.6153646482041372e-13,2.8980198985250795e-06,2.4741943421872945e-13,2.775629162526761e-16,1.5534560897969623e-07,5.335003933448794e-17,2.255111844246135e-08,3.293824258629851e-17,1.2958071939101498e-18,1.4728361042189412e-19,6.247764764896005e-17,1.8681256811407153e-17,1.4701870962361934e-08,3.243753557955022e-18,2.6534342881343852e-17,9.686924292062192e-19,7.93116169592692e-18,3.259670771190092e-14,2.586043912118286e-19,9.297754663073544e-11,7.101103494656526e-18,1.0596991153535812e-07,1.9423011927457214e-13,3.686117406266095e-19,3.015687831332429e-18,1.3558140648372204e-13,2.045754651074946e-11
3.5977604465400066e-07,0.11226929664582498,0.9,0.0,0.0,0.0,0.0,0.0998981231267538,4.1266082880759616e-05,2.4513859248734613e-06,7.633980590858817e-06,1.4697754802784701e-05,8.615889039584273e-07,1.463176315068063e-05,3.461362991288783e-06,5.76139405306243e-06,1.3219840396093763e-05,2.6229256440154812e-05,4.335477954972028e-06,1.4643655036354517e-05,1.1037177917136575e-08,8.17901461030752e-08,2.5808482267484227e-08,4.462980251463435e-09,3.380422781140399e-05,1.1545619538873156e-05,6.447168366822648e-05,1.661948405863455e-05,1.1998266651951165e-05,6.373835286648865e-10,1.1205589028140554e-05,1.2778526013515242e-12,3.741412703151473e-08,4.3956383673920274e-13,4.659759731873487e-13,5.052194408126962e-13,3.897904961197385e-13,1.1882025623780412e-13,2.682977213221986e-06,5.1819983761912e-06,8.80597229917354e-14,4.774822501478053e-06,1.4782678930841503e-13,1.654747544502879e-13,3.0575211497324416e-06,2.610275808075458e-13,2.860574444274582e-16,1.6965721380905633e-07,5.516934037819684e-17,2.5104593770993147e-08,3.3899426882049087e-17,1.3925055019573755e-18,1.6108865485284494e-19,6.647630053193008e-17,2.025624376440983e-17,1.6344504166670404e-08,3.463078455840572e-18,2.8193602326308686e-17,1.05392852143727e-18,8.587956738042808e-18,3.468296466767161e-14,2.8399280440335126e-19,1.0596281401354199e-10,7.689921252034089e-18,1.1469668061265136e-07,2.0017439026816308e-13,4.005323892816016e-19,3.2612392005965113e-18,1.3973177562318552e-13,2.1083785563618798e-11
3.693672054207461e-07,0.11227009540821851,0.9,0.0,0.0,0.0,0.0,0.09989525175572335,4.256485515690088e-05,2.451381405653467e-06,7.753882020346802e-06,1.4984729130497394e-05,8.615686248078704e-07,1.4929441448065828e-05,3.463062630479157e-06,5.796358177992697e-06,1.3573047026744539e-05,2.7275607253509483e-05,4.359678832604449e-06,1.4988445216651228e-05,1.1037157583995953e-08,8.178999775459477e-08,2.580787480419273e-08,4.462936041590697e-09,3.466739141454226e-05,1.187297955722816e-05,6.715875144897472e-05,1.7112997118321323e-05,1.2604765038593898e-05,6.377066646019174e-10,1.1575341339680706e-05,1.3180233449879444e-12,3.836932540722488e-08,4.481302716154335e-13,4.769304450987159e-13,5.15479476298467e-13,4.0947926833803055e-13,1.2184995233929972e-13,2.791095706661623e-06,5.477249131466262e-06,8.977909459789489e-14,5.010066365855042e-06,1.5510429320784604e-13,1.6937091909793122e-13,3.2208415227316283e-06,2.7496075637256556e-13,2.9455180549229466e-16,1.8480971450977904e-07,5.698960226875983e-17,2.7858695913342303e-08,3.4860580956733194e-17,1.4936202704437283e-18,1.7576668734965213e-19,7.060415807146259e-17,2.1911929337327527e-17,1.8114112902969632e-08,3.689914453004529e-18,2.990524838808493e-17,1.143729778895347e-18,9.277809251049514e-18,3.6836633904010336e-14,3.1109467779190077e-19,1.2031476417222103e-10,8.308327546331633e-18,1.238365034566399e-07,2.061185476493437e-13,4.341301222034974e-19,3.518910777597227e-18,1.4388206557456846e-13,2.1710012668040103e-11
3.7895836618749154e-07,0.11227089945459755,0.9,0.0,0.0,0.0,0.0,0.09989237308278925,4.386657496711798e-05,2.4513699319590427e-06,7.872998528012233e-06,1.5267158183003058e-05,8.615483823401649e-07,1.5222613582292716e-05,3.4644985817362278e-06,5.829066479897053e-06,1.392633471032439e-05,2.8337643590084685e-05,4.382287701161674e-06,1.5329532816512823e-05,1.1037105939486867e-08,8.178961677231865e-08,2.5807268436947352e-08,4.46289332005852e-09,3.5521508359768385e-05,1.2200329798531126e-05,6.987884746262952e-05,1.7606498905220183e-05,1.3223227514941926e-05,6.379814882655205e-10,1.1945259947228902e-05,1.3582823091680126e-12,3.931442887875536e-08,4.565601107303336e-13,4.877662604401974e-13,5.255831298173857e-13,4.2955522846425155e-13,1.248476275167879e-13,2.899181211180844e-06,5.779903274679155e-06,9.147123389265869e-14,5.249778781051905e-06,1.6251959018861024e-13,1.7322524433751322e-13,3.387939881564501e-06,2.892154096343199e-13,3.0304596833759437e-16,2.0082390317693414e-07,5.881067498547732e-17,3.0822229331207266e-08,3.582170478409455e-17,1.5992227165909978e-18,1.9134639169189162e-19,7.486121493027985e-17,2.364978116517775e-17,2.0016150873441933e-08,3.9242575595898925e-18,3.166937597245646e-17,1.2381829864344847e-18,1.0001311055980405e-17,3.9057710672396373e-14,3.399735399858505e-19,1.3613128566023265e-10,8.956841817916389e-18,1.3339350489890785e-07,2.1206256925749686e-13,4.694357085080897e-19,3.788912188087491e-18,1.4803226083384062e-13,2.2336225484498686e-11
3.88549526954237e-07,0.11227170868738347,0.9,0.0,0.0,0.0,0.0,0.09988948718658527,4.517097455888303e-05,2.451353234085321e-06,7.991376795894636e-06,1.554511368647631e-05,8.615281775361374e-07,1.5511407339197794e-05,3.4657097965256463e-06,5.8596618852608875e-06,1.4279705925790086e-05,2.941517456140154e-05,4.403408826000215e-06,1.566694513065142e-05,1.103703077343553e-08,8.178906102458501e-08,2.580666319785017e-08,4.462852066968627e-09,3.636658484640004e-05,1.2527670231506558e-05,7.263136389815215e-05,1.8099987985715972e-05,1.385346185127222e-05,6.382151674919804e-10,1.2315318786457076e-05,1.398621181561642e-12,4.024944492307073e-08,4.648555120769457e-13,4.984842972507489e-13,5.355348272907982e-13,4.50012083742756e-13,1.2781330645710063e-13,3.0071576159054226e-06,6.089882751877456e-06,9.313657061579941e-14,5.493885533456649e-06,1.7007036553366077e-13,1.7703803859942565e-13,3.5587753737919767e-06,3.037880138776991e-13,3.1153990753798454e-16,2.177201814387774e-07,6.063242999552152e-17,3.400404759181693e-08,3.678279809683613e-17,1.7093824867510052e-18,2.0785642129192383e-19,7.92473716441857e-17,2.5471242483399232e-17,2.2056098307254803e-08,4.1661045262748296e-18,3.348581386021173e-17,1.3373731441777757e-18,1.0759037395959852e-17,4.1346146695816246e-14,3.706931530627317e-19,1.5351396797614407e-10,9.635975135208376e-18,1.4337153979648447e-07,2.1800643782206602e-13,5.064792395459372e-19,4.071447016019609e-18,1.5218234932032106e-13,2.296242219030866e-11
3.981406877209824e-07,0.11227252301306553,0.9,0.0,0.0,0.0,0.0,0.09988659414565752,4.6477802250957976e-05,2.451332641867864e-06,8.109055632891499e-06,1.581866623515691e-05,8.615080105395935e-07,1.5795948432869608e-05,3.4667295066840463e-06,5.888278473685481e-06,1.4633163054038084e-05,3.0508010801924635e-05,4.423139641862403e-06,1.600071111630044e-05,1.1036938073590207e-08,8.178837498682927e-08,2.5806059093990076e-08,4.462812258263729e-09,3.72026318473829e-05,1.285500082599494e-05,7.54157206651215e-05,1.8593463238643157e-05,1.4495280991023827e-05,6.38413816829917e-10,1.2685495645428444e-05,1.43903214873079e-12,4.1174386344627715e-08,4.730185989678181e-13,5.090854865264092e-13,5.45338922587606e-13,4.708437102085999e-13,1.30747030250519e-13,3.1149539688411733e-06,6.40710958632968e-06,9.477552772728778e-14,5.742313522958981e-06,1.7775433929707536e-13,1.8080962910633774e-13,3.7333074509204627e-06,3.1867506869335867e-13,3.200336038672254e-16,2.3551855799466035e-07,6.245475812112968e-17,3.7413046609292716e-08,3.774386090935206e-17,1.8241674232838875e-18,2.2532535383463596e-19,8.376254323826668e-17,2.7377723270661743e-17,2.4239457495289466e-08,4.415449957860625e-18,3.535450908632167e-17,1.4413835330045604e-18,1.1551551950229069e-17,4.370189643794397e-14,4.033174887549607e-19,1.7256810419746073e-10,1.0346223580614235e-17,1.537742055815206e-07,2.2395013983841856e-13,5.452900658744278e-19,4.366713427156942e-18,1.5633232158679418e-13,2.358860136006801e-11
4.0773184848772786e-07,0.11227334234152372,0.9,0.0,0.0,0.0,0.0,0.09988369403842687,4.778682146297238e-05,2.4513091781780245e-06,8.226066819568493e-06,1.6087885309162094e-05,8.614878810124983e-07,1.6076360082225298e-05,3.467586059188687e-06,5.915042002386277e-06,1.4986708377229764e-05,3.1615964506354166e-05,4.441571200720596e-06,1.633086108549971e-05,1.1036832446003254e-08,8.178759287019015e-08,2.5805456110271432e-08,4.462773866802428e-09,3.802966443370707e-05,1.3182321552653202e-05,7.823136340018136e-05,1.9086923782663032e-05,1.5148502963450222e-05,6.385826509740359e-10,1.3055771596261793e-05,1.4795078660365297e-12,4.208927052122726e-08,4.810514602312076e-13,5.195708024692786e-13,5.549996829302016e-13,4.92044149824939e-13,1.336488538211472e-13,3.222504176595884e-06,6.731505917020741e-06,9.638852151473948e-14,5.994990747485035e-06,1.8556926583411053e-13,1.845403584003351e-13,3.9114958851250584e-06,3.3387310140289473e-13,3.2852704309918327e-16,2.5423864674700486e-07,6.427756687748107e-17,4.1058158165941384e-08,3.870489327854928e-17,1.943643549041925e-18,2.437816680062106e-19,8.840667982880566e-17,2.9370603003466326e-17,2.6571748464513385e-08,4.6722859728383266e-18,3.727560564598206e-17,1.5502957878197732e-18,1.2379413209370666e-17,4.6124930288981035e-14,4.379106945302323e-19,1.934026922204759e-10,1.1088068801052475e-17,1.6460485405683192e-07,2.2989366469538555e-13,5.858968003994571e-19,4.6749065713869696e-18,1.604821702090069e-13,2.4214761873315553e-11
4.173230092544733e-07,0.11227416658598519,0.9,0.0,0.0,0.0,0.0,0.0998807869431564,4.9097809801814914e-05,2.4512836303840865e-06,8.342435878910194e-06,1.6352839292046688e-05,8.614677883139681e-07,1.6352762658592023e-05,3.468303631723308e-06,5.940070402492749e-06,1.5340344078407732e-05,3.273884945866812e-05,4.458788590476024e-06,1.6657426442843918e-05,1.1036717434793087e-08,8.178674100792316e-08,2.5804854229206912e-08,4.462736864780459e-09,3.8847701203422694e-05,1.3509632382785821e-05,8.107776162675068e-05,1.9580368920758785e-05,1.581295078008701e-05,6.387261175573199e-10,1.342613050945371e-05,1.52004142939045e-12,4.29941187669943e-08,4.889561535144194e-13,5.29941253869584e-13,5.645212768487605e-13,5.136076070948548e-13,1.3651884561261384e-13,3.329746718113269e-06,7.0629940317531885e-06,9.797596169059625e-14,6.2518462877586865e-06,1.9351293322814044e-13,1.8823058135290293e-13,4.093300782836586e-06,3.493786682325464e-13,3.370202123048431e-16,2.738996654616834e-07,6.610077650803677e-17,4.4948343695730125e-08,3.966589487053597e-17,2.0678754773258896e-18,2.6325377359847346e-19,9.31796155700638e-17,3.145124279095911e-17,2.905850478725203e-08,4.936606536276922e-18,3.9248884675445355e-17,1.66418997851125e-18,1.3243163437788413e-17,4.8615166595554533e-14,4.745370453154457e-19,2.1613043476874207e-10,1.1861986587656121e-17,1.7586660247818528e-07,2.3583700399409795e-13,6.283274468225611e-19,4.996215780713062e-18,1.6463188931348417e-13,2.484090284395953e-11
4.2691417002121875e-07,0.11227499566267958,0.9,0.0,0.0,0.0,0.0,0.09987787293792373,5.041055820338871e-05,2.4512566035609797e-06,8.458182776409828e-06,1.661359548809933e-05,8.61447731596248e-07,1.66252733992527e-05,3.468902840566492e-06,5.963474247603931e-06,1.5694072241385833e-05,3.3876481053833024e-05,4.474871325535813e-06,1.6980439464127198e-05,1.1036595764377852e-08,8.178583963614101e-08,2.580425342987267e-08,4.462701223755223e-09,3.96567638034591e-05,1.3836933288264262e-05,8.395440705970303e-05,2.007379809889828e-05,1.648845231707943e-05,6.38848008419753e-10,1.3796558642580886e-05,1.560626348454435e-12,4.3888955798589974e-08,4.967347035079944e-13,5.401978772459824e-13,5.739077641699569e-13,5.355284452332446e-13,1.393570844858125e-13,3.4366243726216673e-06,7.401496395443017e-06,9.953825150269164e-14,6.512810292289162e-06,2.015831629066719e-13,1.9188066268410993e-13,4.278682595519597e-06,3.651883552297536e-13,3.4551310176486654e-16,2.9452043492844335e-07,6.79243193337988e-17,4.909258832345427e-08,4.062686568151227e-17,2.1969261296269785e-18,2.8376996370366917e-19,9.808119632958792e-17,3.3620973466425245e-17,3.1705269524620624e-08,5.2084039568981804e-18,4.127421598100782e-17,1.78314465608398e-18,1.414333289112014e-17,5.1172524548158476e-14,5.132609258817782e-19,2.408677382321236e-10,1.2668438527369078e-17,1.8756234393064494e-07,2.417801510596038e-13,6.726093183641944e-19,5.3308246109252145e-18,1.6878147423166844e-13,2.5467023567713445e-11
