Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015)
2.3835877659326116e-06,0.11248621349002239,0.9,0.0,0.0,0.0,0.0,0.0992223652262181,0.0002983279326547168,2.4454415236293542e-06,1.7022095208059532e-05,3.208918623408986e-05,8.571353149441335e-07,3.6258535846559545e-05,3.4563999148003584e-06,6.26752537457788e-06,8.914032263116915e-05,0.00040569698030248495,4.681751543266431e-06,4.2909455066449826e-05,1.1010417887259863e-08,8.159182629433227e-08,2.5675078372465475e-08,4.4573800827921015e-09,8.106056314857164e-05,8.038280011002682e-05,0.0009646254834952097,0.00012033393255972286,0.00026057516663713126,6.395643654017971e-10,8.925100840034858e-05,9.157889448188433e-12,8.902271993816549e-08,9.513572234151463e-13,1.353570854684592e-12,1.24110239827391e-12,8.391889016543222e-12,2.825608656119762e-13,1.0222265296783006e-05,0.00014005191084792446,1.9226457851205822e-13,9.342942071031673e-05,2.8674347121803738e-12,4.84888314700067e-13,8.112172537646751e-05,6.865435869290949e-12,2.0711256172060205e-15,3.1009467534283655e-05,4.3928187009678517e-16,1.3923687645620611e-05,2.3598674910234907e-16,1.554086156739737e-16,4.865963859897629e-17,3.4729904778709413e-15,3.1791111594268266e-15,8.256233286588098e-06,1.990229441316457e-16,1.4163117949511238e-15,1.8195576418769965e-16,1.2960207607603432e-15,1.8120144020978556e-12,1.1631950533956616e-16,4.213659024936828e-07,1.0873781427171488e-15,9.274217160914032e-06,1.4493713327519846e-12
2.424081310001382e-06,0.11249076374556748,0.9,0.0,0.0,0.0,0.0,0.09920865031513773,0.0003029906376332977,2.4452403520866927e-06,1.698757622444922e-05,3.212600925544703e-05,8.57034968048851e-07,3.624873769183957e-05,3.4560129406356105e-06,6.266800680540235e-06,9.065498755685287e-05,0.00041424551653345787,4.6812354583190534e-06,4.304431500306861e-05,1.1009512180426798e-08,8.15851144774357e-08,2.5672072557150436e-08,4.4570789503823164e-09,8.064037740251096e-05,8.175512889437357e-05,0.000984667369215176,0.00012240041092790812,0.00026621913050355517,6.395327383930954e-10,9.080806910803586e-05,9.29936053151765e-12,8.854555903073105e-08,9.522787534544316e-13,1.3575823861285934e-12,1.2405453289750913e-12,8.572122457234326e-12,2.810493982914978e-13,1.0178045321133405e-05,0.0001430013227346888,1.9248547036164768e-13,9.541252769420456e-05,2.9277748923630014e-12,4.864125762462191e-13,8.307481156327027e-05,7.029471896412018e-12,2.106691860655376e-15,3.2105207387782056e-05,4.469442071154196e-16,1.4513941197236156e-05,2.400152931167066e-16,1.611568820371457e-16,5.0737503970355856e-17,3.587699757037201e-15,3.303612863296053e-15,8.59972969070103e-06,2.056516407868069e-16,1.4629465928800269e-15,1.891323403387036e-16,1.346643081949725e-15,1.8718634569709265e-12,1.2162509886943787e-16,4.490855294810255e-07,1.129482594670618e-15,9.516615935086199e-06,1.474261196182821e-12
2.4645748540701523e-06,0.11249530672606939,0.9,0.0,0.0,0.0,0.0,0.09919495275479401,0.00030764089835393256,2.445035863748052e-06,1.695016621726733e-05,3.216015019810602e-05,8.569343016584437e-07,3.623204823172458e-05,3.4556242105095424e-06,6.2660778979092795e-06,9.216855055686925e-05,0.0004227865101704509,4.680719916908882e-06,4.317277370348399e-05,1.1008591538525469e-08,8.157829198761829e-08,2.5669057170105466e-08,4.4567701280127834e-09,8.020886450978382e-05,8.31272646204604e-05,0.0010046812322293491,0.00012446656786334177,0.00027184788099037546,6.394997154221249e-10,9.236493727613867e-05,9.44040099670759e-12,8.805613825019469e-08,9.53120647586396e-13,1.3613908896041785e-12,1.2397528945610093e-12,8.751803394185537e-12,2.794990659321666e-13,1.0131764135143002e-05,0.00014593545831987086,1.9269029833931618e-13,9.739444280878269e-05,2.9880575164249743e-12,4.878645107619488e-13,8.503190923775119e-05,7.193790062144122e-12,2.14225256617862e-15,3.32126363504888e-05,4.546055886136047e-16,1.5113798787305478e-05,2.440432684088463e-16,1.6699731345422264e-16,5.2857137570681045e-17,3.704104767805999e-15,3.4302686911574335e-15,8.948755008323723e-06,2.123793074943037e-16,1.510268892419581e-15,1.9643444660644493e-16,1.3981383211193759e-15,1.9325972535846697e-12,1.2705200948663153e-16,4.780028096676876e-07,1.1723589905048427e-15,9.758588427626808e-06,1.4991471880910708e-12
2.5050683981389226e-06,0.11249984215106669,0.9,0.0,0.0,0.0,0.0,0.09918127291996161,0.0003122790641119815,2.444828176916052e-06,1.691009752412477e-05,3.2191783584317526e-05,8.568333328346645e-07,3.620890395759021e-05,3.4552338002016554e-06,6.265357060134772e-06,9.368100128012038e-05,0.00043131911806973384,4.6802049521688466e-06,4.329512200213277e-05,1.1007656494248467e-08,8.157136277196656e-08,2.5666032722421546e-08,4.456453889121073e-09,7.976733791201453e-05,8.449920765957934e-05,0.001024664659746638,0.0001265324046668621,0.0002774604341912683,6.394653424808096e-10,9.392161257930987e-05,9.581021933160741e-12,8.755590677461996e-08,9.53888126404284e-13,1.3650056541579522e-12,1.2387401613144005e-12,8.930900613181695e-12,2.7791446364627344e-13,1.0083615795330177e-05,0.0001488539278847464,1.9288010803408527e-13,9.937501034442425e-05,3.0482778928915483e-12,4.892474046687306e-13,8.699268008800186e-05,7.35836174018185e-12,2.177807756830411e-15,3.433140859655289e-05,4.62266013929522e-16,1.5723019938088037e-05,2.4807067630163453e-16,1.729292112332744e-16,5.501824436553379e-17,3.8222017562056936e-15,3.559055721364342e-15,9.30319173325275e-06,2.19205724074974e-16,1.5582771890540624e-15,2.038607647937162e-16,1.4504971727552505e-15,1.9942138333126446e-12,1.3259965573573646e-16,5.081395687624998e-07,1.2160044559399067e-15,1.0000083076902802e-05,1.5240293241447875e-12
2.545561942207693e-06,0.11250436976647665,0.9,0.0,0.0,0.0,0.0,0.09916761113931265,0.00031690547105220026,2.4446174105129857e-06,1.6867591630820557e-05,3.222107260742119e-05,8.567320784382567e-07,3.617972493520715e-05,3.454841785545627e-06,6.264638196004856e-06,9.519233160440938e-05,0.00043984256780448797,4.679690593791283e-06,4.341163753514955e-05,1.1006707583078894e-08,8.15643307982798e-08,2.566299971917248e-08,4.456130508002696e-09,7.931703484059558e-05,8.587095838327845e-05,0.0010446154306417554,0.0001285979226144188,0.00028305587840930476,6.394296659787874e-10,9.54780947138805e-05,9.721234015364838e-12,8.70462290067805e-08,9.545860704175988e-13,1.3684355450895437e-12,1.2375216217976459e-12,9.109385243749735e-12,2.762999176883684e-13,1.0033784231693523e-05,0.0001517563878948898,1.9305587715927224e-13,0.00010135408537741775,3.10843166375142e-12,4.90564395244587e-13,8.895679928154573e-05,7.523159463923174e-12,2.2133574551983766e-15,3.546119139256113e-05,4.699254824532654e-16,1.6341367541851885e-05,2.520975181050979e-16,1.7895189417898245e-16,5.722052936792716e-17,3.941987089250764e-15,3.689951159723917e-15,9.662924849946472e-06,2.261306774221843e-16,1.606970026640063e-15,2.1140998313158694e-16,1.5037103845830163e-15,2.056711300653061e-12,1.3826743468600195e-16,5.395172058677175e-07,1.2604161283041141e-15,1.0241055023627523e-05,1.5489076197122521e-12
2.5860554862764633e-06,0.11250888934313467,0.9,0.0,0.0,0.0,0.0,0.09915396769815386,0.0003215204422338045,2.444403683580766e-06,1.6822859387374973e-05,3.224816986713713e-05,8.566305550828537e-07,3.614491492546048e-05,3.4544482421403235e-06,6.263921330171565e-06,9.670253548034974e-05,0.00044835615359291683,4.679176868384474e-06,4.352258533968734e-05,1.1005745341038701e-08,8.155720003838297e-08,2.5659958658033618e-08,4.455800258706997e-09,7.88591188621979e-05,8.724251716276449e-05,0.0010645315065418773,0.00013066312295624468,0.0002886333708967164,6.39392732532813e-10,9.703438339757968e-05,9.861047505159212e-12,8.652838744949355e-08,9.552190421758685e-13,1.3716890232663567e-12,1.2361111995613777e-12,9.287230651823772e-12,2.746594945774379e-13,9.982443525288626e-06,0.00015464253829293006,1.9321851995796608e-13,0.00010333153301121492,3.1685147807982175e-12,4.91818477396608e-13,9.092395487566873e-05,7.688156875270134e-12,2.248901683390147e-15,3.660166502566449e-05,4.775839936273055e-16,1.6968608277038328e-05,2.5612379511512855e-16,1.8506469840878042e-16,5.946369818042914e-17,4.06345724235236e-15,3.822932372004285e-15,1.0027841983805163e-05,2.3315396077834803e-16,1.6563459923335735e-15,2.190807982141089e-16,1.5577687706703879e-15,2.120087816660249e-12,1.4405472417726406e-16,5.721566933543285e-07,1.3055911577116863e-15,1.0481465763030039e-05,1.5737820898519988e-12
2.6265490303452336e-06,0.1125134006753869,0.9,0.0,0.0,0.0,0.0,0.09914034284106782,0.00032612428774137197,2.444187114822813e-06,1.6776101240700038e-05,3.227321805707733e-05,8.56528779093601e-07,3.610486154169599e-05,3.4540532450852926e-06,6.2632064835792625e-06,9.82116087802472e-05,0.0004568592323966274,4.678663799764514e-06,4.3628218425952506e-05,1.1004770302625891e-08,8.154997445283883e-08,2.565691002804201e-08,4.455463414028703e-09,7.839468246621833e-05,8.861388436835825e-05,0.0010844110231014847,0.00013272800691619636,0.0002941921346680265,6.393545887733858e-10,9.859047836919895e-05,1.0000472255428016e-11,8.600358562376333e-08,9.55791306952784e-13,1.3747741635583372e-12,1.2345222551003496e-12,9.464412334924371e-12,2.729970103545536e-13,9.92975819522177e-06,0.00015751211988417068,1.933688913222259e-13,0.00010530722767136345,3.228523483654201e-12,4.930125101251347e-13,9.289384725421044e-05,7.853328675747867e-12,2.284440463023313e-15,3.7752522686625387e-05,4.852415469467084e-16,1.760451297281376e-05,2.601495086123496e-16,1.9126697710700639e-16,6.174745747858021e-17,4.186608787408669e-15,3.9579769132938945e-15,1.0397833526831114e-05,2.402753730499718e-16,1.7064037117921474e-15,2.2687191674928193e-16,1.6126632232560805e-15,2.1843415927308237e-12,1.4996088490990643e-16,6.060785776859361e-07,1.3515267080138519e-15,1.07212828005664e-05,1.5986527493048688e-12
2.667042574414004e-06,0.11251790357973514,0.9,0.0,0.0,0.0,0.0,0.0991267367744581,0.0003307173048367354,2.443967822186481e-06,1.672750748187274e-05,3.229635060759272e-05,8.564267664703213e-07,3.6059936440495685e-05,3.453656868739988e-06,6.26249367382298e-06,9.971954915236574e-05,0.00046535122018605973,4.678151409200585e-06,4.372877832320436e-05,1.1003782998934231e-08,8.154265797701276e-08,2.5653854308492648e-08,4.455120244591804e-09,7.792474968052323e-05,8.998506036899951e-05,0.0011042522814772254,0.00013479257569125043,0.00029973145538999624,6.393152811680526e-10,0.00010014637938820709,1.0139517715067792e-11,8.547295101467831e-08,9.563068520846783e-13,1.3776986724329216e-12,1.2327675929451416e-12,9.640907819958061e-12,2.713160399282523e-13,9.875883493351884e-06,0.0001603649118162581,1.935077906446726e-13,0.00010728105245040593,3.2884542793595014e-12,4.941492226937289e-13,9.486618858961365e-05,8.018650579836637e-12,2.3199738152180784e-15,3.891347031256281e-05,4.928981419591316e-16,1.824885692483562e-05,2.6417465986113224e-16,1.975581002260998e-16,6.407151543984549e-17,4.311438381576986e-15,4.095062554371451e-15,1.0772792740366052e-05,2.474947181613949e-16,1.7571418446528034e-15,2.347820571353813e-16,1.6683847233695076e-15,2.2494708847455203e-12,1.5598526238573422e-16,6.413029811138681e-07,1.3982199575519984e-15,1.0960479312737636e-05,1.6235196124879466e-12
2.7075361184827743e-06,0.11252239789353466,0.9,0.0,0.0,0.0,0.0,0.0991131496689967,0.0003352997781472549,2.443745922484593e-06,1.6677258506058366e-05,3.231769228689359e-05,8.563245328550262e-07,3.601049554283861e-05,3.4532591865059074e-06,6.261782915458371e-06,0.00010122635588090113,0.0004738315883694897,4.67763971562815e-06,4.382449560092272e-05,1.100278395594911e-08,8.153525450844262e-08,2.5650791967965e-08,4.4547710180222255e-09,7.745027870279336e-05,9.13560455317988e-05,0.0011240537400131253,0.00013685683045114143,0.00030525067835128445,6.392748558607915e-10,0.00010170208623431969,1.0278192935084479e-11,8.493753803106795e-08,9.567694050518895e-13,1.3804699047487718e-12,1.2308594697837334e-12,9.816696563725163e-12,2.696199264632784e-13,9.820965705076462e-06,0.00016320072915361854,1.936359654200739e-13,0.000109252898499244,3.348303923416918e-12,4.952312205185294e-13,9.684070232907887e-05,8.184099270415432e-12,2.3555017605923693e-15,4.008422639393666e-05,5.005537782646065e-16,1.8901420165104617e-05,2.6819925010875225e-16,2.0393745414307958e-16,6.643558212214594e-17,4.437942756724769e-15,4.234167305241771e-15,1.1152615836575036e-05,2.5481180444712e-16,1.8085590802844906e-15,2.4280995087157993e-16,1.7249243503040917e-15,2.3154739875652947e-12,1.6212718870668327e-16,6.778496041684437e-07,1.445668099738526e-15,1.1199033814377641e-05,1.6483826934901975e-12
2.7480296625515447e-06,0.11252688347374352,0.9,0.0,0.0,0.0,0.0,0.09909958166197426,0.0003398719798861589,2.4435215310545805e-06,1.6625525083244867e-05,3.233735976316346e-05,8.562220935035772e-07,3.595687928278131e-05,3.4528602706308148e-06,6.261074220273455e-06,0.00010273202975190356,0.0004822998603819903,4.677128735836906e-06,4.3915590366279614e-05,1.1001773693012664e-08,8.152776789546321e-08,2.5647723463473744e-08,4.454415998205527e-09,7.697216453578957e-05,9.272684022163357e-05,0.0011438140061449738,0.00013892077233813128,0.0003107492055141729,6.392333585268449e-10,0.00010325759870702953,1.0416506575684463e-11,8.439833096606923e-08,9.571824503850229e-13,1.3830948797848211e-12,1.2288096035133322e-12,9.991759856206258e-12,2.679117907719465e-13,9.765142454674066e-06,0.00016601942054696856,1.9375411461322032e-13,0.00011122266446172754,3.4080694021906248e-12,4.962609907898355e-13,9.881712270373236e-05,8.349652356221342e-12,2.391024319259191e-15,4.126452175003912e-05,5.082084555151313e-16,1.9561987688780536e-05,2.72223280584677e-16,2.1040444127870652e-16,6.883936979573635e-17,4.566118709552313e-15,4.375269435990876e-15,1.1537202040298716e-05,2.622264440823568e-16,1.8606541338120323e-15,2.509543438116923e-16,1.782273290006208e-15,2.382349229877831e-12,1.6838598423815965e-16,7.157377288742997e-07,1.4938683434873514e-15,1.1436929833572155e-05,1.6732420060696894e-12
2.788523206620315e-06,0.11253136019572318,0.9,0.0,0.0,0.0,0.0,0.09908603285955303,0.00034443417010092316,2.443294761453557e-06,1.657246863805239e-05,3.2355462130185286e-05,8.56119463261277e-07,3.589941288096666e-05,3.4524601920341574e-06,6.260367597526799e-06,0.00010423657292531316,0.0004907556084305975,4.676618484636504e-06,4.400227273898936e-05,1.1000752721450761e-08,8.152020192703e-08,2.564464923973732e-08,4.454055444625683e-09,7.649124161586882e-05,9.409744480078552e-05,0.0011635318285312703,0.00014098440246689757,0.00031622649265021193,6.391908342423466e-10,0.00010481291662510213,1.0554466914233223e-11,8.385624694688453e-08,9.575492454720112e-13,1.3855802965391474e-12,1.226629183129008e-12,1.0166080726681483e-11,2.6619454067097244e-13,9.708543013774434e-06,0.0001688208659978079,1.9386289180818468e-13,0.00011319025594947042,3.4677479165646186e-12,4.97240907838056e-13,0.00010079519425977836,8.515288331234123e-12,2.4265415108260457e-15,4.245409927698673e-05,5.158621734140856e-16,2.023034964082109e-05,2.762467524999729e-16,2.1695847968601754e-16,7.12825932319825e-17,4.695963092375749e-15,4.518347495110946e-15,1.1926453632842326e-05,2.697384525511775e-16,1.913425742406917e-15,2.592139972697277e-16,1.8404228424407324e-15,2.4500949693885773e-12,1.747609591437419e-16,7.54986222620812e-07,1.5428179135132321e-15,1.1674155595180725e-05,1.69809756365225e-12
2.8695102947578553e-06,0.1125402866517937,0.9,0.0,0.0,0.0,0.0,0.09905899315011135,0.00035352949703633456,2.4428345315107945e-06,1.6462987396016813e-05,3.238737287432826e-05,8.559136873133165e-07,3.577415631377461e-05,3.4516568228409743e-06,6.258960594918992e-06,0.00010724228198061736,0.0005076280472433658,4.675600218178207e-06,4.416319349353879e-05,1.0998680650672804e-08,8.150484673085035e-08,2.563848534834923e-08,4.453318748664198e-09,7.552402002812151e-05,9.683808506138923e-05,0.0012028357978600903,0.00014511073177093226,0.000327115422618967,6.39102881450104e-10,0.00010792296816546829,1.0829358935126998e-11,8.276679820917928e-08,9.581560640232105e-13,1.3901577350519914e-12,1.2219188577303068e-12,1.0512435479494853e-11,2.627433189885345e-13,9.593492747395978e-06,0.00017437168332503004,1.9405473462030406e-13,0.00011711856998466606,3.586833841067279e-12,4.99060145182396e-13,0.00010475531806104047,8.846727124434834e-12,2.4975598685768633e-15,4.486013107779118e-05,5.311667302227614e-16,2.15896439248503e-05,2.8429202539844784e-16,2.303254583000386e-16,7.628622057956607e-17,4.9606447855330286e-15,4.8103470818031265e-15,1.2718577498389196e-05,2.85053851591306e-16,2.0209936636778355e-15,2.7607421418524843e-16,1.9590895945597128e-15,2.5881914899212757e-12,1.8785664536473987e-16,8.376377424437628e-07,1.6429540127410265e-15,1.21465709220482e-05,1.7477974658733038e-12
2.9423986740816417e-06,0.11254828925397997,0.9,0.0,0.0,0.0,0.0,0.09903472359311467,0.0003616834216647862,2.442413285022895e-06,1.6361367882704563e-05,3.2411695900982976e-05,8.557279759676105e-07,3.565121992696425e-05,3.450930493254734e-06,6.257701428406268e-06,0.000109943598779434,0.0005227670107802617,4.674686383098019e-06,4.4294850795554186e-05,1.0996784088672213e-08,8.149079215503208e-08,2.5632922475920037e-08,4.4526392905799615e-09,7.465113740759598e-05,9.930401468803942e-05,0.0012380542860615236,0.00014882337255119535,0.0003368383644323422,6.390206478526625e-10,0.00011072134773196872,1.1075628982684611e-11,8.178438339360513e-08,9.58572554027583e-13,1.3938612888373402e-12,1.2173348790869465e-12,1.0821477882842232e-11,2.5963118451039666e-13,9.488429743970303e-06,0.00017930780227001797,1.9420106848517814e-13,0.0001206457951808175,3.69368955358801e-12,5.005486452816179e-13,0.00010832270961171659,9.145106563218217e-12,2.5614582215056747e-15,4.705496253260732e-05,5.449375484151251e-16,2.2837670412041686e-05,2.915308724876418e-16,2.426479208013694e-16,8.092155349764312e-17,5.2045336111931674e-15,5.079695407244963e-15,1.3446527503071971e-05,2.99168912068981e-16,2.1201062772382137e-15,2.916305222210746e-16,2.0685430329198035e-15,2.7154394261837702e-12,2.000330150230672e-16,9.168575300247063e-07,1.7356116855149618e-15,1.2569419845172284e-05,1.79251466369329e-12
3.015287053405428e-06,0.11255626194018671,0.9,0.0,0.0,0.0,0.0,0.09901051670504804,0.00036980842800808666,2.4419859925590312e-06,1.6257575999167407e-05,3.24323470993178e-05,8.555418564028296e-07,3.552020480368803e-05,3.450201424292636e-06,6.256449025209766e-06,0.00011264133630484742,0.0005378606604084383,4.67377506272895e-06,4.441506902055278e-05,1.0994860302231828e-08,8.14765358326489e-08,2.562734737218395e-08,4.451945682963899e-09,7.377963626610447e-05,0.00010176933384120859,0.0012731214688533733,0.00015253501931906114,0.0003464861996800154,6.389357496309859e-10,0.00011351909494480647,1.132086654572595e-11,8.080414622818411e-08,9.588809344088686e-13,1.3972036925328729e-12,1.2124789325606415e-12,1.112792109860041e-11,2.565259762087543e-13,9.382513328128569e-06,0.00018418739471189036,1.9432541919524647e-13,0.00012416477760484788,3.80022828182118e-12,5.019079054786547e-13,0.0001118919043673805,9.443456644717047e-12,2.6253394671647565e-15,4.927639059874634e-05,5.587052559505772e-16,2.4107934799775136e-05,2.987679277934078e-16,2.5524404578889595e-16,8.568035947796323e-17,5.453780897892904e-15,5.355126315060333e-15,1.418821469313222e-05,3.135966805760377e-16,2.2213919589909385e-15,3.0754180599225374e-16,2.180460951968453e-15,2.8454831197179747e-12,2.125747490636611e-16,1.000759912207375e-06,1.8306547469806666e-15,1.2990097330653786e-05,1.8372198890512787e-12
