Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392)
1.1656167118548737e-13,0.11224537200351693,0.9,0.0,0.0,0.0,0.0,0.09999999996866764,8.02455874697227e-12,7.992742901805688e-12,5.544508335165157e-12,5.5445125372267586e-12,4.802171498160603e-12,4.802274155766207e-12,4.80214014550188e-12,4.802140435056078e-12,4.281903905044353e-12,4.281965827233971e-12,3.876909464815237e-12,3.876912521000383e-12,3.1608444770705574e-14,1.9201143446306947e-16,8.150609581887973e-17,1.7661502740699114e-17,7.167065872696936e-17,6.310888189815192e-21,1.681290395510426e-17,8.488744853824265e-18,1.3000016106765285e-18,3.956885401693583e-18,1.1183186277017063e-20,2.2825011492855577e-19,9.343458802178414e-20,1.5278380475749141e-19,1.130360781380116e-19,1.5072654032429475e-19,3.61012242537207e-26,2.123691071143937e-18,6.113416096236246e-17,3.9143015844368684e-24,3.218992087596931e-20,5.473625477864493e-19,1.4537562407531036e-26,4.010769549797872e-20,2.406396237375109e-19,1.35718786974169e-26,1.4825050887954746e-28,1.6273796907286528e-23,1.378303254976126e-30,5.153612255339567e-30,1.3419802458056447e-30,4.4167382838822476e-32,3.010788028436671e-39,4.412596651792763e-36,1.03952971491898e-42,8.070305844895891e-31,6.6844927990121025e-40,2.8683874987245762e-39,1.13254013419744e-46,4.837590105288012e-46,2.453009293071271e-35
1.8014180984523402e-13,0.11224537200543527,0.9,0.0,0.0,0.0,0.0,0.09999999995157698,1.2401666362402114e-11,1.2349897259169376e-11,8.568832826213849e-12,8.568843731307278e-12,7.421477786557984e-12,7.421740662763366e-12,7.421530213301045e-12,7.421530953821363e-12,6.617526250863417e-12,6.6176239779724345e-12,5.991620370959291e-12,5.991628303829431e-12,5.123634915877568e-14,4.911911468950865e-16,2.0858955353650605e-16,4.519551645032058e-17,1.213775564139519e-16,2.829501262688008e-20,4.3038350734271e-17,2.368091749838534e-17,3.3280415519359628e-18,1.0104496179463883e-17,5.004218096268638e-20,3.6398230012583426e-19,1.4439961662519655e-19,2.4335670823907866e-19,1.8042410803000412e-19,2.4130862756063715e-19,9.837375460318713e-26,2.123729648368969e-18,9.563896564841449e-17,1.0853695375316375e-23,5.030979340863803e-20,1.4333612811551195e-18,4.0506173500690107e-26,6.400859640326844e-20,6.547125952284621e-19,4.349233944126955e-26,4.102315282928288e-28,4.1661393782560387e-23,1.8955557026763125e-30,2.3115176742247047e-29,1.7325884909778057e-30,1.055360012549148e-31,1.219254455537999e-38,1.9444010010770036e-35,7.67862679978756e-42,3.738365533401153e-30,4.634337168158958e-39,2.0267115754485755e-38,1.301253788908509e-45,5.681896712837275e-45,2.0045621635147826e-34
2.4372194850498066e-13,0.11224537200735366,0.9,0.0,0.0,0.0,0.0,0.09999999993448631,1.6778775943136713e-11,1.670694714595954e-11,1.1593155958363631e-11,1.159317596420316e-11,1.0040728200630419e-11,1.004120781201155e-11,1.0040919107678843e-11,1.0040920455879065e-11,8.953148596107045e-12,8.953282601872275e-12,8.106330327067643e-12,8.106344881617229e-12,7.085556637610086e-14,8.957534915575551e-16,3.804681502421597e-16,8.243179892774076e-17,1.7695179124213685e-16,6.839170668217907e-20,7.85190671040861e-17,4.469041592704132e-17,6.071868292429905e-18,1.8400432889372757e-17,1.2080496639653428e-19,4.9969475982532275e-19,1.953666186046379e-19,3.3391822126392105e-19,2.47801218248009e-19,3.3187095286096824e-19,1.8392954394312534e-25,2.1237325884911935e-18,1.301438027584355e-16,2.097037755130293e-23,6.842968869630347e-20,2.6384643068133506e-18,7.636667124328337e-26,8.790569042955369e-20,1.2233701402304404e-18,8.66022798742281e-26,7.723353701234637e-28,7.60094234534985e-23,2.569787028422963e-30,5.588527678708843e-29,2.1763441800146567e-30,1.9320800599119266e-31,2.941243887549756e-38,4.831200170605093e-35,2.322747418088211e-41,9.13422965124238e-30,1.410285247763486e-38,6.202206648767764e-38,4.522695401924048e-45,1.9865042942012425e-44,6.351499444985051e-34
3.70882225824474e-13,0.11224537201119038,0.9,0.0,0.0,0.0,0.0,0.09999999990030499,2.5533002965745245e-11,2.5420600214994935e-11,1.7641796787072427e-11,1.764184458498135e-11,1.5279005763718765e-11,1.5280144679432746e-11,1.5279692214067322e-11,1.5279695393166832e-11,1.3624393284292562e-11,1.362460174216902e-11,1.2335746439144952e-11,1.233578121698334e-11,1.1008871151760419e-13,2.125775108746546e-15,9.03193436857503e-16,1.9565619047745471e-16,3.116696608121935e-16,2.5873490046361905e-19,1.8650092895455457e-16,1.0997557924702685e-16,1.4422670374278873e-17,4.350839294322326e-17,4.554465466999609e-19,7.711143597685113e-19,2.9731817530317163e-19,5.15038262787173e-19,3.825523838611409e-19,5.129895395604995e-19,4.481717974657653e-25,2.123734293333484e-18,1.991534709964363e-16,5.660791341098165e-23,1.046695059920214e-19,6.325088465003831e-18,1.8765394243107443e-25,1.3569881857259463e-19,2.9790098211659676e-18,2.2565866983884946e-25,1.896980379020194e-27,1.8054724739647552e-22,4.868557445428579e-30,2.1156466110298916e-28,3.3871638616225075e-30,4.475003596108268e-31,1.1082059057283102e-37,1.8952669024495036e-34,1.578252598720048e-40,3.500482308574614e-29,8.697653783910136e-38,3.8633090793220725e-37,5.141347783641603e-44,2.282407671989279e-43,3.9926270218247276e-33
4.85326475412018e-13,0.11224537201464342,0.9,0.0,0.0,0.0,0.0,0.0999999998695418,3.341181363596869e-11,3.3262525255855384e-11,2.308556914228153e-11,2.308564969972883e-11,1.999327539333387e-11,1.9995189935167804e-11,1.9994584235664658e-11,1.9994589551722386e-11,1.7828513501800284e-11,1.7828790497111157e-11,1.6142217870430697e-11,1.6142276487303334e-11,1.4539661831475834e-13,3.572322248283994e-15,1.5180563957147493e-15,3.288191202216519e-16,4.520267415910047e-16,5.460514902251541e-19,3.135876194464118e-16,1.8752460134466705e-16,2.4251119383416075e-17,7.292947318997749e-17,9.59274351246056e-19,1.0153918479464888e-18,3.8909571387815513e-19,6.78046211962163e-19,5.038283119350197e-19,6.759959132334699e-19,7.612165996870537e-25,2.123735781169544e-18,2.612621661947839e-16,1.0306682020778531e-22,1.3728536171066844e-19,1.067408551723391e-17,3.1977233864549964e-25,1.7871259282014997e-19,5.058540594625777e-18,3.9349914649272196e-25,3.232599145956551e-27,3.035827220903901e-22,7.934692570343624e-30,4.466765970839347e-28,4.8174171805940014e-30,7.660820071144774e-31,2.4464332895947917e-37,4.2467740480300545e-34,4.540401846183677e-40,7.42169334742551e-29,2.400192191382994e-37,1.0701065605400807e-36,1.8281154115344345e-43,8.146705864935016e-43,1.0713634582457256e-32
5.99770724999562e-13,0.11224537201809648,0.9,0.0,0.0,0.0,0.0,0.09999999983877862,4.129063102740001e-11,4.110406663748817e-11,2.852933685010415e-11,2.8529458366581543e-11,2.470735451062359e-11,2.471023738730127e-11,2.4709472272066502e-11,2.470948023317137e-11,2.2032633717340037e-11,2.203298087012791e-11,1.9948686052627755e-11,1.9948774476314404e-11,1.8070276596554755e-13,5.377702900338756e-15,2.285590236927608e-15,4.95021505465899e-16,6.127000360087404e-16,9.888542841728915e-19,4.723254732697508e-16,2.8496390757826095e-16,3.652754394989764e-17,1.095075240305536e-16,1.7335933690141012e-18,1.259669517205157e-18,4.809040895584976e-19,8.410542531416289e-19,6.2510431037751895e-19,8.390023262599299e-19,1.153887430006501e-24,2.123737336381813e-18,3.2337085706025837e-16,1.671151223149269e-22,1.699012387128549e-19,1.611441310145263e-17,4.857196017285189e-25,2.2172639221847446e-19,7.66673466235792e-18,6.065280207136777e-25,4.910552440694135e-27,4.572627255062492e-22,1.2331927039025511e-29,8.092224232321394e-28,6.704077279945826e-30,1.1659039262863636e-30,4.423575705073981e-37,7.758809276943778e-34,9.415025029207457e-40,1.3482955211018556e-28,5.006496297301833e-37,2.2393704281261204e-36,4.160010380691454e-43,1.8598615764840873e-42,2.3251678889461913e-32
7.142149745871059e-13,0.11224537202154954,0.9,0.0,0.0,0.0,0.0,0.09999999980801544,4.9169454767720186e-11,4.894524603698061e-11,3.3973100167981143e-11,3.397327038860896e-11,2.9421253833769655e-11,2.942528691416131e-11,2.9424356551878537e-11,2.9424367630126585e-11,2.6236753931020835e-11,2.6237172771590525e-11,2.3755151165718607e-11,2.3755275033414597e-11,2.1600727810194057e-13,7.52159012910149e-15,3.1971870067915926e-15,6.923925309553336e-16,7.926355118399977e-16,1.605283389056495e-18,6.609607424555799e-16,4.011908408686782e-16,5.111634189204447e-17,1.5279248335210375e-16,2.8088945969980855e-18,1.5039473793533313e-18,5.727485561081427e-19,1.0040623927294004e-18,7.4638038826465845e-19,1.0020088054771086e-18,1.6217735149957e-24,2.1237389590979953e-18,3.854795457735767e-16,2.4972298408583766e-22,2.0251713581725945e-19,2.2585618665753613e-17,6.836218339281816e-25,2.647402198495594e-19,1.0774307571211498e-17,8.622424722064761e-25,6.911862274775406e-27,6.398897587023298e-22,1.821031715230268e-29,1.3141687242758435e-27,9.100398896746866e-30,1.654796258195328e-30,7.408547951923224e-37,1.3095191057639587e-33,1.8899458926464807e-39,2.193779874066699e-28,9.718397912538318e-37,4.35750577944221e-36,9.74265338425911e-43,4.3644473506158135e-42,4.417465096566347e-32
9.43103473762194e-13,0.11224537202845572,0.9,0.0,0.0,0.0,0.0,0.09999999974648906,6.492711672687246e-11,6.462678062347983e-11,4.4860616792554736e-11,4.4860902083601533e-11,3.8848642938668e-11,3.8855390699244326e-11,3.885411656713117e-11,3.885413493381479e-11,3.464499435414311e-11,3.46455600601169e-11,3.1368074392866973e-11,3.1368282004087217e-11,2.86612591777567e-13,1.2580025605383474e-14,5.348478052561759e-15,1.158096915200529e-15,1.1966383546519892e-15,3.3112544785661405e-18,1.1064104518119126e-15,6.764870851563669e-16,8.55672657090628e-17,2.545039348581224e-16,5.7760469571344256e-18,1.9925035535198785e-18,7.565399803223876e-19,1.3300789014692754e-18,9.889327312333575e-19,1.3280219289060195e-18,2.7290727858538044e-24,2.1237423601726614e-18,5.096969239309723e-16,4.629037148978216e-22,2.6774897586560915e-19,3.7878929905147926e-17,1.1522990742222551e-24,3.5076794158589687e-19,1.8128278624873955e-17,1.4710153672034051e-24,1.1651848241499282e-26,1.0711570669276179e-21,3.3985421088910036e-29,2.712423907417532e-27,1.5281832121135503e-29,2.8941620248611908e-30,1.6872980661134136e-36,3.0124315488367326e-33,5.804470314438383e-39,4.538074565743735e-28,2.806174999105674e-36,1.263629975992675e-35,3.866877290118492e-42,1.7403751850855986e-41,1.1719568371247968e-31
1e-12,0.11224537203536188,0.9,0.0,0.0,0.0,0.0,0.09999999973119499,6.884412026317117e-11,6.852464990875072e-11,4.7567005716185557e-11,4.756732405371121e-11,4.1191976642954125e-11,4.1199503320754684e-11,4.119814040036038e-11,4.1198160839460743e-11,3.673509356545356e-11,3.673569665668224e-11,3.326047390066527e-11,3.326070556226172e-11,3.041625503106499e-13,1.4031027050751746e-14,5.9656813761027456e-15,1.2916865664698004e-15,1.3082061285277244e-15,3.8698435364408744e-18,1.2342884785804115e-15,7.556954457461411e-16,9.545742296458745e-17,2.8356512839578156e-16,6.744985348667926e-18,2.1139477287835676e-18,8.02256250792161e-19,1.4111193210945836e-18,1.0492258282226555e-18,1.409061490561733e-18,3.047467741628003e-24,2.123743244805722e-18,5.405745680422528e-16,5.2910132285504525e-22,2.839641537852418e-19,4.2271839506497236e-17,1.2871318336203937e-24,3.7215251248413656e-19,2.0242766177615302e-17,1.6468281566347881e-24,1.3015567806121947e-26,1.1949651415437516e-21,3.904536043950367e-29,3.1704998964785135e-27,1.7213282966785572e-29,3.254200521775566e-30,1.999852893273432e-36,3.578957903138345e-33,7.282682773074394e-39,5.306795101418509e-28,3.4770218247333476e-36,1.5674727817856539e-35,5.0709880844095796e-42,2.2851756291217606e-41,1.4515949410200308e-31
1.1719919729372818e-12,0.11224537203536188,0.9,0.0,0.0,0.0,0.0,0.09999999968496268,8.068480215406563e-11,8.030698093212429e-11,5.5748117190131606e-11,5.574854617929518e-11,4.827536883937672e-11,4.828550215332353e-11,4.8283862761790047e-11,4.828389009669318e-11,4.305323477039392e-11,4.3053952998425904e-11,3.898098627536997e-11,3.898129846743965e-11,3.5721189718493316e-13,1.8885936029591676e-14,8.031014284190788e-15,1.7386714872999615e-15,1.6724382688718665e-15,5.884086577139058e-18,1.6623692812794395e-15,1.0212228696081013e-15,1.2856567125241231e-16,3.805607719483849e-16,1.0234145259358935e-17,2.481060454816332e-18,9.40523830562283e-19,1.6560957811869545e-18,1.2314853764199783e-18,1.6540353172611142e-18,4.114398528940839e-24,2.1237460138665508e-18,6.339143106235859e-16,7.611812910726702e-22,3.3298089021127885e-19,5.698279104360492e-17,1.739095050354263e-24,4.367957706270226e-19,2.732815994502197e-17,2.237572172689889e-24,1.7586968077713973e-26,1.6094245884308433e-21,5.709764020463372e-29,4.822744466279414e-27,2.400789265998742e-29,4.468356366869821e-30,3.1317970886931016e-36,5.638252017674553e-33,1.2974159240912623e-38,8.080827372549356e-28,6.025139000309589e-36,2.723343550484773e-35,9.885276862136466e-42,4.466311295562026e-41,2.534475806482783e-31
1.4008804721123697e-12,0.11224537204226806,0.9,0.0,0.0,0.0,0.0,0.0999999996234363,9.644251264105341e-11,9.598575955615771e-11,6.663560026009559e-11,6.663620351566098e-11,5.7701387690397895e-11,5.771562179653847e-11,5.771359425132301e-11,5.7713632295291526e-11,5.14614751793072e-11,5.14623519697497e-11,4.659388604376297e-11,4.659432506731993e-11,4.278048007697899e-13,2.6520834401729727e-14,1.1279787525843392e-14,2.4416275063249004e-15,2.2253902299465933e-15,9.567031991111466e-18,2.336329617830801e-15,1.4401022384955893e-15,1.8069132168645151e-16,5.322528049422059e-16,1.6590949434855315e-17,2.9696181326581128e-18,1.1247619061317663e-18,1.9821130570720514e-18,1.47403834437256e-18,1.9800489885841602e-18,5.796608871740907e-24,2.123749939093324e-18,7.581317200588235e-16,1.1639575865349065e-21,3.982128838868254e-19,8.01556673190095e-17,2.4520216206089463e-24,5.228237142611337e-19,3.849915771729372e-17,3.172615217919196e-24,2.4798183764336846e-26,2.2619500740929933e-21,8.955364433901382e-29,7.845951808061598e-27,3.5992665653797223e-29,6.386684460774841e-30,5.3129616313604024e-36,9.626384062752414e-33,2.6287078374057107e-38,1.3160983525523341e-27,1.185768389283242e-35,5.375951179708947e-35,2.3219073147442195e-41,1.0521246121560488e-40,4.872973732965347e-31
1.8586574704625454e-12,0.11224537205608051,0.9,0.0,0.0,0.0,0.0,0.09999999950038355,1.2795801020631773e-10,1.2733899141657228e-10,8.84105134409432e-11,8.84115586492125e-11,7.655127168188222e-11,7.657588611162729e-11,7.657301261696803e-11,7.657307706920711e-11,6.827795597470768e-11,6.827916835152791e-11,6.181964855570724e-11,6.182040924772875e-11,5.689711300330334e-13,4.58326673820297e-14,1.9501290671244373e-14,4.2197894748542224e-15,3.5701568781695826e-15,2.1504775605217838e-17,4.044883662143637e-15,2.5044320567729037e-15,3.128387142520895e-16,9.117256788820548e-16,3.7025845529493014e-17,3.946735860766525e-18,1.4943312167065486e-18,2.634148818931501e-18,1.959145266198085e-18,2.6320771948956595e-18,1.0068413998393147e-23,2.123758629900572e-18,1.0065666969193823e-15,2.3773841105341973e-21,5.286771136541202e-19,1.389377785068981e-16,4.2633747527063545e-24,6.948799515628284e-19,6.686558808396371e-17,5.557655336231824e-24,4.3120162456593806e-26,3.916214373476619e-21,1.9246332950206685e-28,1.7661460170638986e-26,7.338293920184929e-29,1.1241690531429011e-29,1.220321341933945e-35,2.2417807406842261e-32,7.913084709915367e-38,2.9673940647829668e-27,3.54737843820288e-35,1.622974679471491e-34,9.077017501234541e-41,4.153896759820328e-40,1.4783495430542944e-30
2.316434468812721e-12,0.11224537206989303,0.9,0.0,0.0,0.0,0.0,0.0999999993773308,1.5947360957476014e-10,1.5868649286025327e-10,1.101853562299585e-10,1.1018696755540275e-10,9.539829993474711e-11,9.543618369403826e-11,9.543237198940476e-11,9.543246917685879e-11,8.509443674029993e-11,8.509600924229653e-11,7.704536185519478e-11,7.704653460678198e-11,7.101116544970247e-13,7.049825594618542e-14,3.0007901568315246e-14,6.49103613317215e-15,5.235275144214615e-15,4.063947915171232e-17,6.232763779353634e-15,3.8698791600474175e-15,4.820649866916038e-16,1.3902393990405757e-15,6.950049257833122e-17,4.923856742566566e-18,1.8656590183735057e-18,3.2861861891840393e-18,2.4442534986691336e-18,3.2841065495358265e-18,1.554629483385247e-23,2.1237684478796767e-18,1.2550019693730864e-15,4.2185523454394024e-21,6.591416655937503e-19,2.1425003525634013e-16,6.5871263398295226e-24,8.669366541861157e-19,1.0323957139566607e-16,8.627161589464347e-24,6.662471387894597e-26,6.034645977410649e-21,3.5462266601153025e-28,3.3421568888738204e-26,1.31900087028191e-28,1.746146659284537e-29,2.345444632815463e-35,4.3546787866452696e-32,1.8863208670658055e-37,5.620985032038916e-27,8.258225616140903e-35,3.8044377204734234e-34,2.602809663265324e-40,1.1990504953723348e-39,3.445464241336846e-30
3.231988465513073e-12,0.11224537209751845,0.9,0.0,0.0,0.0,0.0,0.0999999991312253,2.2250511392283294e-10,2.2136444157185653e-10,1.5373483049321782e-10,1.5373794673799004e-10,1.330838383246107e-10,1.331568787256903e-10,1.331509159733132e-10,1.3315109528893565e-10,1.1872739818200036e-10,1.1872976460072193e-10,1.0749664071942974e-10,1.0749890894208448e-10,9.923159063090812e-13,1.3575258272257198e-13,5.783085743935772e-14,1.2500317739753893e-14,9.549362660179137e-15,1.0936915572781312e-16,1.2047304846252091e-14,7.50444344445972e-15,9.318284908777011e-16,2.6285686914250195e-15,1.8418072148483527e-16,6.8781079735102815e-18,2.6160611627401925e-18,4.59026575644213e-18,3.414473898147213e-18,4.588168706069881e-18,3.012270102991703e-23,2.1237915455720998e-18,1.7518740941407976e-15,1.0477926857676929e-20,9.200717363033043e-19,4.144981773125016e-16,1.277285374646481e-23,1.2110514563192333e-18,2.0002628576809732e-16,1.6820947728078284e-23,1.2918701193580024e-25,1.1664945718539427e-20,9.23676549100454e-28,9.022628104266332e-26,3.3835209069392048e-28,3.399304810794858e-29,6.330946197395286e-35,1.1997590603514038e-31,7.081075058811204e-37,1.5193690030439904e-26,3.069043395111262e-34,1.4374974008998201e-33,1.3452448447254311e-39,6.304490199262749e-39,1.287584157053057e-29
4.147542462213425e-12,0.11224537212514418,0.9,0.0,0.0,0.0,0.0,0.0999999988851198,2.8553702575097077e-10,2.8401980344236315e-10,1.9728402300466382e-10,1.972891410243705e-10,1.707580754412853e-10,1.708777069115515e-10,1.7086922921982872e-10,1.708695105973802e-10,1.5236035950438856e-10,1.5236361806273024e-10,1.3794772260486064e-10,1.3795144809939623e-10,1.2744184467224302e-12,2.220854179424784e-13,9.468200669134423e-14,2.0451542544931344e-14,1.5197296421811065e-14,2.277807332095503e-16,1.978006266125703e-14,1.2343611643356752e-14,1.5300069567641467e-15,4.2263237195987346e-15,3.784384456744644e-16,8.832371827531832e-18,3.379394705431218e-18,5.89435175767943e-18,4.384699543644152e-18,5.892235458889214e-18,4.952664458854864e-23,2.1238193364972814e-18,2.2487490573988265e-15,2.0905434808282328e-20,1.1810030957814999e-18,6.809113744846047e-16,2.1009553510274732e-23,1.5551681209574174e-18,3.288647793868834e-16,2.775444190438996e-23,2.1248192065314233e-25,1.9153169786281398e-20,1.8843467616104215e-27,1.884332749142534e-25,6.9064845581426395e-28,5.598073197830964e-29,1.3346391676785069e-34,2.568105171126905e-31,1.9135834312377683e-36,3.175276482426523e-26,8.030142676376371e-34,3.8096647012688394e-33,4.476478650555822e-39,2.1232051508218155e-38,3.314599250768896e-29
5.063096458913776e-12,0.11224537215277029,0.9,0.0,0.0,0.0,0.0,0.0999999986390143,3.4856934507955435e-10,3.466527948879171e-10,2.4083293375044156e-10,2.408405503454423e-10,2.084210912309209e-10,2.085986682567431e-10,2.0858731486964438e-10,2.0858771509148145e-10,1.8599332070745806e-10,1.859975696353053e-10,1.6839860750180107e-10,1.6840415208653232e-10,1.5564202502972833e-12,3.292798358194053e-13,1.4048809665685171e-13,3.032509733409151e-14,2.2210113568001213e-14,4.088590567074838e-16,2.9430917485391384e-14,1.8387035858710488e-14,2.2766091078284335e-15,6.161831937235974e-15,6.706787251963993e-16,1.0786648305263018e-17,4.159458798518212e-18,7.19844419082654e-18,5.354930435408904e-18,7.196306808170898e-18,7.375840922158553e-23,2.123851929890652e-18,2.7456279292026513e-15,3.657131157181607e-20,1.441935743614308e-18,1.0134936040745618e-15,3.129734890228795e-23,1.899286648188984e-18,4.897569940225895e-16,4.1427810073837944e-23,3.1650345238654793e-25,2.8499434139700855e-20,3.32720890266043e-27,3.391236913400288e-25,1.2269076585472953e-27,8.3424594943985e-29,2.425065678601537e-34,4.727178044601143e-31,4.24328512459138e-36,5.717014570446584e-26,1.7335081121107373e-33,8.327110445112397e-33,1.1775039864516166e-38,5.653913289810324e-38,6.991615010353498e-29
