Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66)
4.86302363923044e-08,0.11224737372988057,0.9,0.0,0.0,0.0,0.0,0.09998692883068719,3.869343817946188e-06,1.7943926403571677e-06,1.957555265730589e-06,2.5191993185021857e-06,7.715615656628672e-07,2.1392309518676725e-06,1.6501712841627355e-06,1.7302334378278091e-06,1.786319531110607e-06,1.786319531110607e-06,1.368813637949146e-06,1.8636238005090926e-06,8.079114507804928e-09,5.98175760108123e-08,2.309770403918344e-08,3.993719660648077e-09,2.590609220134958e-06,9.986063402510692e-07,2.171739877165094e-06,1.1114413757032247e-06,2.1967243051769236e-07,3.0371824032057584e-10,4.805615041806648e-07,1.1994867848879085e-13
4.986364026514258e-08,0.11224743439022267,0.9,0.0,0.0,0.0,0.0,0.0999865973301649,3.979710512622901e-06,1.8159911893499156e-06,1.998978682555466e-06,2.5856489654072004e-06,7.765946378958059e-07,2.1957882436741764e-06,1.682104420147271e-06,1.7676277176710069e-06,1.8316227403346605e-06,1.8316227403346605e-06,1.3977794049373548e-06,1.916362156754824e-06,8.17636036026795e-09,6.053991726504001e-08,2.3249247414228004e-08,4.019892263440493e-09,2.6980505866177116e-06,1.036416469848399e-06,2.273224215064558e-06,1.1581942752212993e-06,2.3116228659943206e-07,3.0959795417271003e-10,5.034398415480149e-07,1.2336954300525818e-13
5.109704413798076e-08,0.11224749540242052,0.9,0.0,0.0,0.0,0.0,0.09998626583074395,4.090619281843783e-06,1.8368811221346296e-06,2.0400425205039783e-06,2.6521476328722266e-06,7.813481586966205e-07,2.252404784072726e-06,1.7135642251572258e-06,1.8047307475660898e-06,1.8769257993587067e-06,1.8769257993587067e-06,1.4264937599211457e-06,1.9693233302764204e-06,8.270415721229657e-09,6.123855959836555e-08,2.3392373654566804e-08,4.044611229247305e-09,2.8067175100622243e-06,1.0744666373383986e-06,2.376618798686806e-06,1.205497304447819e-06,2.429521092143566e-07,3.1539052650778476e-10,5.267535682760071e-07,1.2680718479054505e-13
5.233044801081894e-08,0.11224755675982882,0.9,0.0,0.0,0.0,0.0,0.09998593433242435,4.2020658997518926e-06,1.8570856793822162e-06,2.0807498992289476e-06,2.7186925872547174e-06,7.858376466110766e-07,2.309077148421925e-06,1.7445544182391443e-06,1.841544572376275e-06,1.922228708183244e-06,1.922228708183244e-06,1.4549588838779917e-06,2.0225040046194147e-06,8.36138523007361e-09,6.191428027038417e-08,2.3527550014595052e-08,4.067957254806161e-09,2.916572131739889e-06,1.1127435098552897e-06,2.481902283748249e-06,1.25333241348925e-06,2.550422033396132e-07,3.210966417989022e-10,5.504962083953508e-07,1.3026147262663678e-13
5.3563851883657115e-08,0.11224761845600642,0.9,0.0,0.0,0.0,0.0,0.0999856028352061,4.314046170186323e-06,1.876627339558963e-06,2.1211039113176583e-06,2.7852812466623617e-06,7.900777587229518e-07,2.3658019571802805e-06,1.7750788390986384e-06,1.8780712261890633e-06,1.967531466808772e-06,1.967531466808772e-06,1.4831769388655836e-06,2.075900889919197e-06,8.449370094414214e-09,6.256783104963399e-08,2.3655217810857582e-08,4.090006557244913e-09,3.027577976908363e-06,1.1512344946627134e-06,2.589053761119757e-06,1.3016821444123424e-06,2.674328559181916e-07,3.2671700674975674e-10,5.746613378333081e-07,1.3373227621836106e-13
5.479725575649529e-08,0.11224768048470835,0.9,0.0,0.0,0.0,0.0,0.09998527133908928,4.42655592652525e-06,1.8955278439240083e-06,2.1611076225266714e-06,2.8519111725291555e-06,7.940823384756624e-07,2.422575875433565e-06,1.8051414391563974e-06,1.9143127323090633e-06,2.012834075235789e-06,2.012834075235789e-06,1.51115006818596e-06,2.129510723718052e-06,8.534468202645647e-09,6.319993904953962e-08,2.3775793861650672e-08,4.110831122748485e-09,3.1396998959082094e-06,1.1899276980677602e-06,2.6980527423697586e-06,1.3505296118300842e-06,2.801243360967415e-07,3.3225234864719997e-10,5.992425860103654e-07,1.3721946618851085e-13
5.603065962933347e-08,0.11224774283987744,0.9,0.0,0.0,0.0,0.0,0.0999849398440739,4.53959103152887e-06,1.9138082207069794e-06,2.200764072014608e-06,2.9185800616591097e-06,7.978644608391418e-07,2.479395612426703e-06,1.8347462730000237e-06,1.9502711032523253e-06,2.0581365334647946e-06,2.0581365334647946e-06,1.5388803965482097e-06,2.183330271720683e-06,8.616774232799933e-09,6.381130753693681e-08,2.388967184669593e-08,4.1304989414230145e-09,3.2529040080569464e-06,1.2288118866158371e-06,2.8088791459285696e-06,1.3998584841243738e-06,2.9311689546089734e-07,3.377034137867497e-10,6.242336373167364e-07,1.4072291407293353e-13
5.726406350217165e-08,0.11224780551563741,0.9,0.0,0.0,0.0,0.0,0.09998460835015995,4.653147377182266e-06,1.931488808492497e-06,2.240076272572899e-06,2.9852857387116455e-06,8.014364749686685e-07,2.5362579211001624e-06,1.8638974902166165e-06,1.98594834074217e-06,2.1034388414962883e-06,2.1034388414962883e-06,1.5663700302297669e-06,2.237356328490951e-06,8.696379757834244e-09,6.440261671426852e-08,2.3997223592041776e-08,4.14907422913188e-09,3.367157648198265e-06,1.2678764504397046e-06,2.9215132838437027e-06,1.4496529652845235e-06,3.064107682681329e-07,3.4307096596825114e-10,6.496282324740371e-07,1.442424923156346e-13
5.8497467375009826e-08,0.1122478685062853,0.9,0.0,0.0,0.0,0.0,0.09998427685734751,4.76722088453823e-06,1.948589278837896e-06,2.2790472108545525e-06,3.0520261491041275e-06,8.048100444961423e-07,2.5931595976307735e-06,1.8925993275915302e-06,2.0213464357064534e-06,2.148740999330769e-06,2.148740999330769e-06,1.5936210572363028e-06,2.2915857180924637e-06,8.773373347465126e-09,6.497452447598926e-08,2.4098800283157498e-08,4.166617637007433e-09,3.4824293157717203e-06,1.3071113686430616e-06,3.035935849097468e-06,1.4998977773413955e-06,3.200061716781707e-07,3.4835578505891404e-10,6.75420169787264e-07,1.4777807426390235e-13
5.9730871247848e-08,0.11224793180628485,0.9,0.0,0.0,0.0,0.0,0.09998394536563657,4.881807503560058e-06,1.965128658149262e-06,2.317679847600918e-06,3.118799352308376e-06,8.079961855851191e-07,2.6500974809769763e-06,1.920856101659292e-06,2.056467368276256e-06,2.1940430069687347e-06,2.1940430069687347e-06,1.6206355474602335e-06,2.3460152946755336e-06,8.847840666663666e-09,6.552766714007157e-08,2.4194733610322043e-08,4.183186449329784e-09,3.5986886262753518e-06,1.3465071766057149e-06,3.1521279034596953e-06,1.5505781433776291e-06,3.339033059809684e-07,3.5355866562124197e-10,7.016033062920083e-07,1.513295341633916e-13
6.096427512068617e-08,0.11224799541026,0.9,0.0,0.0,0.0,0.0,0.09998361387502713,4.996903212964321e-06,1.981125348839807e-06,2.3559771178664926e-06,3.1856035155193182e-06,8.110053028726158e-07,2.7070684524284197e-06,1.948672201593143e-06,2.0913131077859555e-06,2.239344864410685e-06,2.239344864410685e-06,1.6474155528378509e-06,2.400641943012943e-06,8.91986457092001e-09,6.606266015573389e-08,2.4285336851160545e-08,4.198834770434292e-09,3.7159062650004147e-06,1.3860549351036888e-06,3.270070865849764e-06,1.6016797710950715e-06,3.481023548223071e-07,3.5868041560338487e-10,7.281715588016553e-07,1.5489674715321884e-13
6.219767899352435e-08,0.1122480593129886,0.9,0.0,0.0,0.0,0.0,0.09998328238551926,5.112504020063674e-06,1.9965971497943918e-06,2.393941931241775e-06,3.2524369076750862e-06,8.138472234158548e-07,2.764069435159889e-06,1.976052082420158e-06,2.1258856127746516e-06,2.2846465716571194e-06,2.2846465716571194e-06,1.673963107505091e-06,2.455462578986838e-06,8.989525198382924e-09,6.658009878789132e-08,2.4370905892941064e-08,4.213613701235836e-09,3.834053942923805e-06,1.4257462011435479e-06,3.3897465011835295e-06,1.6531888369211323e-06,3.6260348542700256e-07,3.637218550893684e-10,7.551189048591244e-07,1.5847958926109869e-13
6.343108286636253e-08,0.11224812350939659,0.9,0.0,0.0,0.0,0.0,0.09998295089711294,5.228605960609671e-06,2.0115612761630577e-06,2.43157717207419e-06,3.319297893809089e-06,8.165312287551817e-07,2.8210973937895306e-06,2.00300025854938e-06,2.1601868309889075e-06,2.329948128708537e-06,2.329948128708537e-06,1.7002802279519513e-06,2.5104741500290117e-06,9.056900058978455e-09,6.708055877899028e-08,2.4451720197500204e-08,4.2275715059453555e-09,3.95310435464971e-06,1.465573000415766e-06,3.5111369096819074e-06,1.7050919706364005e-06,3.774068488197635e-07,3.686838151069954e-10,7.824393835975431e-07,1.6207793739842634e-13
6.466448673920071e-08,0.1122481879945523,0.9,0.0,0.0,0.0,0.0,0.09998261940980822,5.345205098635638e-06,2.0260343785052053e-06,2.468885699687084e-06,3.386184929715595e-06,8.19066085196528e-07,2.878149333941311e-06,2.029521297600828e-06,2.194218699386787e-06,2.3752495355654372e-06,2.3752495355654372e-06,1.726368913175568e-06,2.5656736355167244e-06,9.122064120605916e-09,6.756459698933182e-08,2.4528043713180083e-08,4.240753769546741e-09,4.073031138297738e-06,1.5055278012772629e-06,3.6342245166191454e-06,1.7573762405064087e-06,3.925125800437201e-07,3.7356713649125025e-10,8.101270965140662e-07,1.6569166935536775e-13
6.589789061203889e-08,0.11224825276366102,0.9,0.0,0.0,0.0,0.0,0.09998228792360511,5.462297526299618e-06,2.0400325613058973e-06,2.5058703485968364e-06,3.453096556911454e-06,8.214600724126293e-07,2.935222301811692e-06,2.055619814523698e-06,2.2279831441431506e-06,2.420550792228318e-06,2.420550792228318e-06,1.7522311448319651e-06,2.6210580471261424e-06,9.185089892505727e-09,6.803275201642374e-08,2.4600125736356795e-08,4.253203546529374e-09,4.193808837240129e-06,1.5456034901781999e-06,3.758992062489867e-06,1.8100291389010299e-06,4.0792079837664283e-07,3.783726688008625e-10,8.381762081608997e-07,1.6932066379601424e-13
6.713129448487706e-08,0.11224831781205992,0.9,0.0,0.0,0.0,0.0,0.09998195643850362,5.579879363727407e-06,2.0535714008851064e-06,2.5425339287280782e-06,3.520031397877486e-06,8.237210104572733e-07,2.992313383740475e-06,2.0813004659924865e-06,2.261482080656178e-06,2.4658518986976796e-06,2.4658518986976796e-06,1.7778688873864893e-06,2.6766244291453914e-06,9.24604750589393e-09,6.848554479379695e-08,2.4668201724424618e-08,4.2649615013498154e-09,4.315412863595808e-06,1.585793348452895e-06,3.885422593575103e-06,1.8630385683854958e-06,4.23631607544877e-07,3.831012692860533e-10,8.66580946757417e-07,1.7296480025347163e-13
6.836469835771524e-08,0.11224838313521303,0.9,0.0,0.0,0.0,0.0,0.0999816249545038,5.697946758855673e-06,2.0666659627194842e-06,2.5788792256270406e-06,3.5869881515640363e-06,8.258562852796437e-07,3.0494197057857736e-06,2.1065679450701745e-06,2.294717413555098e-06,2.511152854974021e-06,2.511152854974021e-06,1.8032840882629356e-06,2.732369858749126e-06,9.305004791953236e-09,6.892347917032142e-08,2.4732494063937546e-08,4.2760660411103645e-09,4.4378194633938e-06,1.6260910303990972e-06,4.0134994528884926e-06,1.9163928282675817e-06,4.396450959350118e-07,3.877538019056029e-10,8.953356047271216e-07,1.7662395912494558e-13
7.08315061033916e-08,0.11224851458824538,0.9,0.0,0.0,0.0,0.0,0.09998096198980916,5.935522952074751e-06,2.091580059440032e-06,2.6506259912836455e-06,3.7209625506012777e-06,8.297773584432287e-07,3.1636667705385917e-06,2.155882310628125e-06,2.3604048332401825e-06,2.6017543169496375e-06,2.6017543169496375e-06,1.8534545703515221e-06,2.8443863351471333e-06,9.417178650568777e-09,6.975670599101373e-08,2.485055620399405e-08,4.2964579446738656e-09,4.6849493427553665e-06,1.7069862271063817e-06,4.274526960976611e-06,2.0240909435939608e-06,4.7258038847732037e-07,3.9683414746981254e-10,9.538721720550221e-07,1.8398686999027273e-13
7.305163307450031e-08,0.11224863379256561,0.9,0.0,0.0,0.0,0.0,0.0999803653253518,6.1509640532801324e-06,2.112624574487244e-06,2.7141370046244487e-06,3.841602819826169e-06,8.32942586735664e-07,3.266513217045158e-06,2.1988998416958977e-06,2.418640873689271e-06,2.68329511907257e-06,2.68329511907257e-06,1.897866104530823e-06,2.9457848658411273e-06,9.511930006931446e-09,7.046051861933787e-08,2.4945860198012535e-08,4.312919339408314e-09,4.9098886666865934e-06,1.7801039302520988e-06,4.514920833591384e-06,2.1220888584326932e-06,5.032578946817482e-07,4.047550788776788e-10,1.007695878001801e-06,1.906636840901276e-13
7.527176004560902e-08,0.11224875382186332,0.9,0.0,0.0,0.0,0.0,0.09997976866446408,6.367919708701776e-06,2.1324422931269344e-06,2.7766590090448765e-06,3.962296922964108e-06,8.357981010555494e-07,3.3693661172617392e-06,2.2406528325519135e-06,2.4760519680833626e-06,2.76483543457788e-06,2.76483543457788e-06,1.9415861266074925e-06,3.0477195795617663e-06,9.601157804197353e-09,7.112330233413457e-08,2.5031838879182966e-08,4.327770332988664e-09,5.137093662223187e-06,1.853487270021269e-06,4.7604024395447034e-06,2.2210388570991446e-06,5.34916776946483e-07,4.1244319911721906e-10,1.0625675351027723e-06,1.9738734972924304e-13
7.749188701671773e-08,0.11224887465371829,0.9,0.0,0.0,0.0,0.0,0.09997917200714601,6.586368438080436e-06,2.151104690297112e-06,2.8382073958182398e-06,4.083039529573402e-06,8.383741620588994e-07,3.4722100919687544e-06,2.281169354426113e-06,2.532648836265488e-06,2.8463752634684784e-06,2.8463752634684784e-06,1.984625396949804e-06,3.1501746431654517e-06,9.685183852932847e-09,7.174744753923017e-08,2.510940337910356e-08,4.341168281593025e-09,5.366451900160278e-06,1.927110247664373e-06,5.010884295757489e-06,2.320885427932062e-06,5.675570231703787e-07,4.1990367618235615e-10,1.1184562245638427e-06,2.041571999879415e-13
7.971201398782645e-08,0.11224899626668057,0.9,0.0,0.0,0.0,0.0,0.09997857535339778,6.806289040644173e-06,2.1686790763725175e-06,2.898797316692947e-06,4.203825830273134e-06,8.406980724295808e-07,3.575030146380056e-06,2.3204775166131238e-06,2.5884420860338174e-06,2.9279146057472756e-06,2.9279146057472756e-06,2.0269945084866927e-06,3.2531345791954334e-06,9.764311213068463e-09,7.23352053587722e-08,2.5179375765751686e-08,4.353255159862296e-09,5.5978574214891105e-06,2.0009494057899037e-06,5.266281425660145e-06,2.421576293646407e-06,6.01178476345231e-07,4.271416851391512e-10,1.1753317220527984e-06,2.1097257662991687e-13
8.193214095893516e-08,0.11224911864027493,0.9,0.0,0.0,0.0,0.0,0.09997797870321941,7.02766059217578e-06,2.1852288401222085e-06,2.9584436876212357e-06,4.3246514856925675e-06,8.427944666847821e-07,3.6778116627797975e-06,2.3586054027097455e-06,2.6434422134677643e-06,3.0094534614171834e-06,3.0094534614171834e-06,2.0687038893140534e-06,3.3565842659759295e-06,9.838825287798888e-09,7.288869576289456e-08,2.524249776999631e-08,4.364159067909336e-09,5.831210299911396e-06,2.074983579375927e-06,5.526511239116932e-06,2.5230622226421336e-06,6.3578083819015e-07,4.341623963806341e-10,1.2331644978933345e-06,2.1783283001106097e-13
8.415226793004387e-08,0.11224924175489523,0.9,0.0,0.0,0.0,0.0,0.09997738205661101,7.25046244208933e-06,2.2008136773284516e-06,3.017161192429011e-06,4.445512580461783e-06,8.446855723618133e-07,3.780540393288836e-06,2.395581012895846e-06,2.697659603286115e-06,3.0909918304811142e-06,3.0909918304811142e-06,2.1097638052598854e-06,3.4605089369283095e-06,9.908994852922464e-09,7.340991521407378e-08,2.529943865091538e-08,4.373995589536104e-09,6.066416238557123e-06,2.1491936713690706e-06,5.791493420398836e-06,2.6252968514488353e-06,6.713636727152733e-07,4.4097096499466777e-10,1.2919257157392159e-06,2.2473731898868253e-13
8.637239490115258e-08,0.11224936559177834,0.9,0.0,0.0,0.0,0.0,0.09997678541357266,7.4746742105164555e-06,2.2154898061789343e-06,3.0749642864290315e-06,4.5664055816767275e-06,8.463914458070084e-07,3.883202452755702e-06,2.4314322117126967e-06,2.751104529235075e-06,3.1725297129419785e-06,3.1725297129419785e-06,2.150184362409831e-06,3.5648941791959464e-06,9.975073026626477e-09,7.390074387008507e-08,2.535080229363983e-08,4.3828690182853575e-09,6.303386197447995e-06,2.2235624501066543e-06,6.061149823434041e-06,2.728236517443575e-06,7.079264097175827e-07,4.475725211441507e-10,1.3515872298977633e-06,2.3168541083057587e-13
8.85925218722613e-08,0.11224949013294165,0.9,0.0,0.0,0.0,0.0,0.09997618877410444,7.700275785403197e-06,2.2293101698127005e-06,3.1318671999769273e-06,4.6873273015591195e-06,8.479301841493842e-07,3.985784311773082e-06,2.4661866811113307e-06,2.8037871545056574e-06,3.254067108802689e-06,3.254067108802689e-06,2.1899755095927738e-06,3.6697259316209733e-06,1.0037298181437028e-08,7.436295235794818e-08,2.5397133591810917e-08,4.3908734597063354e-09,6.542036050130656e-06,2.2980743671983518e-06,6.335404374001151e-06,2.8318401015452027e-06,7.454683482083637e-07,4.5397216141815726e-10,1.412121581387099e-06,2.38676481124747e-13
9.081264884337001e-08,0.11224961536114184,0.9,0.0,0.0,0.0,0.0,0.09997559213820638,7.927247319618163e-06,2.2423246270444576e-06,3.1878839419718696e-06,4.808274863778273e-06,8.493181164846438e-07,4.0882727898157425e-06,2.499871878260768e-06,2.8557175321785004e-06,3.3356040180661565e-06,3.3356040180661565e-06,2.2291470408277383e-06,3.7749904821550357e-06,1.0095894802941611e-08,7.479820815316048e-08,2.543892420572315e-08,4.398093825576461e-09,6.782286266244872e-06,2.372715393267977e-06,6.614182978146434e-06,2.9360688800893682e-06,7.839886597745826e-07,4.6017494105975703e-10,1.4735019928875239e-06,2.4570991368974575e-13
9.303277581447872e-08,0.11224974125983053,0.9,0.0,0.0,0.0,0.0,0.09997499550587856,8.155569228072688e-06,2.2545801320084258e-06,3.2430283033028016e-06,4.929245673042836e-06,8.505699764993387e-07,4.190655048497734e-06,2.532514997738216e-06,2.9069056056946983e-06,3.417140440735293e-06,3.417140440735293e-06,2.2677085977327505e-06,3.880674464766602e-06,1.0151074298619108e-08,7.52080815871237e-08,2.5476617758502504e-08,4.4046067314983064e-09,7.024061617663027e-06,2.447472869643774e-06,6.897413436302918e-06,3.040886385310004e-06,8.234863918754153e-07,4.661858670006093e-10,1.5357023627092474e-06,2.5278510048473983e-13
9.525290278558743e-08,0.11224986781311569,0.9,0.0,0.0,0.0,0.0,0.09997439887712106,8.385222184853695e-06,2.266120903408511e-06,3.2973138602412486e-06,5.0502373876280425e-06,8.516990584299022e-07,4.2929185849465505e-06,2.564142937756552e-06,2.957361209351316e-06,3.4986763768130097e-06,3.4986763768130097e-06,2.3056696718963557e-06,3.986764855900676e-06,1.020303575987824e-08,7.55940515072905e-08,2.5510614531277718e-08,4.410481307865189e-09,7.267290906144224e-06,2.522335374365961e-06,7.185025362653097e-06,3.146258273892725e-06,8.639604710752509e-07,4.720098916395027e-10,1.5986972578855352e-06,2.599014415203109e-13
9.747302975669614e-08,0.11224999500572416,0.9,0.0,0.0,0.0,0.0,0.09997380225193393,8.616187120369838e-06,2.2769885839098016e-06,3.3507539777813265e-06,5.171247894586058e-06,8.527173577874621e-07,4.39505122529276e-06,2.5947822701581474e-06,3.0070940688205e-06,3.58021182630222e-06,3.58021182630222e-06,2.3430396072122364e-06,4.093248970535258e-06,1.0251966679707353e-08,7.595751060868964e-08,2.5541275702426895e-08,4.41577993171178e-09,7.511906710942457e-06,2.5972926012804563e-06,7.476950109387688e-06,3.252152203184079e-06,9.054097062140293e-07,4.77651907314669e-10,1.6624619064779193e-06,2.6705834477013137e-13
9.969315672780486e-08,0.1122501228229678,0.9,0.0,0.0,0.0,0.0,0.09997320563031722,8.848445218511556e-06,2.287222390219621e-06,3.4033618129277106e-06,5.2922752873925286e-06,8.53635698255668e-07,4.497041118273319e-06,2.624459213903328e-06,3.0561138016910745e-06,3.6617467892058343e-06,3.6617467892058343e-06,2.3798276021774556e-06,4.200114457878267e-06,1.0298043628399034e-08,7.62997704527844e-08,2.5568927167408742e-08,4.420558886544331e-09,7.757845154826296e-06,2.672335251014802e-06,7.773120695514892e-06,3.358537714632635e-06,9.478327915159238e-07,4.831167414193017e-10,1.726972189178856e-06,2.7425522608222614e-13
9.999999999999998e-08,0.11225025125071132,0.9,0.0,0.0,0.0,0.0,0.09997312317165245,8.880646231431363e-06,2.2885890414387948e-06,3.4105679952045598e-06,5.3090036870122945e-06,8.537553189529522e-07,4.511125241143338e-06,2.6284866139072887e-06,3.062833251298525e-06,3.67301568065713e-06,3.67301568065713e-06,2.3848667994080507e-06,4.214913633284351e-06,1.0304196873463158e-08,7.634547679733719e-08,2.5572528982940176e-08,4.421181418805074e-09,7.791936854628999e-06,2.682713117905489e-06,7.814384644687419e-06,3.3732782704959853e-06,9.537725979245853e-07,4.838583662137854e-10,1.73594546622752e-06,2.752530176078926e-13
1.0191328369891357e-07,0.11225025125071132,0.9,0.0,0.0,0.0,0.0,0.099972609012271,9.081977913825613e-06,2.296859254402682e-06,3.4551503179323775e-06,5.413317845788128e-06,8.544638461284293e-07,4.5988767289466995e-06,2.6531996117842697e-06,3.1044299180314577e-06,3.7432812655267655e-06,3.7432812655267655e-06,2.4160427121548984e-06,4.307349296747803e-06,1.0341432889813203e-08,7.662206619304462e-08,2.5593862982944634e-08,4.424868957365604e-09,8.005045686993409e-06,2.747454932659655e-06,8.073471739879548e-06,3.465386124038136e-06,9.912283096374472e-07,4.88409152111525e-10,1.7922046302956158e-06,2.81491509090961e-13
1.0413341067002228e-07,0.11225038027534265,0.9,0.0,0.0,0.0,0.0,0.0999720123977953,9.31676688870466e-06,2.305933956964097e-06,3.50613224348097e-06,5.534374017587872e-06,8.552106135731762e-07,4.7005468325178384e-06,2.6810289101033582e-06,3.1520518209727746e-06,3.824815255267925e-06,3.824815255267925e-06,2.4516938516005e-06,4.414941790676786e-06,1.0382291060576345e-08,7.692556102673855e-08,2.5616348478488076e-08,4.428755967737581e-09,8.253450881436078e-06,2.8226440750476445e-06,8.377939398066259e-06,3.572670418192914e-06,1.0355947346561132e-06,4.935338245705884e-10,1.8581363881955159e-06,2.8876662513027727e-13
1.0635353764113099e-07,0.11225050988374534,0.9,0.0,0.0,0.0,0.0,0.09997141578689019,9.552794070592329e-06,2.3144792521921136e-06,3.5563201418296097e-06,5.655442402261219e-06,8.558839518441842e-07,4.802040508270993e-06,2.707972141079681e-06,3.198988807311063e-06,3.906348758432225e-06,3.906348758432225e-06,2.4867897962558496e-06,4.52288056277869e-06,1.0420765614422244e-08,7.721135038668961e-08,2.5636623062571434e-08,4.432261264473727e-09,8.503006249488794e-06,2.8978958466688903e-06,8.686461302898684e-06,3.6803651575356167e-06,1.0809304350007366e-06,4.984953677549154e-10,1.9247452452842834e-06,2.960800131463155e-13
1.085736646122397e-07,0.11225064006327229,0.9,0.0,0.0,0.0,0.0,0.09997081917955566,9.79004162920436e-06,2.322525986206127e-06,3.6057263698929217e-06,5.776521736113112e-06,8.564910354095635e-07,4.903347133608775e-06,2.7340539077703917e-06,3.245250068127571e-06,3.987881775022578e-06,3.987881775022578e-06,2.521339185306676e-06,4.631154550407141e-06,1.045699543369625e-08,7.748046588835615e-08,2.565490275356689e-08,4.435422155014319e-09,8.753660065447201e-06,2.973204083394809e-06,8.998976508281474e-06,3.7884463844708467e-06,1.127233676324368e-06,5.032983116237294e-10,1.9920095975815437e-06,3.0343111961067374e-13
1.1079379158334842e-07,0.11225077080172224,0.9,0.0,0.0,0.0,0.0,0.09997022257579184,1.0028491973766231e-05,2.3301032081235594e-06,3.6543630922839776e-06,5.8976108789142035e-06,8.570383378471114e-07,5.004456378195609e-06,2.759298371309917e-06,3.2908446894261555e-06,4.069414305041895e-06,4.069414305041895e-06,2.5553505235077547e-06,4.7397529996393026e-06,1.0491111309880767e-08,7.77338790486836e-08,2.567138246697767e-08,4.438272302181962e-09,9.005363204253371e-06,3.0485632232699587e-06,9.315425436154584e-06,3.896891537031545e-06,1.1745026243208492e-06,5.079471047860237e-10,2.059908443951864e-06,3.1081939843539336e-13
1.1301391855445713e-07,0.11225090208731664,0.9,0.0,0.0,0.0,0.0,0.09996962597559872,1.0268127750267668e-05,2.3372382747466582e-06,3.702242284306934e-06,6.018708801839735e-06,8.57531700312657e-07,5.105358198203932e-06,2.7837292402802873e-06,3.335781652786846e-06,4.1509463484930896e-06,4.1509463484930896e-06,2.58883218327473e-06,4.848665459611008e-06,1.052323641493252e-08,7.797250478741275e-08,2.5686238077705634e-08,4.440842080233617e-09,9.258068990307208e-06,3.1239682476864916e-06,9.635749826343306e-06,4.005679367574705e-06,1.2227353474859572e-06,5.12446112541225e-10,2.128421375046009e-06,3.182443108871184e-13
1.1523404552556584e-07,0.1122510339086786,0.9,0.0,0.0,0.0,0.0,0.09996902937897634,1.0508931838734538e-05,2.3439569491502026e-06,3.749375734903096e-06,6.139814576587415e-06,8.579763933187267e-07,5.206042830661391e-06,2.8073697620361605e-06,3.3800698360346296e-06,4.232477905379071e-06,4.232477905379071e-06,2.621792406743394e-06,4.957881776729742e-06,1.0553486745167466e-08,7.819720472299377e-08,2.5699628277295183e-08,4.4431588959907745e-09,9.511733056527533e-06,3.1994146283091907e-06,9.959892689101344e-06,4.1147898662149535e-06,1.2719298198241316e-06,5.167996152801988e-10,2.197528562003385e-06,3.2570532550164936e-13
1.1745417249667455e-07,0.11225116625481318,0.9,0.0,0.0,0.0,0.0,0.09996843278592474,1.0750887350518429e-05,2.3502834935252057e-06,3.795775049551124e-06,6.260927365557593e-06,8.583771724785914e-07,5.306500787897336e-06,2.8302427158202088e-06,3.4237180139225573e-06,4.314008975702755e-06,4.314008975702755e-06,2.6542393077969105e-06,5.067392088789403e-06,1.0581971539290294e-08,7.840879027851594e-08,2.5711696253911428e-08,4.445247478795641e-09,9.766313212861283e-06,3.2748982791813074e-06,1.0287798260160467e-05,4.2242041887175645e-06,1.3220839235017398e-06,5.21011807216749e-10,2.2672107449624087e-06,3.3320191800085283e-13
1.1967429946778328e-07,0.11225129911508888,0.9,0.0,0.0,0.0,0.0,0.09996783619644396,1.0993977625604314e-05,2.35624075661573e-06,3.8414516531221195e-06,6.38204641299184e-06,8.587383288091413e-07,5.4067228520869705e-06,2.8523704075172774e-06,3.4667348588283214e-06,4.395539559467052e-06,4.395539559467052e-06,2.686180874061512e-06,5.177186819008533e-06,1.0608793672063247e-08,7.860802560658713e-08,2.5722571208780327e-08,4.4471301421482355e-09,1.0021769323517114e-05,3.3504155135050027e-06,1.0619411958117195e-05,4.333904588590876e-06,1.3731954514478242e-06,5.250867954199144e-10,2.337449221421231e-06,3.407335712085437e-13
1.21894426438892e-07,0.11225143247921995,0.9,0.0,0.0,0.0,0.0,0.099967239610534,1.1238186229936682e-05,2.3618502560642934e-06,3.886416792690284e-06,6.503171036977149e-06,8.590637341248285e-07,5.506700069891524e-06,2.8737746659070683e-06,3.5091289414634493e-06,4.477069656674874e-06,4.477069656674874e-06,2.7176249688711327e-06,5.28725667001182e-06,1.0634050025059523e-08,7.879563034177178e-08,2.573236971978227e-08,4.448827019607278e-09,1.0278063192265594e-05,3.42596300464369e-06,1.0954680344001627e-05,4.443874353134512e-06,1.4252621099032535e-06,5.290285991224317e-10,2.408225834487387e-06,3.4829977496630326e-13
