Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634)
6.724594498930464e-08,0.11224836732584154,0.9,0.0,0.0,0.0,0.0,0.09998182323710308,5.590358167087525e-06,2.0548048736744995e-06,2.556334671641034e-06,3.340081952976055e-06,8.239237979260082e-07,2.99823595499746e-06,2.083664445668329e-06,2.2645888496761394e-06,2.46995930812932e-06,2.8500140099073956e-06,1.7802918871287221e-06,2.585762951403204e-06,9.251601124733914e-09,6.852679750454859e-08,2.4674307827248556e-08,4.266015278514374e-09,4.22354016054571e-06,1.5895349927722233e-06,3.909903575620693e-06,1.86798257652844e-06,4.251162208827906e-07,3.8353650569217263e-10,8.692403982320627e-07,1.73289314381185e-13,4.647501148770988e-09,9.99937192498009e-14,8.236588630486073e-14,1.0363198805326402e-13,1.3824995390736586e-14,1.4862382659104923e-14,8.629119352599333e-08,9.771688758657813e-08,2.001166934617557e-14,1.8613476872380826e-07,5.768567860690087e-15,2.9219370793721564e-14,9.609492819456634e-08,8.212243059139538e-15,3.215190982350946e-17,4.75578678257964e-10,4.2795418616042054e-18,1.8575904060005546e-11,4.666970518548114e-18,2.0501483622066816e-20,6.824600137327804e-22,1.012340033142413e-18,8.067943891630415e-20,1.281962145531667e-11,3.639945596653691e-20,5.259334374199211e-19,2.89725352558091e-21,4.189988151135017e-20,5.281083114992519e-16,9.700191621171529e-22,2.3693733022499895e-14,3.3699880068317313e-20,4.4414751612763423e-10,2.2498805168562794e-14,1.2114181858995577e-21,1.75059912391632e-20,1.5681614022222555e-14,2.3661600236829238e-12,2.3627773215311214e-17
6.889340863095797e-08,0.11224845708445907,0.9,0.0,0.0,0.0,0.0,0.0999813739259809,5.7481850206513215e-06,2.0721442661848123e-06,2.6056816183394293e-06,3.4202841656240144e-06,8.267339141365484e-07,3.0745988155394005e-06,2.1172714788108038e-06,2.308890528431298e-06,2.5304629979054656e-06,2.9310952714956893e-06,1.814164400326792e-06,2.6553239090366613e-06,9.329670443671947e-09,6.910669598203086e-08,2.4758919414717136e-08,4.280629317694485e-09,4.3806807900243135e-06,1.643396775026682e-06,4.082716414329642e-06,1.9393652420593367e-06,4.4661344811480167e-07,3.897246095399488e-10,9.077686416491136e-07,1.7818067145286711e-13,4.821464836469774e-09,1.0239423169231483e-13,8.458120654944601e-14,1.0627085630391772e-13,1.452401935912529e-14,1.5415181696370503e-14,9.162931311994723e-08,1.0409020282057666e-07,2.049219057051045e-14,1.9537068057976855e-07,6.054769233124517e-15,3.0005416442353735e-14,1.0105791317447278e-07,8.636332681072867e-15,3.338056951816138e-17,5.200598679953183e-10,4.4692458674047176e-18,2.0733986371042103e-11,4.8251168750632274e-18,2.1679985551201178e-20,7.367017281731671e-22,1.080698793243219e-18,8.799823979794573e-20,1.4316551243022623e-11,3.908597271836905e-20,5.591056485111698e-19,3.1786707585820948e-21,4.551021680208735e-20,5.637711950226331e-16,1.0491383579877869e-21,2.6789133565209944e-14,3.672372114568962e-20,4.847488142654641e-10,2.3358577179475037e-14,1.3278863338124777e-21,1.8997243167301124e-20,1.628168685911401e-14,2.456703543814321e-12,2.5771255539252187e-17
7.05408722726113e-08,0.11224854739528917,0.9,0.0,0.0,0.0,0.0,0.09998092438201645,5.906865524618086e-06,2.0887278352873117e-06,2.6545199896577475e-06,3.5003034043736515e-06,8.293373544409185e-07,3.1509894217174835e-06,2.1501534187881557e-06,2.352726744662688e-06,2.5909663415794646e-06,3.01276064013483e-06,1.847644825948122e-06,2.725065124540649e-06,9.404336724226773e-09,6.9661316742992e-08,2.4837308108003872e-08,4.2941686993897734e-09,4.5389546289293555e-06,1.6974358698277183e-06,4.258499708544788e-06,2.0113345243583195e-06,4.6865127663998027e-07,3.9577921825931296e-10,9.469068428663912e-07,1.8309843649167643e-13,4.996696111276088e-09,1.0478924023156599e-13,8.680224451248193e-14,1.0891065482251274e-13,1.5240616263495136e-14,1.5971961842460846e-14,9.713784548998783e-08,1.1069716413970864e-07,2.0971615530740872e-14,2.04825363809217e-07,6.3477474797777916e-15,3.079349902339643e-14,1.0615280216738845e-07,9.071690112831182e-15,3.4619326463737906e-17,5.674474567240428e-10,4.661953614073914e-18,2.3080562314125616e-11,4.9837839342749695e-18,2.2899166681185535e-20,7.938718064610759e-22,1.1517442148814742e-18,9.576721906391336e-20,1.5943996572184803e-11,4.1896621107021765e-20,5.934318106521818e-19,3.479327297720199e-21,4.9326183266844174e-20,6.00835801650477e-16,1.1327348112890892e-21,3.0201427019343275e-14,3.992963867168373e-20,5.278906316675103e-10,2.4225414838379967e-14,1.452168380365952e-21,2.057147947574312e-20,1.6886703110189402e-14,2.5479929637661607e-12,2.804658939422197e-17
7.218833591426463e-08,0.11224863824869963,0.9,0.0,0.0,0.0,0.0,0.09998047460363484,6.066390560048177e-06,2.104588508428472e-06,2.7028576400643513e-06,3.58013749817837e-06,8.317492988952903e-07,3.227401639443674e-06,2.182321618257703e-06,2.396101970686806e-06,2.651469344630289e-06,3.095011582976248e-06,1.8807377003886888e-06,2.7949795040059683e-06,9.475748219765124e-09,7.019176101102807e-08,2.4909930969956288e-08,4.306712360133388e-09,4.698308058808356e-06,1.75163923496267e-06,4.4372181555219285e-06,2.083864849958341e-06,4.912298699151546e-07,4.0170242182744277e-10,9.866418025941837e-07,1.8804232631971626e-13,5.1731349245448544e-09,1.0717867991544569e-13,8.902877409756709e-14,1.1155117152700215e-13,1.5974791125452e-14,1.6532534387344713e-14,1.0281643986160316e-07,1.1753941022309989e-07,2.14499312193299e-14,2.1449831012229603e-07,6.6474867345909915e-15,3.158353837497969e-14,1.1137992951577752e-07,9.518343738758093e-15,3.586774045785565e-17,6.178510111326246e-10,4.857600083861304e-18,2.562677287806186e-11,5.1429333964953036e-18,2.4159628947755013e-20,8.540588891605385e-22,1.2255043487990993e-18,1.0400093275360677e-19,1.770955881623647e-11,4.4833659413234766e-20,6.289194735083477e-19,3.7999873642273616e-21,5.335356114740677e-20,6.393167677840707e-16,1.2209588344470822e-21,3.395450476966883e-14,4.3323188431425775e-20,5.73658817988547e-10,2.5099010119452224e-14,1.5845612168544252e-21,2.2230877453014585e-20,1.7496447268407995e-14,2.63999576620183e-12,3.045803829605809e-17
7.383579955591797e-08,0.11224872963539942,0.9,0.0,0.0,0.0,0.0,0.09998002458933632,6.226751093619332e-06,2.119757778633603e-06,2.7507023286504702e-06,3.659784478046571e-06,8.339838126165306e-07,3.3038294682489677e-06,2.213787488916717e-06,2.4390206446591528e-06,2.7119720128149306e-06,3.177849470515994e-06,1.9134475075563586e-06,2.8650600737912632e-06,9.544046725279392e-09,7.069908203703854e-08,2.4977211493233377e-08,4.318333438751733e-09,4.85868981471125e-06,1.8059947861239557e-06,4.618837312995928e-06,2.1569317594215375e-06,5.143493480935415e-07,4.0749632111480055e-10,1.0269605303564413e-06,1.9301206041878574e-13,5.350723868029851e-09,1.0956249184271542e-13,9.126057304415892e-14,1.1419219895863065e-13,1.672654755767071e-14,1.7096718904663343e-14,1.086646720088319e-07,1.246185020638063e-07,2.1927125839327374e-14,2.2438900557653282e-07,6.953970956438787e-15,3.237545569427285e-14,1.1673961624540247e-07,9.976320804186545e-15,3.712539047407697e-17,6.713811250196055e-10,5.0561212868908865e-18,2.838410136846383e-11,5.3025297749357975e-18,2.546197502204474e-20,9.173524082889211e-22,1.3020063825931857e-18,1.1271394382552043e-19,1.9621060283321487e-11,4.7899305186901456e-20,6.655760045055376e-19,4.141421812303014e-21,5.759812055683873e-20,6.792282792821728e-16,1.3139626902919202e-21,3.8073439615105104e-14,4.690991148578121e-20,6.221394262100442e-10,2.5979068415060933e-14,1.7253635066472146e-21,2.3977603628720984e-20,1.8110713214628522e-14,2.7326808503022106e-12,3.300986777555387e-17
7.54832631975713e-08,0.11224882154642228,0.9,0.0,0.0,0.0,0.0,0.09997957433769274,6.387938176997343e-06,2.1342657669942906e-06,2.798061719408816e-06,3.7392425620850435e-06,8.360539276710193e-07,3.3802670392713966e-06,2.244562483785375e-06,2.4814871706308135e-06,2.772474352167727e-06,3.2612755807509654e-06,1.945778679478233e-06,2.935299980765687e-06,9.609367858732833e-09,7.118428718905172e-08,2.503954206592334e-08,4.3290997021880645e-09,5.0200508640419435e-06,1.8604913265539152e-06,4.803323566630542e-06,2.2305118588090254e-06,5.380097889638909e-07,4.1316302462169337e-10,1.0678502454123085e-06,1.9800736091083084e-13,5.529408037768559e-09,1.1194062271520585e-13,9.349742293519856e-14,1.168335342122821e-13,1.7495887794477693e-14,1.7664342825394614e-14,1.1468204848162089e-07,1.3193592636502133e-07,2.240318871475939e-14,2.344969311060019e-07,7.267183945532087e-15,3.316917354022528e-14,1.2223217029318268e-07,1.0445647434943335e-14,3.8391873826494315e-17,7.281493848045657e-10,5.257454265739439e-18,3.1364373150265966e-11,5.4625401890951395e-18,2.6806808252872293e-20,9.83842583813906e-22,1.3812766674666333e-18,1.219208179854224e-19,2.1686543356844158e-11,5.109573562725687e-20,7.0340857673194745e-19,4.504407719792529e-21,6.206562058032323e-20,7.205840858214516e-16,1.4119005806642984e-21,4.25845140407444e-14,5.0695333101055215e-20,6.734186772229847e-10,2.6865307951235868e-14,1.874875530777605e-21,2.5813813726840768e-20,1.8729303808646596e-14,2.8260184700582603e-12,3.570634416704828e-17
7.713072683922463e-08,0.11224891397311147,0.9,0.0,0.0,0.0,0.0,0.09997912384734489,6.549942946206802e-06,2.148141282433683e-06,2.844943381556572e-06,3.818510141641199e-06,8.379717189489839e-07,3.45670861326019e-06,2.274658080675854e-06,2.5235059186108926e-06,2.832976368999423e-06,3.3452911031219075e-06,1.9777355969009674e-06,3.0056924923904074e-06,9.671841330148812e-09,7.164833995101153e-08,2.509728625609423e-08,4.3390739400494015e-09,5.1823442925410614e-06,1.9151184818570132e-06,4.990644099123518e-06,2.3045827732648393e-06,5.62211228875553e-07,4.1870464543319084e-10,1.1092983773634473e-06,2.0302795253838637e-13,5.709134905940831e-09,1.143130244227604e-13,9.573910919961794e-14,1.1947497886737518e-13,1.8282812721979335e-14,1.8235241036511005e-14,1.208680106113862e-07,1.3949309876215112e-07,2.2878110207601068e-14,2.448215630111951e-07,7.587109358609277e-15,3.396461583448785e-14,1.2785788673535807e-07,1.0926348656880923e-14,3.966680537101332e-17,7.882683361730351e-10,5.4615370985797305e-18,3.457975527579715e-11,5.622934173502405e-18,2.819473259029092e-20,1.0536204189182119e-21,1.4633407520657329e-18,1.3163611734288982e-19,2.3914269577566478e-11,5.442508768812219e-20,7.424241843710049e-19,4.8897279890516735e-21,6.676180662447365e-20,7.633975182723636e-16,1.5149286372056134e-21,4.7515248364382854e-14,5.468496051128985e-20,7.275829259591553e-10,2.775745922859852e-14,2.0333990326628558e-21,2.7741651740150755e-20,1.935203049804749e-14,2.9199801752517383e-12,3.8551732776020503e-17
7.877819048087796e-08,0.11224900690710478,0.9,0.0,0.0,0.0,0.0,0.09997867311699914,6.7127566210019876e-06,2.1614118788683602e-06,2.8913547898997758e-06,3.897585768463293e-06,8.397483744668398e-07,3.5331485785965237e-06,2.3040857667844875e-06,2.5650812246346363e-06,2.8934780698959735e-06,3.429897142256013e-06,2.009322589884139e-06,3.076230996650132e-06,9.731591198977098e-09,7.209216183449617e-08,2.51507809285522e-08,4.348314330180109e-09,5.345525196938988e-06,1.96986663959926e-06,5.180766860867093e-06,2.3791231026217916e-06,5.869536636495846e-07,4.241232983810304e-10,1.1512925664683538e-06,2.0807356264496823e-13,5.889854200244909e-09,1.166796536585929e-13,9.798542111006246e-14,1.2211633891931793e-13,1.908732190772839e-14,1.8809255503080157e-14,1.2722193830750797e-07,1.4729136688099221e-07,2.335188164084875e-14,2.5536237341249494e-07,7.913730722998678e-15,3.476170786064042e-14,1.3361704801566356e-07,1.1418448415404974e-14,4.09498167411639e-17,8.518514517995635e-10,5.668308900853789e-18,3.804275600447875e-11,5.783683500198634e-18,2.9626352494762554e-20,1.126777690935651e-21,1.5482234220749085e-18,1.4187439784222116e-19,2.6312718671916918e-11,5.78894582371526e-20,7.826296807503343e-19,5.298170939840441e-21,7.169241326738207e-20,8.076815091207975e-16,1.6232049088665694e-21,5.2894428750427804e-14,5.888428233854343e-20,7.847186289982282e-10,2.8655264487645667e-14,2.201237059619076e-21,2.976325134056316e-20,1.9978712944097323e-14,3.0145387550069047e-12,4.155029708515218e-17
8.04256541225313e-08,0.1122491003403212,0.9,0.0,0.0,0.0,0.0,0.09997822214542487,6.87637050423814e-06,2.1741039098801275e-06,2.9373033252362294e-06,3.976468142803941e-06,8.413942605064317e-07,3.609581449331285e-06,2.3328570243470553e-06,2.6062173908370285e-06,2.9539794617171154e-06,3.5150947215210953e-06,2.0405439383867516e-06,3.146909001845176e-06,9.788736120249684e-09,7.251663420715846e-08,2.5200338206132425e-08,4.356874777387796e-09,5.509550583850955e-06,2.0247268933435476e-06,5.3736605420706766e-06,2.454112378941212e-06,6.12237049476001e-07,4.294210974013349e-10,1.1938206636837246e-06,2.1314392115554586e-13,6.071517790330255e-09,1.1904047156317213e-13,1.0023615177615991e-13,1.2475742471158394e-13,1.9909413629940173e-14,1.938623491250098e-14,1.337431536566603e-07,1.5533201324156323e-07,2.382449522724391e-14,2.6611883066992873e-07,8.247031449627346e-15,3.556037626184052e-14,1.3950992417324047e-07,1.1921969594981119e-14,4.2240555617066724e-17,9.190131000968908e-10,5.87770982546201e-18,4.1766224219848005e-11,5.944762014333118e-18,3.110227288992574e-20,1.2034069479018963e-21,1.6359487211122014e-18,1.5265020661352823e-19,2.8890587530828136e-11,6.149090459662005e-20,8.240317568494446e-19,5.730529934308364e-21,7.686316394254851e-20,8.534486039842564e-16,1.7368893492051192e-21,5.875213508432143e-14,6.329876824407911e-20,8.449123135824131e-10,2.9558477197326126e-14,2.3786938282448486e-21,3.188073610215147e-20,2.0609178663931818e-14,3.1096681838011817e-12,4.470629798676591e-17
8.207311776418463e-08,0.11224919426494762,0.9,0.0,0.0,0.0,0.0,0.09997777093145184,7.040775981243227e-06,2.186242581006137e-06,2.982796274794319e-06,4.055156102397741e-06,8.429189819697722e-07,3.6860018632402304e-06,2.3609833173002396e-06,2.6469186855316952e-06,3.014480551594712e-06,3.6008847864024925e-06,2.0714038728469485e-06,3.217720136254034e-06,9.843389580013873e-09,7.292260004151262e-08,2.5246247286962357e-08,4.3648052272881736e-09,5.674379274515304e-06,2.0796909907955815e-06,5.569294546258799e-06,2.529531025902402e-06,6.380613037972957e-07,4.3460015307748486e-10,1.2368707304518255e-06,2.1823876055703496e-13,6.254079580780797e-09,1.213954433941058e-13,1.0249109813368446e-13,1.2739805086838268e-13,2.074908490626854e-14,1.9966034339187615e-14,1.404309243361252e-07,1.6361625801652634e-07,2.4295944003233666e-14,2.7709039977168023e-07,8.586994845069679e-15,3.636054903701037e-14,1.455367730700307e-07,1.2436934038600291e-14,4.3538685026683846e-17,9.898685149425286e-10,6.089681061845246e-18,4.576334874927386e-11,6.106145482132e-18,3.262309909633685e-20,1.2836015047287054e-21,1.7265399787079764e-18,1.6397807569941247e-19,3.165678914310449e-11,6.523144473344365e-20,8.666369474693886e-19,6.1876030166869034e-21,8.227976708909232e-20,9.007109758931633e-16,1.8561438071978324e-21,6.511976870088183e-14,6.793386672316226e-20,9.082505479745354e-10,3.046686156589811e-14,2.5660745894614316e-21,3.409621805915425e-20,2.1243262688332046e-14,3.205343569827748e-12,4.802399199157165e-17
8.372058140583796e-08,0.11224928867342678,0.9,0.0,0.0,0.0,0.0,0.0999773194739675,7.205964519190354e-06,2.197851999751047e-06,3.027840832705217e-06,4.133648612248848e-06,8.443314383005705e-07,3.7624045798968613e-06,2.3884760788949834e-06,2.687189343294929e-06,3.0749813469308914e-06,3.687268207713127e-06,2.1019065747550215e-06,3.288658147675901e-06,9.895660120507418e-09,7.331086558753902e-08,2.5288776128229675e-08,4.372151957097874e-09,5.839971815002661e-06,2.134751285758646e-06,5.7676389650629806e-06,2.6053603199612386e-06,6.64426306178344e-07,4.3966257035847385e-10,1.2804310382518352e-06,2.2335781587872225e-13,6.437495410234767e-09,1.2374453822012109e-13,1.047500609298923e-13,1.3003803622791506e-13,2.16063315221293e-14,2.0548514928424615e-14,1.472844668515542e-07,1.7214526165257113e-07,2.4766221767784483e-14,2.88276542693658e-07,8.93360412270024e-15,3.716215553566949e-14,1.5169784061741792e-07,1.296336256717297e-14,4.484388267722613e-17,1.0645337663371614e-09,6.304164833909271e-18,5.004765759143152e-11,6.267811449644726e-18,3.4189436736625584e-20,1.3674554327304354e-21,1.8200198501015308e-18,1.7587252029341643e-19,3.462045148703422e-11,6.911305741143921e-20,9.104516801077523e-19,6.6701925355107684e-21,8.794791972453365e-20,9.494804455831223e-16,1.9811320141918088e-21,7.203007996021782e-14,7.279500481449257e-20,9.748199130991128e-10,3.138019207309406e-14,2.763685483457342e-21,3.641179937440901e-20,2.1880807234408412e-14,3.301541105607701e-12,5.1507630653418646e-17
8.536804504749129e-08,0.11224938355844553,0.9,0.0,0.0,0.0,0.0,0.09997686777191475,7.371927666470985e-06,2.2089552234204695e-06,3.0724441005060987e-06,4.21194475516894e-06,8.456398752983596e-07,3.838784478763339e-06,2.415346700210144e-06,2.7270335650546573e-06,3.1354818553959936e-06,3.7742457846465198e-06,2.1320561772197797e-06,3.35971690286204e-06,9.945651555525006e-09,7.368220197242331e-08,2.5328173006257018e-08,4.378957845069793e-09,6.0062903915486164e-06,2.1899006936172777e-06,5.968664554231404e-06,2.681582353200844e-06,6.913318991628125e-07,4.4461044644313103e-10,1.3244900679321484e-06,2.2850082467280075e-13,6.621722956292541e-09,1.2608772863789731e-13,1.0701284470529777e-13,1.3267720377629487e-13,2.2481148058583756e-14,2.1133543598484942e-14,1.5430294960900054e-07,1.8092012736261009e-07,2.5235323025691838e-14,2.9967671873225315e-07,9.286842413003392e-15,3.7965126451507e-14,1.5799336100189634e-07,1.3501274998841675e-14,4.6155840315415264e-17,1.1431257319521456e-09,6.521104396666537e-18,5.4633017056327206e-11,6.429739111883538e-18,3.580189169793784e-20,1.4550635560166008e-21,1.9164103318747984e-18,1.8834803777682375e-19,3.779091638369945e-11,7.31376828877734e-20,9.554822452348582e-19,7.179104801029458e-21,9.387330809176582e-20,9.997684905505466e-16,2.1120195697446888e-21,7.951719566512453e-14,7.788758853920154e-20,1.0447069754094855e-09,3.2298253022666016e-14,2.971833423331049e-21,3.882957299549844e-20,2.2521661392544478e-14,3.398238020753709e-12,5.5161460286688534e-17
8.701550868914462e-08,0.11224947891292418,0.9,0.0,0.0,0.0,0.0,0.09997641582428965,7.538657052069065e-06,2.219574304870677e-06,3.1166130876721758e-06,4.290043723010473e-06,8.468519331270617e-07,3.915136557299701e-06,2.4416065195173166e-06,2.7664555181841898e-06,3.1959820849263277e-06,3.86181824768184e-06,2.161856765528379e-06,3.4308903868444526e-06,9.993463176403971e-09,7.403734673060556e-08,2.5364667962024376e-08,4.385262620137896e-09,6.1732987506859575e-06,2.2451326500904796e-06,6.172342710785291e-06,2.7581799978005845e-06,7.187778891161992e-07,4.4944586882088474e-10,1.36903650883972e-06,2.3366752699495884e-13,6.8067216458270665e-09,1.284249905095467e-13,1.0927925777220404e-13,1.3531538058210134e-13,2.337352791979745e-14,2.1720992759519807e-14,1.614854958304377e-07,1.8994190349613537e-07,2.5703242935054997e-14,3.1129038481226076e-07,9.646692773122661e-15,3.8769393814794894e-14,1.6442355690956552e-07,1.4050690168198143e-14,4.7474263116215967e-17,1.2257620695261112e-09,6.740444032051844e-18,5.953363082240705e-11,6.59190919203175e-18,3.7461070078648727e-20,1.54652144913252e-21,2.015732783093543e-18,2.0141910120352177e-19,4.1177738315193715e-11,7.730722319138548e-20,1.0017347892004615e-18,7.715149765023439e-21,1.0006160214037343e-19,1.0515862557814508e-15,2.248973932722321e-21,8.761664631411465e-14,8.321700059208091e-20,1.1179982609273069e-09,3.3220838114425003e-14,3.1908259807281745e-21,4.13516205040035e-20,2.3165680826978143e-14,3.495412536791376e-12,5.898972013640985e-17
8.866297233079795e-08,0.11224957473000582,0.9,0.0,0.0,0.0,0.0,0.09997596363013911,7.706144384936221e-06,2.229730336265333e-06,3.160354712175431e-06,4.367944808544091e-06,8.479746907975503e-07,3.991455929091628e-06,2.4672668124501645e-06,2.8054593366005705e-06,3.256482043721776e-06,3.94998626134957e-06,2.191312377699653e-06,3.502172702169798e-06,1.0039189949034731e-08,7.437700526717903e-08,2.53984741405246e-08,4.3911030932267995e-09,6.34096212387455e-06,2.300441073014321e-06,6.378645451255438e-06,2.8351368720528863e-06,7.467640470556325e-07,4.541709134608661e-10,1.4140592577616464e-06,2.3885766538487485e-13,6.992452570331722e-09,1.307563027190956e-13,1.1154911219021477e-13,1.379523977315294e-13,2.4283463360056965e-14,2.2310740048117957e-14,1.6883118632140932e-07,1.9921158579462263e-07,2.6169977258611672e-14,3.2311699577179424e-07,1.0013138195701716e-14,3.957489098373448e-14,1.7098863974926386e-07,1.4611625945375735e-14,4.8798869097925586e-17,1.312561190073149e-09,6.96212904387241e-18,6.476403891504188e-11,6.7543038290501825e-18,3.916757808589881e-20,1.6419254249388356e-21,2.118007966937789e-18,2.1510015796287119e-19,4.4790683210728366e-11,8.162354221208083e-20,1.0492153788701446e-18,8.279140670743629e-21,1.0651845969105943e-19,1.1049445746186788e-15,2.392164408065341e-21,9.636539318448344e-14,8.87886001336228e-20,1.1947802304037567e-09,3.4147750034921824e-14,3.420971251797248e-21,4.398001396683851e-20,2.381272748942537e-14,3.5930438239487447e-12,6.2996641906366e-17
