Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638)
2.5198296641535233e-15,0.11224537200007605,0.9,0.0,0.0,0.0,0.0,0.09999999999932266,1.7347480258775683e-13,1.7339057722327866e-13,1.1986120726524472e-13,1.1986120921557363e-13,1.0381545969860435e-13,1.038155185261574e-13,1.0381268822404872e-13,1.0381268838559296e-13,9.256617867445392e-14,9.256660555580296e-14,8.38110470374999e-14,8.381104846957906e-14,8.411032551558877e-17,1.1116835559365974e-19,4.703377943587394e-20,1.0192771130304366e-20,1.3660573494322562e-18,1.1238274545616944e-25,9.704535332388527e-21,5.688916015011712e-22,7.498599222119551e-22,2.2897587897755464e-21,1.9958120202459336e-25,8.1668248452917615e-22,2.0199324519432266e-21,5.616427936198597e-22,3.959746228415479e-22,4.955142080855844e-22,3.072981077577544e-30,9.407447051029169e-19,4.267633885571754e-19,2.064255644263778e-27,2.3729544920401765e-22,9.699893141681031e-23,3.7434720487942324e-31,1.409822530627253e-22,2.0957114079810167e-23,8.724362069375205e-32,5.6429181698764756e-31,9.386962099024436e-27,3.318765554349812e-31,9.17128430607426e-35,3.319210872218556e-31,1.978618937792164e-35,1.0957017286262419e-44,2.569083158814551e-42,1.1460045813056716e-50,4.239919510516535e-36,2.2087138687197927e-46,4.811519465532939e-46,9.880441771635616e-55,2.0943367170375544e-54,4.797827567102773e-43,5.729375714402961e-45,7.238367560970035e-51,1.0833150894917015e-49,6.264695191842839e-27,1.8437472872720332e-32,1.2271302289658658e-55,2.645197716451516e-55,5.048680579710578e-34,1.2407115440832624e-32,1.6214252402751196e-51,4.766327843901071e-46,3.657184227042912e-52,6.737678165974483e-53,4.2634514846157767e-44,2.844453234832867e-34,8.325023929864712e-33,5.744463835827366e-56,7.721719832589097e-56
5.041848580838892e-15,0.11224537200015215,0.9,0.0,0.0,0.0,0.0,0.09999999999864473,3.47100324643936e-13,3.46792271174873e-13,2.3982654826402626e-13,2.39826556342795e-13,2.0772099787913276e-13,2.077212335543586e-13,2.077155674636045e-13,2.0771556811295687e-13,1.8521277974446435e-13,1.852141123440044e-13,1.6769490793595014e-13,1.6769491385091218e-13,3.0759088504010813e-16,4.447993522978058e-19,1.8825515850619672e-19,4.0796964624150534e-20,2.736351810048523e-18,8.99608039299538e-25,3.884054208733889e-20,4.186670756326177e-21,3.0013938773143416e-21,9.164060806022157e-21,1.5975867635690042e-24,2.8834271261813417e-21,4.041614929229591e-21,1.9756512619149384e-21,1.402017195994357e-21,1.7688747164224063e-21,2.1987134095564678e-29,1.4043615484672754e-18,1.3318427595795833e-18,8.269829454163544e-27,7.305302696113609e-22,6.075183790022668e-22,4.212230715421094e-30,4.989454456113271e-22,1.4923392801398297e-22,1.1892965014273533e-30,9.140620487571984e-31,3.7572311793084087e-26,5.041694016664163e-31,7.342603971832083e-34,5.042328288586508e-31,8.094374170747692e-35,1.409727341953969e-43,5.477399260378704e-41,5.000002436007089e-49,5.352279681975952e-35,3.822142778798136e-45,1.0899947860688454e-44,3.4377050410531653e-53,9.590665317070379e-53,2.0519940947701008e-41,8.909161410509022e-44,2.3194070297748053e-49,2.5706433039775792e-48,2.50751070944248e-26,2.714225372765658e-31,6.664867719076592e-54,1.8831219184685833e-53,4.392920693215939e-33,1.8617958235715674e-31,1.3543045496306952e-49,7.62933717214002e-45,3.0624621870423567e-50,1.129124134052509e-50,3.76957681466199e-43,2.126341511991389e-33,1.2255470874516234e-31,3.93134424065671e-54,7.3342719274558e-54
1.0085886414209629e-14,0.11224537200030432,0.9,0.0,0.0,0.0,0.0,0.09999999999728887,6.943513788429486e-13,6.933024222734746e-13,4.797572217089071e-13,4.797572556024024e-13,4.1553172190488945e-13,4.1553266616888874e-13,4.1552131855328377e-13,4.1552132116871113e-13,3.7050598188086356e-13,3.7050965037861325e-13,3.354626237534951e-13,3.3546264849026556e-13,1.0470923930538527e-15,1.7787292151544372e-18,7.532455794535131e-19,1.632355332763995e-19,5.494349376997466e-18,7.198953785409437e-24,1.5539446774781706e-19,2.8817758069000944e-20,1.2009485023502005e-20,3.666064658549679e-20,1.27826783788794e-23,9.299413532421142e-21,8.084965448904681e-21,6.337212933547514e-21,4.540677441313189e-21,5.7995311234168514e-21,1.4488800534297224e-28,1.8094519971127003e-18,3.664144763955405e-18,3.3190302378270334e-26,1.97983883068237e-21,3.374098373072553e-21,3.876683927917232e-29,1.614832466857101e-21,9.78728620365101e-22,1.4382485935119243e-29,1.612476519772934e-30,1.5033818979506832e-25,6.693270244837614e-31,5.8763147531137855e-33,6.693764151364254e-31,3.2745565310457485e-34,1.587253554468377e-42,9.708713860649893e-40,1.812583112700988e-47,6.0094747389206866e-34,6.372715256695787e-44,2.1983579817079076e-43,1.1498745915332548e-51,3.907874957636134e-51,7.304305981561143e-40,1.224430216955354e-42,7.42709923349095e-48,5.559102825792519e-47,1.0033309087699823e-25,3.7352893597341866e-30,3.0902013796880985e-52,1.0589171341583483e-51,3.912652660908519e-32,2.597107629137321e-30,9.792707492684416e-48,1.2198992497159469e-43,1.9720169598063044e-48,1.4557493410439464e-48,3.180617675766589e-42,1.475184431182909e-32,1.686585440349912e-30,2.2925542972664357e-52,5.771133369440231e-52
1.5129924247580365e-14,0.1122453720004565,0.9,0.0,0.0,0.0,0.0,0.09999999999593301,1.0416024439140727e-12,1.0395964668001535e-12,7.196878866011142e-13,7.196879604069992e-13,6.2334209360989e-13,6.233441018163704e-13,6.233270622465804e-13,6.233270678254919e-13,5.557991840136411e-13,5.558054191311841e-13,5.032303335916849e-13,5.032303873870911e-13,2.001999452262135e-15,3.778872700520788e-18,1.6007703586968971e-18,3.469006958333661e-19,8.274829198051406e-18,2.0585888940359842e-23,3.3022259742058788e-19,7.591142757570082e-20,2.5522599450929348e-20,7.790027120883516e-20,3.654975235659411e-23,1.7212438918520096e-20,1.2128301899611775e-20,1.1692480286932586e-20,8.425127656866364e-21,1.083929850124165e-20,3.7335231326882813e-28,1.986428198763986e-18,6.224561031610296e-18,7.072207235387752e-26,3.3388210820601757e-21,8.039384679754612e-21,1.1120699065270148e-28,2.9950981522917823e-21,2.5167461092285647e-21,4.6491987247045404e-29,2.5660326013670533e-30,3.1949924823549966e-25,7.561398359274794e-31,1.6804226604147406e-32,7.561234228447924e-31,7.389689764997235e-34,5.242707463428513e-42,3.6858319975306585e-39,7.552881783709809e-47,1.9052833517916926e-33,2.4414051430966162e-43,8.823857059233276e-43,4.6752606005701835e-51,1.6703478846328907e-50,3.4246324846910784e-39,4.32570282810449e-42,3.283749141884347e-47,2.260593019403053e-46,2.1322823522596317e-25,1.2829605172749853e-29,1.2734935917855426e-51,4.583438161889634e-51,1.1723674552226947e-31,8.961189945234728e-30,5.000858258620424e-47,4.649411549035585e-43,8.750555521670024e-48,7.863364535173093e-48,9.66667422965087e-42,3.894161728738012e-32,5.792918086312605e-30,9.687293632637686e-52,2.6519912455551182e-51
2.0173962080951102e-14,0.11224537200060869,0.9,0.0,0.0,0.0,0.0,0.09999999999457715,1.3888535203724729e-12,1.3857311981039606e-12,9.596185429406517e-13,9.596186711063754e-13,8.311521130086779e-13,8.311555408196951e-13,8.311327985385672e-13,8.311328080832994e-13,7.410923861427969e-13,7.411012902996891e-13,6.709980374505195e-13,6.709981307934678e-13,3.1155153332321637e-15,6.444884861469065e-18,2.7308161923494418e-18,5.91788864743637e-19,1.1081528832361684e-17,4.3422979023590604e-23,5.633192421677642e-19,1.491986849691851e-19,4.3540737218684234e-20,1.328779935495723e-19,7.709021276868289e-23,2.6107338843810445e-20,1.617162470807387e-20,1.7691648660320408e-20,1.2803289033517698e-20,1.65652850900178e-20,7.210396454754268e-28,2.0637457131635635e-18,8.88463599939741e-18,1.209840634068321e-25,4.743566425220577e-21,1.4667287917343526e-20,2.2943261680779995e-28,4.5501212372264426e-21,4.852907507876946e-21,1.054019725467715e-28,3.912848725025708e-30,5.450554890410074e-25,8.087807621547485e-31,3.544689422765794e-32,8.08639097635867e-31,1.3160698769771364e-33,1.293655843645816e-41,1.0102175392376217e-38,2.8626998189030922e-46,4.2849517760810356e-33,6.940370476837464e-43,2.5678129017623494e-42,1.8916542411388535e-50,6.783141765387759e-50,1.0806941518615982e-38,1.132137585477654e-41,1.1222855786703625e-46,6.58484216192724e-46,3.637605407998612e-25,3.0649044891555894e-29,5.798547129502121e-51,2.082778680499449e-50,2.562058791551276e-31,2.1483646490264287e-29,2.0239183308174115e-46,1.2504372665713128e-42,3.975289295512044e-47,3.697076343921487e-47,2.2298058292405671e-41,7.662672079438792e-32,1.3838883121379441e-29,4.770560847344608e-51,1.3010966648555946e-50
3.026203774769257e-14,0.1122453720009131,0.9,0.0,0.0,0.0,0.0,0.09999999999186543,2.083355700967726e-12,2.0777474845276782e-12,1.4394798355471394e-12,1.4394801069777617e-12,1.2467713250102536e-12,1.2467784273260749e-12,1.2467442537423537e-12,1.2467442735809166e-12,1.1116787903926089e-12,1.1116931249499569e-12,1.0065334311350095e-12,1.006533628661471e-12,5.594062946190381e-15,1.3338890191937275e-17,5.6539262103889485e-18,1.2252407222137738e-18,1.6764415417527813e-17,1.1860434114280424e-22,1.1662530331332823e-18,3.651786445501227e-19,9.015002693349264e-20,2.7506059184878456e-19,2.1053326138797461e-22,4.5248322878002257e-20,2.4258239797078278e-20,3.0563189318564134e-20,2.2246711268312704e-20,2.900399917807652e-20,1.721991684599383e-27,2.1327759865890943e-18,1.429039071692292e-17,2.5180026134287335e-25,7.590421853637059e-21,3.2599274721901336e-20,5.888542574360494e-28,7.902938644593848e-21,1.1565798620384174e-20,3.0864495168144053e-28,7.75135687871834e-30,1.1285240171658637e-24,8.84896314953877e-31,9.682181027057287e-32,8.843291227176105e-31,2.9658888861197066e-33,4.617494050630904e-41,4.2396381995068063e-38,1.9654507604123043e-45,1.257067954053604e-32,3.199579501153305e-42,1.2213116624505074e-41,1.4380826269559974e-49,5.3661458705230664e-49,5.526167303924723e-38,4.429801132610776e-41,6.9017352079689134e-46,3.06374171372931e-45,7.531572672749146e-25,9.746529681462841e-29,4.96861910271206e-50,1.861155374695744e-49,7.341044625116952e-31,6.86824594368739e-29,1.656931200733156e-45,5.0538537074562804e-42,3.505173362470917e-46,3.875778763736017e-46,7.339558361110025e-41,1.8777434160853532e-31,4.400825068979987e-29,4.631852377623664e-50,1.358912858334885e-49
4.0350113414434045e-14,0.11224537200121748,0.9,0.0,0.0,0.0,0.0,0.09999999998915371,2.777857925593765e-12,2.769462047155595e-12,1.9193410967024203e-12,1.919341565963423e-12,1.6623892415770352e-12,1.6624013276007595e-12,1.6623556817066258e-12,1.6623557155472281e-12,1.4822651946291025e-12,1.4822850356813688e-12,1.3420688028312802e-12,1.3420691441824992e-12,8.371727240896195e-15,2.2679675208220618e-17,9.615856400985645e-18,2.0838016105488523e-18,2.2562441371007964e-17,2.481613861792973e-22,1.983432330724276e-18,6.961471168414636e-19,1.5332589482209803e-19,4.677220545809188e-19,4.404546277862476e-22,6.584429516135926e-20,3.234480882499374e-20,4.436539398338688e-20,3.243588637040421e-20,4.253850980033468e-20,3.2199560265772787e-27,2.1363848301613032e-18,1.9761566904554955e-17,4.305745185031829e-25,1.0464715298057067e-20,5.788935350463971e-20,1.1520580840027943e-27,1.1518917190918426e-20,2.1593233152915694e-20,6.680138614671485e-28,1.353077830173083e-29,1.919377761446095e-24,9.389998926979006e-31,2.025901751466153e-31,9.376890162996508e-31,5.279596998632244e-33,1.0885116043932575e-40,1.1026449937246632e-37,6.457428321535244e-45,2.750125991003014e-32,8.669809661091785e-42,3.408613403125421e-41,4.909931360572923e-49,1.8780743817565618e-48,1.7097179663596455e-37,1.0961216910921429e-40,2.3170691606927508e-45,8.940003986262824e-45,1.280959265213296e-24,2.257459967945551e-28,1.7668712244542163e-49,6.773214498690348e-49,1.590833381095685e-30,1.5975649235462416e-28,6.337488856068633e-45,1.3682358022401032e-41,1.269976589859533e-45,1.6266179134429207e-45,1.6671616221955499e-40,3.5820974924249083e-31,1.0193049981611885e-28,1.7292909981778218e-49,5.318534219070936e-49
6.052626474791699e-14,0.11224537200182622,0.9,0.0,0.0,0.0,0.0,0.09999999998373026,4.166862522933497e-12,4.152508074849637e-12,2.879063515738232e-12,2.879064562106677e-12,2.4936208215574178e-12,2.4936471758853688e-12,2.493578448159597e-12,2.4935785222112756e-12,2.223438003058358e-12,2.2234689044246462e-12,2.0131394740222036e-12,2.0131402349684236e-12,1.4301557594463118e-14,4.9390705035502453e-17,2.0950288538542898e-17,4.539954297600603e-18,3.457675898884206e-17,7.835951938064338e-22,4.3212361277734424e-18,1.775583483539357e-18,3.3407648602021305e-19,1.018595756067673e-18,1.3902900013551867e-21,1.0830795370312651e-19,4.8517818519047585e-20,7.275244648565298e-20,5.348551630594133e-20,7.068078752832366e-20,7.946822258912963e-27,2.132039587636911e-18,3.071548234246987e-17,9.519799979843565e-25,1.6217023039413585e-20,1.3271729129869095e-19,3.0078548158878483e-27,1.8986641623154186e-20,5.316026588474037e-20,2.0974491018117023e-27,3.226788371693986e-29,4.1820658957910624e-24,1.0456429258605384e-30,6.397452063054043e-31,1.0412441732674602e-30,1.189312764219489e-32,3.783436035209468e-40,4.520288853910326e-37,3.9769837552580654e-44,9.26599878829925e-32,4.285084890177523e-41,1.7540746221409995e-40,3.5885376527825465e-48,1.4512676650258903e-47,1.1029129289882415e-36,4.132932564438398e-40,1.7899475463141163e-44,4.985842637314008e-44,2.7910378258748388e-24,8.434097443136346e-28,1.3620870278481322e-48,5.522436760174436e-48,5.362876567857406e-30,6.042741983300712e-28,6.465156841576805e-44,6.851838877327458e-41,9.319863353016185e-45,2.0310475818950991e-44,5.528344263676107e-40,9.144209942585158e-31,3.8082259710163994e-28,1.46427755789604e-48,5.125169792279084e-48
8.070241608139994e-14,0.11224537200243498,0.9,0.0,0.0,0.0,0.0,0.0999999999783068,5.555867402942524e-12,5.5352250969446695e-12,3.838785738736672e-12,3.838787707611856e-12,3.3248443293238676e-12,3.324893116054265e-12,3.3248010447876138e-12,3.3248011822031805e-12,2.964610811404599e-12,2.9646528438441065e-12,2.68421000815915e-12,2.6842114399805268e-12,2.054405613164894e-14,9.133800904922523e-17,3.875763623042293e-17,8.398655049486824e-18,4.7411714977537416e-17,2.034168545416763e-21,7.994285306975083e-18,3.673675809238132e-18,6.180876581793079e-19,1.8833223760811395e-18,3.607501886495754e-21,1.5161806783982122e-19,6.469063156987853e-20,1.016489391626979e-19,7.498972142513743e-20,9.958763214389209e-20,1.600605669445683e-26,2.125112557513695e-18,4.1671979832986784e-17,1.79752664670379e-24,2.196978156144177e-20,2.5357927921162222e-19,6.275706853164774e-27,2.6613579730200713e-20,1.0686815310903459e-19,5.095844239259765e-27,6.509289518214122e-29,7.737400004486886e-24,1.157633469612775e-30,1.6608890201356164e-30,1.1460094806505669e-30,2.105747871119266e-32,9.593848523979331e-40,1.2844470929717358e-36,1.5646045446328133e-43,2.5112533992446375e-31,1.472185414545191e-40,6.192494611052557e-40,1.6847631606482297e-47,7.007175595459764e-47,4.633343350001562e-36,1.1063174216694333e-39,8.764026207657135e-44,1.901684836477002e-43,5.163805637150511e-24,2.4616915508710717e-27,6.594318259601886e-48,2.746904640348522e-47,1.467201159097504e-29,1.7896783979888105e-27,3.671109959954592e-43,2.465500006795296e-40,4.066471600730881e-44,1.2756043614393763e-43,1.362830705139715e-39,1.892930353256147e-30,1.1115211508347226e-27,7.493469293994098e-48,2.796346065624151e-47
1.0087856741488288e-13,0.11224537200304374,0.9,0.0,0.0,0.0,0.0,0.09999999997288335,6.9448724508975466e-12,6.917942331934776e-12,4.798507845726455e-12,4.7985109419170775e-12,4.156063061290385e-12,4.156139111162502e-12,4.1560235409528085e-12,4.156023755399187e-12,3.705783619701717e-12,3.705836817282489e-12,3.3552804611919262e-12,3.35528271294218e-12,2.677666502877858e-14,1.42297660127867e-16,6.039446193361847e-17,1.3087072870760181e-17,6.074558276644902e-17,3.883288456444646e-21,1.245746781026598e-17,6.0690215433263164e-18,9.632051645304203e-19,2.9334117582506686e-18,6.884676033042588e-21,1.9475776313163233e-19,8.086337204018079e-20,1.3043341747555213e-19,9.640878179551685e-20,1.2838175391293898e-19,2.605758853358525e-26,2.1245899305080747e-18,5.26220730891959e-17,2.847096310202513e-24,2.771999211462861e-20,4.016855726823663e-19,1.0390953424743424e-26,3.421033932853315e-20,1.7380269173340007e-19,9.159016567775766e-27,1.0647990469087906e-28,1.205768104543092e-23,1.2770403901579702e-30,3.1708815965399934e-30,1.254732506177848e-30,3.363822182710187e-32,1.9075314811222467e-39,2.6686290191148116e-36,3.895957371763113e-43,4.89007440109788e-31,3.4336025122325437e-40,1.4535214758201847e-39,4.624066182073433e-47,1.9399954837159173e-46,1.1328698166937502e-35,2.2535681598699328e-39,2.3685571637847657e-43,4.520879460500871e-43,8.047085568698323e-24,4.957570721907977e-27,1.8325490009436507e-47,7.699492179931804e-47,2.876562782086909e-29,3.639560649881788e-27,1.0538586867999964e-42,5.645153514138597e-40,1.0554476216767703e-43,3.820249272139725e-43,2.67003917813472e-39,3.127966627108784e-30,2.2384789483662636e-27,2.1276775716328005e-47,8.115095730074393e-47
1.4123087008184878e-13,0.11224537200426128,0.9,0.0,0.0,0.0,0.0,0.09999999996203644,9.72288342243415e-12,9.683336938482749e-12,6.71795145433147e-12,6.71795787339581e-12,5.818475612312527e-12,5.818631387570189e-12,5.818468009477662e-12,5.818468448859224e-12,5.188129236039601e-12,5.188204974689253e-12,4.697420944027003e-12,4.697425613065023e-12,3.923127642988515e-14,2.912224724543094e-16,1.2364353786875155e-16,2.6791468576578502e-17,9.001808174032259e-17,1.2154273502278387e-20,2.550701053571032e-17,1.3451819770647351e-17,1.97231497051017e-18,5.9978693240681505e-18,2.1523991599902225e-20,2.8092341397579557e-19,1.1320884193549266e-19,1.879310510041461e-19,1.3918799081549962e-19,1.8588346265388092e-19,5.653610960562394e-26,2.1238082028933113e-18,7.452199705956302e-17,6.113423971851224e-24,3.9220420920210484e-20,8.400554342270866e-19,2.3030018744478684e-26,4.9383098155807077e-20,3.765564695816072e-19,2.3058853020694612e-26,2.338672159570459e-28,2.4690011486973356e-23,1.5557261804680932e-30,9.926708952482119e-30,1.485687686743913e-30,6.485478039230177e-32,5.6003911499236205e-39,8.557639576044938e-36,1.9390271641625954e-42,1.5793540347407985e-30,1.5606279615970825e-39,6.753455169521059e-39,3.3113434973004075e-46,1.4276735844087564e-45,6.077801442648785e-35,6.889154354999741e-39,1.7893647170130683e-42,2.212730213457675e-42,1.6477681010116994e-23,1.6686755171391476e-26,1.3471487702451855e-46,5.812146907436147e-46,9.446758045087138e-29,1.270057422947113e-26,9.196128743420968e-42,2.64760011280963e-39,5.737643761292456e-43,3.707311241237813e-42,7.687425494979842e-39,6.935270623160451e-30,7.53452694050167e-27,1.6474049765949527e-46,6.715652396058341e-46
2.2193547541578056e-13,0.11224537200669632,0.9,0.0,0.0,0.0,0.0,0.09999999994034264,1.527890853206876e-11,1.5213950642142885e-11,1.0556836482061856e-11,1.0556853410146404e-11,9.143210672717739e-12,9.14361697519677e-12,9.143355055104729e-12,9.143356197643854e-12,8.152820467788224e-12,8.152942050333187e-12,7.381700378984446e-12,7.381712694175808e-12,6.413364364401583e-14,7.58910095576816e-16,3.2233100294194046e-16,6.983666490014882e-17,1.5800907229981695e-16,5.527381501482522e-20,6.65183777648243e-17,3.758999688788691e-17,5.143821439767227e-18,1.5593579466748684e-17,9.764412633005179e-20,4.531918947854373e-19,1.77902297382764e-19,3.0288655550529025e-19,2.2471403038384925e-19,3.008395908983846e-19,1.5500827829036435e-25,2.123737239644947e-18,1.1832035678116386e-16,1.7580218058672494e-23,6.222069462759495e-20,2.2309415746078474e-18,6.424664730782937e-26,7.971719749621414e-20,1.0311383751849557e-18,7.20517268513972e-26,6.49955535249528e-28,6.439186032117324e-23,2.3441048317968084e-30,4.516526916929442e-29,2.026113629788811e-30,1.6020706758045555e-31,2.3383866702049705e-38,3.828377687937184e-35,1.4478413941906675e-41,7.370637519019937e-30,1.1147867630813371e-38,4.90242874131228e-38,3.9272287761085865e-45,1.7252965596941186e-44,4.981343310506807e-34,2.970131196282121e-38,2.2908850925281965e-41,1.6700858274874897e-41,4.297399311047565e-23,7.729032680019505e-26,1.6267776691166516e-45,7.147128906862478e-45,4.484396809820922e-28,6.33245161673673e-26,1.2903088264830016e-40,1.9610384479023396e-38,4.5670165439918954e-42,5.604820047462209e-41,3.1574644367955594e-38,1.9385057772433363e-29,3.4898699202555574e-26,2.059710859789533e-45,8.776116940879169e-45
3.0264008074971235e-13,0.11224537200913132,0.9,0.0,0.0,0.0,0.0,0.09999999991864884,2.0834936808206996e-11,2.074438385771878e-11,1.4395719320313844e-11,1.4395750620594965e-11,1.2467855750894484e-11,1.2468603597591173e-11,1.2468240212216875e-11,1.2468242308293733e-11,1.1117511698609696e-11,1.1117679888221238e-11,1.0065978283230054e-11,1.0066001056121819e-11,8.903429678808717e-14,1.3962735956086567e-15,5.931534313344935e-16,1.2850361924076566e-16,2.354718789413226e-16,1.3461633329265182e-19,1.2244186044304966e-16,7.110010950993361e-17,9.468615125229636e-18,2.863624852507113e-17,2.3743211007811627e-19,6.254537764711676e-19,2.426007325968971e-19,4.1783800234512236e-19,3.1023657508086817e-19,4.157902058894328e-19,2.909939649049456e-25,2.1237353306481033e-18,1.621186524087919e-16,3.466852514163885e-23,8.52209529210965e-20,4.135973787084137e-18,1.2140079965023267e-25,1.100500693342624e-19,1.9347845585902916e-18,1.4231022707230772e-25,1.227345619818628e-27,1.1853090573255166e-22,3.445807774605798e-30,1.1003151131297591e-28,2.6728811123980957e-30,2.979434423637787e-31,5.716521994420541e-38,9.589952478883948e-35,4.400144929282411e-41,1.8107179093488724e-29,3.433946339509146e-38,1.517574270990259e-37,1.375081441570547e-44,6.071308188469372e-44,1.5861000306813405e-33,7.34289871063855e-38,8.544711642522029e-41,5.155259029911983e-41,7.910542969847948e-23,1.8556464118725291e-25,5.714466357503128e-45,2.522759060146057e-44,1.1084444954090047e-27,1.5904535256808912e-25,4.903589026786441e-40,6.063874429163285e-38,1.412305314657367e-41,2.1692811817359848e-40,7.673438396205589e-38,3.6669690682051674e-29,8.378751730922038e-26,7.28130118826165e-45,3.137953165456946e-44
3.8334468608364413e-13,0.1122453720115664,0.9,0.0,0.0,0.0,0.0,0.09999999989695504,2.6390968250841314e-11,2.6274635983000874e-11,1.823459996908868e-11,1.8234649504678388e-11,1.5792410906208023e-11,1.579359125474689e-11,1.579312348370426e-11,1.5793126780809545e-11,1.4082202928504017e-11,1.4082418488419137e-11,1.2750254656764699e-11,1.2750290698898919e-11,1.139340005228673e-13,2.203150981922992e-15,9.360565138995906e-16,2.0277769830614567e-16,3.2243250761367203e-16,2.5981819858713807e-19,1.9327729193837408e-16,1.1398180027886652e-16,1.4946696385801497e-17,4.510615389225108e-17,4.576180122719405e-19,7.977150433851416e-19,3.0730661787713697e-19,5.327890754250285e-19,3.957587749484098e-19,5.307402059677623e-19,4.644930010949806e-25,2.1237366470423828e-18,2.0591695046058816e-16,5.806760671785403e-23,1.082212201521651e-19,6.5551522705890996e-18,1.9449237760964147e-25,1.4038282072649103e-19,3.0874940314849134e-18,2.3385219524460396e-25,1.9660312798677684e-27,1.871071563663104e-22,4.943144958739776e-30,2.124262145770966e-28,3.454256157866146e-30,4.780725840965259e-31,1.1478659175598482e-37,1.9562428833537237e-34,1.1444827666057062e-40,3.512364714912417e-29,8.363196467636284e-38,3.707019408024345e-37,4.368067249292364e-44,1.9324136372385237e-43,3.79291031598001e-33,1.4852369787150314e-37,2.4465810676852134e-40,1.2572668851474961e-40,1.2487199406363108e-22,3.505718318080275e-25,1.8255463346939977e-44,8.074798848564239e-44,2.1578549312268743e-27,3.1244420548533473e-25,1.4257948497625978e-39,1.4245658159605425e-37,3.7290616001882833e-41,6.402026037947913e-40,1.5348352292817894e-37,5.878898491158298e-29,1.5829278269114901e-25,2.3491211561284386e-44,1.0153337293232296e-43
5.447538967515078e-13,0.11224537201643649,0.9,0.0,0.0,0.0,0.0,0.09999999985356745,3.750303856767603e-11,3.7334715453424775e-11,2.5912356128073412e-11,2.5912451200578723e-11,2.2441310357356612e-11,2.2443568997573425e-11,2.2442885610131696e-11,2.2442891881242947e-11,2.0011585386116702e-11,2.0011897477919458e-11,1.8118803811351786e-11,1.8118872990481397e-11,1.6373145529291728e-13,4.214242558966726e-15,1.7908632515582108e-15,3.879094827981521e-16,5.18724972041703e-16,6.477080596591303e-19,3.699450692373259e-16,2.2173873222095804e-16,2.8609555349615565e-17,8.602873970032719e-17,1.138201527864003e-18,1.1422376456486277e-18,4.367435604160462e-19,7.626912451497123e-19,5.66803181192005e-19,7.606401306871371e-19,8.995325967210341e-25,2.123739776451146e-18,2.9351356147227163e-16,1.2182226018343188e-22,1.5422177800989661e-19,1.2600179747546816e-17,3.7807969049281435e-25,2.0104832638292046e-19,5.977449351767929e-18,4.668981050792705e-25,3.821936746326658e-27,3.581429216161943e-22,9.119901942481505e-30,5.29801172919795e-28,5.4205686491851444e-30,9.654904964862945e-31,3.2364001142070244e-37,5.619268475692921e-34,4.799569342906481e-40,8.803538483998784e-29,3.1856769932685647e-37,1.418747126822756e-36,2.534394793477373e-43,1.1277076849939164e-42,1.3289586561432728e-32,4.222722696847348e-37,1.192227255346185e-39,4.665839192875097e-40,2.39018188302095e-22,8.370518945558145e-25,1.0659595915389714e-43,4.7418469937734575e-43,5.428855410104562e-27,7.935818443407933e-25,7.091376909555815e-39,4.892784456825655e-37,1.593552505257559e-40,3.250675965700462e-39,4.308307329725406e-37,1.143737271853491e-28,3.7795185352265334e-25,1.3877310031066132e-43,6.059582756723854e-43
