Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110)
3.3374511027189274e-06,0.11259593608532029,0.9,0.0,0.0,0.0,0.0,0.0988983799765196,0.0004045447345169449,2.4403768462407425e-06,1.6120596942999742e-05,3.248820190392632e-05,8.547273107933382e-07,3.6562398372509066e-05,3.447049050686867e-06,6.250707079391032e-06,0.0001247210369868517,0.0006099042079680396,4.669526245221187e-06,4.483079317568539e-05,1.0987615693763312e-08,8.142284793365166e-08,2.560294817564605e-08,4.449598488784093e-09,7.250318913096777e-05,0.00011265552384959814,0.0014530785513030137,0.00016891896329616996,0.0004031270581843198,6.386927821318969e-10,0.00012587773913987123,1.2365856872257263e-11,7.92884273337637e-08,9.591063714376064e-13,1.4081878812190493e-12,1.2462013365838436e-12,1.2927806464071644e-11,2.5173681775647054e-13,9.234140053986124e-06,0.00021097674144586606,1.946631564496868e-13,0.0001397777506207547,4.271733144896307e-12,5.066096482197834e-13,0.00012862325545752153,1.0839434355324637e-11,2.9073252329403034e-15,6.127372533964677e-05,6.195239421739537e-16,3.1976372450826704e-05,3.3072528102760095e-16,3.1650761447744283e-16,1.0933512522059075e-16,6.604550557853356e-15,6.8973381526746295e-15,1.8224160779227158e-05,3.802665854867736e-16,2.6890411555993148e-15,3.9663143165097093e-16,2.807287077157182e-15,3.4458922535277505e-12,2.7699459922525675e-16,1.530182302167362e-06
3.407888953248995e-06,0.11260361054894415,0.9,0.0,0.0,0.0,0.0,0.09887515447791136,0.00041226212734990893,2.439934264477325e-06,1.6010558838043702e-05,3.2494889156692275e-05,8.545446820816095e-07,3.638753539450116e-05,3.446328835024281e-06,6.2495244226987555e-06,0.00012731448116948726,0.0006243945205695594,4.668651146617431e-06,4.4900862598808273e-05,1.0985623053190713e-08,8.140808140080731e-08,2.559747762682085e-08,4.448859657837777e-09,7.16400756562914e-05,0.00011503462992035405,0.0014869403670444263,0.00017250027146908388,0.000412436161601084,6.385981516832147e-10,0.00012857808931169412,1.2597938962193096e-11,7.832077584750768e-08,9.59013139807909e-13,1.4099615234876215e-12,1.2398654967887613e-12,1.3222331041565274e-11,2.4867151173257335e-13,9.126143179044918e-06,0.0002155565128918422,1.9470391264145105e-13,0.00014314261382573546,4.373240966709328e-12,5.074023315453376e-13,0.00013213223512527553,1.113177196023502e-11,2.968963206974181e-15,6.361792465070355e-05,6.328123446504524e-16,3.340276887480613e-05,3.377092503693152e-16,3.3018618838282035e-16,1.146194857476958e-16,6.8727720462203e-15,7.205731589201846e-15,1.9033026881621653e-05,3.9580701373818066e-16,2.798020191926573e-15,4.14467372664542e-16,2.9325682044342847e-15,3.585835670429291e-12,2.91291920249051e-16,1.6456244180301968e-06
3.478326803779063e-06,0.1126112549604057,0.9,0.0,0.0,0.0,0.0,0.0988519881141116,0.00041996172234477156,2.43948838068304e-06,1.5901010169283244e-05,3.250000130217675e-05,8.543619682075754e-07,3.62107412128078e-05,3.4456075318987e-06,6.248348122656227e-06,0.00012990472435013838,0.0006388355790316357,4.667778566489809e-06,4.496467659163985e-05,1.09836155436768e-08,8.139320467934599e-08,2.559200452484071e-08,4.448112919662772e-09,7.079003164435647e-05,0.0001174131737816537,0.0015206389750113635,0.00017608067703124499,0.00042166158824477314,6.385019698571924e-10,0.00013127784386719803,1.2829346031258641e-11,7.736804324846382e-08,9.588741860811836e-13,1.4115387401598957e-12,1.2334686028189578e-12,1.3514005180418243e-11,2.4565352300422117e-13,9.019270092947942e-06,0.00022008249078792603,1.947352458845485e-13,0.00014649874466304046,4.474423823852617e-12,5.081243485437155e-13,0.00013564008259217151,1.1423845374118384e-11,3.0305856527713612e-15,6.598133513751815e-05,6.460978255547755e-16,3.484519559344294e-05,3.446915716659488e-16,3.441087383567501e-16,1.200117990163956e-16,7.145961136905363e-15,7.519307041487313e-15,1.9852399106781507e-05,4.1163731713835496e-16,2.9090143134379985e-15,4.326060982250163e-16,3.0599488803047253e-15,3.728370915350233e-12,3.0592025521256893e-16,1.7663632960232644e-06
3.5487646543091307e-06,0.11261886960091433,0.9,0.0,0.0,0.0,0.0,0.0988288799849981,0.00042764417076426663,2.439039585393775e-06,1.5792246650618336e-05,3.2503713927320524e-05,8.541792127162996e-07,3.603280213309131e-05,3.444885373526526e-06,6.247178116532106e-06,0.00013249183385293976,0.0006532276127911682,4.666908487501327e-06,4.502272244871692e-05,1.098159492373736e-08,8.137823080071575e-08,2.558653017427726e-08,4.447359157760017e-09,6.995418857092087e-05,0.0001197911570885141,0.0015541751394090484,0.00017966018397302613,0.00043080339466450567,6.384043964634118e-10,0.00013397700306028767,1.3060098944374137e-11,7.643145055929986e-08,9.586947201296116e-13,1.4129349903188253e-12,1.2270374595646173e-12,1.380283376252905e-11,2.4268672155517855e-13,8.913730138831415e-06,0.00022455552285525237,1.9475820802681727e-13,0.00014984600055842565,4.575277828713502e-12,5.087812054779071e-13,0.00013914616029452422,1.1715601665526308e-11,3.092192639579973e-15,6.836338401994899e-05,6.593803869332179e-16,3.6302920076404455e-05,3.516722499732187e-16,3.582734479195957e-16,1.2551085043145903e-16,7.424108001081216e-15,7.837971330657207e-15,2.068199011544085e-05,4.277569215143984e-16,3.022019576690785e-15,4.510421946371219e-16,3.189391367226473e-15,3.8734928601440805e-12,3.208761863965827e-16,1.8924678326157507e-06
3.6192025048391985e-06,0.11262645479914583,0.9,0.0,0.0,0.0,0.0,0.09880582912839159,0.0004353100592993033,2.4385882386634023e-06,1.568452280327482e-05,3.250618324155719e-05,8.539964549827616e-07,3.58544165428933e-05,3.444162572539811e-06,6.2460143366692106e-06,0.00013507587772014162,0.0006675709709960075,4.6660408874468485e-06,4.507544964642055e-05,1.097956281463384e-08,8.136317177932018e-08,2.5581055754784402e-08,4.446599185939078e-09,6.913345333714716e-05,0.00012216858145010925,0.0015875500615849178,0.0001832387960842753,0.0004398618209702627,6.383055792762145e-10,0.00013667556723555822,1.329021654300245e-11,7.551197195577712e-08,9.584793730373417e-13,1.4141645256231403e-12,1.2205958454291889e-12,1.4088827503194404e-11,2.397741947110375e-13,8.809698802325768e-06,0.00022897652156183442,1.947737348228003e-13,0.000153184255034893,4.675799578927222e-12,5.093779812645477e-13,0.00014264987085453685,1.200699132249949e-11,3.1537842330830126e-15,7.076356138977733e-05,6.726600311180747e-16,3.7775258740051184e-05,3.5865129017253387e-16,3.726785768193002e-16,1.311154601533296e-16,7.707202582990614e-15,8.161634860986937e-15,2.152153559987817e-05,4.441652402885439e-16,3.1370319447400874e-15,4.697704542774809e-16,3.320859384294954e-15,4.021196258263971e-12,3.361563364956153e-16,2.024003802444945e-06
3.6896403553692663e-06,0.11263401092339156,0.9,0.0,0.0,0.0,0.0,0.09878283453334531,0.0004429599154635923,2.4381346708806447e-06,1.5578055534761525e-05,3.250754821264646e-05,8.538137303931576e-07,3.567620100067341e-05,3.4434393225805543e-06,6.24485671144241e-06,0.00013765692413877082,0.0006818661041154057,4.665175740001291e-06,4.5123272775352986e-05,1.0977520704051466e-08,8.134803863973622e-08,2.557558232652041e-08,4.4458337509152246e-09,6.832853277350652e-05,0.0001245454484303681,0.001620765319795455,0.00018681651696578541,0.00044883726735595535,6.382056544209923e-10,0.0001393735368190176,1.351971581439357e-11,7.461036189917537e-08,9.582322611988767e-13,1.415240484480913e-12,1.2141647243055934e-12,1.4372002193098902e-11,2.369183331747161e-13,8.7073209988727e-06,0.00023334645074413445,1.9478265873015935e-13,0.00015651339590977631,4.775986102049695e-12,5.099193606101589e-13,0.00014615065412889092,1.229796799983005e-11,3.2153604956081977e-15,7.318141483912108e-05,6.8593676069957e-16,3.926157441384547e-05,3.656286969771171e-16,3.873224549470931e-16,1.36824481911663e-16,7.995234593352424e-15,8.490211485733706e-15,2.237079281986746e-05,4.608616740435145e-16,3.254047284622091e-15,4.887858681004105e-16,3.4543180523073294e-15,4.171475741320533e-12,3.5175737029437213e-16,2.16103400175857e-06
3.760078205899334e-06,0.11264153837467597,0.9,0.0,0.0,0.0,0.0,0.09875989515193724,0.00045059421275263416,2.437679183804837e-06,1.547302756559548e-05,3.250793246547636e-05,8.536310705483603e-07,3.5498696239385424e-05,3.4427157990274794e-06,6.243705166110613e-06,0.00014023504095803224,0.00069611354751458,4.6643130153931925e-06,4.516657424429114e-05,1.0975469950762964e-08,8.133284145127786e-08,2.557011083624638e-08,4.445063534512512e-09,6.753995644606993e-05,0.0001269217595487946,0.0016538228141551744,0.00019039335004068255,0.0004577302725409221,6.381047466920914e-10,0.00014207091230921634,1.3748612053981095e-11,7.372718040422556e-08,9.579570429928652e-13,1.4161749787008701e-12,1.2077624548185675e-12,1.4652378003082258e-11,2.3412091116223724e-13,8.606714177119096e-06,0.00023766631371388585,1.9478572028579651e-13,0.0001598333237138483,4.87583480753763e-12,5.104096645660389e-13,0.00014964798448348802,1.2588488286461023e-11,3.276921486335579e-15,7.56165443269062e-05,6.992105784985864e-16,4.076127372399649e-05,3.7260447493846507e-16,4.0220347482909617e-16,1.4263680065207678e-16,8.288193489422389e-15,8.823618364733352e-15,2.322953913834565e-05,4.778456093229569e-16,3.3730613594455556e-15,5.08083617650121e-16,3.589733835561949e-15,4.324325808685502e-12,3.676759937251313e-16,2.3036183881399676e-06
3.830516056429402e-06,0.11264903758050103,0.9,0.0,0.0,0.0,0.0,0.09873700990967257,0.0004582133755437549,2.4372220517844793e-06,1.5369590689719222e-05,3.2507445970473664e-05,8.534485034810126e-07,3.532237303781909e-05,3.441992159818293e-06,6.242559623574229e-06,0.00014281029528799352,0.0007103139068407453,4.663452681010672e-06,4.520570677369013e-05,1.0973411790115434e-08,8.131758936866465e-08,2.5564642123833348e-08,4.4442891562011666e-09,6.676809777064288e-05,0.0001292975162814673,0.0016867247165487838,0.00019396929856560418,0.0004665414940527297,6.380029699385578e-10,0.00014476769426882957,1.3976919018647818e-11,7.286281641602687e-08,9.576569695992579e-13,1.4169791736884266e-12,1.2014049942184976e-12,1.4929978846922587e-11,2.3138316053603177e-13,8.507971232146592e-06,0.00024193714274508188,1.9478357822170544e-13,0.00016314395030401387,4.97534344397301e-12,5.108528787052903e-13,0.000153141368276972,1.2878511489400642e-11,3.3384672615006936e-15,7.806859730612955e-05,7.124814875403809e-16,4.227380444181975e-05,3.795786284530417e-16,4.17320087725697e-16,1.485513322043999e-16,8.586068473712686e-15,9.161775864182679e-15,2.4097570575301738e-05,4.951164185070013e-16,3.4940698280076024e-15,5.276590694824339e-16,3.727074500747377e-15,4.479740826818088e-12,3.839089568871408e-16,2.451814215769002e-06
3.9009539069594705e-06,0.1126565089893183,0.9,0.0,0.0,0.0,0.0,0.09871417771460682,0.0004658177837191592,2.4367635231152677e-06,1.5267868857731498e-05,3.2506186546459686e-05,8.532660538788916e-07,3.514763791860769e-05,3.441268546349581e-06,6.241420005046547e-06,0.00014538275317039684,0.0007244678450689649,4.6625947019452085e-06,4.524099569602193e-05,1.0971347340145386e-08,8.130229067729218e-08,2.5559176928942728e-08,4.443511177035388e-09,6.601319345700194e-05,0.00013167272006217844,0.0017194734252640642,0.00019754436564156094,0.0004752716902659982,6.379004277140301e-10,0.00014746388331671653,1.4204649071256088e-11,7.201750926146112e-08,9.573349301400173e-13,1.4176633622581312e-12,1.1951060955988968e-12,1.5204831803830235e-11,2.2870583881401135e-13,8.411163224999304e-06,0.0002461599898343613,1.9477681846898913e-13,0.00016644519764333712,5.074510061725052e-12,5.112526791168679e-13,0.00015663034153628048,1.3167999435138555e-11,3.3999978745913602e-15,8.053726412941717e-05,7.257494910294304e-16,4.379865283879918e-05,3.8655116176908017e-16,4.326707993981889e-16,1.545670221578714e-16,8.88884851017561e-15,9.504607389534451e-15,2.4974700395998606e-05,5.126734606949865e-16,3.61706825144657e-15,5.475077656668916e-16,3.866309048746832e-15,4.637715037704468e-12,4.0045305420262366e-16,2.6056761656022626e-06
3.971391757489539e-06,0.11266395306560205,0.9,0.0,0.0,0.0,0.0,0.09869139746529497,0.0004734077770013516,2.4363038214916786e-06,1.5167961076010424e-05,3.250424119896928e-05,8.530837433134948e-07,3.4974838639714633e-05,3.440545084438351e-06,6.240286230644293e-06,0.00014795247931304696,0.0007385760710652156,4.6617390414765994e-06,4.5272741078309426e-05,1.096927760811474e-08,8.128695284167373e-08,2.555371589787737e-08,4.4427301027309885e-09,6.527536132422018e-05,0.00013404737228367753,0.001752071524088965,0.0002011185542244098,0.00048392170410745545,6.377972137749101e-10,0.00015015948012047717,1.4431813317131043e-11,7.11913683302637e-08,9.569934913973036e-13,1.4182370324452392e-12,1.1888774985452785e-12,1.5476966595707076e-11,2.2608929158796745e-13,8.316341908061086e-06,0.0002503359186309583,1.9476596217584078e-13,0.00016973699672658243,5.173332980801169e-12,5.116124563902032e-13,0.00016011446780931675,1.345691628739045e-11,3.461513376536991e-15,8.302227374308498e-05,7.390145923255726e-16,4.533534108220307e-05,3.935220789933892e-16,4.482541632229555e-16,1.6068284290817195e-16,9.196522316742567e-15,9.852039206807544e-15,2.5860757746049822e-05,5.305160812316575e-16,3.7420520903450625e-15,5.676254136127657e-16,4.007407641838342e-15,4.79824255497712e-12,4.1730512075199025e-16,2.7652564700203558e-06
4.041829608019607e-06,0.11267137028550858,0.9,0.0,0.0,0.0,0.0,0.09866866805766977,0.0004809836589967093,2.4358431475175354e-06,1.5069944118347957e-05,3.250168731169568e-05,8.529015904711399e-07,3.480426945376058e-05,3.439821885320928e-06,6.239158219902567e-06,0.00015051953687987408,0.0007526393295333543,4.660885661502385e-06,4.5301219680453365e-05,1.0967203497312606e-08,8.127158255586836e-08,2.5548259590512247e-08,4.441946386523954e-09,6.455461654387321e-05,0.00013642147429898788,0.0017845217456071976,0.00020469186713488075,0.0004924924483343275,6.37693412547003e-10,0.00015285448538951616,1.4658421730244678e-11,7.038439102613321e-08,9.566349337083848e-13,1.4187089304661544e-12,1.182729111103042e-12,1.574641511233434e-11,2.2353350945150556e-13,8.223542058463383e-06,0.00025446599743622487,1.947514728459026e-13,0.00017301928663332014,5.271810761654557e-12,5.119353377446362e-13,0.00016359333618151263,1.3745228376860927e-11,3.523013815889456e-15,8.552338967354777e-05,7.5227679492151145e-16,4.688342469765843e-05,4.004913840981047e-16,4.640687777054768e-16,1.668977934212693e-16,9.509078373283604e-15,1.0204000340059046e-14,2.6755586342648934e-05,5.486436121228287e-16,3.869016708052681e-15,5.880078802835172e-16,4.150341561747508e-15,4.961317368060373e-12,4.3446203442175154e-16,2.9306050316442665e-06
4.112267458549675e-06,0.11267876113305725,0.9,0.0,0.0,0.0,0.0,0.09864598839094586,0.0004885457009479054,2.4353816802502953e-06,1.4973875049394105e-05,3.2498593706623496e-05,8.527196113810257e-07,3.4636176115651425e-05,3.4390990466653134e-06,6.238035892220616e-06,0.00015308398732945033,0.0007666583922206781,4.660034522915979e-06,4.532668676177022e-05,1.096512581400907e-08,8.125618579495986e-08,2.5542808487113207e-08,4.44116043370905e-09,6.385088637906107e-05,0.00013879502742277362,0.0018168269384236757,0.00020826430706811496,0.0005009848922923104,6.37589099905941e-10,0.0001555488998686237,1.488448327001479e-11,6.959647896296515e-08,9.562612829186638e-13,1.4190871186717227e-12,1.1766691821781122e-12,1.6013210987384265e-11,2.210381793321708e-13,8.132783623658383e-06,0.0002585512931771449,1.9473376268982691e-13,0.00017629201369309254,5.3699421795763635e-12,5.122242074434435e-13,0.00016706655944416892,1.4032904044892173e-11,3.584499238994688e-15,8.804040630506353e-05,7.655361024217385e-16,4.844249011897903e-05,4.0745908092732003e-16,4.80113284221614e-16,1.732108985718475e-16,9.826504954241081e-15,1.0560422398478795e-14,2.7659043228670346e-05,5.670553738730159e-16,3.997957383955007e-15,6.086511822877359e-16,4.2950831391830255e-15,5.126933359187604e-12,4.51920715843591e-16,3.101769536143369e-06
4.182705309079743e-06,0.11268612609679751,0.9,0.0,0.0,0.0,0.0,0.09862335737264305,0.0004960941451991862,2.434919578754611e-06,1.4879793561219364e-05,3.2495021587189176e-05,8.525378196381571e-07,3.447076062380285e-05,3.438376653582366e-06,6.236919167245478e-06,0.00015564589029536124,0.0007806340502630606,4.659185585938173e-06,4.534937774744212e-05,1.0963045274450345e-08,8.12407678668983e-08,2.553736299501762e-08,4.440372605001704e-09,6.316402349383776e-05,0.00014116803293273643,0.001848990038050836,0.00021183587660268582,0.0005094000500591465,6.374843437435614e-10,0.0001582427243320654,1.511000599061075e-11,6.882745262227909e-08,9.558743380959357e-13,1.4193790285536558e-12,1.1707044656831273e-12,1.6277389220770356e-11,2.186027309809688e-13,8.044073684724053e-06,0.0002625928662623617,1.9471319827564363e-13,0.0001795551307485535,5.467726203182213e-12,5.124817256245289e-13,0.000170533772403122,1.431991350096366e-11,3.645969690154692e-15,9.057314544454242e-05,7.787925185229849e-16,5.0012152341014235e-05,4.144251732035361e-16,4.963863603835396e-16,1.7962120563864123e-16,1.0148790126671837e-14,1.0921239376503055e-14,2.8570997594505022e-05,5.857506753369962e-16,4.128869312772915e-15,6.295514744130406e-16,4.441605672549973e-15,5.295084302399428e-12,4.6967812248071345e-16,3.2787955589480633e-06
4.253143159609812e-06,0.11269346566691425,0.9,0.0,0.0,0.0,0.0,0.09860077392281688,0.0005036292083811958,2.43445698364143e-06,1.4787724126090178e-05,3.249102537758354e-05,8.523562266203226e-07,3.430818568470863e-05,3.4376547796264657e-06,6.235807965199762e-06,0.00015820530350244333,0.0007945671075572526,4.658338810406221e-06,4.5369509765865315e-05,1.0960962511789002e-08,8.122533346390116e-08,2.5531923455146995e-08,4.439583219018541e-09,6.249381791263874e-05,0.000143540492071023,0.001881014041188857,0.00021540657820908848,0.0005177389698801867,6.373792043824965e-10,0.00016093595957817342,1.5334997140188175e-11,6.807706456042167e-08,9.554756968371839e-13,1.4195915101573783e-12,1.1648403746457962e-12,1.653898583821034e-11,2.162263788635921e-13,7.957408244174103e-06,0.0002665917662336622,1.9469010555732493e-13,0.0001828085965038916,5.565161974299453e-12,5.127103456727462e-13,0.0001739946303169556,1.460622868855863e-11,3.707425211779791e-15,9.31214531664992e-05,7.920460469961548e-16,5.1592052687352856e-05,4.2138966453391267e-16,5.128867185897902e-16,1.8612778422752983e-16,1.0475921758634845e-14,1.128638756930326e-14,2.9491329670887143e-05,6.047288141690802e-16,4.261747608037544e-15,6.507050448328049e-16,4.589883393402351e-15,5.4657638679118156e-12,4.877312504911917e-16,3.4617266658555176e-06
4.32358101013988e-06,0.11270078033273546,0.9,0.0,0.0,0.0,0.0,0.09857823697757968,0.0005111510843244629,2.4339940185743604e-06,1.4697677970243622e-05,3.2486653469830514e-05,8.521748416965235e-07,3.414857889499411e-05,3.4369334877751327e-06,6.234702207158771e-06,0.00016076228271349433,0.000808458375055412,4.65749415602419e-06,4.5387283067023974e-05,1.0958878082867081e-08,8.120988671265892e-08,2.552649014823502e-08,4.438792556928008e-09,6.184000771313505e-05,0.00014591240604562637,0.0019129019831368394,0.00021897641425768999,0.0005260027248032561,6.37273735395867e-10,0.00016362860642442175,1.555946325095741e-11,6.734501110334922e-08,9.550667779963659e-13,1.4197308776376364e-12,1.159081124352145e-12,1.6798037592547766e-11,2.1390815920306176e-13,7.87277384609822e-06,0.0002705490281307844,1.9466477435083104e-13,0.00018605237494750206,5.662248790010091e-12,5.129123302476849e-13,0.00017744880745479275,1.4891823161812754e-11,3.768865844530829e-15,9.568519692884625e-05,8.052966916696898e-16,5.318185670102807e-05,4.2835255841628086e-16,5.296131059026987e-16,1.9272972644416197e-16,1.0807887564435066e-14,1.1655805415209475e-14,3.041992969445483e-05,6.239890793947106e-16,4.396587320428241e-15,6.721083060280636e-16,4.73989140225954e-15,5.638965645703441e-12,5.06077135604013e-16,3.650604507587145e-06
