Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219)
1.3706707547230424e-05,0.11356099812885957,0.9,0.0,0.0,0.0,0.0,0.09579445468034337,0.0014225234048617647,2.373355798733827e-06,1.0260040707814737e-05,3.1588792996860814e-05,8.293237729325882e-07,2.62550942393057e-05,3.345555283888639e-06,6.120161792469429e-06,0.0004883585365277761,0.002460924155501043,4.555716733600754e-06,4.443665251408569e-05,1.068586222176905e-08,7.918670037482865e-08,2.4841996778360453e-08,4.333289901504751e-09,2.9825983248982325e-05,0.0004572878089594652,0.005594643758904379,0.0006873053536186565,0.0013582594860244508,6.227909928311911e-10,0.0005173031792507125,4.17601250801345e-11,3.132285186446929e-08,8.956098043043611e-13,1.3405105056576286e-12,8.59432601982948e-13,4.1832165527264706e-11,1.0004025675934458e-13,3.7531501196539568e-06,0.0006169858461544467,1.8947832919482512e-13,0.0005335895458148064,1.566094943388488e-11,5.024229954183282e-13,0.0005292336028981611,4.283307405496899e-11,1.182932685234554e-14,0.0005641277965336052,2.5457851591594127e-15,0.0003213003792898927,1.342423121350066e-15,4.45253297833271e-15,1.6697793510168498e-15,9.369175211576414e-14,9.375342686990043e-14,0.00021119078985923866,5.448422292021752e-15,3.805580947626883e-14,5.445247866082651e-15
1.3892806622089885e-05,0.11357664722064723,0.9,0.0,0.0,0.0,0.0,0.09574181273099874,0.0014390528128251057,2.372175707427683e-06,1.0225325945288371e-05,3.157139105028117e-05,8.288872601718604e-07,2.6194133440267554e-05,3.3438056044694647e-06,6.118383596053867e-06,0.0004946632783548463,0.002491457000930331,4.553834246041616e-06,4.441239880132687e-05,1.068054899603876e-08,7.914732678271726e-08,2.482892124334296e-08,4.3312175344392974e-09,2.9582141095978274e-05,0.00046337488667552165,0.0056622787886019006,0.0006964555547275671,0.0013704725553628804,6.225030185772218e-10,0.000524220362573022,4.221633585398806e-11,3.104540181353395e-08,8.945012630652729e-13,1.338858101169201e-12,8.568478508489745e-13,4.217930084937669e-11,9.916607935577393e-14,3.7221243749068047e-06,0.000621982043901054,1.8937894632368677e-13,0.0005389114972673233,1.5806279508228627e-11,5.021548896442601e-13,0.0005337806953584023,4.317139966850663e-11,1.1986812167224523e-14,0.0005758054107342176,2.5798259874819405e-15,0.00032734813265812866,1.3602923550900037e-15,4.559526885362017e-15,1.7071219516730228e-15,9.602902279859067e-14,9.584259935617301e-14,0.00021571072880881292,5.584662972430586e-15,3.900509162989676e-14,5.566909298678354e-15
1.4078905696949346e-05,0.11359225954911525,0.9,0.0,0.0,0.0,0.0,0.0956892382182183,0.0014555296647235953,2.3709963759047624e-06,1.0191332127098193e-05,3.1554012047168e-05,8.28451206335399e-07,2.6134435789809313e-05,3.3420576804522643e-06,6.11662101209744e-06,0.0005009616400021618,0.002521934586595513,4.5519554951892465e-06,4.4388175788224224e-05,1.0675239190815924e-08,7.910797854070677e-08,2.4815859455275594e-08,4.329146059860642e-09,2.934374053303844e-05,0.00046945862061688494,0.005729807177030013,0.0007056005538060958,0.001382568282906688,6.222150959613385e-10,0.0005311338521583373,4.267039090949195e-11,3.0774048670819935e-08,8.933951377314411e-13,1.3372092558905295e-12,8.543081740167997e-13,4.25223619967039e-11,9.831118532497393e-14,3.691795537210759e-06,0.0006269363419942488,1.8927972549380854e-13,0.0005441782223297103,1.5949795639118462e-11,5.018871338932571e-13,0.0005382379456395291,4.3502011132604e-11,1.214420795198507e-14,0.0005875673394294816,2.613848642033145e-15,0.00033341770658251794,1.3781517737922137e-15,4.6675054789466475e-15,1.7446526829112689e-15,9.839038273390044e-14,9.794463284431399e-14,0.00022025875076912133,5.722314183098538e-15,3.996416672036657e-14,5.689325659416527e-15
1.4265004771808807e-05,0.11360783567789269,0.9,0.0,0.0,0.0,0.0,0.09563673020786086,0.0014719542660403555,2.3698178015697976e-06,1.0158033762800813e-05,3.153665565032056e-05,8.280156060521529e-07,2.6075956227505317e-05,3.3403114925444188e-06,6.1148739067636465e-06,0.0005072536511511778,0.0025523578314217777,4.550080427347073e-06,4.4363983069726456e-05,1.0669932794423582e-08,7.906865556220623e-08,2.4802811253268003e-08,4.327075483103938e-09,2.9110591694183376e-05,0.00047553901514643,0.0057972316490022754,0.0007147403585003372,0.0013945481944814965,6.219272275518217e-10,0.0005380436521955038,4.312230345094379e-11,3.050858026892276e-08,8.922914014440873e-13,1.3355639318286507e-12,8.518119937693818e-13,4.2861403981108704e-11,9.747490229792957e-14,3.662139126710659e-06,0.0006318496200514337,1.891806639328197e-13,0.0005493900846432839,1.6091512121758912e-11,5.016197221927558e-13,0.0005426061567012577,4.382498888541617e-11,1.2301514338128255e-14,0.0005994129967510113,2.647853143290096e-15,0.0003395088555126784,1.3960013902303663e-15,4.776461563353039e-15,1.782365788120517e-15,1.0077568303120285e-13,1.0005929201185819e-13,0.00022483435629142847,5.861367290637148e-15,4.0932974551298646e-14,5.812483241046999e-15
1.4451103846668269e-05,0.11362337615304667,0.9,0.0,0.0,0.0,0.0,0.09558428779733152,0.0014883269170711188,2.3686399818534655e-06,1.0125406568545974e-05,3.15193215344534e-05,8.275804541248789e-07,2.601865185452287e-05,3.3385670220610975e-06,6.113142148772008e-06,0.0005135393404795951,0.002582727622985856,4.548208989982925e-06,4.4339820247890806e-05,1.0664629795301294e-08,7.902935776148999e-08,2.478977648163618e-08,4.3250058092019145e-09,2.888251353864821e-05,0.0004816160745659961,0.005864554823625872,0.0007238749763421788,0.0014064137868197196,6.216394158052979e-10,0.0005449497668209867,4.3572086486091576e-11,3.024879429406652e-08,8.911900281786586e-13,1.333922091943252e-12,8.4935780776282e-13,4.319648076468178e-11,9.665658915122954e-14,3.6331318106327713e-06,0.0006367227274089504,1.8908175895130596e-13,0.0005545474491482983,1.623144324673255e-11,5.013526486913801e-13,0.0005468861537622099,4.4140414929296294e-11,1.2458731455194008e-14,0.0006113417917642629,2.681839511478466e-15,0.00034562133817350824,1.4138412170005354e-15,4.8863880159158514e-15,1.8202555992322886e-15,1.0318477578880943e-13,1.0218634550704182e-13,0.00022943704512088013,6.001813718528365e-15,4.191145532414881e-14,5.936368566981931e-15
1.463720292152773e-05,0.11363888150921611,0.9,0.0,0.0,0.0,0.0,0.09553191011415671,0.001504647913163157,2.3674629140894125e-06,1.009342739625799e-05,3.150200938562793e-05,8.271457455047219e-07,2.5962481805831183e-05,3.3368242508509404e-06,6.111425609306057e-06,0.0005198187357132666,0.0026130448189337985,4.54634113168215e-06,4.431568693282929e-05,1.0659330181451392e-08,7.899008504959947e-08,2.477675498914199e-08,4.322937042501018e-09,2.865933337114196e-05,0.0004876898031184313,0.005931779219129505,0.0007330044147533223,0.0014181665289006154,6.213516630080264e-10,0.0005518522001205559,4.4019752833629086e-11,2.9994497763431636e-08,8.90090992707988e-13,1.3322837001431477e-12,8.469441846923793e-13,4.352764530349154e-11,9.585563435053918e-14,3.604751336654288e-06,0.0006415564844922351,1.889830079393157e-13,0.0005596506820108309,1.6369603298044207e-11,5.010859076690549e-13,0.000551078782958975,4.444837272075911e-11,1.2615859430830107e-14,0.0006233531287430853,2.7158077665804736e-15,0.0003517549173508033,1.431671266527117e-15,4.997277786908219e-15,1.858316536044058e-15,1.0561751409171071e-13,1.0432556595244464e-13,0.0002340663164302295,6.143644947008016e-15,4.2899549637387833e-14,6.060968391522178e-15
1.482330199638719e-05,0.11365435226463855,0.9,0.0,0.0,0.0,0.0,0.09547959631469506,0.00152091754492487,2.3662865955784717e-06,1.0062074170609971e-05,3.148471890074031e-05,8.267114752964472e-07,2.590740713634438e-05,3.33508316127061e-06,6.1097241619241985e-06,0.0005260918636725598,0.0026433102482635,4.544476802106068e-06,4.429158274326367e-05,1.065403394072821e-08,7.895083733647594e-08,2.4763746629148e-08,4.320869187057712e-09,2.844088639794589e-05,0.0004937602049894391,0.0059989072572264966,0.0007421286810488028,0.0014298078631272968,6.210639713381575e-10,0.0005587509561307935,4.446531513070055e-11,2.9745506516261647e-08,8.88994270567322e-13,1.3306487212742687e-12,8.445697602411162e-13,4.3854949588498955e-11,9.507145433532716e-14,3.5769764746810973e-06,0.0006463516840557334,1.8888440836314255e-13,0.0005647001505514462,1.6506006551352356e-11,5.008194935431182e-13,0.000555184910071076,4.474894706229409e-11,1.2772898390852526e-14,0.0006354464074485286,2.749757928341987e-15,0.0003579093597042099,1.4494915510681704e-15,5.109123897001901e-15,1.8965431050792905e-15,1.0807375199823931e-13,1.0647672986527793e-13,0.00023872166905095288,6.286852512303913e-15,4.389719848116016e-14,6.186269695230734e-15
1.5195500146106111e-05,0.11368519198492512,0.9,0.0,0.0,0.0,0.0,0.09537515712912709,0.0015533038553492812,2.363936195721197e-06,1.00011622757526e-05,3.145020176164944e-05,8.258442313029802e-07,2.58003971160974e-05,3.3316059590485533e-06,6.1063660489409056e-06,0.000538619420783596,0.0027036889871626074,4.540758532919592e-06,4.4243460260553984e-05,1.0643451530987292e-08,7.887241655303e-08,2.473776874312778e-08,4.31673622507715e-09,2.801756971904377e-05,0.0005058910451550122,0.006132883490430562,0.0007603617260398992,0.001452761951259932,6.20488779633254e-10,0.0005725374521923516,4.5350177254741303e-11,2.92627443809408e-08,8.868076720330928e-13,1.3273888662938037e-12,8.399333624485067e-13,4.44981807589677e-11,9.355121490769231e-14,3.5231634509384284e-06,0.0006558294503829984,1.8868765374657068e-13,0.0005746392692626287,1.677359971307564e-11,5.002876243574487e-13,0.0005631412117465004,4.532829069710471e-11,1.3086709758509321e-14,0.0006598763682907907,2.817604049686033e-15,0.00037027991894597335,1.4851028734252974e-15,5.335657557757143e-15,1.973471593588455e-15,1.1305614764641443e-13,1.1081401328144712e-13,0.0002481086132940768,6.5773630738855244e-15,4.592092564892853e-14,6.438925773213297e-15
1.556769829582503e-05,0.11371589920929662,0.9,0.0,0.0,0.0,0.0,0.09527096402124044,0.0015854880858301545,2.3615887609912914e-06,9.942513519489608e-06,3.1415767890677195e-05,8.249786858802877e-07,2.569734457716052e-05,3.328135284322843e-06,6.103066842268154e-06,0.000551122209930563,0.0027638699453729825,4.537053799749323e-06,4.4195449934659455e-05,1.0632882470272263e-08,7.879409470081212e-08,2.4711841737282176e-08,4.312606949680625e-09,2.761138657747373e-05,0.0005180086274740286,0.006266501125363605,0.0007785741678328848,0.0014752871003477993,6.199138560694107e-10,0.0005863092863704692,4.6226770577310334e-11,2.8799192561247396e-08,8.846300508709115e-13,1.324142263848787e-12,8.354388982864985e-13,4.512657230944926e-11,9.209170326155449e-14,3.4715412422393673e-06,0.0006651618601093402,1.8849147624227395e-13,0.0005843677640333765,1.703433669484613e-11,4.997569993525841e-13,0.0005707623292797758,4.587914712833163e-11,1.3400166530292696e-14,0.0006846267933646858,2.885378029013534e-15,0.00038273122022059743,1.520675279007949e-15,5.56593451508803e-15,2.0509988168324827e-15,1.18130814291164e-13,1.1519648401104522e-13,0.00025759387086475403,6.873278791515909e-15,4.798217243201289e-14,6.694237067908795e-15
1.5939896445543954e-05,0.11374647764562826,0.9,0.0,0.0,0.0,0.0,0.09516701115673806,0.001617472410181092,2.3592442697490945e-06,9.885984112270242e-06,3.1381415204829824e-05,8.241148047940599e-07,2.5597996502572336e-05,3.324671013193109e-06,6.099825606807224e-06,0.000563600417440361,0.0028238588460646153,4.533362234749198e-06,4.414754905318806e-05,1.0622326661200254e-08,7.871587105782058e-08,2.4685964586120983e-08,4.30848138202769e-09,2.7221260002794318e-05,0.00053011298355625,0.006399776478086948,0.0007967660614540505,0.001497394000627837,6.19339214427057e-10,0.0006000664893354392,4.7095190325641794e-11,2.8353647404031113e-08,8.824612355710492e-13,1.3209086645222336e-12,8.310774965441937e-13,4.5740509085223874e-11,9.0689105893018e-14,3.421971296853546e-06,0.0006743543774909173,1.8829585802463388e-13,0.0005938886071445593,1.7288331197087548e-11,4.992275790872574e-13,0.000578055766327571,4.6402232456448264e-11,1.371326965271801e-14,0.0007096927485280859,2.9530800164817887e-15,0.00039526151945285117,1.5562088604170241e-15,5.799901326054441e-15,2.1290838577915006e-15,1.232966185008136e-13,1.1962248976262054e-13,0.00026717344480808424,7.174533917237883e-15,5.008048047695504e-14,6.952107300828464e-15
1.6312094595262876e-05,0.11377693082212303,0.9,0.0,0.0,0.0,0.0,0.09506329305389707,0.00164925894391481,2.356902700127964e-06,9.831442355207294e-06,3.134714175190709e-05,8.232525556957282e-07,2.5502121403015944e-05,3.321213028163745e-06,6.096641437686372e-06,0.0005760542189840929,0.0028836610622454207,4.529683483925234e-06,4.409975505339876e-05,1.0611784005362984e-08,7.86377448944725e-08,2.4660136320641567e-08,4.304359538789631e-09,2.684620247928984e-05,0.0005422041442598371,0.006532724688868397,0.0008149374605343118,0.0015190930100116814,6.187648670281166e-10,0.0006138090911040501,4.795552941765707e-11,2.7925005199244912e-08,8.803010639658631e-13,1.3176878318120343e-12,8.268410378421174e-13,4.634036365529104e-11,8.933992620171324e-14,3.3743266196374483e-06,0.0006834121285314379,1.8810078222193396e-13,0.0006032047819200053,1.7535696592809786e-11,4.986993264102792e-13,0.0005850292216968455,4.6898274462073456e-11,1.4026020048330306e-14,0.0007350692557094541,3.0207101590966944e-15,0.0004078691198859296,1.5917037080630524e-15,6.037505550204727e-15,2.2076871027395427e-15,1.285524416157078e-13,1.2409043622427177e-13,0.00027684335569976194,7.481063553326028e-15,5.221539737713141e-14,7.212443562672241e-15
1.6684292744981798e-05,0.11380726211108975,0.9,0.0,0.0,0.0,0.0,0.09495980455495613,0.0016808497489643047,2.354564030376227e-06,9.778767400724137e-06,3.131294569942524e-05,8.223919079972491e-07,2.5409507052436483e-05,3.317761217866905e-06,6.0935134582657656e-06,0.0005884837805626898,0.0029432816452337916,4.526017206302837e-06,4.405206551540239e-05,1.0601254404866686e-08,7.855971548502763e-08,2.463435602457956e-08,4.300241432888151e-09,2.648530692314225e-05,0.0005542821397363851,0.006665359819145337,0.0008330884173952339,0.0015403941762480472,6.181908249421216e-10,0.0006275371210763555,4.880787862291122e-11,2.7512252096222618e-08,8.781493824833914e-13,1.3144795412788413e-12,8.227220758312809e-13,4.69264970789777e-11,8.804095251040216e-14,3.3284906104798573e-06,0.0006923399284272094,1.879062328464973e-13,0.000612319280272059,1.7776545863543296e-11,4.981722063667094e-13,0.0005916905538600833,4.7368009707083915e-11,1.4338418617180298e-14,0.0007607513019334087,3.0882686008871812e-15,0.00042055236847729635,1.6271599102967772e-15,6.278695715726975e-15,2.2867702144844465e-15,1.3389717953334737e-13,1.2859878563255933e-13,0.0002865996488037699,7.792803640076339e-15,5.4386476587074684e-14,7.475156230469844e-15
1.705649089470072e-05,0.11383747473099147,0.9,0.0,0.0,0.0,0.0,0.09485654080037541,0.001712246837837623,2.352228238841887e-06,9.727848174114407e-06,3.127882532476119e-05,8.215328327287799e-07,2.531995853361194e-05,3.314315476704004e-06,6.090440818300894e-06,0.0006008892593815239,0.0030027253502715656,4.522363073193247e-06,4.400447815477895e-05,1.059073776226354e-08,7.848178210707175e-08,2.460862283014363e-08,4.296127073890286e-09,2.6137738528839094e-05,0.0005663469994722593,0.006797694938832899,0.000851218983127882,0.0015613072559672338,6.176170981304974e-10,0.0006412506080697928,4.965232670658487e-11,2.7114454997639908e-08,8.760060454771156e-13,1.311283579746297e-12,8.187137687885338e-13,4.749925957455652e-11,8.678922918674469e-14,3.284356023417639e-06,0.000701142306252837,1.87712194732072e-13,0.0006212351002715741,1.8010991536447518e-11,4.976461860966039e-13,0.0005980477476476815,4.7812180829555344e-11,1.4650466238177306e-14,0.0007867338481409602,3.1557554830672256e-15,0.00043330965283038957,1.6625775535290406e-15,6.523421284576311e-15,2.3662961050830072e-15,1.393297424755274e-13,1.3314605517991784e-13,0.00029643840090719356,8.109690942545354e-15,5.659327732946211e-14,7.7401588753038e-15
1.7428689044419642e-05,0.11386757176215027,0.9,0.0,0.0,0.0,0.0,0.09475349720537174,0.0017434521774074747,2.349895303795972e-06,9.678582380097173e-06,3.124477900617335e-05,8.206753023963433e-07,2.5233296491997827e-05,3.3108757042228805e-06,6.08742269232071e-06,0.000613270804640521,0.0030619966598700887,4.518720767535424e-06,4.3956990815081935e-05,1.0580233979756463e-08,7.840394403562087e-08,2.4582935913752394e-08,4.2920164679459075e-09,2.580272751787537e-05,0.0005783987523270479,0.0069297422061443785,0.0008693292076662467,0.00158184173145025,6.170436954591697e-10,0.000654949580351164,5.048896055952514e-11,2.6730753475927624e-08,8.738709146182745e-13,1.308099744545063e-12,8.148098188539442e-13,4.8058991108221635e-11,8.558203100838802e-14,3.2418240121978554e-06,0.0007098235274524298,1.875186534766569e-13,0.0006299552437436867,1.8239145621833705e-11,4.971212347312797e-13,0.0006041088828387281,4.823153401241891e-11,1.4962163770349305e-14,0.000813011837713583,3.223170944188011e-15,0.0004461393984905118,1.6979567223423715e-15,6.771632624262337e-15,2.4462289099958188e-15,1.4484905479694597e-13,1.377308155921006e-13,0.000306355726805359,8.431663039681941e-15,5.883536451877503e-14,8.007368179928293e-15
1.7800887194138564e-05,0.11389755615347627,0.9,0.0,0.0,0.0,0.0,0.09465066943865857,0.001774467692373296,2.3475652036229396e-06,9.630875610808197e-06,3.1210805214664315e-05,8.198192908911949e-07,2.5149355554436424e-05,3.307441804749806e-06,6.084458278188399e-06,0.000625628558243537,0.003121099804961368,4.515089983311348e-06,4.390960145968542e-05,1.05697429600567e-08,7.832620054947134e-08,2.455729449331886e-08,4.287909618536474e-09,2.5479562834425382e-05,0.0005904374265691636,0.007061512940033466,0.0008874191398550069,0.001602006825249071,6.164706248551659e-10,0.0006686340656660686,5.1317865318025353e-11,2.6360352718920298e-08,8.717438583438989e-13,1.3049278427904214e-12,8.110044169475732e-13,4.8606021914922346e-11,8.441684078999927e-14,3.20080329968686e-06,0.0007183876142070825,1.8732559539033977e-13,0.0006384827139090619,1.846111955234549e-11,4.965973232815556e-13,0.000609882104719152,4.862681662596349e-11,1.5273512054005947e-14,0.0008395802046409907,3.2905151202782026e-15,0.00045904006655866756,1.7332974995943624e-15,7.0232809800026914e-15,2.5265339619999767e-15,1.5045405479742894e-13,1.4235168961166908e-13,0.0003163477853868213,8.75865831365502e-15,6.111230868639865e-14,8.276703850890355e-15
