Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256)
8.984801388002757e-14,0.1122453720027109,0.9,0.0,0.0,0.0,0.0,0.09999999997584842,6.185485922493237e-12,6.1620178055611655e-12,4.27381590386559e-12,4.273818203793542e-12,3.701629612849257e-12,3.701686511628988e-12,3.701583925084296e-12,3.7015840854027995e-12,3.3005752028684387e-12,3.3006222623811306e-12,2.98839794741654e-12,2.9883996199485953e-12,2.3353495432962838e-14,1.0651557905760307e-16,4.519932447691902e-17,9.794552025500841e-18,5.3018909201521754e-17,2.3592732124791417e-21,9.322895400461098e-18,4.3239960187070035e-18,7.208153571662453e-19,2.1963620011436936e-18,4.1843598440082354e-21,1.7120837516831405e-19,7.202160016342475e-20,1.1472243556494508e-19,8.471478452769729e-20,1.1265137729073169e-19,1.881445799761207e-26,2.1232646324340455e-18,4.663712541392848e-17,2.0948545256066932e-24,2.4576876182395963e-20,2.967691202296247e-19,7.398257618714604e-27,3.006289756553482e-20,1.2560382779683036e-19,6.0136156503933716e-27,7.635744906968238e-29,9.023375040137295e-24,1.2067347637945779e-30
1.1822161102325188e-13,0.112245372003567,0.9,0.0,0.0,0.0,0.0,0.09999999996822145,8.138835450233648e-12,8.106500922315571e-12,5.6234669757019705e-12,5.623471224856962e-12,4.8705588997756365e-12,4.870662723665469e-12,4.870526814698104e-12,4.870527107570063e-12,4.342881950413169e-12,4.342944782138648e-12,3.932120041176028e-12,3.932123131592757e-12,3.212477971435631e-14,1.941957208141381e-16,8.243271578485975e-17,1.7862334888662456e-17,7.265606221996481e-17,6.2367114135986026e-21,1.7003893862257376e-17,8.574836388668792e-18,1.3147678567372946e-18,4.002133634946165e-18,1.1052852898571872e-20,2.3180709029437564e-19,9.476515039815908e-20,1.551564634480841e-19,1.1480257026470354e-19,1.5310327290770275e-19,3.648467066069912e-26,2.123674751225196e-18,6.203502427160482e-17,3.9485907089886534e-24,3.266299294447117e-20,5.534724007616363e-19,1.4687677942771084e-26,4.073419655492466e-20,2.432020292623305e-19,1.3653218302306353e-26,1.497454450601224e-28,1.645864499570067e-23,1.3861683315323051e-30
1.7496880530970047e-13,0.1122453720052792,0.9,0.0,0.0,0.0,0.0,0.09999999995296753,1.2045536071343326e-11,1.1995403423391978e-11,8.322768036861512e-12,8.322778094565628e-12,7.208372938535967e-12,7.208615659411977e-12,7.208411657934819e-12,7.208412341984702e-12,6.427495445044231e-12,6.427590199325583e-12,5.819563471886533e-12,5.819570788179946e-12,4.9640868406386553e-14,4.535731180733266e-16,1.9260666570405557e-16,4.17329998256346e-17,1.1659458356740996e-16,2.4354961774466807e-20,3.9738801028783736e-17,2.171207245809634e-17,3.0728757481706627e-18,9.333443580537666e-18,4.308910701339631e-20,3.529423684550054e-19,1.4025278677523857e-19,2.3598955541800578e-19,1.7494321750239423e-19,2.3394215091590966e-19,9.037434770278759e-26,2.1237282705166522e-18,9.283158585665694e-17,9.898145137173017e-24,4.8835523094570766e-20,1.3210803136404424e-18,3.7147316502790476e-26,6.206464613604955e-20,6.015511413011815e-19,3.939705224674984e-26,3.763042541736602e-28,3.846715317176719e-23,1.8348150168385914e-30
2.884631938825977e-13,0.11224537200870358,0.9,0.0,0.0,0.0,0.0,0.09999999992245967,1.9858943575844362e-11,1.9772861165637793e-11,1.3721365829131198e-11,1.372139514401552e-11,1.188382304094035e-11,1.1884523577357394e-11,1.1884177608547782e-11,1.1884179571136333e-11,1.0596722432472767e-11,1.0596882541381576e-11,9.594447306076095e-12,9.594468634418457e-12,8.465991425576008e-14,1.3079458254634574e-15,5.556320583251291e-16,1.2037398431727248e-16,2.231952028361015e-16,1.2887493368676307e-19,1.146998014887039e-16,6.652181550992476e-17,8.869904098427937e-18,2.681990652829941e-17,2.272032073862394e-19,5.951936895435218e-19,2.312370534589808e-19,3.9764525480061113e-19,2.952134000280768e-19,3.9559756333264175e-19,2.7234305215539634e-25,2.123733151830249e-18,1.544248017004563e-16,3.2676424657629845e-23,8.11806392087564e-20,3.873103298375318e-18,1.1358574204881264e-25,1.0472169627214651e-19,1.8108157874247797e-18,1.329417472806326e-25,1.1484350370336094e-27,1.110360663036933e-22,3.3227783823673234e-30
3.9060814359820517e-13,0.11224537201178555,0.9,0.0,0.0,0.0,0.0,0.09999999989500259,2.6891015388274907e-11,2.677228478212579e-11,1.8580100344552017e-11,1.8580153162093366e-11,1.609158449113633e-11,1.6092842356523357e-11,1.6092363952205075e-11,1.6092367460504368e-11,1.4349026719677363e-11,1.4349246866991313e-11,1.2991840311583371e-11,1.2991878742121246e-11,1.1617462340226305e-13,2.347655296722865e-15,9.974951003247752e-16,2.1608103924524359e-16,3.3431132926328666e-16,2.9734117839596214e-19,2.05986059234664e-16,1.2182141461491762e-16,1.5929570897277906e-17,4.803035286974475e-17,5.23268335821495e-19,8.132186841076543e-19,3.1313509199310907e-19,5.431347513239196e-19,4.0345583148319583e-19,5.4108577044444e-19,4.9604131727006775e-25,2.1237345506434736e-18,2.0985869267044002e-16,6.334118675180076e-23,1.1029126072286535e-19,6.991256778692601e-18,2.0783987425865134e-25,1.4311278917971348e-19,3.297024946622695e-18,2.5113333956290993e-25,2.1010178465891676e-27,1.9941107801594412e-22,5.303450095409957e-30
4.927530933138126e-13,0.11224537201486748,0.9,0.0,0.0,0.0,0.0,0.09999999986754551,3.392309255489163e-11,3.377140251523359e-11,2.3438831157814664e-11,2.3438914009949178e-11,2.029919404267355e-11,2.0301162885366412e-11,2.0300547114762214e-11,2.0300552579972386e-11,1.8101331005314248e-11,1.810161248157352e-11,1.638923072883157e-11,1.638929101556328e-11,1.4768781970230602e-13,3.6735822860605734e-15,1.5611004637043086e-15,3.381408230369066e-16,4.615530574251046e-16,5.6783146693198e-19,3.224863335090034e-16,1.9296651970303459e-16,2.4939319104224712e-17,7.498617328101487e-17,9.974361081138739e-19,1.031243728382022e-18,3.9505204000875974e-19,6.88624273026498e-19,5.116982616329416e-19,6.865738753542716e-19,7.83170463284345e-25,2.123735885242878e-18,2.652925787274199e-16,1.0643870039936937e-22,1.394018992281028e-19,1.0978774751673074e-17,3.2904241179628367e-25,1.8150388241449916e-19,5.204372412096588e-18,4.0532126820821425e-25,3.326319928147708e-27,3.1219781328314686e-22,8.160565806263476e-30
5.948980430294202e-13,0.11224537201794947,0.9,0.0,0.0,0.0,0.0,0.09999999984008844,4.0955174779101514e-11,4.07702315262112e-11,2.8297558473998997e-11,2.829767753071261e-11,2.4506660227235483e-11,2.4509485066961616e-11,2.450872727806425e-11,2.4508735082977626e-11,2.185363528947027e-11,2.1853979313728772e-11,1.9786618701196475e-11,1.9786705334773582e-11,1.7919969083660024e-13,5.269551854581464e-15,2.239596940744944e-15,4.85064625781284e-16,6.040781673068652e-16,9.537426782726896e-19,4.628035891697652e-16,2.7907877070414165e-16,3.5791126601873174e-17,1.0733066116573402e-16,1.6724542941423886e-18,1.2492689120117564e-18,4.769917817666216e-19,8.341138659897099e-19,6.19940746256116e-19,8.320620115052707e-19,1.1302168188541227e-24,2.1237372644996398e-18,3.2072646141522956e-16,1.6265724389706344e-22,1.6851255375027547e-19,1.5787500074578593e-17,4.757005864696509e-25,2.198949951193824e-19,7.509529860576544e-18,5.935126265487167e-25,4.809223700970445e-27,4.480440261406528e-22,1.2006075008346402e-29
7.991879424606351e-13,0.1122453720241134,0.9,0.0,0.0,0.0,0.0,0.09999999978517429,5.501935076126068e-11,5.476723198495279e-11,3.8015005131351907e-11,3.8015210667417e-11,3.2921265989367765e-11,3.292613319921369e-11,3.2925080781052304e-11,3.292509412219669e-11,2.935824385440523e-11,2.93587157546982e-11,2.6581389070419796e-11,2.658153863852551e-11,2.422204747852554e-13,9.076394480696652e-15,3.858287040682605e-15,8.355307258724354e-16,9.241284758786599e-16,2.043728522439513e-18,7.977513382387219e-16,4.854338185954353e-16,6.169552605594443e-17,1.8419823654106807e-16,3.573969470768573e-18,1.6853196420333178e-18,6.409375405092375e-19,1.1250932371323891e-18,8.364258671934469e-19,1.1230384205290976e-18,1.9609496913953572e-24,2.1237401564790584e-18,4.315942230683902e-16,3.090090455166894e-22,2.267338993099162e-19,2.7277700287915228e-17,8.270680877695283e-25,2.966772743713163e-19,1.3027043792997404e-17,1.047440421027014e-24,8.362456959703434e-27,7.723232180737294e-22,2.2410962546001062e-29
1e-12,0.11224537203027735,0.9,0.0,0.0,0.0,0.0,0.09999999973119501,6.884411569893812e-11,6.852490917304643e-11,4.7567008872128116e-11,4.756732164201956e-11,4.119210554095794e-11,4.119950182923484e-11,4.1198143084241274e-11,4.1198163200692774e-11,3.6735093566789977e-11,3.67356955578699e-11,3.3260476107053166e-11,3.326070371605771e-11,3.04163717599489e-13,1.3788645459558982e-14,5.862440338230692e-15,1.2693671364099385e-15,1.2942054288913743e-15,3.687184865716363e-18,1.212796104392244e-15,7.42190787186986e-16,9.379504599775726e-17,2.7885792980570665e-16,6.43154454644911e-18,2.113947586838559e-18,8.022151188820129e-19,1.4111192486473454e-18,1.0492257691491803e-18,1.4090614384816162e-18,2.993395112971089e-24,2.123743194581336e-18,5.405745653749371e-16,5.115146812000435e-22,2.839641393362108e-19,4.1530735706807726e-17,1.2641592321369845e-24,3.721524915343435e-19,1.988375994260867e-17,1.6161411817609643e-24,1.2783137194837155e-26,1.1741549510606259e-21,3.750288035154794e-29
1.00347784189185e-12,0.11224537203027735,0.9,0.0,0.0,0.0,0.0,0.09999999973026015,6.908354543831681e-11,6.876316780572664e-11,4.773243886210069e-11,4.773275368328626e-11,4.1335342797100586e-11,4.134278744068353e-11,4.134142324447846e-11,4.1341443489915743e-11,3.686285241386632e-11,3.686345669633059e-11,3.337615040237381e-11,3.3376379504253284e-11,3.0523646499018937e-13,1.3878730076992911e-14,5.900757275852457e-15,1.2776609487898268e-15,1.3010992594180129e-15,3.7206436624469365e-18,1.2207335707693565e-15,7.47108414259103e-16,9.440893249055335e-17,2.806641521832661e-16,6.48966732359506e-18,2.1213709519087736e-18,8.050093403516284e-19,1.4160729041345328e-18,1.0529112292496368e-18,1.414015041408583e-18,3.013161152954971e-24,2.1237432489040925e-18,5.424619839050315e-16,5.155340498542201e-22,2.8495530405937116e-19,4.1803420884901044e-17,1.2725301004238167e-24,3.734596392305151e-19,2.0015027329461798e-17,1.6270603422132204e-24,1.286780287634803e-26,1.1818397732121213e-21,3.780673818216586e-29
1.2077677413230651e-12,0.11224537203644129,0.9,0.0,0.0,0.0,0.0,0.09999999967534601,8.314776007828078e-11,8.275796898051208e-11,5.7449858789480345e-11,5.7450307247589874e-11,4.9748855583115306e-11,4.9759448205723414e-11,4.975775395760577e-11,4.975778253014838e-11,4.436746096748225e-11,4.436820244391004e-11,4.0170902084093074e-11,4.017122844485511e-11,3.6824734655099123e-13,1.974187206669075e-14,8.395010188395594e-15,1.817473122838865e-15,1.7391990039989757e-15,6.155692918777711e-18,1.737719190052885e-15,1.067850567318804e-15,1.3439319028169332e-16,3.9779773140603954e-16,1.0708876140009312e-17,2.5574228811412457e-18,9.692502255473742e-19,1.7070528871457492e-18,1.269396848870753e-18,1.7049918886712103e-18,4.301873751889823e-24,2.123746558398204e-18,6.533297535073718e-16,7.959541906406973e-22,3.4317677200787237e-19,5.957055736986524e-17,1.8184689357457756e-24,4.502420955295256e-19,2.857322070720182e-17,2.3408979881706675e-24,1.838976898215008e-26,1.6823752683051725e-21,5.9617244408228e-29
1.616347540185495e-12,0.11224537204876929,0.9,0.0,0.0,0.0,0.0,0.09999999956551771,1.1127625037168788e-10,1.107441175528989e-10,7.688465645643402e-11,7.68854466106987e-11,6.657416249389399e-11,6.659278967396939e-11,6.659037970936483e-11,6.659042904626987e-11,5.937667805684928e-11,5.937770862781387e-11,5.3760375953121633e-11,5.376095100560758e-11,4.942535564937646e-13,3.469622883208022e-14,1.4759576542002702e-14,3.194371621481221e-15,2.8044264592079824e-15,1.418311430807963e-17,3.058983042081705e-15,1.8898391588903402e-15,2.365839978971243e-16,6.93601630449791e-16,2.451467535618188e-17,3.4295286287923554e-18,1.2984722871698674e-18,2.2890138168417577e-18,1.7023688730963237e-18,2.2869462703894662e-18,7.602130029107134e-24,2.1237538400073403e-18,8.75065382026466e-16,1.6451658287932867e-21,4.596199010348331e-19,1.050117487198715e-16,3.217439467768656e-24,6.038072868255515e-19,5.048872745058441e-17,4.17879038612376e-24,3.2540386302344654e-26,2.961632694628133e-21,1.2965193084659842e-28
2.024927339047925e-12,0.11224537206109737,0.9,0.0,0.0,0.0,0.0,0.09999999945568941,1.3940482176266349e-10,1.3872568884184628e-10,9.631939804844091e-11,9.632062881421176e-11,8.339718993413798e-11,8.342615764342777e-11,8.342295826488152e-11,8.342303360785634e-11,7.438589512247076e-11,7.438723433574568e-11,6.734981061893867e-11,6.7350706369762e-11,6.202391543465884e-13,5.392784120416931e-14,2.2948655763604623e-14,4.9651869653764526e-15,4.1229640655740386e-15,2.7205898753996334e-17,4.7620957166072905e-15,2.9517243789627072e-15,3.6831219033200514e-16,1.0696831709742009e-15,4.6740271147918733e-17,4.3016368886867704e-18,1.628894061376035e-18,2.870976027925374e-18,2.1353419413836685e-18,2.8689015668512272e-18,1.1863157573695654e-23,2.123762012980603e-18,1.0968011896622928e-15,2.938086338385538e-21,5.760632867349203e-19,1.636210047410641e-16,5.024591281835679e-24,7.573728487974562e-19,7.878312304900421e-17,6.561934681124013e-24,5.0819898859162143e-26,4.610649820453979e-21,2.4112178576516926e-28
2.842086936772785e-12,0.11224537208575375,0.9,0.0,0.0,0.0,0.0,0.09999999923603282,1.956622079980859e-10,1.946751964106446e-10,1.3518871289656636e-10,1.3519112178872524e-10,1.1703644092997342e-10,1.1709297313778248e-10,1.170879753918056e-10,1.1708811678417485e-10,1.0440432918242979e-10,1.04406344363366e-10,9.452856226330201e-11,9.45303155730857e-11,8.721489498623762e-13,1.0512518512640387e-13,4.476823531499174e-14,9.67975749622575e-15,7.536462393317127e-15,7.456602167830618e-17,9.314519761621346e-15,5.7954617589780435e-15,7.204399044996406e-16,2.0512007357270514e-15,1.263402259012896e-16,6.0458609502704135e-18,2.2950795080659755e-18,4.034904295681306e-18,3.0012912122573833e-18,4.032814905902994e-18,2.326945124849673e-23,2.1237810907807273e-18,1.5402738306344072e-15,7.343987099624669e-21,8.089508284318193e-19,3.203701337850861e-16,9.864257805160396e-24,1.0645050855180369e-18,1.5452138781270396e-16,1.2965073653949482e-23,9.977037813507312e-26,9.018706931795029e-21,6.370349097921829e-28
3.659246534497645e-12,0.11224537211041037,0.9,0.0,0.0,0.0,0.0,0.09999999901637624,2.5191991883705654e-10,2.5060663258673973e-10,1.740578032977045e-10,1.7406178614626735e-10,1.506666601977288e-10,1.5075989470494217e-10,1.507528075394736e-10,1.507530320318302e-10,1.3442276314734355e-10,1.3442553254074722e-10,1.2170715699190815e-10,1.2171005607577227e-10,1.1239773676096392e-12,1.7319252234017038e-13,7.380632618807497e-14,1.5948409533967887e-14,1.2001159431470327e-14,1.5682266603204497e-16,1.5395096178864162e-14,9.598948310665696e-15,1.190796306083838e-15,3.327089211624382e-15,2.6250506777296954e-16,7.790095067550536e-18,2.9702201648595617e-18,5.198837689683719e-18,3.867244662178154e-18,5.19673190643013e-18,3.8521404425987055e-23,2.123803867241617e-18,1.983748354095932e-15,1.469158069776972e-20,1.0418393969496348e-18,5.298269065067461e-16,1.633774629656379e-23,1.371638805934437e-18,2.557923661771037e-16,2.1550686815796102e-23,1.6523923796454336e-25,1.4906800831279922e-20,1.3113145775948875e-27
4.476406132222505e-12,0.11224537213506734,0.9,0.0,0.0,0.0,0.0,0.09999999879671966,3.0817795429599817e-10,3.065201519609823e-10,2.1292666924066848e-10,2.129326218385159e-10,1.8428790477019616e-10,1.8442692234917964e-10,1.8441745701469998e-10,1.844177793422073e-10,1.6444119701720674e-10,1.6444479887331112e-10,1.4888559479693606e-10,1.4888992788415408e-10,1.3757251037388588e-12,2.5797489072822426e-13,1.1001066860033929e-13,2.3757134309052068e-14,1.753959748686773e-14,2.8325676342850367e-16,2.300374821930606e-14,1.4361940922275642e-14,1.7793883012137444e-15,4.881444223071492e-15,4.68742707466018e-16,9.534339241036462e-18,3.656988615438554e-18,6.36277620848559e-18,4.7332022913478435e-18,6.360652568580787e-18,5.761924171592651e-23,2.1238304217008793e-18,2.4272255118682185e-15,2.5732831099173463e-20,1.27472899199884e-18,7.919944645393921e-16,2.4445154127982157e-23,1.6787740101182657e-18,3.8259759071732353e-16,3.231890515150224e-23,2.4722229417169354e-25,2.2275022683462147e-20,2.330436371511671e-27
5.293565729947365e-12,0.11224537215972458,0.9,0.0,0.0,0.0,0.0,0.09999999857706307,3.64436314379305e-10,3.6241591267015055e-10,2.5179531072259323e-10,2.518036288095892e-10,2.1790023318021044e-10,2.1809405607080677e-10,2.1808192606873294e-10,2.180823587129106e-10,1.9445963079201766e-10,1.9446414336363877e-10,1.7606387567638262e-10,1.7606993099969915e-10,1.6273928703677226e-12,3.5931382120548595e-13,1.533276617795947e-13,3.309160178611863e-14,2.4174108585883654e-14,4.633209630442392e-16,3.2140339475311766e-14,2.008415538624531e-14,2.486218440295872e-15,6.698749687953423e-15,7.582203102098024e-16,1.127859347086418e-17,4.3581785818402885e-18,7.526719850413357e-18,5.599164099813078e-18,7.524576892365439e-18,8.056304604826297e-23,2.1238608327564515e-18,2.870706091427706e-15,4.125532188634676e-20,1.507619613244617e-18,1.106874009342026e-15,3.418651853020741e-23,1.985910698086074e-18,5.349376544748395e-16,4.526977933703253e-23,3.457146552762499e-25,3.112340941440094e-20,3.7591989872459315e-27
6.927884925397085e-12,0.11224537220904003,0.9,0.0,0.0,0.0,0.0,0.09999999813774989,4.769540084165501e-10,4.741547361653142e-10,3.2953192030567014e-10,3.2954615637365386e-10,2.8509835619064676e-10,2.854286417412677e-10,2.854103305766525e-10,2.8541101363611847e-10,2.5449649805648153e-10,2.545030668227082e-10,2.3041996666017058e-10,2.3043033115018988e-10,2.1304910982846285e-12,6.110821532912068e-13,2.6110303376921e-13,5.628536836246292e-14,4.08096449200143e-14,1.0188382027861884e-15,5.4996753761457275e-14,3.440515732405593e-14,4.254595766274828e-15,1.1069279778082602e-14,1.6317980094752495e-15,1.4767132099468182e-17,5.814416760260535e-18,9.854622497221249e-18,7.331100254563412e-18,9.852436524664926e-18,1.3798864081877658e-22,2.1239335002152598e-18,3.757680510984832e-15,8.873944548508754e-20,1.973403933040363e-18,1.894770463501663e-15,5.857116052836884e-23,2.6001885253500013e-18,9.162230208770981e-16,7.771955684391555e-23,5.9220848841575115e-25,5.326072972474487e-20,8.066622906274694e-27
8.562204120846804e-12,0.1122453722583567,0.9,0.0,0.0,0.0,0.0,0.09999999769843673,5.89473000944017e-10,5.858243456252509e-10,4.0726763205162347e-10,4.0728936837666056e-10,3.522614912475603e-10,3.527636517057721e-10,3.527380370145219e-10,3.527389968029456e-10,3.1453336494073287e-10,3.145423029292493e-10,2.8477542994654886e-10,2.847912565229982e-10,2.633277646795606e-12,9.272525075996776e-13,3.9670936167266315e-13,8.541706659068732e-14,6.207316048897064e-14,1.8975376824637046e-15,8.39630811025594e-14,5.2559606420427604e-14,6.495934145155095e-15,1.6328334898103817e-14,2.976844342091463e-15,1.825571095321395e-17,7.362097700111662e-18,1.2182545616278002e-17,9.063053126293646e-18,1.2180310802963715e-17,2.107983791610734e-22,2.1240224517128763e-18,4.64467817064638e-15,1.6370258827716888e-19,2.439192353569969e-18,2.8935193964198785e-15,8.949176914004381e-23,3.214472287678262e-18,1.3996500692426968e-15,1.189001563033879e-22,9.04680331185896e-25,8.131887821231345e-20,1.4694244224886643e-26
1e-11,0.11224537230767465,0.9,0.0,0.0,0.0,0.0,0.09999999731195001,6.884629038557595e-10,6.840097184200825e-10,4.756550517436523e-10,4.756846943640934e-10,4.113198565631007e-10,4.1200212450382277e-10,4.1196916842679626e-10,4.119703814956114e-10,3.6735092930024024e-10,3.6736221045537956e-10,3.3259424839330614e-10,3.326158335435613e-10,3.0753520903053566e-12,1.2576330643830588e-12,5.38672853746273e-13,1.158630321290728e-13,8.47357426965848e-14,2.9987050257681137e-15,1.1449724794786554e-13,7.16987984252528e-14,8.858831618285742e-15,2.1606763056606025e-14,4.620328202212707e-15,2.1324829073974746e-17,8.819187797273723e-18,1.4230557977205622e-17,1.0586756267652894e-17,1.4228275389773836e-17,2.8757352162981748e-22,2.1241146265591332e-18,5.425041170107011e-15,2.580296757176032e-19,2.848974121558416e-18,3.946518003509664e-15,1.2209862008914715e-22,3.754894675680503e-18,1.909403777947168e-15,1.6234811741157988e-22,1.2340991613222794e-24,1.108988618561706e-19,2.27895360407742e-26
1.0196523316296525e-11,0.11224537230767465,0.9,0.0,0.0,0.0,0.0,0.09999999725912356,7.019932919518231e-10,6.974260265629552e-10,4.850024459687462e-10,4.850332643357959e-10,4.1939011803698e-10,4.200990859516258e-10,4.2006506041722984e-10,4.2006630821747503e-10,3.745702314447706e-10,3.745818516942024e-10,3.391302655413142e-10,3.391527071118245e-10,3.1357583047919427e-12,1.3065368500522382e-12,5.597072933144193e-13,1.203701104759492e-13,8.812752994947196e-14,3.176151846223245e-15,1.1903799406805728e-13,7.454505743578644e-14,9.210237976605996e-15,2.2371442932973602e-14,4.881978957509395e-15,2.1744330031794006e-17,9.026298688912668e-18,1.4510489193124727e-17,1.0795022714802485e-17,1.4508199726822073e-17,2.9899240396204997e-22,2.1241282604820045e-18,5.531706196649222e-15,2.7327180211413794e-19,2.9049848719406443e-18,4.103123309859527e-15,1.2694842182013714e-22,3.828761984999572e-18,1.98522010557217e-15,1.6881168922349286e-22,1.2830880987056465e-24,1.1529795803355456e-19,2.4078180987259353e-26
1.3465161707195964e-11,0.11224537240631433,0.9,0.0,0.0,0.0,0.0,0.09999999638049722,9.27037769345128e-10,9.204303979730193e-10,6.40469380365965e-10,6.40523106284578e-10,5.535456514898197e-10,5.547712272298645e-10,5.547171025800571e-10,5.54718915818395e-10,4.946439633122084e-10,4.946618872378276e-10,4.478380536905839e-10,4.478771839040312e-10,4.139823542427396e-12,2.2496431234313185e-12,9.66224122834233e-13,2.0730490887530934e-13,1.5515133288591699e-13,7.219451232897998e-15,2.0750847423166048e-13,1.299997474671193e-13,1.605775005576981e-14,3.6496758308191994e-14,1.0638039137762173e-14,2.8721688861492004e-17,1.2807654197462024e-17,1.9166437665150205e-17,1.425901204108822e-17,1.916402150922975e-17,5.21533574168993e-22,2.124392359128441e-18,7.305882988912147e-15,6.258731700069884e-19,3.8365821911934654e-18,7.154901762583008e-15,2.2147003520699436e-22,5.057359184243047e-18,3.4627922670604605e-15,2.9482782204880945e-22,2.237552761816834e-24,2.0101922658709795e-19,5.24217171886475e-26
1.640693625900546e-11,0.1122453724950945,0.9,0.0,0.0,0.0,0.0,0.09999999558973352,1.1295822396609291e-09,1.1209139549035916e-09,7.803865508605158e-10,7.804662985950288e-10,6.741721101279156e-10,6.759776052843321e-10,6.759017137162199e-10,6.759039653292541e-10,6.027103206925749e-10,6.027349886197052e-10,5.45672916397659e-10,5.457310091792159e-10,5.04248987059125e-12,3.3023272547756224e-12,1.4216472762067965e-12,3.0437129528161435e-13,2.331997947542538e-13,1.2939092109936237e-14,3.080106355450948e-13,1.9298808774761993e-13,2.3838079291044647e-14,5.112159754286336e-14,1.8386592386225948e-14,3.500144937277761e-17,1.6869044361676383e-17,2.3356861118656083e-17,1.7376659603685565e-17,2.335431119643217e-17,7.744357473069557e-22,2.124692423962221e-18,8.90282048403877e-15,1.136105348836328e-18,4.675033765735635e-18,1.0622643453706713e-14,3.288932855421369e-22,6.163116960373122e-18,5.1419454210515736e-15,4.381029182788065e-22,3.3216775652515156e-24,2.984188303175382e-19,9.056908269326321e-26
1.9348710810814955e-11,0.112245372583879,0.9,0.0,0.0,0.0,0.0,0.09999999479896982,1.3321309168412725e-09,1.3211955718750481e-09,9.203008125580186e-10,9.204116999383272e-10,7.946936194644058e-10,7.971853577989001e-10,7.970842652731502e-10,7.970868384567401e-10,7.10776676841052e-10,7.108091031743926e-10,6.435057455015962e-10,6.435865360395432e-10,5.944246839168529e-12,4.541317099686719e-12,1.959533002621039e-12,4.1865041427537504e-13,3.287415812030175e-13,2.1038579521766412e-14,4.2828537930330626e-13,2.6835402637274794e-13,3.315085971332657e-14,6.719948268411501e-14,2.887203991088359e-14,4.128134020595068e-17,2.1715914324618952e-17,2.7547350646223022e-17,2.0494361324984966e-17,2.7544648327933286e-17,1.0771844077005827e-21,2.1250540429542903e-18,1.049997385574775e-14,1.875965519243304e-18,5.513498575431857e-18,1.477358256734007e-14,4.5749416298297885e-22,7.268893964584012e-18,7.152056518268911e-15,6.096674902426467e-22,4.618835000985551e-24,4.150036775530279e-19,1.421853142710602e-25
2.2290485362624452e-11,0.11224537267266783,0.9,0.0,0.0,0.0,0.0,0.09999999400820614,1.5346838008105064e-09,1.5212816173224082e-09,1.060212165518968e-09,1.0603593078161064e-09,9.151126152813139e-10,9.183944846957919e-10,9.182647953368543e-10,9.182675352342192e-10,8.188430317576398e-10,8.188842309652927e-10,7.413365410446806e-10,7.414437644449874e-10,6.845123126343989e-12,5.960231950218789e-12,2.5776465272362113e-12,5.495629605021697e-13,4.423805285187654e-13,3.189869927548594e-14,5.68325892959684e-13,3.560852876022788e-13,4.3996108609046936e-14,8.445269836332527e-14,4.232991585269906e-14,4.756136135866168e-17,2.750928021036628e-17,3.1737906173032857e-17,2.3612117203709447e-17,3.1735032901042734e-17,1.429780116329815e-21,2.125479341210027e-18,1.2097390041846602e-14,2.8923981506943457e-18,6.351976605313056e-18,1.9607729795467795e-14,6.072729984062094e-22,8.37469019642343e-18,9.49313128712267e-15,8.09522026852482e-22,6.128813792549901e-24,5.507743783497032e-19,2.0842953144898863e-25
2.523225991443395e-11,0.11224537276146107,0.9,0.0,0.0,0.0,0.0,0.09999999321744245,1.7372408914928982e-09,1.7211782404729846e-09,1.2001206098039175e-09,1.2003091197876327e-09,1.035431466299823e-09,1.0396049858971803e-09,1.03944333379697e-09,1.039446055695096e-09,9.269093854423385e-10,9.269603720573865e-10,8.391653030692377e-10,8.393026943560844e-10,7.745146423171325e-12,7.552910773225833e-12,3.273813535929747e-12,6.965490881742173e-13,5.746613640417964e-13,4.5887320113927106e-14,7.281255528646625e-13,4.561699848317819e-13,5.6373843256951775e-14,1.0265843105791447e-13,5.894917921605569e-14,5.38415128285583e-17,3.4414446994767607e-17,3.5928527625993264e-17,2.6729927238599753e-17,3.592546491306802e-17,1.8322234339249413e-21,2.1259702357910786e-18,1.3695117571676802e-14,4.2339400487879555e-18,7.190467840755475e-18,2.51250958163049e-14,7.7823012226178875e-22,9.480505655445383e-18,1.2165175455462473e-14,1.037667016973035e-21,7.851409361006966e-24,7.057315818433516e-19,2.9023164676390313e-25
