Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516)
4.1587200424329915e-06,0.11269060882082102,0.9,0.0,0.0,0.0,0.0,0.09861944652280699,0.0004887295615400146,2.4363077262001905e-06,1.5669078279237068e-05,3.249418856571633e-05,8.52692709756404e-07,3.573542549872844e-05,3.4391328658884053e-06,6.236658219021672e-06,0.0001551302089998838,0.000787513910928142,4.658984320611688e-06,4.534167024712091e-05,1.0969295897434369e-08,8.128708231066945e-08,2.5542002629161365e-08,4.443661903245138e-09,6.975595409747446e-05,0.00014035296110944485,0.0018661040293307955,0.000210595848582317,0.0005177257445723443,6.380646040796834e-10,0.0001573278213721599,1.488451354127333e-11,7.60039980160339e-08,9.557739089568877e-13,1.4190250686267027e-12,1.2135589228767834e-12,1.654211471331403e-11,2.413506900972675e-13,8.841751410396016e-06,0.0002727771865445809,1.9471199163507712e-13,0.00020669725541693697,6.293745121837684e-12,5.123949379550503e-13,0.00017082675417953285,1.4343376097588871e-11,3.6246307006587144e-15,9.452430160486706e-05,7.742947373712695e-16,5.322567021572382e-05,4.1203359765610946e-16,4.933076083184954e-16,2.085873489484157e-16
4.217253592946869e-06,0.11269691803474831,0.9,0.0,0.0,0.0,0.0,0.09860033659950351,0.0004948144775151861,2.4359411714271797e-06,1.5595481480496043e-05,3.249092913576844e-05,8.525421810703056e-07,3.5607999605163054e-05,3.438537508699174e-06,6.235713383671667e-06,0.00015726525440587424,0.0007994350276345317,4.658264593106132e-06,4.5359236767078996e-05,1.0967645553206402e-08,8.127485229970741e-08,2.553749361114804e-08,4.443050829426917e-09,6.920947277668067e-05,0.00014232433221447003,0.0018936735644305871,0.00021356238910756514,0.0005251195431378766,6.37985782069181e-10,0.00015956615432047319,1.506606917706994e-11,7.538969140378516e-08,9.554393589501486e-13,1.419220299956696e-12,1.208929594520334e-12,1.6774167325287767e-11,2.3940510147268606e-13,8.77183366533624e-06,0.00027644168345528254,1.9469333686397198e-13,0.0002101547760524147,6.397425369248058e-12,5.125944075364873e-13,0.0001737802693794196,1.458772225065241e-11,3.675687980556679e-15,9.681996315396489e-05,7.853096779477915e-16,5.4699390166359974e-05,4.1782067334258744e-16,5.069816351216236e-16,2.1527477489917445e-16
4.275787143460746e-06,0.11270321091535461,0.9,0.0,0.0,0.0,0.0,0.09858125852095441,0.0005008877702738874,2.4355739106650573e-06,1.5522946266599757e-05,3.248739286111674e-05,8.52391738546054e-07,3.5481909745199713e-05,3.43794226573961e-06,6.234772246085218e-06,0.00015939846867201582,0.0008113276775342628,4.6575462577489426e-06,4.537510367213934e-05,1.0965992029749843e-08,8.126259872918994e-08,2.5532987173619464e-08,4.442437859216959e-09,6.867244170303417e-05,0.0001442953185362477,0.0019211525876782424,0.00021652831118579616,0.0005324679213876662,6.379065524740005e-10,0.00016180407891955287,1.5247185994059825e-11,7.478601065027152e-08,9.550971915356866e-13,1.419362795550216e-12,1.2043483733484461e-12,1.7004659845836606e-11,2.3749320541385087e-13,8.703037869768308e-06,0.0002800777750514512,1.9467303580630082e-13,0.00021361012554585055,6.500990178378783e-12,5.127746852277481e-13,0.000176731763593273,1.4831782283107085e-11,3.726734621107079e-15,9.912893400387444e-05,7.963226158029793e-16,5.6183295454446764e-05,4.2360662115752204e-16,5.208097746127153e-16,2.2205705887905344e-16
4.334320693974624e-06,0.1127094876934422,0.9,0.0,0.0,0.0,0.0,0.09856221177905554,0.0005069495984536304,2.435206027026692e-06,1.5451495314751594e-05,3.248360625436974e-05,8.522413896650781e-07,3.5357253135962516e-05,3.437347182081777e-06,6.233834766924895e-06,0.00016152988188951155,0.000823192228383915,4.656829296222287e-06,4.5389382168272955e-05,1.0964335701310159e-08,8.125032437253068e-08,2.5528483540729224e-08,4.441823181545722e-09,6.814483391543922e-05,0.00014626592076924757,0.0019485424606425809,0.00021949361628116054,0.0005397714084013702,6.37826950563043e-10,0.00016404159553883726,1.5427869245688626e-11,7.419291745326981e-08,9.547481848384471e-13,1.419456063153379e-12,1.19981850917624e-12,1.7233610474100127e-11,2.3561488008967016e-13,8.63537211604483e-06,0.0002836859526417699,1.9465124724052325e-13,0.000217063175681421,6.604435805145837e-12,5.129370275813765e-13,0.00017968108720733703,1.5075544026040655e-11,3.777770647494424e-15,0.00010145109720863262,8.073335527316391e-16,5.767716543100962e-05,4.2939144313374413e-16,5.34791216067135e-16,2.289336772094431e-16
4.392854244488501e-06,0.1127157486013272,0.9,0.0,0.0,0.0,0.0,0.09854319586830174,0.0005130001092651822,2.434837596533163e-06,1.538114555929243e-05,3.247959336370879e-05,8.520911410426588e-07,3.5234112523105845e-05,3.4367522983386576e-06,6.2329009069708384e-06,0.00016365952349979137,0.0008350290551236164,4.656113689966539e-06,4.540217623254605e-05,1.0962676910199822e-08,8.123803176650495e-08,2.552398291068233e-08,4.441206969424773e-09,6.762659704323987e-05,0.00014823613959357826,0.001975844573458832,0.00022245830581182246,0.000547030544980318,6.377470087554002e-10,0.00016627870455917154,1.5608123826710438e-11,7.361034591025387e-08,9.543930437888202e-13,1.419503380897958e-12,1.1953427578641737e-12,1.7461037755709155e-11,2.337699161740414e-13,8.568840202624946e-06,0.00028726670556244386,1.9462811518097854e-13,0.0002205138053864194,6.707758723439325e-12,5.130826094637843e-13,0.00018262809833949402,1.531899596399514e-11,3.8287960840989174e-15,0.00010378634671158307,8.18342490566725e-16,5.918079084950922e-05,4.351751412574722e-16,5.489251650197842e-16,2.3590411522281006e-16
4.451387795002379e-06,0.11272199387201083,0.9,0.0,0.0,0.0,0.0,0.09852421028700646,0.0005190394394472801,2.434468688547072e-06,1.5311908770531554e-05,3.247537600070778e-05,8.519409984890854e-07,3.5112557412136785e-05,3.43615765094842e-06,6.231970627211806e-06,0.0001657874222670219,0.0008468385379552414,4.655399420262099e-06,4.5413583081940905e-05,1.0961015968749445e-08,8.122572322570748e-08,2.5519485457567242e-08,4.440589380930862e-09,6.711765652360637e-05,0.00015020597567539775,0.002003060337690284,0.000225422381152487,0.0005542458808295747,6.376667567895409e-10,0.0001685154063711986,1.57879543030353e-11,7.30382060560578e-08,9.54032406928241e-13,1.4195078122842258e-12,1.1909234237255266e-12,1.7686960492952084e-11,2.319580280628306e-13,8.503442113052861e-06,0.0002908205199251949,1.9460377024278941e-13,0.00022396190022318767,6.810955609532675e-12,5.132125293529352e-13,0.00018557266235906387,1.5562127194173843e-11,3.8798109545415835e-15,0.00010613458640063447,8.293494311737185e-16,6.069397318895245e-05,4.409577174700858e-16,5.632108423203238e-16,2.4296786688998256e-16
4.509921345516256e-06,0.11272822373844263,0.9,0.0,0.0,0.0,0.0,0.09850525453836075,0.0005250677161570625,2.434099366197372e-06,1.5243792093009574e-05,3.247097394712356e-05,8.517909670687663e-07,3.499264522971619e-05,3.435563272452377e-06,6.23104388892482e-06,0.00016791360625779847,0.000858621060632683,4.654686468302359e-06,4.542369361179995e-05,1.0959353161220693e-08,8.12134008567273e-08,2.5514991333126624e-08,4.439970560168575e-09,6.661791854368361e-05,0.0001521754296673225,0.0020301911798996314,0.00022838584363680362,0.0005614179720124086,6.375862218896432e-10,0.00017075170137386444,1.5967364939557737e-11,7.247638709537316e-08,9.536668525842277e-13,1.4194722201872048e-12,1.1865623994901614e-12,1.7911397663748395e-11,2.3017886412310025e-13,8.439174457922521e-06,0.000294347877526575,1.9457833088077077e-13,0.00022740735191505783,6.914023327546274e-12,5.133278142927682e-13,0.00018851465143741983,1.5804927388288474e-11,3.9308152817271245e-15,0.0001084957292276019,8.403543764453723e-16,6.221652400588979e-05,4.467391736698485e-16,5.776474832641744e-16,2.5012443444469695e-16
4.5684548960301334e-06,0.11273443843286901,0.9,0.0,0.0,0.0,0.0,0.09848632813134639,0.0005310850577985064,2.433729686793428e-06,1.5176798544713915e-05,3.246640514259819e-05,8.516410511571032e-07,3.487442241596497e-05,3.434969191765306e-06,6.2301206537444565e-06,0.00017003810282714083,0.0008703770089462324,4.653974815258565e-06,4.543259280586292e-05,1.0957688745670704e-08,8.12010665719634e-08,2.5510500668461113e-08,4.439350638206707e-09,6.612727272347199e-05,0.00015414450220883563,0.00205723853588091,0.00023134869455964684,0.0005685473786588307,6.375054289281178e-10,0.0001729875899730366,1.6146359726039855e-11,7.192476034803802e-08,9.53296904473212e-13,1.4193992799499738e-12,1.1822612038643497e-12,1.8134368348827817e-11,2.284320160315522e-13,8.376030881595184e-06,0.00029784925490464474,1.9455190451397491e-13,0.00023085005790455471,7.016958915909995e-12,5.134294245266172e-13,0.00019145394412745242,1.6047386756875303e-11,3.9818090878845426e-15,0.0001108696963893152,8.51357328296827e-16,6.374826431614264e-05,4.525195117135789e-16,5.922343367939689e-16,2.573733280088497e-16
4.626988446544011e-06,0.11274063818625903,0.9,0.0,0.0,0.0,0.0,0.09846743058151539,0.0005370915747913459,2.43335970222642e-06,1.5110927478857409e-05,3.246168585503495e-05,8.514912544949721e-07,3.4757925449146765e-05,3.434375434436954e-06,6.229200883722728e-06,0.00017216093860999274,0.0008821067693842401,4.653264442337241e-06,4.544036011973945e-05,1.0956022955759533e-08,8.118872210301798e-08,2.550601357566141e-08,4.438729733984315e-09,6.564559455524225e-05,0.00015611319392668977,0.0020842038455047363,0.0002343109351792751,0.0005756346629105716,6.374244005835172e-10,0.00017522307258022876,1.6324942401128227e-11,7.138318192485162e-08,9.529230367841136e-13,1.4192914916235708e-12,1.1780210167379947e-12,1.8355891666537644e-11,2.2671702725843477e-13,8.314002435467803e-06,0.00030132512252989706,1.9452458854642877e-13,0.0002342899209421467,7.1197595747704555e-12,5.135182578304495e-13,0.00019439042497004075,1.628949601592077e-11,4.032792394605524e-15,0.00011325641656799986,8.623582886610728e-16,6.528902400671375e-05,4.582987334182657e-16,6.069706647662848e-16,2.6471406522139887e-16
4.685521997057888e-06,0.11274682322780254,0.9,0.0,0.0,0.0,0.0,0.09844856141164936,0.000543087370283086,2.4329894593565698e-06,1.5046175009897028e-05,3.245683083524752e-05,8.513415802407022e-07,3.464318180439595e-05,3.4337820229038594e-06,6.228284541380407e-06,0.0001742821395175012,0.0008938107279563598,4.652555330830761e-06,4.544706983953896e-05,1.0954356002493755e-08,8.117636901361726e-08,2.5501530149365424e-08,4.438107955183312e-09,6.517274761501218e-05,0.00015808150543530504,0.002111088548131476,0.00023727256671936988,0.0005826803870855683,6.373431574931871e-10,0.00017745814961142944,1.650311647458745e-11,7.085149515130915e-08,9.525456787907223e-13,1.4191511914091079e-12,1.1738427121004818e-12,1.8575986714724576e-11,2.2503340075208653e-13,8.253077919602842e-06,0.0003047759441181126,1.9449647129364689e-13,0.00023772684870387192,7.222422654290145e-12,5.135951535653804e-13,0.0001973239841258061,1.6531246355646953e-11,4.083765222880661e-15,0.00011565582522830464,8.733572594847619e-16,6.683864127799856e-05,4.640768405626251e-16,6.218557412786713e-16,2.7214617087338557e-16
4.744055547571766e-06,0.11275299378447302,0.9,0.0,0.0,0.0,0.0,0.09842972015230916,0.0005490725408068135,2.432619000384999e-06,1.4982534405515322e-05,3.2451853457333815e-05,8.51192031019479e-07,3.4530210848411284e-05,3.433188976730755e-06,6.22737158975044e-06,0.0001764017307374195,0.0009054892691637482,4.651847462161597e-06,4.54527914172682e-05,1.095268807590086e-08,8.116400871201897e-08,2.549705046823827e-08,4.437485399065102e-09,6.470858556124704e-05,0.00016004943733715905,0.002137894078549038,0.0002402335903709578,0.0005896851120457768,6.37261718400136e-10,0.00017969282148602925,1.668088524783642e-11,7.03295327562148e-08,9.521652190364967e-13,1.4189805623541109e-12,1.1697268887347582e-12,1.8794672519162653e-11,2.2338060587790567e-13,8.193244194527378e-06,0.00030820217605363536,1.944676328236167e-13,0.00024116075343621376,7.3249456437873e-12,5.136608964676561e-13,0.00020025451703053047,1.677262941131698e-11,4.134727593133547e-15,0.0001180678639682604,8.843542427243512e-16,6.83969621161273e-05,4.698538348885993e-16,6.368888520522152e-16,2.796691765511464e-16
4.802589098085643e-06,0.11275915008065056,0.9,0.0,0.0,0.0,0.0,0.09841090634228664,0.0005550471768875704,2.4322483632093272e-06,1.4919996446313373e-05,3.244676584609162e-05,8.510426089701235e-07,3.4419024672244604e-05,3.432596312841041e-06,6.2264619924142675e-06,0.00017851973673804395,0.0009171427751026262,4.6511408179207955e-06,4.5457589784501736e-05,1.0951019346630439e-08,8.115164246287783e-08,2.549257459637368e-08,4.436862153269443e-09,6.42529539355057e-05,0.0001620169902231688,0.002164621863393955,0.00024319400729421904,0.0005966493957528706,6.37180100293731e-10,0.00018192708862584114,1.6858251832874816e-11,6.981711884161489e-08,9.5178200913135e-13,1.4187816443516837e-12,1.1656738987661065e-12,1.901196798802369e-11,2.2175808466389004e-13,8.134486464992426e-06,0.0003116042669123339,1.9443814572014726e-13,0.00024459155162664443,7.427326161666809e-12,5.137162201931245e-13,0.00020318192407272823,1.7013637235929838e-11,4.185679525252807e-15,0.00012049247992139945,8.953492403425642e-16,6.996383979502682e-05,4.756297181027941e-16,6.520692938651025e-16,2.8728262028939153e-16
4.8611226485995205e-06,0.11276529233779883,0.9,0.0,0.0,0.0,0.0,0.09839211952896759,0.000561011363600077,2.431877581762357e-06,1.485854975497351e-05,3.244157899267185e-05,8.508933157892332e-07,3.430962886448221e-05,3.432004045735961e-06,6.2255557135317104e-06,0.00018063618127515583,0.0009287716246885914,4.650435379901203e-06,4.5461525645733006e-05,1.0949349967479235e-08,8.113927139854663e-08,2.548810258461634e-08,4.436238296574289e-09,6.380569177925441e-05,0.00016398416467306256,0.002191273318016615,0.00024615381862018573,0.0006035737919971476,6.370983185439333e-10,0.0001841609514542103,1.703521916968784e-11,6.931407064991246e-08,9.513963671963271e-13,1.4185563434879304e-12,1.1616838741475948e-12,1.9227891871912354e-11,2.2016525740305685e-13,8.076788537454691e-06,0.0003149826570742646,1.9440807577574716e-13,0.00024801916369830967,7.529561946094379e-12,5.137618106320913e-13,0.00020610611029195228,1.7254262274681872e-11,4.236621038622154e-15,0.0001229296252072425,9.063422543051581e-16,7.153913440758876e-05,4.814044918778569e-16,6.673963740329022e-16,2.949860462355037e-16
4.919656199113398e-06,0.11277142077419143,0.9,0.0,0.0,0.0,0.0,0.09837335926861583,0.0005669651810805924,2.43150668633347e-06,1.4798181096644734e-05,3.243630285955473e-05,8.507441527726948e-07,3.420202322724816e-05,3.431412187702269e-06,6.224652717865102e-06,0.00018275108740149317,0.0009403761929900173,4.649731130125931e-06,4.546465575272197e-05,1.0947680074838294e-08,8.112689652980015e-08,2.548363447180556e-08,4.435613899615886e-09,6.336663308052013e-05,0.00016595096125574272,0.0022178498437534873,0.0002491130254523349,0.0006104588492857225,6.370163870288749e-10,0.00018639441039520755,1.7211790042217347e-11,6.882020014339298e-08,9.510085809887832e-13,1.4183064407801052e-12,1.15775675116841e-12,1.9442462729012923e-11,2.1860152766103982e-13,8.020133053003868e-06,0.0003183377784167798,1.9437748262053353e-13,0.0002514435137273759,7.631650846367674e-12,5.137983090094382e-13,0.00020902698509650718,1.749449734108092e-11,4.287552152148536e-15,0.00012537925642736391,9.173332865779836e-16,7.312271242516705e-05,4.871781578537947e-16,6.828694099315383e-16,3.027790043261018e-16
4.978189749627275e-06,0.11277753560468257,0.9,0.0,0.0,0.0,0.0,0.09835462512658658,0.0005729087049956704,2.4311357038725057e-06,1.4738875652285447e-05,3.2430946475833884e-05,8.505951208545958e-07,3.409620243755608e-05,3.430820749008293e-06,6.223752970798246e-06,0.0001848644774783319,0.0009519568506597603,4.6490280508724615e-06,4.546703316107023e-05,1.09460097900613e-08,8.111451875597532e-08,2.5479170285941006e-08,4.434989025568838e-09,6.29356080634698e-05,0.0001679173805296372,0.0022443528255713958,0.00025207162886808015,0.0006173051098768357,6.369343182556798e-10,0.00018862746587290153,1.738796709298618e-11,6.833531541072064e-08,9.50618910737612e-13,1.4180336003451902e-12,1.1538922930743737e-12,1.965569889492007e-11,2.1706628673504035e-13,7.964501697411125e-06,0.0003216700540795244,1.9434642029307386e-13,0.0002548645291816192,7.73359081494015e-12,5.138263147839106e-13,0.0002119444619993259,1.7734335594605795e-11,4.338472884288455e-15,0.0001278413342042757,9.283223391243179e-16,7.47144462844947e-05,4.929507176392338e-16,6.98487728559174e-16,3.1066104997665397e-16
5.036723300141153e-06,0.11278363704051826,0.9,0.0,0.0,0.0,0.0,0.09833591667747688,0.0005788420069705317,2.430764658276134e-06,1.4680617266668574e-05,3.2425518023702664e-05,8.504462206435804e-07,3.3992156656603125e-05,3.430229738088425e-06,6.222856438350715e-06,0.0001869763731888009,0.0009635139634552484,4.648326124692862e-06,4.5468707470174246e-05,1.0944339220754027e-08,8.11021388745265e-08,2.5474710045271835e-08,4.434363730786227e-09,6.251244433338947e-05,0.00016988342304304,0.002270783630050884,0.0002550296299201657,0.0006241131089478606,6.368521234744876e-10,0.00019086011831070577,1.7563752836461353e-11,6.785922191426814e-08,9.502275917153866e-13,1.417739377035998e-12,1.1500901108919787e-12,1.9867618456750564e-11,2.1555891760809582e-13,7.909875389919654e-06,0.00032497989829342205,1.943149377585187e-13,0.0002582821406788911,7.835379900055058e-12,5.138463883595775e-13,0.00021485845837084509,1.797377051981087e-11,4.389383253072553e-15,0.00013031582276041618,9.393094139024643e-16,7.631421400100813e-05,4.9872217281262e-16,7.142506661334978e-16,3.1863174378468823e-16
5.09525685065503e-06,0.11278972528918377,0.9,0.0,0.0,0.0,0.0,0.09831723350522102,0.0005847651549796963,2.4303935706568404e-06,1.4623388672714848e-05,3.2420024916954206e-05,8.502974524567163e-07,3.3889872089639924e-05,3.429639161716134e-06,6.221963087188012e-06,0.00018908679555259918,0.0009750478918378174,4.647625334430451e-06,4.546972504763277e-05,1.0942668461985546e-08,8.10897575900012e-08,2.5470253759311327e-08,4.4337380654002355e-09,6.209696788890686e-05,0.00017184908933444082,0.0022971436036777902,0.0002579870296379699,0.0006308833738853215,6.367698127857127e-10,0.0001930923681307939,1.7739149671239252e-11,6.739172359142912e-08,9.498348365717513e-13,1.4174252235794997e-12,1.1463496825484422e-12,2.0078239231157323e-11,2.140787984403659e-13,7.856234452337946e-06,0.00032826771626639443,1.9428307937888804e-13,0.00026169628176415347,7.937016238948945e-12,5.138590536216229e-13,0.00021776889520778848,1.8212795906782454e-11,4.440283276128543e-15,0.00013280268953459604,9.502945128635916e-16,7.792189880748906e-05,5.044925249233639e-16,7.301575677211369e-16,3.2669065124694496e-16
