Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108)
2.090565391201367e-15,0.11224537200006308,0.9,0.0,0.0,0.0,0.0,0.09999999999943805,1.439225925543734e-13,1.4386367878560344e-13,9.944231379128014e-14,9.944231512451038e-14,8.613003930081358e-14,8.613007978546256e-14,8.612773184363675e-14,8.612773195473998e-14,7.679711541049624e-14,7.679742381201029e-14,6.953345981433846e-14,6.953346079391943e-14,5.883465549327474e-17,7.652375448241365e-20,3.237397431507386e-20,7.01582351063047e-21,1.1332010901478715e-18,6.418064520069811e-26,6.679838512959883e-21,3.2978967433276672e-22,5.161373492191089e-22,1.5760953209241557e-21,1.1397742468270094e-25,5.751026600233793e-22,1.6758282569513075e-21,3.9578974416278636e-22,2.786898216918614e-22,3.481970369670013e-22,1.7909821533861737e-30,8.262158081599935e-19,3.083311490626672e-19,1.4207079585404084e-27,1.719680803884589e-22,5.813065193532471e-23,1.8976698080036081e-31,9.923306279321947e-23,1.2231700486519413e-23,4.258305890791605e-32,4.907553503557457e-31,6.461155723204855e-27,2.9030934207520464e-31,5.237305086107617e-35,2.9034849381595544e-31,1.3499569935032891e-35,5.3901376683099705e-45,1.2217430217483928e-42,4.371905225961399e-51
4.18294708595721e-15,0.11224537200012619,0.9,0.0,0.0,0.0,0.0,0.09999999999887561,2.879702283768465e-13,2.877517507000414e-13,1.989710220709634e-13,1.989710275728127e-13,1.7233482840983227e-13,1.7233499058171836e-13,1.723302906072089e-13,1.723302910535572e-13,1.5366095290131781e-13,1.5366194517233733e-13,1.3912732960387936e-13,1.391273336355201e-13,2.1815974441919514e-16,3.0619698233830045e-19,1.2957881989337303e-19,2.808118775839085e-20,2.269186515035448e-18,5.137419010665083e-25,2.6735039802843505e-20,2.4585941855926977e-21,2.0658944873327477e-21,6.307950954234642e-21,9.123530060583962e-25,2.0681914906492988e-21,3.353109102723982e-21,1.4187282050596233e-21,1.004721605432032e-21,1.2643302035426085e-21,1.302874727799701e-29,1.2782719836416132e-18,9.9180764014583e-19,5.69016628021674e-27,5.461733307638275e-22,3.7482120730030122e-22,2.2338578327006116e-30,3.5760861802717125e-22,8.85408471847597e-23,5.940026716140747e-31,8.04701176194934e-31,2.5861461299035554e-26,4.564224224661484e-31,4.193028570275792e-34,4.564815853631807e-31,5.546715060865477e-35,7.176733062055822e-44,2.888982106525813e-41,2.0858593761271064e-49
8.367710475468895e-15,0.11224537200025249,0.9,0.0,0.0,0.0,0.0,0.09999999999775072,5.760655067323202e-13,5.753046386025822e-13,3.9802843274341575e-13,3.980284557538747e-13,3.447441641079541e-13,3.4474481379737145e-13,3.447354030500819e-13,3.4473540484670326e-13,3.073886278804682e-13,3.073914566002615e-13,2.7831506506730094e-13,2.783150818750678e-13,7.595877780647319e-16,1.2245431442141578e-18,5.184724893632534e-19,1.123582071956322e-19,4.551731373784947e-18,4.1110845278291526e-24,1.0696370164915951e-19,1.7282720982935986e-20,8.266268904807647e-21,2.5235717909673388e-20,7.300129878537556e-24,6.85767332811445e-21,6.707660782725068e-21,4.680821327827158e-21,3.344242805475927e-21,4.2556801313503024e-21,8.805513865498367e-29,1.7151730227424287e-18,2.8259719278945103e-18,2.281826682478564e-26,1.5330154157733938e-21,2.152162187561484e-21,2.1796687611612206e-29,1.1895761600370152e-21,5.95602393008151e-22,7.459989289913393e-30,1.3456249323350635e-30,1.0347953264563024e-25,6.280838487845705e-31,3.355697204569363e-33,6.281455283605151e-31,2.2488836764239015e-34,8.376565148113465e-43,5.7379829347685815e-40,8.370756744170005e-48
1.2552473864980581e-14,0.11224537200037873,0.9,0.0,0.0,0.0,0.0,0.09999999999662583,8.641607923452243e-13,8.62685293101578e-13,5.970858375289609e-13,5.970858875972439e-13,5.171532572944661e-13,5.171546389616039e-13,5.171405104040205e-13,5.171405142353611e-13,4.611163028571257e-13,4.611211955202446e-13,4.1750279641506237e-13,4.175028329350294e-13,1.4727680947827414e-15,2.601592115152482e-18,1.1018425393609928e-18,2.3877946870662444e-19,6.848205905535852e-18,1.1755911032090562e-23,2.273055287320955e-19,4.6025285694758006e-20,1.7567503484407973e-20,5.362471736731695e-20,2.087374448454254e-23,1.290355585159013e-20,1.006220263929641e-20,8.781272585745214e-21,6.30715371139276e-21,8.080675708959972e-21,2.2979946751909945e-28,1.9263000231471876e-18,4.885910241489344e-18,4.85879684324335e-26,2.6303117891025877e-21,5.201440308363444e-21,6.410045129945546e-29,2.2426754042459194e-21,1.5511917516032859e-21,2.4532065819422336e-29,1.9960660946520384e-30,2.199150651959733e-25,7.221783047621913e-31,9.596132706412116e-33,7.222084684047956e-31,5.077993760075314e-34,2.7996938849166013e-42,2.2576656653494433e-39,3.5893585739855666e-47
1.6737237254492267e-14,0.11224537200050501,0.9,0.0,0.0,0.0,0.0,0.09999999999550094,1.152256085596598e-12,1.1499330505199501e-12,7.961432364276021e-13,7.961433233633758e-13,6.895621079776739e-13,6.895644663084795e-13,6.895456126655239e-13,6.895456192195307e-13,6.148439778312903e-13,6.148510453860244e-13,5.566905236471636e-13,5.566905870008984e-13,2.3183620254846407e-15,4.437109804966545e-18,1.8796813723966682e-18,4.0734292352214827e-19,9.16119803942754e-18,2.4797426901335968e-23,3.877565864976331e-19,9.127047440992284e-20,2.9969598255375663e-20,9.147212698245088e-20,4.402730177309906e-23,1.9824799697007766e-20,1.3416734895476526e-20,1.3459618117735342e-20,9.707961278222213e-21,1.250525278475753e-20,4.482744156006187e-28,2.0283245355629068e-18,7.05495102708535e-18,8.306142660563944e-26,3.7787765156223574e-21,9.5819415064292e-21,1.3476455051007035e-28,3.4509037150788815e-21,3.021311443438964e-21,5.641637433309511e-29,2.8676012824902614e-30,3.751680600204849e-25,7.7881951291404675e-31,2.024211579407837e-32,7.7878176619712845e-31,9.046836320343539e-34,6.979509678316325e-42,6.34090782515395e-39,1.3801271572375198e-46
2.5106764033515635e-14,0.11224537200075753,0.9,0.0,0.0,0.0,0.0,0.09999999999325117,1.728446690784164e-12,1.7242050685734755e-12,1.1942580204086864e-12,1.1942582046135096e-12,1.0343792402294432e-12,1.0343841266083901e-12,1.0343558052293834e-12,1.0343558188508062e-12,9.22299327773769e-13,9.223108545965645e-13,8.350659684521644e-13,8.350661025598578e-13,4.231906750155586e-15,9.183597722333869e-18,3.89174179944001e-18,8.433686257258243e-19,1.383176738287625e-17,6.773120402450177e-23,8.027837452504256e-19,2.262991668430347e-19,6.205131693054873e-20,1.8935650403541325e-19,1.2024178069234814e-22,3.4963907979038953e-20,2.0125777668696412e-20,2.3661180094256583e-20,1.7164751469395727e-20,2.2277958305993864e-20,1.085564080137271e-27,2.1274262247338848e-18,1.1497979892491426e-17,1.7265636495637465e-25,6.122633032438001e-21,2.154040494197732e-20,3.5466164584091116e-28,6.099088633567087e-21,7.301471924971573e-21,1.6876809920575806e-28,5.3165018313391205e-30,7.767762605532192e-25,8.561768258321466e-31,5.52905503979659e-32,8.559006650372483e-31,2.0394275521346908e-33,2.527831817420337e-41,2.7621462068377687e-38,9.845193831031079e-46
3.3476290812539006e-14,0.11224537200101008,0.9,0.0,0.0,0.0,0.0,0.0999999999910014,2.3046373258099603e-12,2.2982000390368613e-12,1.5923727827415353e-12,1.5923731014648853e-12,1.3791954807790596e-12,1.3792037960633065e-12,1.379165979048916e-12,1.3791660022852084e-12,1.2297546777070808e-12,1.2297707584483316e-12,1.1134413981224163e-12,1.1134416300348081e-12,6.420708627888264e-15,1.5614712674296313e-17,6.6188701915747925e-18,1.4343491851286388e-18,1.8577013878708348e-17,1.4171759758135162e-22,1.3652856023507326e-18,4.359188496386756e-19,1.0553600478940335e-19,3.219993953607996e-19,2.5156286875555597e-22,5.157317699288009e-20,2.683478733486694e-20,3.4811951873500156e-20,2.536964535233406e-20,3.312688898257843e-20,2.052003755537615e-27,2.139121813132957e-18,1.602841479188154e-17,2.948704385923144e-25,8.50419876051768e-21,3.8544705657497255e-20,7.069061380075937e-28,9.011571382981715e-21,1.3779910539778854e-20,3.715095342337198e-28,8.998445917162218e-30,1.3211301238366397e-24,9.037621732208255e-31,1.1569007273106943e-31,9.030635233459909e-31,3.6313396955947454e-33,6.00308392775911e-41,7.389894420870564e-38,3.3113964232084075e-45
5.021534437058574e-14,0.11224537200151513,0.9,0.0,0.0,0.0,0.0,0.09999999998650186,3.4570186971145462e-12,3.445787521693605e-12,2.3886022363220114e-12,2.388602948543327e-12,2.068825034183837e-12,2.068843167315044e-12,2.0687862651047925e-12,2.0687863159691466e-12,1.844665377543603e-12,1.8446906158048025e-12,1.6701922077656999e-12,1.6701927257587419e-12,1.1194861876279236e-14,3.4005003955210636e-17,1.4420845793657867e-17,3.1250431043450607e-18,2.8346198917985435e-17,4.474927498236345e-22,2.974493239706195e-18,1.1334125603032918e-18,2.2994874736570023e-19,7.013033328679598e-19,7.941120753155798e-22,8.634452564114676e-20,4.0252710543009814e-20,5.80833608702429e-20,4.2589854878381645e-20,5.607862224457169e-20,5.156715154151638e-27,2.1373152452188636e-18,2.511448211239356e-17,6.499170269630759e-25,1.3276298373191042e-20,8.923692985811737e-20,1.9016119634578034e-27,1.5121691947664765e-20,3.453787082358147e-20,1.2101895698764117e-27,2.1136153742050853e-29,2.8785647598291686e-24,9.916486973720057e-31,3.6532950849001694e-31,9.891898099286563e-31,8.182096791942849e-33,2.109020463995062e-40,3.1972147152103606e-37,2.161279630668028e-44
6.528049257282781e-14,0.11224537200196966,0.9,0.0,0.0,0.0,0.0,0.09999999998245226,4.494162046243234e-12,4.478340833480219e-12,3.1052086644373066e-12,3.1052098716037973e-12,2.689488333243471e-12,2.6895186385398788e-12,2.689444453151332e-12,2.68944453834977e-12,2.3980850073625503e-12,2.3981185236025e-12,2.1712678804400214e-12,2.1712687582975767e-12,1.5760353699128706e-14,5.678425450723232e-17,2.4088066623875952e-17,5.219902176476906e-18,3.746434687400237e-17,9.43358830470385e-22,4.968419236862759e-18,2.086426380676135e-18,3.8411578044333767e-19,1.1710764337222648e-18,1.6736986914940407e-21,1.1853776913612645e-19,5.2328743400019295e-20,7.958041792153791e-20,5.856297000544774e-20,7.749655270932177e-20,9.296200044809241e-27,2.127233401382944e-18,3.330039838460969e-17,1.0969860769504568e-24,1.7573891724897378e-20,1.536683918630077e-19,3.544150364622404e-27,2.0787582751763227e-20,6.216577140153606e-20,2.5267615766894468e-27,3.765296365591902e-29,4.8084722498054945e-24,1.069764890603061e-30,7.701847229468812e-31,1.0644437311379784e-30,1.3837316125749987e-32,4.724373296783289e-40,7.909163153880268e-37,6.85040782800386e-44
8.034564077506988e-14,0.11224537200242421,0.9,0.0,0.0,0.0,0.0,0.09999999997840267,5.531305505393222e-12,5.5108066000571305e-12,3.8218150163985555e-12,3.821816852823271e-12,3.3101484965078364e-12,3.3101941456181335e-12,3.3101025752221554e-12,3.310102703753107e-12,2.9515046371492503e-12,2.9515464516448004e-12,2.6723434998733964e-12,2.6723448353187973e-12,2.0407041742280333e-14,8.548209633173553e-17,3.626980753537048e-17,7.859606507377754e-18,4.690392792123908e-17,1.7159534974135753e-21,7.481039995433922e-18,3.3601061337872405e-18,5.783961401251391e-19,1.762773228378427e-18,3.0437560230142663e-21,1.5084622347996361e-19,6.440469946960611e-20,1.0113855607734597e-19,7.460338677360447e-20,9.905241997441522e-20,1.4736322171100765e-26,2.123400506578509e-18,4.148006547530318e-17,1.669862219442279e-24,2.1868774929173823e-20,2.359854477996622e-19,5.738939798830912e-27,2.647674495706242e-20,9.84332407467815e-20,4.465114777360703e-27,5.969223065223949e-29,7.240530025146523e-24,1.1524418393683288e-30,1.4010142686728432e-30,1.1426575196882435e-30,2.096976013448504e-32,8.914546126295706e-40,1.600270519761731e-36,1.6929166861739215e-43
9.541078897731195e-14,0.11224537200287873,0.9,0.0,0.0,0.0,0.0,0.09999999997435308,6.5684490748632626e-12,6.543248764309627e-12,4.538421292121253e-12,4.53842389237111e-12,3.930805520863554e-12,3.930869688751867e-12,3.930760631255874e-12,3.930760812115932e-12,3.504924266903667e-12,3.504974402465515e-12,3.173419066006747e-12,3.173420956967251e-12,2.507097322165442e-14,1.2010375239742443e-16,5.0968523684477195e-17,1.1044670323367374e-17,5.666966878467232e-17,2.8251274830569737e-21,1.0512923735975847e-17,4.959012876858121e-18,8.128343444745654e-19,2.476404896660874e-18,5.010120150528719e-21,1.830933499052594e-19,7.648059353793545e-20,1.226526561566544e-19,9.061569007297486e-20,1.2058409696716539e-19,2.1484096132533847e-26,2.1233443237746e-18,4.9655955625460784e-17,2.3728307521108253e-24,2.616219139292777e-20,3.3620670120776704e-19,8.489730633552046e-27,3.2155790502178006e-20,1.433832811464838e-19,7.07603348206361e-27,8.733116146468991e-29,1.0175295401286343e-23,1.2393506380397769e-30,2.3067135808600535e-30,1.223157008983519e-30,2.957938092277092e-32,1.5101521675716864e-39,2.8568921110754228e-36,3.589299889344966e-43
1.255410853817961e-13,0.11224537200378785,0.9,0.0,0.0,0.0,0.0,0.0999999999662539,8.642736765554497e-12,8.608116203779503e-12,5.9716334621640666e-12,5.971638263141382e-12,5.172103870950041e-12,5.172220955390588e-12,5.172076413171845e-12,5.172076743482016e-12,4.611763526250991e-12,4.611830436470962e-12,4.175569931626631e-12,4.17557342346201e-12,3.438391965859326e-14,2.1896944858362705e-16,9.295359007812518e-17,2.014197206919735e-17,7.784151871502978e-17,7.468118258694426e-21,1.91744130203187e-17,9.790479985035519e-18,1.4826105772030731e-18,4.512137205567755e-18,1.3233326176446588e-20,2.4743354048590445e-19,1.0063225887996179e-19,1.6558382019845153e-19,1.2256077317925557e-19,1.635317243982355e-19,4.1518845297215806e-26,2.1236869026245497e-18,6.600727989076125e-17,4.48182976781459e-24,3.474898597607367e-20,6.262122116697262e-19,1.677028562714794e-26,4.3485842393063634e-20,2.7669756132047617e-19,1.5895027141512725e-26,1.7072635980676764e-28,1.8559748994696526e-23,1.4344348554310416e-30,6.098679684524581e-30,1.3914268618812522e-30,5.123744090713345e-32,3.710067170324991e-39,7.718601457240605e-36,1.3692078769774302e-42
1.8580167819076435e-13,0.11224537200560604,0.9,0.0,0.0,0.0,0.0,0.09999999995005555,1.2791313912411773e-11,1.2737775619194593e-11,8.838056581543393e-12,8.838067937895197e-12,7.654650355149868e-12,7.654924065642961e-12,7.654706921744183e-12,7.65470769290032e-12,6.8254420444287265e-12,6.825542930141467e-12,6.17987080944415e-12,6.1798790705855e-12,5.2983559686553145e-14,5.11431414274302e-16,2.1718518086835266e-16,4.70580368787747e-17,1.2544659608573956e-16,2.9163113182742434e-20,4.481151227720292e-17,2.4680482544890337e-17,3.465157820393264e-18,1.0521418323764634e-17,5.1583127009759514e-20,3.760652765658905e-19,1.489363777353236e-19,2.5141957015887657e-19,1.86423039910383e-19,2.4937230195074683e-19,1.0250492222233568e-25,2.1237293308710842e-18,9.871056798984981e-17,1.1279403917399067e-23,5.1922815344360976e-20,1.4928759318132788e-18,4.221787360387143e-26,6.613627212584687e-20,6.821964368801152e-19,4.5356463598367857e-26,4.274802594479966e-28,4.337785507892721e-23,1.932160658266394e-30,2.3823848105430333e-29,1.764163038895979e-30,1.1227287229078473e-31,1.3097726915779315e-38,2.9519495745578094e-35,8.325748267118568e-42
2.460622709997326e-13,0.11224537200742427,0.9,0.0,0.0,0.0,0.0,0.0999999999338572,1.69398928247012e-11,1.686733873050227e-11,1.1704478480216938e-11,1.1704498545814462e-11,1.0137146648122356e-11,1.0137627752823155e-11,1.0137336376274273e-11,1.0137337729005041e-11,9.039120562089545e-12,9.03925584886035e-12,8.184170833839781e-12,8.18418543181856e-12,7.157785642923273e-14,8.985565180233914e-16,3.8165559197179084e-16,8.268946154833609e-17,1.783225990187868e-16,6.728513119746955e-20,7.87626648086255e-17,4.479605182147773e-17,6.0906999907332165e-18,1.846022496816287e-17,1.1886929533963947e-19,5.046903669765509e-19,1.9724230880948982e-19,3.3725179594381233e-19,2.502813965772444e-19,3.3520463882084153e-19,1.8440612917481452e-25,2.1237325833489733e-18,1.314138923893483e-16,2.094216980583302e-23,6.909666357007592e-20,2.6461926654813058e-18,7.655119849984954e-26,8.878535136941077e-20,1.2265573535151547e-18,8.667339612053289e-26,7.7417212297844005e-28,7.624516364890556e-23,2.572262253306473e-30,5.497933637403191e-29,2.1850985313576875e-30,1.9693639523762453e-31,2.993599447742464e-38,6.947539593112989e-35,2.386001696199771e-41
3.665834566176691e-13,0.11224537201106068,0.9,0.0,0.0,0.0,0.0,0.09999999990146051,2.5237057710978664e-11,2.5126062771741003e-11,1.7437317394745056e-11,1.7437363494103692e-11,1.51019386668989e-11,1.5103037434859146e-11,1.5102591078804183e-11,1.5102594147962455e-11,1.3466477595343521e-11,1.3466683386338272e-11,1.2192767468946393e-11,1.2192801010705145e-11,1.0876258375449269e-13,2.0509197591402992e-15,8.713707965486603e-16,1.8876500632921502e-16,3.0524400716384356e-16,2.4133639280728537e-19,1.799206294167654e-16,1.0592728422285498e-16,1.3913765235315625e-17,4.1990177677806966e-17,4.249715314082507e-19,7.619387866568158e-19,2.938696426418368e-19,5.089153428866091e-19,3.7799700906324803e-19,5.068666933496568e-19,4.318682041129494e-25,2.123734232379575e-18,1.9682053683710585e-16,5.402268115787932e-23,1.0344438392804679e-19,6.099438982073454e-18,1.8076038093348357e-25,1.340831321122161e-19,2.8707227223538616e-18,2.167751381459334e-25,1.827270358047085e-27,1.741766191838564e-22,4.696548768653274e-30,1.9732427433173822e-28,3.314049376604513e-30,4.371838881596547e-31,1.0562706114894078e-37,2.5456214563209964e-34,1.465433528406619e-40
4.75052523673812e-13,0.11224537201433342,0.9,0.0,0.0,0.0,0.0,0.09999999987230349,3.270451181275425e-11,3.255858846820599e-11,2.2596868473695896e-11,2.2596944962331583e-11,1.9570089616254917e-11,1.9571908012725055e-11,1.957131692009644e-11,1.957132197408868e-11,1.745109892360193e-11,1.7451369543284743e-11,1.5800501683119384e-11,1.5800557338991263e-11,1.4222717959997108e-13,3.393082880791636e-15,1.4418512308676887e-15,3.1231821235168024e-16,4.366349274372327e-16,5.000060767481346e-19,2.9782486568865914e-16,1.7782674463904902e-16,2.3032058419150202e-17,6.930149444325141e-17,8.787724356541881e-19,9.934624107626392e-19,3.8085266371258996e-19,6.634125605302144e-19,4.929410533146081e-19,6.613624105309353e-19,7.221606564828926e-25,2.1237356381656912e-18,2.5568651113445856e-16,9.655894297434383e-23,1.3435735035304334e-19,1.0133544877588625e-17,3.032583380201678e-25,1.7485113329677917e-19,4.799134512404867e-18,3.722157268230792e-25,3.0656061231650165e-27,2.8832214682161684e-22,7.485863106277251e-30,4.089753099136603e-28,4.629572511479463e-30,7.34000440660306e-31,2.2733938911408e-37,5.55327411170902e-34,4.08627654076146e-40
5.835215907299548e-13,0.1122453720176062,0.9,0.0,0.0,0.0,0.0,0.09999999984314646,4.0171971952225657e-11,3.9990769450596435e-11,2.775641537787532e-11,2.775652962145738e-11,2.4038069403728435e-11,2.4040780563627456e-11,2.404003918034191e-11,2.4040046676712125e-11,2.1435720250092504e-11,2.1436057153755458e-11,1.9408232978619137e-11,1.940831610949179e-11,1.7569020148000693e-13,5.057652562876735e-15,2.1494983705946728e-15,4.655567645873099e-16,5.86265766407821e-16,8.945072460728425e-19,4.441615694411134e-16,2.6759387050351406e-16,3.434938034972325e-17,1.0304964067098057e-16,1.5690368647342686e-18,1.2249862112857761e-18,4.678623847457021e-19,8.179098684970233e-19,6.078851685842997e-19,8.158581782268051e-19,1.0839815696281586e-24,2.1237371028931934e-18,3.1455248126147245e-16,1.5461619401047045e-22,1.6527033589734308e-19,1.5147998449725742e-17,4.5614493521458805e-25,2.1561915978462918e-19,7.202447177540485e-18,5.682493806623158e-25,4.611464836260878e-27,4.299958069888206e-22,1.1438823788827779e-29,7.3193623529448505e-28,6.343807908265012e-30,1.1037958663160421e-30,4.053917526227748e-37,9.987433945932957e-34,8.361820712761022e-40
6.919906577860977e-13,0.11224537202087899,0.9,0.0,0.0,0.0,0.0,0.09999999981398944,4.7639437794936984e-11,4.742262517972291e-11,3.291595833854363e-11,3.2916117294583795e-11,2.8505887651124416e-11,2.85096549782681e-11,2.8508758064603866e-11,2.8508768428857757e-11,2.5420341574913167e-11,2.542074613723633e-11,2.3015961517124736e-11,2.3016077186920322e-11,2.0915175482918957e-13,7.026386422914933e-15,2.986585495760352e-15,6.468016730216828e-16,7.53186972428956e-16,1.4400995869898467e-18,6.173553579000361e-16,3.742381727464813e-16,4.7743918858766974e-17,1.4283233587778133e-16,2.5214478178388066e-18,1.4565101869501773e-18,5.549032499831732e-19,9.724072658891285e-19,7.22829356294293e-19,9.703540075534161e-19,1.5133687224970031e-24,2.123738628088486e-18,3.734184490986944e-16,2.2898895115614247e-22,1.9618333949975763e-19,2.1088494839492722e-17,6.377368400994169e-25,2.5638721200644785e-19,1.0054354334036612e-17,8.026277231581567e-25,6.4477990485052845e-27,5.976727267919408e-22,1.6681825531518192e-29,1.1787938859046987e-27,8.501554257380422e-30,1.5536033834317462e-30,6.712739630570908e-37,1.663700977370362e-33,1.6528437645015192e-39
9.089287918983834e-13,0.11224537202742456,0.9,0.0,0.0,0.0,0.0,0.09999999975567538,6.257438248648294e-11,6.228559599704707e-11,4.323503526678408e-11,4.3235299513803875e-11,3.7441156161991746e-11,3.7447408057759244e-11,3.744618815342626e-11,3.744620520464327e-11,3.33895842207463e-11,3.339012723532969e-11,3.0231412306867356e-11,3.023160460267769e-11,2.7607152687985506e-13,1.1656390288886877e-14,4.9555744869089426e-15,1.073059669991316e-15,1.126634410009424e-15,2.9415633899735762e-18,1.0249888857315515e-15,6.260127723544361e-16,7.927005262011788e-17,2.3602847847648993e-16,5.135150218842236e-18,1.9195585416228486e-18,7.2907317577710385e-19,1.281402266450191e-18,9.527178994399546e-19,1.2793458136350024e-18,2.5262266772395857e-24,2.1237418182852176e-18,4.911503843469506e-16,4.19739117273832e-22,2.580093878830218e-19,3.508131279886864e-17,1.0663826243846775e-24,3.3792337601360244e-19,1.6781180964543528e-17,1.3588289970193751e-24,1.0782855446881706e-26,9.92326583744918e-22,3.0656297515524696e-29,2.409220499113521e-27,1.402139013123102e-29,2.6881964245780193e-30,1.506068611973501e-36,3.760732192543175e-33,4.9738625464219386e-39
1e-12,0.11224537203397014,0.9,0.0,0.0,0.0,0.0,0.09999999973119497,6.88441184391107e-11,6.852475349830022e-11,4.756700697743358e-11,4.7567323089905766e-11,4.119202814745928e-11,4.119950272468047e-11,4.1198141472553456e-11,4.11981617831089e-11,3.673509356598765e-11,3.673569621755016e-11,3.326047478243112e-11,3.326070482444059e-11,3.0416301677857027e-13,1.3934184515268371e-14,5.924429749513927e-15,1.28276889241898e-15,1.3026071935756927e-15,3.795452902860936e-18,1.2256992403606598e-15,7.50298457031193e-16,9.479306671875563e-17,2.81686661939123e-16,6.617405949618543e-18,2.1139476722644016e-18,8.022394447951492e-19,1.4111192922554705e-18,1.0492258047337938e-18,1.4090614699811522e-18,3.0258580289401507e-24,2.1237432250896182e-18,5.405745668613156e-16,5.219700580036545e-22,2.8396414801071807e-19,4.1975663030374006e-17,1.2779510087898505e-24,3.7215250415311873e-19,2.0099292074624263e-17,1.6345643378109746e-24,1.2922679460957576e-26,1.1866485081239998e-21,3.84175265594355e-29,3.1093584397631033e-27,1.699491212721755e-29,3.2541397196554114e-30,1.985146705766527e-36,4.969922017473314e-33,7.176682621759137e-39
1.125866926010669e-12,0.11224537203397014,0.9,0.0,0.0,0.0,0.0,0.09999999969736131,7.750934825949403e-11,7.714736774750308e-11,5.3554097618227143e-11,5.355449287281306e-11,4.637582873722582e-11,4.638516802635347e-11,4.638360581896308e-11,4.638363107427553e-11,4.135882686040675e-11,4.1359513408648383e-11,3.744685290565475e-11,3.7447140545760495e-11,3.429858994720796e-13,1.7407486515848812e-14,7.401944702648756e-15,1.6025494437064412e-15,1.5645025240507897e-15,5.1932189287263766e-18,1.5318938119948163e-15,9.401661732009579e-16,1.1847443160697087e-16,3.511500867857298e-16,9.040774135898072e-18,2.3826075493899516e-18,9.034084235166329e-19,1.5903976002179514e-18,1.182606714018066e-18,1.588337857599956e-18,3.788837190916571e-24,2.123745235150084e-18,6.088823251556504e-16,6.848253171399552e-22,3.1983550300900166e-19,5.2497166442243056e-17,1.6011350490641466e-24,4.194596363954261e-19,2.516619781903769e-17,2.056768330192317e-24,1.6191522325862824e-26,1.4830992502042852e-21,5.098845712789879e-29,4.255721539211348e-27,2.1743371862414208e-29,4.123569830536521e-30,2.7724776764019888e-36,6.96122022607725e-33,1.1008295375830088e-38
1.3428050601229547e-12,0.11224537204051575,0.9,0.0,0.0,0.0,0.0,0.09999999963904725,9.244433654385242e-11,9.200786173692957e-11,6.387314440418233e-11,6.387369812622671e-11,5.5309865925275264e-11,5.5322935351296534e-11,5.532101026374112e-11,5.53210452980263e-11,4.9328069493475865e-11,4.9328905001450636e-11,4.466228262227197e-11,4.46626855945418e-11,4.098945182787816e-13,2.4353075221380933e-14,1.0357188879039116e-14,2.242034353236908e-15,2.0715747481149042e-15,8.403074463651412e-18,2.1448007682094166e-15,1.320924377319268e-15,1.6587785962022203e-16,4.893756096185695e-16,1.4587812009381934e-17,2.845657254603649e-18,1.077961658522911e-18,1.8993932897987494e-18,1.412495818467255e-18,1.897330155625973e-18,5.318140602453769e-24,2.1237488955992725e-18,7.266142834893183e-16,1.0408782613685784e-21,3.8166168939885915e-19,7.356823615985571e-17,2.249191199532901e-24,5.009959996918764e-19,3.5321878119163564e-17,2.9060596672300094e-24,2.2746534012724535e-26,2.076510390813435e-21,7.939822749057508e-29,6.889943169992933e-27,3.2278122668582695e-29,5.868078629667157e-30,4.6739544485811005e-36,1.1773979230882108e-32,2.212445707841289e-38
1.7766813283475262e-12,0.11224537205360703,0.9,0.0,0.0,0.0,0.0,0.09999999952241914,1.2231438191494192e-10,1.2172496128226575e-10,8.451119040265869e-11,8.451214498029108e-11,7.317600453828617e-11,7.319849248458368e-11,7.31957790287714e-11,7.319583815172032e-11,6.526655473946863e-11,6.526770475100047e-11,5.909310879588683e-11,5.909380352219596e-11,5.436942457031864e-13,4.187815580773092e-14,1.781729896275994e-14,3.855662182780758e-15,3.2998435438993783e-15,1.8755873464496634e-17,3.6945764860409596e-15,2.2859762840465322e-15,2.8574391008883463e-16,8.345065590860124e-16,3.233893172470961e-17,3.771758796330819e-18,1.4280030825031067e-18,2.5173857561017615e-18,1.872274913099165e-18,2.5153155276475137e-18,9.19185526932862e-24,2.123756969786059e-18,9.620783289073503e-16,2.1062059610535163e-21,5.053142799487327e-19,1.268820157072506e-16,3.891599976569232e-24,6.640690407482822e-19,6.104501697739777e-17,5.0672279770612066e-24,3.9359636003114203e-26,3.577032617651635e-21,1.68978112420771e-28,1.5399454062754684e-26,6.489323265628936e-29,1.0271886363693924e-29,1.065275024468823e-35,2.697803969667229e-32,6.595370760937661e-38
