Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122)
2.647495828797678e-15,0.11224537200007988,0.9,0.0,0.0,0.0,0.0,0.09999999999928834,1.8226383432494804e-13,1.8217129817735744e-13,1.2593392743673256e-13,1.2593392959395967e-13,1.090752254248828e-13,1.0907529036766683e-13,1.0907231659133928e-13,1.0907231676970919e-13,9.7256007187534e-14,9.72564718660113e-14,8.805730024608161e-14,8.805730182983597e-14,9.240912412373126e-17,1.2271584473906746e-19,5.192037048712945e-20,1.1251750796658462e-20,1.4353273171130608e-18,1.3034237952218926e-25,1.071275503964606e-20,6.568972549775541e-22,8.278064350406551e-22,2.5276426510525914e-21,2.314762699565457e-25,8.955146922137762e-22,2.1222713927145843e-21,6.157284506002771e-22,4.342661059658927e-22,5.436801231556646e-22,3.5430058831574674e-30,9.722489721550353e-19,4.645433740305149e-19,2.27879934917431e-27,2.580807711506681e-22,1.1094549191697621e-22,4.473096626265542e-31,1.546115563064707e-22,2.4152678257657864e-23,1.0539583183340113e-31,5.815977399293542e-31,1.036223089206683e-26,3.4335993667965845e-31,1.0637581795480716e-34,3.434059278632566e-31,2.1887259505988987e-35,1.3200520674347812e-44,3.2127378069507774e-42,1.508103841129179e-50,5.097477919962716e-36,2.710990084419037e-46,6.033855403245985e-46,1.2748031862368426e-54,2.7615492922381757e-54,6.304948438569243e-43,6.994156405967594e-45,9.268341858478833e-51,1.3621166828196931e-49,6.915572615083317e-27,2.236857145412748e-32,1.640048971562935e-55,3.612091127957081e-55,5.8868055551033426e-34,1.5078349319617457e-32,2.224534294722591e-51,5.8079493262457e-46,5.049055508964317e-52,9.773544130859972e-53,4.990685873831272e-44,3.2894150877081573e-34,1.0100022517670534e-32,7.804236995008408e-56,1.0735302189843552e-55,3.8871569119535375e-26,1.1771434820484448e-28,3.6404114637442306e-38,3.3144101569577827e-38,1.7265323213699042e-38,5.126315027460437e-37,2.6415693575667177e-38,7.968742042476482e-37
5.2972918277333204e-15,0.11224537200015985,0.9,0.0,0.0,0.0,0.0,0.09999999999857606,3.646860244388362e-13,3.643489279185017e-13,2.5197726434930997e-13,2.5197727329409937e-13,2.182450868701991e-13,2.1824534705217401e-13,2.182393935588989e-13,2.182393942759959e-13,1.9459651133914648e-13,1.9459794988105235e-13,1.761911033321547e-13,1.7619110987984482e-13,3.3658566018957625e-16,4.909955044979576e-19,2.0781385273632453e-19,4.503553390788079e-20,2.875405743121213e-18,1.0433794618515286e-24,4.2875628303042654e-20,4.816274382913692e-21,3.3133830630095205e-21,1.0116065713600949e-20,1.852895978539296e-24,3.1451215415871497e-21,4.246381216843181e-21,2.1542443789977388e-21,1.5296508376653633e-21,1.9313329008162258e-21,2.5229700073268157e-29,1.437151638026454e-18,1.4376813710731428e-18,9.130103508685846e-27,7.877415099251758e-22,6.893251742567091e-22,4.970000093576029e-30,5.443450527505235e-22,1.711776205289317e-22,1.4271618714623052e-30,9.40372951271452e-31,4.1475928634411633e-26,5.167510936161916e-31,8.516533534466456e-34,5.168154004453761e-31,8.944700877001575e-35,1.6827542980666787e-43,6.766227465275379e-41,6.500539407680959e-49,6.384977810013979e-35,4.675626419094045e-45,1.3552622777503068e-44,4.4198159533203955e-53,1.25389188613352e-52,2.663936851799532e-41,1.0784269691881221e-43,2.9698764372488575e-49,3.2095864769857294e-48,2.7680313034128765e-26,3.280593259215023e-31,8.806215212514887e-54,2.529357870909006e-53,5.1297809876941325e-33,2.252691762516024e-31,1.8488289944974173e-49,9.296360838554549e-45,4.1609999855013975e-50,1.6119780296680247e-50,4.394110513913755e-43,2.4479629529737016e-33,1.4812776756832821e-31,5.281108070672136e-54,1.0081056762224495e-53,1.5511990332078203e-25,9.397865473374587e-28,2.570012434403008e-37,2.692923663007516e-37,1.454711741311669e-37,8.338421449517607e-36,2.1942554379730615e-37,1.2962629700632882e-35
1.0596883825604607e-14,0.11224537200031975,0.9,0.0,0.0,0.0,0.0,0.0999999999971515,7.295304158999514e-13,7.28389866026559e-13,5.040639287331936e-13,5.040639662876439e-13,4.3658442082089313e-13,4.365854633041636e-13,4.3657353933600027e-13,4.365735422247673e-13,3.8927751963837346e-13,3.892814433648188e-13,3.5245870290347943e-13,3.5245873030705497e-13,1.1384907755362151e-15,1.9634320254355307e-18,8.315025934749161e-19,1.8019445787584472e-19,5.775396986774705e-18,8.349476916906626e-24,1.7153761357508475e-19,3.295420764851232e-20,1.3257848157565177e-20,4.046870249494383e-20,1.4825356228004058e-23,1.0065254236252567e-20,8.494584969137042e-21,6.856065714509013e-21,4.916309386436808e-21,6.285680830265127e-21,1.6508243161475177e-28,1.8320976953480135e-18,3.918816665209177e-18,3.665248117192203e-26,2.1152867822143622e-21,3.7949036188374244e-21,4.502040407484092e-29,1.748324138118108e-21,1.1146977790311836e-21,1.7075083731383082e-29,1.6909851542518902e-30,1.6595774226873612e-25,6.797412130906878e-31,6.815815188035074e-33,6.79785350505913e-31,3.6166689900283575e-34,1.876864233141626e-42,1.1828137690136707e-39,2.323612833436892e-47,7.107413323265292e-34,7.781148893995999e-44,2.712750254796077e-43,1.475434845633085e-51,5.0700819531912367e-51,9.352764884228954e-40,1.4685417968225205e-42,9.510002661353839e-48,6.900186360096458e-47,1.1075730819559e-25,4.487518948299483e-30,4.039436270278456e-52,1.3991867929802217e-51,4.5766925586336365e-32,3.1230228051214124e-30,1.3190066863550365e-47,1.4863880381826996e-43,2.6222893425886798e-48,2.0340578127602052e-48,3.698729845877448e-42,1.687571569236671e-32,2.026237637294976e-30,3.044611333403277e-52,7.811340313199645e-52,6.169673825588374e-25,7.479137365168211e-27,1.826875236110088e-36,2.170906425455621e-36,1.2565882233582263e-36,1.3452747485581877e-34,1.8462935863072054e-36,2.0912971939051427e-34
1.5896475823475892e-14,0.11224537200047964,0.9,0.0,0.0,0.0,0.0,0.09999999999572695,1.094374819454706e-12,1.0922021963115112e-12,7.561505836758146e-13,7.561506654648435e-13,6.54923365848517e-13,6.549255829615142e-13,6.549076769473948e-13,6.549076831097368e-13,5.839585279336025e-13,5.839651669390658e-13,5.287262958739829e-13,5.287263554790002e-13,2.1682292673271612e-15,4.171239022972014e-18,1.7670776796654923e-18,3.829405784540902e-19,8.700861153214043e-18,2.387588603468788e-23,3.64527269156463e-19,8.654224850046691e-20,2.81756251458017e-20,8.599139734526651e-20,4.2390204103995205e-23,1.8546004652975163e-20,1.2742773261072953e-20,1.2592269287345962e-20,9.081314600152745e-21,1.1696684761061832e-20,4.239036111105326e-28,1.999855837433997e-18,6.627139891891904e-18,7.811601817280084e-26,3.551543087140495e-21,9.008813893786382e-21,1.282849834645558e-28,3.2281727115557708e-21,2.8563305541886705e-21,5.492963181617742e-29,2.7468827307824194e-30,3.5269397618601975e-25,7.647148007614422e-31,1.9490872724304449e-32,7.646804784850499e-31,8.160624313783949e-34,6.180416967658943e-42,4.470080382920575e-39,9.64726458435194e-47,2.24641290894916e-33,2.979732394235937e-43,1.0866506067549366e-42,5.996171258035802e-51,2.162546658605213e-50,4.367961770782284e-39,5.171426135562557e-42,4.2046648500948813e-47,2.800017276986172e-46,2.353818183753084e-25,1.5372798346983156e-29,1.6632240055350954e-51,6.04106582469966e-51,1.371980460653581e-31,1.0748026672670165e-29,6.715208249389643e-47,5.664996513165647e-43,1.1589360333505218e-47,1.0949562263069065e-47,1.1234639003882386e-41,4.4407583585236976e-32,6.941239182702566e-30,1.2844922773032882e-51,3.578471865911663e-51,1.3057614577930527e-24,2.1319143339012287e-26,5.150702168911853e-36,6.219303807653793e-36,3.7378630345144924e-36,4.960679902612346e-34,5.416522844748248e-36,7.711459025202428e-34
2.1196067821347177e-14,0.11224537200063953,0.9,0.0,0.0,0.0,0.0,0.0999999999943024,1.4592192356576833e-12,1.4558482002826087e-12,1.0082372291771774e-12,1.0082373712015495e-12,8.732619219699382e-13,8.732657063737936e-13,8.732418063877251e-13,8.732418169309049e-13,7.786395362248336e-13,7.786489900779259e-13,7.049938822436657e-13,7.049939856674387e-13,3.3635159217864337e-15,7.114035707295765e-18,3.014523681279856e-18,6.532697347613612e-19,1.1655897385130776e-17,5.0362736866137255e-23,6.218383535036832e-19,1.6967193916958523e-19,4.806671409849051e-20,1.4667841984217497e-19,8.940837988435054e-23,2.8032789475565786e-20,1.6990946598308478e-20,1.8986986885063567e-20,1.375290822902176e-20,1.781477670298232e-20,8.164358721605717e-28,2.0711131777630487e-18,9.431963934198708e-18,1.336616387728801e-25,5.0318599591097314e-21,1.6395706491850525e-20,2.6334541622090506e-28,4.887295277521099e-21,5.492671280174861e-21,1.2403501194453413e-28,4.252830235741053e-30,6.016846326355758e-25,8.166150996387679e-31,4.111411493794739e-32,8.16434264747425e-31,1.4532503202273837e-33,1.5210594991809073e-41,1.220818533558032e-38,3.645357438716864e-46,5.041278109920259e-33,8.469058917235363e-43,3.1587808165652495e-42,2.4260775542355324e-50,8.779640784459596e-50,1.3740258777962859e-38,1.349595628133086e-41,1.4370265580326103e-46,8.156456155601326e-46,4.015538443475709e-25,3.664517007832714e-29,7.543902507731065e-51,2.734877901136356e-50,2.9988708231782593e-31,2.5713603327946064e-29,2.7099932969201833e-46,1.5235558898470898e-42,5.231534302084983e-47,5.119229317244753e-47,2.5907019921210934e-41,8.716123025269124e-32,1.654629709172241e-29,6.303303950777352e-51,1.7495133331001793e-50,2.2191228516982894e-24,4.4840034808501896e-26,1.0782721251952527e-35,1.3131680835218676e-35,8.156626882755727e-36,1.2594977809485906e-33,1.168029812865457e-35,1.9578581553102903e-33
3.179525181708975e-14,0.11224537200095934,0.9,0.0,0.0,0.0,0.0,0.09999999999145329,2.1889080987535276e-12,2.182880134784298e-12,1.5124104980218524e-12,1.5124107987409686e-12,1.3099381215260546e-12,1.3099459626734018e-12,1.3099100460810392e-12,1.3099100679949314e-12,1.168001552797913e-12,1.1680167241428172e-12,1.0575290394913092e-12,1.0575292583159763e-12,6.012328695313212e-15,1.4723761787758368e-17,6.2413097672711276e-18,1.3525283882666798e-18,1.7643956089643293e-17,1.3755927366276986e-22,1.2874058696698833e-18,4.1382260867341196e-19,9.952095095339413e-20,3.036244458695692e-19,2.4417215702154154e-22,4.836217205071458e-20,2.5487259931820414e-20,3.265061576540304e-20,2.378676854883638e-20,3.1047989873279944e-20,1.9425741682189503e-27,2.13327660729742e-18,1.5121963298962532e-17,2.7829231487546837e-25,8.027339639322277e-21,3.633790982391972e-20,6.714887637646798e-28,8.449504874668987e-21,1.3041957872501294e-20,3.61069943757749e-28,8.551120456959769e-30,1.245773271028913e-24,8.930962590882569e-31,1.1230160285308177e-31,8.924203004165566e-31,3.2747978003610624e-33,5.40957327231693e-41,5.093016127525382e-38,2.4855202436031046e-45,1.4750630440128927e-32,3.903258368974403e-42,1.5002329925583404e-41,1.8436665560314493e-49,6.933916334261054e-49,6.988948836993321e-38,5.254731137166612e-41,8.837302191840796e-46,3.7956277555277223e-45,8.314073747653419e-25,1.161596147315486e-28,6.431606019626251e-50,2.428023024529017e-49,8.592698961533862e-31,8.195480297761369e-29,2.2050931410742814e-45,6.157642149864762e-42,4.5521530406753685e-46,5.301943064643918e-46,8.524410953340491e-41,2.1282291642961083e-31,5.244924414068809e-29,6.078831299241245e-50,1.8125711836757412e-49,4.5656080452561144e-24,1.2188826617187044e-25,2.960150401596114e-35,3.5901732833899945e-35,2.3504466539490188e-35,4.4096487721017464e-33,3.30431836605778e-35,6.854303997507478e-33
4.239443581283232e-14,0.11224537200127915,0.9,0.0,0.0,0.0,0.0,0.09999999998860418,2.9185970106222313e-12,2.9096055897355243e-12,2.0165837321476636e-12,2.0165842519056172e-12,1.7466128910754662e-12,1.7466262342893068e-12,1.7465782557030448e-12,1.7465782930828415e-12,1.55736356935629e-12,1.5573845299382268e-12,1.4100641724653818e-12,1.4100645505359627e-12,8.96474148607424e-15,2.5034284398888673e-17,1.0614828272522045e-17,2.3002794069553773e-18,2.376087201570384e-17,2.8782138355922938e-22,2.1894754674028212e-18,7.8665554268677e-19,1.6926383038089456e-19,5.162875413224856e-19,5.108264830891818e-22,7.013026409187468e-20,3.398352310719086e-20,4.72321112371948e-20,3.4559519027437496e-20,4.537332861724482e-20,3.622059302291091e-27,2.1355119306638325e-18,2.087189081414604e-17,4.760556162962166e-25,1.1047760869187418e-20,6.440802945596638e-20,1.3074409877589328e-27,1.2272369705839568e-20,2.4280003326817085e-20,7.778491908368837e-28,1.5016457238208856e-29,2.1187936441898654e-24,9.495294014476058e-31,2.3498012832159765e-31,9.479900899588008e-31,5.829131886380226e-33,1.2729237449570676e-40,1.319470163276948e-37,8.136648578475141e-45,3.2214014076889106e-32,1.057392081528683e-41,4.1812847118893534e-41,6.29345562379659e-49,2.4238509107910544e-48,2.1549898702015676e-37,1.29674098906505e-40,2.9668829319060855e-45,1.1066349779909264e-44,1.4140459460816635e-24,2.68383960323152e-28,2.28282816933098e-49,8.811415692322504e-49,1.8617736842187946e-30,1.9018922484666506e-28,8.406272904246014e-45,1.6670533381918936e-41,1.6392351637130507e-45,2.2127845289717843e-45,1.9357418203355197e-40,4.0483630092404815e-31,1.2118269971299134e-28,2.263303817682991e-49,7.065658417562822e-49,7.718501337720102e-24,2.539496894348849e-25,6.18351054146294e-35,7.515755750539384e-35,5.144193614918004e-35,1.102587959527866e-32,7.123338817760919e-35,1.7137579991831293e-32
6.359280380431746e-14,0.11224537200191875,0.9,0.0,0.0,0.0,0.0,0.09999999998290594,4.377974998046823e-12,4.362682037956036e-12,3.024930086394695e-12,3.024931244663178e-12,2.61995773523017e-12,2.619986830383557e-12,2.619914576175227e-12,2.6199146579621834e-12,2.336087602424769e-12,2.3361201900394914e-12,2.115134358707616e-12,2.1151352010377755e-12,1.5234537225372094e-14,5.451849895783952e-17,2.3126695155242372e-17,5.011571327842245e-18,3.6459650225802005e-17,9.088227510017436e-22,4.770139993329024e-18,1.996379073780548e-18,3.6880310278483612e-19,1.1243323497183078e-18,1.6123836172907705e-21,1.1485648617893973e-19,5.0975911520307995e-20,7.712439012444943e-20,5.67352241304911e-20,7.504107298895343e-20,8.898164841930174e-27,2.13094090973473e-18,3.2380787659792776e-17,1.0535115195274029e-24,1.7091406830703947e-20,1.4731660312572721e-19,3.3882616763328426e-27,2.0139325145461903e-20,5.950336381684899e-20,2.4185244339021638e-27,3.588167326410104e-29,4.616566285891018e-24,1.0620831621099515e-30,7.420271529241823e-31,1.0569612932258476e-30,1.3130315207737216e-32,4.413145714375241e-40,5.366866896007432e-37,4.967109585658703e-44,1.0823709989666225e-31,5.224561544007183e-41,2.1471628130400228e-40,4.5976451811945523e-48,1.8678117777488955e-47,1.3784203888349335e-36,4.863619577266944e-40,2.2919319504894464e-44,6.148974113111138e-44,3.08101579521336e-24,9.970833060615368e-28,1.7546514951991268e-48,7.145610396644102e-48,6.270457752608609e-30,7.1571782866824e-28,8.493521679278322e-44,8.348020726562216e-41,1.1844029532170672e-44,2.7167600610728566e-44,6.416710381388012e-40,1.0282232761170583e-30,4.502103729345441e-28,1.9044381561707762e-48,6.73564856465561e-48,1.6578760006829123e-23,7.92243116664679e-25,1.8284843724769947e-34,2.374350579552861e-34,1.828090759060809e-34,5.111336888399694e-32,2.4370818706890927e-34,7.942695211409889e-32
8.47911717958026e-14,0.11224537200255837,0.9,0.0,0.0,0.0,0.0,0.09999999997720771,5.837353297676005e-12,5.815444022832877e-12,4.03327622423684e-12,4.033278402403239e-12,3.4932936687454895e-12,3.4933475280497277e-12,3.493250709185673e-12,3.4932508609307212e-12,3.11481163540161e-12,3.1148559268368325e-12,2.820204393651133e-12,2.8202059777216644e-12,2.1800759238698558e-14,1.0082104326608262e-16,4.278376314826205e-17,9.271069886172182e-18,5.0067638269067097e-17,2.3592419936698975e-21,8.82477115451056e-18,4.1130134144035874e-18,6.823366986374939e-19,2.078754848182719e-18,4.1836739031148076e-21,1.6035004379949415e-19,6.796809282874449e-20,1.0747633997715438e-19,7.932448703951075e-20,1.0541159964179022e-19,1.785809676740231e-26,2.1248743584442622e-18,4.389118033083825e-17,1.9915646728816484e-24,2.3135136707277728e-20,2.8104239998676613e-19,7.03078281500642e-27,2.815104519551801e-20,1.1919891846091124e-19,5.824461966646252e-27,7.226346404943209e-29,8.541285817801957e-24,1.1813534195885775e-30,1.926430617797127e-30,1.167851362724732e-30,2.3246955632215272e-32,1.1172820453866873e-39,1.5161420840288056e-36,1.9426445354747933e-43,2.9277843467451447e-31,1.7945508317438358e-40,7.569584928755862e-40,2.158027379468096e-47,9.005421765539206e-47,5.757503216343704e-36,1.2970445228507207e-39,1.122186612791905e-43,2.3385307248603384e-43,5.700304960262227e-24,2.8956853923498953e-27,8.480485306417247e-48,3.5441097144600387e-47,1.713505920190146e-29,2.110578038385326e-27,4.795636665807019e-43,3.003756135248647e-40,5.116050508926616e-44,1.6903411390069513e-43,1.581438861873144e-39,2.1194395607235378e-30,1.3074810694667372e-27,9.708266645245817e-48,3.65217111064211e-47,3.011326703744507e-23,2.025725690128018e-24,4.147239803126129e-34,6.164184747194158e-34,5.412074744175483e-34,1.861288353449555e-31,6.9391825326693685e-34,2.8914028666964206e-31
1.0598953978728774e-13,0.11224537200319797,0.9,0.0,0.0,0.0,0.0,0.09999999997150948,7.296731782686848e-12,7.268210471270432e-12,5.041622234017483e-12,5.041625658159246e-12,4.366624330479849e-12,4.366708286359092e-12,4.366586731305388e-12,4.366586968085608e-12,3.8935356683242214e-12,3.893591702574751e-12,3.5252743390608988e-12,3.525276829408919e-12,2.8351835879471966e-14,1.570716972253799e-16,6.666798857197548e-17,1.4446439082832356e-17,6.422674230235187e-17,4.503849640995328e-21,1.3751626414450402e-17,6.778840549507394e-18,1.0633285171542435e-18,3.2377289552247194e-18,7.98411096458941e-21,2.056687388155278e-19,8.496020247674909e-20,1.377145053536531e-19,1.0182563243181433e-19,1.3566181549996066e-19,2.90171333284127e-26,2.1244876888729457e-18,5.539589330876769e-17,3.1571968848323992e-24,2.917662438709497e-20,4.448425098836465e-19,1.1608515834533334e-26,3.6131577822732365e-20,1.9349319594152228e-19,1.0417095743534219e-26,1.1804567816529569e-28,1.331042731762144e-23,1.3086234910776572e-30,3.677839594397481e-30,1.2827307519016622e-30,3.713585710314275e-32,2.2198755653437627e-39,3.142359619649635e-36,4.8260511212286985e-43,5.6960627816457415e-31,4.1852226385516356e-40,1.7761396277431032e-39,5.922557782322457e-47,2.4921098480820834e-46,1.4041144866167006e-35,2.637582740109148e-39,3.0328105859409622e-43,5.5539776527348865e-43,8.883146477066968e-24,5.8158266750652774e-27,2.3551555130479325e-47,9.92369336632952e-47,3.357061929586617e-29,4.282589978004539e-27,1.3733130871804266e-42,6.877431311664266e-40,1.3224248726646413e-43,5.041455767547525e-43,3.098251623146027e-39,3.493978117922548e-30,2.6260045693200178e-27,2.7523369338106495e-47,1.0572933253552504e-46,4.6257898274816645e-23,3.826614565756651e-24,7.312656764630701e-34,1.1766692157495823e-33,1.1221115188024246e-33,4.267006952087702e-31,1.4063563051016077e-33,6.627118030410169e-31
1.4838627577025803e-13,0.11224537200447714,0.9,0.0,0.0,0.0,0.0,0.09999999996011302,1.0215489719292794e-11,1.017370295060882e-11,7.058313585308198e-12,7.058320680617061e-12,6.113258154256589e-12,6.113430118894416e-12,6.113258197395271e-12,6.1132586824055535e-12,5.450983733886463e-12,5.4510634866598955e-12,4.9354137626614e-12,4.93541892377494e-12,4.143869734465362e-14,3.214578899857973e-16,1.3648579348989406e-16,2.957396618014215e-17,9.54212707927081e-17,1.409640640935155e-20,2.8156891978783937e-17,1.497213863192024e-17,2.1773333852868306e-18,6.6196107918633964e-18,2.4959522950025595e-20,2.961970184939552e-19,1.1894447443804964e-19,1.9812322896653497e-19,1.4677084278918315e-19,1.9607545343312154e-19,6.278875075275075e-26,2.123796328641149e-18,7.840523838967887e-17,6.795000843090526e-24,4.1259665267105634e-20,9.293695401370916e-19,2.5630298487309293e-26,5.2072561283029736e-20,4.1812047113774357e-19,2.5999877734624485e-26,2.5857531271112593e-28,2.7255208083412376e-23,1.6093187699594395e-30,1.1513783238330894e-29,1.5280804501727739e-30,7.15959689851681e-32,6.510110508931856e-39,1.0026930675097568e-35,2.388298331708785e-42,1.836993024567064e-30,1.9018256165559333e-39,8.243207601636309e-39,4.240084012369898e-46,1.8314267086692368e-45,7.487289355021696e-35,8.038901189316537e-39,2.2911857013748487e-42,2.710350857395395e-42,1.818964809133816e-23,1.9457065617719685e-26,1.728676021000081e-46,7.471336047118589e-46,1.1006549142361185e-28,1.4878552379397947e-26,1.1901449566539389e-41,3.2251496951349815e-39,7.1187665716396096e-43,4.836109411504022e-42,8.918726212437379e-39,7.719337455012414e-30,8.785395607097136e-27,2.1226256801453413e-46,8.690769036391591e-46,9.101363857863916e-23,1.1543977016036745e-23,1.7798837378462196e-33,3.679875417339146e-33,4.5165286559213827e-33,2.1424677758954675e-30,5.321414956958116e-33,3.32391108435869e-30
2.331797477361986e-13,0.11224537200703559,0.9,0.0,0.0,0.0,0.0,0.09999999993732012,1.605300908805099e-11,1.598449610999801e-11,1.1091693870931771e-11,1.1091712573211729e-11,9.606426414335917e-12,9.606874926284194e-12,9.60659904208902e-12,9.60660030271422e-12,8.565879863987473e-12,8.566007895030923e-12,7.755690920054779e-12,7.755704526444783e-12,6.760293241973657e-14,8.376888210843935e-16,3.5580254314852765e-16,7.70877332303135e-17,1.6824187886704722e-16,6.410446726581374e-20,7.342900700243376e-17,4.170516889489868e-17,5.678512009503646e-18,1.7207297707327153e-17,1.1321273091504742e-19,4.771924909314602e-19,1.8691617395448327e-19,3.1890231028181594e-19,2.36629560387095e-19,3.168552022205036e-19,1.7174652315992378e-25,2.123736747020111e-18,1.2442261023235652e-16,1.9622978669765148e-23,6.54252345091047e-20,2.465987729816473e-18,7.12681672937093e-26,8.394336104340482e-20,1.1423258067453216e-18,8.058405608004432e-26,7.166715357804134e-28,7.108192646113441e-23,2.478372437867018e-30,5.238625672704996e-29,2.1096980212663405e-30,1.768565916669904e-31,2.7157996236293194e-38,4.4687390944438104e-35,1.7761372701190205e-41,8.562757264573651e-30,1.3581783927362673e-38,5.979269994293507e-38,5.027379256913314e-45,2.2112104977051479e-44,6.105626399470796e-34,3.457534554228319e-38,2.933355737367529e-41,2.0407377572958894e-41,4.7438824587915924e-23,8.947106366732234e-26,2.0851403175646363e-45,9.171347269634419e-45,5.215902093566099e-28,7.388720194353521e-26,1.661168913785708e-40,2.3881272000084203e-38,5.627825968895708e-42,7.25208394254923e-41,3.6628114118535786e-38,2.15076324377625e-29,4.0398616767550023e-26,2.646553156638387e-45,1.1305727296800564e-44,2.188266275116773e-22,4.865411624357219e-23,5.676544349952744e-33,1.6696617486389394e-32,3.0502663787279644e-32,1.775081949830148e-29,3.3284594516804044e-32,2.7471798121518185e-29
3.1797321970213916e-13,0.11224537200959399,0.9,0.0,0.0,0.0,0.0,0.09999999991452721,2.1890531952298712e-11,2.1795090295772006e-11,1.512507173959893e-11,1.512510631338186e-11,1.3099495355836985e-11,1.3100320875949019e-11,1.3099937802665552e-11,1.309994011469246e-11,1.1680775993065003e-11,1.1680953144858096e-11,1.0575966387641542e-11,1.0575991543022843e-11,9.376504291747731e-14,1.5411903067607425e-15,6.547374052785371e-16,1.4184322830576374e-16,2.515238735806344e-16,1.561204620180399e-19,1.351625131769844e-16,7.878379307340977e-17,1.0452859937905569e-17,3.159592651971875e-17,2.752626847560993e-19,6.581818400340991e-19,2.5489388837279225e-19,4.396776549927669e-19,3.2648501008297507e-19,4.376296519036078e-19,3.2211724210087667e-25,2.123735570541919e-18,1.7043992928729605e-16,3.8800978198013566e-23,8.959079342958191e-20,4.5701698054517435e-18,1.3449938759302913e-25,1.1581301441854037e-19,2.141472044489693e-18,1.5864983081301663e-25,1.3517896002585903e-27,1.3084581169203709e-22,3.710590928291147e-30,1.2762326313725127e-28,2.814633906425885e-30,3.2890531081332595e-31,6.637071106287041e-38,1.1180045220453119e-34,5.392371991883189e-41,2.1027492858185438e-29,4.1832438613280285e-38,1.8505275286043948e-37,1.7601410221904143e-44,7.779430930794463e-44,1.9410140389766117e-33,8.540708695471551e-38,1.0941045959143816e-40,6.294853641247115e-41,8.732417814764884e-23,2.140884979376186e-25,7.32284645938482e-45,3.236036189431888e-44,1.2884340296304848e-27,1.8531752512776862e-25,6.3045460481601785e-40,7.383317345515022e-38,1.7374240509680427e-41,2.801498801666695e-40,8.901271868393472e-38,4.063306947578065e-29,9.666676385676808e-26,9.350971610404627e-45,4.0385546208346263e-44,3.793907590064543e-22,1.129938360291687e-22,1.2028876531225297e-32,4.059994033942101e-32,8.987973931414475e-32,5.576476506340347e-29,9.523547029841955e-32,8.61872415005425e-29
4.027666916680797e-13,0.1122453720121524,0.9,0.0,0.0,0.0,0.0,0.0999999998917343,2.7728058312028564e-11,2.7605484646636346e-11,1.9158447191311127e-11,1.9158501901055117e-11,1.6592465047600434e-11,1.659376796788228e-11,1.6593274482472205e-11,1.659327811834107e-11,1.4795672121119058e-11,1.4795899236197354e-11,1.3396240165422708e-11,1.3396279973505016e-11,1.199260785138644e-13,2.4317745102587583e-15,1.0332274021607852e-15,2.238234831484794e-16,3.4529737738856643e-16,3.013183696570649e-19,2.1335721729167896e-16,1.262075860731924e-16,1.6500377586722222e-17,4.97626539889065e-17,5.304865873933908e-19,8.391706628439776e-19,3.2288048453155774e-19,5.604526807371325e-19,4.163401590808103e-19,5.584035418562497e-19,5.13900750508841e-25,2.1237370058832216e-18,2.164572521477909e-16,6.512894797350339e-23,1.1375636254522857e-19,7.241916005494912e-18,2.1532386909286054e-25,1.4768256295630118e-19,3.4155582805502753e-18,2.602121415719309e-25,2.163922198592001e-27,2.0654687380649744e-22,5.40131480222482e-30,2.463887525679797e-28,3.6756714028723694e-30,5.2775125305298535e-31,1.3324388030839145e-37,2.2788044795854004e-34,1.4012841548783552e-40,4.0779181159733683e-29,1.0187155824160713e-37,4.519856764147847e-37,5.590762302097938e-44,2.475966793882706e-43,4.636789860862812e-33,1.7265664414737392e-37,3.132716149428609e-40,1.5345235223759106e-40,1.378457125892869e-22,4.0345914636429866e-25,2.3385215421994697e-44,1.0354553401407564e-43,2.5072694224677742e-27,3.637575732265458e-25,1.8311958727570244e-39,1.7343388833017886e-37,4.5803654479094006e-41,8.254710704976124e-40,1.7803952267852817e-37,6.509542915288176e-29,1.821727305148713e-25,3.0143419872661517e-44,1.3056470375199806e-43,5.679604551925287e-22,2.09312514555657e-22,2.1490380726742183e-32,7.82488091430232e-32,2.0022299021715206e-31,1.291328187861325e-28,2.080628423854468e-31,1.9934412337951443e-28
