Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840)
2.4366439305687247e-15,0.11224537200007353,0.9,0.0,0.0,0.0,0.0,0.09999999999934503,1.6774797548297165e-13,1.6766897470916823e-13,1.1590429601761295e-13,1.1590429783891686e-13,1.0038825960743309e-13,1.0038831461318896e-13,1.0038557779295599e-13,1.0038557794398705e-13,8.951034296156094e-14,8.951074582090971e-14,8.104423964196587e-14,8.104424097946454e-14,7.889322293074543e-17,1.0395100403833233e-19,4.3979657443494434e-20,9.530908141638378e-21,1.3209262101436563e-18,1.016170879851879e-25,9.074394998078777e-21,5.158820271823684e-22,7.011677195113796e-22,2.1410804152818377e-21,1.8046211597745606e-25,7.670073109410497e-22,1.9532496252759636e-21,5.27552846067836e-22,3.7185031381216525e-22,4.651855409896382e-22,2.7894917242609107e-30,9.196115086641696e-19,4.02751801445692e-19,1.930172842935607e-27,2.240722029993462e-22,8.851475101753498e-23,3.315604919819723e-31,1.3239528873532917e-22,1.902853614138196e-23,7.671664881549706e-32,5.505366584562264e-31,8.777419103642429e-27,3.2418604627583212e-31,8.292640025083915e-35,3.2422959338227435e-31,1.8474237812591627e-35,9.651399775340818e-45,2.2061451054029536e-42,9.506024204586594e-51,3.740256295897975e-36,1.921401977886379e-46,4.12436713278692e-46,8.308788673268967e-55,1.7350733263149132e-54,3.983560408990284e-43,5.0017171782555413e-45,6.119093981840563e-51,9.269857565546273e-50,5.857896802376538e-27,1.616738831673536e-32,1.0072259805119825e-55,2.1393371751602667e-55,4.548712192016129e-34,1.0866379159551541e-32,1.3084361657243292e-51,4.167532135544513e-46,2.9361305146525208e-52,5.23045456438529e-53
4.875404841094503e-15,0.11224537200014711,0.9,0.0,0.0,0.0,0.0,0.09999999999868948,3.3564169471017644e-13,3.3535198720030936e-13,2.319092881508102e-13,2.319092956899795e-13,2.0086362773522816e-13,2.0086384809506824e-13,2.008583692542609e-13,2.0085836986129116e-13,1.7909845337895407e-13,1.7909971803466379e-13,1.6215888944506104e-13,1.6215889496579965e-13,2.8927508442187484e-16,4.1592565245862537e-19,1.7603095391458229e-19,3.814785324025441e-20,2.6457754529860955e-18,8.134265302405906e-25,3.6318593875978954e-20,3.8059169321256286e-21,2.8064981710548743e-21,8.569050045354966e-21,1.4445445158209624e-24,2.717493928935519e-21,3.9081916583768275e-21,1.8623669697244908e-21,1.3211120836766494e-21,1.6659833405464495e-21,2.0021628669249832e-29,1.381913122801145e-18,1.2639623951605319e-18,7.732255086325104e-27,6.937975317389099e-22,5.573648443523627e-22,3.7623348156081205e-30,4.701659300209139e-22,1.3592388057674473e-22,1.0504045460957418e-30,8.932226306472466e-31,3.513255126969648e-26,4.955992124417188e-31,6.639154294094971e-34,4.9566197233193085e-31,7.563163635753894e-35,1.2495172327507728e-43,4.742480300021591e-41,4.1814857981609544e-49,4.7461961573913975e-35,3.3327818121592807e-45,9.397701092250707e-45,2.8980546539490587e-53,7.991776375634249e-53,1.7177257418430925e-41,7.822363015965511e-44,1.9610090110122004e-49,2.2102489197503077e-48,2.3446853382763273e-26,2.3859251526996335e-31,5.51322575272534e-54,1.540087483734454e-53,3.954049100243941e-33,1.6353908324071065e-31,1.0957396536426984e-49,6.670989692565914e-45,2.484929226852389e-50,8.859075986566028e-51
9.752926662146061e-15,0.11224537200029429,0.9,0.0,0.0,0.0,0.0,0.09999999999737838,6.714291425394055e-13,6.70438472098145e-13,4.639192644198907e-13,4.639192960330036e-13,4.01814034533536e-13,4.0181491741693664e-13,4.0180394526775886e-13,4.018039477124435e-13,3.5827467421035384e-13,3.5827817761439835e-13,3.243881834601657e-13,3.2438820653595647e-13,9.889280174275148e-16,1.663283873141241e-18,7.04334780056065e-19,1.526361607359779e-19,5.3114006332908565e-18,6.509291050792803e-24,1.4530489772624715e-19,2.6300821039570973e-20,1.1229648331390043e-20,3.428055010292318e-20,1.1558206264301985e-23,8.809607174912683e-21,7.818062206169971e-21,6.0052153058786955e-21,4.3005240594709784e-21,5.4890605706835254e-21,1.3256005785988677e-28,1.7935058595214838e-18,3.49939409749068e-18,3.102764341368391e-26,1.8921444968961655e-21,3.1141344579472286e-21,3.499858087569964e-29,1.5294819493074434e-21,8.95666115784912e-22,1.2793428428102396e-29,1.5572573487493617e-30,1.40575969521157e-25,6.621326027590072e-31,5.313341216267598e-33,6.621850127742723e-31,3.0607849986984007e-34,1.4159533720383976e-42,8.485246168618036e-40,1.530346286280095e-47,5.360298014776163e-34,5.56413532398535e-44,1.90528291866371e-43,9.707293751644752e-52,3.273637109565474e-51,6.171729920670006e-40,1.081774220951932e-42,6.279478792977283e-48,4.799139837275193e-47,9.381795505982667e-26,3.296658965374581e-30,2.5750957420572885e-52,8.757838651585e-52,3.5176492254171035e-32,2.2906942190939173e-30,7.99481737574957e-48,1.0666929024966154e-43,1.623402425708465e-48,1.1587633722163447e-48
1.4630448483197617e-14,0.11224537200044142,0.9,0.0,0.0,0.0,0.0,0.09999999999606728,1.00721660048096e-12,1.0053171448119377e-12,6.959292326916655e-13,6.959293015242927e-13,6.027641118877122e-13,6.027659895414353e-13,6.027495143656627e-13,6.027495195801401e-13,5.374508950383671e-13,5.374568679815487e-13,4.86617471884185e-13,4.866175220608685e-13,1.895737976471145e-15,3.533629610055854e-18,1.4968278094536518e-18,3.243756414728719e-19,7.997670585757163e-18,1.8613751563120997e-23,3.0878194078545266e-19,6.942270964611491e-20,2.3865287788508024e-20,7.284314144482178e-20,3.304870460841424e-23,1.635535404203956e-20,1.1727919560487595e-20,1.1113904268089951e-20,8.003555901725526e-21,1.0289098582144255e-20,3.423871318194121e-28,1.976728888080731e-18,5.963195523612067e-18,6.6104801940009e-26,3.2006389945223303e-21,7.438722254963033e-21,1.0085232730733211e-28,2.845348577735547e-21,2.308583799056793e-21,4.1488451119263625e-29,2.444710432195782e-30,2.9875254333253796e-25,7.502274506990331e-31,1.5194317112016284e-32,7.502216679745863e-31,6.907936937238456e-34,4.686698030350359e-42,3.2312929989812175e-39,6.392572199951821e-47,1.703070118430698e-33,2.1322652882963082e-43,7.658244838138655e-43,3.948166680106023e-51,1.401296703723791e-50,2.9012876094021992e-39,3.830042094421292e-42,2.776351105767945e-47,1.9543953739526948e-46,1.9938224577942996e-25,1.1342857966299399e-29,1.0618641160249856e-51,3.797356630209086e-51,1.0536522941067646e-31,7.91755985636899e-30,4.091220891913624e-47,4.065536027298252e-43,7.223198566271763e-48,6.273653011645757e-48
1.9507970304249174e-14,0.1122453720005886,0.9,0.0,0.0,0.0,0.0,0.09999999999475617,1.3430040690241124e-12,1.3400412845499742e-12,9.279391929661384e-13,9.279393124964707e-13,8.03713859810907e-13,8.037170647740756e-13,8.036950765433256e-13,8.036950854643812e-13,7.166271158629939e-13,7.166356625748905e-13,6.48846754717119e-13,6.488468417797156e-13,2.9564225806973187e-15,6.026640607493358e-18,2.5534980127094703e-18,5.533630515758535e-19,1.0708091385124064e-17,3.9263046638584916e-23,5.267443876807532e-19,1.366717316752129e-19,4.071341659461104e-20,1.2425235611143062e-19,6.970607030982779e-23,2.4865462284453084e-20,1.563776410140857e-20,1.6855796750918895e-20,1.2191027868648294e-20,1.5760585570186733e-20,6.624541170322017e-28,2.0582917665080456e-18,8.528657112126014e-18,1.1306965439365255e-25,4.555995813014996e-21,1.3594413462469352e-20,2.087782918456345e-28,4.3327174208297015e-21,4.4597251801878676e-21,9.430905030890256e-29,3.688717087865117e-30,5.096622744378276e-25,8.034545775146736e-31,3.205094552263851e-32,8.033363078244631e-31,1.2303434780682274e-33,1.1585423947336217e-41,8.877684025072983e-39,2.427883436298389e-46,3.835859603101816e-33,6.062390766761876e-43,2.2303107829243777e-42,1.5974789589306875e-50,5.691599828621927e-50,9.175051005066876e-39,1.0043585013600888e-41,9.488723822978295e-47,5.6928085768990904e-46,3.4013972613132075e-25,2.7136440657045085e-29,4.8477514121893944e-51,1.7300071074188284e-50,2.3022698998767306e-31,1.900820445348372e-29,1.6589508287335319e-46,1.0934155994390454e-42,3.295405261902831e-47,2.960773104553742e-47
2.926301394635229e-14,0.11224537200088294,0.9,0.0,0.0,0.0,0.0,0.09999999999213396,2.0145790319094214e-12,2.009241340318275e-12,1.3919590947459113e-12,1.3919593479192683e-12,1.2056125825437424e-12,1.205619223131717e-12,1.2055861846479119e-12,1.2055862031900601e-12,1.0749795575042993e-12,1.0749933471816746e-12,9.733053072610525e-13,9.733054915138213e-13,5.324463654317156e-15,1.2473293321175621e-17,5.286808758607177e-18,1.1456851951098723e-18,1.6193150959304002e-17,1.072420796114358e-22,1.0905316882442923e-18,3.3531372083022597e-19,8.42961289948493e-20,2.5720717015158675e-19,1.903681924073178e-22,4.3231269548278584e-20,2.3457424442015436e-20,2.921050088327416e-20,2.1249419529853713e-20,2.768166548110668e-20,1.5860711769795922e-27,2.132251636874029e-18,1.3748746200689993e-17,2.3527001705288046e-25,7.305799124699167e-21,3.0274176901553746e-20,5.382434808902554e-28,7.548981963573133e-21,1.0655551855826076e-20,2.7725538324458914e-28,7.22901371463774e-30,1.0552432339057331e-24,8.794938472188096e-31,8.75459086899476e-32,8.789917896498137e-31,2.7728402870750664e-33,4.1456465314146146e-41,3.740830243317241e-38,1.6747404988196757e-45,1.1273707321818545e-32,2.7953574198318433e-42,1.0618499685235431e-41,1.2147667073070494e-49,4.507865696383629e-49,4.708578182651185e-38,3.9429898550551983e-41,5.8352937028732434e-46,2.6483018248749123e-45,7.042509502355883e-25,8.648080012919865e-29,4.16850548768163e-50,1.5529089226880995e-49,6.596431034250702e-31,6.089332796201638e-29,1.3637473420320637e-45,4.4192582057286675e-42,2.9317916037980476e-46,3.1293862213901548e-46
3.90180575884554e-14,0.11224537200117728,0.9,0.0,0.0,0.0,0.0,0.09999999998951176,2.6861540358637686e-12,2.6781433663414333e-12,1.8559789671167637e-12,1.855979404888168e-12,1.6075100939505957e-12,1.6075213942921367e-12,1.607477267282851e-12,1.6074772989124398e-12,1.4333319991331517e-12,1.4333511109864852e-12,1.2977638392445735e-12,1.297764157703065e-12,7.988097581293613e-15,2.1207957579592693e-17,8.99149327196853e-18,1.9485014482601094e-18,2.1784824264568098e-17,2.2438774140096574e-22,1.854654060425309e-18,6.404330334228106e-19,1.433696676833117e-19,4.373665067406309e-19,3.982693847143268e-22,6.306019238073134e-20,3.1277041336164517e-20,4.250269255935999e-20,3.105672489741745e-20,4.069886700312583e-20,2.971574289117901e-27,2.1369592062000992e-18,1.9038087628049935e-17,4.0220937998677864e-25,1.0084797715384514e-20,5.3830695151303347e-20,1.0565139213111713e-27,1.1029580076658602e-20,1.9932431061041316e-20,6.019531011552617e-28,1.25615425956478e-29,1.794742835593275e-24,9.321589617285627e-31,1.8318125761149024e-31,9.309849526905824e-31,4.9361631787107825e-33,9.785163351263272e-41,9.7548931165102e-38,5.515872336305556e-45,2.469383988018722e-32,7.575828004506889e-42,2.9664210170127144e-41,4.1480532704372185e-49,1.5790159233158475e-48,1.4601178988571752e-37,9.774607440699376e-41,1.959040542887848e-45,7.73205284463257e-45,1.197780089979882e-24,2.0063514194300483e-28,1.4842870332464846e-49,5.6624962943352666e-49,1.429593206042714e-30,1.418589146408077e-28,5.227845347167106e-45,1.196437238461788e-41,1.0666577851488495e-45,1.3183379800990408e-45
5.852814487266163e-14,0.11224537200176592,0.9,0.0,0.0,0.0,0.0,0.09999999998426734,4.0293041821072394e-12,4.015559262504965e-12,2.7840186152898695e-12,2.784019591835383e-12,2.4113011397374055e-12,2.411325781142364e-12,2.411259348887628e-12,2.411259418106063e-12,2.1500368823499636e-12,2.150066685487569e-12,1.9466808356984136e-12,1.9466815458752376e-12,1.3695485348076378e-14,4.618565663179462e-17,1.9590016376759133e-17,4.245188793004069e-18,3.3357286545913216e-17,7.085289573520029e-22,4.040668873016115e-18,1.63909442070734e-18,3.123832069644974e-19,9.525037023654574e-19,1.257150199060267e-21,1.0404396870510373e-19,4.6916153032064227e-20,6.99053665645749e-20,5.136973822967014e-20,6.784299780229081e-20,7.357126992266664e-27,2.1328551971144636e-18,2.963028975435283e-17,8.88729164274575e-25,1.5647241938201215e-20,1.2361601270017071e-19,2.7726862814439536e-27,1.8236153972315118e-20,4.92258901021459e-20,1.9026273671663078e-27,2.990328555630181e-29,3.910503154761131e-24,1.0350218808883546e-30,5.78455155851612e-31,1.0310565249833385e-30,1.1119924435203487e-32,3.4072366641790173e-40,4.020717695533639e-37,3.417863472968637e-44,8.336322106270696e-32,3.74520600484734e-41,1.5287878626555213e-40,3.0326639221295466e-48,1.22255457390356e-47,9.474052373328718e-37,3.699005271456439e-40,1.513368641051744e-44,4.323035001818471e-44,2.6098015960610554e-24,7.524568582868005e-28,1.1466270851379541e-48,4.6343920437248034e-48,4.822149219339243e-30,5.384474761027063e-28,5.36858197765526e-44,5.991618240428146e-41,7.912254924853631e-45,1.6653379690472956e-44
7.608722342844724e-14,0.11224537200229573,0.9,0.0,0.0,0.0,0.0,0.09999999997954737,5.238139470397043e-12,5.218981881130558e-12,3.619254189820887e-12,3.6192558428509818e-12,3.1347085995842106e-12,3.134749780109259e-12,3.134663128050577e-12,3.134663243959303e-12,2.795071277199012e-12,2.795110743823322e-12,2.530706056425107e-12,2.5307072585104137e-12,1.9074756347419745e-14,7.712475708644209e-17,3.2722216874771095e-17,7.09086579679315e-18,4.4223391013995146e-17,1.4936387605161797e-21,6.749314761344613e-18,2.9878093881217785e-18,5.218176707782635e-19,1.5904532730803268e-18,2.6494993369434353e-21,1.4164469226666855e-19,6.099123256115963e-20,9.5001941371051e-20,7.003311044018515e-20,9.290250338691931e-20,1.3146590031206658e-26,2.125631476915783e-18,3.916680192391419e-17,1.5032355244712053e-24,2.0654325760623448e-20,2.1197670433065462e-19,5.0967890948881475e-27,2.4855886016408615e-20,8.783545864418917e-20,3.899777148628179e-27,5.325198127883925e-29,6.532264370236574e-24,1.1294319673702822e-30,1.219494496963708e-30,1.1209321352369236e-30,1.8803878748313756e-32,7.599534647554563e-40,9.72763439316815e-37,1.0621983580472493e-43,1.813922908632867e-31,1.028207269670007e-40,4.262488320428143e-40,1.0691522885251597e-47,4.3702649992836917e-47,2.8426912718116613e-36,8.601579146902847e-40,5.078360959614895e-44,1.2423402306687014e-43,4.359519219631082e-24,1.726311611907155e-27,4.149197259556144e-48,1.6994418014660537e-47,1.0540683949363803e-29,1.2455383622912865e-27,1.995968496727173e-43,1.6145875590283337e-40,2.6554464008457414e-44,6.645776441737456e-44
9.364630198423285e-14,0.11224537200282553,0.9,0.0,0.0,0.0,0.0,0.09999999997482739,6.446974908272352e-12,6.422338592961536e-12,4.454489660897359e-12,4.454492172945575e-12,3.858111799865677e-12,3.858173827903088e-12,3.858066817599871e-12,3.8580669924094416e-12,3.440105672004251e-12,3.440154833217788e-12,3.1147312048244835e-12,3.1147330316421106e-12,2.451130695450032e-14,1.1610287725726186e-16,4.9270018864901135e-17,1.0676615489829372e-17,5.552981276325513e-17,2.71688431186139e-21,1.0162596237797908e-17,4.775627305849378e-18,7.85745712655019e-19,2.393905391811746e-18,4.8181178628679626e-21,1.7927930842036832e-19,7.506622335466618e-20,1.2011057272071482e-19,8.872028411793012e-20,1.1802852949829517e-19,2.0706958089132025e-26,2.1233627168074328e-18,4.869835927725408e-17,2.2929927387772642e-24,2.56593476778255e-20,3.246331882145337e-19,8.173310932115544e-27,3.148364174474165e-20,1.3820539081765128e-19,6.78839732474583e-27,8.416087429079268e-29,9.836192066416381e-24,1.22936423613509e-30,2.2183369062821288e-30,1.2137963877566198e-30,2.8494625062222097e-32,1.4299526064828655e-39,1.9366042488121058e-36,2.5843626682662475e-43,3.3704314215162473e-31,2.263624128395007e-40,9.503108852596032e-40,2.840443562234714e-47,1.1780577592118656e-46,6.80137789157291e-36,1.6643359239703347e-39,1.354512309594615e-43,2.8777668385294317e-43,6.5645027716666316e-24,3.3284598839825436e-27,1.1198572450617146e-47,4.652412056973876e-47,1.9701468685173966e-29,2.4212894761066874e-27,5.748958729255867e-43,3.5754237602676537e-40,6.815854184741611e-44,2.0205679524092806e-43
1.2876445909580407e-13,0.1122453720038851,0.9,0.0,0.0,0.0,0.0,0.09999999996538746,8.864646533387844e-12,8.829018326210528e-12,6.124960085069697e-12,6.124965229282554e-12,5.304896880532164e-12,5.305022168458808e-12,5.304873748338199e-12,5.304874101764567e-12,4.730174461395389e-12,4.730243187526921e-12,4.282781139491762e-12,4.282784881044294e-12,3.5374905148389916e-14,2.342883041715596e-16,9.946052760258604e-17,2.1551796609498432e-17,8.036986289284667e-17,8.507271643260351e-21,2.0517110137481487e-17,1.0569210401283037e-17,1.586442672061584e-18,4.82706245215874e-18,1.5071569801152277e-20,2.543044388104786e-19,1.032160511978442e-19,1.7016950255744633e-19,1.2597152912296992e-19,1.6811420632427032e-19,4.4709270933156864e-26,2.123695136404635e-18,6.775660484600073e-17,4.830963516635354e-24,3.566762486868464e-20,6.715828621482085e-19,1.8101046286890088e-26,4.4695583818398997e-20,2.979113150776076e-19,1.7432642607357652e-26,1.8415488394842478e-28,1.9859549475374266e-23,1.4600120561614373e-30,6.947562693006354e-30,1.4110108855273613e-30,5.390474890960298e-32,4.08138543915904e-39,6.097620589550584e-36,1.2175844103957253e-42,1.0956549970305116e-30,9.957105720707442e-40,4.289106776261225e-39,1.863770753328392e-46,7.995511921292868e-46,3.7521992069747467e-35,4.9662561692499876e-39,1.009616897706756e-42,1.3959923010585363e-42,1.32539156390582e-23,1.1464441738822536e-26,7.536309247969921e-47,3.23582954913908e-46,6.519922758484204e-29,8.617213659648239e-27,5.033922021150875e-42,1.6884407980232888e-39,3.529559890229833e-43,1.985186802796224e-42
1.990007733189465e-13,0.11224537200600429,0.9,0.0,0.0,0.0,0.0,0.09999999994650759,1.369999218205082e-11,1.3642286097041959e-11,9.465899275096537e-12,9.465912609742792e-12,8.198398831301965e-12,8.198719633417818e-12,8.198486176614935e-12,8.198487079746633e-12,7.31031203947544e-12,7.310420474172053e-12,6.618879849460351e-12,6.618889550019423e-12,5.705563597034678e-14,5.99329593123587e-16,2.545296205550024e-16,5.5148366440110306e-17,1.3720145274697613e-16,3.814102782190057e-20,5.252077070532899e-17,2.925797104065748e-17,4.061338974885759e-18,1.2323416569150432e-17,6.742537608172732e-20,4.042373006154355e-19,1.595170823536488e-19,2.7021903024020726e-19,2.0040949915346247e-19,2.681712139296149e-19,1.211303783296693e-25,2.1237313748612198e-18,1.058737276727411e-16,1.3496233438781998e-23,5.568446555484323e-20,1.7548972652989146e-18,5.0029618638109587e-26,7.109694951881425e-20,8.059865677376294e-19,5.479633319669649e-26,5.063691910719789e-28,5.0841026109572706e-23,2.0777995679872792e-30,3.1161471591925746e-29,1.858206001266065e-30,1.287979138646055e-31,1.6491747527879367e-38,2.661918002081232e-35,8.857551129832952e-42,5.06027637108614e-30,6.899910177930058e-39,3.0249207937009124e-38,2.140291499637799e-45,9.370610737856992e-45,3.0302304976491255e-34,2.0809506425714458e-38,1.2467739181024238e-41,1.0278911492143009e-41,3.39304065198047e-23,5.34576537763378e-26,8.832878195616544e-46,3.8678692403429435e-45,3.0679272980292865e-28,4.291321108970784e-26,6.908647549160181e-41,1.215830928612985e-38,2.7582522387619217e-42,2.95796187716217e-41
2.6923708754208893e-13,0.11224537200812348,0.9,0.0,0.0,0.0,0.0,0.09999999992762772,1.8535340229041426e-11,1.845542409364791e-11,1.2806836806806359e-11,1.2806861257889723e-11,1.1091832610682007e-11,1.1092417882124112e-11,1.1092097173616544e-11,1.1092098817000964e-11,9.890449616853262e-12,9.890598338229781e-12,8.954977400063545e-12,8.954995189108072e-12,7.872808928016411e-14,1.0929345981685432e-15,4.642509526521863e-16,1.0058148551685978e-16,2.01199296685616e-16,9.218808720310135e-20,9.581895783089653e-17,5.504561478656254e-17,7.409737898304004e-18,2.243670450209721e-17,1.62743653606709e-19,5.541560933553401e-19,2.158211116276975e-19,3.7026061305679253e-19,2.7483954028117896e-19,3.682131039560801e-19,2.259646430992232e-25,2.1237344625266594e-18,1.4399088719137842e-16,2.6203432810130978e-23,7.570132746733697e-20,3.2276271360011034e-18,9.402947109176754e-26,9.749555878069526e-20,1.5027055408129426e-18,1.0827124102949282e-25,9.507633877780402e-28,9.275727024331455e-23,2.906995860414589e-30,7.533870497603217e-29,2.3770434658335364e-30,2.357910149264035e-31,3.975260819560117e-38,6.593302594901735e-35,2.6704869254062033e-41,1.2352053453609602e-29,2.0993196494383717e-38,9.252239197951081e-38,7.437675734898542e-45,3.2743010965330707e-44,9.566154069485523e-34,5.080521617105406e-38,4.601414679722241e-41,3.140014318595962e-41,6.190456469933915e-23,1.2853547251691458e-25,3.081194250619373e-45,1.3563936929307714e-44,7.540273693671988e-28,1.07419755801211e-25,2.608666696424302e-40,3.7116883166884404e-38,8.480572020712663e-42,1.1397195906277816e-40
4.097097159883738e-13,0.1122453720123619,0.9,0.0,0.0,0.0,0.0,0.09999999988986798,2.8206045916271978e-11,2.8081154001349993e-11,1.9488705236964515e-11,1.9488763624587125e-11,1.6878427796854253e-11,1.687981751446106e-11,1.6879313457733092e-11,1.687931732860233e-11,1.505072476880001e-11,1.505095637586167e-11,1.3627167863812962e-11,1.3627210347704496e-11,1.220677322764433e-13,2.593545645472141e-15,1.1020162565796253e-15,2.3871677870815685e-16,3.5799539418282667e-16,3.487350884459071e-19,2.275925622145789e-16,1.3501298635756903e-16,1.760054812011698e-17,5.302720591623101e-17,6.132966108479964e-19,8.539903523127284e-19,3.284541998513687e-19,5.7034195069758e-19,4.2369765404449046e-19,5.682926971630473e-19,5.492840779125568e-25,2.1237371425278583e-18,2.202252275264035e-16,7.142346015383734e-23,1.1573508303781712e-19,7.730749978198461e-18,2.3031339894119966e-25,1.5029209679785775e-19,3.650708649603324e-18,2.7971096332005696e-25,2.3282120084374897e-27,2.203288735861184e-22,5.844423997216091e-30,2.8520943092687293e-28,3.8504598792799665e-30,5.461192606676315e-31,1.4963503241502343e-37,2.5765686180653823e-34,1.8089631931159098e-40,4.7282300731783366e-29,1.2940127025114654e-37,5.75882703318538e-37,8.450109465074622e-44,3.7590278954179474e-43,5.977390101709041e-33,1.9434688350144527e-37,4.763993745742459e-40,1.9699692227411556e-40,1.4704356725448696e-22,4.570074565814292e-25,3.5446680390504613e-44,1.57639295445884e-43,2.9105534321780287e-27,4.235953863900414e-25,2.806348968961836e-39,2.216193501221012e-37,5.966595160731029e-41,1.2826808698693331e-39
5.327166464252837e-13,0.11224537201607329,0.9,0.0,0.0,0.0,0.0,0.09999999985680309,3.667434941195443e-11,3.6509648221448905e-11,2.5339776886443463e-11,2.533987392569134e-11,2.1945337550470987e-11,2.194764181622019e-11,2.194697046550415e-11,2.194697684728551e-11,1.9569395867720356e-11,1.9569701820129905e-11,1.771843686333855e-11,1.7718507474341002e-11,1.6001662661925442e-13,4.2989595604851266e-15,1.8269692488961508e-15,3.9571263735360136e-16,5.173722373329403e-16,7.199456937508121e-19,3.774706612182755e-16,2.267114773656257e-16,2.919167944237835e-17,8.765881760174154e-17,1.2634571213191579e-18,1.116544672755035e-18,4.2711070460107125e-19,7.455461367368957e-19,5.540474338896275e-19,7.434951655285183e-19,9.191667644538519e-25,2.1237394822867055e-18,2.8698096882908104e-16,1.285333639922266e-22,1.5079125521072984e-19,1.2863126902727874e-17,3.865135211907846e-25,1.9652415706310813e-19,6.10768882903877e-18,4.790728571885408e-25,3.907427507628423e-27,3.654301483700555e-22,9.674572251954504e-30,5.890438566771077e-28,5.570882835782744e-30,9.228547579989948e-31,3.2353705039423033e-37,5.646807345948643e-34,5.058439361627192e-40,9.801263961959982e-29,3.470536877148677e-37,1.5501092121437116e-36,2.900352179384843e-43,1.295030804672559e-42,1.5534594284040867e-32,4.225885728304197e-37,1.522541804708309e-39,5.223170840876012e-40,2.4388153803284854e-22,9.051307559247684e-25,1.220586045537433e-43,5.448104575057174e-43,6.0498444071724605e-27,8.867147182020686e-25,9.048358828466476e-39,5.686233157862629e-37,1.687737446257238e-40,4.1873329304322393e-39
6.557235768621936e-13,0.11224537201978471,0.9,0.0,0.0,0.0,0.0,0.09999999982373821,4.5142660785702186e-11,4.49376930366684e-11,3.1190843088625914e-11,3.119098839018036e-11,2.7012024112441347e-11,2.701546869239678e-11,2.7014622807467937e-11,2.7014632290380692e-11,2.4088066964334e-11,2.408844916100316e-11,2.1809702054541006e-11,2.1809807787610288e-11,1.979634745969253e-13,6.4246648218346385e-15,2.7307686597473778e-15,5.914071860449017e-16,7.006105339305784e-16,1.2915443077426657e-18,5.644474364761684e-16,3.4172320657272805e-16,4.365213477239626e-17,1.306429069934491e-16,2.261506614726486e-18,1.379099222290595e-18,5.258080737786351e-19,9.207504396265433e-19,6.843973060986875e-19,9.186977012678802e-19,1.3823808046560648e-24,2.12374190292798e-18,3.5373673034104853e-16,2.075783640990097e-22,1.8584745232908335e-19,1.927467558171199e-17,5.823651783132494e-25,2.4275625022049775e-19,9.184326529264957e-18,7.314013707489124e-25,5.887890487711299e-27,5.464505322365539e-22,1.5216703904698172e-29,1.057179546724194e-27,7.879520265619433e-30,1.3924177943115419e-30,5.783188447774779e-37,1.0193487529097446e-33,1.0362155888095247e-39,1.763496324368512e-28,7.145075170388072e-37,3.201648525071116e-36,6.499732181240868e-43,2.911195577264228e-42,3.3274722488283364e-32,7.578136356818723e-37,3.7232689449948643e-39,1.095070210215565e-39,3.6469124570813235e-22,1.5500666173179827e-24,2.737887694531501e-43,1.2257406125387317e-42,1.0904224946441329e-26,1.6059471863707761e-24,2.2141117886162405e-38,1.207673079402317e-36,3.483084413081253e-40,1.034760113519729e-38
