Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871)
4.8261837409908334e-05,0.11601935267548144,0.9,0.0,0.0,0.0,0.0,0.08672222551945617,0.0027981880971226954,2.1669098381698935e-06,8.05950571461099e-06,2.859731269936986e-05,7.541693869821185e-07,2.2111670920373578e-05,3.042664739304854e-06,5.861866400310408e-06,0.0015585880312313208,0.00785819611196709,4.239922362850653e-06,4.026412784205642e-05,9.75636152326833e-09,7.229865821376508e-08,2.2590782852927916e-08,3.978385523460664e-09,1.7178807877668897e-05,0.001533063710917103,0.01720172491306705,0.002070145056870635,0.001570354662229899,5.732240718726578e-10,0.0017414110199551582,7.278939056483188e-11,1.5985818462872817e-08,7.184554433249493e-13,1.0763065688982959e-12,6.4136995745144e-13,4.2856249011241605e-11,5.156387372927299e-14,2.1144823011299902e-06,0.001321768049188991,1.7258117400973988e-13,0.0009735811869105991,2.5320469620525972e-11,4.558208323021536e-13,0.0004953969849370419,3.5528265063584765e-11,3.5421933470211783e-14,0.0030017087604881066,8.569883841445194e-15,0.0013260097124113764,4.500477716983749e-15,2.7374615407689598e-14,9.522420267342555e-15,5.433362023148611e-13,3.195596676639394e-13,0.0011090811027053454,3.5313694026774104e-14,2.4564492271552714e-13,2.0743763853809e-14,1.4442508007502007e-13,2.8348358789275667e-10,1.3340087418080064e-14,0.0008072839931900977,1.8899516013557729e-13,0.0009686458588058457,2.4934026894188125e-11,1.228145286324325e-14,8.544194454405557e-14,1.7409212735733772e-11,2.6268335483101147e-09,9.360005200909237e-11,9.861221808194154e-11,2.6473525495849877e-13,1.3835999946820233e-10,9.01593540807192e-15,1.0679578038153525e-15,1.1258363883304573e-11,1.719838597201481e-14,1.1967885294399868e-13,4.531869108717999e-12,0.0002320436619193509,6.524114230140824e-13,2.56931672889849e-16,2.1994265515555068e-12,1.7680287092922043e-09,2.183934311840107e-12,2.960388529734993e-09,0.000198653632329271,1.6416568552871649e-12
4.856949680089403e-05,0.11603963899848727,0.9,0.0,0.0,0.0,0.0,0.08664649550069624,0.002805139319263228,2.1651456338355045e-06,8.048875647557718e-06,2.8572341036522763e-05,7.535367861810996e-07,2.2091930098042915e-05,3.0401101933740882e-06,5.860028736555941e-06,0.0015672986595935182,0.007903649158229735,4.237269850809349e-06,4.0229220351395026e-05,9.748418365423571e-09,7.22397957728677e-08,2.2571833598273577e-08,3.9753328670309526e-09,1.7132718821069922e-05,0.0015421712370440835,0.017299935728381316,0.0020810036784394627,0.0015705590710603581,5.727941716731526e-10,0.0017517867780684076,7.289374621206203e-11,1.5926221766767573e-08,7.170758509223936e-13,1.0742465484433059e-12,6.401258533432587e-13,4.2816911788678464e-11,5.137488565949932e-14,2.1083986114880525e-06,0.001326944875882351,1.7244057027422144e-13,0.000975163810457457,2.533505287620802e-11,4.55429823756326e-13,0.0004946760562667865,3.543938583072636e-11,3.5607733606269554e-14,0.0030247522361106197,8.620945229997498e-15,0.001334879995307618,4.5272138399364554e-15,2.759652620610644e-14,9.591391284048045e-15,5.474472937336053e-13,3.21221517017451e-13,0.0011167657360323783,3.5606124472312907e-14,2.4767478095209833e-13,2.0866428112935293e-14,1.452765809468647e-13,2.8562853436668944e-10,1.3395380945671588e-14,0.0008144402615119286,1.9026207353827674e-13,0.000977278002686003,2.5064814427520602e-11,1.237254876716341e-14,8.607419939886598e-14,1.7500530207632502e-11,2.6406122183978058e-09,9.408681305760279e-11,9.927325693496455e-11,2.6569014948594243e-13,1.3885906113778357e-10,9.067679895204394e-15,1.073559609159684e-15,1.1317417867970626e-11,1.727266100750131e-14,1.2019362014277294e-13,4.555658614935912e-12,0.00023483707599526393,6.543102021527576e-13,2.5846253542545473e-16,2.21249287931486e-12,1.7785321937600282e-09,2.196946882629822e-12,2.9780274601516857e-09,0.0002011767933517867,1.651409504678216e-12
4.887715619187973e-05,0.11605990368875811,0.9,0.0,0.0,0.0,0.0,0.08657084287967623,0.002812025991096893,2.1633826716753735e-06,8.03830380402647e-06,2.8547394885849185e-05,7.529047685965917e-07,2.207227778805526e-05,3.037557909063739e-06,5.858194302695397e-06,0.0015759958583033112,0.007949068372922603,4.234619495562409e-06,4.0194347400506604e-05,9.740480800108426e-09,7.218097477699235e-08,2.2552901813608142e-08,3.972282275602107e-09,1.708705119390106e-05,0.0015512708066863887,0.017398060114836137,0.0020918355074945353,0.0015707512701491106,5.723645159170696e-10,0.0017621536543702358,7.299615296358954e-11,1.586712937094466e-08,7.156992489649731e-13,1.072190957009715e-12,6.388864358036885e-13,4.277729236216757e-11,5.1187484582232624e-14,2.1023683899191154e-06,0.0013321104452751974,1.7230011153538793e-13,0.0009767286762380866,2.5349125733781046e-11,4.550391987499635e-13,0.0004939621185426774,3.535116655214943e-11,3.5793075300071266e-14,0.0030477932219303465,8.671962909491381e-15,0.0013437422052852647,4.553926605844091e-15,2.781839396188896e-14,9.660302166996403e-15,5.515514787038775e-13,3.2287663343196655e-13,0.0011244392431148322,3.58984992905163e-14,2.497042104770749e-13,2.0988816414349218e-14,1.461261478399712e-13,2.877698774278826e-10,1.345056606128724e-14,0.0008215961787099253,1.9152586483453661e-13,0.0009859117884721197,2.5195279256285097e-11,1.2463563444015905e-14,8.670587719891584e-14,1.7591622363248017e-11,2.6543568910623604e-09,9.457160200653061e-11,9.993266676292452e-11,2.666410741684356e-13,1.3935604802571052e-10,9.119311775379507e-15,1.0791475926348418e-15,1.1376326143102223e-11,1.7346772965928927e-14,1.207072486207978e-13,4.579389808361145e-12,0.0002376450805636163,6.562015735724781e-13,2.5999208751875786e-16,2.225547792113007e-12,1.789026502209162e-09,2.209948313912834e-12,2.9956512906325697e-09,0.00020371105884385625,1.6611536339942916e-12
4.9184815582865426e-05,0.11608014685564588,0.9,0.0,0.0,0.0,0.0,0.08649526746887072,0.0028188487464522877,2.161620951251635e-06,8.027789297933391e-06,2.8522474185556884e-05,7.522733330883138e-07,2.2052712618386286e-05,3.035007882255888e-06,5.856363033091655e-06,0.001584679650462901,0.007994453877488423,4.2319712909612716e-06,4.0159508910612544e-05,9.732548825353359e-09,7.212219521148666e-08,2.2533987464765553e-08,3.969233749900168e-09,1.7041798260259938e-05,0.0015603624280066898,0.017496098216965343,0.0021026405937985453,0.001570931585883348,5.719351050409496e-10,0.0017725116571718534,7.309663289453893e-11,1.580853354646629e-08,7.14325628049931e-13,1.0701397808730742e-12,6.376516524801231e-13,4.273740034629641e-11,5.100164620158683e-14,2.0963907784118018e-06,0.001337264851559756,1.7215979746181016e-13,0.000978276100019491,2.5362697816326885e-11,4.546489566354037e-13,0.0004932551625802418,3.526360444374127e-11,3.597795940309502e-14,0.0030708314684794137,8.722936920823231e-15,0.0013525963549961676,4.580616038667835e-15,2.8040213887975793e-14,9.729153213105918e-15,5.556486551472444e-13,3.2452506123023607e-13,0.0011321016514151488,3.619081129263851e-14,2.517331615717841e-13,2.1110930897628417e-14,1.4697379578376586e-13,2.899075638172198e-10,1.350564665273018e-14,0.0008287516353469678,1.9278654002816854e-13,0.0009945470744091242,2.5325421979852318e-11,1.2554496987538878e-14,8.733697869045375e-14,1.7682489621068322e-11,2.668067629448414e-09,9.505443183808217e-11,1.0059045069835888e-10,2.6758811303460954e-13,1.3985100404809812e-10,9.170832105067383e-15,1.0847217799126761e-15,1.1435088979330878e-11,1.742072689082085e-14,1.2121977349254846e-13,4.603062796883958e-12,0.00024046763963077642,6.58085590307682e-13,2.61520330396013e-16,2.238591301660744e-12,1.7995116440534336e-09,2.2229386161137964e-12,3.013260035308578e-09,0.0002062563312296481,1.6708892519762584e-12
4.949247497385112e-05,0.1161003685930663,0.9,0.0,0.0,0.0,0.0,0.08641976908250805,0.002825608212555232,2.159860473607504e-06,8.017331241754393e-06,2.8497578874668498e-05,7.516424787678888e-07,2.203323323814388e-05,3.0324601096385614e-06,5.854534861786858e-06,0.0015933500590778115,0.008039805791730338,4.229325230953375e-06,4.012470480425739e-05,9.72462244585795e-09,7.20634571110962e-08,2.2515090525122422e-08,3.966187295327519e-09,1.6996952892862304e-05,0.0015694461091509207,0.017594050178051466,0.0021134189870259516,0.0015711003366572854,5.71505940237779e-10,0.0017828607947711795,7.319520795017129e-11,1.5750425996486384e-08,7.129549788202995e-13,1.0680930063876134e-12,6.364214508247396e-13,4.2697245293053616e-11,5.081734441423435e-14,2.090464900249461e-06,0.0013424081875391186,1.720196277016902e-13,0.0009798063926083724,2.5375778690201548e-11,4.542590967467816e-13,0.0004925551762415656,3.517669673899751e-11,3.6162386765308914e-14,0.00309386673036368,8.773867304823652e-15,0.0013614424576873084,4.607282162319641e-15,2.8261981042265385e-14,9.797944526016652e-15,5.597387189976691e-13,3.2616683722449757e-13,0.0011397529893128395,3.648305311548969e-14,2.537615833073417e-13,2.1232773196870047e-14,1.4781953629290953e-13,2.9204153923863845e-10,1.3560626076358729e-14,0.0008359065243420511,1.9404410157116939e-13,0.001003183721661726,2.5455243196530238e-11,1.2645349245743445e-14,8.79675029126674e-14,1.777313239883945e-11,2.6817444965886406e-09,9.55353133346787e-11,1.012466100206534e-10,2.6853133946895747e-13,1.4034396755825608e-10,9.222241721979267e-15,1.090282196619519e-15,1.149370664680826e-11,1.749452712447761e-14,1.2173122499903825e-13,4.626677688196143e-12,0.0002433047172562718,6.599623348157155e-13,2.6304726528151365e-16,2.251623419644856e-12,1.8099876286873701e-09,2.2359177996406894e-12,3.0308537082880396e-09,0.00020881251325217254,1.68061636734706e-12
4.980013436483682e-05,0.11612056900417034,0.9,0.0,0.0,0.0,0.0,0.086344347536724,0.0028323050091413958,2.158101237043407e-06,8.006928774415716e-06,2.8472708892657863e-05,7.51012204264693e-07,2.201383831967991e-05,3.0299145869061747e-06,5.852709724010333e-06,0.0016020071070704214,0.008085124233677422,4.226681309608489e-06,4.008993500452361e-05,9.716701653970646e-09,7.200476041921773e-08,2.2496210953643733e-08,3.9631429053369285e-09,1.6952508591450485e-05,0.001578521858246621,0.017691916140418745,0.0021241707367541415,0.001571257831404649,5.710770208111224e-10,0.0017932010754504422,7.329189980920363e-11,1.5692799493046367e-08,7.115872919778131e-13,1.0660506199847771e-12,6.351957792832439e-13,4.265683650463304e-11,5.0634556522108147e-14,2.084589918961641e-06,0.0013475405443242375,1.718796019038215e-13,0.0009813198586422758,2.5388377738422668e-11,4.538696184077214e-13,0.0004918621439280493,3.5090440511802333e-11,3.634635823502058e-14,0.0031168987665848302,8.824754102246712e-15,0.0013702805273315757,4.633925000657633e-15,2.848369054451843e-14,9.866676193202533e-15,5.638215682680516e-13,3.278019960520507e-13,0.0011473932861411236,3.6775217497458835e-14,2.5578942546167966e-13,2.1354344806373115e-14,1.486633799080727e-13,2.9417175048079544e-10,1.3615507422627217e-14,0.0008430607414080009,1.9529855175558418e-13,0.0010118215949294416,2.5584743503457672e-11,1.2736120053105289e-14,8.859744880985073e-14,1.7863551113490998e-11,2.6953875553925304e-09,9.601425664177056e-11,1.0190114592580131e-10,2.6947082136696705e-13,1.4083497404103517e-10,9.27354140005411e-15,1.0958288683316263e-15,1.155217941515813e-11,1.7568177662978658e-14,1.2224163097276843e-13,4.6502345897922684e-12,0.00024615627756290547,6.618318077129413e-13,2.6457289339723826e-16,2.2646441577257295e-12,1.8204544654842776e-09,2.2488858748818095e-12,3.048432323652601e-09,0.0002113795080493157,1.6903349888099427e-12
5.010779375582252e-05,0.11614074819213123,0.9,0.0,0.0,0.0,0.0,0.08626900265011628,0.0028389397460343293,2.1563432411737803e-06,7.996581070597273e-06,2.8447864179793298e-05,7.503825084806547e-07,2.1994526586904777e-05,3.027371310096368e-06,5.8508875572005145e-06,0.0016106508172405493,0.008130409319072808,4.224039521158454e-06,4.005519943535891e-05,9.708786447957359e-09,7.194610512294455e-08,2.2477348717427905e-08,3.960100580731589e-09,1.690845908377232e-05,0.0015875896833962354,0.017789696245083225,0.002134895892427293,0.0015714043670461818,5.706483472004558e-10,0.001803532507470579,7.338672968297788e-11,1.5635646826917405e-08,7.102225583413299e-13,1.0640126082633398e-12,6.339745889126364e-13,4.261618269514377e-11,5.045325986288186e-14,2.0787650356563716e-06,0.0013526620109447236,1.7173971975210879e-13,0.0009828167949350664,2.5400503984978466e-11,4.5348052097639524e-13,0.000491176045785807,3.5004832272419255e-11,3.652987465825833e-14,0.0031399273419915603,8.875597353741717e-15,0.0013791105788165932,4.660544577466273e-15,2.870533783377829e-14,9.935348534455396e-15,5.678971069348978e-13,3.294305799287999e-13,0.001155022572436032,3.706729758598529e-14,2.5781664065274406e-13,2.1475647746298705e-14,1.4950534082158557e-13,2.962981474437181e-10,1.3670294179038648e-14,0.0008502141858245751,1.9654989729760977e-13,0.0010204605634150645,2.5713923496168946e-11,1.2826809550755371e-14,8.922681745454054e-14,1.79537461808324e-11,2.7089968686005506e-09,9.649127412446661e-11,1.0255406191804354e-10,2.704066343876873e-13,1.4132406303833694e-10,9.32473213310956e-15,1.101361820556532e-15,1.1610507553279776e-11,1.7641683042052428e-14,1.2275102299112748e-13,4.673733608890033e-12,0.000249022284756723,6.636940608570885e-13,2.6609721596202404e-16,2.2776535275277526e-12,1.8309121637885244e-09,2.2618428521987487e-12,3.065995895447713e-09,0.00021395721928877952,1.7000451250412805e-12
5.0415453146808215e-05,0.11616090624606673,0.9,0.0,0.0,0.0,0.0,0.08619373424292547,0.002845513026838365,2.1545864870284513e-06,7.986287302804498e-06,2.842304467711157e-05,7.497533905586818e-07,2.1975296782740567e-05,3.0248302760186694e-06,5.8490682984772315e-06,0.0016192812122947356,0.008175661162128504,4.221399859921203e-06,4.0020498021960686e-05,9.7008768324573e-09,7.188749125657748e-08,2.2458503790789043e-08,3.957060326781304e-09,1.6864797719623258e-05,0.0015966495926860182,0.01788739063193107,0.002145594503402806,0.0015715402332998965,5.702199205678107e-10,0.0018138550990797033,7.347971866251292e-11,1.5578960242005916e-08,7.088607687732717e-13,1.0619789578972974e-12,6.327578305464873e-13,4.2575292527863944e-11,5.027343003404772e-14,2.072989432837346e-06,0.0013577726751472746,1.7159998091038948e-13,0.000984297493651455,2.5412166404513882e-11,4.5309180379621796e-13,0.0004904968595282278,3.491986855837792e-11,3.6712936879565385e-14,0.0031629522252031757,8.926397099894516e-15,0.0013879326275410238,4.6871409164824074e-15,2.892691819876712e-14,1.000396168072546e-14,5.719652370337225e-13,3.310526240965764e-13,0.0011626408795082867,3.735928635894282e-14,2.598431803219972e-13,2.1596683566687535e-14,1.503454299569457e-13,2.9842067901480475e-10,1.3724989370184756e-14,0.0008573667590200655,1.977981414390547e-13,0.0010291004989629307,2.5842783769153213e-11,1.2917417639371533e-14,8.985560824887141e-14,1.8043718015943293e-11,2.722572498843055e-09,9.696637610521045e-11,1.0320535968886605e-10,2.7133884491698965e-13,1.4181126924574319e-10,9.375814711550869e-15,1.1068810787570027e-15,1.1668691329600559e-11,1.771504718623563e-14,1.232594283838309e-13,4.697174852511874e-12,0.0002519027030965983,6.655491741881874e-13,2.6762023419281593e-16,2.290651540652089e-12,1.8413607329258088e-09,2.274788741937015e-12,3.0835444376970223e-09,0.00021654555096554858,1.7097467847001108e-12
5.072311253779391e-05,0.11618104326347763,0.9,0.0,0.0,0.0,0.0,0.08611854213717639,0.0028520254481106374,2.1528309729808846e-06,7.976046667947098e-06,2.8398250326063814e-05,7.491248491730214e-07,2.1956147670690232e-05,3.0222914805187343e-06,5.847251886094964e-06,0.0016278983148592728,0.008220879875403186,4.2187623203236715e-06,3.998583069001394e-05,9.692972800147767e-09,7.182891876594763e-08,2.243967613403575e-08,3.954022137139038e-09,1.6821518442792735e-05,0.001605701594184428,0.01798499944001178,0.002156266618942456,0.0015716657113535985,5.697917402385948e-10,0.0018241688585107837,7.357088758783526e-11,1.552273300401697e-08,7.075019141910469e-13,1.059949655632456e-12,6.315454559181433e-13,4.253417444305072e-11,5.009504588880284e-14,2.0672623306534068e-06,0.0013628726231114836,1.7146038504262758e-13,0.0009857622411634564,2.542337380096123e-11,4.5270346620114847e-13,0.0004898245600234848,3.483554578683545e-11,3.689554574184916e-14,0.0031859731888983812,8.977153381217075e-15,0.0013967466895329786,4.713714041390794e-15,2.9148426986656064e-14,1.0072515744928064e-14,5.760258625701841e-13,3.3266816175011194e-13,0.00117024823946393,3.765117689060317e-14,2.6186899658155475e-13,2.171745368588909e-14,1.5118365732018e-13,3.0053929510941153e-10,1.3779595780760946e-14,0.000864518364970431,1.9904328721270714e-13,0.001037741276613336,2.597132491574784e-11,1.3007944203200239e-14,9.048382047997942e-14,1.8133467033099107e-11,2.736114508629047e-09,9.743957230691525e-11,1.0385504082075972e-10,2.7226751438802777e-13,1.42296624770631e-10,9.426789865809146e-15,1.1123866683464731e-15,1.1726731012027797e-11,1.7788273707223458e-14,1.2376687230443369e-13,4.72055842748526e-12,0.0002547974969042883,6.673971480667858e-13,2.6914194930432473e-16,2.3036382086743614e-12,1.8518001822012998e-09,2.2877235544231168e-12,3.1010779643984206e-09,0.000219144407478816,1.719439976426413e-12
5.103077192877961e-05,0.11620115934190917,0.9,0.0,0.0,0.0,0.0,0.08604342615719823,0.0028584775970754133,2.1510766986868345e-06,7.965858396111711e-06,2.83734810688415e-05,7.484968832641014e-07,2.193707806180413e-05,3.019754919775613e-06,5.845438260435598e-06,0.0016365021474421286,0.00826606556932375,4.216126896937079e-06,3.9951197365996075e-05,9.685074349480638e-09,7.177038763952765e-08,2.242086571541984e-08,3.950986012656803e-09,1.6778615403914745e-05,0.0016147456959356274,0.018082522807220155,0.0021669122881768604,0.0015717810715607187,5.693638066509993e-10,0.001834473793976221,7.366025685452965e-11,1.5466958378582748e-08,7.061459856220455e-13,1.0579246883712565e-12,6.303374191874892e-13,4.249283634514301e-11,4.991808625742045e-14,2.0615829841215513e-06,0.0013679619390917764,1.7132093184659026e-13,0.0009872113165012417,2.543413463798436e-11,4.523155075552484e-13,0.0004891591186549069,3.4751859906416744e-11,3.7077702085772936e-14,0.0032089900111664698,9.027866238120141e-15,0.0014055527816135805,4.740263975804882e-15,2.9369859854175495e-14,1.0141011064767709e-14,5.800788933256533e-13,3.3427723311395925e-13,0.0011778446854125674,3.7942962652113284e-14,2.6389404429901474e-13,2.1837960011051903e-14,1.520200363115523e-13,3.0265394865623403e-10,1.3834116534471328e-14,0.0008716689109050449,2.0028534192423395e-13,0.0010463827754765523,2.609954752771048e-11,1.3098389423225522e-14,9.111145549439655e-14,1.8222993645472308e-11,2.7496229603011134e-09,9.791087451142101e-11,1.0450310912553596e-10,2.731927108557446e-13,1.427801651807524e-10,9.477658530742845e-15,1.1178786146707172e-15,1.178462686775551e-11,1.786136667809158e-14,1.2427338310809519e-13,4.743884440364332e-12,0.00025770663058427676,6.692380330957432e-13,2.706623625082262e-16,2.3166135431353414e-12,1.86223052089215e-09,2.300647299957767e-12,3.1185964895148336e-09,0.00022175369376926273,1.7291247088341511e-12
