Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286)
1.3294503446339289e-12,0.1122453720401128,0.9,0.0,0.0,0.0,0.0,0.09999999964263709,9.152493136590426e-11,9.109344729949506e-11,6.323790855622649e-11,6.323844394924739e-11,5.476008441397758e-11,5.4772723934942914e-11,5.477082759220645e-11,5.477086155190603e-11,4.8837482797998395e-11,4.8838273295928815e-11,4.4218104011150945e-11,4.421852828228265e-11,4.057774157094496e-13,2.3553661917147118e-14,1.0016750903387499e-14,2.168424463132788e-15,2.0185746003453723e-15,7.839026114973883e-18,2.07397286458302e-15,1.2766900846455851e-15,1.6039959675543078e-16,4.737833674553408e-16,1.3622705221825346e-17,2.8171516912833e-18,1.0671302415858248e-18,1.8803713998585386e-18,1.3983448390639356e-18,1.8783085080613245e-18,5.140723297634928e-24,2.1237371004093855e-18,7.193646952409728e-16,9.85563354046044e-22,3.778556459874491e-19,7.112977960220184e-17,2.173918385422084e-24
1.7534615952831245e-12,0.11224537205290643,0.9,0.0,0.0,0.0,0.0,0.09999999952866075,1.2071581940657739e-10,1.201350937290051e-10,8.340671134441762e-11,8.34076336270073e-11,7.222011290028162e-11,7.224184434360458e-11,7.223918114261858e-11,7.22392384165525e-11,6.441357572036876e-11,6.441464778525292e-11,5.832081929832424e-11,5.83215501422114e-11,5.365359483651228e-13,4.0472281540120165e-14,1.721835288554218e-14,3.726204779432202e-15,3.206207503628314e-15,1.7602217816187916e-17,3.569780999656795e-15,2.2080345618836978e-15,2.7609124352795024e-16,8.073370774264678e-16,3.0380600182883876e-17,3.722196394213741e-18,1.4091245539484767e-18,2.4843125457678955e-18,1.8476707027228247e-18,2.4822427371936838e-18,8.879228957691037e-24,2.123741264020959e-18,9.49473547837776e-16,1.9966745351518563e-21,4.986967427332485e-19,1.225853800138461e-16,3.7589596269479925e-24
2.601484096581516e-12,0.11224537207849392,0.9,0.0,0.0,0.0,0.0,0.09999999930070805,1.790978577787099e-10,1.7820365360715698e-10,1.2374413556063186e-10,1.2374615151304957e-10,1.0713282370608168e-10,1.0718017087190922e-10,1.071757367417652e-10,1.0717585645445096e-10,9.556576150270718e-11,9.556743929227188e-11,8.652612306544711e-11,8.652772057285277e-11,7.979866725321104e-13,8.807199205504377e-14,3.7498500556919804e-14,8.109352214677124e-15,6.411489485409537e-15,5.752575183188362e-17,7.796320490212737e-15,4.846475299607788e-15,6.030061600064419e-16,1.7262524949282428e-15,9.777041884463839e-17,5.5322939309395334e-18,2.0981596661034234e-18,3.6921989841678844e-18,2.746326466894571e-18,3.690114160590862e-18,1.9463625673153444e-23,2.1237525201574957e-18,1.4096909634434779e-15,5.7809956937169614e-21,7.403797662111331e-19,2.680855721720372e-16,8.249207941019379e-24
3.4495065978799074e-12,0.11224537210408171,0.9,0.0,0.0,0.0,0.0,0.09999999907275535,2.374802458614339e-10,2.3625269551754354e-10,1.6408131797065408e-10,1.640848540550912e-10,1.4203578619923857e-10,1.421186116772307e-10,1.421120923008486e-10,1.421122935758045e-10,1.2671794720184467e-10,1.2672028750305823e-10,1.1473125776142152e-10,1.1473405994609028e-10,1.0593495047570132e-12,1.538954501714357e-13,6.557197721646352e-14,1.4171205875489202e-14,1.0742055894990368e-14,1.3212720406250843e-16,1.3669250933433627e-14,8.518985699002117e-15,1.0572935041094364e-15,2.9674821452836967e-15,2.2170881941426516e-16,7.34240230107129e-18,2.7960196585407697e-18,4.900090945789423e-18,3.644987609072729e-18,4.897989528569888e-18,3.41911030438001e-23,2.123767735538745e-18,1.8699085815156612e-15,1.2503348316104634e-20,9.820638960333645e-19,4.70369767901144e-16,1.4499636490716504e-23
4.297529099178299e-12,0.11224537212966985,0.9,0.0,0.0,0.0,0.0,0.09999999884480265,2.9586298359082753e-10,2.9428239562057924e-10,2.0441825861886957e-10,2.0442374115616845e-10,1.7692906593930675e-10,1.7705716673746973e-10,1.770482504584998e-10,1.770485498135501e-10,1.5787013281779609e-10,1.5787319240860192e-10,1.429362234172815e-10,1.429405682309636e-10,1.3206252384201878e-12,2.3776638728722954e-13,1.0137897942158994e-13,2.1895824418570547e-14,1.6222836493481913e-14,2.5169865032460687e-16,2.118810045312597e-14,1.3225053067936463e-14,1.6389310178621883e-15,4.5130917592146336e-15,4.1734994917351647e-16,9.152521502760356e-18,3.5056477222050794e-18,6.107988427798822e-18,4.543654128349881e-18,6.105868840538551e-18,5.306093704664507e-23,2.12378699798843e-18,2.330127230011321e-15,2.2991295559449272e-20,1.2237491316189601e-18,7.294281139216879e-16,2.2509939832624776e-23
5.14555160047669e-12,0.11224537215525829,0.9,0.0,0.0,0.0,0.0,0.09999999861684995,3.542460709443764e-10,3.5229293203912853e-10,2.4475495752103894e-10,2.44762812739441e-10,2.1181272902675015e-10,2.1199583604401655e-10,2.1198421377311621e-10,2.1198462517919878e-10,1.8902231835056635e-10,1.8902615400666998e-10,1.7114102004404684e-10,1.711472454165244e-10,1.5818146756038673e-12,3.395064109170397e-13,1.4485906715439182e-13,3.12670746199151e-14,2.2878841650036377e-14,4.2679282958267415e-16,3.035258767482944e-14,1.896427898387049e-14,2.347911559532168e-15,6.345539840857036e-15,6.995538325937067e-16,1.096265153524681e-17,4.2301432312030705e-18,7.31589142786217e-18,5.442326024340887e-18,7.313752096122919e-18,7.607289534928473e-23,2.1238103954851226e-18,2.7903477822958267e-15,3.811813779436461e-20,1.465435472507544e-18,1.0452574982204225e-15,3.228002148791798e-23
6.841596603073473e-12,0.11224537220643616,0.9,0.0,0.0,0.0,0.0,0.09999999816094458,4.710132945054021e-10,4.682571616091122e-10,3.2542763010077347e-10,3.2544150910426144e-10,2.815514458410538e-10,2.818735173853319e-10,2.8185556453857553e-10,2.8185623330328984e-10,2.513266891665662e-10,2.513322472827255e-10,2.2755010621975612e-10,2.2756110648054716e-10,2.1039375776160417e-12,5.959447104386478e-13,2.5461825626100395e-13,5.489076120803497e-14,3.9804541043330364e-14,9.821531337106696e-16,5.361774544690172e-14,3.354093726638554e-14,4.147898899798088e-15,1.0811172312055056e-14,1.5743458384485047e-15,1.458294409201799e-17,5.735533875165742e-18,9.731713974704742e-18,7.23968594616129e-18,9.72953043774476e-18,1.3452309278042612e-22,2.123869905377438e-18,3.710797932429686e-15,8.562298290748139e-20,1.948811468705915e-18,1.8472283873829994e-15,5.70994888656844e-23
8.537641605670256e-12,0.11224537225761534,0.9,0.0,0.0,0.0,0.0,0.0999999977050392,5.877819165024891e-10,5.841467763984631e-10,4.0609933574046304e-10,4.061209426137724e-10,3.5125245440056473e-10,3.517516556773992e-10,3.5172616260985776e-10,3.517271179687238e-10,3.136310596498509e-10,3.1363856733607947e-10,2.839585163099477e-10,2.839756431174688e-10,2.6257244800144614e-12,9.218155633118891e-13,3.943755508204485e-13,8.491607364676734e-14,6.170488472494572e-14,1.8811736588797085e-15,8.346314450501115e-14,5.224622576574165e-14,6.457248709543782e-15,1.623993466145885e-14,2.951617830074189e-15,1.820327997013512e-17,7.337998744523026e-18,1.2147558570301051e-17,9.037067373905888e-18,1.2145324552678678e-17,2.0954147340230102e-22,2.12394691893538e-18,4.63126633629597e-15,1.6232286000373445e-19,2.4321918814183167e-18,2.8762799718528464e-15,8.895796215399553e-23
1e-11,0.11224537230879589,0.9,0.0,0.0,0.0,0.0,0.09999999731194995,6.884628998519842e-10,6.840099421892848e-10,4.756550545887213e-10,4.756846921934693e-10,4.113199691706949e-10,4.1200212315927936e-10,4.119691706255246e-10,4.1197038362423614e-10,3.673509306362556e-10,3.673603016084657e-10,3.3259424904757855e-10,3.3261774337953924e-10,3.0753530979551518e-12,1.2574245348155975e-12,5.385830660080542e-13,1.1584381059006296e-13,8.472127677056842e-14,2.9979473412852424e-15,1.1447788225006762e-13,7.168664251709613e-14,8.857332934062435e-15,2.1604016501293634e-14,4.6187756728692225e-15,2.132482894981368e-17,8.819037464913239e-18,1.4230557912198075e-17,1.0586816995387147e-17,1.422827534326669e-17,2.8752477348480616e-22,2.124027865572057e-18,5.424930347732816e-15,2.5798353159121305e-19,2.8489741085533827e-18,3.945849871941615e-15,1.2207790946821346e-22
1.0233686608267039e-11,0.11224537230879589,0.9,0.0,0.0,0.0,0.0,0.09999999724913382,7.045519369082081e-10,6.999632149815102e-10,4.867700744607042e-10,4.868011127195099e-10,4.2091629152976285e-10,4.2163025090067974e-10,4.2159602489050656e-10,4.215972791885389e-10,3.759354298004232e-10,3.7594511417482885e-10,3.4036625032902177e-10,3.403908553137862e-10,3.1471818608805575e-12,1.3156776362506396e-12,5.636393237948841e-13,1.2121255152109867e-13,8.876241694971698e-14,3.20966570509798e-15,1.198872233768926e-13,7.507736153646951e-14,9.275959936876057e-15,2.2514448851866807e-14,4.93092163494936e-15,2.1823659168620515e-17,9.065521318025327e-18,1.4563425198159048e-17,1.0834470307069974e-17,1.4561134440094104e-17,3.0112800275102803e-22,2.1240420785198117e-18,5.551760944677402e-15,2.761693504141294e-19,2.9155767073586263e-18,4.132412386527803e-15,1.2785544542900415e-22
1.3625776613460604e-11,0.11224537241116102,0.9,0.0,0.0,0.0,0.0,0.09999999633732307,9.380961729248476e-10,9.313819169566944e-10,6.481086511634996e-10,6.481636606926979e-10,5.601344662475102e-10,5.613888120929544e-10,5.61333591517299e-10,5.613354312975375e-10,5.005441691034221e-10,5.005588882561913e-10,4.5317969016825623e-10,4.5322330637487127e-10,4.189132165672044e-12,2.3020114695449553e-12,9.888397619520445e-13,2.1213296732574612e-13,1.5895407948441805e-13,7.47490578911367e-15,2.1246595585158946e-13,1.3310702603349616e-13,1.6441493896165195e-14,3.7252402344962565e-14,1.0991113387685167e-14,2.906454752644917e-17,1.3011416196789408e-17,1.939522449017072e-17,1.4429340689577706e-17,1.939280153119791e-17,5.34006393059533e-22,2.1242889654419893e-18,7.39286194221844e-15,6.484736532700345e-19,3.882359586778238e-18,7.325934193602514e-15,2.2676789058450115e-22
1.667558638645186e-11,0.11224537250320174,0.9,0.0,0.0,0.0,0.0,0.09999999551751895,1.1480793074470167e-09,1.1392126349511466e-09,7.93163990790149e-10,7.932463649785624e-10,6.8518284893502e-10,6.870465386382587e-10,6.869684902219643e-10,6.869707774267156e-10,6.125792113606913e-10,6.125992329579136e-10,5.546073349533246e-10,5.546726596536106e-10,5.124878677110329e-12,3.4076715529596723e-12,1.4673033611140126e-12,3.140863956436057e-13,2.4116831493607725e-13,1.3571233186858399e-14,3.181548597582571e-13,1.993452628876649e-13,2.462346707643504e-14,5.253695627834413e-14,1.9220464495227373e-14,3.55749390097563e-17,1.727623384528132e-17,2.3739544181120482e-17,1.7661542640781892e-17,2.3736981131677467e-17,7.999666810856526e-22,2.1245781652429498e-18,9.048358631583842e-15,1.193329853315655e-18,4.751603883976084e-18,1.0972704200785923e-14,3.397380874895226e-22
1.9725396159443116e-11,0.11224537259524707,0.9,0.0,0.0,0.0,0.0,0.09999999469771487,1.3580669635082708e-09,1.346826942450104e-09,9.382162040560494e-10,9.383314432788205e-10,8.10118674318476e-10,8.127057424416716e-10,8.126011794365552e-10,8.126037843885585e-10,7.246142525421328e-10,7.246403111353811e-10,6.560327937835769e-10,6.561241972522441e-10,6.059650666447054e-12,4.7129372664768545e-12,2.034175592782825e-12,4.3448236546183396e-13,3.4224637923835e-13,2.22633138372336e-14,4.450946016775853e-13,2.7888568585414713e-13,3.445251608544064e-14,6.935329860553734e-14,3.0416815775178823e-14,4.2085470563043924e-17,2.240095217716082e-17,2.8083934880852204e-17,2.0893814126671837e-17,2.808121172486678e-17,1.1195018854331882e-21,2.1249337410831992e-18,1.0704071285861873e-14,1.9895488139238283e-18,5.620862404794992e-18,1.5353773884970532e-14,4.7546996966155e-22
2.2775205932434372e-11,0.11224537268729702,0.9,0.0,0.0,0.0,0.0,0.09999999387791077,1.5680591410251342e-09,1.5542319091007864e-09,1.0832652910280395e-09,1.0834188928170477e-09,9.34944648380592e-10,9.383664234167974e-10,9.382317005705996e-10,9.382344522198156e-10,8.366492926477465e-10,8.366821228531801e-10,7.574560667057386e-10,7.575779191330261e-10,6.993479969573431e-12,6.210725340757326e-12,2.686973648800457e-12,5.726777276835528e-13,4.628537599587989e-13,3.397388661451787e-14,5.932776173486636e-13,3.7171466591722816e-13,4.5928660483711617e-14,8.739886269172177e-14,4.483677732317929e-14,4.859614218376261e-17,2.856550266776947e-17,3.24283965062438e-17,2.4126155146067962e-17,3.2425493307829974e-17,1.4926126409036853e-21,2.1253580350717027e-18,1.2360052396745941e-14,3.089629746998988e-18,6.490135132599886e-18,2.0469155291712594e-14,6.339639098720089e-22
2.5825015705425628e-11,0.11224537277935169,0.9,0.0,0.0,0.0,0.0,0.09999999305810667,1.7780558399142406e-09,1.761434352185098e-09,1.2283112517728878e-09,1.2285087108833497e-09,1.059663399821646e-09,1.0640285814772492e-09,1.063860085797889e-09,1.0638627809571765e-09,9.486843316775323e-10,9.48724668177731e-10,8.588771537664846e-10,8.590338252589397e-10,7.926397285893593e-12,7.8942054087693e-12,3.4232844027949945e-12,7.280517392146371e-13,6.03589016156551e-13,4.91108184943494e-14,7.626965609842543e-13,4.778190226523165e-13,5.905191989543485e-14,1.0643296632616781e-13,6.268446072099468e-14,5.510695386929235e-17,3.595468658387803e-17,3.677292897612608e-17,2.735856569777058e-17,3.6769825877541226e-17,1.9192995843696613e-21,2.125853153692803e-18,1.4016356272268233e-14,4.547889139983112e-18,7.359422051154329e-18,2.6318860482962105e-14,8.152202814006111e-22
2.8874825478416883e-11,0.11224537287141113,0.9,0.0,0.0,0.0,0.0,0.0999999922383026,1.9880570600917827e-09,1.968440848933358e-09,1.3733540863576744e-09,1.3736008948312395e-09,1.1842774833301294e-09,1.189692216536462e-09,1.1894863601338907e-09,1.189488770637555e-09,1.0607193696314901e-09,1.060767947177008e-09,9.602960550127067e-10,9.604919155932661e-10,8.858432233830251e-12,9.756787668007038e-12,4.240761503201693e-12,9.000049913782606e-13,7.649961249724131e-13,6.806781567860135e-14,9.533442923182052e-13,5.971860006912821e-13,7.382231381205887e-14,1.2626306873950362e-13,8.412313712127515e-14,6.161790561702341e-17,4.475745309394068e-17,4.1117532211241444e-17,3.0591045780603563e-17,4.111420943099767e-17,2.399563348385848e-21,2.1264210113416858e-18,1.5673038843481732e-14,6.420267506531611e-18,8.228723144601781e-18,3.290290145026242e-14,1.019239455344512e-21
3.4974445024399395e-11,0.11224537305554462,0.9,0.0,0.0,0.0,0.0,0.09999999059869444,2.4080730639760714e-09,2.3818912415044634e-09,1.6634303773159945e-09,1.663792350074005e-09,1.4332015305658446e-09,1.4410239173045955e-09,1.4407326526224397e-09,1.4407337329754718e-09,1.2847894423119217e-09,1.2848567064779453e-09,1.1631273002495729e-09,1.1634146487414683e-09,1.071996867611216e-11,1.3993972670553544e-11,6.110131703520253e-12,1.2913469263869064e-12,1.1518050058001742e-12,1.1895357026472427e-13,1.3982984834229479e-12,8.75658700033044e-13,1.0830458283800349e-13,1.677007382981328e-13,1.382911317612779e-13,7.4640229288699e-17,6.73748020368857e-17,4.980695066881104e-17,3.705621453503806e-17,4.980312947721615e-17,3.520823858925803e-21,2.1277819086961983e-18,1.8987770285210058e-14,1.163763633546843e-17,9.967367794476155e-18,4.8274038494239385e-14,1.4955676891333828e-21
4.107406457038191e-11,0.11224537323969791,0.9,0.0,0.0,0.0,0.0,0.0999999889590863,2.828107152004236e-09,2.794631245623786e-09,1.953494164441966e-09,1.953993238576045e-09,1.6817358309075899e-09,1.692361525027458e-09,1.691970683570186e-09,1.6919693395305757e-09,1.5088595106890404e-09,1.508948401325863e-09,1.3659498027930826e-09,1.3663461182886936e-09,1.2578306163984669e-11,1.887403046204899e-11,8.27757527898857e-12,1.7423053907868836e-12,1.6268325886093354e-12,1.8951731693647565e-13,1.928086929861556e-12,1.207038637074814e-12,1.493756224158781e-13,2.10812768099089e-13,2.081029554739353e-13,8.766311317779631e-17,9.799134687132115e-17,5.849665128089847e-17,4.352166140010849e-17,5.849225342240582e-17,4.856399197920489e-21,2.1294532279165753e-18,2.2304720939422417e-14,1.9216051160926708e-17,1.1706068962576164e-17,6.658266163915149e-14,2.062951557794459e-21
4.717368411636442e-11,0.11224537342387121,0.9,0.0,0.0,0.0,0.0,0.09999998731947816,3.2481593235017074e-09,3.2067054788291053e-09,2.2435454482751328e-09,2.244203541338343e-09,1.929898300501543e-09,1.943705039011037e-09,1.9432005056980384e-09,1.9431955906002962e-09,1.7329295747628475e-09,1.733043032309875e-09,1.5687635630203706e-09,1.5692863239489015e-09,1.4433645618240698e-11,2.435225996425627e-11,1.0726600555639824e-11,2.2487982366618056e-12,2.1931204620236834e-12,2.8243563516806154e-13,2.5426594587630933e-12,1.5912379784328937e-12,1.9703558711969426e-13,2.5506222568817317e-13,2.9401355888186425e-13,1.0068655726365674e-16,1.3822165156299097e-16,6.718663347869788e-17,4.9987386366854005e-17,6.718158124291438e-17,6.4062943816461666e-21,2.13144567301633e-18,2.5624384567202204e-14,2.964939031867764e-17,1.3444826535068548e-17,8.782886577849386e-14,2.7213939979002614e-21
5.327330366234693e-11,0.11224537360806497,0.9,0.0,0.0,0.0,0.0,0.09999998567987005,3.6682295777948466e-09,3.618155472577139e-09,2.5335842293543966e-09,2.534423240227549e-09,2.1777058543203906e-09,2.1950544585617234e-09,2.194422150399065e-09,2.194412486481594e-09,1.956999634533342e-09,1.957140600034183e-09,1.771568581308107e-09,1.7722352654373802e-09,1.6286174061905306e-11,3.038705273982924e-11,1.3441623076649699e-11,2.807019508404467e-12,2.853402939833028e-12,4.002020028747202e-13,3.2419686135979395e-12,2.0281743815813797e-12,2.5128463177753763e-13,3.0006497593072206e-13,3.963482688894019e-13,1.1371056152456373e-16,1.8970553832316358e-16,7.587689671874707e-17,5.645338942572247e-17,7.587111291378394e-17,8.170514434648838e-21,2.133768865719094e-18,2.8947270065141406e-14,4.344668838269626e-17,1.518364040330651e-17,1.1201274573605703e-13,3.47089794386438e-21
5.937292320832944e-11,0.11224537379227935,0.9,0.0,0.0,0.0,0.0,0.09999998404026195,4.088317914210886e-09,4.029020053440725e-09,2.823610508218061e-09,2.8246523178835837e-09,2.425174513392191e-09,2.446409782986295e-09,2.445635639565795e-09,2.4456200274709904e-09,2.1810696900005247e-09,2.1812411051155733e-09,1.9743648580325285e-09,1.975192942469863e-09,1.813606633893176e-11,3.693951098243556e-11,1.6407869692986015e-11,3.413405951618254e-12,3.6101960834090235e-12,5.451490603838177e-13,4.02596933270806e-12,2.517770316903157e-12,3.121229114575995e-13,3.4551020105119906e-13,5.153702141563082e-13,1.2673512594154733e-16,2.540996817810412e-16,8.456744048219218e-17,6.291967056876094e-17,8.456084841336889e-17,1.0149064389268855e-20,2.1364316618654975e-18,3.227389895090183e-14,6.11296219669753e-17,1.692251046327701e-17,1.3913439627734852e-13,4.311466328286792e-21
6.547254275431196e-11,0.1122453739765147,0.9,0.0,0.0,0.0,0.0,0.09999998240065386,4.508424332076771e-09,4.43933545806757e-09,3.113624285404649e-09,3.1148907576916415e-09,2.6723194360174353e-09,2.697771011591439e-09,2.6968409802301566e-09,2.696818213865162e-09,2.405139741164393e-09,2.4053445481832575e-09,2.1771523935700116e-09,2.1781593547624304e-09,1.998348562673282e-11,4.3973332324578146e-11,1.9611350753800288e-11,4.0646269374513555e-12,4.465774594772428e-12,7.194553067930546e-13,4.894618847906698e-12,3.05995285884962e-12,3.795505811154379e-13,3.9119528538571085e-13,6.512507302605663e-13,1.3976025048896947e-16,3.33077231245901e-16,9.325826426894198e-17,6.938622978414778e-17,9.325078771195055e-17,1.2341949274219054e-20,2.139442062448656e-18,3.5604805354040585e-14,8.323250099383068e-17,1.8661436615430728e-17,1.6919391196096642e-13,5.2431020773683885e-21
7.157216230029448e-11,0.11224537416077116,0.9,0.0,0.0,0.0,0.0,0.09999998076104578,4.928548830718493e-09,4.849135314470307e-09,3.4036255614533607e-09,3.405138543790013e-09,2.9191549080739872e-09,2.949138143683503e-09,2.948038161400128e-09,2.9480070459612707e-09,2.62920978802495e-09,2.629450929879164e-09,2.3799311882973862e-09,2.381134502031443e-09,2.1828583364533585e-11,5.14548285780417e-11,2.3038869180939105e-11,4.757586250184949e-12,5.422152916098431e-12,9.251439252037486e-13,5.847876700869106e-12,3.65465371671962e-12,4.535677953955986e-13,4.370467450903451e-13,8.040516037562202e-13,1.5278593515755934e-16,4.2832800128067665e-16,1.019493676102154e-16,7.585306706962119e-17,1.0194093079965117e-16,1.4749174108004834e-20,2.142807165929376e-18,3.894053638916893e-14,1.1030264289957495e-16,2.0400418764734693e-17,2.0219138704989845e-13,6.2658081081083165e-21
