Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313)
1.9915102604742362e-07,0.1122568271373346,0.9,0.0,0.0,0.0,0.0,0.0999450516896098,2.032211963380863e-05,2.4410363992428876e-06,5.4073898528516265e-06,9.144133393470597e-06,8.618538792674842e-07,8.87932315040076e-06,3.301621506540953e-06,4.65512603550264e-06,7.313959187754563e-06,1.1220938267449888e-05,3.554393589480807e-06,8.31273235930203e-06,1.0990579763829096e-08,8.144396087458101e-08,2.5816406538074558e-08,4.463550671701546e-09,1.8090789233957818e-05,6.061902065060646e-06,2.5127176481305916e-05,8.360236877123666e-06,3.826397630859449e-06,6.078399056454466e-10,5.100518320506388e-06,6.296637828413795e-13,2.001250708928227e-08,2.736312587170461e-13,2.6467323645300343e-13,3.067718097938382e-13,1.2438127989754453e-13,6.361978481931885e-14,9.695859512680973e-07,1.4106658451183525e-06,5.478589819212777e-14,1.5750512393426947e-06,4.879134467667423e-14,9.393469000407678e-14,9.224516077904184e-07,7.879754224417543e-14
2.0253608096824459e-07,0.11225707008073058,0.9,0.0,0.0,0.0,0.0,0.09994408630507476,2.0741814417645458e-05,2.442002909386303e-06,5.461925072209268e-06,9.27712738229026e-06,8.618588115322265e-07,9.018484242055822e-06,3.3109375670752957e-06,4.693042736005906e-06,7.4382945704507105e-06,1.1485134480859543e-05,3.581618100663147e-06,8.45647860677426e-06,1.0994931406339673e-08,8.147628610335652e-08,2.5816556189659855e-08,4.463588732011479e-09,1.8448379024720894e-05,6.177485272990268e-06,2.5829000490008814e-05,8.533757887219821e-06,3.956590634090889e-06,6.095571796733676e-10,5.225139849945279e-06,6.426600748652489e-13,2.0408712982041676e-08,2.7760772093904863e-13,2.6924686184620394e-13,3.115760039310042e-13,1.2861182681495792e-13,6.487651188856023e-14,1.0015135297115173e-06,1.4662728266355393e-06,5.558271470094401e-14,1.6268116069941662e-06,5.0394162120962166e-14,9.555903687368853e-14,9.550778554947899e-07,8.158357315917777e-14
2.0592113588906555e-07,0.11225731405710007,0.9,0.0,0.0,0.0,0.0,0.09994311984408602,2.116300495946878e-05,2.4428834393071935e-06,5.515928328880621e-06,9.409375071096154e-06,8.618619577179618e-07,9.156922462001802e-06,3.319757696800181e-06,4.730103333923255e-06,7.56263315823908e-06,1.1751718667009976e-05,3.608198552222546e-06,8.599840482786814e-06,1.099889592937857e-08,8.150573580576115e-08,2.581665206216373e-08,4.4636177285155975e-09,1.8805280755960988e-05,6.293068873525103e-06,2.6537244773417254e-05,8.707343812721956e-06,4.08880295013994e-06,6.111831778453564e-10,5.350103107431156e-06,6.557023900418913e-13,2.0804149024516254e-08,2.8156175151073383e-13,2.7380813565342324e-13,3.1635510416486365e-13,1.3290790945887385e-13,6.613078840277052e-14,1.0337550521827151e-06,1.5229670638383775e-06,5.6375059856190665e-14,1.6793195075280207e-06,5.202009686091548e-14,9.717904031407905e-14,9.882626919522624e-07,8.441725107171744e-14
2.093061908098865e-07,0.11225755905427245,0.9,0.0,0.0,0.0,0.0,0.09994215230883273,2.1585657419056904e-05,2.443685518099115e-06,5.569419494231987e-06,9.540880592305636e-06,8.618635781089777e-07,9.294635857483423e-06,3.328107462628175e-06,4.766326447318598e-06,7.686975109059876e-06,1.2020682980195033e-05,3.6341501609061104e-06,8.742810171198755e-06,1.1002507232143477e-08,8.153256178441935e-08,2.5816701992608426e-08,4.463639013582474e-09,1.9161472002201313e-05,6.408652641381382e-06,2.7251833203400037e-05,8.880988801037226e-06,4.223024047502628e-06,6.127226076595674e-10,5.4753898802851315e-06,6.687896775578504e-13,2.1198790185009267e-08,2.854934746749268e-13,2.7835680922027594e-13,3.211090436749288e-13,1.3726918293226104e-13,6.738253551805089e-14,1.066300814950256e-06,1.5807464236128473e-06,5.716295841684751e-14,1.7325708738931353e-06,5.3669022000692575e-14,9.87946120022241e-14,1.022004606748805e-06,8.7298445110645e-14
2.1269124573070747e-07,0.1122578050604562,0.9,0.0,0.0,0.0,0.0,0.0999411837015681,2.2009738692636755e-05,2.444416016338447e-06,5.622417742719021e-06,9.671648061828801e-06,8.61863895219391e-07,9.431622967397555e-06,3.336011182170135e-06,4.801730317363408e-06,7.811320581289808e-06,1.2292019502661905e-05,3.6594877839174554e-06,8.885380366688034e-06,1.1005796248860438e-08,8.155699381853997e-08,2.581671268077726e-08,4.463653743183172e-09,1.9516931884733853e-05,6.524236383730738e-06,2.79726916187696e-05,9.054687511027523e-06,4.359243369869195e-06,6.141799465837616e-10,5.600982895999304e-06,6.819209094675928e-13,2.1592613159437593e-08,2.894030141935085e-13,2.828926501696748e-13,3.258377726352632e-13,1.4169530154190819e-13,6.863167984449201e-14,1.0991412781027955e-06,1.6396087069410561e-06,5.794643504302877e-14,1.7865616633423325e-06,5.5340811400717365e-14,1.0040566938739652e-13,1.0563020600757716e-06,9.022702189564495e-14
2.1607630065152844e-07,0.11225805206422115,0.9,0.0,0.0,0.0,0.0,0.09994021402460494,2.243521639795183e-05,2.4450812036754272e-06,5.674941572235215e-06,9.801681578198513e-06,8.618630992729024e-07,9.567882798889657e-06,3.3434919783282716e-06,4.836332814773576e-06,7.935669733659735e-06,1.2565720251007604e-05,3.684225927412217e-06,9.02754424922698e-06,1.1008791208169637e-08,8.157924158999604e-08,2.5816689854206683e-08,4.4636629053824795e-09,1.987164097179164e-05,6.639819935492313e-06,2.8699747756770935e-05,9.228435068281713e-06,4.4974503431055815e-06,6.155594520989229e-10,5.726865776173086e-06,6.950950802276102e-13,2.1985596259766237e-08,2.932904932976954e-13,2.874154415900005e-13,3.3054125740226597e-13,1.4618591902600832e-13,6.987815307793932e-14,1.1322670662601705e-06,1.6995516534562495e-06,5.872551429072853e-14,1.8412878573044935e-06,5.703533967456742e-14,1.0201213540273578e-13,1.091153484666544e-06,9.320284570305909e-14
2.194613555723494e-07,0.112258300054482,0.9,0.0,0.0,0.0,0.0,0.09993924328031155,2.2862058859586234e-05,2.445686801389275e-06,5.727008823992589e-06,9.93098522184481e-06,8.618613528881362e-07,9.703414804765757e-06,3.3505718321431473e-06,4.8701514461908355e-06,8.060022725175136e-06,1.2841777182180643e-05,3.708378754792829e-06,9.169295459691967e-06,1.101151786973109e-08,8.159949644097382e-08,2.5816638409261176e-08,4.463667344688988e-09,2.022558118562148e-05,6.755403155307376e-06,2.9432931187678976e-05,9.402227024299065e-06,4.637634381900404e-06,6.168651714309538e-10,5.853022992474694e-06,7.083112062399913e-13,2.2377719310158104e-08,2.971560346652224e-13,2.91924981257485e-13,3.3521947973378835e-13,1.5074068877010245e-13,7.112189167305983e-14,1.1656689689752003e-06,1.760572945704615e-06,5.950022060744568e-14,1.8967454612532711e-06,5.875248218487348e-14,1.0361393818966391e-13,1.1265572876361274e-06,9.622577862300338e-14
2.2284641049317036e-07,0.11225854902048228,0.9,0.0,0.0,0.0,0.0,0.09993827147110777,2.3290235094542618e-05,2.4462380303469537e-06,5.778636701938691e-06,1.0059563054492865e-05,8.618587950837553e-07,9.838218861697132e-06,3.3572716338798287e-06,4.903203360506341e-06,8.184379715039342e-06,1.3120182199113206e-05,3.7319600948073036e-06,9.310628076568956e-06,1.1013999740068998e-08,8.161793297789427e-08,2.5816562531723525e-08,4.463667782899347e-09,2.057873571593193e-05,6.870985922098359e-06,3.0172173252322135e-05,9.57605931924245e-06,4.7797848960891255e-06,6.181009509662974e-10,5.979439824561684e-06,7.215683254075462e-13,2.2768963550259418e-08,3.009997604322887e-13,2.9642108089171435e-13,3.398724360379904e-13,1.5535926401239563e-13,7.236283655926207e-14,1.1993379408534442e-06,1.8226702131340277e-06,6.027057832865595e-14,1.9529305045731157e-06,6.049211503813992e-14,1.0521101083462806e-13,1.1625118522280265e-06,9.92956807087338e-14
2.2961652033481231e-07,0.11225904983823706,0.9,0.0,0.0,0.0,0.0,0.0999363246678853,2.4150468330376457e-05,2.447196012658457e-06,5.880640078017061e-06,1.0314557437503702e-05,8.618517021101887e-07,1.0105644631210423e-05,3.369609478042089e-06,4.967073882004453e-06,8.433106327181592e-06,1.3684003862488823e-05,3.777462001246708e-06,9.592015901699725e-06,1.1018312990296488e-08,8.16499741926425e-08,2.581635123572757e-08,4.4636590275026105e-09,2.128262635720533e-05,7.102149697535219e-06,3.1668567149658355e-05,9.923830436291616e-06,5.069943000748326e-06,6.203771252934168e-10,6.232997259940572e-06,7.482017996960194e-13,2.3548747116094134e-08,3.086222507731653e-13,3.053722725276367e-13,3.4910260515931716e-13,1.6478644434985129e-13,7.483612955371594e-14,1.267441734149557e-06,1.9500829474145352e-06,6.179834475009019e-14,2.067467145596164e-06,6.403835989881817e-14,1.0839072130225223e-13,1.2360666895499197e-06,1.0557582323313723e-13
2.3570961919229006e-07,0.11225950380957242,0.9,0.0,0.0,0.0,0.0,0.09993456892819964,2.4928942607332804e-05,2.4479158510818013e-06,5.97110066061498e-06,1.0541610457164222e-05,8.618435655773655e-07,1.034384495270968e-05,3.3796027022501132e-06,5.022100111856774e-06,8.65697555108101e-06,1.4199391656948314e-05,3.8165913838451955e-06,9.843782145649377e-06,1.1021554015006282e-08,8.167405065736986e-08,2.5816108287773904e-08,4.4636427683460865e-09,2.1913295472239942e-05,7.310194651523287e-06,3.3035387591952346e-05,1.0236928492041275e-05,5.337704506857151e-06,6.222212766162307e-10,6.461954325748158e-06,7.723028961626762e-13,2.4247384516478146e-08,3.154090959081088e-13,3.1338075243329975e-13,3.5732358628128703e-13,1.7348564643451982e-13,7.705202778847634e-14,1.3295611507635462e-06,2.068409501749863e-06,6.315870407754187e-14,2.172998616668721e-06,6.730566944580702e-14,1.1123570497679682e-13,1.3041329966143612e-06,1.1138714526221562e-13
2.418027180497678e-07,0.11225996078856017,0.9,0.0,0.0,0.0,0.0,0.09993280977783346,2.571128663803994e-05,2.4485220991015124e-06,6.060378057239738e-06,1.0766374118413866e-05,8.618341974162865e-07,1.0579702030596367e-05,3.3886446146494535e-06,5.0748931820396584e-06,8.88086020705291e-06,1.4722259380394833e-05,3.854069732761294e-06,1.0094117811955551e-05,1.10242836075432e-08,8.169432818438765e-08,2.5815828252422468e-08,4.463620794970987e-09,2.254120749698107e-05,7.518236911903966e-06,3.442084509863799e-05,1.0550108577610464e-05,5.611673077380201e-06,6.238903875952647e-10,6.691556488091397e-06,7.965227848082506e-13,2.494293859861168e-08,3.221271308075498e-13,3.21343324329602e-13,3.6546324494143336e-13,1.8238619842799534e-13,7.925813143827338e-14,1.3924127033222228e-06,2.190183292495426e-06,6.450534703603392e-14,2.280826318623446e-06,7.064395449930807e-14,1.140645230073262e-13,1.3739577030195411e-06,1.1734839208978427e-13
2.4789581690724556e-07,0.11226042072268508,0.9,0.0,0.0,0.0,0.0,0.099931047232334,2.6497342956257188e-05,2.449032067440759e-06,6.1485519528631665e-06,1.098887138536858e-05,8.61823907304102e-07,1.081322787013361e-05,3.3968237000652633e-06,5.125540979702697e-06,9.10476122156688e-06,1.5252558483651687e-05,3.889966596354326e-06,1.0343001487208445e-05,1.1026579708238257e-08,8.171138571281432e-08,2.5815520453927064e-08,4.463594711400981e-09,2.3166300766337354e-05,7.726276203248348e-06,3.58245959693869e-05,1.0863357219862383e-05,5.891787500025972e-06,6.254007500457426e-10,6.921742226315207e-06,8.208565758144875e-13,2.5635340567808004e-08,3.2877704595471265e-13,3.292593082582171e-13,3.7352199984784895e-13,1.9148609627999632e-13,8.145422395038036e-14,1.4559495397843715e-06,2.3153890154164712e-06,6.583841121304965e-14,2.3909279412029244e-06,7.405251887343385e-14,1.1687693342100892e-13,1.4455307165127093e-06,1.234586909906574e-13
2.539889157647233e-07,0.11226088356175667,0.9,0.0,0.0,0.0,0.0,0.09992928130755371,2.728696029940333e-05,2.449460431859153e-06,6.235696736389698e-06,1.1209125004691115e-05,8.618129279134342e-07,1.1044437438793584e-05,3.4042204655734646e-06,5.1741281186311216e-06,9.328679517942492e-06,1.579024019481544e-05,3.924348592845506e-06,1.0590414832356046e-05,1.1028508393558024e-08,8.172571405818441e-08,2.581519189798221e-08,4.4635657212498985e-09,2.3788521762210328e-05,7.934312316342681e-06,3.724631095452934e-05,1.1176662992311688e-05,6.177986915952006e-06,6.267671868348624e-10,7.152455752140046e-06,8.452995719683457e-13,2.6324530725729155e-08,3.3535952532197437e-13,3.371281222152022e-13,3.8150037204023337e-13,2.0078334754546264e-13,8.364011745924089e-14,1.520126477038239e-06,2.444011050642642e-06,6.715803289320006e-14,2.5032814140557296e-06,7.753067385324722e-14,1.1967272898565439e-13,1.5188418057825626e-06,1.297171573961377e-13
2.6008201462220106e-07,0.1122613492580037,0.9,0.0,0.0,0.0,0.0,0.09992751201960923,2.8079993376849224e-05,2.44981963580657e-06,6.3218817938071325e-06,1.1427157504394212e-05,8.618014342164113e-07,1.1273348370506516e-05,3.410908120173873e-06,5.220736047394891e-06,9.552616015318712e-06,1.6335255579929076e-05,3.957279533878699e-06,1.083634229630168e-05,1.103012568910717e-08,8.173772937878757e-08,2.5814847852953285e-08,4.463534728131975e-09,2.4407824225155092e-05,8.142345091603484e-06,3.8685674448952226e-05,1.1490016202404871e-05,6.470210893612058e-06,6.28003177025935e-10,7.383646490496507e-06,8.698472614668857e-13,2.7010457478132247e-08,3.4187524633330816e-13,3.449492730237228e-13,3.893989746595658e-13,2.10275973786061e-13,8.58156496559411e-14,1.5848999730038342e-06,2.5760335049904792e-06,6.84643470511356e-14,2.617864904098281e-06,8.107773811311481e-14,1.224517339732394e-13,1.5938806210177545e-06,1.3612289665287927e-13
2.661751134796788e-07,0.11226181776571839,0.9,0.0,0.0,0.0,0.0,0.0999257393848444,2.8876302646012075e-05,2.4501202315426947e-06,6.407171787539731e-06,1.1642991193481416e-05,8.617895580732155e-07,1.1499980689982043e-05,3.416953202608553e-06,5.265443154972494e-06,9.776571627698403e-06,1.688755559707737e-05,3.988820542804258e-06,1.1080770854451037e-05,1.103147910578156e-08,8.174778458407113e-08,2.581449228912308e-08,4.463502411559071e-09,2.5024168367234562e-05,8.350374406543913e-06,4.01423837425825e-05,1.1803408626590496e-05,6.768399495024383e-06,6.291209714556e-10,7.61526860529365e-06,8.944953109590969e-13,2.7693076455757125e-08,3.483248797905459e-13,3.5272234800703153e-13,3.972185034065791e-13,2.1996201272594825e-13,8.798068097104199e-14,1.6502280953336228e-06,2.711440249655739e-06,6.975748734934558e-14,2.7346568128925994e-06,8.469303763771394e-14,1.2521380120538868e-13,1.670636712525258e-06,1.426750056160322e-13
2.7226821233715656e-07,0.11226228904121954,0.9,0.0,0.0,0.0,0.0,0.09992396341979741,2.9675754095897274e-05,2.450371169293144e-06,6.491626922760755e-06,1.1856648162248857e-05,8.617773990768639e-07,1.1724356555607674e-05,3.422416161303616e-06,5.308324873873916e-06,1.000054726306259e-05,1.744709114468378e-05,4.019030168016021e-06,1.1323689769813344e-05,1.1032608941287496e-08,8.175617900513245e-08,2.5814128205231927e-08,4.463469283271259e-09,2.563752017296407e-05,8.558400166456619e-06,4.161614832163739e-05,1.2116833285746994e-05,7.0724933351155985e-06,6.301316995503225e-10,7.847280565835819e-06,9.192395588258115e-13,2.8372349733650347e-08,3.547090899446011e-13,3.604470073687761e-13,4.0495972766225714e-13,2.2983952017709944e-13,9.013509216496699e-14,1.716070487373349e-06,2.850214953848187e-06,7.103758613990784e-14,2.853635774043616e-06,8.837590563852777e-14,1.279588093539881e-13,1.7490995476094996e-06,1.4937257409064353e-13
2.783613111946343e-07,0.11226276304266496,0.9,0.0,0.0,0.0,0.0,0.0999221841411717,3.047821903809124e-05,2.4505800400299798e-06,6.5753032007733675e-06,1.206815028311877e-05,8.617650323592102e-07,1.1946500020434709e-05,3.4273518877901035e-06,5.34945378068524e-06,1.0224543822553042e-05,1.8013813104408187e-05,4.047964491415184e-06,1.156509037560952e-05,1.1033549373258955e-08,8.17631665142585e-08,2.5813757863510455e-08,4.463435727847249e-09,2.6247850781247266e-05,8.766422297707246e-06,4.3106689217947495e-05,1.2430284256627395e-05,7.38243363440158e-06,6.310454675478587e-10,8.079644752025551e-06,9.44076008691626e-13,2.9048245140944216e-08,3.6102853453754194e-13,3.6812297726409956e-13,4.1262348222285765e-13,2.3990657175160335e-13,9.227878216206586e-14,1.782388331804893e-06,2.992341114669842e-06,7.230477446959956e-14,2.9747806506200978e-06,9.212568247333292e-14,1.3068666048453795e-13,1.8292585258057456e-06,1.56214686134959e-13
2.8445441005211205e-07,0.11226323972994944,0.9,0.0,0.0,0.0,0.0,0.0999204015658098,3.1283573904897575e-05,2.4507532810873542e-06,6.658252660138203e-06,1.2277519211806222e-05,8.61752514448751e-07,1.216643680987141e-05,3.4318102071973284e-06,5.38889969404463e-06,1.04485621997184e-05,1.858767237938491e-05,4.075677232299321e-06,1.1804965877167304e-05,1.103432938547641e-08,8.176896240155585e-08,2.5813382966044667e-08,4.4634020332248995e-09,2.6855135935719325e-05,8.974440742701647e-06,4.4613738400869754e-05,1.2743756512167465e-05,7.698162265616803e-06,6.318714487760269e-10,8.312327094384052e-06,9.690008231501417e-13,2.9720735647095992e-08,3.6728386474506657e-13,3.7575004349464193e-13,4.2021065960060115e-13,2.501612643795679e-13,9.441166604614147e-14,1.8491443126113778e-06,3.137802083781709e-06,7.355918208684455e-14,3.0980705326040453e-06,9.594171557062276e-14,1.3339727781740618e-13,1.911102992655301e-06,1.632004212401068e-13
2.905475089095898e-07,0.1122637190645836,0.9,0.0,0.0,0.0,0.0,0.09991861571067015,3.209170005442181e-05,2.4508963510810806e-06,6.740523606022362e-06,1.2484776388702963e-05,8.617398878165208e-07,1.2384194115078616e-05,3.435836328674007e-06,5.426729770038394e-06,1.067260327982036e-05,1.9168619928337593e-05,4.102219846882421e-06,1.2043311171424043e-05,1.1034973554966826e-08,8.177374922491714e-08,2.5813004791661344e-08,4.463368414264987e-09,2.7459355494544235e-05,9.182455455980315e-06,4.613703820787923e-05,1.305724578563452e-05,8.019621794747133e-06,6.326179666254387e-10,8.545296745882792e-06,9.94010317712965e-13,3.038979881456541e-08,3.734757252873851e-13,3.8332804574948414e-13,4.277222028936765e-13,2.606017176378106e-13,9.653367339303828e-14,1.916302575836231e-06,3.286581091251954e-06,7.480093744990344e-14,3.2234847343710945e-06,9.982335934826254e-14,1.360906036884487e-13,1.9946222521625034e-06,1.703288553927494e-13
2.9664060776706755e-07,0.1122642010095953,0.9,0.0,0.0,0.0,0.0,0.09991682659280618,3.290248358239705e-05,2.4510138789285637e-06,6.82216082826421e-06,1.2689943040424157e-05,8.617271844088831e-07,1.2599800401110715e-05,3.4394712586752826e-06,5.4630085950255795e-06,1.0896667939196454e-05,1.9756606796016142e-05,4.127641623645412e-06,1.228012268249314e-05,1.1035502722860914e-08,8.177768179382938e-08,2.5812624302300044e-08,4.463335031123214e-09,2.806049299260396e-05,9.390466401183091e-06,4.767634081055555e-05,1.3370748454890635e-05,8.346755516888549e-06,6.332925706605085e-10,8.778525782813853e-06,1.0191009549709883e-12,3.1055416309963365e-08,3.7960475451941496e-13,3.908568723620141e-13,4.35159099156045e-13,2.712260749141038e-13,9.864474675860289e-14,1.9838286894987963e-06,3.438661266904512e-06,7.603016773629152e-14,3.351002792202357e-06,1.0376997513477804e-13,1.3876659769081334e-13,2.079805578057658e-06,1.7759906203851822e-13
3.027337066245453e-07,0.11226468552943288,0.9,0.0,0.0,0.0,0.0,0.09991503422934768,3.3715815140593084e-05,2.451109790219246e-06,6.9032058085507376e-06,1.2893040181495469e-05,8.617144282911857e-07,1.2813285229043173e-05,3.4427521795909e-06,5.497798275895079e-06,1.1120757044676645e-05,2.035158414028516e-05,4.151989774670314e-06,1.2515398212071939e-05,1.1035934564025901e-08,8.178089139574573e-08,2.5812242222597665e-08,4.463302003085478e-09,2.8658535251026412e-05,9.5984735487777e-06,4.923140771354557e-05,1.3684261444245835e-05,8.67950748726821e-06,6.339021062839647e-10,9.011988932499964e-06,1.0442693389478496e-12,3.1717573468097564e-08,3.8567158435230677e-13,3.983364555547065e-13,4.425223732296e-13,2.8203250441887294e-13,1.0074484020543749e-13,2.0516896029279377e-06,3.594025659400921e-06,7.724699885286071e-14,3.4806044618273663e-06,1.0778093109819247e-13,1.4142523498429737e-13,2.1666422239620864e-06,1.8501011295395886e-13
