Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367)
1.4385156903339375e-06,0.1123792101028389,0.9,0.0,0.0,0.0,0.0,0.09954548638416588,0.00018495303049781344,2.448962143677623e-06,1.6269264001033826e-05,2.9780439759070538e-05,8.593485538382069e-07,3.323426334811728e-05,3.4647795797339333e-06,6.28447957140738e-06,5.355079862394157e-05,0.00020782694240788725,4.6934833389212495e-06,3.697227574098766e-05,1.1026267488661951e-08,8.170928431550633e-08,2.57413738994503e-08,4.4617192999183394e-09,8.312225596901697e-05,4.829860624069504e-05,0.0004985280668894308,7.178947887792921e-05,0.000128330521124487,6.398265595688403e-10,5.285742540964292e-05,5.701488446831374e-12,9.166344407339106e-08,8.866277960833472e-13,1.1711957774139563e-12,1.1423750986034467e-12,4.150323823065832e-12,2.9089966294589226e-13,1.0025777565468372e-05,6.880762275159798e-05,1.7842731986789458e-13,4.744706919378303e-05,1.4623273128247665e-12,4.177920798125988e-13,3.7766993302255576e-05,3.2097311795104218e-12,1.2284201642932798e-15,9.770843081809719e-06,2.6018255915705455e-16,3.4449941151044535e-06,1.4180052458078308e-16,4.940330694009964e-17,1.2670915930279888e-17,1.2857506563721262e-15,9.349490736161044e-16,2.1051284145327205e-06,7.314369334315721e-17,5.280939579372608e-16,5.312133104127522e-17,3.838784054039681e-16,6.708322042746357e-13,2.7767780895067885e-17,5.60223867418402e-08,3.2975561785745147e-16,3.7524223911872094e-06,8.646737925958668e-13,1.8755823773459733e-17,1.354338417490963e-16,6.036943836555892e-13,9.108996922441959e-11,2.7384826057793603e-13,1.7205679485284597e-13,7.225566528787585e-16,3.7763117761815553e-13,2.01171496959257e-17,3.703515072177548e-17,3.9042389601794223e-13,4.108619486065024e-17,2.9675313977733436e-16,1.6102491975753778e-13,2.277547864869608e-07,8.619246509242076e-14
1.470540573256187e-06,0.11238280842651935,0.9,0.0,0.0,0.0,0.0,0.09953453176094632,0.00018897156699195007,2.4488796615498347e-06,1.636980652693016e-05,2.9934660583186108e-05,8.592784197210363e-07,3.348218466194452e-05,3.4645173041354343e-06,6.283941106357386e-06,5.476047306330091e-05,0.00021434651386762792,4.693115198172777e-06,3.729888986604168e-05,1.1025896193271454e-08,8.170653253425326e-08,2.5739273103818354e-08,4.461662793989388e-09,8.346759881582218e-05,4.938758240368087e-05,0.0005138627469037944,7.341989181154423e-05,0.00013267028861977957,6.398330226434988e-10,5.409230236022604e-05,5.824539039726494e-12,9.203171331513677e-08,8.910926743151188e-13,1.1813743035185061e-12,1.1507335036842486e-12,4.290066246876692e-12,2.920686035913768e-13,1.0094639871713544e-05,7.120675540204789e-05,1.7935142060190878e-13,4.896650160174892e-05,1.508942103916213e-12,4.214829700695888e-13,3.912486699030947e-05,3.3246614167145403e-12,1.256318074145818e-15,1.0321320874965617e-05,2.66259905817581e-16,3.6823327450814756e-06,1.4499739191829029e-16,5.2058507266397424e-17,1.3486472400582373e-17,1.3434787600419139e-15,9.884865033647486e-16,2.247028787995902e-06,7.647639542025756e-17,5.517158744433834e-16,5.619895702789471e-17,4.057949846044622e-16,7.00951569683429e-13,2.9667592732721405e-17,6.140959242624076e-08,3.48033415592108e-16,3.923687772431899e-06,8.84311431180036e-13,1.980803590862184e-17,1.429177452958792e-16,6.174056514170316e-13,9.315882889635664e-11,2.89529506496223e-13,1.8159361923219789e-13,7.655111275082736e-16,4.0008062430333803e-13,2.1449187046062793e-17,3.787625710182535e-17,3.9929082760710545e-13,4.3556399628675185e-17,3.1434391806420883e-16,1.6461385261121956e-13,2.3818323080119885e-07,8.926281646752879e-14
1.5025654561784367e-06,0.11238641387157129,0.9,0.0,0.0,0.0,0.0,0.09952356917998183,0.0001929755114627801,2.448794675178027e-06,1.646314321929717e-05,3.008071876022187e-05,8.592079222232491e-07,3.3716859395726214e-05,3.4642535144755397e-06,6.283391368711028e-06,5.5970246491808946e-05,0.00022089490562271562,4.692738814924099e-06,3.761354160710784e-05,1.102551361923372e-08,8.170369720939307e-08,2.5737161423551476e-08,4.461600349682771e-09,8.37702597751455e-05,5.047643400866304e-05,0.0005292645013429675,7.504985579324396e-05,0.00013703339213936002,6.398385190385626e-10,5.5327066992217364e-05,5.947103940596754e-12,9.235278526147517e-08,8.953131772069753e-13,1.1911708948743868e-12,1.1586341289729148e-12,4.4305226930566855e-12,2.9308787573860655e-13,1.0157310116341896e-05,7.361530661652716e-05,1.802266196587877e-13,5.04914390910183e-05,1.5557130004356614e-12,4.2503868894597464e-13,4.049393188363271e-05,3.440509249189846e-12,1.2842082801568515e-15,1.088589337581739e-05,2.723366681383077e-16,3.9285578821401275e-06,1.4819388624280506e-16,5.478387870744149e-17,1.4330864182545924e-17,1.4023575500572956e-15,1.0436278021360805e-15,2.3939968034520947e-06,7.987694571640313e-17,5.758086178877884e-16,5.937028994223848e-17,4.28367337384201e-16,7.316712697765629e-13,3.164278676868339e-17,6.716183728009858e-08,3.6682740452338913e-16,4.097067802015919e-06,9.039436623445968e-13,2.0890473074556068e-17,1.506127623872317e-16,6.311131436200522e-13,9.522711888386693e-11,3.0568052906290656e-13,1.9139977508525473e-13,8.098616049484631e-16,4.232596690144211e-13,2.2830683392955788e-17,3.871713187535776e-17,4.0815531759431027e-13,4.610810061217202e-17,3.325056866132661e-16,1.681996718005607e-13,2.488414367758775e-07,9.232043128548203e-14
1.5345903391006863e-06,0.11239002572271806,0.9,0.0,0.0,0.0,0.0,0.09951259984005915,0.00019696509101613764,2.44870711157195e-06,1.654950319061558e-05,3.021903650154197e-05,8.59137059160477e-07,3.3938625269610434e-05,3.463988176657247e-06,6.282832693095125e-06,5.71800686040592e-05,0.00022747006289606898,4.692355765269114e-06,3.79166627369062e-05,1.1025119442539683e-08,8.170077589960123e-08,2.5735038793162662e-08,4.461531819551806e-09,8.403194357267554e-05,5.1565161062507846e-05,0.0005447285702678218,7.667937137782705e-05,0.00014141801567958833,6.398430124973e-10,5.656171896130573e-05,6.0691904036632826e-12,9.262856112254587e-08,8.993019881581278e-13,1.2005994070336717e-12,1.166088794373823e-12,4.57163415976095e-12,2.939635100759922e-13,1.0214013781839359e-05,7.603207648818279e-05,1.8105544666311371e-13,5.202145780161653e-05,1.602626882653727e-12,4.284641154884832e-13,4.1873732313721386e-05,3.557235579295607e-12,1.3120907932422337e-15,1.1464330185329679e-05,2.784128475190581e-16,4.183647320284288e-06,1.5139000743741641e-16,5.757904167285642e-17,1.520413580842507e-17,1.4623811436006401e-15,1.100369973783146e-15,2.5460094729723975e-06,8.3344990698602e-17,6.003700111841709e-16,6.263520745002975e-17,4.515942931768844e-16,7.629882896109369e-13,3.369388109657995e-17,7.329304762528023e-08,3.861368862494869e-16,4.272429521848474e-06,9.235704927403889e-13,2.2003109606666435e-17,1.5851862901591072e-16,6.448168649354105e-13,9.729483989118612e-11,3.223004533274734e-13,2.0147490157946377e-13,8.556129598038297e-16,4.471708621818097e-13,2.426173376152745e-17,3.9557775326265686e-17,4.170173689896208e-13,4.8741621592861015e-17,3.5124048314896725e-16,1.7178245655377158e-13,2.5972920726957326e-07,9.53623598699105e-14
1.5666152220229359e-06,0.11239364329332407,0.9,0.0,0.0,0.0,0.0,0.09950162489098854,0.00020094053900235204,2.448616907227379e-06,1.6629114486549906e-05,3.0350014187235187e-05,8.590658292642134e-07,3.414782226090726e-05,3.463721261803622e-06,6.282266956505013e-06,5.838989064786774e-05,0.0002340700172810479,4.6919673179058645e-06,3.820866943815037e-05,1.1024713376050485e-08,8.169776648564492e-08,2.573290517454901e-08,4.4614570654151356e-09,8.425432516129344e-05,5.265376358643272e-05,0.0005602503469699589,7.830843915140561e-05,0.00014582239922893267,6.398464727496386e-10,5.779625792276355e-05,6.190805874212746e-12,9.286090821573384e-08,9.03071133581096e-13,1.2096731897689294e-12,1.173109386554621e-12,4.713343496336156e-12,2.9470142912127555e-13,1.0264973072834061e-05,7.845591360345352e-05,1.8184030044579013e-13,5.355615720729717e-05,1.6496713593141423e-12,4.3176395264603014e-13,4.326382807039134e-05,3.674802650794205e-12,1.3399656245142044e-15,1.2056395546221026e-05,2.8448844314820454e-16,4.447569398625838e-06,1.5458575604800165e-16,6.044359755731044e-17,1.6106315165382722e-17,1.5235437288724872e-15,1.1587088489149162e-15,2.7030392394686e-06,8.688021492107554e-17,6.253978235490977e-16,6.599350803714615e-17,4.754742777684307e-16,7.948995913603382e-13,3.58213436975618e-17,7.98171719280288e-08,4.0596094438919414e-16,4.449642815828307e-06,9.431919294328214e-13,2.3145903496357284e-17,1.6663501800179274e-16,6.585168202917516e-13,9.936199266189123e-11,3.3938805877267546e-13,2.1181852084977247e-13,9.027692914276156e-16,4.718163476190291e-13,2.574239182599011e-17,4.039818775746728e-17,4.258769849819117e-13,5.1457233851221326e-17,3.7055008612443756e-16,1.7536228495930857e-13,2.7084635017631956e-07,9.838578932745805e-14
1.5986401049451855e-06,0.11239726592474288,0.9,0.0,0.0,0.0,0.0,0.09949064543450847,0.00020490209398501955,2.4485240077414985e-06,1.6702203615919478e-05,3.047403149520564e-05,8.589942321376525e-07,3.434479180913223e-05,3.463452746051163e-06,6.281695669550634e-06,5.959966549552994e-05,0.00024069288414892273,4.6915744954210775e-06,3.848996286709118e-05,1.1024295170255814e-08,8.169466715739613e-08,2.573076055569732e-08,4.461375958850678e-09,8.443904839045109e-05,5.374224161520908e-05,0.000575825376761811,7.993705972862468e-05,0.00015024483856082696,6.398488762361109e-10,5.903068353221087e-05,6.311957955675733e-12,9.305165850382968e-08,9.066320166495259e-13,1.218405105600432e-12,1.1797078319005378e-12,4.855595394595376e-12,2.9530744203622305e-13,1.0310406710885811e-05,8.088571415556653e-05,1.8258345580566042e-13,5.5095158859764414e-05,1.6968347282281691e-12,4.349427336091955e-13,4.4663793852595865e-05,3.793174000877525e-12,1.3678327843882353e-15,1.266184921428006e-05,2.905634525390725e-16,4.7202835012363405e-06,1.5778113282821045e-16,6.337713323324232e-17,1.7037414454979358e-17,1.585840054111526e-15,1.2186393986389457e-15,2.865054293915482e-06,9.048235049456711e-17,6.508899007741911e-16,6.94449315677935e-17,5.000053829915408e-16,8.274023737483269e-13,3.8025593794160326e-17,8.674816700754859e-08,4.2629854725617045e-16,4.628580647681233e-06,9.628079798577046e-13,2.4318803102742733e-17,1.7496156001594525e-16,6.722130148502845e-13,1.0142857797547828e-10,3.569418685751291e-13,2.2243008994484662e-13,9.513341179570256e-16,4.971979594043774e-13,2.7272671536719773e-17,4.1238369488345677e-17,4.3473416892138233e-13,5.4255169701992983e-17,3.9043605671835634e-16,1.7893923378923845e-13,2.8219267835283633e-07,1.0138808228576239e-13
1.630664987867435e-06,0.11240089298565693,0.9,0.0,0.0,0.0,0.0,0.09947966252522614,0.00020884999878544564,2.4484283674300465e-06,1.6768995136617017e-05,3.059144847185337e-05,8.589222682001791e-07,3.4529876057906686e-05,3.4631826103467604e-06,6.281120049563582e-06,6.080934770214172e-05,0.0002473368600992185,4.691178123392208e-06,3.876092969667463e-05,1.102386462535895e-08,8.169147638363845e-08,2.572860494914188e-08,4.461288416751745e-09,8.45877247991827e-05,5.4830595196364405e-05,0.0005914493555582438,8.156523374999413e-05,0.00015468368491381216,6.398501978460823e-10,6.026499544634983e-05,6.43265438742529e-12,9.320260731529341e-08,9.099954501443983e-13,1.2268075607828788e-12,1.1858960829287542e-12,4.998336372791077e-12,2.957872436693275e-13,1.0350529750142886e-05,8.332042102291791e-05,1.8328706990623274e-13,5.663810519680626e-05,1.744105938615526e-12,4.380048277679205e-13,4.607321873911298e-05,3.912314410911445e-12,1.3956922852545546e-15,1.3280447284433422e-05,2.966378774934378e-16,5.001740560950162e-06,1.6097613762606452e-16,6.637923619740681e-17,1.799743202003122e-17,1.6492648528054734e-15,1.2801565734845614e-15,3.0320188869713397e-06,9.41510715195953e-17,6.768443294524058e-16,7.298923596014093e-17,5.251855908170944e-16,8.604939559631019e-13,4.0307004579098487e-17,9.409998478178986e-08,4.471487769648657e-16,4.809119269825971e-06,9.8241865169027e-13,2.5521769857874152e-17,1.8349789766760287e-16,6.859054540038154e-13,1.0349459664504746e-10,3.749604066646043e-13,2.3330913413846456e-13,1.0013110185379452e-15,5.233175710531563e-13,2.8852550319258103e-17,4.2078320846394656e-17,4.435889242824227e-13,5.71356776921219e-17,4.1089989888968853e-16,1.8251337877503669e-13,2.937680095415334e-07,1.0436683759315511e-13
1.6626898707896847e-06,0.1124045238714112,0.9,0.0,0.0,0.0,0.0,0.09946867717159018,0.00021278449959577365,2.4483299489378037e-06,1.6829711289868575e-05,3.0702606547428953e-05,8.588499386551631e-07,3.470341713946183e-05,3.462910840239706e-06,6.280541079462581e-06,6.201889355186502e-05,0.000254000220452711,4.6907788699246995e-06,3.902194264006902e-05,1.1023421572882038e-08,8.168819291622617e-08,2.572643839084366e-08,4.461194363206222e-09,8.470193253130013e-05,5.5918824389457634e-05,0.0006071181282635135,8.319296187933393e-05,0.0001591373445667817,6.398504176425239e-10,6.149919332365231e-05,6.5529030099998815e-12,9.331551214233823e-08,9.131716867434977e-13,1.2348925082664265e-12,1.1916860807306555e-12,5.141514764923261e-12,2.96146408366625e-13,1.038555341194718e-05,8.575902281586522e-05,1.8395318838118738e-13,5.818465841138721e-05,1.7914745561957817e-12,4.409544468400499e-13,4.7491705678354276e-05,4.032189865462715e-12,1.4235441397931144e-15,1.39119429720505e-05,3.0271171758370783e-16,5.2918835644648705e-06,1.6417077102894599e-16,6.944947993323594e-17,1.89863525087127e-17,1.7138127994642033e-15,1.343254236358214e-15,3.203893634004926e-06,9.78860857940339e-17,7.032591112600232e-16,7.662610480075606e-17,5.510125250265709e-16,8.941715684536618e-13,4.266590495869837e-17,1.0188655956380483e-07,4.685105047710902e-16,4.991138404573717e-06,1.0020239529247607e-12,2.6754749274598232e-17,1.9224361713184728e-16,6.995941433365645e-13,1.0556004951288738e-10,3.934418773531349e-13,2.4445506604028357e-13,1.052702833294388e-15,5.501766698010223e-13,3.048196987058629e-17,4.2918042174147467e-17,4.5244125467488166e-13,6.009895573550408e-17,4.3194287817545717e-16,1.8608479434783375e-13,3.055721662896633e-07,1.0731977800995109e-13
1.6947147537119343e-06,0.11240815800334052,0.9,0.0,0.0,0.0,0.0,0.09945769033689159,0.00021670584515604506,2.4482287228446455e-06,1.6884571676776823e-05,3.080782949889499e-05,8.587772454485696e-07,3.486575650373459e-05,3.462637425668627e-06,6.279959554878282e-06,6.32282610929815e-05,0.000260681316787048,4.6903772772984415e-06,3.9273360955264215e-05,1.1022965873365725e-08,8.168481578140704e-08,2.5724260938956565e-08,4.4610937205002805e-09,8.478321537054887e-05,5.700692926535818e-05,0.0006228276869789371,8.482024480132971e-05,0.0001636042783183108,6.398495238456573e-10,6.27332768250188e-05,6.6727117366318965e-12,9.33920915774077e-08,9.161704475593317e-13,1.2426714609732464e-12,1.1970897291546998e-12,5.2850807028326436e-12,2.963903851480626e-13,1.0415684937152664e-05,8.8200552895354e-05,1.8458375110402338e-13,5.973449937893419e-05,1.8389307295806513e-12,4.4379565058485824e-13,4.891887099659553e-05,4.152767510062119e-12,1.4513883592189273e-15,1.4556087350082158e-05,3.087849692759391e-16,5.590648056317857e-06,1.673650340998456e-16,7.258742514774392e-17,2.0004147502815513e-17,1.7794792442644827e-15,1.4079253244166017e-15,3.3806358126832458e-06,1.0168717311131446e-16,7.30132277466993e-16,8.035515243963004e-17,5.774834772623429e-16,9.284326942714474e-13,4.5102580549187884e-17,1.101217959182632e-07,4.903824544948514e-16,5.174521399036371e-06,1.0216238918573714e-12,2.801767313583563e-17,2.0119825898997867e-16,7.13279088595705e-13,1.0762493744721424e-10,4.123842065355783e-13,2.55867213107914e-13,1.1055117304565514e-15,5.777763825411346e-13,3.2160837404668765e-17,4.37575338283412e-17,4.612911638337034e-13,6.314515320381386e-17,4.535660305779424e-16,1.8965355336998383e-13,3.176049758649629e-07,1.1024477915085379e-13
1.7267396366341839e-06,0.11241179482809249,0.9,0.0,0.0,0.0,0.0,0.09944670294029016,0.00022061428599110864,2.448124667279841e-06,1.6933792972246865e-05,3.090742436295583e-05,8.58704191208427e-07,3.501723429251813e-05,3.4623623607473506e-06,6.279376121562671e-06,6.443741016255302e-05,0.0002673785745150808,4.689973787083166e-06,3.95155309314125e-05,1.1022497435524506e-08,8.16813442417474e-08,2.572207267220264e-08,4.460986461309929e-09,8.483308189310037e-05,5.809490990550724e-05,0.0006385741690461248,8.64470832191985e-05,0.00016808300087893922,6.398475011626896e-10,6.396724561441607e-05,6.79208854047778e-12,9.343402444724481e-08,9.190009504365358e-13,1.2501555272882734e-12,1.2021188917241378e-12,5.428986088861595e-12,2.9652449931211097e-13,1.0441127455103848e-05,9.064408836670915e-05,1.8518059763085692e-13,6.128732664016972e-05,1.886465157884814e-12,4.465323520274626e-13,5.035434392396537e-05,4.274015605199277e-12,1.4792249569360854e-15,1.5212630042744575e-05,3.148576347813295e-16,5.897962639529794e-06,1.70558926615566e-16,7.579264146389908e-17,2.1050777612184227e-17,1.846259530582325e-15,1.4741631305959835e-15,3.5621996523993425e-06,1.0555403454153948e-16,7.57462169549779e-16,8.417603988500388e-17,6.045957397229912e-16,9.632749822500125e-13,4.7617276561895364e-17,1.1881955708438282e-07,5.127635599436892e-16,5.359155355149565e-06,1.0412184769108347e-12,2.931049417021312e-17,2.1036140023998327e-16,7.26960295702329e-13,1.0968926134079245e-10,4.317854326725808e-13,2.675450236456017e-13,1.1597401824533031e-15,6.061180041126836e-13,3.3889029380422035e-17,4.459679616819713e-17,4.701386555725432e-13,6.627445441065091e-17,4.757704009289119e-16,1.932197275481086e-13,3.298662701681034e-07,1.1313996926658026e-13
1.7587645195564335e-06,0.11241543381694928,0.9,0.0,0.0,0.0,0.0,0.09943571585786254,0.00022451007370326778,2.4480177675343633e-06,1.697758867208318e-05,3.100168230181888e-05,8.586307792148321e-07,3.515818875887343e-05,3.4620856435485097e-06,6.278791305050823e-06,6.564630240149351e-05,0.00027409049050604355,4.689568760048669e-06,3.9748786357565516e-05,1.1022016194581164e-08,8.16777778023183e-08,2.5719873688777372e-08,4.4608725659109946e-09,8.485300473463973e-05,5.9182766401267255e-05,0.0006543538549394981,8.807347785246658e-05,0.0001725720801846417,6.398443380913282e-10,6.520109935946305e-05,6.911041424747837e-12,9.344294900721536e-08,9.216719357956456e-13,1.2573554101784833e-12,1.206785356843353e-12,5.5731845775520215e-12,2.9655394737763353e-13,1.0462079868183286e-05,9.308874905185882e-05,1.857454724139921e-13,6.28428554369061e-05,1.934069061143492e-12,4.491683230089131e-13,5.17977661375441e-05,4.395903490519743e-12,1.5070539469593903e-15,1.5881319876578038e-05,3.209297144252441e-16,6.213749470886919e-06,1.737524491166957e-16,7.906468917372477e-17,2.2126192443746985e-17,1.9141487529125498e-15,1.541959974409517e-15,3.7485366149204616e-06,1.094863931013368e-16,7.852470169483118e-16,8.808836204682386e-17,6.323462983765364e-16,9.986959071250012e-13,5.021019967378489e-17,1.2799365396873857e-07,5.356525561035123e-16,5.544931236231345e-06,1.0608077167374757e-12,3.0633150467178266e-17,2.197325685384567e-16,7.406377707124015e-13,1.1175302210676367e-10,4.5164330982771046e-13,2.794878412267411e-13,1.2153899835562138e-15,6.352024774482209e-13,3.566639219573434e-17,4.543582956410398e-17,4.789837338012534e-13,6.948699738513789e-17,4.985568214777941e-16,1.9678338720261775e-13,3.423558856422754e-07,1.1600358462303184e-13
