Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82)
8.951273529361406e-05,0.11857300896629562,0.9,0.0,0.0,0.0,0.0,0.07720253323273282,0.0033325265920547795,1.9413380553787174e-06,6.952039057335974e-06,2.5458234890946045e-05,6.742095208640909e-07,1.9946856839572593e-05,2.719143865975986e-06,5.627893027167989e-06,0.00261475329136774,0.013682672823747268,3.90194730805783e-06,3.586842658781921e-05,8.7407449741872e-09,6.477248590509595e-08,2.019562331076664e-08,3.5874452403162026e-09,1.3203461498287567e-05,0.0026862121132743347,0.029647106588725377,0.003305356737057585,0.0015501724279478543,5.178546609571263e-10,0.00305644142960155,7.551105459171947e-11,1.0702204181932853e-08,5.57119857241762e-13,8.351716705958738e-13,5.039729826631677e-13,3.685039525578036e-11,3.474957729417566e-14,1.5794697127120503e-06,0.001938791686169421,1.5492283733959745e-13,0.0010992567997108497,2.4902587671805672e-11,4.065878841050198e-13,0.0004441295996124308,2.7744448301578673e-11,5.655744353411693e-14,0.006009458854779342,1.50414392705582e-14,0.002451850048976038,7.885669294702099e-15,5.5544034392608e-14,1.8317534067880522e-14,1.0109450020932767e-12,4.928291431609755e-13,0.002054981598250091,7.222694647258879e-14,5.015672912837853e-13,3.5166504748044934e-14,2.4442722243447324e-13,5.274567224380483e-10,2.0375473511554097e-14,0.00174165177958014,3.3338021957555206e-13,0.002110486979760518,3.981163247241769e-11,2.3814206697336574e-14,1.6539516398961722e-13,2.779694107486026e-11,4.194212482151654e-09,1.443512415361204e-10,1.7394817478289336e-10,3.7079195896158816e-13,1.9378898492899555e-10,1.5163020673246758e-14,1.705185590748885e-15,1.7975991086867278e-11,2.6479113187697036e-14,1.83949441250083e-13,7.2410817537304415e-12,0.0007234293971980644,8.542972844469434e-13,4.509541978308674e-16,3.853818166137763e-12,3.097926209759441e-09,3.833151729097634e-12,5.195952257695732e-09,0.0006034475755154409
8.998134044221739e-05,0.11860030955548458,0.9,0.0,0.0,0.0,0.0,0.07710120421269044,0.003335499478418561,1.9389010223197823e-06,6.941772467720163e-06,2.542482289571888e-05,6.73354137614301e-07,1.9925775848106477e-05,2.7156771607041447e-06,5.625267478043519e-06,0.0026255431374517515,0.013745971247072527,3.898299216024903e-06,3.582156699821491e-05,8.729772438319276e-09,6.469117462314433e-08,2.017000071488412e-08,3.5832144978748083e-09,1.317333046965808e-05,0.0026985580910522666,0.029780626440681027,0.0033170366059066167,0.001549718908044369,5.172525331025748e-10,0.003070533316969653,7.546184470282057e-11,1.0661311659876182e-08,5.555305077595164e-13,8.32794094085446e-13,5.026638503830425e-13,3.678279296429341e-11,3.4618879008447276e-14,1.575317891135537e-06,0.0019450838781676916,1.5473511881359265e-13,0.0011001475136308886,2.4884325122668337e-11,4.060632286750688e-13,0.00044387773894833445,2.7685946084205716e-11,5.6757295911231575e-14,0.006042262955562889,1.5110788574373782e-14,0.0024640096737436235,7.921912247278361e-15,5.583791357089535e-14,1.841294586515049e-14,1.01518858926322e-12,4.943121095153206e-13,0.0020649186486079263,7.260796470278912e-14,5.042059281374523e-13,3.5310176122617986e-14,2.45422278153021e-13,5.296707981240668e-10,2.0453416573034936e-14,0.0017518501245682393,3.3475227232441435e-13,0.002123082455487486,3.995231158416065e-11,2.393787719369522e-14,1.6625168468248113e-13,2.789516497529597e-11,4.209033246356982e-09,1.4478560717622907e-10,1.7466407229907428e-10,3.718055755147238e-13,1.943187367963028e-10,1.5225205323696707e-14,1.7112110656514666e-15,1.8039511377360828e-11,2.657999145230514e-14,1.846475739441865e-13,7.266736805317326e-12,0.000730216124346966,8.56093726809015e-13,4.530333463800474e-16,3.8715306148841265e-12,3.112164520149376e-09,3.8508247217466125e-12,5.219908529874988e-09,0.0006085004394347102
9.044994559082072e-05,0.11862757536040665,0.9,0.0,0.0,0.0,0.0,0.07700001833551325,0.003338427308069666,1.936466762312405e-06,6.931539872118688e-06,2.539145812939575e-05,6.724998800173628e-07,1.9904746603185777e-05,2.712214915042577e-06,5.622641397867006e-06,0.0026363076243469266,0.013809209355293254,3.894655180564787e-06,3.57747723062094e-05,8.718812387609435e-09,6.460995586365931e-08,2.0144411837392445e-08,3.5789884008401973e-09,1.3143399694350265e-05,0.0027108878606742033,0.029913980242113797,0.003328667994216506,0.0015492635388846241,5.166510128291508e-10,0.003084606944509159,7.541162524207743e-11,1.0620686743993975e-08,5.539460308406386e-13,8.304237684073984e-13,5.013591003152869e-13,3.671528526983722e-11,3.448902596365028e-14,1.5711920171202076e-06,0.0019513625368534763,1.545476710464215e-13,0.0011010316022398543,2.4865921925566785e-11,4.0553930458175155e-13,0.0004436300728435491,2.7627832758045243e-11,5.695631874559822e-14,0.006075031211464235,1.5180048017659076e-14,0.0024761572594309165,7.958107619094238e-15,5.613112943798036e-14,1.8508264226044427e-14,1.0194082868255895e-12,4.957857074823319e-13,0.002074840807972697,7.298800566888833e-14,5.068377391825804e-13,3.545344474705467e-14,2.464145236804795e-13,5.318724094972816e-10,2.053132737379936e-14,0.0017620378819141666,3.3611878230690487e-13,0.0021356669894513894,4.009240676818472e-11,2.4061388450604726e-14,1.6710708679559262e-13,2.7992981170245238e-11,4.2237924928781945e-09,1.452172287854264e-10,1.7537707775963264e-10,3.728154446994291e-13,1.9484653015633107e-10,1.52872397908366e-14,1.7172115301471991e-15,1.8102768009249804e-11,2.668078704096259e-14,1.8534512553969673e-13,7.292286272977321e-12,0.0007370267359960317,8.57880883330597e-13,4.551098008333164e-16,3.889219810214511e-12,3.1263841380728403e-09,3.868474813251328e-12,5.243833758865576e-09,0.0006135578072730057
9.091855073942405e-05,0.11865480647456192,0.9,0.0,0.0,0.0,0.0,0.07689897532049964,0.0033413106520212782,1.9340352742088147e-06,6.921340896782032e-06,2.5358140499910527e-05,6.71646746311685e-07,1.9883768583213714e-05,2.708757122968671e-06,5.620014772523797e-06,0.0026470468064256013,0.013872387245899717,3.891015194959158e-06,3.572804239327173e-05,8.707864816892084e-09,6.452882958837538e-08,2.0118856625530937e-08,3.5747669471647345e-09,1.3113666260084834e-05,0.0027232014450309754,0.03004716830876202,0.0033402510381960867,0.0015488063638042313,5.160501002978468e-10,0.003098662336554559,7.536041381730413e-11,1.0580325931642738e-08,5.523664091772946e-13,8.280606681009134e-13,5.000587048561392e-13,3.6647873032477125e-11,3.436000714110765e-14,1.5670917250516255e-06,0.0019576277181317784,1.5436049347868091e-13,0.001101909150397229,2.4847380682099017e-11,4.050161104832131e-13,0.00044338653445633285,2.757010259485862e-11,5.715451436786327e-14,0.006107763543018576,1.524921772016734e-14,0.0024882928620466307,7.994255477347695e-15,5.642368159272698e-14,1.860348909085411e-14,1.0236041466467176e-12,4.972499784877238e-13,0.002084748160983959,7.336706874083786e-14,5.094627205603938e-13,3.559631185613339e-14,2.4740396776576993e-13,5.340615836187854e-10,2.060920587467791e-14,0.0017722150377099016,3.3747976051806057e-13,0.002148240535469627,4.023191966506811e-11,2.4184740353284505e-14,1.67961369650831e-13,2.8090390805179817e-11,4.238490394552721e-09,1.4564611849744148e-10,1.7608719690147536e-10,3.7382157513145035e-13,1.953723695119561e-10,1.534912455681851e-14,1.7231870545042432e-15,1.816576172329808e-11,2.678150000909737e-14,1.8604209646996954e-13,7.317730452697404e-12,0.0007438611329431301,8.596588064767145e-13,4.571835647810396e-16,3.9068857849698105e-12,3.1405850899292765e-09,3.886102034133884e-12,5.267727986041118e-09,0.0006186195343905449
9.138715588802738e-05,0.11868200298701205,0.9,0.0,0.0,0.0,0.0,0.07679807488826243,0.0033441500735785106,1.9316065546033777e-06,6.911175210286057e-06,2.5324869914887836e-05,6.707947343266079e-07,1.986284126557719e-05,2.705303776921159e-06,5.6173875891123525e-06,0.002657760737927325,0.013935505015503308,3.887379252523967e-06,3.56813771395927e-05,8.69692971083497e-09,6.44477956836779e-08,2.009333501428135e-08,3.570550127504751e-09,1.3084127929764068e-05,0.0027354988669708075,0.03018019095570942,0.0033517858737061455,0.0015483474248656538,5.15449794451307e-10,0.0031126995174003583,7.530822769531497e-11,1.0540226668738376e-08,5.50791625505338e-13,8.257047677217531e-13,4.987626371791703e-13,3.65805570562167e-11,3.423181452875315e-14,1.5630167156441496e-06,0.001963879476963027,1.5417358555787124e-13,0.0011027802402575333,2.4828703877336002e-11,4.044936450183747e-13,0.00044314705817625544,2.7512750009225275e-11,5.735188510271807e-14,0.0061404598733662856,1.531829780145562e-14,0.002500416537202212,8.030355889111762e-15,5.6715569841751485e-14,1.8698620466892613e-14,1.0277762241107781e-12,4.987049643741994e-13,0.002094640791422917,7.374515357003255e-14,5.120808703605425e-13,3.573877872743468e-14,2.4839061945338056e-13,5.362383493850126e-10,2.0687051959889044e-14,0.0017823815786297086,3.3883521904118844e-13,0.002160803048378314,4.037085191119687e-11,2.430793287751884e-14,1.6881453319693028e-13,2.818739502264444e-11,4.253127123776348e-09,1.4607228856813287e-10,1.767944360293064e-10,3.7482397414051263e-13,1.9589625869397366e-10,1.5410860121036725e-14,1.7291377088112073e-15,1.8228493258376676e-11,2.6882130311327146e-14,1.8673848646941566e-13,7.343069639731109e-12,0.0007507192162575654,8.614275037338679e-13,4.592546418076828e-16,3.924528571929782e-12,3.1547674020689883e-09,3.903706414866226e-12,5.291591252707252e-09,0.0006236854777967974
9.185576103663071e-05,0.11870916498712687,0.9,0.0,0.0,0.0,0.0,0.07669731676096674,0.0033469461288813777,1.9291806038246934e-06,6.901042461850807e-06,2.5291646283143005e-05,6.699438426351786e-07,1.9841964143093442e-05,2.7018548713862167e-06,5.6147598348306765e-06,0.002668449472888251,0.013998562759573882,3.883747346612164e-06,3.563477642748402e-05,8.686007070920776e-09,6.436685416046688e-08,2.0067846960885434e-08,3.5663379474678455e-09,1.305478183532967e-05,0.0027477801492990085,0.030313048496188637,0.0033632726362670656,0.0015478867633158915,5.148500966147124e-10,0.003126718511304875,7.525508395210962e-11,1.0500385269330122e-08,5.492216626892366e-13,8.233560420631544e-13,4.974708700918817e-13,3.65133381396824e-11,3.4104436513905744e-14,1.5589666459595836e-06,0.0019701178677223236,1.5398694672800064e-13,0.0011036449526668419,2.4809893995581582e-11,4.0397190685321574e-13,0.0004429115795315217,2.7455769488604087e-11,5.754843326902889e-14,0.006173120128074515,1.5387288380902173e-14,0.002512528339783014,8.066408921333333e-15,5.700679392645068e-14,1.8793658280138504e-14,1.0319245737225764e-12,5.001507061908026e-13,0.0021045187821127345,7.412225973439818e-14,5.146921861608549e-13,3.58808465854749e-14,2.4937448741801546e-13,5.384027352336391e-10,2.0764865563215103e-14,0.0017925374918850768,3.4018516864231635e-13,0.0021733544838438783,4.050920513885707e-11,2.443096589473923e-14,1.6966657665859314e-13,2.8283994962321248e-11,4.2677028525129236e-09,1.464957510208988e-10,1.7749880076053574e-10,3.7582264984928074e-13,1.9641820194757612e-10,1.5472446959214734e-14,1.7350635629810917e-15,1.8290963351505334e-11,2.6982677967357746e-14,1.8743429572341923e-13,7.368304128576965e-12,0.0007576008872627585,8.631870797643817e-13,4.613230354923721e-16,3.942148203812627e-12,3.168931100792793e-09,3.9212879858749e-12,5.31542360010808e-09,0.0006287554960386914
9.232436618523404e-05,0.11873629256603568,0.9,0.0,0.0,0.0,0.0,0.07659670066258906,0.0033496993644642923,1.9267574186727634e-06,6.890942328442503e-06,2.525846951361942e-05,6.690940691029464e-07,1.9821136714351417e-05,2.698410399194706e-06,5.612131499100436e-06,0.002679113065143559,0.014061560572331827,3.880119470617367e-06,3.558824013914813e-05,8.675096882742922e-09,6.428600491203084e-08,2.0042392401419737e-08,3.5621303971347093e-09,1.3025625727386599e-05,0.0027600453147655383,0.030445741242052033,0.00337471146094714,0.0015474244189912607,5.142510056646948e-10,0.0031407193424766613,7.520099926373201e-11,1.0460799196287154e-08,5.476565036625178e-13,8.210144659956259e-13,4.961833766394502e-13,3.64462170259583e-11,3.397786513847685e-14,1.5549412181772899e-06,0.0019763429436833874,1.5380057644110972e-13,0.001104503365595707,2.4790953404956324e-11,4.0345089464775983e-13,0.00044268003560978626,2.7399155690681524e-11,5.774416117792687e-14,0.006205744235857997,1.545618957764109e-14,0.0025246283239948493,8.10241464079697e-15,5.729735379650202e-14,1.888860251217962e-14,1.0360492534989433e-12,5.015872452135709e-13,0.0021143822146947023,7.449838709662106e-14,5.172966675096456e-13,3.602251668523648e-14,2.5035558054383214e-13,5.40554771434732e-10,2.0842646542753733e-14,0.0018026827654056292,3.415296209788038e-13,0.0021858947987217904,4.0646980974889516e-11,2.4553839352460683e-14,1.7051749978675574e-13,2.8380191760090397e-11,4.282217752152628e-09,1.4691651794562478e-10,1.7820029717763993e-10,3.7681760913002306e-13,1.969382028644495e-10,1.553388555871168e-14,1.7409646866936703e-15,1.8353172737245147e-11,2.7083142897715584e-14,1.8812952372960896e-13,7.393434212766646e-12,0.0007645060476325755,8.649375352469338e-13,4.633887494068917e-16,3.959744713257123e-12,3.183076212337666e-09,3.9388467775240315e-12,5.3392250694030835e-09,0.0006338294497783072
9.279297133383737e-05,0.118763385808229,0.9,0.0,0.0,0.0,0.0,0.07649622631839192,0.003352410320847125,1.9243369984444552e-06,6.8808744670751135e-06,2.5225339516187777e-05,6.682454121030141e-07,1.9800358492959473e-05,2.6949703545781553e-06,5.6095025696816715e-06,0.0026897515683603737,0.014124498547064209,3.876495617969107e-06,3.554176815843548e-05,8.664199143138051e-09,6.420524791490929e-08,2.0016971287151144e-08,3.5579274768746725e-09,1.2996656862584864e-05,0.0027722943860838947,0.030578269503654526,0.0033861024825232607,0.0015469604310747087,5.136525221201032e-10,0.0031547020350933064,7.514599022745392e-11,1.0421465066645453e-08,5.46096131447722e-13,8.186800145249631e-13,4.949001308896763e-13,3.637919446143652e-11,3.3852089754048466e-14,1.550940095450914e-06,0.001982554757624125,1.53614474143605e-13,0.0011053555559266445,2.4771884481576094e-11,4.0293060708879903e-13,0.00044245236441675396,2.7342903287697302e-11,5.793907113555674e-14,0.006238332127453232,1.5525001510653543e-14,0.0025367165434439795,8.138373114180087e-15,5.758724917895862e-14,1.8983453058952236e-14,1.0401503180803468e-12,5.030146218072108e-13,0.0021242311700055316,7.487353524398062e-14,5.198943120423416e-13,3.616379021872352e-14,2.513339072767027e-13,5.426944864967667e-10,2.092039488717599e-14,0.0018128173875577008,3.428685863448015e-13,0.002198423950586757,4.078418104262525e-11,2.4676553089357598e-14,1.7136730157690853e-13,2.8475986549381456e-11,4.296671993715881e-09,1.4733460116526524e-10,1.7889893065181616e-10,3.778088609497864e-13,1.974562661310778e-10,1.559517637936804e-14,1.7468411494783852e-15,1.8415122148572444e-11,2.718352519229465e-14,1.888241711602729e-13,7.418460185184961e-12,0.0007714345992597844,8.666789381064607e-13,4.65451787118457e-16,3.977318132849749e-12,3.197202762898539e-09,3.956382820138906e-12,5.362995701699094e-09,0.0006389072009685315
9.32615764824407e-05,0.11879044480177954,0.9,0.0,0.0,0.0,0.0,0.07639589345484625,0.003355079531474938,1.921919339912153e-06,6.8708385766732325e-06,2.5192256200329186e-05,6.673978695510024e-07,1.97796289961411e-05,2.6915347300466647e-06,5.606873035519534e-06,0.002700365036080764,0.014187376776268096,3.872875782125936e-06,3.549536036781666e-05,8.653313837575601e-09,6.412458306139068e-08,1.9991583555637196e-08,3.553729179025973e-09,1.2967873204109625e-05,0.002784527385927019,0.030710633590712154,0.0033974458354380462,0.0015464948376268557,5.130546451604909e-10,0.0031686666132943672,7.509007313903463e-11,1.0382380499656259e-08,5.445405291333068e-13,8.163526627371568e-13,4.936211067998881e-13,3.6312271151673505e-11,3.372710288922553e-14,1.5469630081498181e-06,0.0019887533614531662,1.5342863928280788e-13,0.0011062015981228074,2.4752689514505992e-11,4.0241104284366243e-13,0.0004422285050725348,2.7287007077598467e-11,5.813316544234382e-14,0.006270883735927788,1.559372429873415e-14,0.0025487930513617136,8.174284408041183e-15,5.787647996778035e-14,1.907820984126342e-14,1.0442278250075174e-12,5.044328763914224e-13,0.0021340657280774647,7.524770399158167e-14,5.224851189717285e-13,3.6304668392859956e-14,2.523094761645964e-13,5.448219104413779e-10,2.0998110523124332e-14,0.001822941347220621,3.4420207543907667e-13,0.0022109418979244975,4.09208069613691e-11,2.4799106978977493e-14,1.722159812655573e-13,2.8571380460812878e-11,4.311065747798933e-09,1.4775001251887984e-10,1.7959470676537092e-10,3.7879641321595553e-13,1.9797239588015125e-10,1.565631988656902e-14,1.7526930206922335e-15,1.8476812316645616e-11,2.7283824859174732e-14,1.8951823812029628e-13,7.443382338013537e-12,0.0007783864442989148,8.684113070333141e-13,4.675121521886721e-16,3.9948684951187925e-12,3.2113107786235656e-09,3.9738961439971015e-12,5.386735538038283e-09,0.0006439886131150913
9.373018163104403e-05,0.11881746963505319,0.9,0.0,0.0,0.0,0.0,0.07629570180019446,0.003357707520513408,1.9195044423535518e-06,6.860834357037233e-06,2.515921947648313e-05,6.665514398323094e-07,1.975894778233459e-05,2.68810351970245e-06,5.604242888355395e-06,0.0027109535216194524,0.014250195351220005,3.869259956582875e-06,3.5449016650978975e-05,8.642440962805894e-09,6.404401032736445e-08,1.9966229158511478e-08,3.5495355039912986e-09,1.2939272330671698e-05,0.002796744336912067,0.0308428338113286,0.0034087416536824006,0.001546027675568433,5.124573752751443e-10,0.0031826131011697596,7.503326385739949e-11,1.0343542469475268e-08,5.429896799145203e-13,8.140323858750448e-13,4.923462800400718e-13,3.624544775157182e-11,3.3602895023236996e-14,1.5430096647445767e-06,0.0019949388062478323,1.5324307131916426e-13,0.0011070415644778256,2.4733370698129714e-11,4.018922005857767e-13,0.00044200839814114747,2.7231462041556927e-11,5.832644639098405e-14,0.006303398997471138,1.5662358060432855e-14,0.0025608579002702812,8.2101485887749e-15,5.816504636308661e-14,1.9172872836427172e-14,1.0482818367643227e-12,5.058420497664471e-13,0.0021438859678101236,7.562089356198248e-14,5.250690903323718e-13,3.644515245528916e-14,2.5328229603616143e-13,5.469370758692609e-10,2.107579325457641e-14,0.0018330546339277855,3.4553009985509683e-13,0.0022234486002961525,4.1056860344985195e-11,2.4921500970639393e-14,1.7306353861371061e-13,2.866637462120434e-11,4.325399184424852e-09,1.481627639569893e-10,1.8028763156743596e-10,3.797802718477991e-13,1.9848659520530104e-10,1.571731656166541e-14,1.7585203694591784e-15,1.8538243970166425e-11,2.738404174725807e-14,1.9021172361032682e-13,7.468200962444674e-12,0.000785361485248316,8.701347097588407e-13,4.69569848171817e-16,4.0123958325125094e-12,3.225400285596568e-09,3.9913867793139284e-12,5.410444619378409e-09,0.0006490735517519021
9.419878677964735e-05,0.11884446039048555,0.9,0.0,0.0,0.0,0.0,0.07619565108376927,0.003360294806363639,1.917092303633511e-06,6.850861511035562e-06,2.5126229255320514e-05,6.657061210603258e-07,1.973831440757512e-05,2.684676717004713e-06,5.601612118008804e-06,0.0027215170781636887,0.014312954362455057,3.865648134867935e-06,3.540273689186728e-05,8.631580509217324e-09,6.396352964161716e-08,1.9940908039267422e-08,3.5453464464097157e-09,1.2910851982678478e-05,0.002808945261621813,0.030974870472730554,0.0034199900709651065,0.001545558981085687,5.11860712048325e-10,0.003196541522778513,7.497557822020334e-11,1.0304948299561464e-08,5.414435670459388e-13,8.1171915927154e-13,4.910756252181626e-13,3.617872492366781e-11,3.347945774706515e-14,1.5390797820868882e-06,0.002001111142472086,1.5305776969976572e-13,0.0011078755257497095,2.4713930234373628e-11,4.013740790020548e-13,0.0004417919850521458,2.7176263151723618e-11,5.851891626934616e-14,0.006335877850164952,1.5730902914147837e-14,0.0025729111422659523,8.245965722674996e-15,5.845294824108942e-14,1.9267441908926017e-14,1.0523124107829039e-12,5.07242181577584e-13,0.0021536919673904916,7.599310376909646e-14,5.276462253224609e-13,3.658524357162735e-14,2.5425237514977645e-13,5.490400127454571e-10,2.1153443055050417e-14,0.0018431572376179785,3.4685266936353825e-13,0.002235944017995327,4.119234280393961e-11,2.504373486914088e-14,1.7390997237950964e-13,2.8760970155002965e-11,4.339672473258717e-09,1.4857286709183276e-10,1.8097771015608116e-10,3.8076044549347483e-13,1.9899886862633977e-10,1.577816685063313e-14,1.7643232647576415e-15,1.8599417836302358e-11,2.7484175925359157e-14,1.9090462815636203e-13,7.492916349060489e-12,0.0007923596248247801,8.718491760402569e-13,4.716248786176151e-16,4.029900177429826e-12,3.2394713098617136e-09,4.008854756265953e-12,5.43412298662471e-09,0.0006541618836724795
