Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086)
2.222819754031936e-07,0.11225786386084875,0.9,0.0,0.0,0.0,0.0,0.09994024279741455,2.3218747565057187e-05,2.4461938544795137e-06,5.330752592993146e-06,1.1981410708673006e-05,8.618739793674156e-07,9.667654375016371e-06,3.3562164648087824e-06,4.897646625558935e-06,8.16310932799652e-06,8.16310932799652e-06,3.7276835793715444e-06,1.0442966333883754e-05,1.1013800849582248e-08,8.161645014031499e-08,2.581701666838001e-08,4.463781213113e-09,2.2332487558807047e-05,6.8517406215349376e-06,2.9225674016342473e-05,9.54709088777599e-06,4.726899010328419e-06,6.179112212718555e-10,5.958362453720832e-06,7.193721087454751e-13,2.47064042247067e-08,3.5851406832035316e-13,3.32479751159603e-13,3.339887192875769e-13,1.5364426133573405e-13
2.2667709598593683e-07,0.11225815942982437,0.9,0.0,0.0,0.0,0.0,0.09993906148639357,2.3776349563719084e-05,2.4468490336480513e-06,5.37349931186674e-06,1.2221245219389454e-05,8.618705623046949e-07,9.83065225399633e-06,3.3644586610496747e-06,4.93960115859541e-06,8.324467059435934e-06,8.324467059435934e-06,3.7575787267568523e-06,1.0673291158479558e-05,1.1016750749135253e-08,8.163836327771239e-08,2.5816915117620992e-08,4.463783999161556e-09,2.287216567189111e-05,7.001813399375395e-06,3.01385224878393e-05,9.772841049974283e-06,4.91105818076568e-06,6.194320549277804e-10,6.122815396667473e-06,7.366373008526981e-13,2.53041741260339e-08,3.656852375879452e-13,3.398078466974188e-13,3.3961490328642776e-13,1.5962790841757898e-13
2.3107221656868006e-07,0.11225845590520639,0.9,0.0,0.0,0.0,0.0,0.09993788018889789,2.433609263470537e-05,2.447428894259189e-06,5.414936670682095e-06,1.246107709642763e-05,8.618661914423407e-07,9.99189251160259e-06,3.3721294628844763e-06,4.980322762362118e-06,8.48582288359859e-06,8.48582288359859e-06,3.786558263964327e-06,1.0903813587814949e-05,1.1019361533447517e-08,8.165775744297153e-08,2.5816784842749723e-08,4.463782296572845e-09,2.341228690558128e-05,7.1518851701544584e-06,3.1059017063874065e-05,9.998646651713286e-06,5.098279704844058e-06,6.208477610037219e-10,6.287657504448813e-06,7.539683212555454e-13,2.590242073527614e-08,3.7285611759981224e-13,3.4714201863888595e-13,3.4518020295402586e-13,1.657109177802516e-13
2.354673371514233e-07,0.11225875326295857,0.9,0.0,0.0,0.0,0.0,0.099936698904965,2.4897913720857076e-05,2.4479419069408555e-06,5.455104701213253e-06,1.2700906308790755e-05,8.618610491847169e-07,1.0151368382858574e-05,3.379267509503476e-06,5.0198465037034384e-06,8.647176800506354e-06,8.647176800506354e-06,3.814650181373901e-06,1.1134519789184676e-05,1.1021671339769554e-08,8.167491592725465e-08,2.5816631335881843e-08,4.463777053695023e-09,2.3952817534111955e-05,7.301955776053271e-06,3.198697733016458e-05,1.0224501105433463e-05,5.28853031579661e-06,6.2216545424946e-10,6.4528617590320775e-06,7.7136321326825e-13,2.6501106406851495e-08,3.800267074468305e-13,3.544818262212957e-13,3.5068438717331484e-13,1.7189220373174932e-13
2.398624577341665e-07,0.11225905147989126,0.9,0.0,0.0,0.0,0.0,0.09993551763462954,2.5461751559992638e-05,2.4483955932375946e-06,5.49404221132649e-06,1.29407328314043e-05,8.618552843331586e-07,1.0309074441745136e-05,3.3859089227639674e-06,5.058206510157486e-06,8.808528810181158e-06,8.808528810181158e-06,3.841881613696518e-06,1.1365396866515183e-05,1.102371403287984e-08,8.169009028065935e-08,2.5816459077398825e-08,4.4637690441379715e-09,2.4493726423958642e-05,7.452025088124544e-06,3.292222782248328e-05,1.0450398560680305e-05,5.481776631810973e-06,6.233917858791888e-10,6.618402971543411e-06,7.88820075927003e-13,2.7100196389607012e-08,3.8719700633894024e-13,3.6182685853658827e-13,3.5612727109811156e-13,1.781706769047534e-13
2.442575783169097e-07,0.1122593505336183,0.9,0.0,0.0,0.0,0.0,0.0999343363779235,2.602754663674414e-05,2.4487966319814663e-06,5.531786822399692e-06,1.3180556644021993e-05,8.61849018295404e-07,1.0465006539078536e-05,3.3920874599858087e-06,5.0954359919616045e-06,8.969878912644975e-06,8.969878912644975e-06,3.868278866132295e-06,1.1596432799197428e-05,1.102551968549691e-08,8.170350386973752e-08,2.5816271722741908e-08,4.4637588990674775e-09,2.5034984826669197e-05,7.6020930009578025e-06,3.3864597849562045e-05,1.067633382149073e-05,5.677985180731829e-06,6.245329716586644e-10,6.7842576628160616e-06,8.063370624753413e-13,2.7699658595389276e-08,3.9436701342661627e-13,3.691767325940256e-13,3.615087139944558e-13,1.845452450634341e-13
2.486526988996529e-07,0.11225965040251679,0.9,0.0,0.0,0.0,0.0,0.09993315513487637,2.6595241135526753e-05,2.449150953733565e-06,5.568375005597528e-06,1.3420377730335742e-05,8.618423501370929e-07,1.0619161742684434e-05,3.39783465885239e-06,5.131567263724424e-06,9.131227107919836e-06,9.131227107919836e-06,3.893867439728934e-06,1.182761638465011e-05,1.1027114998286464e-08,8.171535503579818e-08,2.5816072254726125e-08,4.463747133469007e-09,2.5576566189224472e-05,7.752159428339133e-06,3.481392132497547e-05,1.0902302273049532e-05,5.877122423611493e-06,6.25594818717265e-10,6.950403951223016e-06,8.239123789606524e-13,2.829946338720173e-08,4.015367282602434e-13,3.765310914415808e-13,3.6682861719465253e-13,1.910148138558813e-13
2.530478194823961e-07,0.1122599510656898,0.9,0.0,0.0,0.0,0.0,0.09993197390551536,2.7164778894623986e-05,2.4494638246078402e-06,5.603842117037171e-06,1.3660196077252145e-05,8.618353606880316e-07,1.077153827979079e-05,3.4031799746436424e-06,5.166631765757551e-06,9.292573396027818e-06,9.292573396027818e-06,3.918672055964638e-06,1.2058937184418968e-05,1.1028523680580659e-08,8.172581989842678e-08,2.581586310717775e-08,4.463734167500275e-09,2.6118445980338708e-05,7.902224299723238e-06,3.5770036607390464e-05,1.112829981658537e-05,6.079154777151069e-06,6.265827507467993e-10,7.116821447415298e-06,8.415442827738193e-13,2.8899583385192266e-08,4.0870615046819027e-13,3.838896024803815e-13,3.720869220916359e-13,1.9757828755251968e-13
2.574429400651393e-07,0.11226025250293126,0.9,0.0,0.0,0.0,0.0,0.09993079268986568,2.7736105361370958e-05,2.449739920695573e-06,5.638222431878743e-06,1.39000116743024e-05,8.61828115891311e-07,1.0922135481564095e-05,3.408150910043961e-06,5.2006600850609355e-06,9.45391777699104e-06,9.45391777699104e-06,3.942716680579425e-06,1.2290385473622981e-05,1.102976678858907e-08,8.173505484465152e-08,2.581564626552553e-08,4.463720343913292e-09,2.6660601531230245e-05,8.052287557356165e-06,3.673278634860895e-05,1.1354322811566872e-05,6.284048635073574e-06,6.275018318122594e-10,7.2834911555960215e-06,8.592310812202142e-13,2.9499993288813556e-08,4.1587527943931754e-13,3.9125195588049987e-13,3.772836082028531e-13,2.0423456974862217e-13
2.618380606478825e-07,0.11226055469469338,0.9,0.0,0.0,0.0,0.0,0.09992961148795056,2.8309167548417282e-05,2.4499833941719226e-06,5.671549177373592e-06,1.4139824513159526e-05,8.618206695427917e-07,1.1070953729715627e-05,3.412773137786751e-06,5.23368197595703e-06,9.615260250831655e-06,9.615260250831655e-06,3.966024546677976e-06,1.252195219356384e-05,1.1030863015916148e-08,8.174319873954477e-08,2.5815423349507525e-08,4.4637059422954735e-09,2.7203011889546273e-05,8.202349153921458e-06,3.770201734887982e-05,1.1580368024366767e-05,6.491770388469211e-06,6.283567891084374e-10,7.450395380971724e-06,8.769711302390874e-13,3.010066971367069e-08,4.2304411497094816e-13,3.9861786300450793e-13,3.824186913551432e-13,2.1098256400738282e-13
2.662331812306257e-07,0.11226085762205623,0.9,0.0,0.0,0.0,0.0,0.09992843029979147,2.8883913991051268e-05,2.45019793199689e-06,5.703854564902372e-06,1.4379634587243592e-05,8.618130655313549e-07,1.121799440510737e-05,3.4170706164127282e-06,5.265726380369759e-06,9.776600817571856e-06,9.776600817571856e-06,3.988618177126361e-06,1.2753628907322405e-05,1.103182896104816e-08,8.175037488952657e-08,2.5815195680710593e-08,4.463691190716536e-09,2.77456576852799e-05,8.352409050615317e-06,3.8677580419006534e-05,1.1806432582669462e-05,6.702286445151201e-06,6.291520342164774e-10,7.617517643036909e-06,8.947628330463349e-13,3.070159104178005e-08,4.302126569717969e-13,4.059870550244117e-13,3.8749222189605183e-13,2.1782117449770732e-13
2.706283018133689e-07,0.11226116126669905,0.9,0.0,0.0,0.0,0.0,0.09992724912540818,2.9460294705567054e-05,2.4503868080375323e-06,5.735169821033591e-06,1.4619441891399745e-05,8.61805339666111e-07,1.1363259838289827e-05,3.4210656994267737e-06,5.2968214477452884e-06,9.937939477233868e-06,9.937939477233868e-06,4.010519406264093e-06,1.2985407758173142e-05,1.1032679367609411e-08,8.175669278574678e-08,2.5814964337253177e-08,4.4636762752382165e-09,2.828852100764084e-05,8.502467215576963e-06,3.965933024881855e-05,1.2032513934986166e-05,6.915563248059203e-06,6.298916830490366e-10,7.784842594361791e-06,9.12604638776991e-13,3.130273728407402e-08,4.373809049217963e-13,4.1335928164574646e-13,3.9250428295377885e-13,2.2474930660627365e-13
2.750234223961121e-07,0.11226146561087343,0.9,0.0,0.0,0.0,0.0,0.09992606796481909,3.003826114865594e-05,2.4505529293599116e-06,5.765525217632606e-06,1.4859246421636104e-05,8.617975211634849e-07,1.15067532619061e-05,3.424779238139465e-06,5.326994554612289e-06,1.0099276229839957e-05,1.0099276229839957e-05,4.031749400952442e-06,1.3217281430654896e-05,1.1033427323390137e-08,8.1762249651929e-08,2.581473019875916e-08,4.463661347643549e-09,2.883158529193356e-05,8.652523622610821e-06,4.0647125281607183e-05,1.2258609814709661e-05,7.131567292746098e-06,6.305795750076332e-10,7.95235594456716e-06,9.304950413259455e-13,3.1904089954072995e-08,4.445488587354203e-13,4.207343097791059e-13,3.97454988832114e-13,2.317658674815705e-13
2.794185429788553e-07,0.11226177063737824,0.9,0.0,0.0,0.0,0.0,0.09992488681804111,3.0617766177803265e-05,2.4506988773205466e-06,5.794950101050006e-06,1.50990481749101e-05,8.617896338590873e-07,1.1648478764898565e-05,3.4282306784783536e-06,5.356272323780176e-06,1.0260611075412397e-05,1.0260611075412397e-05,4.052328680979234e-06,1.344924311414337e-05,1.103408444777682e-08,8.176713181870904e-08,2.5814493983052188e-08,4.463646531733153e-09,2.9374835215577133e-05,8.802578250145108e-06,4.164082759415518e-05,1.2484718208198833e-05,7.350265143982773e-06,6.31219290781414e-10,8.120044389184974e-06,9.484325780961729e-13,3.2505631951775227e-08,4.5171651854706234e-13,4.281119224052792e-13,4.023444834208627e-13,2.388697665803291e-13
2.838136635615985e-07,0.11226207632953607,0.9,0.0,0.0,0.0,0.0,0.09992370568508992,3.1198764012671984e-05,2.450826944047691e-06,5.823472920417616e-06,1.5338847148954032e-05,8.617816971979474e-07,1.1788441248456406e-05,3.43143815205198e-06,5.384680643174438e-06,1.0421944013973504e-05,1.0421944013973504e-05,4.072277138839895e-06,1.3681286468777719e-05,1.1034661065131591e-08,8.177141594405199e-08,2.5814256275558778e-08,4.4636319284841096e-09,2.9918256602479283e-05,8.952631080381383e-06,4.264030278201682e-05,1.2710837326438488e-05,7.571623451514404e-06,6.318141688736831e-10,8.28789554311631e-06,9.664158286957194e-13,3.310734745689108e-08,4.588838838439218e-13,4.3549191757137213e-13,4.071729386265663e-13,2.46059916202447e-13
2.882087841443417e-07,0.11226238267117089,0.9,0.0,0.0,0.0,0.0,0.09992252456597998,3.178121019745408e-05,2.4509391648574437e-06,5.851121255079432e-06,1.5578643342132435e-05,8.617737270432544e-07,1.1926646383644355e-05,3.4344185617465668e-06,5.412244684308812e-06,1.0583275045545615e-05,1.0583275045545615e-05,4.091614058913806e-06,1.391340559360053e-05,1.1035166338799602e-08,8.177517009694692e-08,2.581401755379168e-08,4.463617620253577e-09,3.046183633505303e-05,9.10268209859954e-06,4.3645419849732325e-05,1.2936965579872651e-05,7.795608965000648e-06,6.323673216311558e-10,8.455897878411444e-06,9.844434138969069e-13,3.3709221830602906e-08,4.660509545647869e-13,4.428741072630033e-13,4.11940552958219e-13,2.5333523194538887e-13
2.926039047270849e-07,0.11226268964658728,0.9,0.0,0.0,0.0,0.0,0.09992134346072462,3.2365061564170936e-05,2.4510373470278402e-06,5.877921841183921e-06,1.581843675332569e-05,8.617657363362195e-07,1.2063100570655019e-05,3.4371876621306466e-06,5.438988920394674e-06,1.0744604170151082e-05,1.0744604170151082e-05,4.1103581360544365e-06,1.4145594996777646e-05,1.1035608401246394e-08,8.177845471973173e-08,2.581377820757311e-08,4.463603674201011e-09,3.1005562273233994e-05,9.252731292590596e-06,4.465605110568584e-05,1.3163101556056796e-05,8.022188548170875e-06,6.328816500816888e-10,8.624040666111748e-06,1.0025139944968207e-12,3.4311241525141954e-08,4.732177310657968e-13,4.5025831646571664e-13,4.166475501228625e-13,2.606946331664081e-13
3.0139414589257137e-07,0.11226330543827275,0.9,0.0,0.0,0.0,0.0,0.09991898129182623,3.353681339922419e-05,2.451197827675052e-06,5.929082648250416e-06,1.6298015227348857e-05,8.617497333068039e-07,1.2330785116778277e-05,3.442149648247374e-06,5.49011248397166e-06,1.1067256698551644e-05,1.1067256698551644e-05,4.146139699520251e-06,1.4610164555909949e-05,1.1036330967258583e-08,8.178382380568194e-08,2.5813298847198023e-08,4.463577076344604e-09,3.2093408666865294e-05,9.552824169132471e-06,4.6693361344862494e-05,1.3615391801116047e-05,8.482998026691275e-06,6.338044605303856e-10,8.960708364281056e-06,1.0387789780223727e-12,3.551566766428171e-08,4.875503997868873e-13,4.650321537139668e-13,4.258807055502158e-13,2.7566139093552337e-13
3.0930536294150917e-07,0.11226386167003251,0.9,0.0,0.0,0.0,0.0,0.09991685538731503,3.459578783489861e-05,2.4513085525642246e-06,5.972479921733042e-06,1.6729626335909585e-05,8.617353473140312e-07,1.2565790748819152e-05,3.4460298636145103e-06,5.533551795291963e-06,1.1357637452510944e-05,1.1357637452510944e-05,4.1764916854180836e-06,1.5028469849518388e-05,1.1036829510545894e-08,8.178752858785783e-08,2.581286790722579e-08,4.463554828203813e-09,3.307286615923978e-05,9.82290143347655e-06,4.854458225277105e-05,1.4022468235422647e-05,8.906268645937938e-06,6.345274559245124e-10,9.264096522152426e-06,1.0715518517447395e-12,3.6600031811834033e-08,5.004487937597946e-13,4.783339955648391e-13,4.3398594735447035e-13,2.894082964599037e-13
3.1721657999044696e-07,0.11226441973110741,0.9,0.0,0.0,0.0,0.0,0.09991472952785883,3.565869888746657e-05,2.4513938941298493e-06,6.013510394354476e-06,1.716122842861182e-05,8.617210100384591e-07,1.27952521862998e-05,3.4494254654957187e-06,5.574685467063191e-06,1.1648012028246913e-05,1.1648012028246913e-05,4.2051885053673075e-06,1.54469333815399e-05,1.1037213758997364e-08,8.179038437838106e-08,2.5812438415796768e-08,4.463534351242038e-09,3.405264594541157e-05,1.0092972671339012e-05,5.0411824046433414e-05,1.442955394217619e-05,9.337435270137947e-06,6.3516149194425e-10,9.567804029730861e-06,1.1044449150830723e-12,3.768469783448318e-08,5.133462334878181e-13,4.916401675416293e-13,4.418992811235528e-13,3.0341104882224735e-13
3.2512779703938476e-07,0.11226497954508959,0.9,0.0,0.0,0.0,0.0,0.09991260371350573,3.672533686087605e-05,2.451458923321616e-06,6.0523027224456105e-06,1.7592821508416347e-05,8.617067432532611e-07,1.3019228295718328e-05,3.4523957366738727e-06,5.61363323294555e-06,1.1938380425890554e-05,1.1938380425890554e-05,4.232320122297411e-06,1.586553464867149e-05,1.103750656870348e-08,8.179256077071347e-08,2.5812011028073484e-08,4.463515758053238e-09,3.5032703996212894e-05,1.0363037857682948e-05,5.229444911417843e-05,1.4836644931620507e-05,9.776310376931161e-06,6.357174837776986e-10,9.87179082351e-06,1.1374516627311468e-12,3.876961660056178e-08,5.262427165576869e-13,5.049500166422516e-13,4.4962275473254477e-13,3.1766353424373506e-13
3.3303901408832255e-07,0.11226554103910692,0.9,0.0,0.0,0.0,0.0,0.09991047794429736,3.7795502959518875e-05,2.4515077303724023e-06,6.088978567926192e-06,1.8024405579498367e-05,8.616925618694169e-07,1.3237782852372182e-05,3.454992798925359e-06,5.650508816478327e-06,1.2228742645573017e-05,1.2228742645573017e-05,4.257971608822917e-06,1.6284255659873743e-05,1.1037726338435096e-08,8.179419455778709e-08,2.5811586193274724e-08,4.463499125570386e-09,3.601300195009647e-05,1.0633096973373462e-05,5.4191847484852285e-05,1.5243737975729467e-05,1.0222708529581661e-05,6.362050289853186e-10,1.0176021746296916e-05,1.1705659281579159e-12,3.985474530338272e-08,5.391382444809429e-13,5.182629695184719e-13,4.57158585574085e-13,3.3215970724976874e-13
3.4095023113726035e-07,0.11226610414394703,0.9,0.0,0.0,0.0,0.0,0.0999083522202699,3.886900873962357e-05,2.4515436155526103e-06,6.123652978997992e-06,1.8455980646860037e-05,8.616784761291788e-07,1.3450984001563938e-05,3.4572624628363924e-06,5.685420213543449e-06,1.2519098687425543e-05,1.2519098687425543e-05,4.282223413386218e-06,1.6703080631647314e-05,1.1037887909983243e-08,8.179539611305365e-08,2.5811164220149102e-08,4.463484506482574e-09,3.699350636879685e-05,1.0903150003293067e-05,5.6103435435510316e-05,1.5650830460024618e-05,1.0676446535077051e-05,6.366325630748538e-10,1.048046595210956e-05,1.2037818661232749e-12,4.094004663039781e-08,5.520328188459641e-13,5.315785231557667e-13,4.64509141747391e-13,3.468935959065221e-13
3.4886144818619814e-07,0.11226666879358135,0.9,0.0,0.0,0.0,0.0,0.09990622654145466,3.9945675586855195e-05,2.4515692431186637e-06,6.156434749871069e-06,1.888754671605989e-05,8.616644931369913e-07,1.3658903758656173e-05,3.459244979566436e-06,5.718469963278596e-06,1.2809448551579496e-05,1.2809448551579496e-05,4.305151611743957e-06,1.712199571977684e-05,1.1038003315845654e-08,8.179625454109551e-08,2.5810745322024576e-08,4.463471937214899e-09,3.7974188093242356e-05,1.1173196935026722e-05,5.802865418925515e-05,1.605792026396787e-05,1.1137343584345801e-05,6.3700749662187e-10,1.07850963822921e-05,1.2370939358548119e-12,4.202548804434251e-08,5.649264362186374e-13,5.448962368291105e-13,4.716769245211912e-13,3.618593065072721e-13
3.5677266523513594e-07,0.11226723492511281,0.9,0.0,0.0,0.0,0.0,0.09990410090787888,4.102533421850649e-05,2.4515867653322403e-06,6.187426761072419e-06,1.9319103793034486e-05,8.616506178648652e-07,1.386161754481835e-05,3.4609757065657153e-06,5.749755407972413e-06,1.3099792238166304e-05,1.3099792238166304e-05,4.326828144879874e-06,1.7540988782881857e-05,1.1038082232353425e-08,8.179684182156172e-08,2.581032964872849e-08,4.463461443120846e-09,3.8955021685302055e-05,1.1443237757996263e-05,5.996696869414477e-05,1.646500566472254e-05,1.1605221376200203e-05,6.373363402450022e-10,1.1089889303743445e-05,1.270496886738861e-12,4.311104116020231e-08,5.778190979140412e-13,5.582157235900705e-13,4.786645527542569e-13,3.770510273186494e-13
3.6468388228407373e-07,0.11226780247852246,0.9,0.0,0.0,0.0,0.0,0.09990197531956613,4.210782420992743e-05,2.4515979205042963e-06,6.216726300832375e-06,1.9750651883988707e-05,8.616368537703446e-07,1.4059203757302257e-05,3.4624856933948524e-06,5.779368941948775e-06,1.3390129747317478e-05,1.3390129747317478e-05,4.34732104369033e-06,1.796004917531629e-05,1.1038132455837037e-08,8.179721608935622e-08,2.5809917304932838e-08,4.463453041700004e-09,3.993598494716368e-05,1.1713272462929224e-05,6.191786647905011e-05,1.6872085260979612e-05,1.207990422567329e-05,6.376248117736354e-10,1.1394823904463642e-05,1.3039857432444827e-12,4.419668120879964e-08,5.907108067956093e-13,5.715366439970374e-13,4.854747478929928e-13,3.924630321810946e-13
